date,code,weight,score,rank
2021-01-04,000001.XSHE,0.028571,0.028571,1
2021-01-04,000002.XSHE,0.028571,0.028571,2
2021-01-04,000063.XSHE,0.028571,0.028571,3
2021-01-04,000100.XSHE,0.028571,0.028571,4
2021-01-04,000157.XSHE,0.028571,0.028571,5
2021-01-04,000166.XSHE,0.028571,0.028571,6
2021-01-04,000301.XSHE,0.028571,0.028571,7
2021-01-04,000333.XSHE,0.028571,0.028571,8
2021-01-04,000338.XSHE,0.028571,0.028571,9
2021-01-04,000408.XSHE,0.028571,0.028571,10
2021-01-04,000425.XSHE,0.028571,0.028571,11
2021-01-04,000538.XSHE,0.028571,0.028571,12
2021-01-04,000568.XSHE,0.028571,0.028571,13
2021-01-04,000596.XSHE,0.028571,0.028571,14
2021-01-04,000617.XSHE,0.028571,0.028571,15
2021-01-04,000625.XSHE,0.028571,0.028571,16
2021-01-04,000630.XSHE,0.028571,0.028571,17
2021-01-04,000651.XSHE,0.028571,0.028571,18
2021-01-04,000661.XSHE,0.028571,0.028571,19
2021-01-04,000708.XSHE,0.028571,0.028571,20
2021-01-04,000725.XSHE,0.028571,0.028571,21
2021-01-04,000768.XSHE,0.028571,0.028571,22
2021-01-04,000776.XSHE,0.028571,0.028571,23
2021-01-04,000786.XSHE,0.028571,0.028571,24
2021-01-04,000792.XSHE,0.028571,0.028571,25
2021-01-04,000807.XSHE,0.028571,0.028571,26
2021-01-04,000858.XSHE,0.028571,0.028571,27
2021-01-04,000876.XSHE,0.028571,0.028571,28
2021-01-04,000895.XSHE,0.028571,0.028571,29
2021-01-04,000938.XSHE,0.028571,0.028571,30
2021-01-04,000963.XSHE,0.028571,0.028571,31
2021-01-04,002709.XSHE,0.028571,0.028571,32
2021-01-04,002714.XSHE,0.028571,0.028571,33
2021-01-04,002736.XSHE,0.028571,0.028571,34
2021-01-04,002916.XSHE,0.028571,0.028571,35
2021-01-05,000001.XSHE,0.028571,0.028571,1
2021-01-05,000002.XSHE,0.028571,0.028571,2
2021-01-05,000063.XSHE,0.028571,0.028571,3
2021-01-05,000100.XSHE,0.028571,0.028571,4
2021-01-05,000157.XSHE,0.028571,0.028571,5
2021-01-05,000166.XSHE,0.028571,0.028571,6
2021-01-05,000301.XSHE,0.028571,0.028571,7
2021-01-05,000333.XSHE,0.028571,0.028571,8
2021-01-05,000338.XSHE,0.028571,0.028571,9
2021-01-05,000408.XSHE,0.028571,0.028571,10
2021-01-05,000425.XSHE,0.028571,0.028571,11
2021-01-05,000538.XSHE,0.028571,0.028571,12
2021-01-05,000568.XSHE,0.028571,0.028571,13
2021-01-05,000596.XSHE,0.028571,0.028571,14
2021-01-05,000617.XSHE,0.028571,0.028571,15
2021-01-05,000625.XSHE,0.028571,0.028571,16
2021-01-05,000630.XSHE,0.028571,0.028571,17
2021-01-05,000651.XSHE,0.028571,0.028571,18
2021-01-05,000661.XSHE,0.028571,0.028571,19
2021-01-05,000708.XSHE,0.028571,0.028571,20
2021-01-05,000725.XSHE,0.028571,0.028571,21
2021-01-05,000768.XSHE,0.028571,0.028571,22
2021-01-05,000776.XSHE,0.028571,0.028571,23
2021-01-05,000786.XSHE,0.028571,0.028571,24
2021-01-05,000792.XSHE,0.028571,0.028571,25
2021-01-05,000807.XSHE,0.028571,0.028571,26
2021-01-05,000858.XSHE,0.028571,0.028571,27
2021-01-05,000876.XSHE,0.028571,0.028571,28
2021-01-05,000895.XSHE,0.028571,0.028571,29
2021-01-05,000938.XSHE,0.028571,0.028571,30
2021-01-05,000963.XSHE,0.028571,0.028571,31
2021-01-05,002709.XSHE,0.028571,0.028571,32
2021-01-05,002714.XSHE,0.028571,0.028571,33
2021-01-05,002736.XSHE,0.028571,0.028571,34
2021-01-05,002916.XSHE,0.028571,0.028571,35
2021-01-06,000001.XSHE,0.028571,0.028571,1
2021-01-06,000002.XSHE,0.028571,0.028571,2
2021-01-06,000063.XSHE,0.028571,0.028571,3
2021-01-06,000100.XSHE,0.028571,0.028571,4
2021-01-06,000157.XSHE,0.028571,0.028571,5
2021-01-06,000166.XSHE,0.028571,0.028571,6
2021-01-06,000301.XSHE,0.028571,0.028571,7
2021-01-06,000333.XSHE,0.028571,0.028571,8
2021-01-06,000338.XSHE,0.028571,0.028571,9
2021-01-06,000408.XSHE,0.028571,0.028571,10
2021-01-06,000425.XSHE,0.028571,0.028571,11
2021-01-06,000538.XSHE,0.028571,0.028571,12
2021-01-06,000568.XSHE,0.028571,0.028571,13
2021-01-06,000596.XSHE,0.028571,0.028571,14
2021-01-06,000617.XSHE,0.028571,0.028571,15
2021-01-06,000625.XSHE,0.028571,0.028571,16
2021-01-06,000630.XSHE,0.028571,0.028571,17
2021-01-06,000651.XSHE,0.028571,0.028571,18
2021-01-06,000661.XSHE,0.028571,0.028571,19
2021-01-06,000708.XSHE,0.028571,0.028571,20
2021-01-06,000725.XSHE,0.028571,0.028571,21
2021-01-06,000768.XSHE,0.028571,0.028571,22
2021-01-06,000776.XSHE,0.028571,0.028571,23
2021-01-06,000786.XSHE,0.028571,0.028571,24
2021-01-06,000792.XSHE,0.028571,0.028571,25
2021-01-06,000807.XSHE,0.028571,0.028571,26
2021-01-06,000858.XSHE,0.028571,0.028571,27
2021-01-06,000876.XSHE,0.028571,0.028571,28
2021-01-06,000895.XSHE,0.028571,0.028571,29
2021-01-06,000938.XSHE,0.028571,0.028571,30
2021-01-06,000963.XSHE,0.028571,0.028571,31
2021-01-06,002709.XSHE,0.028571,0.028571,32
2021-01-06,002714.XSHE,0.028571,0.028571,33
2021-01-06,002736.XSHE,0.028571,0.028571,34
2021-01-06,002916.XSHE,0.028571,0.028571,35
2021-01-07,000001.XSHE,0.028571,0.028571,1
2021-01-07,000002.XSHE,0.028571,0.028571,2
2021-01-07,000063.XSHE,0.028571,0.028571,3
2021-01-07,000100.XSHE,0.028571,0.028571,4
2021-01-07,000157.XSHE,0.028571,0.028571,5
2021-01-07,000166.XSHE,0.028571,0.028571,6
2021-01-07,000301.XSHE,0.028571,0.028571,7
2021-01-07,000333.XSHE,0.028571,0.028571,8
2021-01-07,000338.XSHE,0.028571,0.028571,9
2021-01-07,000408.XSHE,0.028571,0.028571,10
2021-01-07,000425.XSHE,0.028571,0.028571,11
2021-01-07,000538.XSHE,0.028571,0.028571,12
2021-01-07,000568.XSHE,0.028571,0.028571,13
2021-01-07,000596.XSHE,0.028571,0.028571,14
2021-01-07,000617.XSHE,0.028571,0.028571,15
2021-01-07,000625.XSHE,0.028571,0.028571,16
2021-01-07,000630.XSHE,0.028571,0.028571,17
2021-01-07,000651.XSHE,0.028571,0.028571,18
2021-01-07,000661.XSHE,0.028571,0.028571,19
2021-01-07,000708.XSHE,0.028571,0.028571,20
2021-01-07,000725.XSHE,0.028571,0.028571,21
2021-01-07,000768.XSHE,0.028571,0.028571,22
2021-01-07,000776.XSHE,0.028571,0.028571,23
2021-01-07,000786.XSHE,0.028571,0.028571,24
2021-01-07,000792.XSHE,0.028571,0.028571,25
2021-01-07,000807.XSHE,0.028571,0.028571,26
2021-01-07,000858.XSHE,0.028571,0.028571,27
2021-01-07,000876.XSHE,0.028571,0.028571,28
2021-01-07,000895.XSHE,0.028571,0.028571,29
2021-01-07,000938.XSHE,0.028571,0.028571,30
2021-01-07,000963.XSHE,0.028571,0.028571,31
2021-01-07,002709.XSHE,0.028571,0.028571,32
2021-01-07,002714.XSHE,0.028571,0.028571,33
2021-01-07,002736.XSHE,0.028571,0.028571,34
2021-01-07,002916.XSHE,0.028571,0.028571,35
2021-01-08,000001.XSHE,0.028571,0.028571,1
2021-01-08,000002.XSHE,0.028571,0.028571,2
2021-01-08,000063.XSHE,0.028571,0.028571,3
2021-01-08,000100.XSHE,0.028571,0.028571,4
2021-01-08,000157.XSHE,0.028571,0.028571,5
2021-01-08,000166.XSHE,0.028571,0.028571,6
2021-01-08,000301.XSHE,0.028571,0.028571,7
2021-01-08,000333.XSHE,0.028571,0.028571,8
2021-01-08,000338.XSHE,0.028571,0.028571,9
2021-01-08,000408.XSHE,0.028571,0.028571,10
2021-01-08,000425.XSHE,0.028571,0.028571,11
2021-01-08,000538.XSHE,0.028571,0.028571,12
2021-01-08,000568.XSHE,0.028571,0.028571,13
2021-01-08,000596.XSHE,0.028571,0.028571,14
2021-01-08,000617.XSHE,0.028571,0.028571,15
2021-01-08,000625.XSHE,0.028571,0.028571,16
2021-01-08,000630.XSHE,0.028571,0.028571,17
2021-01-08,000651.XSHE,0.028571,0.028571,18
2021-01-08,000661.XSHE,0.028571,0.028571,19
2021-01-08,000708.XSHE,0.028571,0.028571,20
2021-01-08,000725.XSHE,0.028571,0.028571,21
2021-01-08,000768.XSHE,0.028571,0.028571,22
2021-01-08,000776.XSHE,0.028571,0.028571,23
2021-01-08,000786.XSHE,0.028571,0.028571,24
2021-01-08,000792.XSHE,0.028571,0.028571,25
2021-01-08,000807.XSHE,0.028571,0.028571,26
2021-01-08,000858.XSHE,0.028571,0.028571,27
2021-01-08,000876.XSHE,0.028571,0.028571,28
2021-01-08,000895.XSHE,0.028571,0.028571,29
2021-01-08,000938.XSHE,0.028571,0.028571,30
2021-01-08,000963.XSHE,0.028571,0.028571,31
2021-01-08,002709.XSHE,0.028571,0.028571,32
2021-01-08,002714.XSHE,0.028571,0.028571,33
2021-01-08,002736.XSHE,0.028571,0.028571,34
2021-01-08,002916.XSHE,0.028571,0.028571,35
2021-01-11,000001.XSHE,0.028571,0.028571,1
2021-01-11,000002.XSHE,0.028571,0.028571,2
2021-01-11,000063.XSHE,0.028571,0.028571,3
2021-01-11,000100.XSHE,0.028571,0.028571,4
2021-01-11,000157.XSHE,0.028571,0.028571,5
2021-01-11,000166.XSHE,0.028571,0.028571,6
2021-01-11,000301.XSHE,0.028571,0.028571,7
2021-01-11,000333.XSHE,0.028571,0.028571,8
2021-01-11,000338.XSHE,0.028571,0.028571,9
2021-01-11,000408.XSHE,0.028571,0.028571,10
2021-01-11,000425.XSHE,0.028571,0.028571,11
2021-01-11,000538.XSHE,0.028571,0.028571,12
2021-01-11,000568.XSHE,0.028571,0.028571,13
2021-01-11,000596.XSHE,0.028571,0.028571,14
2021-01-11,000617.XSHE,0.028571,0.028571,15
2021-01-11,000625.XSHE,0.028571,0.028571,16
2021-01-11,000630.XSHE,0.028571,0.028571,17
2021-01-11,000651.XSHE,0.028571,0.028571,18
2021-01-11,000661.XSHE,0.028571,0.028571,19
2021-01-11,000708.XSHE,0.028571,0.028571,20
2021-01-11,000725.XSHE,0.028571,0.028571,21
2021-01-11,000768.XSHE,0.028571,0.028571,22
2021-01-11,000776.XSHE,0.028571,0.028571,23
2021-01-11,000786.XSHE,0.028571,0.028571,24
2021-01-11,000792.XSHE,0.028571,0.028571,25
2021-01-11,000807.XSHE,0.028571,0.028571,26
2021-01-11,000858.XSHE,0.028571,0.028571,27
2021-01-11,000876.XSHE,0.028571,0.028571,28
2021-01-11,000895.XSHE,0.028571,0.028571,29
2021-01-11,000938.XSHE,0.028571,0.028571,30
2021-01-11,000963.XSHE,0.028571,0.028571,31
2021-01-11,002709.XSHE,0.028571,0.028571,32
2021-01-11,002714.XSHE,0.028571,0.028571,33
2021-01-11,002736.XSHE,0.028571,0.028571,34
2021-01-11,002916.XSHE,0.028571,0.028571,35
2021-01-12,000001.XSHE,0.028571,0.028571,1
2021-01-12,000002.XSHE,0.028571,0.028571,2
2021-01-12,000063.XSHE,0.028571,0.028571,3
2021-01-12,000100.XSHE,0.028571,0.028571,4
2021-01-12,000157.XSHE,0.028571,0.028571,5
2021-01-12,000166.XSHE,0.028571,0.028571,6
2021-01-12,000301.XSHE,0.028571,0.028571,7
2021-01-12,000333.XSHE,0.028571,0.028571,8
2021-01-12,000338.XSHE,0.028571,0.028571,9
2021-01-12,000408.XSHE,0.028571,0.028571,10
2021-01-12,000425.XSHE,0.028571,0.028571,11
2021-01-12,000538.XSHE,0.028571,0.028571,12
2021-01-12,000568.XSHE,0.028571,0.028571,13
2021-01-12,000596.XSHE,0.028571,0.028571,14
2021-01-12,000617.XSHE,0.028571,0.028571,15
2021-01-12,000625.XSHE,0.028571,0.028571,16
2021-01-12,000630.XSHE,0.028571,0.028571,17
2021-01-12,000651.XSHE,0.028571,0.028571,18
2021-01-12,000661.XSHE,0.028571,0.028571,19
2021-01-12,000708.XSHE,0.028571,0.028571,20
2021-01-12,000725.XSHE,0.028571,0.028571,21
2021-01-12,000768.XSHE,0.028571,0.028571,22
2021-01-12,000776.XSHE,0.028571,0.028571,23
2021-01-12,000786.XSHE,0.028571,0.028571,24
2021-01-12,000792.XSHE,0.028571,0.028571,25
2021-01-12,000807.XSHE,0.028571,0.028571,26
2021-01-12,000858.XSHE,0.028571,0.028571,27
2021-01-12,000876.XSHE,0.028571,0.028571,28
2021-01-12,000895.XSHE,0.028571,0.028571,29
2021-01-12,000938.XSHE,0.028571,0.028571,30
2021-01-12,000963.XSHE,0.028571,0.028571,31
2021-01-12,002709.XSHE,0.028571,0.028571,32
2021-01-12,002714.XSHE,0.028571,0.028571,33
2021-01-12,002736.XSHE,0.028571,0.028571,34
2021-01-12,002916.XSHE,0.028571,0.028571,35
2021-01-13,000001.XSHE,0.028571,0.028571,1
2021-01-13,000002.XSHE,0.028571,0.028571,2
2021-01-13,000063.XSHE,0.028571,0.028571,3
2021-01-13,000100.XSHE,0.028571,0.028571,4
2021-01-13,000157.XSHE,0.028571,0.028571,5
2021-01-13,000166.XSHE,0.028571,0.028571,6
2021-01-13,000301.XSHE,0.028571,0.028571,7
2021-01-13,000333.XSHE,0.028571,0.028571,8
2021-01-13,000338.XSHE,0.028571,0.028571,9
2021-01-13,000408.XSHE,0.028571,0.028571,10
2021-01-13,000425.XSHE,0.028571,0.028571,11
2021-01-13,000538.XSHE,0.028571,0.028571,12
2021-01-13,000568.XSHE,0.028571,0.028571,13
2021-01-13,000596.XSHE,0.028571,0.028571,14
2021-01-13,000617.XSHE,0.028571,0.028571,15
2021-01-13,000625.XSHE,0.028571,0.028571,16
2021-01-13,000630.XSHE,0.028571,0.028571,17
2021-01-13,000651.XSHE,0.028571,0.028571,18
2021-01-13,000661.XSHE,0.028571,0.028571,19
2021-01-13,000708.XSHE,0.028571,0.028571,20
2021-01-13,000725.XSHE,0.028571,0.028571,21
2021-01-13,000768.XSHE,0.028571,0.028571,22
2021-01-13,000776.XSHE,0.028571,0.028571,23
2021-01-13,000786.XSHE,0.028571,0.028571,24
2021-01-13,000792.XSHE,0.028571,0.028571,25
2021-01-13,000807.XSHE,0.028571,0.028571,26
2021-01-13,000858.XSHE,0.028571,0.028571,27
2021-01-13,000876.XSHE,0.028571,0.028571,28
2021-01-13,000895.XSHE,0.028571,0.028571,29
2021-01-13,000938.XSHE,0.028571,0.028571,30
2021-01-13,000963.XSHE,0.028571,0.028571,31
2021-01-13,002709.XSHE,0.028571,0.028571,32
2021-01-13,002714.XSHE,0.028571,0.028571,33
2021-01-13,002736.XSHE,0.028571,0.028571,34
2021-01-13,002916.XSHE,0.028571,0.028571,35
2021-01-14,000001.XSHE,0.028571,0.028571,1
2021-01-14,000002.XSHE,0.028571,0.028571,2
2021-01-14,000063.XSHE,0.028571,0.028571,3
2021-01-14,000100.XSHE,0.028571,0.028571,4
2021-01-14,000157.XSHE,0.028571,0.028571,5
2021-01-14,000166.XSHE,0.028571,0.028571,6
2021-01-14,000301.XSHE,0.028571,0.028571,7
2021-01-14,000333.XSHE,0.028571,0.028571,8
2021-01-14,000338.XSHE,0.028571,0.028571,9
2021-01-14,000408.XSHE,0.028571,0.028571,10
2021-01-14,000425.XSHE,0.028571,0.028571,11
2021-01-14,000538.XSHE,0.028571,0.028571,12
2021-01-14,000568.XSHE,0.028571,0.028571,13
2021-01-14,000596.XSHE,0.028571,0.028571,14
2021-01-14,000617.XSHE,0.028571,0.028571,15
2021-01-14,000625.XSHE,0.028571,0.028571,16
2021-01-14,000630.XSHE,0.028571,0.028571,17
2021-01-14,000651.XSHE,0.028571,0.028571,18
2021-01-14,000661.XSHE,0.028571,0.028571,19
2021-01-14,000708.XSHE,0.028571,0.028571,20
2021-01-14,000725.XSHE,0.028571,0.028571,21
2021-01-14,000768.XSHE,0.028571,0.028571,22
2021-01-14,000776.XSHE,0.028571,0.028571,23
2021-01-14,000786.XSHE,0.028571,0.028571,24
2021-01-14,000792.XSHE,0.028571,0.028571,25
2021-01-14,000807.XSHE,0.028571,0.028571,26
2021-01-14,000858.XSHE,0.028571,0.028571,27
2021-01-14,000876.XSHE,0.028571,0.028571,28
2021-01-14,000895.XSHE,0.028571,0.028571,29
2021-01-14,000938.XSHE,0.028571,0.028571,30
2021-01-14,000963.XSHE,0.028571,0.028571,31
2021-01-14,002709.XSHE,0.028571,0.028571,32
2021-01-14,002714.XSHE,0.028571,0.028571,33
2021-01-14,002736.XSHE,0.028571,0.028571,34
2021-01-14,002916.XSHE,0.028571,0.028571,35
2021-01-15,000001.XSHE,0.028571,0.028571,1
2021-01-15,000002.XSHE,0.028571,0.028571,2
2021-01-15,000063.XSHE,0.028571,0.028571,3
2021-01-15,000100.XSHE,0.028571,0.028571,4
2021-01-15,000157.XSHE,0.028571,0.028571,5
2021-01-15,000166.XSHE,0.028571,0.028571,6
2021-01-15,000301.XSHE,0.028571,0.028571,7
2021-01-15,000333.XSHE,0.028571,0.028571,8
2021-01-15,000338.XSHE,0.028571,0.028571,9
2021-01-15,000408.XSHE,0.028571,0.028571,10
2021-01-15,000425.XSHE,0.028571,0.028571,11
2021-01-15,000538.XSHE,0.028571,0.028571,12
2021-01-15,000568.XSHE,0.028571,0.028571,13
2021-01-15,000596.XSHE,0.028571,0.028571,14
2021-01-15,000617.XSHE,0.028571,0.028571,15
2021-01-15,000625.XSHE,0.028571,0.028571,16
2021-01-15,000630.XSHE,0.028571,0.028571,17
2021-01-15,000651.XSHE,0.028571,0.028571,18
2021-01-15,000661.XSHE,0.028571,0.028571,19
2021-01-15,000708.XSHE,0.028571,0.028571,20
2021-01-15,000725.XSHE,0.028571,0.028571,21
2021-01-15,000768.XSHE,0.028571,0.028571,22
2021-01-15,000776.XSHE,0.028571,0.028571,23
2021-01-15,000786.XSHE,0.028571,0.028571,24
2021-01-15,000792.XSHE,0.028571,0.028571,25
2021-01-15,000807.XSHE,0.028571,0.028571,26
2021-01-15,000858.XSHE,0.028571,0.028571,27
2021-01-15,000876.XSHE,0.028571,0.028571,28
2021-01-15,000895.XSHE,0.028571,0.028571,29
2021-01-15,000938.XSHE,0.028571,0.028571,30
2021-01-15,000963.XSHE,0.028571,0.028571,31
2021-01-15,002709.XSHE,0.028571,0.028571,32
2021-01-15,002714.XSHE,0.028571,0.028571,33
2021-01-15,002736.XSHE,0.028571,0.028571,34
2021-01-15,002916.XSHE,0.028571,0.028571,35
2021-01-18,000001.XSHE,0.028571,0.028571,1
2021-01-18,000002.XSHE,0.028571,0.028571,2
2021-01-18,000063.XSHE,0.028571,0.028571,3
2021-01-18,000100.XSHE,0.028571,0.028571,4
2021-01-18,000157.XSHE,0.028571,0.028571,5
2021-01-18,000166.XSHE,0.028571,0.028571,6
2021-01-18,000301.XSHE,0.028571,0.028571,7
2021-01-18,000333.XSHE,0.028571,0.028571,8
2021-01-18,000338.XSHE,0.028571,0.028571,9
2021-01-18,000408.XSHE,0.028571,0.028571,10
2021-01-18,000425.XSHE,0.028571,0.028571,11
2021-01-18,000538.XSHE,0.028571,0.028571,12
2021-01-18,000568.XSHE,0.028571,0.028571,13
2021-01-18,000596.XSHE,0.028571,0.028571,14
2021-01-18,000617.XSHE,0.028571,0.028571,15
2021-01-18,000625.XSHE,0.028571,0.028571,16
2021-01-18,000630.XSHE,0.028571,0.028571,17
2021-01-18,000651.XSHE,0.028571,0.028571,18
2021-01-18,000661.XSHE,0.028571,0.028571,19
2021-01-18,000708.XSHE,0.028571,0.028571,20
2021-01-18,000725.XSHE,0.028571,0.028571,21
2021-01-18,000768.XSHE,0.028571,0.028571,22
2021-01-18,000776.XSHE,0.028571,0.028571,23
2021-01-18,000786.XSHE,0.028571,0.028571,24
2021-01-18,000792.XSHE,0.028571,0.028571,25
2021-01-18,000807.XSHE,0.028571,0.028571,26
2021-01-18,000858.XSHE,0.028571,0.028571,27
2021-01-18,000876.XSHE,0.028571,0.028571,28
2021-01-18,000895.XSHE,0.028571,0.028571,29
2021-01-18,000938.XSHE,0.028571,0.028571,30
2021-01-18,000963.XSHE,0.028571,0.028571,31
2021-01-18,002709.XSHE,0.028571,0.028571,32
2021-01-18,002714.XSHE,0.028571,0.028571,33
2021-01-18,002736.XSHE,0.028571,0.028571,34
2021-01-18,002916.XSHE,0.028571,0.028571,35
2021-01-19,000001.XSHE,0.028571,0.028571,1
2021-01-19,000002.XSHE,0.028571,0.028571,2
2021-01-19,000063.XSHE,0.028571,0.028571,3
2021-01-19,000100.XSHE,0.028571,0.028571,4
2021-01-19,000157.XSHE,0.028571,0.028571,5
2021-01-19,000166.XSHE,0.028571,0.028571,6
2021-01-19,000301.XSHE,0.028571,0.028571,7
2021-01-19,000333.XSHE,0.028571,0.028571,8
2021-01-19,000338.XSHE,0.028571,0.028571,9
2021-01-19,000408.XSHE,0.028571,0.028571,10
2021-01-19,000425.XSHE,0.028571,0.028571,11
2021-01-19,000538.XSHE,0.028571,0.028571,12
2021-01-19,000568.XSHE,0.028571,0.028571,13
2021-01-19,000596.XSHE,0.028571,0.028571,14
2021-01-19,000617.XSHE,0.028571,0.028571,15
2021-01-19,000625.XSHE,0.028571,0.028571,16
2021-01-19,000630.XSHE,0.028571,0.028571,17
2021-01-19,000651.XSHE,0.028571,0.028571,18
2021-01-19,000661.XSHE,0.028571,0.028571,19
2021-01-19,000708.XSHE,0.028571,0.028571,20
2021-01-19,000725.XSHE,0.028571,0.028571,21
2021-01-19,000768.XSHE,0.028571,0.028571,22
2021-01-19,000776.XSHE,0.028571,0.028571,23
2021-01-19,000786.XSHE,0.028571,0.028571,24
2021-01-19,000792.XSHE,0.028571,0.028571,25
2021-01-19,000807.XSHE,0.028571,0.028571,26
2021-01-19,000858.XSHE,0.028571,0.028571,27
2021-01-19,000876.XSHE,0.028571,0.028571,28
2021-01-19,000895.XSHE,0.028571,0.028571,29
2021-01-19,000938.XSHE,0.028571,0.028571,30
2021-01-19,000963.XSHE,0.028571,0.028571,31
2021-01-19,002709.XSHE,0.028571,0.028571,32
2021-01-19,002714.XSHE,0.028571,0.028571,33
2021-01-19,002736.XSHE,0.028571,0.028571,34
2021-01-19,002916.XSHE,0.028571,0.028571,35
2021-01-20,000001.XSHE,0.028571,0.028571,1
2021-01-20,000002.XSHE,0.028571,0.028571,2
2021-01-20,000063.XSHE,0.028571,0.028571,3
2021-01-20,000100.XSHE,0.028571,0.028571,4
2021-01-20,000157.XSHE,0.028571,0.028571,5
2021-01-20,000166.XSHE,0.028571,0.028571,6
2021-01-20,000301.XSHE,0.028571,0.028571,7
2021-01-20,000333.XSHE,0.028571,0.028571,8
2021-01-20,000338.XSHE,0.028571,0.028571,9
2021-01-20,000408.XSHE,0.028571,0.028571,10
2021-01-20,000425.XSHE,0.028571,0.028571,11
2021-01-20,000538.XSHE,0.028571,0.028571,12
2021-01-20,000568.XSHE,0.028571,0.028571,13
2021-01-20,000596.XSHE,0.028571,0.028571,14
2021-01-20,000617.XSHE,0.028571,0.028571,15
2021-01-20,000625.XSHE,0.028571,0.028571,16
2021-01-20,000630.XSHE,0.028571,0.028571,17
2021-01-20,000651.XSHE,0.028571,0.028571,18
2021-01-20,000661.XSHE,0.028571,0.028571,19
2021-01-20,000708.XSHE,0.028571,0.028571,20
2021-01-20,000725.XSHE,0.028571,0.028571,21
2021-01-20,000768.XSHE,0.028571,0.028571,22
2021-01-20,000776.XSHE,0.028571,0.028571,23
2021-01-20,000786.XSHE,0.028571,0.028571,24
2021-01-20,000792.XSHE,0.028571,0.028571,25
2021-01-20,000807.XSHE,0.028571,0.028571,26
2021-01-20,000858.XSHE,0.028571,0.028571,27
2021-01-20,000876.XSHE,0.028571,0.028571,28
2021-01-20,000895.XSHE,0.028571,0.028571,29
2021-01-20,000938.XSHE,0.028571,0.028571,30
2021-01-20,000963.XSHE,0.028571,0.028571,31
2021-01-20,002709.XSHE,0.028571,0.028571,32
2021-01-20,002714.XSHE,0.028571,0.028571,33
2021-01-20,002736.XSHE,0.028571,0.028571,34
2021-01-20,002916.XSHE,0.028571,0.028571,35
2021-01-21,000001.XSHE,0.028571,0.028571,1
2021-01-21,000002.XSHE,0.028571,0.028571,2
2021-01-21,000063.XSHE,0.028571,0.028571,3
2021-01-21,000100.XSHE,0.028571,0.028571,4
2021-01-21,000157.XSHE,0.028571,0.028571,5
2021-01-21,000166.XSHE,0.028571,0.028571,6
2021-01-21,000301.XSHE,0.028571,0.028571,7
2021-01-21,000333.XSHE,0.028571,0.028571,8
2021-01-21,000338.XSHE,0.028571,0.028571,9
2021-01-21,000408.XSHE,0.028571,0.028571,10
2021-01-21,000425.XSHE,0.028571,0.028571,11
2021-01-21,000538.XSHE,0.028571,0.028571,12
2021-01-21,000568.XSHE,0.028571,0.028571,13
2021-01-21,000596.XSHE,0.028571,0.028571,14
2021-01-21,000617.XSHE,0.028571,0.028571,15
2021-01-21,000625.XSHE,0.028571,0.028571,16
2021-01-21,000630.XSHE,0.028571,0.028571,17
2021-01-21,000651.XSHE,0.028571,0.028571,18
2021-01-21,000661.XSHE,0.028571,0.028571,19
2021-01-21,000708.XSHE,0.028571,0.028571,20
2021-01-21,000725.XSHE,0.028571,0.028571,21
2021-01-21,000768.XSHE,0.028571,0.028571,22
2021-01-21,000776.XSHE,0.028571,0.028571,23
2021-01-21,000786.XSHE,0.028571,0.028571,24
2021-01-21,000792.XSHE,0.028571,0.028571,25
2021-01-21,000807.XSHE,0.028571,0.028571,26
2021-01-21,000858.XSHE,0.028571,0.028571,27
2021-01-21,000876.XSHE,0.028571,0.028571,28
2021-01-21,000895.XSHE,0.028571,0.028571,29
2021-01-21,000938.XSHE,0.028571,0.028571,30
2021-01-21,000963.XSHE,0.028571,0.028571,31
2021-01-21,002709.XSHE,0.028571,0.028571,32
2021-01-21,002714.XSHE,0.028571,0.028571,33
2021-01-21,002736.XSHE,0.028571,0.028571,34
2021-01-21,002916.XSHE,0.028571,0.028571,35
2021-01-22,000001.XSHE,0.028571,0.028571,1
2021-01-22,000002.XSHE,0.028571,0.028571,2
2021-01-22,000063.XSHE,0.028571,0.028571,3
2021-01-22,000100.XSHE,0.028571,0.028571,4
2021-01-22,000157.XSHE,0.028571,0.028571,5
2021-01-22,000166.XSHE,0.028571,0.028571,6
2021-01-22,000301.XSHE,0.028571,0.028571,7
2021-01-22,000333.XSHE,0.028571,0.028571,8
2021-01-22,000338.XSHE,0.028571,0.028571,9
2021-01-22,000408.XSHE,0.028571,0.028571,10
2021-01-22,000425.XSHE,0.028571,0.028571,11
2021-01-22,000538.XSHE,0.028571,0.028571,12
2021-01-22,000568.XSHE,0.028571,0.028571,13
2021-01-22,000596.XSHE,0.028571,0.028571,14
2021-01-22,000617.XSHE,0.028571,0.028571,15
2021-01-22,000625.XSHE,0.028571,0.028571,16
2021-01-22,000630.XSHE,0.028571,0.028571,17
2021-01-22,000651.XSHE,0.028571,0.028571,18
2021-01-22,000661.XSHE,0.028571,0.028571,19
2021-01-22,000708.XSHE,0.028571,0.028571,20
2021-01-22,000725.XSHE,0.028571,0.028571,21
2021-01-22,000768.XSHE,0.028571,0.028571,22
2021-01-22,000776.XSHE,0.028571,0.028571,23
2021-01-22,000786.XSHE,0.028571,0.028571,24
2021-01-22,000792.XSHE,0.028571,0.028571,25
2021-01-22,000807.XSHE,0.028571,0.028571,26
2021-01-22,000858.XSHE,0.028571,0.028571,27
2021-01-22,000876.XSHE,0.028571,0.028571,28
