Unnamed: 0,date,pchg,net_operate_cash_flow_ttm,BIAS20,asset_impairment_loss_ttm,VOL60,debt_to_equity_ratio,DEGM,ROC120,CCI10,VEMA5,VROC6,gross_income_ratio,VEMA12,accounts_payable_turnover_rate,VOL240,total_profit_growth_rate,capital_reserve_fund_per_share,circulating_market_cap,sales_to_price_ratio,CR20,operating_assets,np_parent_company_owners_growth_rate,ACCA,PSY,operating_revenue_ttm,operating_profit_ttm,ATR6,EBIT,VDEA,net_interest_expense,EBITDA,CCI88,retained_earnings,operating_profit_per_share,single_day_VPT,financial_expense_ttm,net_operate_cashflow_growth_rate,Volume1M,sale_expense_ttm,VOSC,VSTD10,bear_power,operating_profit_per_share_ttm,ROC60,ATR14,GMI,DAVOL20,VEMA10,operating_revenue_growth_rate,cashflow_per_share_ttm,asset_turnover_ttm,MAWVAD,BIAS5,value_change_profit_ttm,total_operating_revenue_per_share_ttm,fixed_asset_ratio,VOL120,net_invest_cash_flow_ttm,retained_earnings_per_share,net_operate_cash_flow_per_share,net_profit_ttm,TVSTD6,CCI20,ARBR,fixed_assets_turnover_rate,gross_profit_ttm,intangible_asset_ratio,total_asset_growth_rate,TRIX10,interest_carry_current_liability,operating_revenue_per_share_ttm,goods_service_cash_to_operating_revenue_ttm,total_operating_revenue_per_share,Price1M,net_asset_growth_rate,PLRC12,single_day_VPT_12,account_receivable_turnover_days,current_asset_turnover_rate,PLRC24,OperateNetIncome,adjusted_profit_to_total_profit,financial_expense_rate,cfo_to_ev,VROC12,financing_cash_growth_rate,net_finance_cash_flow_ttm,total_profit_ttm,money_flow_20,VOL20,market_cap,net_working_capital,single_day_VPT_6,ROC6,interest_free_current_liability,fifty_two_week_close_rank,operating_liability,TRIX5,CCI15,VOL10,non_operating_net_profit_ttm,equity_to_fixed_asset_ratio,TVSTD20,cash_flow_to_price_ratio,DAVOL10,DSRI,VR,financial_assets,goods_sale_and_service_render_cash_ttm,np_parent_company_owners_ttm,WVAD,arron_down_25,AR,VOL5,Price3M,debt_to_tangible_equity_ratio,admin_expense_rate,TVMA6,ROC12,Price1Y,debt_to_asset_ratio,operating_revenue_per_share,VMACD,PEG,total_operating_revenue_ttm,BBIC,VDIFF,financial_liability,ROC20,cash_to_current_liability,DAVOL5,total_operating_cost_ttm,TVMA20,VSTD20,cash_and_equivalents_per_share,equity_to_asset_ratio,current_ratio,operating_cost_ttm,net_profit_growth_rate,BIAS60,accounts_payable_turnover_days,equity_turnover_rate,PLRC6,BIAS10,Rank1M,turnover_volatility,VEMA26,eps_ttm,non_recurring_gain_loss,BR,arron_up_25,account_receivable_turnover_rate,retained_profit_per_share,cash_rate_of_sales,surplus_reserve_fund_per_share,administration_expense_ttm,bull_power,MASS,DEGM_8y,net_debt,net_asset_per_share,EMAC20,roic_ttm,net_operate_cash_flow_to_total_current_liability,roa_ttm_8y,boll_up,net_operate_cash_flow_to_operate_income,Variance20,leverage,long_debt_to_working_capital_ratio,MACDC,roa_ttm,quick_ratio,SGI,margin_stability,operating_profit_growth_rate,sharpe_ratio_120,net_non_operating_income_to_total_profit,liquidity,MFI14,MAC60,profit_margin_ttm,net_profit_to_total_operate_revenue_ttm,beta,MAC5,Skewness60,earnings_to_price_ratio,book_to_price_ratio,residual_volatility,Skewness120,super_quick_ratio,inventory_turnover_days,daily_standard_deviation,net_operating_cash_flow_coverage,average_share_turnover_quarterly,cube_of_size,EMAC120,average_share_turnover_annual,operating_profit_to_total_profit,sharpe_ratio_60,MLEV,EMAC26,maximum_margin,long_debt_to_asset_ratio,operating_profit_ratio,roe_ttm,earnings_growth,net_operate_cash_flow_to_net_debt,long_term_predicted_earnings_growth,MAC20,sale_expense_to_operating_revenue,roe_ttm_8y,sharpe_ratio_20,long_term_debt_to_asset_ratio,Variance60,net_operate_cash_flow_to_total_liability,growth,OperatingCycle,share_turnover_monthly,market_leverage,momentum,operating_tax_to_operating_revenue_ratio_ttm,operating_cost_to_operating_revenue_ratio,EMAC12,total_profit_to_cost_ratio,boll_down,short_term_predicted_earnings_growth,earnings_yield,sales_growth,inventory_turnover_rate,MAC10,size,Kurtosis120,net_operate_cash_flow_to_asset,price_no_fq,Variance120,EMAC10,total_asset_turnover_rate,natural_log_of_market_cap,Kurtosis60,LVGI,ROAEBITTTM,relative_strength,rnoa_ttm,cumulative_range,historical_sigma,invest_income_associates_to_total_profit,non_linear_size,predicted_earnings_to_price_ratio,Kurtosis20,cash_earnings_to_price_ratio,SGAI,Skewness20,operating_profit_to_operating_revenue,debt_to_assets,net_profit_ratio,MAC120,EMA5,raw_beta,non_current_asset_ratio,book_leverage
002001.XSHE,2025-12-01,-0.021010101010101034,8138522622.15,-0.353143,120951253.84,0.849455,0.395534,0.218578,14.147018,59.260695,408499.673646,-19.040874,0.4614279999999999,448535.61229399993,6.558795,0.76431,0.5250600000000001,1.019233,74980120000.0,0.296112,114.667747,34744039517.1,0.567702,0.0142099999999999,41.666667,22469954547.1,8448835431.67,22.101667000000003,2070642690.01,-38726.054026,,6737476648.82,83.288264,26091154236.8,0.657528,3069.6103359999997,-76240763.88,0.151013,0.000623,181556448.88,-12.642528,122317.462952,-0.001121,2.7489999999999997,0.0,26.428571,0.789388,0.968875,435127.979013,0.129933,0.193669,2.420405,-865272.0072790001,1.806037,9094668.87,7.311055,0.472812,0.871459,-4394501803.78,8.489286,0.780713,7242514700.53,164828283.041,-6.1212480000000005,-41.190505,1.025485,10367932492.2,0.056405,0.085761,-0.049326,5271682088.52,7.311055,0.950281,1.803029,-0.0030239999999999,0.172668,-0.003785,-1219.330839,245.856215,1.238348,-0.000471,1895378904.58,0.821103,-0.003393,0.101053,12.827678,0.0438319999999999,-3148793844.44,8414150456.11,12807746462.2,0.8443350000000001,75882780000.0,11406466826.4,368.097639,2.06697,2682609117.57,14.0,3777257974.76,-0.235694,-7.399933,0.66283,-34684975.56,1.517596,331276338.389,0.007667,0.760598,1.02923,1.385158,10349923465.6,21352772234.5,7199748891.32,-337259.747774,4.0,138.986493,0.54008,0.021148,0.427241,0.027043,452224634.307,-5.220729,0.116263,0.282463,1.803029,-17980.187626,0.1856539999999999,22469954547.1,0.990718,-56706.241652,8960108629.88,1.022913,1.009117,0.619742,14186403529.8,640779647.8740001,270372.895187,2.41584,0.717537,2.434002,12101699171.9,0.56942,2.113404,54.888128,1.439994,0.00644,1.259074,0.328303,0.004202,505241.853946,2.3564990000000003,62989738.51,180.176998,52.0,1.4642700000000002,7.986441,0.362196,0.502845,607649780.37,0.026016,25.203189,0.005174,5312470203.4,10.477892,0.992053,0.180251,1.106106,0.11479,1.059302,0.982492,0.081276,-0.945595,0.41933,-0.008018,0.160609,1.86646,1.429533,5.176740000000001,0.528361,1.216136,-0.005907,-0.707149,41.691796999999994,0.979303,0.376006,0.32232,-0.250316,0.98226,0.92909,0.0948799999999999,-0.277553,-0.955523,0.804128,1.760126,134.293523,0.015599,1.397149,-1.687744,-7.455276,0.94773,-1.841919,1.002979,-0.144615,0.059295,0.990531,0.7522840000000001,0.079277,0.376006,0.2235739999999999,-0.021262,0.451666,0.345673,1.003544,0.00808,0.174428,0.335619,0.106069,0.0744669999999999,0.18838,0.2356199999999999,380.149738,-1.7296189999999998,1.047745,-0.359063,0.012786,0.538572,0.991447,0.6566029999999999,0.947786,0.126186,1.091984,0.064706,2.680695,0.987566,0.544823,1.427545,0.180479,24.69,0.051877,0.990442,0.498292,25.052456,1.067091,0.866506,0.0479189999999999,0.0009,0.910087,0.173195,0.012338,0.01805,-0.598259,0.094296,1.33012,0.107251,0.775265,0.987685,0.376006,0.276517,0.32232,0.937903,0.988211,0.766867,0.570657,1.111094
002003.XSHE,2025-12-01,-0.02461257976299014,1074084441.43,-1.305057,2213880.93,0.940843,0.494681,0.01496,-2.419355,-40.612125,472793.809605,153.151581,0.425193,433079.761302,5.201912,0.911844,-0.0009019999999999,1.445445,11026280000.0,0.36527,104.783951,5606305776.38,0.016411,0.0115909999999999,33.333333,4726800750.99,809941494.81,7.108333,276255771.78,19235.445006,,844387758.78,40.00601,1744594631.51,0.217466,1046.0147869999998,47193746.82,0.1360869999999999,0.000595,438551194.97,6.760224000000001,119870.339195,-0.022271,0.681591,1.114206,8.892857000000001,0.980505,1.328611,439808.690458,0.031557,-0.135185,3.910961,-542283.2612,0.4241979999999999,16827447.82,3.977752,0.462727,0.8393129999999999,-908385033.42,1.468131,0.248053,665775040.28,39162364.8834,-38.698894,4.281961,1.53597,2009838578.51,0.072608,0.053569,0.034705,1421383356.12,3.977752,1.067182,1.089616,-0.012795,0.0806289999999999,-0.004884,-564.7152110000001,167.781716,1.706288,0.0008089999999999,242842502.377,0.826974,0.009984,0.077324,49.556658,-0.51576,-326341550.09,796660579.71,2502557719.29,1.11512,12940690000.0,785988535.44,2.599736,0.2762429999999999,690267309.61,151.0,858215742.59,-0.319805,-65.016925,1.03691,-13280915.1,1.450942,44257808.3546,-0.011866,1.235428,0.921502,0.80205,1330781243.11,5044356734.17,660069692.23,30148.668857,28.0,125.586805,1.26682,0.027481,0.5487989999999999,0.1137329999999999,127766837.937,-6.362855000000001,-0.057123,0.32861,1.089616,10041.714885,11.946051,4726800750.99,1.0027549999999998,29277.159891000003,1421383356.12,0.554017,0.661357,1.509354,3979570275.0,125239133.575,141633.272701,1.102869,0.6713899999999999,1.372215,2716998187.65,0.018941,2.735849,69.205318,0.985336,-0.001105,-0.393305,0.346876,0.00373,403802.601411,0.560271,3423567.04,121.304844,48.0,2.145645,1.022992,0.227233,0.445139,537595349.39,0.011695,27.120105,0.000384,969048685.66,3.877966,1.0034459999999998,0.116525,0.542027,0.1019019999999999,1.0744209999999998,1.4374209999999998,0.075483,-1.0023,0.213678,-0.011886,0.095973,1.034576,1.1965709999999998,23.106705,0.015705,-0.43701,0.001549,-1.085359,39.916354,0.97337,0.171351,0.140851,-1.078181,0.995776,1.289103,0.051007,-0.519469,-0.45942,0.771003,0.925881,94.468684,0.014802,1.377557,-1.621129,3.823849,0.999461,-1.635676,1.014969,0.033225,0.012812,1.000471,0.954738,0.0,0.171351,0.1432369999999999,0.020295,0.304178,0.23695,1.013223,0.09278,0.150583,0.113073,0.02421,0.0540649999999999,0.129305,-0.067131,262.2504,-1.471077,1.00021,-1.162261,0.012628,0.574807,1.004575,0.212992,0.952026,-0.003822,-0.004053,0.021972,3.810787,1.003949,-1.257892,1.862108,0.154832,10.89,0.043005,1.003547,0.681381,23.283642,2.0137150000000004,1.100184,0.030032,-9.2e-05,0.670147,0.309611,0.015153,0.01869,2.020206,0.0596929999999999,2.704065,0.083001,1.016991,1.542483,0.171351,0.321898,0.140851,0.986211,0.99823,0.408792,0.5822970000000001,1.000585
002004.XSHE,2025-12-01,-0.039094650205761416,1871247423.87,-2.949763,921431815.45,2.0188580000000003,1.355375,-0.056121,19.012346,-37.735849,962717.470473,-18.922911,0.3431619999999999,1164298.04819,3.529404,1.43238,-0.716966,2.744358,9069410000.0,1.240695,83.58209000000001,25013126041.9,-1.558432,0.009159,33.333333,11840821528.2,149547972.94,1.923333,472394073.53,-179490.661745,,1447946834.65,38.838606,2400648219.55,0.199198,1384.822547,221975828.28,0.2434909999999999,-0.001041,1092494588.18,-20.691113,332352.758545,-0.020803,0.075532,1.902748,3.0,1.146116,1.012583,1112346.47938,0.016261,-0.310746,1.202213,-1784745.97702,0.500417,-93442741.6,5.980457,0.316849,1.6874080000000002,-885107905.39,1.212498,0.300719,-48275963.57,12845578.6493,-75.92367,-2.86941,1.263276,4063451896.41,0.124641,-0.058539,-0.163173,4689482275.56,5.980457,0.8426440000000001,1.586406,-0.031017,-0.021631,-0.008088,-2978.097323,302.88857,1.029593,-0.001546,396587079.693,0.5162720000000001,0.018747,0.094835,-48.805969,-4.9325410000000005,-1601391313.6,158387906.8,3215685708.66,1.7086400000000002,9543210000.0,2899031864.35,701.6116089999999,1.687764,3837285295.1,27.0,3776598328.46,-0.51474,-64.967105,1.47884,8839933.86,1.73738,50382143.2352,-0.0618779999999999,0.876398,1.435648,0.8627389999999999,4231163370.97,9977595855.6,-139146996.71,493302.338317,96.0,101.432584,1.1962,0.002621,1.0510700000000002,0.09805,111994259.058,-8.015267,0.132521,0.449513,1.586406,-61415.56625599999,,11840821528.2,1.009747,-240906.228001,9369079909.66,-3.2128509999999997,0.2455,0.7088979999999999,10741038123.0,160854540.60799998,382870.788117,1.199124,0.550487,1.339992,7777504930.09,-1.124774,0.2183179999999999,102.000229,1.359586,0.000662,-0.823045,0.557168,0.004998,1405204.27619,-0.024383,18720339.46,104.301994,56.0,1.188556,0.916831,0.1580339999999999,0.295667,1160992400.38,-0.0062759999999999,24.97849,0.014171,10771509608.3,4.898646,1.016445,-0.007162,0.193495,0.015142,1.097494,1.701469,0.061548,0.21798,1.59326,-0.016806,-0.001651,1.10425,1.0060440000000002,10.20242,-0.747395,1.42374,0.363579,-0.41095,43.894704,0.997822,0.0126299999999999,-0.004077,-0.996761,0.995021,2.419182,-0.014581,1.819974,-0.175151,2.744792,0.863614,93.042821,0.018428,2.665589,-0.858576,4.269572,0.953417,-1.215452,0.99497,0.145148,0.3261449999999999,1.015867,0.8071,0.097474,0.0126299999999999,-0.014347,-0.482143,0.055275,,1.030394,0.092265,0.044938,-1.512093,0.157942,0.088685,0.045292,-0.881793,395.931391,-1.003738,1.445901,-0.408256,0.011188,0.656838,1.011268,0.0154479999999999,0.963294,,0.627785,0.006352,3.869186,1.008299,-1.568276,15.629476,0.063987,4.82,0.078444,1.008254,0.404893,22.979096,13.428907999999998,1.031141,0.00134,0.000839,0.015184,0.286327,0.015939,-0.087734,2.123682,,2.3773169999999997,0.196082,0.876919,-1.097134,0.0126299999999999,0.446079,-0.004077,0.938866,0.998639,0.444009,0.609298,1.436012
002006.XSHE,2025-12-01,-0.004576659038901698,14423430.77,-2.019568,12576938.85,5.252395,0.73829,0.154121,27.602906,-16.18799,2749883.19226,62.028414,0.3264559999999999,3152026.43207,1.074079,4.137658999999999,1.1058940000000002,2.092336,10957250000.0,0.172533,97.628012,2932171361.32,0.92312,-0.0154,33.333333,1890499357.76,242623433.95,6.648333,40190641.01,43970.716222,,234321859.21,41.923793,828792836.79,0.073811,20196.801619,2148278.4,-1.223077,-0.00033,53317533.91,-5.82118,2189665.72112,-0.043644,0.4667689999999999,18.760563,9.874286,1.110814,1.379336,3064453.62278,0.18027,1.073877,2.129756,-6471232.55448,5.053324,9602772.93,3.63702,0.1735,4.032189,-493529805.4,1.594466,-0.062691,218653051.69,144967342.752,-52.597036,-5.5149,3.033397,617175043.6209999,0.031905,0.442594,-0.310888,368339547.3,3.63702,0.558312,0.542651,-0.021245,0.830017,-0.014612,-1254.290336,825.9194349999999,0.605378,-0.0026899999999999,6330852.656769999,0.50358,0.0011359999999999,0.001219,26.932068,7.0408800000000005,1037300506.38,246160011.6,12708325437.6,5.561744999999999,10957250000.0,1406542015.01,2782.651436,4.563492,1221750779.64,27.0,896209383.8,-0.971014,-40.775446,5.75281,3536577.65,3.315719,310682045.22400004,0.051049,1.426721,1.138833,1.089172,1245805197.01,1055487562.99,218653051.69,1401389.04181,96.0,130.642705,3.51744,0.0271889999999999,0.78164,0.091797,369990696.68,-5.385996,0.1706109999999999,0.424722,0.542651,-227455.84879499997,0.536432,1890499357.76,0.982127,-183485.132573,878269780.01,-2.1355619999999997,0.433706,0.87234,1647550371.32,635167399.907,1602848.52895,1.385468,0.575278,1.884567,1273333937.64,0.921086,2.4419880000000003,335.17080899999996,1.271356,0.00654,0.832297,0.485587,0.024558,3335511.56464,0.420654,12062640.51,136.15760500000002,68.0,0.435878,1.297673,0.007629,0.296793,173542915.64,0.016161,27.057218,0.00789,1054321782.23,4.623947,0.996694,0.067163,0.008686,0.035885,1.143994,0.059368,0.401463,-0.7587149999999999,0.131094,-0.024673,0.052335,1.645161,1.122484,6.071793,1.438598,1.529598,0.0,1.193694,52.774727,0.976162,0.128338,0.115659,1.38593,0.951898,0.326842,0.019955,-1.003997,-0.359346,0.4754319999999999,1.445555,107.625901,0.030521,-1.041389,0.082605,4.1689169999999995,0.918257,-0.053399,1.004787,1.913192,0.01655,0.997538,0.770034,0.019395,0.128338,0.090973,0.204819,-0.030907,,1.020612,0.028203,0.069094,-0.436081,0.044134,0.277084,-0.018364,0.4154029999999999,933.545336,0.163606,1.014217,-0.0540559999999999,0.008513,0.6735439999999999,0.986512,0.163851,0.89723,1.016253,-0.981731,0.068368,3.3449199999999997,0.991746,-1.427456,2.429264,0.003452,21.08,0.164682,0.981465,0.452492,23.117267,0.795504,0.940334,0.014891,0.001277,0.273329,0.254021,0.027828,0.053401,2.100314,0.03553,0.036647,0.001316,1.016225,0.113288,0.128338,0.424722,0.115659,0.885318,0.967212,1.47459,0.282755,1.060757
002007.XSHE,2025-12-01,-0.011642949547218673,1050264549.92,-2.711077,61947612.02,1.162728,0.265372,-0.090603,1.421189,-24.624625,286529.737775,-53.881213,0.58202,354803.661996,6.139096,0.951102,-0.355544,0.779458,24707140000.0,0.1487359999999999,80.192572,12191074071.8,-0.290992,-0.0056689999999999,33.333333,4267434736.51,1165784057.33,10.298333,359731470.17,-8874.789218,,1138653598.56,-111.506396,8137936335.08,0.2041069999999999,876.5356449999999,1418212.23,-0.056307,-0.000736,766980141.74,-10.583317999999998,101986.783043,-0.015341,0.637927,-5.364678,13.760714000000002,1.132486,1.023962,341785.504262,-0.132556,0.463124,6.091197,-964453.199751,0.525035,146087015.84,2.335177,0.181611,1.191451,807909499.93,4.453149,0.1204529999999999,972011829.8,78252415.34899999,-75.141586,-16.354146,1.441161,2483796449.11,0.021319,0.010295,-0.238486,457529776.74,2.335177,1.040103,0.864966,-0.0284709999999999,-0.0336589999999999,-0.0058049999999999,-1311.841815,608.2392110000001,0.43159,-0.002241,404358742.303,0.715839,0.000332,0.0349839999999999,-59.216118,1.0923120000000002,-1011834390.48,1112266197.63,6234944020.62,1.22,28691070000.0,7122685826.9,242.070458,1.355713,2468499286.37,128.0,2539751377.41,-0.387913,-56.538748,1.05595,-53517859.7,4.484797,98914150.4849,0.029504,0.886272,0.955625,1.123721,4076295535.72,4438570284.28,948617173.78,-48968.500925,80.0,87.976763,0.8417600000000001,-0.023253,0.233381,0.054496,231384408.357,-6.380441,-0.007683,0.1855109999999999,0.864966,-28675.212361,,4267434736.51,1.006005,-37550.001579,478020750.47,-2.786378,0.739545,0.7065,3180013271.83,311758107.40099996,126759.94174,0.922726,0.814489,3.43425,1783702462.11,-0.3522349999999999,-2.232463,58.640551,3.1048150000000003,0.002456,0.082871,0.529503,0.00366,392353.663574,0.5318930000000001,10167000.95,104.33091,60.0,0.5918720000000001,3.961853,0.246111,0.491295,232560183.17,-0.008346,25.618669,-0.007228,1331531126.82,6.222785,1.01481,0.075559,0.460621,0.11771,1.0932110000000002,0.96583,0.034185,-1.255188,0.01288,-0.010009,0.059752,2.652193,0.819787,14.240591,-0.3352469999999999,-0.062568,0.0,-0.619077,34.975114000000005,1.022834,0.273181,0.2277739999999999,-1.118782,0.994777,0.163196,0.033063,-0.376843,-1.077696,0.2343219999999999,2.068546,461.84613499999995,0.010634,0.819627,-1.346833,-0.320655,1.018145,-1.625141,1.033316,-1.466506,0.003187,1.0177770000000002,0.8780379999999999,0.0,0.273181,0.0834179999999999,-0.067284,0.165315,0.486693,1.027866,0.179729,0.151619,-1.825922,0.00564,0.027916,0.0729419999999999,0.061533,1070.085345,-1.374931,1.000292,-1.143478,0.009243,0.41798,1.007011,0.399426,0.962521,0.155757,-0.4617819999999999,-0.00913,0.7794800000000001,0.999172,-0.446422,0.537722,0.064563,15.7,0.0260339999999999,1.004038,0.262331,24.079852,-0.38408,0.906053,0.017177,-6.8e-05,1.664002,0.1229099999999999,0.01068,0.0,1.058054,0.049726,-0.066052,0.036606,0.8855540000000001,-0.088624,0.273181,0.183403,0.2277739999999999,1.016831,0.996672,0.391231,0.382278,1.000731
002008.XSHE,2025-12-01,0.0026371308016877038,178426014.49,-2.353715,308129207.13,4.050808,1.120655,-0.088769,58.946918,56.837723,1308952.4921799998,-2.911306,0.309365,1411335.79531,1.352843,3.463375,-0.1744359999999999,3.027933,35523160000.0,0.453968,51.684397,30083294931.7,-0.297516,-0.01473,50.0,17355084458.9,1381025867.39,15.325,463669545.86,-461972.40212,,2053499903.5,12.659446,12891503271.8,0.422461,1724.622246,-167862421.2,-0.8562649999999999,-0.005722,1198229356.03,-28.109311,253493.583887,-0.017026,1.341318,-0.88094,15.563571,1.097261,0.482413,1372118.7325,0.1700569999999999,1.582478,1.846449,-336610.468366,1.459176,353444904.45,16.856087,0.1710839999999999,4.117212,2040231303.36,12.520844,-0.135875,1224553456.62,126826913.67,-48.788299,19.417513,2.760829,5368801190.87,0.049524,0.122569,-0.522007,2371920173.96,16.856087,0.84149,4.95334,-0.029981,0.07241,-0.003046,-913.653858,794.312265,0.714084,-0.00825,464387380.754,0.7041569999999999,-0.009672,0.003505,-9.252042,-0.713688,-589332145.06,1393120684.26,14525283585.5,1.986195,38229170000.0,10403244203.5,2000.855799,6.389685,11984045137.2,40.0,9682506224.24,-0.294439,-21.042814,1.8726,12094816.87,2.881189,136919095.496,0.043666,0.454822,1.104534,0.835407,7421027778.01,14604130379.5,1131187202.79,2119201.6129099997,80.0,107.028972,1.97962,-0.037534,1.143528,0.0705799999999999,686138436.135,-5.856998,0.276,0.507074,4.95334,65255.632941,,17355084458.9,1.000499,-396716.769179,9334942545.71,-11.972499,0.380119,0.4808159999999999,16325373367.4,726368249.3330001,235313.97951,5.040303,0.492926,1.724664,11986034731.1,-0.265854,-3.739295,266.106244,1.065214,0.006856,1.890727,0.937319,0.003331,1808052.5644900005,1.189345,67887897.08,87.61146,8.0,0.453222,12.002876,0.010281,0.517968,1224919541.2,0.0045119999999999,23.682572,-0.035571,13827935476.8,16.482014000000003,1.013041,0.043871,0.0130689999999999,0.0490009999999999,1.125169,0.173278,0.095026,-0.342513,0.44808,-0.007098,0.032651,1.33389,1.048265,12.992427,-0.179611,3.223791,0.309039,0.931197,45.577921,1.038845,0.079575,0.070559,1.737781,0.985618,0.79518,0.0295899999999999,-0.208405,-0.2973369999999999,0.8943760000000001,1.203683,168.494227,0.030118,-0.37284,-0.138098,-2.414718,0.92624,-0.2952599999999999,0.996593,-0.142761,0.1086829999999999,1.019576,0.85039,0.104974,0.079575,0.066658,0.020376,-0.010117,0.498907,1.024104,0.0690419999999999,0.1055319999999999,-2.714854,0.124292,0.284931,-0.007356,0.258576,962.806492,-0.831867,1.115204,0.998341,0.008325,0.690635,0.997868,0.097822,0.92304,-0.256807,-0.600908,0.024811,2.136572,0.981444,-0.153908,1.114576,0.004757,37.13,0.241981,0.993568,0.4627489999999999,24.366865,0.7817810000000001,0.938073,0.009642,0.002576,0.146931,0.530253,0.021248,-0.052072,0.571914,0.048728,-0.457867,0.004667,0.869924,-0.485547,0.079575,0.501217,0.070559,0.889292,0.988074,1.626775,0.339831,1.257011
002009.XSHE,2025-12-01,-0.004305043050430557,194267209.19,-1.743451,146244214.37,6.586948,1.749205,0.1810369999999999,13.288135999999998,0.129752,2710995.37812,-34.108472,0.142267,3236198.52429,1.720577,7.760096000000001,0.0462529999999999,2.42313,5917390000.0,0.4222619999999999,74.233529,4846456659.52,0.007314,0.00083,50.0,2838106735.74,-133445579.44,2.733333,33277502.04,-196481.673781,,144601480.62,-45.484478,600844315.05,0.040547,-1244.443787,46740721.38,0.904614,-0.002215,49237610.42,-12.176908,1769903.48638,-0.007906,-0.331762,-3.4104050000000004,3.5707139999999997,0.5982149999999999,0.867771,3126691.29113,-0.037818,-0.735111,1.22498,-1725294.6194,1.199128,-33612246.77,7.055874,0.170902,6.269958,14779861.81,1.493771,0.0415009999999999,-133111208.55,49787204.0018,-51.120606,33.811839,3.079227,403744427.635,0.106116,-0.073873,-0.165233,1790678420.76,7.055874,0.831201,1.784505,-0.021507,-0.0558809999999999,-0.004828,-1100.8803300000002,452.646029,0.817059,-0.002956,23266877.924,0.2564639999999999,0.016469,0.020025,-15.579221,1.794725,-504733085.6,-139798151.9,6596690123.0,5.44089,6721320000.0,44890019.38,878.498933,2.201835,1432381728.94,83.0,1333585842.38,-0.313905,-28.624622,5.49025,-6352572.46,2.131549,141205877.067,-0.0434839999999999,0.8756440000000001,1.358098,1.629349,663494361.81,2359037120.65,-129864765.19,2051417.72297,80.0,152.01333,3.7064,-0.0266269999999999,2.4416029999999997,0.065545,226792862.993,-4.459691,0.053413,0.635713,1.784505,-197587.255378,,2838106735.74,1.003017,-394068.929159,2169162113.83,-7.832322,0.084597,0.591136,2842077195.0,329766090.057,1464551.51567,0.713403,0.3642869999999999,1.0139280000000002,2434338479.48,-0.003895,-2.607243,209.232121,0.707233,0.00515,0.005985,0.820468,0.022391,3630267.45345,-0.33093,7046056.65,118.201491,20.0,0.795323,1.205148,0.06845,0.288623,186023329.59,0.008784,25.866805,-0.066187,3215793671.78,4.978405,1.007618,-0.030238,0.057272,0.0003399999999999,1.071234,-48.928146000000005,0.111763,-0.315956,6.230512,-0.006678,-0.024158,0.838816,0.818617,4.02037,0.0563929999999999,0.714043,-1.6e-05,1.424963,60.779623,1.0267700000000002,-0.047019,-0.046901,1.184958,0.988151,-0.085385,-0.019321,-0.725579,-0.8853260000000001,0.5712079999999999,0.5012979999999999,83.46514,0.024875,1.468437,0.334386,3.649208999999999,0.99443,0.494961,0.967828,-0.460056,0.03995,1.010018,0.358528,0.028038,-0.047019,-0.0648519999999999,-0.546099,0.0051909999999999,,1.017744,0.017349,-0.002868,-2.0319979999999997,0.05076,0.143783,0.0047659999999999,-1.007505,536.111169,0.2367369999999999,1.03288,-0.130742,0.006118,0.857733,1.002258,-0.051466,0.964254,1.441512,-1.036894,-0.051873,4.313178,0.99994,-1.9255400000000005,2.100904,0.035258,16.71,0.129319,1.000198,0.515087,22.62855,-0.392381,1.007136,-0.006149,0.001182,-0.057598,0.249516,0.027736,-0.291551,1.979663,0.033783,1.22009,0.0289029999999999,1.131017,-0.429072,-0.047019,0.634842,-0.046901,0.996509,0.995602,1.387664,0.4069,1.111618
