Unnamed: 0,date,pchg,single_day_VPT,accounts_payable_turnover_days,TVMA6,net_operate_cashflow_growth_rate,EBITDA,AR,total_profit_ttm,asset_turnover_ttm,total_operating_revenue_per_share,VOL5,eps_ttm,financial_assets,debt_to_tangible_equity_ratio,VSTD10,BR,VEMA10,BIAS10,current_ratio,money_flow_20,VEMA12,non_recurring_gain_loss,operating_profit_per_share_ttm,VR,account_receivable_turnover_rate,single_day_VPT_6,DEGM,cash_to_current_liability,accounts_payable_turnover_rate,cfo_to_ev,Price1Y,bull_power,gross_profit_ttm,net_interest_expense,ATR6,equity_to_fixed_asset_ratio,debt_to_asset_ratio,goods_service_cash_to_operating_revenue_ttm,fixed_asset_ratio,interest_carry_current_liability,VSTD20,circulating_market_cap,adjusted_profit_to_total_profit,operating_revenue_ttm,CCI10,operating_liability,net_operate_cash_flow_per_share,ARBR,debt_to_equity_ratio,equity_turnover_rate,cash_flow_to_price_ratio,total_operating_cost_ttm,ROC120,CCI20,account_receivable_turnover_days,goods_sale_and_service_render_cash_ttm,net_asset_growth_rate,operating_profit_per_share,operating_revenue_growth_rate,financial_liability,VEMA26,total_profit_growth_rate,CCI88,operating_revenue_per_share_ttm,ROC12,WVAD,net_debt,cash_rate_of_sales,equity_to_asset_ratio,total_operating_revenue_ttm,capital_reserve_fund_per_share,operating_assets,BIAS5,VOL60,fifty_two_week_close_rank,surplus_reserve_fund_per_share,net_finance_cash_flow_ttm,DAVOL10,TRIX5,net_asset_per_share,bear_power,VOL240,administration_expense_ttm,ROC6,MASS,VOL120,BBIC,financial_expense_rate,financial_expense_ttm,DSRI,non_operating_net_profit_ttm,OperateNetIncome,VEMA5,operating_cost_ttm,GMI,ATR14,current_asset_turnover_rate,np_parent_company_owners_ttm,PLRC12,retained_earnings,CR20,asset_impairment_loss_ttm,VROC6,PEG,VOL20,cash_and_equivalents_per_share,Price1M,TVSTD6,VDEA,BIAS60,retained_profit_per_share,Price3M,net_invest_cash_flow_ttm,ACCA,value_change_profit_ttm,DEGM_8y,operating_profit_ttm,PLRC6,retained_earnings_per_share,net_profit_ttm,MAWVAD,operating_revenue_per_share,Rank1M,DAVOL20,gross_income_ratio,admin_expense_rate,sales_to_price_ratio,ROC20,net_working_capital,np_parent_company_owners_growth_rate,ROC60,single_day_VPT_12,intangible_asset_ratio,VOSC,total_operating_revenue_per_share_ttm,PLRC24,DAVOL5,cashflow_per_share_ttm,arron_down_25,Volume1M,TVSTD20,PSY,BIAS20,EBIT,VDIFF,CCI15,total_asset_growth_rate,fixed_assets_turnover_rate,VOL10,market_cap,VROC12,TRIX10,turnover_volatility,arron_up_25,interest_free_current_liability,TVMA20,sale_expense_ttm,net_profit_growth_rate,net_operate_cash_flow_ttm,VMACD,financing_cash_growth_rate,long_term_predicted_earnings_growth,daily_standard_deviation,Skewness120,Skewness20,Variance120,predicted_earnings_to_price_ratio,cube_of_size,super_quick_ratio,roa_ttm_8y,earnings_to_price_ratio,rnoa_ttm,SGAI,inventory_turnover_days,total_profit_to_cost_ratio,net_operate_cash_flow_to_operate_income,MAC60,non_current_asset_ratio,raw_beta,invest_income_associates_to_total_profit,sharpe_ratio_120,historical_sigma,average_share_turnover_quarterly,net_operate_cash_flow_to_net_debt,EMA5,OperatingCycle,margin_stability,MLEV,MAC20,cash_earnings_to_price_ratio,operating_profit_growth_rate,average_share_turnover_annual,boll_up,debt_to_assets,ROAEBITTTM,LVGI,profit_margin_ttm,Skewness60,operating_profit_ratio,short_term_predicted_earnings_growth,operating_cost_to_operating_revenue_ratio,Variance20,Kurtosis60,size,net_operating_cash_flow_coverage,roic_ttm,boll_down,roe_ttm,total_asset_turnover_rate,long_debt_to_working_capital_ratio,natural_log_of_market_cap,residual_volatility,earnings_yield,EMAC120,MFI14,SGI,beta,net_operate_cash_flow_to_total_liability,sale_expense_to_operating_revenue,MAC10,net_non_operating_income_to_total_profit,roa_ttm,book_leverage,MACDC,share_turnover_monthly,leverage,price_no_fq,Variance60,EMAC12,operating_profit_to_total_profit,EMAC10,operating_profit_to_operating_revenue,long_debt_to_asset_ratio,roe_ttm_8y,MAC120,growth,maximum_margin,relative_strength,EMAC26,long_term_debt_to_asset_ratio,EMAC20,cumulative_range,quick_ratio,net_profit_ratio,earnings_growth,net_operate_cash_flow_to_asset,momentum,sharpe_ratio_60,Kurtosis20,non_linear_size,Kurtosis120,sharpe_ratio_20,net_profit_to_total_operate_revenue_ttm,operating_tax_to_operating_revenue_ratio_ttm,sales_growth,book_to_price_ratio,net_operate_cash_flow_to_total_current_liability,liquidity,MAC5,inventory_turnover_rate,market_leverage
002001.XSHE,2025-03-17,0.04838709677419373,496.257885,66.268437,439111373.255,0.5856,5475373220.63,102.958226,5517258510.48,1.939214,1.931732,0.69172,1.50151,7186510428.84,0.555726,97660.404509,95.936043,431220.305958,-0.5748449999999999,2.532498,8238789243.97,429774.45491,60438595.61,1.798659,0.8551690000000001,1.544326,-716.705549,0.123489,1.165585,5.43245,0.096188,0.0705679999999999,0.005959,7529845924.93,,21.581667000000003,1.21151,0.33564,0.881024,0.548374,3263761036.09,82105.792486,65660200000.0,0.8314940000000001,19886094045.0,-29.730411,3880391710.72,0.793385,7.022183,0.507656,1.387517,0.032287,14515951878.1,16.1741,3.982633,233.111385,17520118933.4,0.13513,0.675121,0.322552,10059435487.5,430538.623828,0.726859,-37.135431,6.470344,1.169864,-354380.25199699996,7096715743.58,0.355562,0.6643600000000001,19886094045.0,1.175675,34345610532.8,-0.497054,0.654532,73.0,0.502845,-3016571679.85,0.768408,-0.0270779999999999,8.934401,-0.008384,0.828498,595917937.35,-1.727273,24.29982,0.826111,1.001657,0.0077329999999999,153772903.78,1.057055,-10778424.9,1976750106.03,432849.64647,12356125436.6,1.120097,17.356429000000002,1.468236,4592548490.98,0.001039,21042166671.5,94.068802,150237334.34,9.231899,0.208361,0.626605,2.226545,-0.001174,83051258.9663,-6225.307167,-0.723983,6.343651,-0.007338,-2013898676.24,0.014811,119767902.52,-0.0088209999999999,5528036935.38,-0.004219,6.846495,4614772911.7,327312.356324,1.931732,0.7868689999999999,0.7585,0.378655,0.029967,0.299276,-1.6825830000000002,9191206462.6,0.694396,-0.506213,93.997731,0.060395,-0.177807,6.470344,-0.000504,0.8373209999999999,0.663845,56.0,-0.000737,81961931.0998,66.666667,-0.032367,2135160504.51,-764.168918,9.949098,0.071126,0.86005,0.63479,66447380000.0,-13.746196,-0.024954,0.0012369999999999,4.0,2733771508.25,411922417.574,180677287.2,0.688187,7070745566.05,5461.1382490000005,0.581658,,0.014166,1.1355110000000002,-0.411488,0.061233,0.098505,-7.944321,1.816529,0.108066,0.069116,0.5390729999999999,1.192713,104.069889,0.415253,1.316678,1.007293,0.634289,0.48386,-0.002766,1.320094,0.014906,-1.981156,0.343596,1.001428,337.18127400000003,5.149628,0.106766,1.000324,0.1064109999999999,0.6908489999999999,-1.7694869999999998,1.022269,0.329176,0.034397,0.952619,0.277985,-0.015965,0.277985,1.058468,0.621345,0.032521,0.001452,0.528502,1.365934,0.127016,0.978379,0.16725,0.478812,0.8641190000000001,24.919676000000003,-0.267771,0.73346,0.991514,57.783376,0.948698,-1.085716,0.174924,0.009086,1.005782,0.00248,0.111113,1.241239,0.0002109999999999,-2.028475,-0.737272,21.62,0.029294,1.003139,1.000333,1.002847,0.277985,0.159401,0.165572,1.009767,-0.009081,0.6203810000000001,0.000761,1.005416,0.191233,1.004501,0.338303,1.936929,0.23206,-0.06025,0.170248,0.038267,-0.357068,-0.057977,-0.602338,5.000828,-1.2816,0.23206,0.011181,0.0616409999999999,-0.5209020000000001,1.204358,-0.6058859999999999,1.004995,3.459214,1.101811
002003.XSHE,2025-03-17,-0.008807045636509137,-108.161585,,106771312.343,0.330548,839187458.67,86.04911700000001,797379988.37,4.145934,1.0982690000000002,0.71532,0.558991,1481696562.09,0.581325,167377.93335,76.627945,345886.254846,0.839042,1.497627,2536026563.57,353607.702849,-607332.77,0.6822020000000001,0.4091869999999999,2.174835,474.80642300000005,0.049393,0.8071050000000001,,0.058698,0.053952,0.013977,1919636062.77,,7.245,1.555208,0.345423,1.013062,0.420893,1269489991.77,132031.817239,13317640000.0,0.8409979999999999,4582200041.37,116.246499,907823675.85,0.300505,9.421172,0.533088,0.940591,-0.02767,3846589224.57,8.623549,52.674896999999994,165.529833,4642051228.17,-0.007788,0.213889,0.23374,1366570825.11,377420.589903,0.350401,-33.610116,3.920131,-0.380228,248298.70005,810290188.66,0.206326,0.6545770000000001,4582200041.37,1.457185,5102675179.17,0.36776,1.09081,70.0,0.400436,-673925550.99,0.8592879999999999,0.076946,3.650004,0.001784,0.963229,495038834.98,1.945525,23.99166,1.124896,0.997082,0.004071,18654109.1,1.133603,-38317.77,232028039.355,311139.28366300004,2662628119.16,0.953293,8.214286,1.519936,649412009.56,0.001408,1435191835.18,85.83691,1971102.45,-44.34611,0.7304930000000001,0.958235,1.25256,0.004367,31169261.855,-7225.715356000001,-3.462337,0.8273889999999999,-0.03446,-706972304.91,0.022047,14115592.23,-0.003273,797418306.14,-0.0002819999999999,1.227825,653399322.83,253638.154678,1.0982690000000002,0.830119,0.851843,0.418919,0.1080349999999999,0.305101,-2.746845,1019484147.64,0.296433,1.080247,-151.58584399999998,0.060377,-6.734267,3.920131,-0.002342,0.635899,-0.372553,48.0,-0.000949,43177900.0676,33.333333,0.579677,264343053.24,-23812.887055000003,123.145401,0.036717,1.733998,0.96661,15312450000.0,-35.714819,-0.196007,0.003342,8.0,779201276.33,126718825.512,431254644.47,0.306131,945424795.7,-16587.171699000002,-1.721322,0.325982,0.016874,0.16657,0.676729,0.080324,0.055057,2.428288,1.013936,0.104314,0.042411,0.721497,1.024489,95.517727,0.221029,1.285224,1.035865,0.534022,0.323115,0.019885,0.524684,0.017071,-1.47171,0.4334949999999999,0.996487,261.047559,23.430492,0.0145259999999999,0.994237,0.061742,0.32566,-1.610322,1.021986,0.3412159999999999,0.031089,0.708285,0.174025,0.244828,0.174025,-0.000337,0.5810810000000001,0.047189,-0.535633,-0.937236,1.691236,0.119405,0.966487,0.152214,0.695921,0.22139,23.451932,0.18818,-0.463664,1.003109,51.950591,1.076748,-1.49103,0.15444,0.094115,0.991679,-0.0055969999999999,0.099235,1.026474,0.0063409999999999,-1.596364,-0.956826,13.1,0.060038,0.996125,1.009411,0.99534,0.174025,0.014744,0.151042,1.015051,-0.042371,0.953338,0.0008939999999999,1.007252,0.034279,1.002355,0.298388,1.1527889999999998,0.142595,0.048,0.143586,0.150618,0.023487,0.579364,1.711489,1.248047,-1.5375379999999998,0.142595,0.013109,0.010054,-0.932902,0.521177,-0.666604,0.996336,3.768934,1.00745
002004.XSHE,2025-03-17,0.020253164556962133,-1029.533499,123.040595,101344657.428,0.010109,1314244837.98,107.269874,559608090.1,1.122902,1.509049,1.40152,0.195415,4451163246.7,1.200237,325817.52513,102.400409,1011281.86502,2.191641,1.113364,1684212514.15,999333.006753,-2461083.27,0.299014,1.073411,1.333809,2133.2163739999996,-0.109002,0.2710619999999999,2.925864,0.079588,-0.056037,0.025086,4236169238.72,,1.77,1.7049009999999998,0.470279,0.8198120000000001,0.310705,6089902685.96,245756.869937,7547740000.0,0.6577970000000001,11651355773.3,119.215686,4264644247.35,0.261994,4.869466,1.445079,1.412242,-0.0156099999999999,10706169983.8,0.501253,200.873362,269.903667,9551922080.83,-0.018478,0.111996,-0.02126,10343476982.4,996698.527202,-0.389392,-60.999449,5.8847629999999995,2.820513,2221122.09356,11643440545.7,0.129155,0.529721,11651355773.3,2.695318,26611491609.9,0.65261,1.254038,176.0,0.294533,407215457.36,0.946281,0.370981,5.1057,0.015031,0.932154,1301457104.47,4.155844,23.641988,1.217101,0.984985,0.0247639999999999,288536650.21,0.8933780000000001,-32415803.66,243744116.763,1076497.846,7415325993.72,1.03529,1.617857,0.98947,249174545.07,0.0044469999999999,2936645496.03,113.28125,397276636.05,-4.789226,2.538457,1.144335,1.497375,0.027828,30550366.5411,-41738.76621,-3.404529,1.188682,-0.037513,-2049807300.37,0.0114989999999999,-92963029.08,0.004903,592023893.76,0.005258,1.483215,386906171.05,1931204.20178,1.509049,0.6415350000000001,0.940214,0.363565,0.1117,1.467567,1.262626,1200341918.08,0.126543,-18.329939000000003,812.6606820000001,0.140475,0.2636239999999999,5.8847629999999995,0.0003509999999999,1.151523,-0.069578,72.0,0.00064,23425067.5144,50.0,2.715164,308489958.89,2634.4795510000004,164.217252,0.022608,1.210987,1.15172,7939480000.0,-9.123617,0.0259819999999999,0.003076,96.0,4498455467.63,84155668.287,1178772218.13,-0.413153,1504833587.45,44373.245761,-1.43186,,0.016475,-1.092557,0.4415199999999999,0.094055,,4.284139,0.709481,0.01779,0.0313839999999999,0.0570559999999999,1.003618,114.757129,0.054949,1.592103,1.035245,0.620486,0.668014,-0.178863,-0.096374,0.012031,-1.335497,0.044551,0.992869,384.660796,8.30451,0.336122,0.973566,0.189538,-0.373896,-1.651676,1.000951,0.466868,0.0044979999999999,1.025642,0.050812,-3.4822050000000004,0.050812,,0.6364350000000001,0.0191129999999999,19.836782,-1.593157,3.746544,0.012166,0.946181,0.024649,0.375092,3.3488480000000003,22.795114,-0.85345,0.769343,1.050528,79.827151,0.87623,-0.621373,0.035509,0.10117,0.978554,-0.195348,0.012456,1.362369,0.015746,-1.396773,0.117574,4.01,0.068787,0.983015,1.035102,0.984716,0.050812,0.093785,0.052307,1.08749,-0.310057,0.728546,-0.000615,0.986454,0.129408,0.982416,0.255788,0.8901209999999999,0.033207,-0.157614,0.048445,-1.126433,-2.325055,-0.561156,2.125475,8.798759,0.941154,0.033207,0.010905,0.0476759999999999,2.23033,0.137587,-0.773763,0.993516,3.13706,1.480558
002006.XSHE,2025-03-17,-0.07801017524024889,-387.407821,283.07122999999996,178300482.262,-1.283808,164660999.61,97.470844,116890999.51,2.26763,0.4221899999999999,2.0356,0.218967,559040354.17,1.3070190000000002,253091.386165,89.84195600000001,1426277.82121,-2.4710970000000003,1.37105,6042419479.02,1512279.55815,3238702.62,0.191409,1.099851,0.485069,-425.93586,0.007867,0.120018,1.271765,-0.006287,0.224648,-0.0124129999999999,453081009.21699995,,3.866667,2.752584,0.546511,0.660269,0.16475,535159803.72,943405.309627,8101850000.0,0.8290209999999999,1601751991.38,-111.997165,697921736.4,-0.0123819999999999,7.628888000000001,1.205126,0.819961,-0.014625,1452833957.55,62.408759,-124.032448,742.162937,1057586820.17,-0.0306149999999999,-0.070289,-0.261511,884859803.72,1869068.28797,-0.62446,19.006319,3.081516,-7.819782000000001,-856753.578433,1421974165.65,-0.040366,0.453489,1601751991.38,0.513165,2337115863.27,-1.231828,3.568772,43.0,0.268843,129003351.15,0.5515760000000001,-0.407256,2.526724,-0.028149,2.780025,124117087.75,-2.67906,24.552164,4.275056,1.019288,-0.001841,-2948486.87,1.752634,17397984.55,-33296286.1254,1175267.69242,1148665853.95,0.846835,4.964286,0.77447,113697012.84,-0.001969,688092303.8,89.45964000000001,7544798.58,-45.178073,,3.560545,0.309368,-0.038316,37440083.2385,-232459.45409899997,0.674937,1.054937,0.003384,-197394458.31,0.006778,379758.8,-0.0020859999999999,99493014.96,-0.008862,1.32378,113817438.82,-167205.23907799998,0.4221899999999999,0.80752,0.832865,0.282869,0.077488,0.173118,-2.1978020000000003,573332865.97,-0.5922970000000001,-16.627635,-1138.846245,0.0353529999999999,-23.592776,3.081516,-0.001406,0.4761579999999999,-0.255963,4.0,-0.000345,144451505.609,33.333333,-3.72654,-33136221.12,-356788.729826,-126.26832,0.2686659999999999,3.5673980000000003,2.35802,9252320000.0,-65.89075799999999,-0.009631,0.016353,48.0,1010002582.11,302412543.851,42946844.54,-0.594477,-64656834.63,-124329.275727,-1.390738,,0.034765,0.640223,0.038413,0.4043989999999999,0.047396,4.157042,0.910986,0.032375,0.012288,0.140854,1.607714,158.42975900000002,0.089041,-0.434177,0.993296,0.268515,1.527097,0.002463,2.6837299999999997,0.02668,-0.178154,-0.004526,1.010222,900.592696,6.7560910000000005,0.004049,1.038708,-0.0069879999999999,-0.679177,-0.5374479999999999,1.0969799999999998,0.546291,0.010806,0.998363,0.062115,0.2064409999999999,0.062115,0.361169,0.7171310000000001,0.1602829999999999,0.456238,-1.44034,0.255951,0.055713,0.980436,0.086569,0.5530609999999999,0.0656149999999999,22.94814,-0.362145,-0.916248,0.929006,43.271564,0.653369,1.544787,-0.0040659999999999,0.026812,1.0253370000000002,0.0,0.039299,1.027232,-0.016774,-0.289607,-0.5876399999999999,17.8,0.213056,1.021864,1.067113,1.019889,0.062115,0.0,0.063022,0.904218,1.235301,0.672229,0.0010119999999999,1.019672,0.0129889999999999,1.022641,0.4645859999999999,1.043895,0.071058,0.5962729999999999,-0.022325,0.250839,-1.237658,2.513589,2.097123,0.564661,-0.7064020000000001,0.071058,0.008534,0.173395,-1.388789,-0.048256,0.675874,1.012472,2.2723,1.003808
002007.XSHE,2025-03-17,0.00571791613723005,2243.230292,55.981570999999995,136921143.893,-0.276569,1262193537.39,113.339832,1725899842.84,4.9334690000000005,1.005009,0.56128,0.820526,2621517864.34,0.1784609999999999,61348.510816999995,103.452626,208871.122114,2.338085,4.0452580000000005,2800872520.56,206364.451033,28847129.88,0.958951,1.243303,0.577558,645.63913,-0.061813,0.347451,6.430688,0.035349,-0.033666,0.02163,3148625198.32,,8.705,4.841451999999999,0.148464,1.041898,0.1758839999999999,760554160.24,51402.821212,25761640000.0,0.683791,4919550055.94,282.925408,1623048011.59,0.075664,9.887206,0.204369,2.7870630000000003,0.0065969999999999,3313425256.26,11.28484,90.838509,623.314176,5125670926.33,0.061382,0.37344,0.019044,767461490.24,206229.893691,-0.0004059999999999,-36.510068,2.690071,1.993769,456276.44738,1550777046.48,0.226226,0.8515360000000001,4919550055.94,0.791148,13480088538.8,1.879512,0.6256970000000001,146.0,0.441175,-483596291.25,0.633671,0.112159,6.396071,0.00392,0.717058,316381235.53,3.085642,24.009794,0.802862,0.981534,-0.002573,-12655863.02,0.869859,-27810841.03,662848736.332,232248.464611,1770800072.53,0.949342,10.011429,0.5252140000000001,1337949520.21,0.002053,8468140949.5,80.272109,94920331.98,98.522152,2.9275,0.5532699999999999,0.459176,0.018379,54827486.6689,-9879.465327,0.062144,4.189309,-0.000371,-431843799.76,-0.026806,179148420.31,0.009912,1753710683.87,0.003771,4.630484,1500563032.15,99179.875498,1.005009,0.7796609999999999,0.689122,0.640048,0.064311,0.16433,-1.56344,6975589125.89,0.076432,-5.594002,236.724675,0.021337,0.065204,2.690071,-0.00119,0.699099,0.10799,92.0,-0.001172,36668800.4274,58.333333,1.9207419999999995,664063631.54,134.557342,336.932074,0.036708,1.772257,0.50875,29937140000.0,32.827079,-0.065741,0.001422,20.0,1530085900.49,139988880.647,924401620.37,0.031353,1112930647.72,10014.022669,-0.052932,0.310626,0.016301,0.297672,-0.482514,0.105141,0.057414,-1.949089,2.185632,0.130526,0.044692,1.758672,1.028398,387.467172,0.5755060000000001,0.692929,0.999379,0.424515,0.867554,-0.010462,0.646155,0.012598,-2.028107,0.089228,0.984831,1010.781347,16.908698,0.003325,0.981155,0.037176,0.004975,-1.894095,1.006571,0.1456849999999999,0.026919,0.97104,0.356478,0.2810829999999999,0.356478,-0.073378,0.359952,0.027962,0.4912359999999999,-0.267719,0.2862139999999999,0.107193,0.955739,0.1143839999999999,0.305532,0.0143169999999999,24.122366,-1.067125,-0.477181,1.004701,61.363664,1.182621,-0.118239,0.057884,0.187904,0.977153,0.0,0.093193,1.000741,0.004875,-2.132159,-1.33643,16.37,0.049333,0.980819,1.027219,0.981073,0.356478,0.0,0.163657,1.002393,-0.16964,0.910983,-0.0004799999999999,0.98343,0.006202,0.981816,0.326538,3.213216,0.3050199999999999,-0.064204,0.069119,-1.011896,-1.140365,-0.382044,0.735023,5.216816000000001,-1.308582,0.3050199999999999,0.0080489999999999,0.011087,-0.592957,0.4604899999999999,-0.999712,0.981552,0.929111,1.0003
002008.XSHE,2025-03-17,-0.020557491289198593,-873.872045,268.918867,957841195.998,-0.186288,1472132364.17,146.67046100000002,1687477530.75,1.6935,3.586551,2.7448599999999996,1.585258,7795777230.54,1.057883,1021767.25933,118.683774,2360215.65091,0.56886,1.816301,22292769922.6,2427457.8234900003,46325702.7,1.599876,1.440431,0.462247,1367.283591,-0.0201389999999999,0.262186,1.338694,0.031824,0.262787,0.017338,5035490471.17,,12.221667,3.068249,0.484018,0.847066,0.168168,3210623402.34,1247775.50479,28047640000.0,0.718951,14832684211.6,25.725594,7741370033.87,0.269158,27.986687,1.017775,1.162206,-0.059457,14355029941.9,52.421501,31.684946000000004,778.803882,12564260578.9,0.062651,0.2038849999999999,0.075891,8429374450.15,2571683.63004,1.123006,112.134748,14.096923,0.667838,717393.459954,12650561297.7,0.08369,0.5159819999999999,14832684211.6,3.292708,25613598940.3,-0.167317,3.023852,12.0,0.506848,-2058354010.04,0.8225110000000001,0.183475,15.100202,0.000576,2.929553,1121868759.6,-0.174277,26.435221,3.936628,0.9935,0.000935,13874402.54,1.080525,4098749.18,142930540.62,2073381.69304,9796869226.97,1.008068,12.677857,0.629754,1610267617.91,0.005365,12120677261.8,128.626374,204276948.68,-67.113093,0.2025809999999999,3.99028,3.345568,0.010918,467331028.512,26865.786352999996,7.778572,11.012595,0.078954,-928033320.06,0.002077,1046037498.24,-0.015299,1683378781.57,-0.005384,11.519443,1667997441.88,4241770.80581,3.586551,0.463277,1.013629,0.339508,0.075635,0.4922229999999999,4.335155,10178370781.8,0.934856,6.349796,871.209457,0.059115,-5.941433999999999,14.096923,0.001547,0.6972619999999999,-1.6584759999999998,4.0,0.001263,491988438.765,58.333333,0.878815,264686742.75,-144225.80655,38.080408,-0.00784,2.828977,3.23792,30134810000.0,-44.048834,0.236501,0.017012,80.0,9258265152.35,1115520861.2,1449128085.93,0.8418329999999999,1241350747.83,-171091.592903,-20.393028,,0.023324,0.7733979999999999,0.0750509999999999,0.19003,0.040214,-1.998572,1.29864,0.0581169999999999,0.053435,0.192197,1.098347,183.104272,0.136288,2.598848,0.927828,0.322129,1.156686,-0.027313,3.134207,0.01592,-0.448542,0.022387,0.9995,961.908155,13.862896,0.109404,0.991288,0.041193,1.120965,-0.495805,1.044619,0.479224,0.012573,1.007978,0.113491,0.099785,0.113491,1.140131,0.660492,0.122744,0.27935,-0.2611469999999999,1.407737,0.066116,0.937958,0.101349,0.443968,0.363698,24.128947,-0.858283,-0.8406969999999999,0.8950819999999999,63.685959999999994,0.941844,0.610804,0.017513,0.097698,0.994344,-0.076967,0.049926,1.215439,-0.003542,-0.183386,-0.450779,28.64,0.100491,0.993833,0.996005,0.995762,0.113491,0.0899809999999999,0.126022,0.893797,0.272445,0.872218,0.001056,0.976949,0.110803,0.984441,0.380992,1.416674,0.112454,0.0521419999999999,0.037156,0.287246,0.796618,-0.11794,0.723985,1.661823,1.883228,0.112454,0.0075819999999999,0.090124,-0.15623,0.092457,1.047167,1.001676,1.966093,1.119602
002009.XSHE,2025-03-17,-0.10726846424384517,-3766.774718999999,217.83208,961561865.883,-5.169827,43794827.79,189.826707,-133617981.25,1.138128,1.927894,12.70124,-0.332225,781071226.56,2.507159,2063620.97926,166.217228,9507750.6485,-2.462016,1.12206,19166165045.2,9609596.79194,48790419.36,-0.314051,1.82436,0.811709,-1648.666426,0.276559,0.161128,1.6526490000000005,0.010034,0.320829,0.003936,355292282.371,,6.531667,2.109539,0.642655,0.7927350000000001,0.169395,1839376988.85,1974963.68287,7045230000.0,-0.979534,2949656545.76,-84.71915600000001,1362841545.35,0.127825,23.609479,1.809726,0.7207640000000001,-0.019052,3115734036.05,66.57197,1.227424,443.50862199999995,2338294709.92,-0.055548,0.0738419999999999,-0.235084,2460608078.72,9481654.60627,-0.6691779999999999,124.103183,7.3332,2.2080189999999997,-1143319.8178,3244225249.77,0.03458,0.3573449999999999,2949656545.76,2.398546,5168384408.41,-2.656336,11.569338,8.0,0.267907,-180602034.59,1.536358,0.24606,5.252484,-0.035863,6.416418,227381489.48,-2.223457,26.127048,9.053593,1.004074,0.031149,91878761.21,0.8473709999999999,-7296117.1,-14143514.8601,8684341.694939999,2594394440.81,2.478581,6.567857000000001,0.764162,-128921838.46,0.00705,730517920.24,130.926366,93338961.75,-48.823906,,13.677245,1.440021,0.015667,257182971.79,593579.9412359999,12.55439,1.5482479999999998,0.128616,-59028229.26,0.005142,29675246.13,-0.074143,-126321864.15,-0.014047,1.816155,-133631735.65,8892695.685239999,1.927894,0.224625,1.510698,0.120442,0.077087,0.416892,10.48995,403345385.31,-0.628261,17.266667,3528.705461,0.10393,1.3314,7.3332,0.006564,1.402895,-0.34217,16.0,0.0032479999999999,204868827.449,58.333333,1.08324,44975146.26,127942.185669,-24.549394,-0.137685,2.6842509999999997,13.90956,7075280000.0,-25.960066,0.707991,0.026697,88.0,1465096903.81,959300580.902,59160217.79,-0.614228,101998193.53,-465637.755567,-1.813591,,0.0402089999999999,0.067406,-0.898458,0.441382,0.0,4.233661,0.567087,0.006307,-0.018221,-0.048741,1.157945,101.309282,-0.044947,-0.61416,0.888459,0.37678,1.496754,-0.305029,2.790849,0.032017,0.8904629999999999,0.0158479999999999,1.015349,544.817904,3.652743,0.068338,0.989284,0.014416,-0.670392,0.360195,1.084624,0.641844,-0.005347,0.97179,-0.0428259999999999,-0.051787,-0.0428259999999999,1.0,0.879558,0.29721,0.256798,-1.7082400000000002,2.509545,-0.0274459999999999,0.8939440000000001,-0.061022,0.4957859999999999,1.286678,22.679873,0.39893,-2.016419,0.840176,70.207193,0.8310790000000001,1.468279,0.013447,0.020057,1.025242,-0.001905,-0.022461,1.224286,-0.00763,1.039992,-0.2150949999999999,17.59,0.534522,1.0072,1.027958,1.011766,-0.0428259999999999,0.079037,0.012846,0.810854,-0.5574359999999999,0.309643,0.000985,0.969071,0.0872309999999999,0.985088,0.518274,0.901117,-0.045304,-0.460084,0.017144,0.2276719999999999,1.233344,1.290905,2.114215,0.382654,4.473939,-0.045304,0.007517,0.046112,-0.887632,0.028374,1.950042,1.027288,3.553475,1.074139
