Unnamed: 0,date,pchg,VEMA10,VROC12,current_asset_turnover_rate,TVMA20,VOSC,ARBR,VOL20,admin_expense_rate,EBITDA,total_profit_growth_rate,VEMA12,AR,TRIX10,circulating_market_cap,PLRC6,operating_revenue_per_share_ttm,debt_to_asset_ratio,DAVOL10,net_profit_growth_rate,intangible_asset_ratio,VOL5,operating_profit_per_share_ttm,PSY,financial_expense_rate,non_recurring_gain_loss,np_parent_company_owners_growth_rate,Price1M,ROC120,financial_assets,BIAS5,surplus_reserve_fund_per_share,operating_profit_ttm,bear_power,net_working_capital,sale_expense_ttm,operating_revenue_ttm,administration_expense_ttm,gross_income_ratio,equity_to_asset_ratio,WVAD,account_receivable_turnover_days,Price1Y,fixed_asset_ratio,total_operating_revenue_per_share,asset_turnover_ttm,PLRC12,market_cap,cash_and_equivalents_per_share,goods_sale_and_service_render_cash_ttm,net_profit_ttm,OperateNetIncome,DSRI,net_interest_expense,capital_reserve_fund_per_share,asset_impairment_loss_ttm,VR,GMI,retained_earnings,net_asset_per_share,gross_profit_ttm,VMACD,net_operate_cash_flow_per_share,operating_assets,single_day_VPT_6,arron_up_25,EBIT,net_invest_cash_flow_ttm,retained_profit_per_share,interest_free_current_liability,turnover_volatility,operating_revenue_per_share,eps_ttm,cash_to_current_liability,VDEA,BBIC,VSTD20,VEMA26,debt_to_equity_ratio,PLRC24,value_change_profit_ttm,VOL10,VROC6,debt_to_tangible_equity_ratio,cash_flow_to_price_ratio,equity_to_fixed_asset_ratio,VOL60,equity_turnover_rate,net_operate_cash_flow_ttm,VDIFF,DAVOL5,BIAS60,VOL120,single_day_VPT,operating_profit_per_share,Price3M,ROC60,CR20,cfo_to_ev,Rank1M,MAWVAD,accounts_payable_turnover_rate,total_operating_revenue_ttm,ROC12,PEG,TRIX5,retained_earnings_per_share,interest_carry_current_liability,DAVOL20,bull_power,CCI20,ROC20,BR,total_asset_growth_rate,operating_cost_ttm,DEGM,account_receivable_turnover_rate,MASS,CCI15,net_asset_growth_rate,TVSTD6,VOL240,goods_service_cash_to_operating_revenue_ttm,total_operating_revenue_per_share_ttm,net_finance_cash_flow_ttm,BIAS10,financing_cash_growth_rate,financial_expense_ttm,fifty_two_week_close_rank,ROC6,operating_revenue_growth_rate,CCI88,arron_down_25,cashflow_per_share_ttm,sales_to_price_ratio,np_parent_company_owners_ttm,TVMA6,TVSTD20,ACCA,BIAS20,fixed_assets_turnover_rate,ATR6,accounts_payable_turnover_days,cash_rate_of_sales,current_ratio,operating_liability,money_flow_20,VSTD10,net_debt,ATR14,financial_liability,VEMA5,Volume1M,net_operate_cashflow_growth_rate,adjusted_profit_to_total_profit,CCI10,DEGM_8y,single_day_VPT_12,total_profit_ttm,non_operating_net_profit_ttm,total_operating_cost_ttm,margin_stability,roa_ttm_8y,Variance60,operating_profit_ratio,net_non_operating_income_to_total_profit,non_current_asset_ratio,Kurtosis20,roe_ttm_8y,MAC20,Kurtosis60,historical_sigma,EMAC12,Skewness20,momentum,maximum_margin,book_to_price_ratio,ROAEBITTTM,MFI14,beta,net_operating_cash_flow_coverage,earnings_to_price_ratio,EMAC10,super_quick_ratio,net_operate_cash_flow_to_total_liability,EMAC120,sharpe_ratio_20,long_term_debt_to_asset_ratio,average_share_turnover_quarterly,profit_margin_ttm,operating_profit_growth_rate,MAC120,net_profit_to_total_operate_revenue_ttm,daily_standard_deviation,debt_to_assets,cube_of_size,EMAC26,operating_cost_to_operating_revenue_ratio,operating_profit_to_operating_revenue,growth,MACDC,residual_volatility,operating_profit_to_total_profit,roic_ttm,sharpe_ratio_120,sales_growth,SGAI,earnings_growth,MAC60,net_operate_cash_flow_to_net_debt,Skewness120,quick_ratio,MAC5,long_term_predicted_earnings_growth,earnings_yield,natural_log_of_market_cap,net_operate_cash_flow_to_asset,net_operate_cash_flow_to_total_current_liability,MLEV,OperatingCycle,SGI,MAC10,size,liquidity,predicted_earnings_to_price_ratio,price_no_fq,cash_earnings_to_price_ratio,long_debt_to_working_capital_ratio,rnoa_ttm,LVGI,short_term_predicted_earnings_growth,EMAC20,Skewness60,EMA5,Variance120,raw_beta,long_debt_to_asset_ratio,roe_ttm,Kurtosis120,share_turnover_monthly,inventory_turnover_days,relative_strength,net_profit_ratio,boll_up,leverage,market_leverage,Variance20,book_leverage,sale_expense_to_operating_revenue,boll_down,non_linear_size,total_profit_to_cost_ratio,roa_ttm,total_asset_turnover_rate,invest_income_associates_to_total_profit,inventory_turnover_rate,sharpe_ratio_60,cumulative_range,operating_tax_to_operating_revenue_ratio_ttm,average_share_turnover_annual,net_operate_cash_flow_to_operate_income
002001.XSHE,2025-11-10,-0.04988216810683421,754628.813153,182.730236,1.238348,666194077.436,11.981106,16.022734,0.90602,0.027043,6737476648.82,0.5250600000000001,726267.776278,157.618378,0.22883,78593990000.0,0.013788,7.311055,0.282463,1.332691,0.56942,0.056405,1.20862,2.7489999999999997,66.666667,-0.003393,62989738.51,0.567702,0.0851929999999999,17.263253,10349923465.6,4.136488,0.502845,8448835431.67,0.046443,11406466826.4,181556448.88,22469954547.1,607649780.37,0.4614279999999999,0.717537,1094313.88465,245.856215,0.17868,0.472812,1.803029,2.420405,0.00789,79540150000.0,2.41584,21352772234.5,7242514700.53,1895378904.58,1.02923,,1.019233,120951253.84,1.559866,0.789388,26091154236.8,10.477892,10367932492.2,59487.203959000006,0.780713,34744039517.1,6796.866961,100.0,2070642690.01,-4394501803.78,7.986441,2682609117.57,0.004377,1.803029,2.3564990000000003,1.009117,27527.704827,0.950807,281308.099186,639252.867492,0.395534,0.001969,9094668.87,1.12348,72.494986,0.427241,0.007314,1.517596,0.949102,1.439994,8138522622.15,87014.908785,1.433686,8.522905999999999,0.843016,3636.100506,0.657528,0.087833,15.124555,173.333333,0.096663,0.280627,787788.3980800001,6.558795,22469954547.1,11.647972,0.194602,0.706893,8.489286,5271682088.52,1.074737,0.062286,234.397131,7.296849000000001,141.595644,0.085761,12101699171.9,0.218578,1.4642700000000002,24.887604999999997,201.120462,0.172668,490787234.836,0.754479,0.950281,7.311055,-3148793844.44,5.654215,0.0438319999999999,-76240763.88,1.0,6.502058,0.129933,187.799512,52.0,0.193669,0.282502,7199748891.32,872370484.263,343893551.955,0.0142099999999999,8.119399000000001,1.025485,35.868333,54.888128,0.362196,2.434002,3777257974.76,13321768388.6,334467.330134,5312470203.4,29.057857,8960108629.88,878040.787209,0.005922,0.151013,0.821103,201.36948,0.005174,5312.913611999999,8414150456.11,-34684975.56,14186403529.8,5.176740000000001,0.11479,0.0709299999999999,0.376006,-0.005907,0.570657,1.680987,0.174428,0.924903,0.813362,0.012603,0.947666,1.096253,-0.253755,0.751827,-0.30613,0.0479189999999999,72.38494200000001,-0.386252,1.397149,0.090517,0.952065,1.760126,0.18838,0.889692,4.894982,0.106069,-1.623315,0.376006,0.528361,0.881128,0.32232,0.015837,0.276517,-7.565299,0.93292,0.538572,0.376006,0.234505,0.017113,-0.840359,1.002979,0.180251,1.637758,0.064706,0.775265,-0.021262,0.921464,0.451666,0.96009,1.86646,0.960278,0.3462469999999999,1.043431,25.099528,0.180479,1.106106,0.056723,380.149738,1.429533,0.946484,0.555682,-0.743868,0.089809,25.88,0.10232,0.41933,0.910087,0.866506,0.127494,0.937295,0.7437739999999999,0.970008,0.0466339999999999,0.700911,0.079277,0.2235739999999999,2.071519,-1.655498,134.293523,0.001036,0.32232,0.985924,-0.949024,1.047902,0.078293,1.111094,0.00808,0.863883,-0.622926,0.6566029999999999,0.160609,0.498292,0.01805,2.680695,2.852442,0.210314,0.012786,-1.826928,0.982492
002003.XSHE,2025-11-10,-0.054006968641115094,371348.437715,63.369003,1.706288,88873150.5015,6.222161,5.279246,0.8193600000000001,0.1137329999999999,844387758.78,-0.0009019999999999,363478.435298,153.69028,0.233929,11228790000.0,0.003686,4.043838,0.32861,1.220946,0.018941,0.072608,1.0263,0.692915,58.333333,0.009984,3423567.04,0.016411,0.052435,-1.070473,1330781243.11,3.028614,0.452535,809941494.81,-0.002035,785988535.44,438551194.97,4726800750.99,537595349.39,0.425193,0.6713899999999999,148005.430343,167.781716,-0.046639,0.462727,1.107719,3.910961,0.00182,12962990000.0,1.121193,5044356734.17,665775040.28,242842502.377,0.921502,,1.46946,2213880.93,1.526435,0.980505,1744594631.51,3.942395,2009838578.51,17239.916101,0.2521739999999999,5606305776.38,495.582126,100.0,276255771.78,-908385033.42,1.039988,690267309.61,0.002843,1.107719,0.569579,0.661357,5376.297171,0.966054,107905.431623,340862.222027,0.494681,0.002722,16827447.82,0.92432,102.273865,0.5487989999999999,-0.0118459999999999,1.450942,0.86,0.985336,1074084441.43,22616.213272,1.355652,4.903043,0.757053,4458.882682,0.221079,0.049473,2.6851849999999997,160.37735800000002,0.0772,0.318367,-102712.913457,5.201912,4726800750.99,5.9216809999999995,11.966647,0.257393,1.492523,1421383356.12,1.082303,0.043055,149.555939,6.3279,148.411034,0.053569,2716998187.65,0.01496,2.145645,26.526351,143.546332,0.0806289999999999,35449614.605,0.912894,1.067182,4.043838,-326341550.09,3.220402,-0.51576,47193746.82,136.0,1.930147,0.031557,95.404198,4.0,-0.137431,0.364644,660069692.23,105712971.377,31745375.4257,0.0115909999999999,4.9245470000000005,1.53597,7.021667,69.205318,0.227233,1.372215,858215742.59,1775254720.66,117467.404845,969048685.66,7.001428999999999,1421383356.12,404580.146828,0.00518,0.1360869999999999,0.826974,180.173482,0.000384,750.362461,796660579.71,-13280915.1,3979570275.0,23.106705,0.1019019999999999,0.045913,0.171351,0.001549,0.5822970000000001,0.252051,0.150583,0.953066,1.040397,0.015529,0.965377,0.978586,-1.321566,0.954748,-0.488045,0.030032,73.063501,-0.969745,1.377557,0.05092,0.968061,0.925881,0.129305,0.97579,4.746357,0.02421,-1.737139,0.171351,0.015705,0.969958,0.140851,0.01433,0.321898,3.866165,0.954291,0.574807,0.171351,-0.087702,0.007704,-0.609595,1.014969,0.116525,-0.317814,0.021972,1.016991,0.020295,0.953261,0.304178,0.421775,1.034576,0.970604,0.222241,0.029516,23.285364,0.154832,0.542027,0.01279,262.2504,1.1965709999999998,0.968801,-1.277887,-1.352771,0.058485,11.09,0.082858,0.213678,0.670147,1.100184,-0.0160979999999999,0.95749,0.56411,0.976432,0.037526,0.428044,0.0,0.1432369999999999,0.7956479999999999,-1.754169,94.468684,-0.000333,0.140851,0.997215,-1.007194,1.000212,0.0545929999999999,1.000585,0.09278,0.908916,2.046419,0.212992,0.095973,0.681381,0.01869,3.810787,0.361831,0.301286,0.012628,-1.630714,1.4374209999999998
002004.XSHE,2025-11-10,-0.08670520231213874,1644648.01572,-19.983568,1.029593,281905116.84,-6.617734,-87.917436,3.02606,0.09805,1447946834.65,-0.716966,1705194.68453,98.807874,0.293514,9502180000.0,0.004988,5.980457,0.449513,1.286178,-1.124774,0.124641,1.713,0.075532,50.0,0.018747,18720339.46,-1.558432,0.037141,28.172589,4231163370.97,1.609658,0.295667,149547972.94,0.016446,2899031864.35,1092494588.18,11840821528.2,1160992400.38,0.3431619999999999,0.550487,2486813.81669,302.88857,0.194261,0.316849,1.586406,1.202213,0.002014,9998590000.0,1.199124,9977595855.6,-48275963.57,396587079.693,1.435648,,2.744358,921431815.45,0.953529,1.146116,2400648219.55,4.898646,4063451896.41,-159176.15043399998,0.300719,25013126041.9,2480.17917,48.0,472394073.53,-885107905.39,0.916831,3837285295.1,0.025387,1.586406,-0.024383,0.2455,46330.899803,0.978837,1944722.39054,1818039.93516,1.355375,0.004271,-93442741.6,2.03744,-27.501164000000003,1.0510700000000002,-0.059059,1.73738,2.222875,1.359586,1871247423.87,-112845.250631,1.081368,7.355442,1.5841040000000002,0.0,0.199198,0.076654,18.544601,190.769231,0.092695,0.178053,110347.055387,3.529404,11840821528.2,1.405622,,0.234077,1.212498,4689482275.56,1.910266,0.032247,104.179996,10.989011,186.72531,-0.058539,7777504930.09,-0.056121,1.188556,25.590416,151.692708,-0.021631,52406894.6324,1.391543,0.8426440000000001,5.980457,-1601391313.6,1.999596,-4.9325410000000005,221975828.28,2.0,3.271984,0.016261,133.05494199999998,4.0,-0.310746,1.184273,-139146996.71,172258425.687,240071074.476,0.009159,3.187577,1.263276,2.7,102.000229,0.1580339999999999,1.339992,3776598328.46,5632065754.44,393883.26341,10771509608.3,2.9292860000000003,9369079909.66,1461376.36151,0.003289,0.2434909999999999,0.5162720000000001,179.487179,0.014171,626.679965,158387906.8,8839933.86,10741038123.0,10.20242,0.015142,0.12672,0.0126299999999999,0.363579,0.609298,9.289578,0.044938,0.969109,10.794554,0.016123,0.979032,2.713188,-0.617218,0.806628,1.776534,0.00134,48.954393,-1.276246,2.665589,-0.0139169999999999,0.981814,0.863614,0.045292,0.889826,6.342266,0.157942,-0.7873060000000001,0.0126299999999999,-0.747395,0.871353,-0.004077,0.018952,0.446079,4.257791,0.961523,0.656838,0.0126299999999999,-0.878624,0.001844,0.12914,0.99497,-0.007162,2.346086,0.006352,0.876919,-0.482143,0.931485,0.055275,3.128022,1.10425,0.984158,,0.6310399999999999,23.02571,0.063987,0.193495,0.315985,395.931391,1.0060440000000002,0.980396,-1.540318,-0.148714,,5.05,0.187151,1.59326,0.015184,1.031141,,0.968469,2.73192,0.989311,0.073305,0.284711,0.097474,-0.014347,17.333474,-0.481631,93.042821,0.00057,-0.004077,1.031944,0.20694,1.436783,0.173373,1.436012,0.092265,0.906274,2.137867,0.0154479999999999,-0.001651,0.404893,-0.087734,3.869186,2.791457,0.334803,0.011188,-1.235079,1.701469
002006.XSHE,2025-11-10,-0.09515260323159791,3513536.9605400003,167.18702199999998,0.605378,447811174.485,6.192755,28.426839,4.099255,0.091797,234321859.21,1.1058940000000002,3415393.81763,128.991109,0.260868,11892870000.0,0.01069,3.63702,0.424722,1.456551,0.921086,0.031905,5.60864,0.4667689999999999,66.666667,0.0011359999999999,12062640.51,0.92312,0.104678,28.179271999999997,1245805197.01,4.83871,0.296793,242623433.95,0.003073,1406542015.01,53317533.91,1890499357.76,173542915.64,0.3264559999999999,0.575278,6135790.613530001,825.9194349999999,0.304664,0.1735,0.542651,2.129756,0.008064,11892870000.0,1.385468,1055487562.99,218653051.69,6330852.656769999,1.138833,,2.092336,12576938.85,1.233551,1.110814,828792836.79,4.623947,617175043.6209999,252995.265888,-0.062691,2932171361.32,7910.020866,100.0,40190641.01,-493529805.4,1.297673,1221750779.64,0.016387,0.542651,0.420654,0.433706,-41488.281022,0.940905,1069522.52479,3203886.83277,0.73829,0.001282,9602772.93,5.369269999999999,20.25291,0.78164,0.047032,3.315719,4.917962999999999,1.271356,14423430.77,211506.984866,1.521486,16.15589,3.686292,28476.623656,0.073811,0.167518,35.545024,132.183908,0.00113,0.268821,3963503.531369999,1.074079,1890499357.76,15.438951,0.582236,0.74728,1.594466,368339547.3,1.112027,0.07908,189.731818,7.569346,100.56427,0.442594,1273333937.64,0.154121,0.435878,24.62303,163.477499,0.830017,161829083.982,4.421662,0.558312,3.63702,1037300506.38,6.701488,7.0408800000000005,2148278.4,1.0,11.392405,0.18027,135.85225,52.0,1.073877,0.15896,218653051.69,649841474.258,193659880.751,-0.0154,10.037032,3.033397,8.838333,335.17080899999996,0.007629,1.884567,896209383.8,8962768302.7,778328.9262560001,1054321782.23,7.404286,878269780.01,3936246.97166,0.007955,-1.223077,0.50358,174.494949,0.00789,4430.021933,246160011.6,3536577.65,1647550371.32,6.071793,0.035885,0.197039,0.128338,0.0,0.282755,-0.547037,0.069094,0.908785,1.328076,0.0271529999999999,0.936847,0.182897,0.2835789999999999,0.769572,-1.053324,0.014891,64.33289,1.211916,-1.041389,0.018385,0.941421,1.445555,-0.018364,0.8214600000000001,2.850273,0.044134,0.011429,0.128338,1.438598,0.791914,0.115659,0.02763,0.424722,4.059991,0.915238,0.6735439999999999,0.128338,0.43471,0.011679,-0.567665,1.004787,0.067163,1.791071,0.068368,1.016225,0.204819,0.8609120000000001,-0.030907,0.982783,1.645161,0.953846,,-1.029598,23.199205,0.003452,0.008686,0.015267,933.545336,1.122484,0.937194,-1.364968,0.983558,0.032538,22.88,0.001213,0.131094,0.273329,0.940334,1.186043,0.923816,0.743683,0.959321,0.126431,1.448284,0.019395,0.090973,2.8422110000000003,-0.129842,107.625901,0.001725,0.115659,0.984253,-0.764574,1.013677,0.259115,1.060757,0.028203,0.833316,2.091679,0.163851,0.052335,0.452492,0.053401,3.3449199999999997,5.658007,0.283496,0.008513,-0.086711,0.059368
002007.XSHE,2025-11-10,-0.0796197266785501,438317.361335,93.433749,0.43159,303597308.769,3.153289,31.844047999999997,1.175425,0.054496,1138653598.56,-0.355544,431910.920281,180.026952,0.140329,26469680000.0,0.006218,2.335177,0.1855109999999999,1.049239,-0.3522349999999999,0.021319,1.34544,0.637927,58.333333,0.000332,10167000.95,-0.290992,0.043508,8.516129,4076295535.72,2.211959,0.491295,1165784057.33,0.016498,7122685826.9,766980141.74,4267434736.51,232560183.17,0.58202,0.814489,1162264.4178,608.2392110000001,0.061752,0.181611,0.864966,6.091197,0.002944,30737820000.0,0.922726,4438570284.28,972011829.8,404358742.303,0.955625,,0.779458,61947612.02,1.32956,1.132486,8137936335.08,6.222785,2483796449.11,16767.273159,0.1204529999999999,12191074071.8,1974.769387,100.0,359731470.17,807909499.93,3.961853,2468499286.37,0.003573,0.864966,0.5318930000000001,0.739545,-3147.873313,0.970112,125497.189258,418291.520435,0.265372,0.002125,146087015.84,1.16894,109.607572,0.233381,0.02754,4.484797,1.309083,3.1048150000000003,1050264549.92,13619.399846,1.207665,3.906266000000001,1.114083,6389.628189999999,0.2041069999999999,0.039787,4.4072,202.680965,0.032751,0.310432,602751.625553,6.139096,4267434736.51,3.635243,,0.298486,4.453149,457529776.74,1.05506,0.0331399999999999,210.01788900000005,6.523116,148.182904,0.010295,1783702462.11,-0.090603,0.5918720000000001,24.888211,228.461383,-0.0336589999999999,120221072.472,0.919867,1.040103,2.335177,-1011834390.48,3.45676,1.0923120000000002,1418212.23,11.0,4.342432,-0.132556,129.38326999999998,8.0,0.463124,0.1388329999999999,948617173.78,327931224.963,95251723.1153,-0.0056689999999999,4.023006,1.441161,12.571667,58.640551,0.246111,3.43425,2539751377.41,6074442310.38,137157.432739,1331531126.82,12.942143,478020750.47,473374.389754,0.004999,-0.056307,0.715839,176.009227,-0.007228,800.683192,1112266197.63,-53517859.7,3180013271.83,14.240591,0.11771,0.029396,0.273181,0.0,0.382278,-0.319827,0.151619,0.961326,-0.696557,0.010793,0.96959,-0.147489,-1.206649,0.878065,-0.434734,0.017177,50.851621,-1.105742,0.819627,0.030862,0.971802,2.068546,0.0729419999999999,0.950122,6.811442,0.00564,-1.306497,0.273181,-0.3352469999999999,0.944763,0.2277739999999999,0.010535,0.183403,-0.628864,0.961658,0.41798,0.273181,0.060864,0.007872,-1.115838,1.033316,0.075559,0.937248,-0.00913,0.8855540000000001,-0.067284,0.962406,0.165315,0.342236,2.652193,0.978359,0.4888729999999999,-0.5201640000000001,24.14876,0.064563,0.460621,0.002976,1070.085345,0.819787,0.966587,-0.405256,-0.687124,0.046069,16.82,0.034168,0.01288,1.664002,0.906053,0.155754,0.963873,0.2982619999999999,0.980315,0.0242159999999999,0.364446,0.0,0.0834179999999999,0.520872,-1.403668,461.84613499999995,-0.000186,0.2277739999999999,0.991816,-1.259667,1.000282,0.02888,1.000731,0.179729,0.930836,0.996791,0.399426,0.059752,0.262331,0.0,0.7794800000000001,0.908739,0.122334,0.009243,-1.632082,0.96583
002008.XSHE,2025-11-10,-0.08157894736842108,2190277.13325,-63.693971,0.714084,1448827861.25,-22.880052,15.285414,3.816780000000001,0.0705799999999999,2053499903.5,-0.1744359999999999,2305768.53841,100.28916,0.35138,37790600000.0,-0.011087,16.856087,0.507074,0.8132050000000001,-0.265854,0.049524,2.25354,1.341318,50.0,-0.009672,67887897.08,-0.297516,0.003829,65.479682,7421027778.01,-2.493212,0.517968,1381025867.39,-0.039893,10403244203.5,1198229356.03,17355084458.9,1224919541.2,0.309365,0.492926,-135145.195397,794.312265,0.387995,0.1710839999999999,4.95334,1.846449,-0.005871,40669330000.0,5.040303,14604130379.5,1224553456.62,464387380.754,1.104534,,3.027933,308129207.13,1.12038,1.097261,12891503271.8,16.482014000000003,5368801190.87,-148959.200695,-0.135875,30083294931.7,-930.753636,68.0,463669545.86,2040231303.36,12.002876,11984045137.2,0.016687,4.95334,1.189345,0.380119,-378601.849246,1.025588,1178859.37809,2833329.58835,1.120655,0.005208,353444904.45,3.29547,-34.861273,1.143528,0.041046,2.881189,5.815938,1.065214,178426014.49,-527561.049941,0.556094,3.876295,4.052448,-3310.164753,0.422461,0.042741,28.246753,120.77062,0.003345,0.339656,-168983.918217,1.352843,17355084458.9,-0.176902,,-0.161975,12.520844,2371920173.96,0.941846,9.3e-05,5.583347,5.841372,85.00374599999999,0.122569,11986034731.1,-0.088769,0.453222,23.078968,-43.546343,0.07241,264181225.623,3.716471,0.84149,16.856087,-589332145.06,-4.853667,-0.713688,-167862421.2,25.0,-4.07965,0.1700569999999999,67.911208,40.0,1.582478,0.42673,1131187202.79,979256842.153,661467122.85,-0.01473,0.105174,2.760829,19.998333,266.106244,0.010281,1.724664,9682506224.24,29020925589.8,806319.871624,13827935476.8,23.565714,9334942545.71,1811691.61173,0.002188,-0.8562649999999999,0.7041569999999999,-129.540781,-0.035571,2271.841151,1393120684.26,12094816.87,16325373367.4,12.992427,0.0490009999999999,0.351743,0.079575,0.309039,0.339831,-0.396534,0.1055319999999999,0.998949,0.100526,0.0229879999999999,1.027134,0.18783,0.816507,0.850424,-0.260437,0.009642,61.705851,1.52025,-0.37284,0.027814,1.028447,1.203683,-0.007356,0.8509540000000001,1.872257,0.124292,0.216453,0.079575,-0.179611,0.792475,0.070559,0.03236,0.501217,-2.6768919999999996,1.009305,0.690635,0.079575,0.240394,-0.009923,-0.058276,0.996593,0.043871,3.749204,0.024811,0.869924,0.020376,0.962684,-0.010117,0.963231,1.33389,1.02557,0.4858409999999999,-0.665317,24.42874,0.004757,0.0130689999999999,0.102833,962.806492,1.048265,1.051013,-0.122281,1.380919,0.044676,39.5,0.0043869999999999,0.44808,0.146931,0.938073,-0.243494,1.018051,0.73045,1.023328,0.234575,1.592474,0.104974,0.066658,1.244059,-0.2122639999999999,168.494227,0.002409,0.070559,1.148413,-0.366863,1.102867,0.281354,1.257011,0.0690419999999999,0.8494860000000001,0.518559,0.097822,0.032651,0.4627489999999999,-0.052072,2.136572,3.000569,0.438213,0.008325,-0.21094,0.173278
002009.XSHE,2025-11-10,-0.04553415061295962,4450185.315140001,7.088161,0.817059,356074330.669,2.592917,21.237448,5.891905,0.065545,144601480.62,0.0462529999999999,4446898.84365,121.483313,0.262313,6051950000.0,-0.009203,7.055874,0.635713,1.326198,-0.003895,0.106116,6.094040000000001,-0.331762,58.333333,0.016469,7046056.65,0.007314,0.025996,8.439086,663494361.81,-1.634626,0.288623,-133445579.44,-0.012261,44890019.38,49237610.42,2838106735.74,186023329.59,0.142267,0.3642869999999999,-6587199.95118,452.646029,0.091154,0.170902,1.784505,1.22498,0.006097,6874170000.0,0.713403,2359037120.65,-133111208.55,23266877.924,1.358098,,2.42313,146244214.37,1.4005450000000002,0.5982149999999999,600844315.05,4.978405,403744427.635,-84057.116385,0.0415009999999999,4846456659.52,-2095.867229,80.0,33277502.04,14779861.81,1.205148,1432381728.94,0.037941,1.784505,-0.33093,0.084597,199361.496056,1.005839,2481618.56623,4331594.4639800005,1.749205,0.002933,-33612246.77,8.19127,-76.991467,2.4416029999999997,-0.042517,2.131549,7.375222999999999,0.707233,194267209.19,115304.379671,0.986648,-1.469218,6.176508,-1435.928737,0.040547,-0.014994,-2.006881,141.079597,0.019715,0.430037,4779894.960630001,1.720577,2838106735.74,6.41345,,0.371231,1.493771,1790678420.76,0.953922,0.011082,43.406003000000005,3.953771,100.245865,-0.073873,2434338479.48,0.1810369999999999,0.795323,25.020496,22.387385,-0.0558809999999999,335988275.995,7.953497,0.831201,7.055874,-504733085.6,-1.577977,1.794725,46740721.38,65.0,-5.31856,-0.037818,13.016939,44.0,-0.735111,0.412865,-129864765.19,504821263.96300006,250075310.711,0.00083,2.396645,3.079227,3.636667,209.232121,0.06845,1.0139280000000002,1333585842.38,7123151869.9,2784025.56828,3215793671.78,3.477143,2169162113.83,4022820.25024,0.0015429999999999,0.904614,0.2564639999999999,-35.27158,-0.066187,2093.426476,-139798151.9,-6352572.46,2842077195.0,4.02037,0.0003399999999999,0.135863,-0.047019,-1.6e-05,0.4069,-0.481818,-0.002868,0.976594,-0.6977899999999999,0.028517,1.005315,-0.166091,-0.468037,0.358894,-0.7245689999999999,-0.006149,67.221556,1.064681,1.468437,-0.018892,1.008162,0.5012979999999999,0.0047659999999999,0.968217,1.558475,0.05076,0.467109,-0.047019,0.0563929999999999,0.961912,-0.046901,0.025855,0.634842,3.67281,0.998257,0.857733,-0.047019,-1.009602,0.012551,-0.7391949999999999,0.967828,-0.030238,0.413592,-0.051873,1.131017,-0.546099,1.014911,0.0051909999999999,0.770171,0.838816,1.016618,,-1.041921,22.651037,0.035258,0.057272,0.039096,536.111169,0.818617,1.016033,-1.918999,1.465176,0.031989,17.09,0.02826,6.230512,-0.057598,1.007136,1.441512,0.999202,0.052864,1.013323,0.1209539999999999,1.37943,0.028038,-0.0648519999999999,2.41397,0.206053,83.46514,0.000762,-0.046901,1.069999,-0.324765,1.030786,0.140349,1.111618,0.017349,0.8831899999999999,2.0012689999999997,-0.051466,-0.024158,0.515087,-0.291551,4.313178,-0.327727,0.2331739999999999,0.006118,0.515702,-48.928146000000005
