Unnamed: 0,date,pchg,retained_profit_per_share,BBIC,WVAD,non_recurring_gain_loss,CCI10,TVMA6,operating_revenue_growth_rate,total_operating_cost_ttm,gross_profit_ttm,money_flow_20,financing_cash_growth_rate,net_debt,non_operating_net_profit_ttm,total_operating_revenue_per_share,net_profit_ttm,debt_to_equity_ratio,single_day_VPT,DEGM,PEG,net_asset_growth_rate,admin_expense_rate,OperateNetIncome,operating_profit_ttm,VOL120,Price1M,EBIT,DSRI,VDIFF,bull_power,total_operating_revenue_ttm,net_operate_cash_flow_ttm,CR20,operating_profit_per_share_ttm,account_receivable_turnover_days,MAWVAD,PSY,bear_power,intangible_asset_ratio,BIAS60,VROC6,BIAS20,interest_free_current_liability,total_asset_growth_rate,CCI88,ARBR,VOL240,capital_reserve_fund_per_share,asset_turnover_ttm,total_profit_growth_rate,financial_liability,fifty_two_week_close_rank,TVSTD6,EBITDA,DAVOL5,PLRC12,surplus_reserve_fund_per_share,net_finance_cash_flow_ttm,ATR6,equity_turnover_rate,sale_expense_ttm,financial_assets,current_ratio,ATR14,market_cap,VEMA26,VOSC,CCI15,net_profit_growth_rate,TRIX10,gross_income_ratio,VMACD,cash_and_equivalents_per_share,retained_earnings_per_share,net_invest_cash_flow_ttm,TVMA20,DAVOL10,circulating_market_cap,retained_earnings,asset_impairment_loss_ttm,operating_revenue_per_share_ttm,VDEA,net_asset_per_share,VOL60,Price3M,eps_ttm,DEGM_8y,cashflow_per_share_ttm,BR,VOL20,accounts_payable_turnover_rate,arron_down_25,np_parent_company_owners_growth_rate,accounts_payable_turnover_days,ROC6,single_day_VPT_6,Rank1M,Price1Y,financial_expense_ttm,DAVOL20,administration_expense_ttm,TVSTD20,equity_to_asset_ratio,VSTD10,net_operate_cashflow_growth_rate,goods_service_cash_to_operating_revenue_ttm,interest_carry_current_liability,net_working_capital,operating_cost_ttm,operating_revenue_per_share,single_day_VPT_12,operating_revenue_ttm,equity_to_fixed_asset_ratio,PLRC24,financial_expense_rate,current_asset_turnover_rate,cash_flow_to_price_ratio,turnover_volatility,MASS,VROC12,fixed_asset_ratio,cash_rate_of_sales,adjusted_profit_to_total_profit,ROC20,fixed_assets_turnover_rate,TRIX5,np_parent_company_owners_ttm,total_profit_ttm,net_interest_expense,cash_to_current_liability,VOL10,account_receivable_turnover_rate,ACCA,VR,arron_up_25,PLRC6,Volume1M,GMI,AR,net_operate_cash_flow_per_share,goods_sale_and_service_render_cash_ttm,ROC120,debt_to_tangible_equity_ratio,VEMA12,VEMA10,VEMA5,value_change_profit_ttm,BIAS10,total_operating_revenue_per_share_ttm,operating_liability,CCI20,VSTD20,ROC12,cfo_to_ev,ROC60,sales_to_price_ratio,VOL5,operating_assets,BIAS5,operating_profit_per_share,debt_to_asset_ratio,profit_margin_ttm,book_leverage,Kurtosis60,operating_profit_to_total_profit,growth,historical_sigma,operating_profit_to_operating_revenue,net_profit_ratio,roa_ttm,net_operate_cash_flow_to_total_liability,MAC120,inventory_turnover_days,MAC60,sales_growth,roe_ttm,net_non_operating_income_to_total_profit,total_profit_to_cost_ratio,market_leverage,net_profit_to_total_operate_revenue_ttm,total_asset_turnover_rate,non_current_asset_ratio,non_linear_size,boll_down,raw_beta,sharpe_ratio_120,inventory_turnover_rate,Variance120,sharpe_ratio_60,invest_income_associates_to_total_profit,operating_cost_to_operating_revenue_ratio,OperatingCycle,Skewness120,MAC10,operating_profit_ratio,price_no_fq,sale_expense_to_operating_revenue,long_term_debt_to_asset_ratio,natural_log_of_market_cap,net_operate_cash_flow_to_total_current_liability,Kurtosis120,cumulative_range,long_debt_to_asset_ratio,size,long_debt_to_working_capital_ratio,MAC20,SGI,share_turnover_monthly,quick_ratio,EMAC20,Variance20,EMAC120,Skewness20,residual_volatility,LVGI,debt_to_assets,Variance60,MAC5,net_operating_cash_flow_coverage,short_term_predicted_earnings_growth,earnings_yield,EMAC10,book_to_price_ratio,MFI14,net_operate_cash_flow_to_operate_income,leverage,liquidity,rnoa_ttm,boll_up,roe_ttm_8y,Skewness60,EMAC12,earnings_to_price_ratio,average_share_turnover_quarterly,operating_profit_growth_rate,predicted_earnings_to_price_ratio,MACDC,MLEV,super_quick_ratio,ROAEBITTTM,roic_ttm,momentum,EMAC26,Kurtosis20,cash_earnings_to_price_ratio,roa_ttm_8y,sharpe_ratio_20,net_operate_cash_flow_to_net_debt,daily_standard_deviation,EMA5,operating_tax_to_operating_revenue_ratio_ttm,margin_stability,earnings_growth,net_operate_cash_flow_to_asset,cube_of_size,long_term_predicted_earnings_growth,relative_strength,SGAI,beta,maximum_margin,average_share_turnover_annual
002001.XSHE,2025-12-15,0.01638672675133135,7.986441,0.999568,-360953.223461,62989738.51,-3.072197,386368620.49,0.129933,14186403529.8,10367932492.2,8879537749.36,0.0438319999999999,5312470203.4,-34684975.56,1.803029,7242514700.53,0.395534,1021.621956,0.218578,0.183323,0.172668,0.027043,1895378904.58,8448835431.67,0.8759629999999999,-0.0009599999999999,2070642690.01,1.02923,-55067.670515,0.011553,22469954547.1,8138522622.15,78.14685300000001,2.7489999999999997,245.856215,-337537.676774,58.333333,-0.010601,0.056405,0.75074,-1.945752,0.049245,2682609117.57,0.085761,38.65801,-28.074143,0.760979,1.019233,2.420405,0.5250600000000001,8960108629.88,27.0,42149655.5192,6737476648.82,0.589933,-0.0010609999999999,0.502845,-3148793844.44,20.136667000000003,1.439994,181556448.88,10349923465.6,2.434002,21.337857,74930020000.0,418428.080422,-15.15511,9.89856,0.56942,-0.069316,0.4614279999999999,2602.85347,2.41584,8.489286,-4394501803.78,444027507.379,0.608827,74038690000.0,26091154236.8,120951253.84,7.311055,-57670.523986,10.477892,0.774962,0.007111,2.3564990000000003,0.005174,0.193669,120.973191,0.59807,6.558795,44.0,0.567702,54.888128,-1.494949,-408.497404,0.344421,0.095312,-76240763.88,0.682757,607649780.37,118586397.112,0.717537,53016.112737,0.151013,0.950281,5271682088.52,11406466826.4,12101699171.9,1.803029,324.230089,22469954547.1,1.517596,-0.001883,-0.003393,1.238348,0.007764,0.001573,24.091083,4.279937,0.472812,0.362196,0.821103,-2.829813,1.025485,-0.078193,7199748891.32,8414150456.11,,1.009117,0.5333100000000001,1.4642700000000002,0.0142099999999999,0.847075,12.0,-0.001129,-0.001246,0.789388,92.899048,0.780713,21352772234.5,13.342631,0.427241,363360.409907,355943.395403,345504.13215799996,9094668.87,0.110869,7.311055,3777257974.76,-11.963246,101226.372828,0.7438020000000001,0.102262,-2.362835,0.299877,0.51676,34744039517.1,0.643989,0.657528,0.282463,0.376006,1.111094,2.094071,1.002979,0.2239219999999999,0.01242,0.376006,0.32232,0.160609,0.18838,0.959424,134.293523,0.992549,0.064706,0.2235739999999999,-0.005907,0.6566029999999999,1.047745,0.32232,0.498292,0.570657,-0.565159,0.974518,0.7583810000000001,1.115068,2.680695,0.053375,-0.530701,0.01805,0.538572,380.149738,0.790027,0.998893,0.376006,24.38,0.00808,0.106069,25.03982,1.106106,1.241055,0.260574,0.079277,0.51627,0.41933,0.999508,1.429533,-2.066754,1.86646,1.000494,0.032604,0.965764,-0.155748,-0.882602,0.866506,0.276517,0.065149,0.993601,1.397149,0.122682,1.045328,0.998124,-0.268536,54.414279,0.982492,-0.941131,-0.8232440000000001,0.910087,1.024497,0.174428,1.147931,0.998796,0.096086,-1.809569,0.528361,0.095455,-0.0028239999999999,0.0600039999999999,1.760126,0.0479189999999999,0.180251,-0.16691,1.0005110000000002,-0.1126539999999999,0.108615,0.11479,-1.891003,0.451666,0.014925,0.996667,0.012786,5.176740000000001,-0.021262,0.180479,-7.435225,0.343688,0.001125,0.775265,-0.274821,0.7522840000000001,-1.842839
002003.XSHE,2025-12-15,-0.013876040703052817,1.022992,1.024496,-367101.2143530001,3423567.04,-139.711064,113400465.815,0.031557,3979570275.0,2009838578.51,2245722273.78,-0.51576,969048685.66,-13280915.1,1.089616,665775040.28,0.494681,-791.0355139999999,0.01496,11.606041,0.0806289999999999,0.1137329999999999,242842502.377,809941494.81,0.875395,-0.033925,276255771.78,0.921502,3882.103978,-0.011679,4726800750.99,1074084441.43,59.384164,0.681591,167.781716,-9417.030514,50.0,-0.027741,0.072608,-0.752021,-22.94543,-3.069171,690267309.61,0.053569,-17.739196,20.378357,0.899072,1.445445,3.910961,-0.0009019999999999,1421383356.12,211.0,36562747.0112,844387758.78,1.217302,-0.002428,0.445139,-326341550.09,7.686667,0.985336,438551194.97,1330781243.11,1.372215,7.255,12572320000.0,392399.351455,0.979633,-156.05183300000002,0.018941,-0.074421,0.425193,-1441.077961,1.102869,1.468131,-908385033.42,112258818.326,1.138914,10712400000.0,1744594631.51,2213880.93,3.977752,5323.181938000001,3.877966,0.955677,-0.007351,0.560271,0.000384,-0.135185,88.868581,1.0169549999999998,5.201912,100.0,0.016411,69.205318,-3.55515,-618.589646,0.534713,-0.078225,47193746.82,1.16171,537595349.39,32480646.132,0.6713899999999999,114676.27918,0.1360869999999999,1.067182,1421383356.12,785988535.44,2716998187.65,1.089616,-88.938817,4726800750.99,1.450942,-0.0028309999999999,0.009984,1.706288,-0.012214,0.003013,25.295046,-25.524998,0.462727,0.227233,0.826974,-6.454465,1.53597,-0.288517,660069692.23,796660579.71,,0.661357,0.997,2.145645,0.0115909999999999,0.7426550000000001,8.0,-0.007301,-0.002236,0.980505,109.24693899999998,0.248053,5044356734.17,-2.667893,0.5487989999999999,396281.455433,396347.007466,397406.222477,16827447.82,-2.9090580000000004,3.977752,858215742.59,-171.455939,114438.005131,-1.946247,0.0794309999999999,1.340996,0.3759679999999999,1.06562,5606305776.38,-1.982583,0.217466,0.32861,0.171351,1.000585,1.56303,1.014969,-0.073604,0.014882,0.171351,0.140851,0.095973,0.129305,1.0134530000000002,94.468684,1.007577,0.021972,0.1432369999999999,0.001549,0.212992,1.00021,0.140851,0.681381,0.5822970000000001,2.014253,1.000989,0.389,-0.446555,3.810787,0.044657,0.066823,0.01869,0.574807,262.2504,0.6687649999999999,1.029962,0.171351,10.58,0.09278,0.02421,23.254763,0.542027,1.7700939999999998,0.300276,0.0,-1.269816,0.213678,1.031664,1.1965709999999998,-1.539651,1.034576,1.028403,0.034429,1.02883,-0.532821,-0.485317,1.100184,0.321898,0.059141,1.020227,1.377557,-0.004501,0.0140759999999999,1.023189,-0.485185,43.419974,1.4374209999999998,-0.997747,-0.99174,0.670147,1.062338,0.150583,0.988039,1.025097,0.052502,-1.601946,0.015705,0.0616899999999999,-0.010685,0.013182,0.925881,0.030032,0.116525,-0.958263,1.028178,0.724198,0.085432,0.1019019999999999,-3.264389,0.304178,0.014696,1.014793,0.012628,23.106705,0.020295,0.154832,3.830755,0.23695,0.000207,1.016991,-1.113211,0.954728,-1.635306
002004.XSHE,2025-12-15,-0.008130081300813052,0.916831,1.012491,-1506244.50751,18720339.46,-94.39528,97416208.355,0.016261,10741038123.0,4063451896.41,2354615704.57,-4.9325410000000005,10771509608.3,8839933.86,1.586406,-48275963.57,1.355375,1574.882227,-0.056121,,-0.021631,0.09805,396587079.693,149547972.94,1.700241,-0.025997,472394073.53,1.435648,-218850.65097600003,-0.011775,11840821528.2,1871247423.87,38.741722,0.075532,302.88857,-1099860.11845,41.666667,-0.026524,0.124641,-1.969608,-44.943158,-2.1356,3837285295.1,-0.058539,-14.267077,9.859411,1.431417,2.744358,1.202213,-0.716966,9369079909.66,52.0,20444115.0204,1447946834.65,0.599668,-0.002782,0.295667,-1601391313.6,1.881667,1.359586,1092494588.18,4231163370.97,1.339992,1.946429,9345220000.0,1096995.73208,-24.921924,-131.47541,-1.124774,-0.220984,0.3431619999999999,-3823.785655,1.199124,1.212498,-885107905.39,117747844.748,0.648408,8881240000.0,2400648219.55,921431815.45,5.980457,-215026.86532199997,4.898646,1.898855,-0.019781,-0.024383,0.014171,-0.310746,90.080275,1.290645,3.529404,100.0,-1.558432,102.000229,-2.8806580000000004,-1093.732511,0.674918,0.106056,221975828.28,0.759095,1160992400.38,35831795.153000005,0.550487,137406.273158,0.2434909999999999,0.8426440000000001,4689482275.56,2899031864.35,7777504930.09,1.586406,-224.103892,11840821528.2,1.73738,-0.003968,0.018747,1.029593,-0.063189,0.003764,24.068344,-29.67759,0.316849,0.1580339999999999,0.5162720000000001,-8.880309,1.263276,-0.3238,-139146996.71,158387906.8,,0.2455,1.10245,1.188556,0.009159,0.5238659999999999,16.0,-0.006624,-0.002759,1.146116,99.939686,0.300719,9977595855.6,20.716113,1.0510700000000002,878145.0811010001,845519.015244,760512.049853,-93442741.6,-1.379022,5.980457,3776598328.46,-118.437118,288340.809883,-1.2552299999999998,0.095796,-0.631579,1.2671059999999998,1.01958,25013126041.9,-0.084674,0.199198,0.449513,0.0126299999999999,1.436012,13.88446,0.99497,-0.8847790000000001,0.015878,0.0126299999999999,-0.004077,-0.001651,0.045292,0.972246,93.042821,1.020092,0.006352,-0.014347,0.363579,0.0154479999999999,1.445901,-0.004077,0.404893,0.609298,2.114486,0.977485,0.42493,1.565668,3.869186,0.078086,-0.217077,-0.087734,0.656838,395.931391,2.753795,1.013983,0.0126299999999999,4.72,0.092265,0.157942,22.958131,0.193495,15.72192,0.352229,0.097474,-1.566619,1.59326,1.021822,1.0060440000000002,-1.268291,1.10425,1.020469,0.043413,0.97972,-1.724448,-0.233477,1.031141,0.446079,0.088069,1.000847,2.665589,,0.603636,1.009889,1.814977,51.822974,1.701469,0.222625,-0.4610229999999999,0.015184,1.066159,0.044938,2.4890950000000003,1.012592,-0.01489,-0.920762,-0.747395,,-0.008136,0.33077,0.863614,0.00134,-0.007162,-0.148928,1.023298,4.368649,0.200236,0.015142,-3.4906650000000004,0.055275,0.017283,1.001937,0.011188,10.20242,-0.482143,0.063987,4.268537,,0.001146,0.876919,-1.0316610000000002,0.8071,-1.212885
002006.XSHE,2025-12-15,0.03908484270734025,1.297673,0.984787,-263596.857893,12062640.51,11.46789,455290315.863,0.18027,1647550371.32,617175043.6209999,11958173700.2,7.0408800000000005,1054321782.23,3536577.65,0.542651,218653051.69,0.73829,6382.1986210000005,0.154121,0.566459,0.830017,0.091797,6330852.656769999,242623433.95,4.275011,0.034472,40190641.01,1.138833,-240287.84364,0.032247,1890499357.76,14423430.77,94.187837,0.4667689999999999,825.9194349999999,1044714.82078,58.333333,-0.010453,0.031905,4.392684,-8.399372999999999,3.48675,1221750779.64,0.442594,78.26977,-26.184611,3.977585,2.092336,2.129756,1.1058940000000002,878269780.01,15.0,152511685.945,234321859.21,0.8380139999999999,0.005785,0.296793,1037300506.38,6.861667,1.271356,53317533.91,1245805197.01,1.884567,7.263571000000001,11570600000.0,3132544.1686299997,-8.307972,53.650227,0.921086,0.189028,0.3264559999999999,-87198.017724,1.385468,1.594466,-493529805.4,597705451.081,1.108673,11570600000.0,828792836.79,12576938.85,3.63702,-153089.825916,4.623947,5.477475,0.047189,0.420654,0.00789,1.073877,144.097736,5.2462,1.074079,56.0,0.92312,335.17080899999996,1.87643,1869.826058,0.2680329999999999,0.2247179999999999,2148278.4,1.227178,173542915.64,328219115.403,0.575278,1123258.11742,-1.223077,0.558312,368339547.3,1406542015.01,1273333937.64,0.542651,3153.5875969999997,1890499357.76,3.315719,8.1e-05,0.0011359999999999,0.605378,0.048342,0.026466,25.294868,123.551813,0.1735,0.007629,0.50358,-0.7579140000000001,3.033397,0.36227,218653051.69,246160011.6,,0.433706,4.73959,0.435878,-0.0154,0.915291,28.0,-0.005957,0.000318,1.110814,117.913126,-0.062691,1055487562.99,42.054882,0.78164,2892256.32499,2832430.60623,2704224.06251,9602772.93,0.660215,3.63702,896209383.8,38.243236,1727393.68265,13.39786,0.001159,21.70585,0.163388,3.5825199999999997,2932171361.32,0.56926,0.073811,0.424722,0.128338,1.060757,0.6332909999999999,1.004787,0.406152,0.0250729999999999,0.128338,0.115659,0.052335,-0.018364,0.8606959999999999,107.625901,0.957922,0.068368,0.090973,0.0,0.163851,1.014217,0.115659,0.452492,0.282755,2.05934,0.853771,1.391137,2.471268,3.3449199999999997,0.1761039999999999,2.2930599999999997,0.053401,0.6735439999999999,933.545336,0.341558,0.993441,0.128338,22.26,0.028203,0.044134,23.171733,0.008686,1.895052,0.356588,0.019395,-1.352894,0.131094,0.966307,1.122484,0.092864,1.645161,0.975282,0.365409,0.888601,-0.171276,-0.194402,0.940334,0.424722,0.286437,0.99434,-1.041389,1.037477,-1.022229,0.984852,-1.029334,48.46688,0.059368,-0.754174,1.2289,0.273329,1.078844,0.069094,0.256971,0.98235,0.018897,0.130426,1.438598,0.034295,0.006356,0.015686,1.445555,0.014891,0.067163,0.303637,0.970899,0.097385,0.001247,0.035885,-0.215835,-0.030907,0.029914,0.991698,0.008513,6.071793,0.204819,0.003452,4.027679,,0.001671,1.016225,1.161356,0.770034,-0.125641
002007.XSHE,2025-12-15,-0.0039011703511053764,3.961853,1.008065,-137218.780022,10167000.95,-45.778938,155531279.71,-0.132556,3180013271.83,2483796449.11,4228193828.04,1.0923120000000002,1331531126.82,-53517859.7,0.864966,972011829.8,0.265372,0.0,-0.090603,,-0.0336589999999999,0.054496,404358742.303,1165784057.33,1.131663,-0.019253,359731470.17,0.955625,-52983.263327,-0.003514,4267434736.51,1050264549.92,37.515843,0.637927,608.2392110000001,-221416.232325,41.666667,-0.016605,0.021319,-3.871157,-12.375026,-1.565419,2468499286.37,0.010295,-136.589253,-13.882648,0.950323,0.779458,6.091197,-0.355544,478020750.47,210.0,24059130.999,1138653598.56,0.583849,-0.002737,0.491295,-1011834390.48,9.465,3.1048150000000003,766980141.74,4076295535.72,3.43425,9.899286,27923540000.0,305087.581667,-21.016405,-76.765908,-0.3522349999999999,-0.274211,0.58202,-4691.608923,0.922726,4.453149,807909499.93,211344326.547,0.588558,24046180000.0,8137936335.08,61947612.02,2.335177,-48291.654404,6.222785,1.05369,-0.039731,0.5318930000000001,-0.007228,0.463124,77.68310600000001,0.861,6.139096,92.0,-0.290992,58.640551,-1.164295,-128.844293,0.5641079999999999,-0.032527,1418212.23,0.760827,232560183.17,74653329.5268,0.814489,32205.789551,-0.056307,1.040103,457529776.74,7122685826.9,1783702462.11,0.864966,-134.481178,4267434736.51,4.484797,-0.003903,0.000332,0.43159,0.0303149999999999,0.002919,24.651783,-18.311719,0.181611,0.246111,0.715839,-6.942753,1.441161,-0.2471449999999999,948617173.78,1112266197.63,,0.739545,0.66605,0.5918720000000001,-0.0056689999999999,0.580643,20.0,-0.001383,-0.002114,1.132486,63.800458,0.1204529999999999,4438570284.28,1.528239,0.233381,252104.31834,242988.134878,223961.916518,146087015.84,-0.514356,2.335177,2539751377.41,-92.214153,101073.330194,-2.114029,0.0359019999999999,-6.142506,0.152826,0.66072,12191074071.8,0.301956,0.2041069999999999,0.1855109999999999,0.273181,1.000731,-0.16812,1.033316,0.063252,0.010519,0.273181,0.2277739999999999,0.059752,0.0729419999999999,1.044568,461.84613499999995,1.040271,-0.00913,0.0834179999999999,0.0,0.399426,1.000292,0.2277739999999999,0.262331,0.382278,1.08234,0.982948,0.395955,-0.046477,0.7794800000000001,0.024929,-1.720001,0.0,0.41798,1070.085345,0.353296,1.00517,0.273181,15.28,0.179729,0.00564,24.052736,0.460621,0.5594680000000001,0.098263,0.0,-0.471384,0.01288,1.015903,0.819787,-1.6618689999999998,2.652193,1.017664,0.021946,1.039787,0.051827,-1.140409,0.906053,0.183403,0.024966,0.99699,0.819627,0.157938,-0.433783,1.005485,-0.3457139999999999,37.875378999999995,0.96583,-1.250691,-0.732853,1.664002,1.048858,0.151619,0.098235,1.008098,0.033972,-1.511522,-0.3352469999999999,0.051663,-0.002953,0.003275,2.068546,0.017177,0.075559,-0.982635,1.023103,-0.913873,0.037612,0.11771,-4.274057,0.165315,0.010303,0.999858,0.009243,14.240591,-0.067284,0.064563,-0.239519,0.4969369999999999,0.000179,0.8855540000000001,-1.0974270000000002,0.8780110000000001,-1.626125
002008.XSHE,2025-12-15,0.14656571119524076,12.002876,1.022574,-822025.171258,67887897.08,-47.434944,924401210.582,0.1700569999999999,16325373367.4,5368801190.87,14800574365.0,-0.713688,13827935476.8,12094816.87,4.95334,1224553456.62,1.120655,-5771.711468,-0.088769,,0.07241,0.0705799999999999,464387380.754,1381025867.39,4.204751,-0.005945,463669545.86,1.104534,-125464.570766,0.0030399999999999,17355084458.9,178426014.49,88.415301,1.341318,794.312265,1870727.27203,41.666667,-0.026424,0.049524,-5.143307,-45.126422,-0.444086,11984045137.2,0.122569,-8.342497,15.143311,3.434509,3.027933,1.846449,-0.1744359999999999,9334942545.71,48.0,309976076.34900004,2053499903.5,0.52161,0.003756,0.517968,-589332145.06,17.108333,1.065214,1198229356.03,7421027778.01,1.724664,16.435,38085030000.0,1704874.32215,-7.943763000000001,-16.343123000000002,-0.265854,0.029522,0.309365,73945.336165,5.040303,12.520844,2040231303.36,740312586.633,0.5390739999999999,35389220000.0,12891503271.8,308129207.13,16.856087,-199409.906931,16.482014000000003,3.570987,-0.0519679999999999,1.189345,-0.035571,1.582478,93.566414,2.069635,1.352843,40.0,-0.297516,266.106244,-2.452532,425.330683,0.3521559999999999,0.250469,-167862421.2,0.492213,1224919541.2,253406442.367,0.492926,598033.5477,-0.8562649999999999,0.84149,2371920173.96,10403244203.5,11986034731.1,4.95334,1263.019185,17355084458.9,2.881189,0.0004769999999999,-0.009672,0.714084,0.0438319999999999,0.006643,23.998834,48.540755,0.1710839999999999,0.010281,0.7041569999999999,-2.964323,2.760829,0.23646,1131187202.79,1393120684.26,,0.380119,2.26667,0.453222,-0.01473,0.958025,80.0,-0.01236,-0.001376,1.097261,108.709726,-0.135875,14604130379.5,59.028375,1.143528,1579409.75139,1583312.02156,1580607.83119,353444904.45,-2.32116,16.856087,9682506224.24,1.472251,469299.382905,2.2388060000000003,0.003515,-3.4959559999999996,0.455685,2.1932400000000003,30083294931.7,-3.299174,0.422461,0.507074,0.079575,1.257011,0.58854,0.996593,0.24984,0.021213,0.079575,0.070559,0.032651,-0.007356,0.925493,168.494227,1.054222,0.024811,0.066658,0.309039,0.097822,1.115204,0.070559,0.4627489999999999,0.339831,0.56993,0.941218,1.672345,3.182311,2.136572,0.249261,-0.371829,-0.052072,0.690635,962.806492,0.86205,1.023763,0.079575,36.99,0.0690419999999999,0.124292,24.363087,0.0130689999999999,0.908297,0.467555,0.104974,-0.160854,0.44808,1.004461,1.048265,-0.847175,1.33389,1.022594,0.118013,0.944252,0.051739,-0.5224840000000001,0.938073,0.501217,0.22853,1.034117,-0.37284,-0.256807,-0.599737,1.02252,-0.214407,43.195479,0.173278,-0.338047,0.92439,0.146931,1.067703,0.1055319999999999,0.714791,1.021772,0.029702,-0.246217,-0.179611,0.049575,0.008091,0.109049,1.203683,0.009642,0.043871,0.575391,1.024579,0.2498409999999999,0.004685,0.0490009999999999,-1.028844,-0.010117,0.0289839999999999,1.023123,0.008325,12.992427,0.020376,0.004757,-2.477551,0.498907,0.001987,0.869924,1.7996169999999998,0.8503569999999999,-0.332723
002009.XSHE,2025-12-15,0.24581724581724584,1.205148,1.015987,1631316.14657,7046056.65,-35.460993,232565361.887,-0.037818,2842077195.0,403744427.635,5424319812.48,1.794725,3215793671.78,-6352572.46,1.784505,-133111208.55,1.749205,-608.842495,0.1810369999999999,,-0.0558809999999999,0.065545,23266877.924,-133445579.44,6.349337,-0.026006,33277502.04,1.358098,-425381.549821,0.008858,2838106735.74,194267209.19,86.103352,-0.331762,452.646029,689224.6882310001,41.666667,-0.0228039999999999,0.106116,-4.489772,5.168182,-2.207914,1432381728.94,-0.073873,-102.262736,21.447396,7.433571000000001,2.42313,1.22498,0.0462529999999999,2169162113.83,117.0,106768323.436,144601480.62,0.663546,-0.001854,0.288623,-504733085.6,2.651667,0.707233,49237610.42,663494361.81,1.0139280000000002,2.736429,6475950000.0,2981206.3840400004,-16.643611,-66.98895,-0.003895,-0.218129,0.142267,-35188.62176,0.713403,1.493771,14779861.81,271183864.761,0.583762,5701370000.0,600844315.05,146244214.37,7.055874,-390192.928062,4.978405,5.46916,-0.046892,-0.33093,-0.066187,-0.735111,111.77736000000002,4.598375,1.720577,76.0,0.007314,209.232121,-0.98401,-163.03329399999998,0.607039,0.009092,46740721.38,0.724229,186023329.59,143622575.254,0.3642869999999999,916924.470257,0.904614,0.831201,1790678420.76,44890019.38,2434338479.48,1.784505,78.391739,2838106735.74,2.131549,-0.003169,0.016469,0.817059,-0.045132,0.022884,23.679875,-40.006281,0.170902,0.06845,0.2564639999999999,-7.683486,3.079227,-0.105031,-129864765.19,-139798151.9,,0.084597,3.7065,0.795323,0.00083,0.932455,32.0,-0.003402,-0.002567,0.5982149999999999,133.224756,0.0415009999999999,2359037120.65,13.380282,2.4416029999999997,2555824.83422,2484625.13501,2281688.09982,-33612246.77,-0.727587,7.055874,1333585842.38,-73.01370899999999,1496762.46751,-1.226994,0.0205449999999999,-11.780822,0.438251,4.213080000000001,4846456659.52,-1.16636,0.040547,0.635713,-0.047019,1.111618,-0.155341,0.967828,-1.025082,0.026998,-0.047019,-0.046901,-0.024158,0.0047659999999999,1.042738,83.46514,1.047008,-0.051873,-0.0648519999999999,-1.6e-05,-0.051466,1.03288,-0.046901,0.515087,0.4069,1.97238,0.97222,1.362162,0.72145,4.313178,0.129013,-1.312165,-0.291551,0.857733,536.111169,0.5760109999999999,1.007329,-0.047019,16.1,0.017349,0.05076,22.591361,0.057272,2.127454,0.409708,0.028038,-1.9336,6.230512,1.022578,0.818617,-0.041753,0.838816,1.021972,0.088385,1.028328,-0.74917,-0.8306979999999999,1.007136,0.634842,0.115951,1.011801,1.468437,1.441511,-0.991433,1.012409,-0.681602,54.81231,-48.928146000000005,-0.311367,1.252548,-0.057598,1.072935,-0.002868,-0.176376,1.0143719999999998,-0.020053,0.152226,0.0563929999999999,0.035802,-0.00116,0.041401,0.5012979999999999,-0.006149,-0.030238,-0.451802,1.0266540000000002,2.968766,0.029998,0.0003399999999999,-2.2591189999999997,0.0051909999999999,0.023397,1.00812,0.006118,4.02037,-0.546099,0.035258,3.647868,,0.000795,1.131017,1.095589,0.358385,0.474307
