Unnamed: 0,date,pchg,VOL20,PLRC24,operating_profit_per_share,CCI15,VROC6,VSTD20,sales_to_price_ratio,total_operating_revenue_per_share,single_day_VPT,gross_income_ratio,MASS,arron_down_25,np_parent_company_owners_ttm,retained_earnings,operating_profit_per_share_ttm,operating_revenue_per_share,current_asset_turnover_rate,ROC20,BIAS5,asset_impairment_loss_ttm,financing_cash_growth_rate,Price1Y,VMACD,account_receivable_turnover_rate,interest_carry_current_liability,debt_to_asset_ratio,net_profit_growth_rate,bull_power,total_operating_cost_ttm,operating_cost_ttm,financial_expense_rate,TRIX10,DEGM,np_parent_company_owners_growth_rate,CR20,non_operating_net_profit_ttm,TVMA6,operating_revenue_growth_rate,cashflow_per_share_ttm,ATR14,circulating_market_cap,VSTD10,net_operate_cash_flow_per_share,operating_assets,DAVOL5,PEG,BR,VOL60,Price3M,VEMA10,CCI20,ACCA,GMI,net_finance_cash_flow_ttm,retained_profit_per_share,sale_expense_ttm,VOL120,non_recurring_gain_loss,single_day_VPT_6,VROC12,debt_to_tangible_equity_ratio,fixed_assets_turnover_rate,ROC12,TVMA20,ATR6,money_flow_20,VOSC,cash_rate_of_sales,WVAD,fixed_asset_ratio,administration_expense_ttm,financial_liability,net_operate_cash_flow_ttm,net_operate_cashflow_growth_rate,eps_ttm,net_working_capital,single_day_VPT_12,bear_power,surplus_reserve_fund_per_share,fifty_two_week_close_rank,asset_turnover_ttm,PSY,CCI88,PLRC12,VDEA,arron_up_25,total_operating_revenue_per_share_ttm,BIAS10,net_interest_expense,operating_profit_ttm,intangible_asset_ratio,goods_sale_and_service_render_cash_ttm,accounts_payable_turnover_rate,Price1M,net_asset_growth_rate,value_change_profit_ttm,VEMA26,cash_and_equivalents_per_share,VEMA5,account_receivable_turnover_days,equity_to_fixed_asset_ratio,cfo_to_ev,TVSTD6,gross_profit_ttm,BIAS60,TRIX5,accounts_payable_turnover_days,net_debt,interest_free_current_liability,capital_reserve_fund_per_share,adjusted_profit_to_total_profit,cash_to_current_liability,CCI10,Rank1M,TVSTD20,VR,operating_revenue_per_share_ttm,VDIFF,DSRI,Volume1M,VOL10,total_profit_growth_rate,DAVOL10,VOL5,retained_earnings_per_share,DEGM_8y,AR,VOL240,operating_liability,ROC60,BIAS20,debt_to_equity_ratio,ARBR,DAVOL20,net_invest_cash_flow_ttm,MAWVAD,market_cap,EBITDA,net_asset_per_share,goods_service_cash_to_operating_revenue_ttm,turnover_volatility,BBIC,total_profit_ttm,PLRC6,EBIT,ROC120,current_ratio,equity_turnover_rate,ROC6,total_operating_revenue_ttm,VEMA12,financial_assets,operating_revenue_ttm,admin_expense_rate,net_profit_ttm,cash_flow_to_price_ratio,OperateNetIncome,financial_expense_ttm,equity_to_asset_ratio,total_asset_growth_rate,SGI,operating_cost_to_operating_revenue_ratio,long_term_debt_to_asset_ratio,operating_profit_ratio,EMA5,Kurtosis60,net_operate_cash_flow_to_asset,historical_sigma,long_debt_to_asset_ratio,operating_profit_to_total_profit,rnoa_ttm,cube_of_size,EMAC12,net_non_operating_income_to_total_profit,MLEV,sharpe_ratio_60,roa_ttm_8y,average_share_turnover_annual,average_share_turnover_quarterly,EMAC10,non_linear_size,daily_standard_deviation,MAC10,net_operate_cash_flow_to_total_liability,boll_up,operating_profit_growth_rate,Variance20,cash_earnings_to_price_ratio,OperatingCycle,net_profit_to_total_operate_revenue_ttm,operating_tax_to_operating_revenue_ratio_ttm,Kurtosis20,sales_growth,MAC20,roic_ttm,super_quick_ratio,market_leverage,profit_margin_ttm,MAC120,Variance60,Skewness20,boll_down,roe_ttm_8y,inventory_turnover_rate,MAC60,inventory_turnover_days,price_no_fq,earnings_growth,momentum,LVGI,Skewness120,debt_to_assets,Kurtosis120,roe_ttm,cumulative_range,net_operating_cash_flow_coverage,net_operate_cash_flow_to_operate_income,residual_volatility,Skewness60,raw_beta,margin_stability,quick_ratio,MAC5,long_term_predicted_earnings_growth,net_operate_cash_flow_to_net_debt,EMAC120,sharpe_ratio_120,liquidity,invest_income_associates_to_total_profit,maximum_margin,total_profit_to_cost_ratio,leverage,beta,long_debt_to_working_capital_ratio,non_current_asset_ratio,growth,natural_log_of_market_cap,share_turnover_monthly,EMAC20,earnings_to_price_ratio,earnings_yield,size,book_leverage,ROAEBITTTM,total_asset_turnover_rate,short_term_predicted_earnings_growth,book_to_price_ratio,net_profit_ratio,sale_expense_to_operating_revenue,predicted_earnings_to_price_ratio,MFI14,roa_ttm,sharpe_ratio_20,relative_strength,EMAC26,MACDC,operating_profit_to_operating_revenue,SGAI,Variance120,net_operate_cash_flow_to_total_current_liability
002001.XSHE,2025-10-20,0.04606112785191563,0.77491,-0.001397,0.6791470000000001,-78.146476,-41.609227,185687.488576,0.318756,1.841939,1361.246114,0.45783,24.49978,100.0,7267508324.82,24373756525.3,2.7665919999999997,1.841939,1.337,-6.527833,-0.739985,105054690.42,0.482255,0.06692,-15922.177301,1.468827,5024077912.21,0.299702,1.118814,-0.008862,14500688141.5,12396988942.4,-0.00311,-0.050648,0.2934239999999999,1.1216700000000002,73.594771,-29374621.21,516480309.40699995,0.3034179999999999,0.225843,28.686428999999997,70880360000.0,241389.587752,0.535802,34943355936.8,0.8258209999999999,0.087998,81.50289000000001,0.939673,-1e-06,482088.459833,-93.084235,-0.001942,0.789388,-3346865327.14,7.427650999999999,204031103.5,0.798623,-75443647.13,-2368.948803,-11.062065,0.466794,1.026506,-0.341588,565538940.899,27.556666999999997,11332573812.3,-8.984306,0.357633,-149561.218758,0.496434,609944989.47,9360789846.83,8177467926.29,0.357902,2.3756619999999997,10605868892.6,1034.963272,-0.026003,0.502845,38.0,2.392195,50.0,35.452889,-0.001021,-28322.487426,24.0,7.439758,-2.060342,,8502904324.02,0.0582549999999999,21714850380.9,6.393564,-0.022479,0.187729,-68057110.8,536710.8182140001,1.792382,433036.063993,245.093549,1.410656,0.104458,145720871.402,10468198593.2,-0.1248079999999999,-0.2286639999999999,56.306622999999995,7596875575.03,2633484734.71,1.019233,0.862397,0.802016,-94.800599,0.681334,215459086.761,0.918567,7.439758,-44244.664728,1.02923,-0.002386,0.84895,1.01495,1.063017,0.65952,7.930495,0.000446,104.160147,0.7632680000000001,3744830916.46,7.955597,-1.916288,0.429903,22.657257,0.970307,-4136491686.86,682838.362451,71733660000.0,5695663497.29,9.918932,0.949677,0.002859,1.014183,8473529702.81,-0.0064319999999999,1970232353.82,10.616114,2.385019,1.339276,-5.083367,22865512850.9,492466.153486,8785504044.32,22865512850.9,0.026675,7301410376.99,0.009458,2118419214.35,-71102196.08,0.700298,0.09065,1.429533,0.5421699999999999,0.1245869999999999,0.371866,1.007764,0.566872,0.187004,0.012943,0.096153,1.000684,0.889576,-7.238863,1.015636,-0.0046939999999999,0.070587,1.371426,0.1122359999999999,-1.776225,-1.634217,1.014255,-0.5157619999999999,0.015108,1.021037,0.1256519999999999,1.059142,1.017161,0.077467,0.113998,377.213631,0.31932,0.012372,3.811303,0.064706,1.019537,0.186195,1.680247,1.057447,0.371866,0.96355,0.059611,1.513454,0.979933,0.1736069999999999,2.7247939999999997,1.00125,132.120082,23.34,-0.021262,-0.2410429999999999,0.866506,0.674589,0.293522,1.813212,0.238396,0.189644,0.955514,0.977602,-0.923234,0.5098729999999999,0.673705,4.8591940000000005,1.790875,1.007455,0.332581,0.216766,0.973057,0.989673,-0.8287690000000001,0.0065819999999999,0.715644,0.644872,-0.8849540000000001,-0.475077,0.513683,0.582348,0.209465,24.996226,-1.775557,1.0180870000000002,0.101312,1.135058,0.48333,1.138015,0.049257,0.522893,0.115974,-0.260169,0.31932,0.008923,0.098129,48.666067,0.16697,-2.194633,0.001056,1.017507,-0.008086,0.371866,0.775265,0.038464,1.190554
002003.XSHE,2025-10-20,0.020637898686679312,0.8615950000000001,-0.0006309999999999,0.27057,14.252569,-45.128326,117459.097799,0.391681,1.162248,-394.635838,0.422739,24.432807,60.0,653786580.43,1530619232.03,0.685725,1.162248,1.6764990000000002,-2.27704,-1.510805,2213880.93,-1.7287290000000002,-0.13326,-15473.118723,2.166506,1481373084.9,0.361362,-0.022311,0.00316,3979329822.07,2722222884.52,0.00895,-0.025146,0.024606,-0.027347,83.15098499999999,-11800548.81,77133211.455,0.078084,-0.228561,5.356429,10471120000.0,142856.188787,0.340202,5589403258.29,0.912391,,60.928335,0.823673,-0.040054,295189.001219,11.764706,0.016377,0.980505,-579614760.31,0.856929,436781110.74,0.7495470000000001,4893541.55,-327.391324,-53.320958999999995,0.639073,1.589005,0.980392,90245168.4275,4.6216669999999995,1806180489.42,-6.606283,0.2397449999999999,-170620.051352,0.460088,537304104.15,1481373084.9,1130577838.72,0.3563469999999999,0.56497,552199010.84,367.647404,-0.012391,0.452535,241.0,3.946567,41.666667,-108.32864,0.004045,-4490.8837109999995,8.0,4.034388,-0.913901,,801537373.71,0.073192,5096498564.03,5.051001,-0.0017399999999999,0.029227,17167256.34,322161.204981,1.143969,263602.682643,166.166146,1.388078,0.085728,14861764.9808,1993548572.9,-3.937326,0.167301,71.273004,1176050448.38,892569783.37,1.466326,0.840659,0.680195,-22.561863,0.4328359999999999,32363158.9025,0.6469,4.034388,-19964.002433,0.921502,-0.0006219999999999,0.80666,-0.038705,1.0761969999999998,0.68388,1.309464,-0.0014119999999999,67.752227,0.93261,1031850659.52,-4.275093,-0.058219,0.572118,6.823892,1.1494879999999998,-818125940.86,710769.5224479999,12039560000.0,694049138.57,3.75813,1.080739,0.003051,1.008758,789736824.9,-0.004529,338644078.56,-4.893813,1.232608,0.941875,-2.830189,4715754372.8,302197.20254800003,1365470789.77,4715754372.8,0.113938,660387656.51,-0.021621,301279802.978,42204783.09,0.638638,0.02758,1.1965709999999998,0.5772609999999999,0.020026,0.16997,1.009838,0.959198,0.1625589999999999,0.015274,0.0,1.0064959999999998,0.670798,3.930398,1.008512,0.0076879999999999,0.011436,-1.071479,0.103005,-1.6141,-1.73314,1.008833,2.059875,0.013594,1.009223,0.158227,1.036228,-0.022312,0.046666,0.093905,259.831801,0.140039,0.012379,2.422027,0.021972,1.000583,0.117472,0.838765,1.000282,0.16997,1.058552,0.037129,1.198933,0.964937,0.160405,3.843458,1.040987,93.665655,10.3,0.020295,-1.409532,1.100184,0.121348,0.355097,0.362723,0.14883,0.3438179999999999,1.47801,1.535226,-0.615368,0.112967,0.446068,22.499399,0.934255,1.01534,0.2459449999999999,0.338131,1.065246,-0.749614,-1.3099690000000002,0.016265,0.943828,0.211244,-0.934731,-0.974721,0.252229,0.579267,-0.0714009999999999,23.211464000000003,-1.6823849999999998,1.010602,0.054303,0.081175,-1.308434,1.000764,0.030173,0.67805,0.002264,-0.472583,0.140039,0.092622,0.063842,55.314809999999994,0.094953,-1.3435780000000002,-0.000344,1.013936,0.007793,0.16997,1.016991,0.034912,0.575104
002004.XSHE,2025-10-20,-0.008113590263691739,1.922405,-0.000509,0.179989,267.367192,733.62622,1981569.80852,1.19976,1.577874,-35400.377246,0.339116,23.711002,60.0,-224056957.25,2571854008.09,-0.011669,1.577874,1.008321,3.5789470000000003,4.3257,926092422.97,-4.130565,0.173657,684438.238045,1.193692,5327700491.48,0.461672,-1.477048,0.097452,10740719548.3,7724189719.22,0.020555,0.016295,-0.0734809999999999,-1.980556,138.423645,-673727.95,352422383.005,0.0034119999999999,-0.0301,3.053571,9257570000.0,2742180.52694,0.251855,24942622284.3,3.135362,,111.052458,1.847235,0.088459,2936424.12595,241.850683,0.006415,1.146116,-1507946476.51,1.003302,1065378565.1,1.382316,26953425.89,19968.257169,1113.302985,1.107208,1.234252,8.609272,172883520.396,4.3,3453149209.54,28.802715000000003,0.153544,-1370895.41943,0.316476,1200021587.2,9671273208.36,1794575765.92,0.050905,-0.109565,2158832080.63,10300.224603,0.048714,0.295667,2.0,1.158021,50.0,162.962963,0.0075379999999999,78367.073077,100.0,5.903099,6.05734,,-23103206.94,0.12344,9698173431.96,3.303005,0.068651,-0.018962,-108740257.01,1885574.53327,1.487769,4419686.74601,301.58544,1.701008,0.090807,413936202.302,3963735534.25,8.549366000000001,0.6662859999999999,108.991653,10744970494.2,4052262244.22,2.681963,0.464617,0.2891829999999999,183.484696,0.2093429999999999,244948583.459,0.700055,5.903099,762805.311122,1.435648,0.0113599999999999,2.67357,-1.0365030000000002,1.934124,4.33406,1.298969,0.0094849999999999,68.38641700000001,1.3026870000000002,4019359434.35,16.312057,6.6666669999999995,1.4044020000000002,-42.66604,1.390713,-346224966.78,1383904.07073,9741200000.0,1451062247.38,4.923621,0.829779,0.025875,0.9534,-23776934.89,0.01993,435615926.16,29.815303000000004,1.2301540000000002,1.365872,6.724512,11687659517.0,2648379.84439,4711856047.05,11687659517.0,0.102674,-216929032.59,-0.0041329999999999,311680895.842,240236555.33,0.538328,-0.04749,1.0060440000000002,0.660884,0.145363,-0.001977,0.971026,13.214792,0.0605159999999999,0.0162,0.086649,0.934581,-0.002289,4.25596,0.950469,-1.2956219999999998,0.306768,2.444318,0.01486,-1.289733,-0.975477,0.953581,2.13495,0.020158,0.942886,0.036423,0.995092,-1.0340200000000002,0.170736,0.184225,402.830861,-0.018561,0.01098,11.589059,0.006352,0.9375,-0.011331,0.813619,1.437246,-0.001977,0.868208,0.117254,3.014243,0.879908,0.04444,3.5557160000000003,0.92124,101.245421,4.92,-0.482143,-0.465577,1.031141,3.293468,0.458196,18.841617000000003,-0.022984,0.296836,2.442992,1.895132,0.2048989999999999,3.082331,0.349959,9.887695,0.998561,0.958537,,0.046408,0.88675,2.573169,-0.498637,0.065882,0.784356,-0.0023239999999999,0.180565,-1.18567,1.99676,0.610892,-0.874826,22.99963,-0.909263,0.944562,-0.023001,0.4235779999999999,-1.521099,1.404067,-0.000198,0.394128,,1.774621,-0.018561,0.091154,,84.22698000000001,-0.007315,1.256988,0.000787,0.941554,0.014599,-0.001977,0.876919,0.070488,0.176178
002006.XSHE,2025-10-20,0.012820512820512775,6.59678,0.00554,0.16002,-120.069192,-55.280033,2222486.8177400003,0.175651,1.263832,4192.986612,0.306569,26.80605,4.0,162216696.9,797501669.45,0.322669,1.263832,0.629587,9.458721,-0.8910889999999999,13606208.87,17.493955,0.172785,-387123.268873,0.453452,440030337.78,0.415074,-0.121019,-0.022285,1624562611.81,1267511332.03,0.0006799999999999,0.33937,-0.00785,-0.120197,143.74289,6017134.49,385761388.65800005,0.086038,0.60102,7.553571000000001,10406260000.0,838129.130595,0.375709,2774393060.72,0.803603,,160.417254,4.454668,0.076712,2683074.79677,-83.390294,0.0311279999999999,1.110814,912001850.56,1.237474,49382242.38,3.947173,4917929.59,-3569.2822950000004,-63.676759999999994,0.741362,3.256553,-10.022472,724443256.655,8.761667,14457644825.6,-14.762381,0.022197,236658.49623,0.157394,159344278.22,801020987.78,40573790.85,-0.618875,0.312079,1442404884.63,-1951.217689,-0.054774,0.296793,22.0,2.055402,41.666667,90.096302,-0.01208,-33742.841519,48.0,3.5165599999999997,-4.838863,,167721379.73,0.025044,1027407288.75,1.130521,-0.04779,0.7694439999999999,3250237.07,3271802.67712,1.054017,2115596.6318599996,793.910292,3.716307,0.003581,153834593.257,560378928.224,7.341048,-0.8963690000000001,318.43723700000004,1132910904.93,1151967329.38,2.084938,0.781149,0.332196,-93.539108,0.1153319999999999,367193019.309,1.852178,3.5165599999999997,-420866.110392,1.138833,0.002026,4.13489,-0.130469,1.047557,3.17196,1.534267,-0.006164,171.397091,4.3409830000000005,879761030.5,20.60241,-5.170168,0.709619,10.979837,1.6712669999999998,-640169348.77,1253402.32549,10406260000.0,224861666.32,4.55675,0.562074,0.034052,1.025776,173738514.22,-0.013022,83322621.02,23.048556,1.906035,1.295798,-8.667883,1827884603.36,2850936.56672,1274957654.58,1827884603.36,0.087174,162216696.9,0.030131,84849070.0909,1242913.65,0.5849260000000001,0.507251,1.122484,0.693431,0.0219259999999999,0.091757,1.012818,3.046472,0.01002,0.026797,0.0,0.998529,0.188598,4.196035,1.033689,0.0,0.0084599999999999,2.8908419999999997,0.036862,-0.1168109999999999,-0.089585,1.031809,2.121131,0.026907,1.050849,0.116191,1.162128,-0.090158,0.316944,0.003899,886.6545179999999,0.088746,0.008161,1.559665,0.068368,1.05452,0.05435,1.5643049999999998,1.004752,0.091757,0.8818969999999999,0.15629,0.8890440000000001,0.946913,0.068246,3.881643,0.93161,92.744226,20.02,0.204819,-0.504676,0.940334,1.274808,0.415074,4.14059,0.068487,0.35604,2.790375,0.199554,-0.60634,0.974896,1.400701,5.928483,1.700921,1.008991,,0.17238,0.906887,1.33649,1.064605,-0.006084,0.658338,0.117591,-0.806443,1.120615,0.061553,0.250645,0.42811,23.065673,0.317683,1.025517,0.015588,-0.989519,-1.454796,1.023038,0.011394,0.451402,1.237334,-0.957703,0.088746,0.027016,0.036974,46.649201,0.04006,3.650884,0.00074,1.013579,-0.03599,0.091757,1.016225,0.1405819999999999,0.0246009999999999
002007.XSHE,2025-10-20,-0.03588516746411474,1.02463,-0.001323,0.130044,163.22231100000002,14.852868,121653.991038,0.149243,0.509224,2933.73623,0.618534,21.83787,68.0,1163514380.67,8783101138.51,0.807531,0.509224,0.466844,-1.1323,1.207906,61947612.02,3.020219,0.017988,14965.103145,0.593875,302059245.62,0.100746,-0.2541739999999999,0.0232199999999999,3178763043.73,1726016390.34,0.000415,-0.094187,-0.072977,-0.166013,82.258065,-59588355.78,264775925.757,-0.163541,-0.476691,10.170714,26107730000.0,74686.199512,0.118377,12607947099.0,0.983633,,82.461156,1.3052979999999998,-0.003968,368174.425522,94.810207,0.001525,1.132486,-1266813570.35,4.314893,804557834.78,1.039615,18423003.34,528.287675,99.917727,0.114605,1.543982,2.597403,262708327.598,11.168333,5257575366.07,-7.050057000000001,0.214051,480322.867214,0.1910089999999999,257102741.34,314064747.7,968515904.96,0.076378,0.6727310000000001,7870171979.84,423.874546,-0.000298,0.491295,74.0,5.853785,33.333333,20.808547,0.00301,-40913.130624,4.0,2.475948,2.02952,,1475727687.15,0.021976,4656415040.83,5.980601999999999,0.018691,0.057896,174154952.4,394002.180866,0.631951,384976.31569,606.187684,4.707922,0.031525,70575573.8348,2798572273.63,-0.430129,0.1900109999999999,60.194611,410273719.92,1163833008.44,0.7773439999999999,0.812359,0.544424,133.36242,0.368676,89452182.8043,0.39354,2.475948,-25948.027479,0.955625,-0.000638,1.02128,-0.263842,0.982364,1.0226,4.806188,0.001514,95.876701,0.918368,1251071776.13,2.092308,1.929221,0.1302849999999999,13.415545000000002,0.985586,-572834186.96,647017.994565,30317510000.0,802053505.42,6.573711,1.029113,0.003408,0.985508,1416139331.37,0.003104,226954672.76,2.979516,6.368861,3.087573,1.841621,4524687066.31,368054.153387,2927493301.5,4524687066.31,0.056822,1229385911.76,-0.0287259999999999,174168704.646,1877239.86,0.8992540000000001,-0.006529,0.819787,0.3814659999999999,0.006388,0.32615,0.989111,0.7527699999999999,0.0623419999999999,0.01122,0.0,1.047511,1.909213,-0.882078,0.984587,0.0,0.003263,0.299396,0.123828,-1.620239,-1.3109309999999998,0.984901,0.950116,0.010348,0.980108,0.138217,1.008962,-0.238882,0.017611,0.0319459999999999,1086.633054,0.271706,0.008694,-0.080205,-0.00913,0.981073,0.091556,3.086058,1.000282,0.32615,0.982771,0.027953,0.813919,0.953183,0.155423,0.749305,1.00432,480.445371,16.59,-0.067284,-1.11796,0.906053,0.435883,0.098158,0.963695,0.096853,0.088577,1.06711,0.719592,-1.275894,0.800822,0.44292,15.131191,4.79747,0.988065,0.488877,0.527278,0.987981,0.15253,-0.7602939999999999,0.0,0.8813139999999999,0.5076579999999999,-1.405628,-0.98163,0.01261,0.399047,0.080925,24.134991,-1.535449,0.986664,0.0383779999999999,-0.5340229999999999,-0.381284,1.000684,0.0219259999999999,0.291249,0.223792,-0.3617,0.271706,0.177815,0.049138,64.221785,0.079134,-1.301656,5e-06,0.988915,0.007222,0.32615,0.8855540000000001,0.021605,0.456576
002008.XSHE,2025-10-20,0.0,5.133035,-0.002459,0.395626,-94.880806,-29.875559000000003,1566476.89328,0.440645,4.5350150000000005,6875.536324,0.3065969999999999,24.362568,4.0,957144960.07,12516282916.6,1.127215,4.5350150000000005,0.674161,-7.826768,-0.5125029999999999,296689688.72,0.098096,0.287072,-180592.597514,0.4419949999999999,2653932739.58,0.51093,-0.388414,-0.041866,15320606081.1,11114451954.1,-0.009095,-0.279857,-0.11279,-0.40736,89.55879399999999,11468268.58,1172708346.38,0.116253,0.461812,27.374286,33801060000.0,614566.5912510001,-0.0636029999999999,28283127676.3,0.827471,,120.840823,5.95155,0.027313,2659840.57494,-117.180141,-0.011309,1.097261,-1011449075.54,11.638444,1124710417.94,3.833369,135525232.38,-6092.203647,-40.048616,1.160629,2.6334299999999997,-17.046255,1983552455.99,23.631667,39736719424.4,-21.942285,0.037528,-130585.142463,0.173388,1203206019.67,9267727410.03,601529182.05,-0.383345,1.005034,10719634785.0,-6311.391242000001,-0.074699,0.517968,28.0,1.747438,33.333333,46.466308000000005,-0.019482,-433558.324233,48.0,15.567987,-5.9972330000000005,,1160584699.7,0.049911,13964420070.0,1.33376,-0.110615,0.036188,438638429.25,3413088.7943,5.8605529999999995,2275578.4887099997,814.4897589999999,2.8206759999999997,0.0125709999999999,337196570.72900003,4914319721.87,2.208293,-1.546576,269.913568,12459018213.9,10978737201.8,3.4589300000000005,0.466384,0.4577989999999999,-72.157206,0.747626,956867174.424,0.886308,15.567987,-614150.9217470001,1.104534,-0.002101,3.56284,-0.304379,0.929428,3.1719999999999997,12.156412,-0.033561,115.77271100000002,3.843784,9225335997.53,42.517144,-10.725341,1.140105,-5.068112,1.33904,885402769.53,-2463993.27976,36375890000.0,1294219258.09,15.754117,0.8712049999999999,0.022174,1.050925,1172052968.28,-0.010004,397736925.15,47.638946999999995,1.78632,1.104374,-8.849329,16028852816.1,2798937.87255,7911781551.68,16028852816.1,0.0750649999999999,1034786680.57,0.0138389999999999,269109508.533,-145777508.33,0.48907,0.072157,1.048265,0.693403,0.134284,0.072406,1.0155459999999998,-0.109327,0.016619,0.0228389999999999,0.111142,1.004307,0.126525,-2.214745,1.05895,0.057769,0.117867,5.441604,0.051726,-0.196488,0.190278,1.050183,0.6428020000000001,0.0327649999999999,1.063798,-0.0035409999999999,1.290493,-0.310094,0.363247,0.016536,996.426781,0.064558,0.008338,0.49331,0.024811,1.120139,0.03785,1.229108,1.106521,0.072406,0.8248700000000001,0.376015,0.985771,0.949785,0.1125099999999999,1.978707,0.978394,181.937022,35.33,0.020376,1.115106,0.938073,1.082646,0.5024930000000001,1.913713,0.059008,0.424509,-0.201691,0.8493219999999999,0.070045,0.735012,1.453184,12.489268,1.374293,1.005151,0.430708,-0.005256,0.8935040000000001,2.626649,1.42704,-0.009257,0.8317100000000001,0.088147,-0.352875,1.235811,0.45341,0.32719,0.17505,24.317172,0.084276,1.070744,0.026313,-0.683972,-0.198388,1.275261,0.0083489999999999,0.4428479999999999,-0.262096,-0.186162,0.064558,0.070168,0.046313,37.267124,0.028589,-1.126399,0.002682,1.065505,-0.0567419999999999,0.072406,0.869924,0.2128989999999999,0.045638
002009.XSHE,2025-10-20,0.10804174340085959,5.7161599999999995,-0.007435,0.049111,-99.126132,-14.634325,1455201.15427,0.45108,1.5523049999999998,6059.108143,0.1330599999999999,24.500268,96.0,-120744679.31,589476447.82,-0.298467,1.5523049999999998,0.808081,-12.547945,0.138035,137828352.75,-5.370729,0.037266,-80567.294129,0.793321,2001408764.43,0.647282,-0.173438,-0.022183,2937162820.7,2510470764.82,0.016022,-0.536114,0.239859,-0.1799869999999999,58.89662,-7702524.99,231776377.98,-0.090539,-0.39258,4.055714,5651800000.0,777113.312109,-0.0463639999999999,4802308331.4,0.59182,,85.64944100000001,7.76352,-0.076134,2997885.18078,-114.111587,-0.005593,0.5982149999999999,-509879980.81,1.176886,53297103.32,6.564255999999999,9225155.29,-1339.478202,-4.471494,2.5401119999999997,3.086431,-7.692308000000001,352684087.426,4.103333,7037760434.6,-24.950613,0.079077,-539322.7892229999,0.161272,196720085.38,2477339295.57,228989654.97,3.4135379999999995,-0.3086239999999999,19091422.04,-873.401218,-0.058521,0.288623,88.0,1.211766,33.333333,-43.015263,-0.009008,-701754.1986270001,4.0,7.199263,-3.331314,,-120053336.0,0.103064,2475279643.74,1.765772,-0.072501,-0.046943,19194712.96,3917801.50007,1.124057,2710237.61278,453.788738,2.187107,0.024451,40715797.9423,385298749.792,-7.605916000000001,-0.944724,203.876776,3213862061.36,1428961347.66,2.42313,0.236255,0.132498,-70.58072299999999,0.911611,156141994.301,0.569869,7.199263,-782321.492755,1.358098,-0.004799,4.66906,-0.3708579999999999,0.711286,3.88486,1.465509,-0.068461,110.158103,8.012034,1188655960.48,-0.5607479999999999,-6.628444,1.839584,24.508661,0.870801,122981806.74,-1252115.81625,6419640000.0,157905878.22,4.954437,0.8547879999999999,0.022248,1.029096,-127755860.99,-0.008218,13869586.84,17.008798000000002,1.005565,0.68986,-5.16934,2895782446.9,3135480.00731,861371380.7,2895782446.9,0.067933,-124138856.64,-0.023451,33863535.1575,46396074.69,0.352718,-0.093898,0.818617,0.8669399999999999,0.0416029999999999,-0.041458,1.002744,1.7191310000000002,0.040431,0.028391,0.031006,1.084077,-0.050237,3.636383,1.0325540000000002,-0.0040939999999999,0.035404,-0.148592,0.000703,0.49876,0.4720569999999999,1.0250709999999998,1.992075,0.027436,1.034461,-0.0050869999999999,1.185402,-0.357534,0.163036,0.03567,543.026886,-0.042869,0.006579,-1.190446,-0.051873,1.07099,-0.027472,0.5199630000000001,1.025602,-0.041458,1.0135809999999998,0.181393,0.21754,0.956578,-0.004859,4.034149,1.0823200000000002,89.23814899999999,15.96,-0.546099,0.091083,1.007136,1.129738,0.646401,2.833282,-0.060589,0.3185409999999999,-1.3783530000000002,-5.533774,-0.7368819999999999,0.869344,1.474369,3.5669169999999997,0.824155,0.998622,,-0.005803,1.029051,0.8756309999999999,1.377065,-0.487592,0.303284,-0.045515,-0.314711,1.282309,12.341938,0.39095,-1.312251,22.582628,0.1903,1.053709,-0.018809,-1.050753,-1.939737,1.09043,-0.005513,0.5112899999999999,,-0.665011,-0.042869,0.018405,,47.3435,-0.021918,-2.11234,0.001454,1.062273,-0.022867,-0.041458,1.131017,0.157144,0.067106
