Unnamed: 0,date,pchg,PSY,TRIX5,goods_sale_and_service_render_cash_ttm,ROC12,market_cap,DEGM_8y,Price3M,equity_to_asset_ratio,arron_up_25,BIAS60,VEMA26,PLRC12,operating_profit_ttm,bull_power,administration_expense_ttm,VEMA5,VDEA,VSTD10,DAVOL10,financial_assets,debt_to_equity_ratio,turnover_volatility,BIAS20,net_operate_cash_flow_per_share,financial_expense_rate,VOL60,net_profit_ttm,net_operate_cash_flow_ttm,CCI15,CCI20,circulating_market_cap,operating_profit_per_share_ttm,operating_revenue_growth_rate,surplus_reserve_fund_per_share,interest_carry_current_liability,TVSTD6,np_parent_company_owners_ttm,VOL120,VOL20,ROC120,operating_revenue_per_share,single_day_VPT,DSRI,EBITDA,ROC6,VEMA12,accounts_payable_turnover_rate,net_profit_growth_rate,Rank1M,goods_service_cash_to_operating_revenue_ttm,accounts_payable_turnover_days,cash_and_equivalents_per_share,adjusted_profit_to_total_profit,sales_to_price_ratio,total_profit_growth_rate,ATR14,Price1M,debt_to_tangible_equity_ratio,net_interest_expense,net_asset_per_share,VDIFF,capital_reserve_fund_per_share,net_working_capital,ARBR,fixed_asset_ratio,VR,eps_ttm,AR,DAVOL5,CCI10,total_operating_revenue_per_share,retained_earnings_per_share,money_flow_20,account_receivable_turnover_days,cash_flow_to_price_ratio,asset_turnover_ttm,VOL10,DEGM,BBIC,asset_impairment_loss_ttm,total_operating_cost_ttm,MAWVAD,fixed_assets_turnover_rate,VSTD20,WVAD,Volume1M,retained_earnings,interest_free_current_liability,retained_profit_per_share,VOL240,DAVOL20,intangible_asset_ratio,bear_power,VROC12,total_operating_revenue_per_share_ttm,value_change_profit_ttm,TVMA20,net_invest_cash_flow_ttm,ATR6,admin_expense_rate,single_day_VPT_12,gross_profit_ttm,financial_expense_ttm,PLRC24,operating_revenue_ttm,net_asset_growth_rate,cfo_to_ev,operating_revenue_per_share_ttm,arron_down_25,BIAS5,operating_profit_per_share,net_debt,total_operating_revenue_ttm,np_parent_company_owners_growth_rate,PEG,CCI88,gross_income_ratio,Price1Y,TRIX10,financing_cash_growth_rate,current_ratio,TVSTD20,account_receivable_turnover_rate,GMI,total_profit_ttm,TVMA6,ROC20,VMACD,operating_liability,ACCA,operating_assets,net_finance_cash_flow_ttm,equity_turnover_rate,current_asset_turnover_rate,cash_rate_of_sales,non_recurring_gain_loss,debt_to_asset_ratio,equity_to_fixed_asset_ratio,VOSC,CR20,VOL5,fifty_two_week_close_rank,PLRC6,sale_expense_ttm,MASS,BR,ROC60,single_day_VPT_6,cash_to_current_liability,VROC6,total_asset_growth_rate,non_operating_net_profit_ttm,OperateNetIncome,EBIT,cashflow_per_share_ttm,BIAS10,financial_liability,operating_cost_ttm,VEMA10,net_operate_cashflow_growth_rate,long_term_debt_to_asset_ratio,Variance60,Kurtosis120,size,cumulative_range,EMAC120,momentum,MLEV,non_linear_size,average_share_turnover_quarterly,net_profit_ratio,LVGI,Skewness60,roa_ttm_8y,net_operate_cash_flow_to_asset,Kurtosis20,share_turnover_monthly,inventory_turnover_rate,net_operate_cash_flow_to_total_current_liability,invest_income_associates_to_total_profit,earnings_yield,roic_ttm,net_operate_cash_flow_to_operate_income,EMAC20,net_operate_cash_flow_to_net_debt,operating_profit_to_total_profit,total_asset_turnover_rate,operating_profit_growth_rate,beta,EMAC10,quick_ratio,operating_cost_to_operating_revenue_ratio,book_to_price_ratio,net_operate_cash_flow_to_total_liability,roe_ttm_8y,operating_profit_ratio,average_share_turnover_annual,MAC20,Variance120,net_profit_to_total_operate_revenue_ttm,MFI14,growth,maximum_margin,book_leverage,long_debt_to_asset_ratio,Skewness20,inventory_turnover_days,boll_up,roe_ttm,boll_down,liquidity,MACDC,price_no_fq,sharpe_ratio_60,natural_log_of_market_cap,sales_growth,short_term_predicted_earnings_growth,leverage,historical_sigma,cash_earnings_to_price_ratio,EMA5,net_operating_cash_flow_coverage,sale_expense_to_operating_revenue,predicted_earnings_to_price_ratio,raw_beta,cube_of_size,daily_standard_deviation,OperatingCycle,EMAC12,MAC5,relative_strength,net_non_operating_income_to_total_profit,market_leverage,Kurtosis60,MAC10,Variance20,sharpe_ratio_120,ROAEBITTTM,earnings_growth,EMAC26,roa_ttm,MAC120,MAC60,non_current_asset_ratio,sharpe_ratio_20,SGAI,debt_to_assets,long_term_predicted_earnings_growth,operating_tax_to_operating_revenue_ratio_ttm,long_debt_to_working_capital_ratio,profit_margin_ttm,total_profit_to_cost_ratio,SGI,earnings_to_price_ratio,residual_volatility,rnoa_ttm,margin_stability,Skewness120,operating_profit_to_operating_revenue,super_quick_ratio
002001.XSHE,2026-02-23,,66.666667,0.8883120000000001,21352772234.5,4.919786,90450800000.0,0.005174,0.139526,0.717537,92.0,13.621301,849434.838613,0.010468,8448835431.67,0.044416,607649780.37,912373.61239,108372.776105,332351.740554,1.61609,10349923465.6,0.395534,0.004288,3.987421,0.780713,-0.003393,0.922542,7242514700.53,8138522622.15,66.59105600000001,92.879906,89374850000.0,2.7489999999999997,0.129933,0.502845,5271682088.52,542535680.478,7199748891.32,0.934558,1.474505,28.235294,1.803029,-10238.560661,1.02923,6737476648.82,5.144695,930631.260351,6.558795,0.56942,0.091329,0.950281,54.888128,2.41584,0.821103,0.248423,0.5250600000000001,55.485,0.047535,0.427241,,10.477892,81196.421739,1.019233,11406466826.4,6.289304,0.472812,2.343477,2.3564990000000003,147.188409,1.5352709999999998,41.080059000000006,1.803029,8.489286,25318456789.0,245.856215,0.0064319999999999,2.420405,1.51033,0.218578,0.990082,120951253.84,14186403529.8,1689311.75778,1.025485,275928.56867199996,799543.806493,0.006711,26091154236.8,2682609117.57,7.986441,0.831123,1.577756,0.056405,0.012139,5.854181,7.311055,9094668.87,1267354511.78,-4394501803.78,60.32833299999999,0.027043,4285.1852659999995,10367932492.2,-76240763.88,0.0068569999999999,22469954547.1,0.172668,0.085574,7.311055,4.0,-1.841105,0.657528,5312470203.4,22469954547.1,0.567702,0.221296,207.442986,0.4614279999999999,0.270532,0.6450899999999999,0.0438319999999999,2.434002,389382922.042,1.4642700000000002,0.789388,8414150456.11,1512621295.29,16.370107,-27176.354366000003,3777257974.76,0.0142099999999999,34744039517.1,-3148793844.44,1.439994,1.238348,0.362196,62989738.51,0.282463,1.517596,8.724876,200.516129,1.4348,6.0,0.000153,181556448.88,29.544378,140.899105,18.145323,8771.211206999998,1.009117,-55.647567,0.085761,-34684975.56,1895378904.58,2070642690.01,0.193669,1.837434,8960108629.88,12101699171.9,935254.328342,0.151013,0.106069,0.081902,1.981674,0.627576,0.38679,0.858072,-0.341922,0.050225,-0.73883,-1.650406,0.32232,0.866506,0.3900619999999999,0.11479,0.180479,1.287463,-1.1906219999999998,2.680695,1.106106,0.01805,0.738456,0.180251,0.982492,0.962802,0.451666,1.002979,0.498292,0.528361,-0.193436,0.992151,1.86646,0.538572,-0.388829,0.18838,0.174428,0.376006,-1.756564,0.961655,0.079512,0.32232,68.407948,0.253422,0.751958,1.111094,0.079277,-0.098957,134.293523,1.043728,0.2235739999999999,0.879581,-0.481062,0.009458,29.43,3.3657839999999997,25.228072,0.064706,0.125873,-0.8928219999999999,0.013713,0.089977,1.00911,1.397149,0.00808,0.080446,0.805433,-7.442939999999999,0.018489,380.149738,0.985574,1.018756,0.0009599999999999,-0.005907,1.0417809999999998,3.702291,0.981957,0.183885,2.264724,0.0479189999999999,-0.021262,0.948984,0.160609,0.850665,0.880117,0.570657,13.089627,0.775265,0.276517,0.344679,0.012786,0.41933,0.376006,0.6566029999999999,1.429533,0.079599,-0.614866,0.910087,5.176740000000001,0.5675020000000001,0.376006,1.760126
002003.XSHE,2026-02-23,,58.333333,0.2397659999999999,5044356734.17,2.2373540000000003,12495230000.0,0.000384,-0.0113829999999999,0.6713899999999999,76.0,-1.032675,353632.254927,0.003326,809941494.81,0.0135139999999999,537595349.39,248192.499141,7950.647109999999,293099.361334,1.050584,1330781243.11,0.494681,0.0059409999999999,0.680142,0.247932,0.009984,0.9283,665775040.28,1074084441.43,31.924459999999996,50.464807,10721420000.0,0.6812590000000001,0.031557,0.444922,1421383356.12,19687144.7685,660069692.23,0.927265,1.018885,-5.908684,1.089084,-636.071429,0.921502,844387758.78,-2.954755,325645.050833,5.201912,0.018941,0.400385,1.067182,69.205318,1.102331,0.826974,0.378286,-0.0009019999999999,5.522143,0.007605,0.5487989999999999,,3.876074,-27987.204094,1.44474,785988535.44,16.481872,0.462727,1.254254,0.5599970000000001,121.042893,0.588958,-3.150057,1.089084,1.467415,2165271607.93,167.781716,-0.012289,3.910961,0.97417,0.01496,1.005739,2213880.93,3979570275.0,650269.556408,1.53597,227368.486157,-434280.07282700005,0.000458,1744594631.51,690267309.61,1.022493,0.862502,1.098807,0.072608,-0.004582,-32.448772999999996,3.975811,16827447.82,108372009.245,-908385033.42,3.735,0.1137329999999999,794.64432,2009838578.51,47193746.82,0.001545,4726800750.99,0.0806289999999999,0.079886,3.975811,44.0,-1.499531,0.217359,969048685.66,4726800750.99,0.016411,11.534871,-26.161521,0.425193,-0.046397,0.1426049999999999,-0.51576,1.372215,63962080.9437,2.145645,0.980505,796660579.71,67456560.1817,1.6441009999999998,-35937.851204,858215742.59,0.0115909999999999,5606305776.38,-326341550.09,0.985336,1.706288,0.227233,3423567.04,0.32861,1.450942,-8.594389999999999,124.175824,0.5461199999999999,195.0,-0.002653,438551194.97,24.882363,104.561021,-5.992844,-375.91913,0.661357,-47.758212,0.053569,-13280915.1,242842502.377,276255771.78,-0.135119,-0.689786,1421383356.12,2716998187.65,312145.90935100004,0.1360869999999999,0.02421,0.040802,1.570484,-1.332063,0.247216,1.017094,-1.300602,0.0132629999999999,2.025218,-1.637359,0.140851,1.100184,-0.184908,0.1019019999999999,0.154832,1.314502,-1.56681,3.810787,0.542027,0.01869,0.182162,0.116525,1.4374209999999998,1.001622,0.304178,1.014969,0.681381,0.015705,-1.174356,1.006874,1.034576,0.574807,-0.34314,0.129305,0.150583,0.171351,-1.7045,0.993245,0.049812,0.140851,78.709111,-0.051937,0.954485,1.000585,0.0,0.375229,94.468684,1.034591,0.1432369999999999,0.951898,-1.176768,0.006959,10.51,-1.3219,23.248613,0.021972,-0.017258,-0.939209,0.014322,0.08596,1.0101129999999998,1.377557,0.09278,0.062516,0.359645,3.911381,0.013969,262.2504,1.005269,1.015224,-0.000328,0.001549,1.000217,1.074331,1.006946,0.05184,-0.716916,0.030032,0.020295,1.001154,0.095973,1.010633,1.010435,0.5822970000000001,0.816987,1.016991,0.321898,0.229913,0.012628,0.213678,0.171351,0.212992,1.1965709999999998,0.052826,-0.594494,0.670147,23.106705,0.570287,0.171351,0.925881
002004.XSHE,2026-02-23,,33.333333,-0.2497989999999999,9977595855.6,-7.745267,10612370000.0,0.014171,0.053432,0.550487,44.0,5.235602,2080701.74981,-0.002419,149547972.94,0.004257,1160992400.38,1309956.5966,-101448.165025,393212.170857,0.8420850000000001,4231163370.97,1.355375,0.018527,-3.440821,0.300719,0.018747,2.2555400000000003,-48275963.57,1871247423.87,-83.990981,-91.002798,10085480000.0,0.075532,0.016261,0.295667,4689482275.56,38258827.2174,-139146996.71,2.284544,3.342945,22.93578,1.586406,-5105.3663,1.435648,1447946834.65,-1.470588,1741152.32972,3.529404,-1.124774,0.564355,0.8426440000000001,102.000229,1.199124,0.5162720000000001,1.115698,-0.716966,4.122857,-0.035094,1.0510700000000002,,4.898646,-339549.42008400004,2.744358,2899031864.35,6.627421000000001,0.316849,1.555995,-0.024383,142.380768,0.73837,-218.954248,1.586406,1.212498,7049540480.73,302.88857,-0.055644,1.202213,1.92378,-0.056121,1.020231,921431815.45,10741038123.0,-453561.827925,1.263276,1419224.01829,-1280106.09985,-0.000224,2400648219.55,3837285295.1,0.916831,1.674739,1.463288,0.124641,-0.021871,-60.655688,5.980457,-93442741.6,351770218.708,-885107905.39,3.1116669999999997,0.09805,-3813.022867,4063451896.41,221975828.28,0.000373,11840821528.2,-0.021631,0.08996,5.980457,4.0,-1.542983,0.199198,10771509608.3,11840821528.2,-1.558432,,87.299808,0.3431619999999999,0.208409,0.135483,-4.9325410000000005,1.339992,202278104.063,1.188556,1.146116,158387906.8,187548514.973,-1.470588,-238101.255059,3776598328.46,0.009159,25013126041.9,-1601391313.6,1.359586,1.029593,0.1580339999999999,18720339.46,0.449513,1.73738,-19.50142,91.428571,1.68684,23.0,-0.003978,1092494588.18,28.492372999999997,135.753347,6.138614,-354.558247,0.2455,-39.879062,-0.058539,8839933.86,396587079.693,472394073.53,-0.310746,-1.741522,9369079909.66,7777504930.09,1624160.05016,0.2434909999999999,0.157942,0.106567,9.64221,-1.493755,0.313275,0.924174,-0.165014,0.303252,2.069732,-0.754887,-0.004077,1.031141,1.572702,0.015142,0.063987,-0.230534,-0.314619,3.869186,0.193495,-0.087734,0.5693239999999999,-0.007162,1.701469,1.014721,0.055275,0.99497,0.404893,-0.747395,-0.8799969999999999,1.019541,1.10425,0.656838,1.606309,0.045292,0.044938,0.0126299999999999,-1.05519,1.035634,0.1167349999999999,-0.004077,22.283692,-0.859107,0.806789,1.436012,0.097474,-0.309876,93.042821,1.0900299999999998,-0.014347,0.981239,0.085841,-0.0172189999999999,5.36,0.741279,23.085286,0.006352,,0.170738,0.016483,0.176327,1.013745,2.665589,0.092265,,0.4934189999999999,4.094236,0.0202639999999999,395.931391,1.020074,1.015672,0.001197,0.363579,1.381405,8.877899000000001,1.017724,0.121519,1.447213,0.00134,-0.482143,1.00736,-0.001651,0.922994,0.950249,0.609298,-0.5985659999999999,0.876919,0.446079,,0.011188,1.59326,0.0126299999999999,0.0154479999999999,1.0060440000000002,-0.013112,-0.098475,0.015184,10.20242,2.201392,0.0126299999999999,0.863614
002006.XSHE,2026-02-23,,25.0,-0.368954,1055487562.99,-6.546796,10536210000.0,0.00789,-0.067774,0.575278,4.0,-6.5611559999999995,2236198.54181,-0.0008039999999999,242623433.95,-0.013262,173542915.64,1290412.47075,-477860.493065,311625.846582,0.4613489999999999,1245805197.01,0.73829,0.013734,-5.182898000000001,-0.062691,0.0011359999999999,4.444933,218653051.69,14423430.77,-51.584934999999994,-62.214946,10536210000.0,0.4667689999999999,0.18027,0.296793,368339547.3,12382335.7278,218653051.69,4.792903,3.3532949999999997,11.865342,0.542651,-767.8610570000001,1.138833,234321859.21,0.346535,1660528.01246,1.074079,0.921086,0.914258,0.558312,335.17080899999996,1.385468,0.50358,0.17943,1.1058940000000002,4.712143,-0.0571389999999999,0.78164,,4.623947,-575670.5293439999,2.092336,1406542015.01,5.267703,0.1735,0.4487029999999999,0.420654,74.226678,0.404097,-32.389532,0.542651,1.594466,7604347495.69,825.9194349999999,0.0530879999999999,2.129756,2.2112,0.154121,1.020926,12576938.85,1647550371.32,128527.995057,3.033397,896409.50845,221371.424052,-0.002866,828792836.79,1221750779.64,1.297673,4.116454,0.699638,0.031905,-0.0250939999999999,-59.751813,3.63702,9602772.93,380208202.15300006,-493529805.4,2.8016669999999997,0.091797,-987.64255,617175043.6209999,2148278.4,-0.006403,1890499357.76,0.830017,0.001264,3.63702,80.0,-0.8511049999999999,0.073811,1054321782.23,1890499357.76,0.92312,0.5158189999999999,-78.33722900000001,0.3264559999999999,0.070504,-0.5554560000000001,7.0408800000000005,1.884567,175059678.01400003,0.435878,1.110814,246160011.6,207379703.245,-10.626102,-97810.036279,896209383.8,-0.0154,2932171361.32,1037300506.38,1.271356,0.605378,0.007629,12062640.51,0.424722,3.315719,-34.66792,60.502283,1.9368,86.0,-0.000675,53317533.91,22.905844,68.958976,-13.004292,66.264762,0.433706,-12.182021,0.442594,3536577.65,6330852.656769999,40190641.01,1.073877,-0.56414,878269780.01,1273333937.64,1548899.59107,-1.223077,0.044134,0.2112969999999999,1.037517,-1.500885,0.3315329999999999,1.025182,-0.1041779999999999,0.017199,2.070427,-0.027899,0.115659,0.940334,-0.098099,0.035885,0.003452,-0.138837,-0.325794,3.3449199999999997,0.008686,0.053401,-0.7935760000000001,0.067163,0.059368,1.040392,-0.030907,1.004787,0.452492,1.438598,0.972683,1.016713,1.645161,0.6735439999999999,-0.846253,-0.018364,0.069094,0.128338,-0.139542,1.054662,0.215214,0.115659,18.728448,0.414761,0.769713,1.060757,0.019395,-0.247323,107.625901,1.176817,0.090973,0.932507,0.800424,-0.00826,20.27,-1.044988,23.078084,0.068368,1.027926,-0.696488,0.023524,0.001369,1.006541,-1.041389,0.028203,0.039501,1.335386,4.097091000000001,0.0272149999999999,933.545336,1.021977,1.008584,0.001279,0.0,1.013644,0.829659,1.005673,0.098493,0.48088,0.014891,0.204819,1.049559,0.052335,1.035594,1.070219,0.282755,-2.531256,1.016225,0.424722,,0.008513,0.131094,0.128338,0.163851,1.122484,0.020753,-0.72431,0.273329,6.071793,0.3230909999999999,0.128338,1.445555
002007.XSHE,2026-02-23,,25.0,-0.153003,4438570284.28,-3.101266,27978360000.0,-0.007228,-0.0112819999999999,0.814489,44.0,-1.0651700000000002,361470.020612,-0.001183,1165784057.33,-0.005137,232560183.17,217509.763708,-5492.421060000001,77368.12793999999,0.671864,4076295535.72,0.265372,0.012472,-1.843244,0.1204529999999999,0.000332,0.93023,972011829.8,1050264549.92,-93.164063,-81.73233499999999,24093390000.0,0.637927,-0.132556,0.491295,457529776.74,25613574.9745,948617173.78,1.118619,1.28133,-6.246173000000001,0.864966,-653.536965,0.955625,1138653598.56,-1.543408,306668.01483299996,6.139096,-0.3522349999999999,0.472062,1.040103,58.640551,0.922726,0.715839,0.152527,-0.355544,12.497143,-0.018308,0.233381,,6.222785,-54802.005779,0.779458,7122685826.9,9.881828,0.181611,0.6268130000000001,0.5318930000000001,110.164868,0.528616,-126.141553,0.864966,4.453149,6394721487.44,608.2392110000001,0.030256,6.091197,0.75156,-0.090603,1.012111,61947612.02,3180013271.83,-83508.209047,1.441161,431885.66394700005,-288133.173641,0.000146,8137936335.08,2468499286.37,3.961853,1.009907,1.145457,0.021319,-0.01494,-63.95705600000001,2.335177,146087015.84,319013783.208,807909499.93,7.195,0.054496,-440.8819309999999,2483796449.11,1418212.23,-0.0002379999999999,4267434736.51,-0.0336589999999999,0.035835,2.335177,32.0,-1.085412,0.2041069999999999,1331531126.82,4267434736.51,-0.290992,,-68.389816,0.58202,-0.026275,-0.026235,1.0923120000000002,3.43425,322011133.426,0.5918720000000001,1.132486,1112266197.63,149712153.527,0.261952,-49309.584719,2539751377.41,-0.0056689999999999,12191074071.8,-1011834390.48,3.1048150000000003,0.43159,0.246111,10167000.95,0.1855109999999999,4.484797,-17.870141,106.501548,0.59132,206.0,-0.002825,766980141.74,27.823838,100.283041,-3.710692,-195.867877,0.739545,-19.579145,0.010295,-53517859.7,404358742.303,359731470.17,0.463124,-1.085412,478020750.47,1783702462.11,285086.488049,-0.056307,0.00564,0.04362,8.298134,-0.53405,0.09412,1.024998,-1.2394459999999998,0.003268,1.179123,-1.605169,0.2277739999999999,0.906053,2.296398,0.11771,0.064563,7.244553999999999,-1.320087,0.7794800000000001,0.460621,0.0,-0.280957,0.075559,0.96583,1.014773,0.165315,1.033316,0.262331,-0.3352469999999999,-1.10683,1.012339,2.652193,0.41798,-0.208477,0.0729419999999999,0.151619,0.273181,-1.566527,1.018779,0.037206,0.2277739999999999,21.059941,-0.390276,0.878179,1.000731,0.0,2.01991,461.84613499999995,1.0625129999999998,0.0834179999999999,0.975044,-0.757807,-0.005093,15.31,-0.889426,24.054697,-0.00913,0.164826,-1.192309,0.010836,0.037538,1.008182,0.819627,0.179729,0.053002,0.390333,0.435738,0.012958,1070.085345,1.013276,1.010973,-0.000246,0.0,1.000291,13.073456,1.010973,0.102183,-0.857283,0.017177,-0.067284,1.015056,0.059752,1.034749,1.010766,0.382278,-0.021011,0.8855540000000001,0.183403,,0.009243,0.01288,0.273181,0.399426,0.819787,0.033905,-0.904774,1.664002,14.240591,1.518034,0.273181,2.068546
002008.XSHE,2026-02-23,,33.333333,0.684607,14604130379.5,4.5463260000000005,56113390000.0,-0.035571,0.27389,0.492926,100.0,26.521058,2579688.85323,0.008896,1381025867.39,0.087347,1224919541.2,2824205.0507799997,-70565.73951,1021939.76908,0.802127,7421027778.01,1.120655,0.014079,8.646898,-0.135875,-0.009672,3.160758,1224553456.62,178426014.49,164.53869699999998,165.411693,52141460000.0,1.341318,0.1700569999999999,0.517968,2371920173.96,928889701.931,1131187202.79,3.976975,3.85901,64.801935,4.95334,14377.117304,1.104534,2053499903.5,11.3381,2562985.1220299997,1.352843,-0.265854,0.096724,0.84149,266.106244,5.040303,0.7041569999999999,0.309282,-0.1744359999999999,36.139286,0.094476,1.143528,,16.482014000000003,-16703.731199,3.027933,10403244203.5,18.878097,0.1710839999999999,1.317153,1.189345,165.930857,0.8427610000000001,219.678838,4.95334,12.520844,37014220016.2,794.312265,0.029749,1.846449,3.19004,-0.088769,0.92917,308129207.13,16325373367.4,2201141.78895,2.760829,994632.740448,6590519.43626,0.011825,12891503271.8,11984045137.2,12.002876,3.546579,0.970338,0.049524,0.010472,-4.016167,16.856087,353444904.45,1847937442.74,2040231303.36,38.053333,0.0705799999999999,2323.399702,5368801190.87,-167862421.2,0.005675,17355084458.9,0.07241,0.002594,16.856087,12.0,5.681598,0.422461,13827935476.8,17355084458.9,-0.297516,,183.401124,0.309365,0.654799,0.49443,-0.713688,1.724664,691752076.8180001,0.453222,1.097261,1393120684.26,1539128102.09,15.564037,53862.008312,9682506224.24,-0.01473,30083294931.7,-589332145.06,1.065214,0.714084,0.010281,67887897.08,0.507074,2.881189,-0.65173,163.09163,3.35164,1.0,0.0226409999999999,1198229356.03,26.234984000000004,147.05276,47.736514,8740.032301000001,0.380119,179.472868,0.122569,12094816.87,464387380.754,463669545.86,1.582478,8.397311,9334942545.71,11986034731.1,2570599.06262,-0.8562649999999999,0.124292,0.2523019999999999,0.00488,0.154925,0.709047,0.74793,0.820493,0.076701,0.021866,-0.433784,0.070559,0.938073,0.201932,0.0490009999999999,0.004757,-0.4648779999999999,-0.188269,2.136572,0.0130689999999999,-0.052072,-0.846318,0.043871,0.173278,0.907624,-0.010117,0.996593,0.4627489999999999,-0.179611,1.919167,0.934962,1.33389,0.690635,-0.5805100000000001,-0.007356,0.1055319999999999,0.079575,-0.283761,0.920413,0.280682,0.070559,58.966101,-0.154072,0.85029,1.257011,0.104974,0.090955,168.494227,0.998062,0.066658,0.842764,1.08368,0.002748,54.5,8.051055999999999,24.75064,0.024811,-0.263189,-0.3262239999999999,0.023972,0.00318,0.955279,-0.37284,0.0690419999999999,0.037335,1.765524,-4.318111,0.032507,962.806492,0.929322,0.946239,0.002521,0.309039,1.087794,-0.024161,0.922532,0.3658119999999999,3.381329,0.009642,0.020376,0.891742,0.032651,0.748205,0.7903819999999999,0.339831,8.36425,0.869924,0.501217,,0.008325,0.44808,0.079575,0.097822,1.048265,0.020159,-0.395267,0.146931,12.992427,0.472284,0.079575,1.203683
002009.XSHE,2026-02-23,,75.0,1.961963,2359037120.65,34.439834000000005,14335590000.0,-0.066187,0.675061,0.3642869999999999,100.0,65.128688,15626659.6514,0.020805,-133445579.44,0.133832,186023329.59,17509544.2054,1731898.58964,2962064.97671,2.387009,663494361.81,1.749205,0.078759,25.431126000000003,0.0415009999999999,0.016469,15.97806,-133111208.55,194267209.19,132.461882,123.333204,12620930000.0,-0.331762,-0.037818,0.288623,1790678420.76,692132077.535,-129864765.19,11.46239,24.46016,95.180723,1.784505,110398.3,1.358098,144601480.62,23.75,17122162.2767,1.720577,-0.003895,0.01368,0.831201,209.232121,0.713403,0.2564639999999999,0.197977,0.0462529999999999,14.149285999999998,0.287001,2.4416029999999997,,4.978405,1495502.62526,2.42313,44890019.38,-4.58789,0.170902,1.895519,-0.33093,277.093293,2.365838,126.19458799999998,1.784505,1.493771,50052677944.1,452.646029,-0.020388,1.22498,27.36083,0.1810369999999999,0.8752049999999999,146244214.37,2842077195.0,31148098.3975,3.079227,5151412.561369999,44168975.8769,0.035606,600844315.05,1432381728.94,1.205148,9.181753,2.1339490000000003,0.106116,0.050758,16.57561,7.055874,-33612246.77,2502771701.06,14779861.81,13.751667,0.065545,26932.281708,403744427.635,46740721.38,0.022914,2838106735.74,-0.0558809999999999,0.011219,7.055874,20.0,7.007746000000001,0.040547,3215793671.78,2838106735.74,0.007314,,224.309038,0.142267,1.046738,2.0512080000000004,1.794725,1.0139280000000002,975896303.452,0.795323,0.5982149999999999,-139798151.9,3063966452.59,68.033946,-236395.964384,1333585842.38,0.00083,4846456659.52,-504733085.6,0.707233,0.817059,0.06845,7046056.65,0.635713,2.131549,8.734309,199.707859,27.118159999999996,1.0,0.015249,49237610.42,27.635655,281.68118300000003,106.369427,36871.452722,0.084597,44.319274,-0.073873,-6352572.46,23266877.924,33277502.04,-0.735111,11.88899,2169162113.83,2434338479.48,17271846.6054,0.904614,0.05076,0.5649109999999999,1.056015,-1.196041,0.8659620000000001,0.582342,0.307143,0.019137,1.948124,1.177639,-0.046901,1.007136,0.4233479999999999,0.0003399999999999,0.035258,-0.7505890000000001,1.62158,4.313178,0.057272,-0.291551,-1.416134,-0.030238,-48.928146000000005,0.816934,0.0051909999999999,0.967828,0.515087,0.0563929999999999,-0.173402,0.8902559999999999,0.838816,0.857733,-1.162506,0.0047659999999999,-0.002868,-0.047019,0.671841,0.79725,0.358226,-0.046901,67.11500799999999,-1.030717,0.358322,1.111618,0.028038,-0.403989,83.46514,1.029537,-0.0648519999999999,0.564964,2.70302,0.021671,35.64,25.848042,23.386011,-0.051873,1.441511,-0.275271,0.031072,0.0135509999999999,0.933924,1.468437,0.017349,0.017299,0.814537,3.5946860000000003,0.043147,536.111169,0.8740030000000001,0.934512,0.001831,-1.6e-05,1.01958,-0.204766,0.8937430000000001,0.875551,4.9924349999999995,-0.006149,-0.546099,0.781985,-0.024158,0.545635,0.605588,0.4069,701.165409,1.131017,0.634842,,0.006118,6.230512,-0.047019,-0.051466,0.818617,-0.009059,2.5091080000000003,-0.057598,4.02037,0.755037,-0.047019,0.5012979999999999
