Unnamed: 0,date,pchg,value_change_profit_ttm,ARBR,debt_to_tangible_equity_ratio,PLRC6,total_operating_revenue_per_share_ttm,PLRC24,GMI,operating_revenue_growth_rate,PSY,VOSC,BBIC,administration_expense_ttm,ATR6,non_operating_net_profit_ttm,VOL120,interest_carry_current_liability,eps_ttm,CCI10,capital_reserve_fund_per_share,non_recurring_gain_loss,operating_profit_per_share_ttm,cash_rate_of_sales,VDEA,VEMA12,financial_assets,BIAS20,financial_expense_rate,cash_to_current_liability,PEG,EBIT,circulating_market_cap,operating_revenue_ttm,total_operating_cost_ttm,intangible_asset_ratio,np_parent_company_owners_ttm,BIAS60,operating_revenue_per_share_ttm,fixed_asset_ratio,VEMA10,net_operate_cashflow_growth_rate,single_day_VPT,VDIFF,accounts_payable_turnover_days,MASS,VOL20,ROC20,PLRC12,TVSTD6,np_parent_company_owners_growth_rate,account_receivable_turnover_rate,financial_expense_ttm,VSTD20,retained_profit_per_share,CR20,debt_to_asset_ratio,net_finance_cash_flow_ttm,ROC60,VOL5,asset_impairment_loss_ttm,sales_to_price_ratio,market_cap,operating_profit_ttm,BIAS10,Price3M,gross_income_ratio,ROC6,single_day_VPT_6,VR,debt_to_equity_ratio,VSTD10,account_receivable_turnover_days,VOL240,CCI20,VEMA5,VEMA26,current_ratio,ROC12,fixed_assets_turnover_rate,BIAS5,net_asset_per_share,total_operating_revenue_ttm,VOL10,VROC6,VOL60,single_day_VPT_12,Price1Y,EBITDA,financing_cash_growth_rate,current_asset_turnover_rate,goods_service_cash_to_operating_revenue_ttm,net_profit_ttm,DEGM,operating_assets,total_operating_revenue_per_share,Price1M,sale_expense_ttm,fifty_two_week_close_rank,asset_turnover_ttm,operating_cost_ttm,total_profit_ttm,admin_expense_rate,adjusted_profit_to_total_profit,bull_power,DAVOL10,cfo_to_ev,accounts_payable_turnover_rate,DEGM_8y,net_invest_cash_flow_ttm,AR,total_profit_growth_rate,TRIX5,cash_and_equivalents_per_share,total_asset_growth_rate,operating_profit_per_share,net_working_capital,OperateNetIncome,turnover_volatility,cashflow_per_share_ttm,surplus_reserve_fund_per_share,net_operate_cash_flow_per_share,arron_down_25,VROC12,financial_liability,DAVOL20,ROC120,net_asset_growth_rate,net_debt,net_interest_expense,operating_liability,DSRI,DAVOL5,net_profit_growth_rate,cash_flow_to_price_ratio,ACCA,BR,WVAD,CCI15,retained_earnings,ATR14,operating_revenue_per_share,MAWVAD,arron_up_25,net_operate_cash_flow_ttm,CCI88,goods_sale_and_service_render_cash_ttm,bear_power,equity_turnover_rate,interest_free_current_liability,TVMA20,TRIX10,gross_profit_ttm,retained_earnings_per_share,TVMA6,Rank1M,money_flow_20,equity_to_fixed_asset_ratio,VMACD,TVSTD20,equity_to_asset_ratio,Volume1M,long_term_predicted_earnings_growth,net_profit_to_total_operate_revenue_ttm,margin_stability,EMAC120,cash_earnings_to_price_ratio,momentum,EMAC10,maximum_margin,average_share_turnover_annual,operating_profit_ratio,growth,operating_cost_to_operating_revenue_ratio,non_current_asset_ratio,net_profit_ratio,OperatingCycle,leverage,sales_growth,earnings_to_price_ratio,operating_profit_to_operating_revenue,book_leverage,net_non_operating_income_to_total_profit,Kurtosis120,earnings_yield,net_operating_cash_flow_coverage,sharpe_ratio_120,Variance60,net_operate_cash_flow_to_asset,total_profit_to_cost_ratio,inventory_turnover_rate,debt_to_assets,SGAI,Variance120,EMAC12,EMAC26,MLEV,net_operate_cash_flow_to_operate_income,cube_of_size,roe_ttm,liquidity,daily_standard_deviation,Kurtosis20,natural_log_of_market_cap,roa_ttm,super_quick_ratio,predicted_earnings_to_price_ratio,boll_down,MAC10,quick_ratio,net_operate_cash_flow_to_net_debt,price_no_fq,operating_tax_to_operating_revenue_ratio_ttm,residual_volatility,invest_income_associates_to_total_profit,average_share_turnover_quarterly,sharpe_ratio_20,sharpe_ratio_60,size,book_to_price_ratio,sale_expense_to_operating_revenue,total_asset_turnover_rate,ROAEBITTTM,raw_beta,net_operate_cash_flow_to_total_current_liability,MAC120,EMAC20,beta,roic_ttm,Skewness120,inventory_turnover_days,long_debt_to_working_capital_ratio,MFI14,MAC5,non_linear_size,operating_profit_growth_rate,long_debt_to_asset_ratio,roe_ttm_8y,market_leverage,rnoa_ttm,LVGI,SGI,profit_margin_ttm,EMA5,Skewness60,earnings_growth,Kurtosis60,long_term_debt_to_asset_ratio,short_term_predicted_earnings_growth,cumulative_range,Skewness20,net_operate_cash_flow_to_total_liability,operating_profit_to_total_profit,MAC20,historical_sigma,boll_up,MACDC,Variance20,share_turnover_monthly,roa_ttm_8y,MAC60,relative_strength
002001.XSHE,2026-04-13,-0.0522243713733076,9094668.87,64.52495,0.427241,0.006005,7.311055,-0.000731,0.789388,0.129933,58.333333,-3.718864,0.953992,607649780.37,96.271667,-34684975.56,1.216008,5271682088.52,2.3564990000000003,132.32806200000002,1.019233,62989738.51,2.7489999999999997,0.362196,-32483.852712,1100348.70097,10349923465.6,7.865105000000001,-0.003393,1.009117,0.287769,2070642690.01,116220710000.0,22469954547.1,14186403529.8,0.056405,7199748891.32,20.28161,7.311055,0.472812,1091690.87465,0.151013,23006.220278999997,-40920.473119,54.888128,25.813696,1.7859900000000002,-1.034394,0.00919,476301814.966,0.567702,1.4642700000000002,-76240763.88,361252.366513,7.986441,96.977401,0.282463,-3148793844.44,47.532768,1.8183,120951253.84,0.19104,117619850000.0,8448835431.67,5.8468860000000005,0.210637,0.4614279999999999,10.638913,8581.549823000001,0.933904,0.395534,277865.722717,245.856215,1.0082209999999998,147.249523,1068392.85236,1141269.17409,2.434002,11.802512,1.025485,2.798969,10.477892,22469954547.1,1.68663,-14.633556,1.712793,5559.528348,0.5292680000000001,6737476648.82,0.0438319999999999,1.238348,0.950281,7242514700.53,0.218578,34744039517.1,1.803029,0.078045,181556448.88,4.0,2.420405,12101699171.9,8414150456.11,0.027043,0.821103,0.068478,1.387022,0.066559,6.558795,0.005174,-4394501803.78,178.0858,0.5250600000000001,0.7294229999999999,2.41584,0.085761,0.657528,11406466826.4,1895378904.58,0.005614,0.193669,0.502845,0.780713,52.0,47.382638,8960108629.88,1.468732,62.29855799999999,0.172668,5312470203.4,,3777257974.76,1.02923,1.495302,0.56942,0.004946,0.0142099999999999,113.56085,3409120.38851,148.536261,26091154236.8,75.54214300000001,1.803029,2224902.15553,16.0,8138522622.15,129.34473899999998,21352772234.5,0.003154,1.439994,2682609117.57,1929525794.92,0.30418,10367932492.2,8.489286,2043780706.55,0.2777139999999999,38628716411.4,1.517596,-8436.620406999999,639362287.519,0.717537,-5.1e-05,0.375107,0.32232,5.176740000000001,0.772369,0.0691929999999999,1.35149,0.951922,0.747989,-1.556677,0.376006,0.30196,0.538572,0.570657,0.32232,380.149738,-0.905335,0.064706,0.061212,0.376006,1.111094,-0.005907,1.796339,0.087588,1.397149,4.799106,0.202845,0.180479,0.6566029999999999,2.680695,0.276517,0.775265,0.12599,0.947422,0.919188,0.039076,0.982492,-9.166327,0.2235739999999999,0.071377,0.024957,-0.422597,25.490724,0.160609,1.760126,0.064001,0.856348,0.944761,1.86646,0.451666,38.27,0.012786,0.7938649999999999,0.01805,-1.04558,-0.327018,8.914092,0.8717860000000001,-0.699113,0.00808,0.498292,0.0479189999999999,0.297719,1.106106,0.735332,0.931693,-1.500355,0.180251,0.562128,134.293523,0.41933,60.283367000000005,0.972772,-1.0748719999999998,0.528361,0.079277,0.174428,1.033691,0.910087,0.866506,1.429533,0.376006,0.96852,0.253242,-0.021262,0.418591,0.106069,0.122626,0.497238,0.166126,0.18838,1.002979,0.927084,0.0183879999999999,0.99782,0.004465,0.244913,-0.988101,0.11479,0.831382,0.003154
002003.XSHE,2026-04-13,-0.0009910802775024985,16827447.82,16.028369,0.5487989999999999,0.001245,3.975811,-0.00221,0.980505,0.031557,58.333333,-27.732182,1.010904,537595349.39,4.841667,-13280915.1,0.90331,1421383356.12,0.5599970000000001,-83.47292,1.44474,3423567.04,0.6812590000000001,0.227233,-47390.960055,205610.679551,1330781243.11,-2.013765,0.009984,0.661357,10.850037,276255771.78,9803310000.0,4726800750.99,3979570275.0,0.072608,660069692.23,-5.4800580000000005,3.975811,0.462727,194614.75816,0.1360869999999999,-342.039135,-57020.328684,69.205318,24.654562,0.65161,-4.473161,-0.001123,15158787.7123,0.016411,2.145645,47193746.82,126845.238028,1.022493,65.677966,0.32861,-326341550.09,-6.8798449999999995,0.4301,2213880.93,0.418989,11425230000.0,809941494.81,-1.2028370000000002,-0.055912,0.425193,-2.831143,-108.055129,0.98545,0.494681,47499.533484,167.781716,0.824909,-73.654391,167761.26004000002,262631.008235,1.372215,-0.414508,1.53597,-0.414508,3.876074,4726800750.99,0.4729,-42.089606,0.8964030000000001,67.002826,-0.0987649999999999,844387758.78,-0.51576,1.706288,1.067182,665775040.28,0.01496,5606305776.38,1.089084,-0.022394,438551194.97,247.0,3.910961,2716998187.65,796660579.71,0.1137329999999999,0.826974,-0.005806,0.523519,0.086794,5.201912,0.000384,-908385033.42,89.990996,-0.0009019999999999,-0.156768,1.102331,0.053569,0.217359,785988535.44,242842502.377,0.003315,-0.135119,0.444922,0.247932,84.0,-55.31369300000001,1421383356.12,0.7213579999999999,-7.773511999999999,0.0806289999999999,969048685.66,,858215742.59,0.921502,0.476138,0.018941,-0.01344,0.0115909999999999,73.962627,-226578.27550900003,-74.817518,1744594631.51,5.064286,1.089084,-94564.15559,4.0,1074084441.43,-148.330503,5044356734.17,-0.014121,0.985336,690267309.61,65140261.183,-0.212416,2009838578.51,1.467415,44590456.61,0.440916,1303646184.72,1.450942,-9629.368628,32696681.7866,0.6713899999999999,-0.001104,0.307216,0.140851,23.106705,1.07798,0.09401,-1.307405,1.010138,0.952021,-1.720175,0.171351,0.058432,0.574807,0.5822970000000001,0.140851,262.2504,-0.934241,0.021972,0.057773,0.171351,1.000585,0.001549,1.389163,0.2443969999999999,1.377557,-0.886474,0.040694,0.154832,0.212992,3.810787,0.321898,1.016991,0.048643,1.012085,1.026523,0.014487,1.4374209999999998,4.050022,0.1432369999999999,-1.340976,0.013378,0.565719,23.15909,0.095973,0.925881,0.067363,0.978466,1.012175,1.034576,0.304178,9.61,0.012628,-0.7666850000000001,0.01869,-1.659425,-2.3683799999999997,-1.472276,-1.404062,-0.264963,0.09278,0.681381,0.030032,0.349097,0.542027,1.089785,1.020443,-1.373448,0.116525,0.476485,94.468684,0.213678,42.211928,1.004162,2.078032,0.015705,0.0,0.150583,1.00023,0.670147,1.100184,1.1965709999999998,0.171351,1.0058280000000002,0.084492,0.020295,0.638787,0.02421,0.03762,0.1965859999999999,-0.311913,0.129305,1.014969,1.020552,0.013994,1.062637,0.000977,0.04035,-1.975716,0.1019019999999999,1.057978,-0.000417
002004.XSHE,2026-04-13,0.005836575875486361,-93442741.6,-0.809809,1.0510700000000002,-0.000436,5.980457,-0.001914,1.146116,0.016261,50.0,-11.191425,1.025869,1160992400.38,4.055,8839933.86,2.282479,4689482275.56,-0.024383,-147.97136,2.744358,18720339.46,0.075532,0.1580339999999999,-152642.29380699998,1258413.37069,4231163370.97,-1.949541,0.018747,0.2455,,472394073.53,9652710000.0,11840821528.2,10741038123.0,0.124641,-139146996.71,-4.897266,5.980457,0.316849,1241029.20347,0.2434909999999999,-12558.271186,-140834.393518,102.000229,25.711632,1.7131150000000002,-8.880995,0.000783,32668206.3111,-1.558432,1.188556,221975828.28,301742.664161,0.916831,67.842324,0.449513,-1601391313.6,5.3388089999999995,1.52618,921431815.45,1.165773,10156990000.0,149547972.94,-2.951192,-0.048207,0.3431619999999999,-3.571429,-2092.957609,1.083119,1.355375,333140.095468,302.88857,1.758661,-37.2082,1229035.40015,1399247.7642,1.339992,1.785714,1.263276,-2.730375,4.898646,11840821528.2,1.63456,45.097932,2.682412,910.840986,0.1031329999999999,1447946834.65,-4.9325410000000005,1.029593,0.8426440000000001,-48275963.57,-0.056121,25013126041.9,1.586406,-0.024165,1092494588.18,56.0,1.202213,7777504930.09,158387906.8,0.09805,0.5162720000000001,0.002495,0.716134,0.091974,3.529404,0.014171,-885107905.39,105.286658,-0.716966,0.0663,1.199124,-0.058539,0.199198,2899031864.35,396587079.693,0.003939,-0.310746,0.295667,0.300719,48.0,16.165806,9369079909.66,0.75055,13.245033,-0.021631,10771509608.3,,3776598328.46,1.435648,0.66865,-1.124774,-0.0581389999999999,0.009159,106.096468,-1430963.15781,-14.453478,2400648219.55,4.264286,1.586406,236198.33092199996,16.0,1871247423.87,-9.668812,9977595855.6,-0.030677,1.359586,3837285295.1,169203338.523,-0.070226,4063451896.41,1.212498,148503700.91799998,0.738645,3381911814.48,1.73738,11807.900288,40103150.9413,0.550487,-0.004959,,-0.004077,10.20242,0.996894,0.184232,-0.048158,1.02403,0.8032699999999999,-1.001973,0.0126299999999999,-0.811002,0.656838,0.609298,-0.004077,395.931391,0.19726,0.006352,-0.0137,0.0126299999999999,1.436012,0.363579,5.8128910000000005,0.5579930000000001,2.665589,0.7301310000000001,0.161691,0.063987,0.0154479999999999,3.869186,0.446079,0.876919,0.122796,1.024492,1.030556,0.312598,1.701469,4.1537809999999995,-0.014347,-0.069549,0.021831,-0.936459,23.041428,-0.001651,0.863614,,0.949122,1.030409,1.10425,0.055275,5.13,0.011188,-0.440655,-0.087734,-0.602428,-1.767148,0.502708,-1.518909,1.659072,0.092265,0.404893,0.00134,0.809167,0.193495,1.001592,1.027964,-0.237039,-0.007162,1.237286,93.042821,1.59326,52.359171,1.02807,2.102784,-0.747395,0.097474,0.044938,1.408388,0.015184,1.031141,1.0060440000000002,0.0126299999999999,1.022161,0.713568,-0.482143,2.904686,0.157942,,0.318634,-0.086795,0.045292,0.99497,1.019883,0.017454,1.090644,0.002957,0.169371,-0.993385,0.015142,1.0514940000000002,0.001275
002006.XSHE,2026-04-13,-0.014246575342465873,9602772.93,-3.4695480000000005,0.78164,0.01344,3.63702,-0.006831,1.110814,0.18027,50.0,-24.185219,0.987867,173542915.64,3.715,3536577.65,3.826482,368339547.3,0.420654,113.089268,2.092336,12062640.51,0.4667689999999999,0.007629,-236302.465348,972706.796304,1245805197.01,0.1062579999999999,0.0011359999999999,0.433706,0.455509,40190641.01,9304300000.0,1890499357.76,1647550371.32,0.031905,218653051.69,-10.452988,3.63702,0.1735,939125.194139,-1.223077,409.562183,-235251.268341,335.17080899999996,25.309918,1.760275,-8.580184,0.001586,39338402.9903,0.92312,0.435878,2148278.4,434446.236956,1.297673,53.333333,0.424722,1037300506.38,-23.667377,1.3828200000000002,12576938.85,0.2031859999999999,9304300000.0,242623433.95,2.97417,-0.108681,0.3264559999999999,4.862332,937.830188,1.044165,0.73829,212960.955714,825.9194349999999,3.886563,-5.893186,861681.6384030001,1207958.06464,1.884567,-0.055835,3.033397,1.94783,4.623947,1890499357.76,1.38487,-6.901803999999999,2.893415,157.525205,-0.0600299999999999,234321859.21,7.0408800000000005,0.605378,0.558312,218653051.69,0.154121,2932171361.32,0.542651,-0.003642,53317533.91,141.0,2.129756,1273333937.64,246160011.6,0.091797,0.50358,0.0152699999999999,0.361917,0.001417,1.074079,0.00789,-493529805.4,84.622919,1.1058940000000002,0.079995,1.385468,0.442594,0.073811,1406542015.01,6330852.656769999,0.006656,1.073877,0.296793,-0.062691,84.0,-23.957938,878269780.01,0.460024,-11.866076,0.830017,1054321782.23,,896209383.8,1.138833,0.361382,0.921086,0.060117,-0.0154,88.092466,1396530.22539,117.435061,828792836.79,3.987857,0.542651,-307109.451582,16.0,14423430.77,-118.182326,1055487562.99,0.000187,1.271356,1221750779.64,166211530.902,-0.532071,617175043.6209999,1.594466,122016831.565,0.721324,3321797986.63,3.315719,1051.197006,71704036.7736,0.575278,-0.002551,,0.115659,6.071793,1.106102,0.00155,-0.4376239999999999,0.983109,0.766675,-0.188019,0.128338,0.4619979999999999,0.6735439999999999,0.282755,0.115659,933.545336,-0.6875140000000001,0.068368,0.0235,0.128338,1.060757,0.0,0.443451,-0.654517,-1.041389,-0.607719,0.133151,0.003452,0.163851,3.3449199999999997,0.424722,1.016225,0.199513,0.985774,1.018233,0.0194319999999999,0.059368,4.153439,0.090973,0.372903,0.025923,0.030253,22.953742,0.052335,1.445555,0.046881,0.897416,0.971117,1.645161,-0.030907,17.9,0.008513,-0.5885729999999999,0.053401,-0.454236,-1.776266,-1.960693,-1.6044969999999998,-0.7526619999999999,0.028203,0.452492,0.014891,1.275397,0.008686,1.160088,1.003228,0.914584,0.067163,0.042995,107.625901,0.131094,50.241702,0.980894,2.102703,1.438598,0.019395,0.069094,1.016277,0.273329,0.940334,1.122484,0.128338,0.985054,-0.120207,0.204819,-0.1517869999999999,0.044134,1.027925,0.4067949999999999,0.335744,-0.018364,1.004787,0.998939,0.023216,1.100462,0.0153389999999999,0.161662,-0.960436,0.035885,1.116732,0.000752
002007.XSHE,2026-04-13,-0.0066489361702127825,77669218.17,1.285911,0.143098,0.002049,2.5144330000000004,-0.001605,1.068127,0.049283,50.0,-8.708575999999999,1.000796,224672887.88,11.66,-55193728.9,0.909043,457597975.16,0.547205,42.779426,0.764551,-38377983.11,0.672269,0.191067,-18277.430243000003,201197.073785,3398260907.05,0.118544,0.0001,0.36167,,202174352.35,23252110000.0,4595017702.01,3373662053.19,0.022412,940400665.87,-3.03852,2.5144330000000004,0.1947829999999999,199005.396198,-0.171227,-662.180416,-17521.399559,49.745102,26.997896,0.61138,-3.145478,0.002137,26048352.6641,-0.135543,0.637243,457586.81,57477.10111799999,4.038496,75.38940799999999,0.122608,-1997063140.65,-4.890605,0.5501199999999999,58207765.52,0.170123,27009810000.0,1228542093.21,-0.054098,-0.031185,0.575293,-0.538358,-6.490402,0.79929,0.162711,45428.680435,564.933264,0.968803,20.791221,190725.582041,218718.473344,4.934694,2.4965330000000003,1.549338,-0.283363,6.29323,4595017702.01,0.60164,-1.053267,0.8999370000000001,325.654432,-0.0565549999999999,1782047083.7,1.558916,0.473788,0.968762,999992847.58,-0.063699,11864005806.7,0.665478,-0.0004349999999999,818067517.05,240.0,7.805089,1951537637.59,1173348364.31,0.048895,0.96726,0.013515,0.6618390000000001,0.031237,7.236892999999999,-0.010136,534282802.2,100.333665,-0.1234589999999999,0.1043019999999999,0.423308,-0.064236,0.120628,7063992847.82,328848788.795,0.00166,-0.320021,0.500005,0.233837,48.0,29.184961,466083446.81,0.672554,-6.218274,-0.032913,1097695993.27,,1405188992.3,0.95341,0.605164,-0.1345569999999999,-0.021647,0.017099,99.047753,-187988.510139,68.490959,8293913978.59,11.520714,0.665478,21878.307862,8.0,877956500.25,-110.06059,4451476719.5,-0.0006889999999999,2.914242,1337711206.22,142259684.503,-0.091422,2643600646.07,4.538501,125966239.203,0.365858,2844442122.18,4.504467,756.030685,38393686.779,0.8773920000000001,-0.001179,0.298107,0.217625,13.78066,1.039749,0.032505,-1.154921,1.000343,0.864727,-1.558565,0.267364,-0.089263,0.4247069999999999,0.419529,0.217625,987.094107,-1.301614,0.0033299999999999,0.034817,0.267364,1.000729,0.0,7.932081,-0.566955,2.739673,-0.834825,0.055347,0.057525,0.391804,0.852756,0.122076,0.92698,0.0393779999999999,1.000484,1.007138,0.002805,0.718838,0.495594,0.08177,-1.104802,0.012714,1.32942,24.019466,0.065521,2.8980029999999997,0.045316,0.958562,1.000541,3.659979,0.389295,14.78,0.0090239999999999,-1.269296,-0.298686,-1.6733509999999998,-1.588916,-0.97131,-0.564271,-0.172872,0.178034,0.30107,0.018419,0.5040819999999999,0.410471,1.049369,1.003716,-0.990622,0.076126,1.061441,422.16084400000005,0.010754,70.069355,1.002842,1.230084,-0.109483,0.0,0.146389,1.000313,2.086799,0.811833,1.049283,0.267364,1.001709,1.373912,-0.060493,8.193748,0.004977,0.2462219999999999,0.126057,-0.7957930000000001,0.2283619999999999,1.097089,0.998816,0.010946,1.0390700000000002,0.006032,0.054023,-2.062695,0.113016,1.0313370000000002,-0.000212
002008.XSHE,2026-04-13,0.01850159890360903,353444904.45,-16.803989,1.143528,0.040774,16.856087,0.001444,1.097261,0.1700569999999999,66.666667,3.84533,0.927134,1224919541.2,53.223333,12094816.87,3.467396,2371920173.96,1.189345,106.445237,3.027933,67887897.08,1.341318,0.010281,-60087.579597,2820547.95888,7421027778.01,15.449656,-0.009672,0.380119,,463669545.86,72500550000.0,17355084458.9,16325373367.4,0.049524,1131187202.79,27.928241999999997,16.856087,0.1710839999999999,2881843.44693,-0.8562649999999999,-3286.315741,108459.36414,266.106244,24.125059,3.4506449999999997,10.305677,0.021615,1263887976.03,-0.297516,0.453222,-167862421.2,898492.7042520001,12.002876,124.324324,0.507074,-589332145.06,77.5955,4.84234,308129207.13,0.222435,78023350000.0,1381025867.39,11.66286,0.291312,0.309365,22.800194,20101.165761,1.519602,1.120655,1127103.98716,794.312265,3.6361,192.532757,3097417.07278,2712088.59474,1.724664,18.610111,2.760829,4.13632,16.482014000000003,17355084458.9,3.79231,15.102297,4.153682,9751.025397,0.984031,2053499903.5,-0.713688,0.714084,0.84149,1224553456.62,-0.088769,30083294931.7,4.95334,0.1607569999999999,1198229356.03,3.0,1.846449,11986034731.1,1393120684.26,0.0705799999999999,0.7041569999999999,0.104347,1.0937059999999998,0.001967,1.352843,-0.035571,2040231303.36,99.685076,-0.1744359999999999,2.110867,5.040303,0.122569,0.422461,10403244203.5,464387380.754,0.012718,1.582478,0.517968,-0.135875,48.0,70.23148499999999,9334942545.71,0.995169,114.735052,0.07241,13827935476.8,,9682506224.24,1.104534,1.396535,-0.265854,0.0213949999999999,-0.01473,116.489065,8024159.90911,152.313863,12891503271.8,49.014286,4.95334,3618617.65204,92.0,178426014.49,139.37838,14604130379.5,0.080465,1.065214,11984045137.2,2199313130.32,0.434846,5368801190.87,12.520844,3093736495.24,0.092186,44036226775.4,2.881189,168546.943736,956631721.176,0.492926,0.005755,,0.070559,12.992427,0.688843,0.002287,2.457152,0.923058,0.846068,-0.272698,0.079575,-0.128769,0.690635,0.339831,0.070559,962.806492,-0.358154,0.024811,0.0144979999999999,0.079575,1.257011,0.309039,-0.016124,-1.073792,-0.37284,6.866675,0.452225,0.004757,0.097822,2.136572,0.501217,0.869924,0.31836,0.913364,0.873915,0.056377,0.173278,-6.793867,0.066658,1.302117,0.038495,-0.096742,25.080274,0.032651,1.203683,0.031067,0.731349,0.895553,1.33389,-0.010117,75.78,0.008325,0.193873,-0.052072,-0.1478799999999999,3.4231019999999996,14.732216,0.471157,-0.893978,0.0690419999999999,0.4627489999999999,0.009642,1.892678,0.0130689999999999,0.6479239999999999,0.888754,2.439317,0.043871,0.400281,168.494227,0.44808,74.93128,0.96028,-0.508896,-0.179611,0.104974,0.1055319999999999,1.069126,0.146931,0.938073,1.048265,0.079575,0.96481,0.172965,0.020376,-0.621663,0.124292,-0.272609,0.934313,0.254052,-0.007356,0.996593,0.8661780000000001,0.026487,1.001008,0.031826,0.478413,-0.332236,0.0490009999999999,0.781688,0.004639
002009.XSHE,2026-04-13,0.008540056933712847,-33612246.77,30.463486,2.4416029999999997,0.008289,7.055874,-0.004573,0.5982149999999999,-0.037818,58.333333,-34.397806,0.995943,186023329.59,5.296667,-6352572.46,12.305221,1790678420.76,-0.33093,37.827715000000005,2.42313,7046056.65,-0.331762,0.06845,-1882871.35575,4306625.89348,663494361.81,0.981194,0.016469,0.084597,,33277502.04,8746830000.0,2838106735.74,2842077195.0,0.106116,-129864765.19,-7.181241,7.055874,0.170902,4204615.7513,0.904614,0.0,-1481384.8188399998,209.232121,21.138048,6.354005,-4.816955999999999,0.0030989999999999,128157174.104,0.007314,0.795323,46740721.38,985527.085926,1.205148,65.07133,0.635713,-504733085.6,13.250801999999998,6.572260000000001,146244214.37,0.285665,9935160000.0,-133445579.44,1.246106,-0.070118,0.142267,0.488202,1018.394625,0.975763,1.749205,941168.264667,452.646029,9.435421,13.78868,4120856.21465,5788010.712309999,1.0139280000000002,0.939926,3.079227,0.154083,4.978405,2838106735.74,5.98462,-17.120974,16.346258,622.088313,0.317722,144601480.62,1.794725,0.817059,0.831201,-133111208.55,0.1810369999999999,4846456659.52,1.784505,0.007238,49237610.42,35.0,1.22498,2434338479.48,-139798151.9,0.065545,0.2564639999999999,0.006055,0.4863479999999999,0.0150419999999999,1.720577,-0.066187,14779861.81,102.694035,0.0462529999999999,0.2049969999999999,0.713403,-0.073873,0.040547,44890019.38,23266877.924,0.015068,-0.735111,0.288623,0.0415009999999999,48.0,-10.289037,2169162113.83,0.516367,54.47154499999999,-0.0558809999999999,3215793671.78,,1333585842.38,1.358098,0.534103,-0.003895,-0.029418,0.00083,72.230549,1130863.45119,66.502463,600844315.05,4.562143,1.784505,2645699.68205,8.0,194267209.19,12.509907,2359037120.65,-0.012639,0.707233,1432381728.94,551551773.474,-0.467634,403744427.635,1.493771,561111079.743,0.463818,11027787578.1,2.131549,401486.536909,131077701.016,0.3642869999999999,-0.0016489999999999,,-0.046901,4.02037,0.932271,0.019554,1.050976,0.994294,0.352732,0.658066,-0.047019,-0.991305,0.857733,0.4069,-0.046901,536.111169,-0.263213,-0.051873,-0.013071,-0.047019,1.111618,-1.6e-05,0.833952,-1.20028,1.468437,2.258311,0.532092,0.035258,-0.051466,4.313178,0.634842,1.131017,0.403407,0.996173,1.022546,0.027381,-48.928146000000005,4.160132,-0.0648519999999999,2.190474,0.039602,-0.318659,23.019346,-0.024158,0.5012979999999999,0.026488,0.934485,0.987692,0.838816,0.0051909999999999,24.7,0.006118,1.739636,-0.291551,1.267505,-1.209809,0.876898,-1.540463,-0.949178,0.017349,0.515087,-0.006149,1.013355,0.057272,0.887416,1.011676,0.26732,-0.030238,0.5287,83.46514,6.230512,53.6045,0.998462,2.104299,0.0563929999999999,0.028038,-0.002868,1.023299,-0.057598,1.007136,0.818617,-0.047019,0.99667,0.3063329999999999,-0.546099,0.032157,0.05076,1.299597,0.706403,0.367131,0.0047659999999999,0.967828,0.990283,0.031168,1.046082,0.0150229999999999,0.171221,0.3070699999999999,0.0003399999999999,1.077368,0.002751
