Unnamed: 0,date,pchg,PLRC24,Rank1M,net_profit_ttm,MAWVAD,operating_assets,cash_flow_to_price_ratio,BR,single_day_VPT_6,TVMA6,account_receivable_turnover_rate,VOL60,bear_power,AR,VEMA10,retained_profit_per_share,surplus_reserve_fund_per_share,ROC120,single_day_VPT,TRIX10,DEGM,single_day_VPT_12,equity_to_fixed_asset_ratio,financing_cash_growth_rate,net_operate_cash_flow_per_share,adjusted_profit_to_total_profit,VSTD10,operating_profit_per_share,account_receivable_turnover_days,VDEA,ROC60,market_cap,accounts_payable_turnover_rate,equity_turnover_rate,arron_up_25,BIAS60,interest_carry_current_liability,TRIX5,operating_profit_per_share_ttm,VOL5,net_working_capital,Price1M,ROC6,circulating_market_cap,cfo_to_ev,PEG,total_profit_ttm,money_flow_20,VOL120,debt_to_equity_ratio,fixed_assets_turnover_rate,CCI15,gross_profit_ttm,value_change_profit_ttm,operating_cost_ttm,PLRC6,WVAD,administration_expense_ttm,BBIC,cash_to_current_liability,VEMA5,capital_reserve_fund_per_share,operating_profit_ttm,goods_service_cash_to_operating_revenue_ttm,ROC12,net_debt,total_asset_growth_rate,fifty_two_week_close_rank,net_asset_growth_rate,turnover_volatility,VEMA26,net_operate_cashflow_growth_rate,financial_expense_ttm,EBIT,PLRC12,net_interest_expense,VDIFF,asset_turnover_ttm,VMACD,CCI10,debt_to_asset_ratio,EBITDA,cash_and_equivalents_per_share,gross_income_ratio,Volume1M,ACCA,DAVOL5,DAVOL20,VROC12,CR20,financial_expense_rate,interest_free_current_liability,VOL240,ATR6,retained_earnings,total_operating_revenue_ttm,VROC6,cashflow_per_share_ttm,VOL10,operating_revenue_per_share,GMI,financial_liability,VOSC,BIAS5,TVSTD6,BIAS10,MASS,np_parent_company_owners_growth_rate,sale_expense_ttm,np_parent_company_owners_ttm,current_ratio,eps_ttm,sales_to_price_ratio,CCI88,total_operating_revenue_per_share,financial_assets,retained_earnings_per_share,admin_expense_rate,total_operating_cost_ttm,operating_liability,cash_rate_of_sales,operating_revenue_per_share_ttm,asset_impairment_loss_ttm,TVSTD20,CCI20,total_operating_revenue_per_share_ttm,accounts_payable_turnover_days,Price1Y,equity_to_asset_ratio,BIAS20,net_profit_growth_rate,ARBR,ATR14,DAVOL10,net_asset_per_share,current_asset_turnover_rate,fixed_asset_ratio,non_recurring_gain_loss,operating_revenue_growth_rate,DEGM_8y,goods_sale_and_service_render_cash_ttm,arron_down_25,VR,Price3M,TVMA20,DSRI,OperateNetIncome,net_finance_cash_flow_ttm,ROC20,bull_power,net_invest_cash_flow_ttm,PSY,VSTD20,operating_revenue_ttm,VEMA12,non_operating_net_profit_ttm,net_operate_cash_flow_ttm,VOL20,total_profit_growth_rate,intangible_asset_ratio,debt_to_tangible_equity_ratio,MAC60,operating_cost_to_operating_revenue_ratio,roa_ttm,EMAC10,roa_ttm_8y,size,EMAC120,earnings_yield,daily_standard_deviation,super_quick_ratio,price_no_fq,EMAC20,MAC120,profit_margin_ttm,momentum,LVGI,maximum_margin,market_leverage,historical_sigma,operating_profit_to_operating_revenue,inventory_turnover_rate,EMA5,debt_to_assets,natural_log_of_market_cap,Kurtosis60,sharpe_ratio_60,predicted_earnings_to_price_ratio,SGAI,quick_ratio,sharpe_ratio_120,SGI,relative_strength,non_current_asset_ratio,total_profit_to_cost_ratio,net_operate_cash_flow_to_operate_income,EMAC26,net_profit_to_total_operate_revenue_ttm,operating_tax_to_operating_revenue_ratio_ttm,cumulative_range,earnings_to_price_ratio,Skewness60,liquidity,short_term_predicted_earnings_growth,MAC5,net_profit_ratio,raw_beta,Kurtosis20,boll_down,average_share_turnover_annual,long_term_predicted_earnings_growth,net_operate_cash_flow_to_net_debt,total_asset_turnover_rate,roe_ttm,OperatingCycle,residual_volatility,net_operate_cash_flow_to_asset,book_to_price_ratio,MAC20,Variance20,cube_of_size,long_debt_to_asset_ratio,boll_up,MFI14,Skewness120,sales_growth,net_operate_cash_flow_to_total_current_liability,MLEV,beta,net_operate_cash_flow_to_total_liability,roe_ttm_8y,average_share_turnover_quarterly,earnings_growth,cash_earnings_to_price_ratio,Skewness20,net_operating_cash_flow_coverage,inventory_turnover_days,rnoa_ttm,long_term_debt_to_asset_ratio,margin_stability,ROAEBITTTM,operating_profit_growth_rate,Variance60,EMAC12,operating_profit_to_total_profit,roic_ttm,leverage,MACDC,long_debt_to_working_capital_ratio,non_linear_size,sale_expense_to_operating_revenue,sharpe_ratio_20,MAC10,Kurtosis120,operating_profit_ratio,growth,book_leverage,invest_income_associates_to_total_profit,share_turnover_monthly,Variance120,net_non_operating_income_to_total_profit
002001.XSHE,2025-08-25,-0.03373493975903619,0.003286,0.343489,6911629198.97,1172911.84393,34700892491.3,0.007541,228.971545,4425.8483719999995,843456790.088,1.489025,0.821883,0.026536,176.878054,698609.3634510001,7.366697,0.502845,16.595136,5477.122407,0.34253,0.309001,2681.080239,1.389899,-0.033527,0.519285,0.876923,167122.226978,0.697554,241.768888,26949.51188,11.491108,75145160000.0,6.151134,1.363933,100.0,10.465204,4472631133.04,0.774039,2.61726,1.20456,11123821040.4,0.075364,7.0959259999999995,74254940000.0,0.101463,0.08109,8014994657.72,13265349709.2,0.749521,0.425162,0.998478,161.123169,9991397453.3,62564399.46,12558699704.3,0.01293,1820384.02066,604101560.89,0.960161,0.781784,759310.885106,1.0192290000000002,8043943054.35,0.917376,9.200536,7883338024.98,0.104973,1.0,0.191958,0.003148,624968.337695,0.571822,72881298.56,2081071289.81,0.007673,,57327.296072000005,2.293258,30377.784193,124.940277,0.297417,2285988498.82,1.671372,0.443083,0.006012,-0.007043,1.607107,1.269818,47.683541,209.569378,0.003232,2437570190.99,0.789266,24.876667,24186419998.7,22550405783.4,22.351888,0.175571,1.01622,1.769877,0.789388,9450837649.43,8.40212,2.369787,154491890.039,4.958146,26.833077000000003,1.347161,189440080.55,6878833527.24,2.609768,2.248839,0.300093,328.799103,1.769877,9076526907.41,7.869542,0.026789,14773262621.8,3569330612.14,0.363104,7.337231,81659633.16,231036887.351,197.680453,7.337231,58.525791000000005,0.144611,0.702583,7.037321,1.341766,-52.093491,19.517857,1.355826,9.964138,1.416257,0.505492,205085.73,0.40913,-0.005428,20687192122.3,40.0,1.68752,0.106752,663291370.957,1.02923,2106868606.18,-2864916353.88,9.493954,0.046169,-4783631160.14,66.666667,204372.249262,22550405783.4,682295.633767,-28948396.63,8188151375.07,0.951755,1.244587,0.0564559999999999,0.460308,0.905262,0.556917,0.157881,0.960997,0.108383,0.551675,0.8973959999999999,0.958618,0.012761,1.857572,24.45,0.942039,0.8917889999999999,0.356709,-0.238695,0.866506,0.664555,1.070013,0.0124319999999999,0.356709,2.9237889999999997,0.978761,0.290913,25.042688,1.315055,3.3665559999999997,0.0905639999999999,0.775265,1.988172,1.420231,1.429533,0.00072,0.588052,0.597015,1.052848,0.934984,0.3064969999999999,0.011441,0.2645679999999999,0.091541,0.815051,-0.596346,0.097486,0.976851,0.3064969999999999,0.579475,-0.2261989999999999,0.8771979999999999,-1.775942,0.324619,0.20245,0.515115,0.224622,364.896768,-0.674161,0.187041,-0.3391349999999999,0.934254,0.033248,-7.623129,0.11002,0.991309,84.853176,-1.946149,0.064706,1.24617,0.075195,-0.838884,0.1225779999999999,0.16241,-1.776103,-0.021262,0.108964,0.281105,0.848967,123.12788,0.8180270000000001,0.139569,4.9881660000000005,0.047597,1.247802,0.025103,0.956025,1.000165,0.180547,-0.864869,0.014546,0.549269,-0.624563,0.008401,11.336804,0.952761,16.642353,0.356709,0.218092,1.157393,0.005086,-1.6232879999999998,0.056379,0.0003689999999999
002003.XSHE,2025-08-25,-0.026678932842686187,0.001251,0.73433,660387656.51,451248.19037,5589403258.29,-0.019919,95.572519,-93.44948,109979436.147,2.166506,0.706483,-0.012911,119.42446,349270.816261,0.856929,0.452535,-10.987261,-4590.660261999999,0.17935,0.024606,-57.601346,1.388078,-1.7287290000000002,0.340202,0.840659,175411.631836,0.27057,166.166146,-4566.286428,-1.584507,13068190000.0,5.051001,0.941875,96.0,1.577879,1481373084.9,0.336719,0.685725,0.98756,552199010.84,0.014758,2.100457,11365740000.0,0.079525,,789736824.9,1515756252.51,0.795593,0.572118,1.589005,44.638852,1993548572.9,17167256.34,2722222884.52,0.001648,997058.202264,537304104.15,1.001193,0.680195,434662.626546,1.466326,801537373.71,1.080739,2.007299,1176050448.38,0.02758,184.0,0.029227,0.0034939999999999,297283.002268,0.3563469999999999,42204783.09,338644078.56,0.003729,,36203.732352,3.946567,40770.01878,8.757819,0.361362,694049138.57,1.143969,0.422739,0.002722,0.016377,1.241289,0.848764,328.262612,113.88102,0.00895,892569783.37,0.95483,6.693333,1530619232.03,4715754372.8,125.834883,-0.228561,0.77663,1.162248,0.980505,1481373084.9,10.856124,-1.114453,57854863.5845,0.080566,25.903859,-0.027347,436781110.74,653786580.43,1.232608,0.56497,0.360855,30.404969,1.162248,1365470789.77,1.309464,0.113938,3979329822.07,1031850659.52,0.2397449999999999,4.034388,2213880.93,39846365.0234,71.261913,4.034388,71.273004,-0.076383,0.638638,1.382906,-0.022311,23.851941,4.699286,0.976166,3.75813,1.6764990000000002,0.460088,4893541.55,0.078084,-0.0014119999999999,5096498564.03,40.0,1.205922,0.01551,75756146.3735,0.921502,301279802.978,-579614760.31,1.821494,0.013033,-818125940.86,66.666667,134484.428095,4715754372.8,333486.734621,-11800548.81,1130577838.72,0.67527,-0.038705,0.073192,0.639073,0.984466,0.5772609999999999,0.094953,1.000946,0.103005,-1.229682,1.016482,0.0517679999999999,0.0143259999999999,0.838765,11.18,0.992341,1.012582,0.16997,-0.994913,1.100184,0.945742,1.000268,0.0158069999999999,0.16997,3.843458,1.007249,0.355097,23.293447,-0.0598559999999999,-0.609892,0.062159,1.016991,0.934255,-0.974545,1.1965709999999998,-7.5e-05,0.579267,0.211244,1.535226,0.989659,0.140039,0.012379,0.198947,0.050029,-0.1811809999999999,-1.432996,0.068187,1.01127,0.140039,0.5780069999999999,0.273951,0.951488,-1.609068,0.359435,0.338131,0.67805,0.14883,259.831801,-0.741359,0.1625589999999999,-0.593296,0.98636,0.0300199999999999,3.686974,0.0,1.021231,57.69785600000001,-2.052076,0.021972,0.575104,0.010546,-0.842418,0.158227,0.160405,-1.923448,0.020295,0.086514,-0.644001,1.47801,93.665655,0.670798,0.020026,22.499399,0.030173,-0.022312,0.029267,0.998721,1.0064959999999998,0.117472,-0.927132,0.006569,0.252229,1.989905,0.092622,1.229503,0.999195,10.566983,0.16997,0.121898,1.000764,0.016265,-1.93541,0.068601,0.0076879999999999
002004.XSHE,2025-08-25,-0.0040567951318457585,0.004468,0.287794,-216929032.59,1601469.7835,24942622284.3,-0.004108,190.720632,11943.26298,363945754.773,1.193692,1.274483,0.037924,115.51408700000002,2632089.09823,1.003302,0.295667,28.238342,3562.7073170000003,0.480905,-0.0734809999999999,6543.281499000001,1.701008,-4.130565,0.251855,0.464617,1953994.20134,0.179989,301.58544,392825.956841,19.565217,9800600000.0,3.303005,1.365872,92.0,13.173037,5327700491.48,1.226624,-0.011669,4.3485,2158832080.63,0.090464,8.791209,9314020000.0,0.090535,,-23776934.89,3493225787.25,1.196579,1.4044020000000002,1.234252,115.384615,3963735534.25,-108740257.01,7724189719.22,0.019421,-369518.412681,1200021587.2,0.961216,0.2891829999999999,3240135.5646900004,2.681963,-23103206.94,0.829779,11.235955,10744970494.2,-0.04749,3.0,-0.018962,0.019146,1737396.37277,0.050905,240236555.33,435615926.16,0.0129629999999999,,707368.769907,1.158021,314542.813066,75.048733,0.461672,1451062247.38,1.487769,0.339116,0.00894,0.006415,3.63411,1.635207,335.214308,183.040936,0.020555,4052262244.22,1.181007,4.593333,2571854008.09,11687659517.0,75.896328,-0.0301,2.83283,1.577874,1.146116,9671273208.36,28.934016999999997,0.93801,259859761.493,5.386417,26.833045,-1.980556,1065378565.1,-224056957.25,1.2301540000000002,-0.109565,1.192606,257.953133,1.577874,4711856047.05,1.298969,0.102674,10740719548.3,4019359434.35,0.153544,5.903099,926092422.97,185041171.724,155.287818,5.903099,108.991653,0.156996,0.538328,8.445613,-1.477048,-75.20654499999999,3.029286,2.367441,4.923621,1.008321,0.316476,26953425.89,0.0034119999999999,0.0094849999999999,9698173431.96,40.0,1.649936,0.135277,174507871.67,1.435648,311680895.842,-1507946476.51,11.235955,0.056101,-346224966.78,58.333333,1528922.41655,11687659517.0,2444765.14267,-673727.95,1794575765.92,1.956655,-1.0365030000000002,0.12344,1.107208,0.883603,0.660884,-0.007315,0.962103,0.01486,-1.522702,0.8712850000000001,0.677686,0.018097,0.813619,4.95,0.935745,0.8476090000000001,-0.001977,-0.6505,1.031141,0.782704,1.454217,0.0137169999999999,-0.001977,3.5557160000000003,0.986721,0.458196,23.005709,21.615878,4.114006,,0.876919,0.998561,2.447936,1.0060440000000002,0.000287,0.610892,-0.0023239999999999,1.895132,0.925906,-0.018561,0.01098,0.232109,-0.022862,3.513353,-0.710421,,0.990707,-0.018561,0.71323,11.017101,0.8308719999999999,-1.41897,,0.046408,0.394128,-0.022984,402.830861,-0.5886239999999999,0.0605159999999999,1.7511709999999998,0.922121,0.16335,4.209736,0.086649,1.013371,65.443205,0.361452,0.006352,0.176178,0.305477,-0.51685,0.036423,0.04444,-1.323277,-0.482143,0.183109,2.810711,2.442992,101.245421,-0.002289,0.145363,9.887695,-0.000198,-1.0340200000000002,0.067134,0.955064,0.934581,-0.011331,0.1014299999999999,0.021303,1.99676,2.110748,0.091154,6.79085,0.948889,18.194470000000003,-0.001977,-0.8372700000000001,1.404067,0.065882,-0.905418,0.0681929999999999,-1.2956219999999998
002006.XSHE,2025-08-25,-0.019718309859155014,0.0048049999999999,0.35164,162216696.9,2452523.08012,2774393060.72,0.032999,163.826515,2176.046169,435076688.785,0.453452,2.70855,0.01445,121.914618,2699020.19014,1.237474,0.296793,3.160271,-1232.78933,0.487256,-0.00785,2029.735123,3.716307,17.493955,0.375709,0.781149,765844.467664,0.16002,793.910292,299098.105758,10.653753,9501820000.0,1.130521,1.295798,92.0,9.675613,440030337.78,0.65442,0.322669,4.243040000000001,1442404884.63,0.0571259999999999,4.218928,9501820000.0,0.0038909999999999,,173738514.22,6268988297.61,3.4258029999999997,0.709619,3.256553,86.831512,560378928.224,3250237.07,1267511332.03,0.002327,1022900.48428,159344278.22,0.98058,0.332196,2776909.42993,2.084938,167721379.73,0.562074,7.656066,1132910904.93,0.507251,36.0,0.7694439999999999,0.015303,2323703.87586,-0.618875,1242913.65,83322621.02,0.007142,,321191.16202800005,2.055402,22093.056269999997,63.21609399999999,0.415074,224861666.32,1.054017,0.306569,0.0064129999999999,0.0311279999999999,1.2385540000000002,1.000703,130.67396599999998,180.35982,0.0006799999999999,1151967329.38,3.778483,4.511667,797501669.45,1827884603.36,-23.525283,0.60102,4.5483,1.263832,1.110814,801020987.78,12.143815,-0.131119,104579003.958,1.549914,27.357883,-0.120197,49382242.38,162216696.9,1.906035,0.312079,0.192371,138.852271,1.263832,1274957654.58,1.534267,0.087174,1624562611.81,879761030.5,0.022197,3.5165599999999997,13606208.87,147381467.225,99.81661,3.5165599999999997,318.43723700000004,0.147092,0.5849260000000001,5.241947,-0.121019,-41.911897,3.987143,1.32766,4.55675,0.629587,0.157394,4917929.59,0.086038,-0.006164,1027407288.75,36.0,1.115667,0.098688,313193054.544,1.138833,84849070.0909,912001850.56,9.264794,0.039042,-640169348.77,58.333333,998802.876113,1827884603.36,2644895.0378900003,6017134.49,40573790.85,3.42821,-0.130469,0.025044,0.741362,0.91178,0.693431,0.04006,0.98332,0.036862,-1.554231,0.919333,-0.910821,0.023659,1.5643049999999998,18.28,0.961512,0.925925,0.091757,-0.554659,0.940334,0.656568,1.006389,0.025932,0.091757,3.881643,0.996999,0.415074,22.974749,0.127978,2.119259,0.038661,1.016225,1.700921,0.065855,1.122484,0.000388,0.250645,0.117591,0.199554,0.952611,0.088746,0.008161,0.533396,0.017072,0.496239,0.375899,1.325766,1.001313,0.088746,1.319998,-0.366757,0.8710469999999999,-0.270627,,0.17238,0.451402,0.068487,886.6545179999999,-0.46912,0.01002,-0.902583,0.950191,0.054514,4.2219169999999995,0.0,1.029336,75.591297,0.494903,0.068368,0.0246009999999999,0.009257,0.944029,0.116191,0.068246,-0.565785,0.204819,0.00427,0.4573609999999999,2.790375,92.744226,0.188598,0.0219259999999999,5.928483,0.011394,-0.090158,0.052666,0.97815,0.998529,0.05435,-0.798127,0.010645,0.061553,2.113564,0.027016,8.505121,0.984737,5.335659,0.091757,0.447343,1.023038,-0.006084,-0.345907,0.161903,0.0
002007.XSHE,2025-08-25,-0.015789473684210686,0.000951,0.608966,1204929296.31,84504.928875,12989736322.0,-0.002259,201.748116,1720.681196,392077428.8369999,0.572619,1.085358,0.0060079999999999,203.801627,510948.201593,4.403961,0.491295,10.926518,7987.507955,0.144087,-0.104067,1222.469654,4.7741370000000005,2.474731,0.007759,0.779413,166201.969227,0.21749,628.690478,32571.747270999997,9.113765,31724650000.0,5.802508,3.1780630000000003,64.0,6.734435,1096713969.24,0.201575,0.791212,1.4372200000000002,8181448001.6,0.033919,3.456496,27319480000.0,0.030927,,1394810904.01,6937173623.35,0.929511,0.202623,1.54566,212.273161,2740756956.06,170631174.68,1718599371.62,0.005658,734686.3266850001,277639490.77,0.975956,0.469105,555144.440667,0.782623,1445905901.35,1.035411,4.264264,1369412108.92,0.022751,10.0,0.033919,0.004268,456254.65311,-0.00337,-3537600.19,384945455.84,0.001937,,45067.623966,4.621588,12495.876694,181.047198,0.148228,381878626.86,0.600255,0.614621,0.0032409999999999,-0.018848,1.546211,1.405476,214.012029,121.013413,-0.000793,1271661777.05,0.863727,12.783333,8945868963.66,4459499898.98,36.320409000000005,-0.039284,1.4685,0.4747649999999999,1.132486,1096713969.24,8.989751,2.081618,119007605.013,2.503543,27.639609000000004,-0.18141,776007776.37,1139213029.63,4.454455,0.6593479999999999,0.14057,203.982349,0.4747649999999999,3649184629.33,4.895256,0.062258,3133997284.86,1369637277.15,0.2294739999999999,2.440277,73178596.75,116777909.652,241.505969,2.440277,62.042134,0.079601,0.851772,3.1951259999999997,-0.27137,2.053511,14.642143,1.579863,6.660698,0.463925,0.178414,13394416.24,-0.150332,0.00075,4617414784.27,4.0,1.649817,0.0689419999999999,346822395.365,0.955625,314004114.245,-892679451.64,3.827751,0.0313569999999999,-202448417.22,66.666667,152355.64528599998,4459499898.98,501322.277076,-51094997.34,1023337270.19,1.3064049999999998,-0.2858989999999999,0.020675,0.177993,0.936905,0.3853789999999999,0.072416,0.976498,0.1198369999999999,-0.3264849999999999,0.93836,-0.5601510000000001,0.010887,2.338891,17.36,0.968081,0.929359,0.324231,-0.948373,0.906053,0.904991,1.000268,0.011774,0.324231,0.77004,0.982848,0.145983,24.18036,2.947905,2.7905729999999997,0.046849,0.8855540000000001,3.512108,1.237619,0.819787,-2.6e-05,0.365955,0.503777,0.772037,0.963516,0.270194,0.008603,0.169326,0.0359089999999999,0.411875,-0.6528609999999999,0.236223,0.979608,0.270194,0.543466,1.417254,0.947984,-1.730616,,0.010354,0.268016,0.093592,1096.198711,-1.045201,0.0615029999999999,-0.424034,0.969038,0.019772,-1.250844,0.0,0.990093,60.809461,0.495235,-0.00913,0.437629,0.0030789999999999,-0.925582,0.005749,0.15027,-1.509389,-0.067284,0.032257,0.248753,0.045279,467.508234,1.49846,0.005888,16.928851,0.021562,-0.268664,0.020477,0.974693,1.033492,0.089636,-1.306731,0.001705,0.011975,0.848468,0.174012,3.976437,0.975576,2.521215,0.324231,-0.37711,1.000667,0.0,-1.304873,0.026391,0.0
002008.XSHE,2025-08-25,-0.09236518953550454,0.015236,0.08791,946022422.6,515774.965022,26775874292.5,0.063115,244.933352,8624.743977,2428027369.89,0.43237,3.748972,0.006159,213.094386,5807533.10775,11.673093,0.517968,32.960894,70482.31212799999,1.357748,-0.096935,20763.160006,2.824603,-1.496392,-0.638096,0.385069,2855288.6576799997,0.180569,832.619922,1058430.32711,55.28490600000001,36756840000.0,1.299297,1.1703,72.0,34.533373,3952511791.5,0.6664720000000001,0.936915,7.18438,11201059225.4,0.158719,3.628447,34155050000.0,0.016701,,982654660.36,46381032748.3,3.2345599999999997,1.1677879999999998,2.565141,67.099834,4759509877.66,234594254.82,10299665321.4,0.0087739999999999,3781786.10904,1172308546.09,0.925018,0.572033,5911470.046019999,3.415453,964650958.22,0.8858010000000001,22.554068,11401452521.0,0.11312,1.0,0.02504,0.0416529999999999,4855607.33972,-0.394811,-157032194.41,159289650.11,0.002062,,874344.799682,1.667705,-184085.52743,57.047540000000005,0.51789,345952122.72,7.313761,0.316053,0.020516,-0.023372,2.221131,2.3064,9.89053,195.71551,-0.010428,9930636676.58,3.49195,22.686667,12551957743.1,15059160187.9,31.464653,2.226074,9.45001,2.858946,1.097261,10619337019.8,15.259199,5.871886,914010242.169,4.294479,30.919696,-0.478995,1146865470.68,868390101.67,1.80681,0.918822,0.409702,238.98248399999997,2.858946,9779586813.62,12.191061,0.077847,14418967131.2,8312388753.89,0.0517559999999999,14.626176,320426940.13,1447638106.41,76.11235,14.626176,277.072813,0.434181,0.48211,14.456093,-0.460838,-31.838966,25.220714,2.921575,15.745494,0.637356,0.170682,91568432.31,0.051495,-0.024592,13339422900.2,8.0,1.902275,0.356167,2313862159.47,1.104534,-12342521.1423,713608206.08,27.136752,0.0890779999999999,798961765.1,58.333333,2942537.9224,15059160187.9,5729952.1394,18003702.14,779403005.99,7.460189999999999,-0.433859,0.050102,1.196207,0.74331,0.683947,0.025879,0.936063,0.0560409999999999,-0.176552,0.743266,-0.780411,0.027417,1.301102,35.7,0.8870819999999999,0.725973,0.064057,-0.270015,0.938073,0.812958,1.169477,0.019493,0.064057,1.976284,0.95725,0.511008,24.32759,2.683023,12.400931,0.0408899999999999,0.869924,1.431417,1.929224,1.048265,0.000688,0.3138039999999999,0.0788529999999999,1.21745,0.8625010000000001,0.06282,0.008596,0.5487029999999999,0.023625,1.553279,1.390849,-0.259299,0.944538,0.06282,1.2245549999999998,0.092817,0.671034,-0.340702,0.220521,-0.057623,0.411954,0.0535659999999999,1014.779985,0.186577,0.021321,-0.219783,0.873697,0.350189,-2.344132,0.117104,1.076361,77.16549,0.5120359999999999,0.024811,0.059207,0.120764,0.714237,-0.034703,0.119763,-0.272819,0.020376,0.021204,0.904689,-4.018987,182.160063,0.106829,0.1381069999999999,11.588204,0.007123,-0.443615,0.176991,0.926081,0.995657,0.034723,-0.257748,0.004952,0.4507229999999999,0.595741,0.076157,32.227482,0.958824,4.437271,0.064057,-0.100928,1.290293,-0.032541,0.443721,0.159634,0.074357
002009.XSHE,2025-08-25,0.04219653179190752,0.005423,0.292451,-124138856.64,5314311.70168,4802308331.4,-0.020724,144.95113999999998,4313.28994,657958499.113,0.793321,5.685815,0.008027,119.649495,6092344.587619999,1.176886,0.288623,8.208508,1183.424125,0.470713,0.239859,1656.687057,2.187107,-5.370729,-0.0463639999999999,0.236255,1897260.98544,0.049111,453.788738,655538.895088,22.773623,7264330000.0,1.765772,0.68986,96.0,13.118913,2001408764.43,0.392163,-0.298467,10.2683,19091422.04,0.046822,4.453441000000001,6395450000.0,0.022428,,-127755860.99,11087781038.3,6.756222999999999,1.839584,3.086431,97.695553,385298749.792,19194712.96,2510470764.82,-3.2e-05,4680894.95669,196720085.38,0.977771,0.132498,6205059.905259999,2.42313,-120053336.0,0.8547879999999999,1.918736,3213862061.36,-0.093898,9.0,-0.046943,0.038607,5418750.24973,3.4135379999999995,46396074.69,13869586.84,0.00415,,601401.8080579999,1.211766,-54137.087029999995,78.435738,0.647282,157905878.22,1.124057,0.1330599999999999,0.005462,-0.005593,1.519828,1.328654,16.424805,146.463742,0.016022,1428961347.66,7.415386,4.115,589476447.82,2895782446.9,-20.680096,-0.39258,8.99438,1.5523049999999998,0.5982149999999999,2477339295.57,9.989811,0.344483,181610525.415,2.02237,26.712701000000003,-0.1799869999999999,53297103.32,-120744679.31,1.005565,-0.3086239999999999,0.398629,166.5533,1.5523049999999998,861371380.7,1.465509,0.067933,2937162820.7,1188655960.48,0.079077,7.199263,137828352.75,247210039.927,92.954784,7.199263,203.876776,0.2447929999999999,0.352718,4.137235,-0.173438,-25.301645,3.464286,1.331273,4.954437,0.808081,0.161272,9225155.29,-0.090539,-0.068461,2475279643.74,36.0,1.2371299999999998,0.135177,553504650.1240001,1.358098,33863535.1575,-509879980.81,11.070111,0.037379,122981806.74,50.0,2522843.92173,2895782446.9,6020152.05779,-7702524.99,228989654.97,8.97668,-0.3708579999999999,0.103064,2.5401119999999997,0.884025,0.8669399999999999,-0.021918,0.9822,0.000703,-1.827668,0.8714770000000001,-0.880757,0.0284899999999999,0.5199630000000001,18.06,0.961347,0.8669020000000001,-0.041458,-0.143126,1.007136,0.298077,1.028143,0.028898,-0.041458,4.034149,0.991817,0.646401,22.706242,5.857633,3.901443,,1.131017,0.824155,0.305816,0.818617,0.000821,0.39095,-0.045515,-5.533774,0.949843,-0.042869,0.006579,0.471255,-0.016622,1.527749,1.3471879999999998,,0.996567,-0.042869,1.484628,3.450624,0.88203,0.424519,,-0.005803,0.5112899999999999,-0.060589,543.026886,-0.276075,0.040431,-0.8133729999999999,0.960271,0.236942,3.918567,0.031006,1.038512,66.207351,0.263528,-0.051873,0.067106,0.031417,1.340398,-0.0050869999999999,-0.004859,0.162542,-0.546099,0.031522,1.456847,-1.3783530000000002,89.23814899999999,-0.050237,0.0416029999999999,3.5669169999999997,-0.005513,-0.357534,0.1129859999999999,0.978041,1.084077,-0.027472,-0.312818,0.000656,12.341938,2.043441,0.018405,5.500419,0.980177,2.855317,-0.041458,-1.274227,1.09043,-0.487592,0.609368,0.205703,-0.0040939999999999
