Unnamed: 0,date,pchg,PLRC24,CCI15,VEMA12,np_parent_company_owners_growth_rate,gross_income_ratio,VSTD20,VOL20,VR,operating_profit_per_share_ttm,TVSTD20,total_operating_revenue_ttm,net_asset_growth_rate,PLRC6,DAVOL5,fixed_assets_turnover_rate,net_finance_cash_flow_ttm,operating_revenue_growth_rate,ATR6,money_flow_20,account_receivable_turnover_rate,Price3M,BIAS20,total_profit_ttm,operating_revenue_ttm,AR,ROC20,TRIX5,TVMA20,interest_free_current_liability,TVMA6,VEMA5,PLRC12,VROC6,non_operating_net_profit_ttm,gross_profit_ttm,VOSC,DEGM,financial_assets,VDEA,BIAS5,accounts_payable_turnover_days,current_ratio,CCI88,DSRI,turnover_volatility,np_parent_company_owners_ttm,VEMA26,eps_ttm,VDIFF,VOL240,Price1M,VOL5,DAVOL20,ACCA,intangible_asset_ratio,VOL60,asset_impairment_loss_ttm,accounts_payable_turnover_rate,equity_to_asset_ratio,total_profit_growth_rate,fixed_asset_ratio,net_asset_per_share,interest_carry_current_liability,account_receivable_turnover_days,VMACD,VOL10,financing_cash_growth_rate,ROC60,operating_assets,retained_profit_per_share,single_day_VPT_6,financial_expense_rate,net_working_capital,bear_power,single_day_VPT,retained_earnings,PEG,Volume1M,EBITDA,fifty_two_week_close_rank,VROC12,current_asset_turnover_rate,VEMA10,ROC120,BIAS60,Price1Y,BBIC,ATR14,ROC12,WVAD,net_invest_cash_flow_ttm,arron_up_25,EBIT,BIAS10,CCI20,total_asset_growth_rate,CR20,MAWVAD,cash_rate_of_sales,cash_to_current_liability,cfo_to_ev,arron_down_25,DEGM_8y,cash_flow_to_price_ratio,non_recurring_gain_loss,MASS,net_debt,total_operating_revenue_per_share_ttm,debt_to_tangible_equity_ratio,equity_turnover_rate,operating_profit_per_share,PSY,CCI10,net_profit_growth_rate,debt_to_equity_ratio,net_interest_expense,net_operate_cashflow_growth_rate,sales_to_price_ratio,operating_revenue_per_share_ttm,equity_to_fixed_asset_ratio,DAVOL10,operating_liability,total_operating_revenue_per_share,BR,ROC6,VSTD10,administration_expense_ttm,financial_liability,cashflow_per_share_ttm,financial_expense_ttm,value_change_profit_ttm,single_day_VPT_12,goods_sale_and_service_render_cash_ttm,goods_service_cash_to_operating_revenue_ttm,net_profit_ttm,VOL120,operating_revenue_per_share,retained_earnings_per_share,bull_power,net_operate_cash_flow_ttm,Rank1M,operating_cost_ttm,OperateNetIncome,surplus_reserve_fund_per_share,cash_and_equivalents_per_share,market_cap,operating_profit_ttm,capital_reserve_fund_per_share,circulating_market_cap,asset_turnover_ttm,debt_to_asset_ratio,TVSTD6,admin_expense_rate,GMI,adjusted_profit_to_total_profit,ARBR,TRIX10,sale_expense_ttm,net_operate_cash_flow_per_share,total_operating_cost_ttm,liquidity,net_operating_cash_flow_coverage,MAC60,non_current_asset_ratio,operating_profit_ratio,roe_ttm,Kurtosis120,share_turnover_monthly,earnings_growth,net_non_operating_income_to_total_profit,daily_standard_deviation,MAC5,earnings_to_price_ratio,MACDC,roe_ttm_8y,non_linear_size,Skewness120,net_operate_cash_flow_to_asset,sharpe_ratio_120,MFI14,ROAEBITTTM,operating_profit_to_operating_revenue,growth,historical_sigma,long_term_debt_to_asset_ratio,natural_log_of_market_cap,SGI,boll_down,net_profit_to_total_operate_revenue_ttm,SGAI,Variance60,LVGI,EMAC26,sharpe_ratio_60,net_operate_cash_flow_to_net_debt,raw_beta,profit_margin_ttm,rnoa_ttm,MAC20,margin_stability,Skewness60,operating_tax_to_operating_revenue_ratio_ttm,operating_profit_to_total_profit,total_asset_turnover_rate,maximum_margin,sharpe_ratio_20,leverage,quick_ratio,super_quick_ratio,Kurtosis20,predicted_earnings_to_price_ratio,net_profit_ratio,total_profit_to_cost_ratio,book_leverage,long_term_predicted_earnings_growth,price_no_fq,roa_ttm_8y,EMAC120,roa_ttm,relative_strength,market_leverage,book_to_price_ratio,inventory_turnover_days,cube_of_size,EMAC20,net_operate_cash_flow_to_total_current_liability,MAC120,long_debt_to_asset_ratio,Skewness20,EMA5,net_operate_cash_flow_to_operate_income,sales_growth,EMAC10,short_term_predicted_earnings_growth,momentum,Variance120,Variance20,inventory_turnover_rate,MAC10,invest_income_associates_to_total_profit,operating_profit_growth_rate,earnings_yield,cumulative_range,boll_up,debt_to_assets,cash_earnings_to_price_ratio,Kurtosis60,beta,operating_cost_to_operating_revenue_ratio,MLEV,long_debt_to_working_capital_ratio,OperatingCycle,EMAC12,residual_volatility,roic_ttm,net_operate_cash_flow_to_total_liability,average_share_turnover_annual,sale_expense_to_operating_revenue,size,average_share_turnover_quarterly
002001.XSHE,2026-01-05,-0.010176125244618417,0.001168,115.587579,379147.666622,0.567702,0.4614279999999999,78866.360581,0.54799,1.452795,2.7489999999999997,94793597.0554,22469954547.1,0.172668,0.003571,0.747414,1.025485,-3148793844.44,0.129933,19.978333,8179928152.02,1.4642700000000002,0.0305079999999999,2.307207,8414150456.11,22469954547.1,117.184816,3.673132,0.298434,408978338.174,2682609117.57,471605707.078,410535.079144,0.00345,16.441321,-34684975.56,10367932492.2,-1.591841,0.218578,10349923465.6,-27743.659711,0.504121,54.888128,2.434002,112.792334,1.02923,0.0012259999999999,7199748891.32,385183.095643,2.3564990000000003,-6035.429022,0.7601,0.02493,0.61932,0.661331,0.0142099999999999,0.056405,0.7240949999999999,120951253.84,6.558795,0.717537,0.5250600000000001,0.472812,10.477892,5271682088.52,245.856215,21708.230689,0.57777,0.0438319999999999,1.086519,34744039517.1,7.986441,724.063956,-0.003393,11406466826.4,0.005643,-629.4219929999999,26091154236.8,0.188888,0.002519,6737476648.82,9.0,65.822724,1.238348,384197.671284,17.218852,3.0310490000000003,0.1184009999999999,0.988936,20.361429,4.885177,347213.671768,-4394501803.78,92.0,2070642690.01,1.204625,134.22411200000002,0.085761,141.216216,321771.999822,0.362196,1.009117,0.099421,44.0,0.005174,0.007536,62989738.51,23.629996,5312470203.4,7.311055,0.427241,1.439994,0.657528,58.333333,120.570108,0.56942,0.395534,,0.151013,0.291045,7.311055,1.517596,0.697271,3777257974.76,1.803029,151.637518,1.78282,85676.14781699999,607649780.37,8960108629.88,0.193669,-76240763.88,9094668.87,773.457909,21352772234.5,0.950281,7242514700.53,0.828617,1.803029,8.489286,0.018381,8138522622.15,0.430722,12101699171.9,1895378904.58,0.502845,2.41584,77204350000.0,8448835431.67,1.019233,76285970000.0,2.420405,0.282463,107728846.446,0.027043,0.789388,0.821103,-34.452703,0.119367,181556448.88,0.780713,14186403529.8,-0.8534430000000001,1.397149,0.970581,0.570657,0.376006,0.2235739999999999,1.248883,-2.167512,-0.021262,-0.005907,0.013935,0.994984,0.0932559999999999,0.006779,0.174428,-0.52847,0.698513,0.180479,1.544619,72.73070600000001,0.0479189999999999,0.376006,0.23594,0.012411,0.106069,25.069722,1.429533,0.948587,0.32232,0.775265,0.050761,0.866506,0.980239,0.0304779999999999,0.451666,0.734031,0.376006,0.910087,0.977448,5.176740000000001,0.881007,0.012786,1.002979,0.498292,0.75248,3.405988,-0.923443,1.86646,1.760126,0.484343,0.0928399999999999,0.32232,0.6566029999999999,1.111094,0.3431599999999999,25.12,0.11479,0.946137,0.160609,0.000815,1.04621,-0.229926,134.293523,-7.157566,0.982409,1.106106,0.945289,0.079277,-0.103736,0.99579,0.982492,0.064706,0.989136,0.124982,-0.2442349999999999,0.051836,0.024187,2.680695,0.988097,0.01805,0.528361,1.082585,0.173337,1.006309,0.276517,0.105415,1.891648,-0.359453,0.538572,0.058339,0.41933,380.149738,0.987214,-1.0084110000000002,0.180251,0.18838,-1.846474,0.00808,0.487588,-1.861965
002003.XSHE,2026-01-05,-0.00576923076923086,-0.001675,5.27192,257036.341563,0.016411,0.425193,106406.929489,0.7718550000000001,1.4882879999999998,0.6812590000000001,30382236.431,4726800750.99,0.0806289999999999,-0.000696,0.6725869999999999,1.53597,-326341550.09,0.031557,6.173333,1678213038.14,2.145645,-0.001847,0.2611449999999999,796660579.71,4726800750.99,112.8095,-3.065825,-0.016189,83847910.6005,690267309.61,65194626.4017,237052.455717,-0.000293,20.557882,-13280915.1,2009838578.51,-16.061443,0.01496,1330781243.11,-36571.838332,0.8064520000000001,69.205318,1.372215,2.9523330000000003,0.921502,0.002802,660069692.23,298320.0871,0.5599970000000001,-41283.745538,0.860809,0.001015,0.59012,0.879719,0.0115909999999999,0.072608,0.91269,2213880.93,5.201912,0.6713899999999999,-0.0009019999999999,0.462727,3.876074,1421383356.12,167.781716,-4711.9072049999995,0.63608,-0.51576,6.330366000000001,5606305776.38,1.022493,221.667776,0.009984,785988535.44,-0.019764,1143.523585,1744594631.51,11.798226,-0.001522,844387758.78,174.0,-0.652172,1.706288,249597.450585,1.7992419999999998,-0.2782929999999999,-0.0549809999999999,0.995475,5.635,1.415094,228453.43457600003,-908385033.42,36.0,276255771.78,0.863201,-36.677454,0.053569,76.0,9797.718144,0.227233,0.661357,0.078226,72.0,0.000384,-0.012015,3423567.04,23.33677,969048685.66,3.975811,0.5487989999999999,0.985336,0.217359,58.333333,9.153318,0.018941,0.494681,,0.1360869999999999,0.369836,3.975811,1.450942,0.72497,858215742.59,1.089084,86.43205,1.224105,63807.13916,537595349.39,1421383356.12,-0.135119,47193746.82,16827447.82,65.437288,5044356734.17,1.067182,665775040.28,0.877388,1.089084,1.467415,0.0090599999999999,1074084441.43,0.8074100000000001,2716998187.65,242842502.377,0.444922,1.102331,12780560000.0,809941494.81,1.44474,10884530000.0,3.910961,0.32861,16410455.1803,0.1137329999999999,0.980505,0.826974,26.37745,-0.119993,438551194.97,0.247932,3979570275.0,-1.076037,1.377557,1.002791,0.5822970000000001,0.171351,0.1432369999999999,1.6603150000000002,-1.817108,0.020295,0.001549,0.0140349999999999,0.992,0.051646,0.000653,0.150583,2.026565,0.572182,0.154832,-0.011118,59.255913,0.030032,0.171351,-0.071269,0.014415,0.02421,23.271191,1.1965709999999998,0.96906,0.140851,1.016991,0.058077,1.100184,0.999435,1.032545,0.304178,0.387006,0.171351,0.670147,0.997395,23.106705,0.8983610000000001,0.012628,1.014969,0.681381,0.954718,-1.7244540000000002,-0.975552,1.034576,0.925881,0.0352009999999999,0.060359,0.140851,0.212992,1.000585,0.231269,10.75,0.1019019999999999,1.00858,0.095973,0.0,1.000214,-0.426677,94.468684,3.856804,0.997637,0.542027,0.996357,0.0,-0.526672,0.993385,1.4374209999999998,0.021972,0.993556,-0.015392,-0.969426,0.044316,0.044216,3.810787,0.991442,0.01869,0.015705,0.065383,0.3542349999999999,1.025731,0.321898,0.08404,1.47635,-1.148762,0.574807,0.0129699999999999,0.213678,262.2504,0.994258,-0.427038,0.116525,0.129305,-1.69482,0.09278,-1.291315,-1.666305
002004.XSHE,2026-01-05,0.11247443762781195,0.000207,8.321775,796251.1383100001,-1.558432,0.3431619999999999,147271.71407000002,1.066505,0.96911,0.075532,17995094.8456,11840821528.2,-0.021631,-0.003609,0.596151,1.263276,-1601391313.6,0.016261,1.64,1927462292.0,1.188556,-0.010825,0.250104,158387906.8,11840821528.2,97.034221,-0.207469,-0.012119,96337818.866,3837285295.1,89241685.7833,788502.630751,0.000153,51.667174,8839933.86,4063451896.41,-13.440705,-0.056121,4231163370.97,-137033.49900799998,-0.207469,102.000229,1.339992,2.243402,1.435648,0.001923,-139146996.71,903272.903178,-0.024383,-107021.764867,1.435858,0.002397,1.0257,0.619868,0.009159,0.124641,1.884725,921431815.45,3.529404,0.550487,-0.716966,0.316849,4.898646,4689482275.56,302.88857,30011.734139999997,1.04398,-4.9325410000000005,5.251641,25013126041.9,0.916831,-382.681624,0.018747,2899031864.35,-0.007773,1367.824268,2400648219.55,,-5.2e-05,1447946834.65,41.0,20.203053,1.029593,789289.917941,16.183575,-1.164384,0.1238109999999999,1.001126,2.052857,2.997859,-458958.986205,-885107905.39,68.0,472394073.53,-0.722394,9.23662,-0.058539,98.930481,-177393.375622,0.1580339999999999,0.2455,0.09493,56.0,0.014171,-0.0620059999999999,18720339.46,23.115571,10771509608.3,5.980457,1.0510700000000002,1.359586,0.199198,50.0,-83.333333,-1.124774,1.355375,,0.2434909999999999,1.243317,5.980457,1.73738,0.606776,3776598328.46,1.586406,98.925144,-1.232033,156278.254654,1160992400.38,9369079909.66,-0.310746,221975828.28,-93442741.6,705.8148679999999,9977595855.6,0.8426440000000001,-48275963.57,1.720537,1.586406,1.212498,0.002637,1871247423.87,0.653223,7777504930.09,396587079.693,0.295667,1.199124,9523410000.0,149547972.94,2.744358,9050590000.0,1.202213,0.449513,13852551.2433,0.09805,1.146116,0.5162720000000001,-1.890923,0.012763,1092494588.18,0.300719,10741038123.0,-0.491656,2.665589,1.011781,0.609298,0.0126299999999999,-0.014347,15.116972,-1.493888,-0.482143,0.363579,0.016286,1.0020790000000002,-0.014611,0.0017809999999999,0.044938,2.111134,2.724039,0.063987,1.147692,58.694901,0.00134,0.0126299999999999,-0.863395,0.015879,0.157942,22.977019,1.0060440000000002,0.966284,-0.004077,0.876919,0.085986,1.031141,1.003014,0.675004,0.055275,0.419302,0.0126299999999999,0.015184,0.997505,10.20242,2.549018,0.011188,0.99497,0.404893,0.807311,-0.37692,0.22845,1.10425,0.863614,0.027297,,-0.004077,0.0154479999999999,1.436012,,4.81,0.015142,0.969242,-0.001651,0.000696,1.446834,1.862191,93.042821,4.221368,1.0021790000000002,0.193495,0.9715,0.097474,0.777595,1.000843,1.701469,0.006352,1.001577,,-0.349534,0.079891,0.030731,3.869186,1.007277,-0.087734,-0.747395,0.680301,0.277719,1.028726,0.446079,0.196489,14.082612,-1.075305,0.656838,0.326602,1.59326,395.931391,1.00152,-0.334309,-0.007162,0.045292,-1.215014,0.092265,-1.582277,-0.952409
002006.XSHE,2026-01-05,-0.028277634961439646,0.0017519999999999,167.838701,3646601.683830001,0.92312,0.3264559999999999,1407199.93405,4.39963,1.7307099999999995,0.4667689999999999,272819621.081,1890499357.76,0.830017,0.019624,1.561896,3.033397,1037300506.38,0.18027,8.986667,10184052176.5,0.435878,0.1308349999999999,10.142288,246160011.6,1890499357.76,123.420505,13.143123999999998,1.195228,509133279.65300006,1221750779.64,788286577.68,4408290.3054599995,0.0141319999999999,88.835533,3536577.65,617175043.6209999,9.952091,0.154121,1245805197.01,8108.101261,4.366209,335.17080899999996,1.884567,156.336183,1.138833,0.02156,218653051.69,3283688.56878,0.420654,362913.115052,4.077152,0.1085309999999999,7.03856,0.976303,-0.0154,0.031905,4.7258629999999995,12576938.85,1.074079,0.575278,1.1058940000000002,0.1735,4.623947,368339547.3,825.9194349999999,354805.013791,5.05345,7.0408800000000005,8.378136,2932171361.32,1.297673,9926.985317,0.0011359999999999,1406542015.01,0.032399,18613.336356,828792836.79,0.6155729999999999,0.012072,234321859.21,1.0,154.23484399999998,0.605378,3793566.80778,51.282051,12.917782,0.3214909999999999,0.934434,7.745,16.186359,8287446.80982,-493529805.4,100.0,40190641.01,9.358047,180.927687,0.442594,147.643979,5126372.3847,0.007629,0.433706,0.001072,4.0,0.00789,0.044485,12062640.51,23.269363,1054321782.23,3.63702,0.78164,1.271356,0.073811,58.333333,124.614149,0.921086,0.73829,,-1.223077,0.150353,3.63702,3.315719,1.121389,896209383.8,0.542651,158.508502,14.916865,1785673.7147099995,173542915.64,878269780.01,1.073877,2148278.4,9602772.93,5182.421158,1055487562.99,0.558312,218653051.69,4.506419,0.542651,1.594466,0.095259,14423430.77,0.166538,1273333937.64,6330852.656769999,0.296793,1.385468,12573800000.0,242623433.95,2.092336,12573800000.0,2.129756,0.424722,322983263.606,0.091797,1.110814,0.50358,-35.087996999999994,0.27696,53317533.91,-0.062691,1647550371.32,1.126021,-1.041389,0.8856,0.282755,0.128338,0.090973,1.458983,-0.043387,0.204819,0.0,0.0302629999999999,0.958165,0.01739,0.023923,0.069094,2.0355540000000003,0.260061,0.003452,2.98957,72.882025,0.014891,0.128338,0.429412,0.023578,0.044134,23.254881,1.122484,0.8237209999999999,0.115659,1.016225,0.275665,0.940334,0.907716,0.682193,-0.030907,1.442477,0.128338,0.273329,0.907916,6.071793,-0.033254,0.008513,1.004787,0.452492,0.770235,7.89411,-0.735991,1.645161,1.445555,1.122471,0.032049,0.115659,0.163851,1.060757,,24.19,0.035885,0.834873,0.052335,0.0016309999999999,1.01213,-1.016124,107.625901,3.895553,0.913829,0.008686,0.8180029999999999,0.019395,-0.069223,0.959838,0.059368,0.068368,0.933934,1.037476,0.4825939999999999,0.197664,0.2127929999999999,3.3449199999999997,0.914427,0.053401,1.438598,-1.025296,0.435546,0.992112,0.424722,0.001147,0.041569,1.251907,0.6735439999999999,0.014453,0.131094,933.545336,0.927889,-0.169929,0.067163,-0.018364,-0.170151,0.028203,-1.307447,-0.004052
002007.XSHE,2026-01-05,-0.024281150159744413,-0.000826,51.536492,182172.318215,-0.290992,0.58202,50228.674704000005,0.536675,1.203654,0.637927,34820681.8427,4267434736.51,-0.0336589999999999,-0.000413,0.465271,1.441161,-1011834390.48,-0.132556,6.2083330000000005,2579646766.42,0.5918720000000001,-0.027061,0.618638,1112266197.63,4267434736.51,75.635035,-0.2595719999999999,-0.042523,128891011.165,2468499286.37,118604263.202,193224.333582,-0.000499,118.250904,-53517859.7,2483796449.11,-19.438158,-0.090603,4076295535.72,-49627.81819,0.853018,58.640551,3.43425,-91.518975,0.955625,0.00145,948617173.78,217583.261489,0.5318930000000001,-35410.943275,0.930493,0.006057,0.51698,0.482996,-0.0056689999999999,0.021319,0.933223,61947612.02,6.139096,0.814489,-0.355544,0.181611,6.222785,457529776.74,608.2392110000001,14216.874915,0.47625,1.0923120000000002,-2.2264630000000003,12191074071.8,3.961853,216.431004,0.000332,7122685826.9,-0.009796,2070.2181100000003,8137936335.08,,-0.000161,1138653598.56,184.0,71.34334100000001,0.43159,180804.868381,0.326371,-2.669157,-0.022935,0.993399,6.750714,1.18499,107752.457246,807909499.93,12.0,359731470.17,0.668064,27.698185,0.010295,75.373134,-91036.054904,0.246111,0.739545,0.035701,96.0,-0.007228,0.0301379999999999,10167000.95,21.602015,1331531126.82,2.335177,0.233381,3.1048150000000003,0.2041069999999999,50.0,35.087719,-0.3522349999999999,0.265372,,-0.056307,0.1519319999999999,2.335177,4.484797,0.4286149999999999,2539751377.41,0.864966,73.004184,0.589005,46078.087364,232560183.17,478020750.47,0.463124,1418212.23,146087015.84,142.72548999999998,4438570284.28,1.040103,972011829.8,1.111138,0.864966,4.453149,0.006468,1050264549.92,0.6557310000000001,1783702462.11,404358742.303,0.491295,0.922726,28088010000.0,1165784057.33,0.779458,24187810000.0,6.091197,0.1855109999999999,42084564.2018,0.054496,1.132486,0.715839,2.630851,-0.104998,766980141.74,0.1204529999999999,3180013271.83,-0.956245,0.819627,1.027424,0.382278,0.273181,0.0834179999999999,0.4845529999999999,-2.166491,-0.067284,0.0,0.00972,0.991542,0.033773,0.003779,0.151619,1.145756,0.378077,0.064563,-0.206359,66.519837,0.017177,0.273181,0.075084,0.0103439999999999,0.00564,24.058609,0.819787,0.981737,0.2277739999999999,0.8855540000000001,0.023565,0.906053,1.001834,-0.8368209999999999,0.165315,0.4142109999999999,0.273181,1.664002,0.993852,14.240591,-0.099569,0.009243,1.033316,0.262331,0.877983,-0.612613,-1.228558,2.652193,2.068546,-0.043135,0.0519639999999999,0.2277739999999999,0.399426,1.000731,0.496938,15.37,0.11771,1.025798,0.059752,-0.000276,1.000301,-0.272582,461.84613499999995,0.0597669999999999,0.998003,0.460621,1.038365,0.0,0.137667,0.992685,0.96583,-0.00913,0.993147,0.162474,-1.215071,0.025409,0.013815,0.7794800000000001,0.993364,0.0,-0.3352469999999999,-0.349137,0.1127099999999999,1.005967,0.183403,0.037392,0.044464,-1.086883,0.41798,0.003256,0.01288,1070.085345,0.993782,-1.152443,0.075559,0.0729419999999999,-1.637552,0.179729,-0.512491,-1.62561
002008.XSHE,2026-01-05,0.06216216216216219,0.005914,95.72249,1968771.04582,-0.297516,0.309365,739693.329086,2.62765,1.250624,1.341318,427903190.105,17355084458.9,0.07241,0.0005639999999999,0.679764,2.760829,-589332145.06,0.1700569999999999,21.576667,19974170870.5,0.453222,0.105735,8.569104,1393120684.26,17355084458.9,172.174451,16.630257,0.999807,998027407.656,11984045137.2,1224156125.13,2050775.62856,0.013748,-5.798102,12094816.87,5368801190.87,5.426017,-0.088769,7421027778.01,54346.726316,1.55024,266.106244,1.724664,119.662937,1.104534,0.010471,1131187202.79,1861945.1983900005,1.189345,106825.847435,3.455215,0.094157,2.91858,0.612004,-0.01473,0.049524,2.841693,308129207.13,1.352843,0.492926,-0.1744359999999999,0.1710839999999999,16.482014000000003,2371920173.96,794.312265,52479.121119,2.931,-0.713688,6.059101,30083294931.7,12.002876,2177.086337,-0.009672,10403244203.5,0.021637,12167.306628,12891503271.8,,0.0106349999999999,2053499903.5,6.0,87.67191600000001,0.714084,2000242.72008,74.611611,10.457373,0.41048,0.954255,21.417143,18.310249,692021.722538,2040231303.36,100.0,463669545.86,4.894761,125.074078,0.122569,213.079961,3851704.95933,0.010281,0.380119,0.00315,20.0,-0.035571,0.037961,67887897.08,26.379448999999997,13827935476.8,16.856087,1.143528,1.065214,0.422461,58.333333,78.265722,-0.265854,1.120655,,-0.8562649999999999,0.394664,16.856087,2.881189,0.682657,9682506224.24,4.95334,173.991513,2.717653,858155.326025,1224919541.2,9334942545.71,1.582478,-167862421.2,353444904.45,5840.005535,14604130379.5,0.84149,1224553456.62,4.293518,4.95334,12.520844,0.0757159999999999,178426014.49,0.120224,11986034731.1,464387380.754,0.517968,5.040303,43974360000.0,1381025867.39,3.027933,40861680000.0,1.846449,0.507074,310370568.723,0.0705799999999999,1.097261,0.7041569999999999,-1.817063,0.578116,1198229356.03,-0.135875,16325373367.4,0.945869,-0.37284,0.905327,0.339831,0.079575,0.066658,0.610528,-0.62044,0.020376,0.309039,0.029307,0.984734,0.025724,0.02165,0.1055319999999999,0.408893,0.832997,0.004757,4.1593800000000005,73.843091,0.009642,0.079575,-0.183231,0.021735,0.124292,24.506873,1.048265,0.821378,0.070559,0.869924,0.202625,0.938073,0.924975,0.528103,-0.010117,1.7736009999999998,0.079575,0.146931,0.921072,12.992427,0.528346,0.008325,0.996593,0.4627489999999999,0.8503229999999999,12.686199,-0.341101,1.33389,1.203683,0.722426,0.044385,0.070559,0.097822,1.257011,,42.71,0.0490009999999999,0.84086,0.032651,0.001605,1.102842,-0.338519,168.494227,-3.116738,0.932931,0.0130689999999999,0.84131,0.104974,1.022318,0.978921,0.173278,0.024811,0.958544,-0.260089,0.45987,0.268132,0.209053,2.136572,0.953336,-0.052072,-0.179611,-0.674564,0.546557,1.020766,0.501217,0.004058,0.474931,2.005048,0.690635,0.095845,0.44808,962.806492,0.951685,-0.5634100000000001,0.043871,-0.007356,-0.337526,0.0690419999999999,-0.069119,-0.502232
002009.XSHE,2026-01-05,-0.04887892376681613,0.013561,124.577259,13182317.4435,0.007314,0.142267,9393583.99175,10.454745,0.989125,-0.331762,1162670999.0,2838106735.74,-0.0558809999999999,0.047369,4.160406,3.079227,-504733085.6,-0.037818,12.055,15255344860.5,0.795323,0.314634,26.907034000000003,-139798151.9,2838106735.74,79.866244,39.160401,4.0768830000000005,767589892.141,1432381728.94,2119098466.66,19854979.3205,0.04483,369.759728,-6352572.46,403744427.635,35.735819,0.1810369999999999,663494361.81,2038110.7142,1.955564,209.232121,1.0139280000000002,374.882761,1.358098,0.143616,-129864765.19,8471508.40529,-0.33093,4710809.03819,7.557027000000001,0.29217,31.173040000000004,1.395308,0.00083,0.106116,7.094478,146244214.37,1.720577,0.3642869999999999,0.0462529999999999,0.170902,4.978405,1790678420.76,452.646029,2672698.32399,17.302,1.794725,27.277937,4846456659.52,1.205148,37833.432283,0.016469,44890019.38,0.105387,-20770.233864,600844315.05,,0.0544529999999999,144601480.62,3.0,990.718811,0.817059,14577884.2712,44.784876,30.845893,0.380656,0.8948719999999999,6.659286,43.940376,-5831906.51886,14779861.81,96.0,33277502.04,16.962452,162.347098,-0.073873,237.229102,4509340.0488599995,0.06845,0.084597,0.016307,60.0,-0.066187,-0.032716,7046056.65,25.482774,3215793671.78,7.055874,2.4416029999999997,0.707233,0.040547,66.666667,89.381997,-0.003895,1.749205,,0.904614,0.317692,7.055874,2.131549,2.309154,1333585842.38,1.784505,450.64655199999993,38.8125,11862707.4398,186023329.59,2169162113.83,-0.735111,46740721.38,-33612246.77,19241.52405,2359037120.65,0.831201,-133111208.55,7.492788000000001,1.784505,1.493771,0.212082,194267209.19,0.031069,2434338479.48,23266877.924,0.288623,0.713403,8933600000.0,-133445579.44,2.42313,7865060000.0,1.22498,0.635713,1409943138.84,0.065545,0.5982149999999999,0.2564639999999999,-370.780307,1.368293,49237610.42,0.0415009999999999,2842077195.0,1.851646,1.468437,0.764258,0.4069,-0.047019,-0.0648519999999999,3.035704,0.7534850000000001,-0.546099,-1.6e-05,0.033236,0.980819,-0.014537,0.073327,-0.002868,2.106034,1.294717,0.035258,2.429151,49.493401,-0.006149,-0.047019,-1.005057,0.028194,0.05076,22.913085,0.818617,0.546427,-0.046901,1.131017,0.273478,1.007136,0.813553,3.234974,0.0051909999999999,1.338057,-0.047019,-0.057598,0.787978,4.02037,1.381873,0.006118,0.967828,0.515087,0.358242,85.407758,-0.304265,0.838816,0.5012979999999999,0.038694,0.0267,-0.046901,-0.051466,1.111618,,22.21,0.0003399999999999,0.760941,-0.024158,0.000271,1.024566,-0.901309,83.46514,4.199381,0.831032,0.057272,0.770205,0.028038,1.095127,0.965467,-48.928146000000005,-0.051873,0.895432,1.441511,-0.728635,0.2134,0.5133270000000001,4.313178,0.854975,-0.291551,0.0563929999999999,-1.176993,0.457658,1.0295299999999998,0.634842,0.021746,2.722464,1.014404,0.857733,0.030357,6.230512,536.111169,0.876489,0.363438,-0.030238,0.0047659999999999,0.4908869999999999,0.017349,-1.645512,0.389179
