Unnamed: 0,date,pchg,VOL5,cfo_to_ev,Price1Y,PEG,Rank1M,retained_earnings,debt_to_tangible_equity_ratio,VOSC,PLRC12,PSY,net_interest_expense,asset_turnover_ttm,VEMA26,circulating_market_cap,OperateNetIncome,asset_impairment_loss_ttm,MAWVAD,DEGM_8y,BIAS5,VROC12,VSTD20,ATR6,account_receivable_turnover_days,VEMA12,sales_to_price_ratio,VOL240,ROC20,surplus_reserve_fund_per_share,BIAS60,TRIX5,net_invest_cash_flow_ttm,Volume1M,arron_up_25,ACCA,gross_profit_ttm,accounts_payable_turnover_days,cash_and_equivalents_per_share,VROC6,operating_revenue_per_share_ttm,single_day_VPT,BIAS10,PLRC6,debt_to_asset_ratio,AR,single_day_VPT_12,non_recurring_gain_loss,operating_revenue_per_share,market_cap,operating_revenue_ttm,CR20,VSTD10,equity_turnover_rate,net_finance_cash_flow_ttm,admin_expense_rate,WVAD,BR,accounts_payable_turnover_rate,non_operating_net_profit_ttm,account_receivable_turnover_rate,eps_ttm,cash_flow_to_price_ratio,cash_to_current_liability,EBITDA,net_profit_ttm,capital_reserve_fund_per_share,fixed_asset_ratio,current_asset_turnover_rate,intangible_asset_ratio,TVSTD20,TRIX10,total_operating_cost_ttm,DSRI,equity_to_asset_ratio,retained_earnings_per_share,debt_to_equity_ratio,Price3M,financial_liability,financial_expense_rate,ROC60,cashflow_per_share_ttm,total_profit_ttm,net_asset_per_share,net_operate_cash_flow_ttm,VEMA5,goods_service_cash_to_operating_revenue_ttm,Price1M,adjusted_profit_to_total_profit,ROC120,VR,np_parent_company_owners_growth_rate,ROC12,operating_liability,VOL10,interest_carry_current_liability,ARBR,VOL20,interest_free_current_liability,BIAS20,arron_down_25,TVSTD6,equity_to_fixed_asset_ratio,CCI88,money_flow_20,ATR14,DAVOL20,VOL120,CCI20,current_ratio,ROC6,GMI,TVMA20,fixed_assets_turnover_rate,operating_revenue_growth_rate,PLRC24,TVMA6,cash_rate_of_sales,total_operating_revenue_ttm,VDIFF,total_operating_revenue_per_share_ttm,gross_income_ratio,VEMA10,bear_power,bull_power,MASS,operating_cost_ttm,sale_expense_ttm,DAVOL5,net_operate_cash_flow_per_share,retained_profit_per_share,operating_profit_per_share,financial_assets,VDEA,EBIT,np_parent_company_owners_ttm,total_asset_growth_rate,BBIC,net_asset_growth_rate,CCI10,financial_expense_ttm,DAVOL10,total_operating_revenue_per_share,single_day_VPT_6,VOL60,total_profit_growth_rate,administration_expense_ttm,CCI15,financing_cash_growth_rate,value_change_profit_ttm,DEGM,net_operate_cashflow_growth_rate,turnover_volatility,goods_sale_and_service_render_cash_ttm,net_debt,operating_profit_ttm,operating_profit_per_share_ttm,net_profit_growth_rate,net_working_capital,operating_assets,VMACD,fifty_two_week_close_rank,long_term_predicted_earnings_growth,sharpe_ratio_20,boll_down,ROAEBITTTM,EMAC120,EMAC10,margin_stability,Skewness120,operating_profit_to_operating_revenue,natural_log_of_market_cap,OperatingCycle,sharpe_ratio_120,book_to_price_ratio,net_operate_cash_flow_to_asset,net_profit_to_total_operate_revenue_ttm,profit_margin_ttm,book_leverage,growth,market_leverage,Kurtosis20,Variance20,boll_up,MAC10,long_debt_to_working_capital_ratio,raw_beta,cash_earnings_to_price_ratio,MLEV,MAC60,earnings_to_price_ratio,quick_ratio,EMAC12,operating_profit_growth_rate,leverage,share_turnover_monthly,operating_profit_ratio,sales_growth,sharpe_ratio_60,average_share_turnover_annual,Variance60,net_profit_ratio,net_operating_cash_flow_coverage,EMAC26,inventory_turnover_rate,roa_ttm,net_operate_cash_flow_to_net_debt,total_asset_turnover_rate,momentum,LVGI,earnings_growth,predicted_earnings_to_price_ratio,operating_profit_to_total_profit,SGI,maximum_margin,MACDC,Kurtosis60,debt_to_assets,average_share_turnover_quarterly,price_no_fq,roic_ttm,liquidity,daily_standard_deviation,residual_volatility,rnoa_ttm,total_profit_to_cost_ratio,net_operate_cash_flow_to_operate_income,EMAC20,MAC20,non_linear_size,net_operate_cash_flow_to_total_current_liability,long_term_debt_to_asset_ratio,roe_ttm,Skewness60,operating_cost_to_operating_revenue_ratio,short_term_predicted_earnings_growth,Kurtosis120,net_non_operating_income_to_total_profit,beta,Skewness20,earnings_yield,sale_expense_to_operating_revenue,MAC5,net_operate_cash_flow_to_total_liability,inventory_turnover_days,cube_of_size,long_debt_to_asset_ratio,operating_tax_to_operating_revenue_ratio_ttm,Variance120,size,non_current_asset_ratio,EMA5,MAC120,invest_income_associates_to_total_profit,super_quick_ratio,historical_sigma,relative_strength,roe_ttm_8y,roa_ttm_8y,cumulative_range,MFI14,SGAI
002001.XSHE,2025-09-29,0.04070499370541336,0.59612,0.1028029999999999,0.083533,0.089544,0.5969369999999999,24373756525.3,0.466794,-15.811932,-0.005059,50.0,,2.392195,539999.9070270001,72125470000.0,2118419214.35,105054690.42,-465234.82275,0.000446,0.524846,-53.351028,168061.323577,26.59,245.093549,466273.118396,0.313254,0.777443,-4.349577,0.502845,2.281047,-0.304172,-4136491686.86,-0.00172,4.0,-0.001942,10468198593.2,56.306622999999995,1.792382,-22.854566,7.439758,689.8183349999999,-0.5277270000000001,0.001234,0.299702,83.850452,-289.588324,-75443647.13,1.841939,72993760000.0,22865512850.9,73.972603,91561.545531,1.339276,-3346865327.14,0.026675,-8601.963032,91.996774,6.393564,-29374621.21,1.468827,2.3756619999999997,0.009294,0.802016,5695663497.29,7301410376.99,1.019233,0.496434,1.337,0.0582549999999999,197764286.416,-0.088238,14500688141.5,1.02923,0.700298,7.930495,0.429903,0.02415,9360789846.83,-0.00311,8.299134,0.225843,8473529702.81,9.918932,8177467926.29,407008.581182,0.949677,-0.018858,0.862397,20.803662,0.678367,1.1216700000000002,-3.298046,3744830916.46,0.68379,5024077912.21,-8.146322,0.819335,2633484734.71,-1.666494,84.0,100869157.273,1.410656,60.086301,12055052582.3,27.738571000000004,1.033077,0.7931020000000001,-89.856948,2.385019,-2.142563,0.789388,602250613.538,1.026506,0.3034179999999999,-0.001707,460437165.06,0.357633,22865512850.9,-73726.78863099999,7.439758,0.45783,449907.086692,-0.025588,-0.003694,26.689334,12396988942.4,204031103.5,0.751631,0.535802,7.427650999999999,0.6791470000000001,8785504044.32,-53675.160907,1970232353.82,7267508324.82,0.09065,1.006737,0.187729,-56.846951,-71102196.08,0.8621719999999999,1.841939,-958.26063,0.923702,1.01495,609944989.47,-83.783389,0.482255,-68057110.8,0.2934239999999999,0.357902,0.002589,21714850380.9,7596875575.03,8502904324.02,2.7665919999999997,1.118814,10605868892.6,34943355936.8,-20051.627724,23.0,0.322471,-1.827142,0.977067,0.049257,0.956713,1.00508,4.8591940000000005,0.762042,0.371866,25.01364,377.213631,2.254895,-0.295119,0.187004,0.31932,0.371866,1.138015,0.184622,1.054978,-0.954284,0.065163,1.056827,1.005305,0.513683,0.604321,0.1120299999999999,0.069453,0.977698,0.099563,1.790875,1.006815,1.017161,-0.862193,-1.743913,0.371866,0.064706,1.693599,-1.768922,0.043702,0.31932,0.955514,1.006843,2.7247939999999997,0.16697,0.216766,0.522893,-0.126102,0.866506,-0.021262,0.095239,1.000684,1.429533,0.716304,-0.012225,-0.5682619999999999,0.293522,-1.621877,23.75,0.186195,-0.8226950000000001,0.013836,-0.856991,0.889576,0.644872,0.977602,1.0088290000000002,1.016947,-0.499789,1.190554,0.1245869999999999,0.238396,0.079706,0.5421699999999999,0.10665,1.903856,-0.0046939999999999,-0.77642,0.3431619999999999,1.0606719999999998,0.008923,0.994779,0.1256519999999999,132.120082,-7.140115,0.096153,0.012372,0.038585,0.469521,0.582348,0.999402,0.944653,0.0065819999999999,1.680247,0.012703,0.001189,0.1736069999999999,0.1122359999999999,0.142306,44.766937,0.775265
002003.XSHE,2025-09-29,0.04125736738703334,0.77576,0.086961,-0.152549,,0.675068,1530619232.03,0.639073,-1.362625,-0.004,25.0,,3.946567,339888.880465,10308470000.0,301279802.978,2213880.93,-497824.384984,-0.0014119999999999,0.49554,-45.204742,92899.609646,6.336666999999999,166.166146,335319.730727,0.397867,0.937048,-5.586592,0.452535,-5.740181,-0.395934,-818125940.86,-0.002326,4.0,0.016377,1993548572.9,71.273004,1.143969,-40.767163,4.034388,984.714286,-0.471143,-0.0037549999999999,0.361362,54.905063,-475.045584,4893541.55,1.162248,11852540000.0,4715754372.8,49.309665,88903.28903500001,0.941875,-579614760.31,0.113938,-11621.538763,33.378747,5.051001,-11800548.81,2.166506,0.56497,-0.021962,0.680195,694049138.57,660387656.51,1.466326,0.460088,1.6764990000000002,0.073192,25935422.9112,-0.363698,3979329822.07,0.921502,0.638638,1.309464,0.572118,-0.0582309999999999,1481373084.9,0.00895,-5.233645,-0.228561,789736824.9,3.75813,1130577838.72,306694.86808499997,1.080739,-0.027492,0.840659,-4.699248000000001,0.45328,-0.027347,-5.144995,1031850659.52,0.8891,1481373084.9,21.526317,0.90271,892569783.37,-2.467176,96.0,26951299.0623,1.388078,-190.727737,1909217302.33,4.960714,1.196559,0.754422,-98.875817,1.232608,-0.098522,0.980505,95366296.409,1.589005,0.078084,-0.003594,87882016.28,0.2397449999999999,4715754372.8,-4569.149738,4.034388,0.422739,330719.479099,-0.03288,-0.010212,25.841173,2722222884.52,436781110.74,1.028284,0.340202,0.856929,0.27057,1365470789.77,10257.298239,338644078.56,653786580.43,0.02758,1.008249,0.029227,-67.19022700000001,42204783.09,1.178519,1.162248,3.4402449999999996,0.84583,-0.038705,537304104.15,-79.988694,-1.7287290000000002,17167256.34,0.024606,0.3563469999999999,0.0024129999999999,5096498564.03,1176050448.38,801537373.71,0.685725,-0.022311,552199010.84,5589403258.29,-14826.447977000002,247.0,0.25729,-3.226758,0.977811,0.030173,1.090788,1.006552,22.499399,0.150535,0.16997,23.195808,259.831801,-0.705442,-0.449746,0.1625589999999999,0.140039,0.16997,1.000764,-0.064488,1.000264,-0.608053,0.029336,1.072781,1.004734,0.252229,0.546271,0.095387,0.011615,1.060897,0.05516,0.934255,1.01033,-0.022312,-0.8975270000000001,-1.6612,0.16997,0.021972,-1.372157,-1.602016,0.030768,0.140039,1.47801,1.031435,3.843458,0.094953,0.338131,0.67805,-1.344671,1.100184,0.020295,0.064746,1.0064959999999998,1.1965709999999998,0.944054,-0.005063,0.050882,0.355097,-1.717107,10.14,0.117472,-1.318864,0.013522,-0.671331,0.670798,0.211244,1.535226,1.023706,1.025296,2.065889,0.575104,0.020026,0.14883,-0.473629,0.5772609999999999,0.0045969999999999,0.3168809999999999,0.0076879999999999,-0.914239,0.159295,0.138224,0.092622,0.995069,0.158227,93.665655,3.975128,0.0,0.012379,0.036868,-1.334083,0.579267,0.997716,1.078632,0.016265,0.838765,0.015065,-0.000262,0.160405,0.103005,0.295861,15.174628,1.016991
002004.XSHE,2025-09-29,0.013186813186813362,1.01094,0.0945,0.08445,,0.693874,2571854008.09,1.107208,-23.958682,-0.0057079999999999,33.333333,,1.158021,1161609.09432,8523740000.0,311680895.842,926092422.97,-1494281.2984,0.0094849999999999,0.8459479999999999,-49.732908,295011.40116199997,2.663333,301.58544,937093.775186,1.303101,1.240071,-6.016598,0.295667,1.448193,-0.4872869999999999,-346224966.78,-0.002026,48.0,0.006415,3963735534.25,108.991653,1.487769,-32.713392999999996,5.903099,3251.164045,-0.8535780000000001,-0.001021,0.461672,57.934024,-1203.886942,26953425.89,1.577874,8969030000.0,11687659517.0,65.354331,196536.530673,1.365872,-1507946476.51,0.102674,-992208.252493,59.936601,3.303005,-673727.95,1.193692,-0.109565,-0.004489,0.2891829999999999,1451062247.38,-216929032.59,2.681963,0.316476,1.008321,0.12344,35800813.2304,-0.168992,10740719548.3,1.435648,0.538328,1.298969,1.4044020000000002,0.016316,9671273208.36,0.020555,10.757946,-0.0301,-23776934.89,4.923621,1794575765.92,758696.409561,0.829779,-0.029769,0.464617,21.122995,0.812843,-1.980556,-4.831933,4019359434.35,1.13404,5327700491.48,-2.002577,1.38299,4052262244.22,-2.695736,96.0,26772654.2341,1.701008,47.38965,2493675437.21,2.379286,1.112545,1.243087,-116.672625,1.2301540000000002,-3.205128,1.146116,124547942.422,1.234252,0.0034119999999999,-0.002398,91293408.1917,0.153544,11687659517.0,-224515.319133,5.903099,0.339116,887462.48007,-0.03691,-0.010398,24.83863,7724189719.22,1065378565.1,0.81325,0.251855,1.003302,0.179989,4711856047.05,-165132.639729,435615926.16,-224056957.25,-0.04749,1.007036,-0.018962,-60.9375,240236555.33,0.912278,1.577874,-1599.82616,1.563882,-1.0365030000000002,1200021587.2,-88.235294,-4.130565,-108740257.01,-0.0734809999999999,0.050905,0.003553,9698173431.96,10744970494.2,-23103206.94,-0.011669,-1.477048,2158832080.63,24942622284.3,-59382.679403999995,46.0,,-3.199377,0.978033,-0.000198,0.952612,1.006281,9.887695,2.8397099999999997,-0.001977,22.917043,402.830861,2.030888,1.905392,0.0605159999999999,-0.018561,-0.001977,1.404067,-0.8848229999999999,1.403544,0.567124,0.032194,1.077376,1.008609,1.99676,0.673222,0.2000859999999999,0.324606,0.985725,-0.024981,0.998561,1.009253,-1.0340200000000002,0.085386,-1.174472,-0.001977,0.006352,1.8013290000000002,-1.3405129999999998,0.076,-0.018561,2.442992,1.013125,3.5557160000000003,-0.007315,0.046408,0.394128,-0.467526,1.031141,-0.482143,,0.934581,1.0060440000000002,0.783967,-0.017126,17.403844,0.458196,-1.135006,4.53,-0.011331,-0.7905310000000001,0.016484,-0.710328,-0.002289,-0.0023239999999999,1.895132,1.0142799999999998,1.0277040000000002,2.130615,0.176178,0.145363,-0.022984,2.9600869999999997,0.660884,,20.766031,-1.2956219999999998,-0.612841,-0.114619,0.640293,0.091154,0.991611,0.036423,101.245421,4.255543,0.086649,0.01098,0.049066,-1.610666,0.610892,0.996647,0.928201,0.065882,0.813619,0.013844,0.000782,0.04444,0.01486,0.224426,40.111045,0.876919
002006.XSHE,2025-09-29,-0.007695789950203591,6.8192,0.003313,0.300619,,0.0583559999999999,797501669.45,0.741362,11.872101,0.016248,66.666667,,2.055402,4054738.78143,11321100000.0,84849070.0909,13606208.87,9525354.85207,-0.006164,-1.599349,-1.021494,2371099.75789,8.68,793.910292,4600970.66672,0.161457,4.261872,21.06726,0.296793,21.359584,1.433409,-640169348.77,0.008638,84.0,0.0311279999999999,560378928.224,318.43723700000004,1.054017,-58.132546,3.5165599999999997,-2174.969932,1.6949150000000002,-0.004958,0.415074,142.26470600000002,11018.487294,4917929.59,1.263832,11321100000.0,1827884603.36,203.349282,1802219.05401,1.295798,912001850.56,0.087174,4495335.4953,179.220339,1.130521,6017134.49,0.453452,0.312079,0.027696,0.332196,224861666.32,162216696.9,2.084938,0.157394,0.629587,0.025044,413011159.416,1.221927,1624562611.81,1.138833,0.5849260000000001,1.534267,0.709619,0.2203389999999999,801020987.78,0.0006799999999999,37.848101,0.60102,173738514.22,4.55675,40573790.85,4275746.67944,0.562074,0.1219529999999999,0.781149,39.169329,2.17098,-0.120197,20.731707,879761030.5,8.22378,440030337.78,-36.955633,6.31366,1151967329.38,11.113945,36.0,359124236.15699995,3.716307,244.281342,13278927489.0,7.957142999999999,1.616563,3.905608,80.38298,1.906035,6.399609,1.110814,665602780.024,3.256553,0.086038,0.013147,901247987.92,0.022197,1827884603.36,546231.8852949999,3.5165599999999997,0.306569,4622689.839,0.026342,0.051133,28.123813,1267511332.03,49382242.38,1.746002,0.375709,1.237474,0.16002,1274957654.58,780161.173019,83322621.02,162216696.9,0.507251,0.970979,0.7694439999999999,28.554689,1242913.65,2.105634,1.263832,9205.679744,4.1943,-0.130469,159344278.22,62.535419,17.493955,3250237.07,-0.00785,-0.618875,0.036328,1027407288.75,1132910904.93,167721379.73,0.322669,-0.121019,1442404884.63,2774393060.72,-233929.28772399997,6.0,,19.116567,0.710779,0.011394,0.81308,0.977169,5.928483,1.527012,0.091757,23.149934,886.6545179999999,2.6592860000000003,-0.980473,0.01002,0.088746,0.091757,1.023038,0.426042,1.005914,1.831798,0.2664539999999999,1.089175,0.983333,0.061553,1.283298,0.003584,0.007781,0.823998,0.014329,1.700921,0.965759,-0.090158,-0.768041,0.261445,0.091757,0.068368,7.933389999999999,-0.1405809999999999,0.121808,0.088746,2.790375,0.909108,3.881643,0.04006,0.17238,0.451402,-0.585775,0.940334,0.204819,0.032782,0.998529,1.122484,0.658696,0.022823,5.0678,0.415074,-0.155989,21.78,0.05435,0.961967,0.026246,-0.315067,0.188598,0.117591,0.199554,0.929014,0.899977,2.087038,0.0246009999999999,0.0219259999999999,0.068487,1.594961,0.693431,1.325766,4.939945,0.0,0.8355530000000001,1.160027,-1.052718,0.027016,1.016253,0.116191,92.744226,4.066753,0.0,0.008161,0.127614,-1.379598,0.250645,1.004506,0.79371,-0.006084,1.5643049999999998,0.0267829999999999,0.000641,0.068246,0.036862,0.341196,76.785881,1.016225
002007.XSHE,2025-09-29,0.023241206030150785,0.76072,0.032772,-0.020229,,0.7595970000000001,8783101138.51,0.114605,-18.331917,-0.004801,16.666667,,5.853785,421154.278969,25100560000.0,174168704.646,61947612.02,-795216.430756,0.001514,-0.610668,0.335891,136020.248259,10.211667,606.187684,355909.285566,0.155231,0.919266,-7.1594880000000005,0.491295,-4.017812,-0.386979,-572834186.96,-0.003392,8.0,0.001525,2798572273.63,60.194611,0.631951,7.609087,2.475948,-1026.423676,-1.664612,-0.0014939999999999,0.100746,73.936014,-1016.142061,18423003.34,0.509224,29147930000.0,4524687066.31,44.863014,159886.750922,3.087573,-1266813570.35,0.056822,-422014.6429780001,83.070745,5.980601999999999,-59588355.78,0.593875,0.6727310000000001,-0.029879,0.544424,802053505.42,1229385911.76,0.7773439999999999,0.1910089999999999,0.466844,0.021976,102057034.9,-0.274889,3178763043.73,0.955625,0.8992540000000001,4.806188,0.1302849999999999,-0.040053,314064747.7,0.000415,0.8217450000000001,-0.476691,1416139331.37,6.573711,968515904.96,304483.66546399996,1.029113,-0.037242,0.812359,-3.683575,0.2913139999999999,-0.166013,-5.6771139999999995,1251071776.13,1.03784,302059245.62,-9.13473,1.1303450000000002,1163833008.44,-3.3655449999999996,100.0,49876984.5867,4.707922,-58.593237,5893452838.81,11.083571,1.073286,1.0531629999999998,-116.751991,6.368861,-1.664612,1.132486,294495871.443,1.543982,-0.163541,-0.0035409999999999,200804586.177,0.214051,4524687066.31,-65244.993403,2.475948,0.618534,341074.497697,-0.026399,-0.013855,24.22766,1726016390.34,804557834.78,0.7223189999999999,0.118377,4.314893,0.130044,2927493301.5,-46437.173287,226954672.76,1163514380.67,-0.006529,1.019161,0.057896,-84.87950500000001,1877239.86,0.98545,0.509224,-428.430871,1.279677,-0.263842,257102741.34,-95.629699,3.020219,174154952.4,-0.072977,0.076378,0.00381,4656415040.83,410273719.92,1475727687.15,0.807531,-0.2541739999999999,7870171979.84,12607947099.0,-18807.820116,173.0,,-4.216197,0.990285,0.0219259999999999,1.028537,1.016466,15.131191,0.4441,0.32615,24.09565,1086.633054,-0.7610399999999999,-0.313175,0.0623419999999999,0.271706,0.32615,1.000684,-0.428604,1.000263,0.5812,0.023393,1.0793700000000002,1.016928,0.01261,0.524721,0.033228,0.003393,1.04186,0.039918,4.79747,1.019827,-0.238882,-1.369478,-1.405298,0.32615,-0.00913,-0.032713,-1.623166,0.026435,0.271706,1.06711,1.0338120000000002,0.749305,0.079134,0.527278,0.291249,-1.072263,0.906053,-0.067284,0.050319,1.047511,0.819787,0.8813139999999999,-0.009468,1.064646,0.098158,-1.336783,15.95,0.091556,-0.750816,0.010796,-1.197558,1.909213,0.5076579999999999,0.719592,1.02971,1.034828,1.040963,0.456576,0.006388,0.096853,0.802554,0.3814659999999999,0.213042,0.8023060000000001,0.0,-0.965401,1.123061,-0.458831,0.177815,1.006144,0.138217,480.445371,-0.465138,0.0,0.008694,0.022864,-0.441284,0.399047,1.007272,1.022053,0.0,3.086058,0.011695,6.3e-05,0.155423,0.123828,0.095961,21.323379,0.8855540000000001
002008.XSHE,2025-09-29,-0.04789977892409736,5.803719999999999,0.0111569999999999,0.535496,,0.1066299999999999,12516282916.6,1.160629,-3.741982,0.008492,41.666667,,1.747438,4345204.73243,39436160000.0,269109508.533,296689688.72,1631762.64726,-0.033561,-2.391665,-48.019366,1441682.75158,40.581667,814.4897589999999,4188472.825280001,0.377686,3.858142,13.335166,0.517968,26.181742,0.690463,885402769.53,0.003901,84.0,-0.011309,4914319721.87,269.913568,5.8605529999999995,-61.871398,15.567987,3063.808135,-1.679229,-0.017569,0.51093,131.933764,7063.762752,135525232.38,4.5350150000000005,42440250000.0,16028852816.1,137.663551,1516077.51221,1.104374,-1011449075.54,0.0750649999999999,-2553169.89041,143.683652,1.33376,11468268.58,0.4419949999999999,1.005034,0.011861,0.4577989999999999,1294219258.09,1034786680.57,3.4589300000000005,0.173388,0.674161,0.049911,891675544.147,1.1038290000000002,15320606081.1,1.104534,0.48907,12.156412,1.140105,0.273053,9267727410.03,-0.009095,72.396487,0.461812,1172052968.28,15.754117,601529182.05,3630711.78572,0.8712049999999999,0.072121,0.466384,81.426056,1.0454,-0.40736,5.529954,9225335997.53,6.637410000000001,2653932739.58,-11.749888,5.822884999999999,10978737201.8,6.540534,36.0,937619839.383,2.8206759999999997,123.567097,43824485123.9,35.81,1.536946,3.788608,46.015429,1.78632,-0.096946,1.097261,2187909358.11,2.6334299999999997,0.116253,0.0102709999999999,2554965134.89,0.037528,16028852816.1,-156731.907144,15.567987,0.3065969999999999,4114949.16908,-0.017133,0.016097,26.935857,11114451954.1,1124710417.94,1.531887,-0.0636029999999999,11.638444,0.395626,7911781551.68,42877.924686,397736925.15,957144960.07,0.072157,0.994241,0.036188,-55.681904,-145777508.33,1.751939,4.5350150000000005,2564.523824,5.693288,-0.304379,1203206019.67,19.99535,0.098096,438638429.25,-0.11279,-0.383345,0.0204069999999999,13964420070.0,12459018213.9,1160584699.7,1.127215,-0.388414,10719634785.0,28283127676.3,-199609.83183,7.0,0.430713,5.53223,0.755558,0.0083489999999999,0.74412,1.000083,12.489268,1.217422,0.072406,24.471363,996.426781,5.482704,-0.411693,0.016619,0.064558,0.072406,1.275261,0.166683,1.1157629999999998,0.020075,0.457318,1.1216620000000002,1.017079,0.45341,1.337504,0.014174,0.102755,0.792508,0.022553,1.374293,0.991812,-0.310094,-0.321013,0.196191,0.072406,0.024811,15.015974,-0.20515,0.330451,0.064558,-0.201691,0.933527,1.978707,0.028589,-0.005256,0.4428479999999999,0.996679,0.938073,0.020376,0.038961,1.004307,1.048265,0.83239,-0.001709,0.159346,0.5024930000000001,0.143089,41.22,0.03785,1.446755,0.0325,0.373553,0.126525,0.088147,0.8493219999999999,0.957694,0.93861,0.412231,0.045638,0.134284,0.059008,0.812186,0.693403,-0.2620929999999999,2.255538,0.057769,0.964244,0.766907,-0.8444450000000001,0.070168,1.0245030000000002,-0.0035409999999999,181.937022,-3.1889830000000003,0.111142,0.008338,0.194898,-0.068512,0.32719,1.012578,0.681951,-0.009257,1.229108,0.022448,0.002525,0.1125099999999999,0.051726,0.39726,72.92641400000001,0.869924
002009.XSHE,2025-09-29,-0.03828571428571437,4.894340000000001,0.023224,0.130732,,0.38988,589476447.82,2.5401119999999997,-17.296685999999998,-0.0091989999999999,41.666667,,1.211766,4892885.02008,6087370000.0,33863535.1575,137828352.75,-6424705.009819999,-0.068461,0.856606,-28.593744,2673990.19927,3.9,453.788738,4171375.33185,0.418813,7.982775,-0.865052,0.288623,0.125229,-0.7434729999999999,122981806.74,-4.2e-05,40.0,-0.005593,385298749.792,203.876776,1.124057,-1.491666,7.199263,5547.959736,-2.185046,-0.005292,0.647282,90.108063,-1956.677518,9225155.29,1.5523049999999998,6914390000.0,2895782446.9,86.690105,1728797.91647,0.68986,-509879980.81,0.067933,-2426772.4234599997,108.287796,1.765772,-7702524.99,0.793321,-0.3086239999999999,-0.021773,0.132498,157905878.22,-124138856.64,2.42313,0.161272,0.808081,0.103064,269585280.15900004,-0.172595,2937162820.7,1.358098,0.352718,1.465509,1.839584,0.003275,2477339295.57,0.016022,13.615334,-0.39258,-127755860.99,4.954437,228989654.97,3305702.90304,0.8547879999999999,-0.036881,0.236255,43.489149,1.242552,-0.1799869999999999,-7.281553,1188655960.48,6.62807,2001408764.43,-18.179733,8.56778,1428961347.66,-3.648899,96.0,54297469.6231,2.187107,32.919491,10913006634.2,3.857143,1.311273,6.533938,-95.457159,1.005565,-1.659039,0.5982149999999999,546731505.961,3.086431,-0.090539,-0.000837,296078269.102,0.079077,2895782446.9,-721509.6882229999,7.199263,0.1330599999999999,3963494.76966,-0.053024,-0.010583,26.214588,2510470764.82,53297103.32,0.7490640000000001,-0.0463639999999999,1.176886,0.049111,861371380.7,-347069.841381,13869586.84,-120744679.31,-0.093898,1.011671,-0.046943,-69.679849,46396074.69,1.014407,1.5523049999999998,-730.9876360000001,7.817035000000001,-0.3708579999999999,196720085.38,-92.549645,-5.370729,19194712.96,0.239859,3.4135379999999995,0.040882,2475279643.74,3213862061.36,-120053336.0,-0.298467,-0.173438,19091422.04,4802308331.4,-374439.846842,52.0,,-0.329023,0.957454,-0.005513,0.955562,1.012521,3.5669169999999997,1.200806,-0.041458,22.656871,543.026886,2.7300720000000003,-0.7207,0.040431,-0.042869,-0.041458,1.09043,-1.3224479999999998,1.025898,-0.934024,0.187993,1.118288,1.022339,12.341938,1.387883,0.033118,0.032954,0.998749,-0.017463,0.824155,1.016527,-0.357534,-0.280436,0.568178,-0.041458,-0.051873,1.672076,0.490608,0.156667,-0.042869,-1.3783530000000002,1.023239,4.034149,-0.021918,-0.005803,0.5112899999999999,-0.215909,1.007136,-0.546099,,1.084077,0.818617,0.303058,-0.022075,2.569944,0.646401,0.460896,17.19,-0.027472,1.512383,0.0272759999999999,-0.540195,-0.050237,-0.045515,-5.533774,1.023607,1.037871,2.037661,0.067106,0.0416029999999999,-0.060589,0.942225,0.8669399999999999,,2.8307599999999997,-0.0040939999999999,1.08385,0.116616,-0.961719,0.018405,0.991507,-0.0050869999999999,89.23814899999999,3.852838,0.031006,0.006579,0.1570599999999999,-1.868803,0.39095,0.997537,0.925567,-0.487592,0.5199630000000001,0.028472,0.001082,-0.004859,0.000703,0.2363869999999999,39.325241,1.131017
