Unnamed: 0,date,pchg,OperateNetIncome,np_parent_company_owners_ttm,operating_profit_per_share_ttm,single_day_VPT,TRIX5,operating_profit_per_share,net_working_capital,VOSC,retained_earnings,CCI20,DEGM_8y,DAVOL5,ROC120,ROC12,current_asset_turnover_rate,debt_to_asset_ratio,PLRC24,administration_expense_ttm,operating_revenue_per_share_ttm,CCI15,BIAS20,interest_free_current_liability,TVSTD6,MAWVAD,retained_earnings_per_share,accounts_payable_turnover_rate,turnover_volatility,net_profit_ttm,total_asset_growth_rate,sale_expense_ttm,PEG,CR20,financing_cash_growth_rate,ATR14,financial_liability,Price1Y,DEGM,VEMA5,PLRC6,net_debt,VOL20,bull_power,fixed_asset_ratio,VSTD10,adjusted_profit_to_total_profit,operating_profit_ttm,asset_impairment_loss_ttm,net_asset_per_share,VEMA10,bear_power,PLRC12,EBITDA,financial_expense_rate,net_finance_cash_flow_ttm,VDEA,accounts_payable_turnover_days,total_operating_revenue_per_share,interest_carry_current_liability,cashflow_per_share_ttm,DAVOL10,single_day_VPT_6,value_change_profit_ttm,asset_turnover_ttm,Rank1M,DAVOL20,total_operating_cost_ttm,TVSTD20,net_operate_cash_flow_per_share,net_operate_cashflow_growth_rate,ROC20,money_flow_20,total_operating_revenue_per_share_ttm,equity_turnover_rate,GMI,AR,PSY,non_recurring_gain_loss,DSRI,cfo_to_ev,CCI10,gross_profit_ttm,EBIT,net_invest_cash_flow_ttm,net_operate_cash_flow_ttm,cash_and_equivalents_per_share,circulating_market_cap,retained_profit_per_share,arron_up_25,admin_expense_rate,VROC6,total_profit_ttm,account_receivable_turnover_rate,BR,BBIC,surplus_reserve_fund_per_share,cash_to_current_liability,equity_to_asset_ratio,cash_rate_of_sales,non_operating_net_profit_ttm,MASS,net_interest_expense,VROC12,BIAS60,single_day_VPT_12,net_asset_growth_rate,operating_assets,VSTD20,goods_sale_and_service_render_cash_ttm,VOL5,operating_revenue_growth_rate,BIAS10,BIAS5,TVMA6,operating_cost_ttm,intangible_asset_ratio,goods_service_cash_to_operating_revenue_ttm,VDIFF,operating_revenue_ttm,equity_to_fixed_asset_ratio,arron_down_25,WVAD,VR,debt_to_tangible_equity_ratio,ATR6,net_profit_growth_rate,sales_to_price_ratio,VOL120,market_cap,VOL240,cash_flow_to_price_ratio,eps_ttm,fixed_assets_turnover_rate,debt_to_equity_ratio,VEMA26,ACCA,ROC60,total_profit_growth_rate,ROC6,VOL60,Price1M,financial_expense_ttm,current_ratio,Volume1M,VMACD,operating_revenue_per_share,operating_liability,TVMA20,capital_reserve_fund_per_share,account_receivable_turnover_days,TRIX10,Price3M,financial_assets,CCI88,fifty_two_week_close_rank,gross_income_ratio,np_parent_company_owners_growth_rate,ARBR,VEMA12,VOL10,total_operating_revenue_ttm,sale_expense_to_operating_revenue,MLEV,long_debt_to_asset_ratio,EMAC120,EMAC26,average_share_turnover_annual,earnings_growth,book_to_price_ratio,net_profit_to_total_operate_revenue_ttm,rnoa_ttm,relative_strength,cube_of_size,non_linear_size,sharpe_ratio_120,price_no_fq,inventory_turnover_days,residual_volatility,sharpe_ratio_60,beta,roa_ttm,net_operate_cash_flow_to_total_liability,total_asset_turnover_rate,MAC120,net_profit_ratio,EMAC10,Kurtosis60,net_operate_cash_flow_to_net_debt,Variance120,operating_profit_to_operating_revenue,natural_log_of_market_cap,MAC10,daily_standard_deviation,net_operate_cash_flow_to_total_current_liability,raw_beta,quick_ratio,Skewness20,long_term_predicted_earnings_growth,boll_up,MFI14,SGI,net_operate_cash_flow_to_operate_income,maximum_margin,historical_sigma,leverage,Variance20,super_quick_ratio,profit_margin_ttm,EMAC20,MACDC,roe_ttm,Kurtosis120,operating_profit_to_total_profit,sales_growth,roa_ttm_8y,boll_down,share_turnover_monthly,OperatingCycle,MAC5,MAC20,average_share_turnover_quarterly,market_leverage,EMA5,operating_profit_ratio,invest_income_associates_to_total_profit,operating_profit_growth_rate,cumulative_range,roe_ttm_8y,total_profit_to_cost_ratio,LVGI,net_non_operating_income_to_total_profit,ROAEBITTTM,net_operate_cash_flow_to_asset,debt_to_assets,inventory_turnover_rate,sharpe_ratio_20,Skewness120,short_term_predicted_earnings_growth,long_term_debt_to_asset_ratio,Variance60,EMAC12,cash_earnings_to_price_ratio,MAC60,roic_ttm,earnings_yield,SGAI,momentum,margin_stability,Skewness60,liquidity,operating_tax_to_operating_revenue_ratio_ttm,non_current_asset_ratio,operating_cost_to_operating_revenue_ratio,growth,long_debt_to_working_capital_ratio,Kurtosis20,earnings_to_price_ratio,size,book_leverage,predicted_earnings_to_price_ratio,net_operating_cash_flow_coverage
002001.XSHE,2026-04-06,-0.010931948619841592,1895378904.58,7199748891.32,2.7489999999999997,22908.39549,0.007734,0.657528,11406466826.4,-6.787755000000001,26091154236.8,7.196060000000001,0.005174,1.311346,52.611465,2.509983,1.238348,0.282463,-0.00137,607649780.37,7.311055,76.450939,0.871469,2682609117.57,389984903.89,862074.580194,8.489286,6.558795,0.005809,7242514700.53,0.085761,181556448.88,0.2702469999999999,109.159453,0.0438319999999999,69.845714,8960108629.88,0.453876,0.218578,1014979.59764,0.002459,5312470203.4,1.87344,0.048652,0.472812,286228.190535,0.821103,8448835431.67,120951253.84,10.477892,1043674.24464,-0.004493,0.002506,6737476648.82,-0.003393,-3148793844.44,-37159.498634,54.888128,1.803029,5271682088.52,0.193669,1.350966,6785.967861,9094668.87,2.420405,0.167501,1.5799299999999998,14186403529.8,686175931.521,0.780713,0.151013,-0.991736,40847860180.4,7.311055,1.439994,0.789388,153.109905,41.666667,62989738.51,1.02923,0.0707,155.457349,10367932492.2,2070642690.01,-4394501803.78,8138522622.15,2.41584,109144820000.0,7.986441,36.0,0.027043,39.387402,8414150456.11,1.4642700000000002,151.04402,0.973767,0.502845,1.009117,0.717537,0.362196,-34684975.56,25.888605,,16.545241,16.528149,2487.698528,0.172668,34744039517.1,373824.047017,21352772234.5,1.55496,0.129933,3.49594,2.439859,1628616427.14,12101699171.9,0.056405,0.950281,-72279.392294,22469954547.1,1.517596,4.0,1330209.54992,1.033042,0.427241,71.656667,0.56942,0.203426,1.185774,110458780000.0,0.989438,0.005267,2.3564990000000003,1.025485,0.395534,1137129.14131,0.0142099999999999,42.959427000000005,0.5250600000000001,5.7992349999999995,1.626557,0.0082069999999999,-76240763.88,2.434002,-0.000123,-35119.89366,1.803029,3777257974.76,2040756028.97,1.019233,245.856215,0.106169,0.172124,10349923465.6,116.709323,9.0,0.4614279999999999,0.567702,2.065884,1064849.74901,1.60194,22469954547.1,0.00808,0.041505,0.079277,0.80389,0.951819,-1.577987,-0.021262,-0.70604,0.32232,0.910087,0.002293,-9.188673,-1.048052,4.005228,35.94,134.293523,0.247631,8.179471000000001,-0.944653,0.160609,0.18838,0.498292,0.7678470000000001,0.32232,0.972883,1.115293,0.451666,0.1175549999999999,0.376006,25.427908,0.966221,0.023326,1.106106,0.507108,1.86646,0.407715,0.37511,1.08345,34.504024,1.429533,0.982492,0.748375,0.017051,-0.924529,0.200409,1.760126,0.376006,0.96334,-0.015243,0.2235739999999999,2.0541169999999997,1.002979,0.064706,0.11479,0.8992709999999999,-0.904809,380.149738,0.976183,0.991361,-1.104112,1.033691,0.9758,0.376006,0.01805,0.528361,0.424604,0.174428,0.6566029999999999,0.866506,-0.005907,0.0479189999999999,0.180479,0.276517,2.680695,-0.351018,0.667628,0.122628,0.106069,0.172105,0.972206,0.073679,0.8581620000000001,0.180251,0.11538,0.775265,0.754095,5.176740000000001,0.346846,0.1056039999999999,0.012786,0.570657,0.538572,0.308612,0.41933,0.720813,0.06518,0.84878,1.111094,0.067963,1.397149
002003.XSHE,2026-04-06,0.03913491246138001,242842502.377,660069692.23,0.6812590000000001,-1623.660263,-0.100741,0.217359,785988535.44,-18.704841,1744594631.51,-81.10569100000001,0.000384,0.558211,-4.378108999999999,-5.133268,1.706288,0.32861,-0.002139,537595349.39,3.975811,-64.458689,-2.9733959999999997,690267309.61,5915519.817840001,69542.196498,1.467415,5.201912,0.003593,665775040.28,0.053569,438551194.97,10.850037,61.960784,-0.51576,5.33,1421383356.12,-0.103249,0.01496,211260.287179,-1e-06,969048685.66,0.8166399999999999,0.006963,0.462727,157827.11642,0.826974,809941494.81,2213880.93,3.876074,248173.195354,-0.024227,-0.00159,844387758.78,0.009984,-326341550.09,-30814.433969,69.205318,1.089084,1421383356.12,-0.135119,0.844308,-54.221801,16827447.82,3.910961,0.304197,0.883958,3979570275.0,35892429.3672,0.247932,0.1360869999999999,-6.426485,1650113254.7,3.975811,0.985336,0.980505,74.82226,50.0,3423567.04,0.921502,0.086794,-30.936455,2009838578.51,276255771.78,-908385033.42,1074084441.43,1.102331,9803310000.0,1.022493,20.0,0.1137329999999999,4.430281,796660579.71,2.145645,64.574198,1.0225030000000002,0.444922,0.661357,0.6713899999999999,0.227233,-13280915.1,25.5416,,4.10082,-6.150816000000001,-590.634374,0.0806289999999999,5606305776.38,137480.772905,5044356734.17,0.5157,0.031557,-1.294166,-1.978784,51778272.7983,2716998187.65,0.072608,1.067182,-48648.146977,4726800750.99,1.450942,72.0,81621.79840599999,0.928921,0.5487989999999999,5.463333,0.018941,0.418989,0.923845,11425230000.0,0.839133,-0.01344,0.5599970000000001,1.53597,0.494681,308731.340541,0.0115909999999999,-10.1029,-0.0009019999999999,-0.620476,0.93486,-0.032972,47193746.82,1.372215,-0.002235,-17833.713008000002,1.089084,858215742.59,82440131.331,1.44474,167.781716,-0.236161,-0.063168,1330781243.11,-154.587362,249.0,0.425193,0.016411,10.248062,260083.193564,0.78001,4726800750.99,0.09278,0.014487,0.0,1.084392,1.036948,-1.710533,0.020295,-0.341929,0.140851,0.670147,-0.000425,3.997834,2.071228,-0.573946,9.61,94.468684,-0.640098,-1.930243,-1.442517,0.095973,0.129305,0.681381,1.092647,0.140851,1.020002,0.762733,0.304178,0.049898,0.171351,23.15909,1.013111,0.01333,0.542027,0.30655,1.034576,-0.857857,0.307216,1.070986,27.972512,1.1965709999999998,1.4374209999999998,0.95219,0.0141009999999999,-0.953644,0.036281,0.925881,0.171351,1.030899,0.000421,0.1432369999999999,1.527907,1.014969,0.021972,0.1019019999999999,0.990304,-1.7649290000000002,262.2504,1.0201870000000002,1.030645,-1.645504,1.00023,1.015645,0.171351,0.01869,0.015705,0.196535,0.150583,0.212992,1.100184,0.001549,0.030032,0.154832,0.321898,3.810787,-3.1721,0.5302720000000001,0.03762,0.02421,0.042599,1.022104,0.09401,1.065539,0.116525,0.141958,1.016991,-1.185524,23.106705,-0.148493,-1.2274969999999998,0.012628,0.5822970000000001,0.574807,0.06387,0.213678,0.0557,0.057773,-1.364084,1.000585,0.067132,1.377557
002004.XSHE,2026-04-06,-0.032015065913371,396587079.693,-139146996.71,0.075532,-7198.984962,0.21247,0.199198,2899031864.35,-11.99211,2400648219.55,-39.365078999999994,0.014171,0.7706569999999999,14.128035,-4.436229,1.029593,0.449513,-0.002789,1160992400.38,5.980457,-12.962292,-2.323824,3837285295.1,46558011.8953,1879654.51903,1.212498,3.529404,0.006839,-48275963.57,-0.058539,1092494588.18,,83.370288,-4.9325410000000005,4.702143,9369079909.66,0.1185539999999999,-0.056121,1202340.53864,-0.001679,10771509608.3,1.99372,0.011607,0.316849,292389.38459499995,0.5162720000000001,149547972.94,921431815.45,4.898646,1310884.13856,-0.025167,0.00528,1447946834.65,0.018747,-1601391313.6,-133742.768221,102.000229,1.586406,4689482275.56,-0.310746,0.775539,2503.886796,-93442741.6,1.202213,0.326723,0.881542,10741038123.0,75232841.2956,0.300719,0.2434909999999999,-7.014388,4003658259.59,5.980457,1.359586,1.146116,97.938493,50.0,18720339.46,1.435648,0.0916169999999999,22.624434,4063451896.41,472394073.53,-885107905.39,1871247423.87,1.199124,9727970000.0,0.916831,36.0,0.09805,-21.400285,158387906.8,1.188556,93.8762,1.01769,0.295667,0.2455,0.550487,0.1580339999999999,8839933.86,26.854397,,-29.205,-3.5117730000000003,-1111.538986,-0.021631,25013126041.9,523914.34746499994,9977595855.6,1.7429400000000002,0.016261,0.329905,-2.4160060000000003,172901049.765,7777504930.09,0.124641,0.8426440000000001,-160794.490659,11840821528.2,1.73738,68.0,1746817.68394,0.967829,1.0510700000000002,4.7083330000000005,-1.124774,1.1567379999999998,2.261628,10236180000.0,1.752357,-0.057689,-0.024383,1.263276,1.355375,1501630.23335,0.009159,7.484407000000001,-0.716966,2.173913,2.643837,-0.026848,221975828.28,1.339992,-0.002262,-27051.722437,1.586406,3776598328.46,200286894.564,2.744358,302.88857,-0.223009,-0.034053,4231163370.97,3.5219099999999997,50.0,0.3431619999999999,-1.558432,4.062293,1340835.74269,1.75398,11840821528.2,0.092265,0.310931,0.097474,0.98651,1.024186,-1.002926,-0.482143,1.512708,-0.004077,0.015184,0.000989,4.142542,2.105459,0.802401,5.17,93.042821,-0.4372319999999999,0.790484,-0.090616,-0.001651,0.045292,0.404893,0.988104,-0.004077,1.0138459999999998,3.352753,0.055275,0.11912,0.0126299999999999,23.049194,0.996712,0.021948,0.193495,0.851147,1.10425,-0.125609,,1.110457,37.95602,1.0060440000000002,1.701469,0.802963,0.017431,0.175416,0.159989,0.863614,0.0126299999999999,1.020761,0.003632,-0.014347,6.287024,0.99497,0.006352,0.015142,0.937125,-0.8683799999999999,395.931391,1.024758,1.023791,-0.617781,1.408388,1.014906,0.0126299999999999,-0.087734,-0.747395,0.356971,0.044938,0.0154479999999999,1.031141,0.363579,0.00134,0.063987,0.446079,3.869186,-1.592848,1.311502,,0.157942,0.1545099999999999,1.014805,0.182807,1.036396,-0.007162,0.487293,0.876919,-0.176598,10.20242,0.763586,-0.012915,0.011188,0.609298,0.656838,-0.809207,1.59326,-0.678845,-0.013594,-1.4712690000000002,1.436012,,2.665589
002006.XSHE,2026-04-06,0.027011817670230753,6330852.656769999,218653051.69,0.4667689999999999,-1127.292326,-0.776899,0.073811,1406542015.01,-24.774671,828792836.79,-102.438944,0.00789,0.348947,-23.094582,-14.409811,0.605378,0.424722,-0.006702,173542915.64,3.63702,-96.779567,-8.915414,1221750779.64,14209274.0873,-550887.0897100001,1.594466,1.074079,0.010431,218653051.69,0.442594,53317533.91,0.4262439999999999,53.53003199999999,7.0408800000000005,5.12,878269780.01,-0.119665,0.154121,906825.629125,-0.007942,1054321782.23,2.12815,-0.035389,0.1735,218154.507985,0.50358,242623433.95,12576938.85,4.623947,1037263.0987,-0.062225,-0.006417,234321859.21,0.0011359999999999,1037300506.38,-233024.572548,335.17080899999996,0.542651,368339547.3,1.073877,0.384898,-468.106464,9602772.93,2.129756,0.662495,0.5354399999999999,1647550371.32,116048935.562,-0.062691,-1.223077,-13.391934,4162921712.63,3.63702,1.271356,1.110814,68.141354,33.333333,12062640.51,1.138833,0.001505,-198.468787,617175043.6209999,40190641.01,-493529805.4,14423430.77,1.385468,8706540000.0,1.297673,36.0,0.091797,-16.363298,246160011.6,0.435878,59.106573,1.051797,0.296793,0.433706,0.575278,0.007629,3536577.65,27.030239,,-45.849759000000006,-18.264109,-1358.674678,0.830017,2932171361.32,680787.804576,1055487562.99,1.3869200000000002,0.18027,-3.69689,-2.661553,124721834.333,1273333937.64,0.031905,0.558312,-268923.951991,1890499357.76,3.315719,100.0,-962128.061773,0.754103,0.78164,4.221667,0.921086,0.217136,3.974583,8706540000.0,3.940095,0.064245,0.420654,3.033397,0.73829,1354403.37514,-0.0154,-28.540956,1.1058940000000002,-3.790925,3.27624,-0.095489,2148278.4,1.884567,-0.0037549999999999,-35899.379443,0.542651,896209383.8,208301532.778,2.092336,825.9194349999999,-0.7232350000000001,-0.1870359999999999,1245805197.01,-181.94193,191.0,0.3264559999999999,0.92312,9.034781,1085479.42315,1.52981,1890499357.76,0.028203,0.0207389999999999,0.019395,1.193636,1.105991,-0.184402,0.204819,-0.7583880000000001,0.115659,0.273329,0.0004219999999999,4.16887,2.111687,-1.035831,16.75,107.625901,-0.6621060000000001,-2.239509,0.8931530000000001,0.052335,-0.018364,0.452492,1.249746,0.115659,1.046612,-0.385106,-0.030907,0.198321,0.128338,22.88734,1.038388,0.025695,0.008686,1.247445,1.645161,-0.056763,,1.233456,31.378209,1.122484,0.059368,0.766571,0.023363,-0.707176,0.132207,1.445555,0.128338,1.0860379999999998,-0.008498,0.090973,0.406271,1.004787,0.068368,0.035885,0.962305,-0.826048,933.545336,1.027343,1.097881,-0.315814,1.016277,1.024943,0.128338,0.053401,1.438598,0.3139369999999999,0.069094,0.163851,0.940334,0.0,0.014891,0.003452,0.424722,3.3449199999999997,-2.404116,0.053934,1.027925,0.044134,0.1255079999999999,1.055114,0.001657,1.223453,0.067163,-0.651679,1.016225,-0.580923,6.071793,-0.155778,0.4865739999999999,0.008513,0.282755,0.6735439999999999,0.468631,0.131094,-1.342951,0.0251139999999999,-1.629131,1.060757,0.04971,-1.041389
002007.XSHE,2026-04-06,0.008718980549966338,328848788.795,940400665.87,0.672269,-1291.318977,0.040734,0.120628,7063992847.82,-7.429865,8293913978.59,-39.244491,-0.010136,0.702793,-5.559147,-3.691496,0.473788,0.122608,-0.002287,224672887.88,2.5144330000000004,-13.367282,-1.814516,1337711206.22,29050965.2538,223184.820135,4.538501,7.236892999999999,0.001635,999992847.58,-0.064236,818067517.05,,78.68284200000001,1.558916,12.560714,466083446.81,-0.067989,-0.063699,212629.451127,0.002349,1097695993.27,0.608,0.010003,0.1947829999999999,71674.73152,0.96726,1228542093.21,58207765.52,6.29323,215235.825249,-0.010526,0.001021,1782047083.7,0.0001,-1997063140.65,-21291.752636,49.745102,0.665478,457597975.16,-0.320021,0.671084,496.939122,77669218.17,7.805089,0.246053,0.654201,3373662053.19,37390685.3313,0.233837,-0.171227,-4.384817,2847237469.17,2.5144330000000004,2.914242,1.068127,92.938013,41.666667,-38377983.11,0.95341,0.031586,48.938826,2643600646.07,202174352.35,534282802.2,877956500.25,0.423308,22984670000.0,4.038496,4.0,0.048895,-19.310641,1173348364.31,0.637243,69.490893,1.010787,0.500005,0.36167,0.8773920000000001,0.191067,-55193728.9,27.320675,,-39.993818,-4.448393,-501.255551,-0.032913,11864005806.7,56616.651233,4451476719.5,0.6531600000000001,0.049283,0.302073,-0.976007,149308393.86200002,1951537637.59,0.022412,0.968762,-16048.479753,4595017702.01,4.504467,68.0,320603.474563,0.746838,0.143098,13.101667,-0.1345569999999999,0.172102,0.929378,26699140000.0,0.99127,-0.021899,0.547205,1.549338,0.162711,232048.081487,0.017099,-3.818302,-0.1234589999999999,1.882845,0.912655,-0.020353,457586.81,4.934694,-0.00173,5243.272883,0.665478,1405188992.3,142363142.01299998,0.764551,564.933264,-0.2209219999999999,-0.045089,3398260907.05,-167.91836999999998,245.0,0.575293,-0.135543,23.44712,215999.60173400005,0.62369,4595017702.01,0.178034,0.002837,0.0,1.055092,1.020901,-1.561049,-0.060493,-0.2351469999999999,0.217625,2.086799,-0.000328,0.270177,1.189448,-0.778593,14.61,422.16084400000005,-1.244054,-0.818074,-0.937385,0.065521,0.2283619999999999,0.30107,1.0640889999999998,0.217625,1.007706,8.753247,0.389295,0.038463,0.267364,24.007897,0.996988,0.012709,0.410471,0.5100359999999999,3.659979,-1.041839,0.321425,1.070604,46.125578999999995,1.049283,0.718838,0.865466,0.010912,-1.3204049999999998,0.043599,2.8980029999999997,0.267364,1.015978,0.002979,0.08177,8.426069,1.097089,0.0033299999999999,0.113016,0.966357,-2.056077,987.094107,1.009856,1.0184799999999998,-1.6762990000000002,1.000313,1.007095,0.267364,-0.298686,-0.109483,0.119413,0.146389,0.391804,0.811833,0.0,0.018419,0.057525,0.122076,0.852756,-2.2465759999999997,1.103701,0.311708,0.004977,0.0538019999999999,1.009059,0.0328829999999999,1.046555,0.076126,-0.577344,0.92698,-1.115851,13.78066,1.411755,-1.092437,0.0090239999999999,0.419529,0.4247069999999999,-0.0472389999999999,0.010754,3.276785,0.035222,-0.5362100000000001,1.000729,0.047916,2.739673
002008.XSHE,2026-04-06,0.14382756368386684,464387380.754,1131187202.79,1.341318,9889.233512,-0.187808,0.422461,10403244203.5,-14.394293,12891503271.8,-34.696684999999995,-0.035571,0.796953,54.92479399999999,-1.949946,0.714084,0.507074,-0.0069879999999999,1224919541.2,16.856087,14.856932999999998,-1.86783,11984045137.2,272556035.01,-304095.79282,12.520844,1.352843,0.0088349999999999,1224553456.62,0.122569,1198229356.03,,70.530914,-0.713688,47.39,9334942545.71,0.709994,-0.088769,1963889.5214,0.0006349999999999,13827935476.8,3.20473,0.0314329999999999,0.1710839999999999,473261.957561,0.7041569999999999,1381025867.39,308129207.13,16.482014000000003,2035433.09782,-0.0260339999999999,0.000634,2053499903.5,-0.009672,-589332145.06,-284273.03842600004,266.106244,4.95334,2371920173.96,1.582478,0.82575,2040.392231,353444904.45,1.846449,0.3725449999999999,0.931349,16325373367.4,602697415.051,-0.135875,-0.8562649999999999,-8.167961,40181689582.5,16.856087,1.065214,1.097261,93.42552,58.333333,67887897.08,1.104534,0.002275,85.163494,5368801190.87,463669545.86,2040231303.36,178426014.49,5.040303,61096400000.0,12.002876,4.0,0.0705799999999999,46.813538,1393120684.26,0.453222,85.948716,0.997698,0.517968,0.380119,0.492926,0.010281,12094816.87,25.450961,,11.727623,12.581867,55.577563,0.07241,30083294931.7,624155.291062,14604130379.5,2.74228,0.1700569999999999,2.156386,1.4294790000000002,1579998597.32,11986034731.1,0.049524,0.84149,-300083.62756399997,17355084458.9,2.881189,68.0,675597.201824,0.684558,1.143528,47.398333,-0.265854,0.263957,3.440957,65750470000.0,3.614783,0.025389,1.189345,2.760829,1.120655,2384823.86154,-0.01473,52.410501,-0.1744359999999999,3.1497330000000003,3.994638,-0.022943,-167862421.2,1.724664,-0.003277,-15810.589138,4.95334,9682506224.24,2006685834.17,3.027933,794.312265,-0.229994,0.13313,7421027778.01,83.431726,18.0,0.309365,-0.297516,7.476804,2084740.23398,2.84137,17355084458.9,0.0690419999999999,0.066203,0.104974,0.7893,0.985801,-0.282237,0.020376,-0.8191430000000001,0.070559,0.146931,0.0047729999999999,-6.024535,-0.299572,2.62659,63.86,168.494227,-0.093759,7.412216,2.547437,0.032651,-0.007356,0.4627489999999999,0.746484,0.070559,0.990649,-0.646029,-0.010117,0.304489,0.079575,24.909132999999997,0.978891,0.0369339999999999,0.0130689999999999,1.913853,1.33389,0.231406,,1.135737,47.618255,1.048265,0.173278,0.847009,0.0258779999999999,-0.377871,0.374667,1.203683,0.079575,0.993932,-0.022482,0.066658,-0.126406,0.996593,0.024811,0.0490009999999999,0.902331,-0.392686,962.806492,0.985907,1.019034,-0.1857609999999999,1.069126,0.986888,0.079575,-0.052072,-0.179611,0.8964610000000001,0.1055319999999999,0.097822,0.938073,0.309039,0.009642,0.004757,0.501217,2.136572,-1.135922,0.350893,-0.272853,0.124292,0.410409,0.992988,0.002714,0.888243,0.043871,-0.982705,0.869924,2.523816,12.992427,0.118577,1.2478790000000002,0.008325,0.339831,0.690635,-0.12368,0.44808,-0.634843,0.017204,0.3427989999999999,1.257011,0.037012,-0.37284
002009.XSHE,2026-04-06,-0.00445344129554659,23266877.924,-129864765.19,-0.331762,-8591.327909,-0.281808,0.040547,44890019.38,-48.506605,600844315.05,-70.131922,-0.066187,0.440353,37.114602000000005,-8.714175,0.817059,0.635713,-0.008427,186023329.59,7.055874,-67.313916,-6.17225,1432381728.94,104092641.772,4026263.55396,1.493771,1.720577,0.030782,-133111208.55,-0.073873,49237610.42,,46.19271,1.794725,4.786429,2169162113.83,0.269632,0.1810369999999999,3857224.25496,-0.000978,3215793671.78,7.563335,-0.000511,0.170902,1260439.95726,0.2564639999999999,-133445579.44,146244214.37,4.978405,4136455.93566,-0.044238,-0.000248,144601480.62,0.016469,-504733085.6,-2388163.28138,209.232121,1.784505,1790678420.76,-0.735111,0.514216,-521.977663,-33612246.77,1.22498,0.7217939999999999,0.617111,2842077195.0,322029720.419,0.0415009999999999,0.904614,-14.384308,13707043156.6,7.055874,0.707233,0.5982149999999999,95.732788,50.0,7046056.65,1.358098,0.0155909999999999,-44.735565,403744427.635,33277502.04,14779861.81,194267209.19,0.713403,8346670000.0,1.205148,4.0,0.065545,32.01482,-139798151.9,0.795323,54.942802,1.039285,0.288623,0.084597,0.3642869999999999,0.06845,-6352572.46,20.937982,,-5.886998,-10.642412,-1537.565292,-0.0558809999999999,4846456659.52,2013376.35472,2359037120.65,5.39698,-0.037818,-1.877524,-2.320763,448457823.553,2434338479.48,0.106116,0.831201,-2121489.05033,2838106735.74,2.131549,68.0,2492015.87597,0.745216,2.4416029999999997,3.871667,-0.003895,0.299356,12.256028,9480640000.0,9.394983,-0.0308279999999999,-0.33093,3.079227,1.749205,6495097.657000001,0.00083,0.597525,0.0462529999999999,-1.586639,18.501033,-0.06907,46740721.38,1.0139280000000002,-0.00581,266674.231044,1.784505,1333585842.38,685207470.659,2.42313,452.646029,-0.846224,-0.106349,663494361.81,8.020882,44.0,0.142267,0.007314,40.789986,4373608.60667,6.30225,2838106735.74,0.017349,0.028656,0.028038,0.970928,1.083185,0.657822,-0.546099,-0.977702,-0.046901,-0.057598,0.003073,4.183883,2.115238,1.403524,23.57,83.46514,1.976013,-0.020081,0.188778,-0.024158,0.0047659999999999,0.515087,0.916136,-0.046901,1.032551,-0.0071319999999999,0.0051909999999999,0.4021679999999999,-0.047019,22.972518,1.019134,0.040405,0.057272,0.963697,0.838816,0.2259789999999999,,1.193801,41.333973,0.818617,-48.928146000000005,0.352457,0.0315029999999999,-0.283416,0.153098,0.5012979999999999,-0.047019,1.0687719999999998,-0.003251,-0.0648519999999999,0.897281,0.967828,-0.051873,0.0003399999999999,0.937764,0.484739,536.111169,1.023759,1.065783,1.376747,1.023299,1.021343,-0.047019,-0.291551,0.0563929999999999,0.718023,-0.002868,-0.051466,1.007136,-1.6e-05,-0.006149,0.035258,0.634842,4.313178,-2.291164,0.5773510000000001,1.299597,0.05076,0.543045,1.03957,0.020491,1.119099,-0.030238,-1.231372,1.131017,1.31048,4.02037,0.362171,2.322771,0.006118,0.4069,0.857733,-0.985255,6.230512,-1.373268,-0.0136979999999999,-1.546055,1.111618,0.027514,1.468437
