Unnamed: 0,date,pchg,operating_assets,net_working_capital,net_invest_cash_flow_ttm,CR20,total_operating_revenue_per_share,PLRC24,admin_expense_rate,arron_down_25,financial_expense_ttm,circulating_market_cap,administration_expense_ttm,PEG,VOL240,financing_cash_growth_rate,ATR6,interest_free_current_liability,EBITDA,EBIT,Volume1M,VSTD20,intangible_asset_ratio,debt_to_asset_ratio,operating_profit_per_share,GMI,ROC120,eps_ttm,asset_impairment_loss_ttm,operating_cost_ttm,Price3M,net_operate_cashflow_growth_rate,arron_up_25,goods_sale_and_service_render_cash_ttm,ACCA,VROC12,fixed_asset_ratio,BIAS5,VMACD,account_receivable_turnover_days,cash_to_current_liability,DAVOL10,CCI20,operating_revenue_ttm,adjusted_profit_to_total_profit,gross_income_ratio,accounts_payable_turnover_days,single_day_VPT_12,TVSTD6,asset_turnover_ttm,total_profit_growth_rate,total_operating_revenue_ttm,VDIFF,ROC60,VOSC,VR,Rank1M,cfo_to_ev,DAVOL20,VEMA12,operating_revenue_per_share_ttm,TVMA20,VOL120,VEMA26,VOL10,fifty_two_week_close_rank,sale_expense_ttm,net_operate_cash_flow_ttm,ROC6,current_asset_turnover_rate,financial_liability,financial_assets,AR,value_change_profit_ttm,surplus_reserve_fund_per_share,accounts_payable_turnover_rate,fixed_assets_turnover_rate,total_operating_revenue_per_share_ttm,TRIX5,gross_profit_ttm,bull_power,operating_revenue_growth_rate,BIAS20,bear_power,capital_reserve_fund_per_share,cash_and_equivalents_per_share,equity_to_fixed_asset_ratio,total_profit_ttm,current_ratio,VDEA,financial_expense_rate,WVAD,VEMA5,cash_rate_of_sales,operating_liability,TVSTD20,single_day_VPT,MASS,DAVOL5,ROC20,OperateNetIncome,net_asset_growth_rate,single_day_VPT_6,operating_profit_per_share_ttm,operating_revenue_per_share,retained_profit_per_share,cash_flow_to_price_ratio,net_finance_cash_flow_ttm,non_recurring_gain_loss,DEGM_8y,VOL20,net_profit_growth_rate,total_asset_growth_rate,Price1Y,CCI15,net_operate_cash_flow_per_share,VSTD10,ROC12,sales_to_price_ratio,turnover_volatility,VEMA10,retained_earnings,account_receivable_turnover_rate,VOL60,total_operating_cost_ttm,equity_to_asset_ratio,TVMA6,ATR14,interest_carry_current_liability,non_operating_net_profit_ttm,net_profit_ttm,BBIC,BIAS60,CCI88,PLRC6,retained_earnings_per_share,operating_profit_ttm,np_parent_company_owners_growth_rate,PSY,cashflow_per_share_ttm,Price1M,net_interest_expense,VROC6,VOL5,np_parent_company_owners_ttm,money_flow_20,DSRI,debt_to_equity_ratio,net_debt,BIAS10,PLRC12,BR,debt_to_tangible_equity_ratio,equity_turnover_rate,CCI10,net_asset_per_share,market_cap,ARBR,DEGM,goods_service_cash_to_operating_revenue_ttm,TRIX10,MAWVAD,EMAC26,cumulative_range,price_no_fq,Variance20,book_to_price_ratio,cash_earnings_to_price_ratio,LVGI,MLEV,leverage,super_quick_ratio,net_operate_cash_flow_to_total_liability,earnings_yield,roic_ttm,Skewness120,long_term_debt_to_asset_ratio,non_current_asset_ratio,liquidity,net_operating_cash_flow_coverage,MACDC,EMAC20,sharpe_ratio_60,share_turnover_monthly,Skewness60,residual_volatility,invest_income_associates_to_total_profit,inventory_turnover_days,short_term_predicted_earnings_growth,profit_margin_ttm,long_debt_to_working_capital_ratio,Skewness20,MAC5,roa_ttm,SGAI,margin_stability,SGI,operating_cost_to_operating_revenue_ratio,average_share_turnover_quarterly,Kurtosis60,size,operating_profit_growth_rate,MFI14,Kurtosis120,growth,net_operate_cash_flow_to_asset,earnings_to_price_ratio,net_operate_cash_flow_to_net_debt,total_asset_turnover_rate,ROAEBITTTM,cube_of_size,operating_profit_to_total_profit,sales_growth,roe_ttm_8y,MAC10,predicted_earnings_to_price_ratio,roa_ttm_8y,relative_strength,quick_ratio,beta,historical_sigma,inventory_turnover_rate,EMAC10,raw_beta,maximum_margin,operating_profit_to_operating_revenue,net_non_operating_income_to_total_profit,non_linear_size,operating_tax_to_operating_revenue_ratio_ttm,market_leverage,boll_up,long_debt_to_asset_ratio,net_profit_to_total_operate_revenue_ttm,net_operate_cash_flow_to_operate_income,MAC60,MAC120,OperatingCycle,total_profit_to_cost_ratio,rnoa_ttm,Kurtosis20,net_operate_cash_flow_to_total_current_liability,sharpe_ratio_20,EMA5,natural_log_of_market_cap,MAC20,earnings_growth,book_leverage,sharpe_ratio_120,roe_ttm,daily_standard_deviation,long_term_predicted_earnings_growth,sale_expense_to_operating_revenue,Variance60,operating_profit_ratio,average_share_turnover_annual,EMAC120,momentum,net_profit_ratio,Variance120,debt_to_assets,boll_down,EMAC12
002001.XSHE,2025-09-22,0.006759611322348924,34943355936.8,10605868892.6,-4136491686.86,93.784615,1.841939,-4.8e-05,0.026675,4.0,-71102196.08,72064730000.0,609944989.47,0.0894679999999999,0.819857,0.482255,29.788333,2633484734.71,5695663497.29,1970232353.82,-0.001144,219062.110356,0.0582549999999999,0.299702,0.6791470000000001,0.789388,8.405664999999999,2.3756619999999997,105054690.42,12396988942.4,0.0308699999999999,0.357902,24.0,21714850380.9,-0.001942,8.574056,0.496434,-1.6413830000000005,-15759.096711000002,245.093549,0.802016,1.004726,-110.187816,22865512850.9,0.862397,0.45783,56.306622999999995,915.824513,87780311.9409,2.392195,1.01495,22865512850.9,-40895.239194,11.565585,-7.15883,0.944622,0.4545979999999999,0.1028819999999999,1.269406,571255.899377,7.439758,762532270.339,0.807843,612151.1385720001,0.81166,23.0,204031103.5,8177467926.29,-5.7959510000000005,1.337,9360789846.83,8785504044.32,93.916682,-68057110.8,0.502845,6.393564,1.026506,7.439758,-0.201988,10468198593.2,0.010457,0.3034179999999999,-2.871293,-0.02873,1.019233,1.792382,1.410656,8473529702.81,2.385019,-25136.142484,-0.00311,-1259750.27466,541128.4445979999,0.357633,3744830916.46,256876487.92,-5886.511743,27.896819,0.954963,-2.944785,2118419214.35,0.187729,-2472.523295,2.7665919999999997,1.841939,7.427650999999999,0.009302,-3346865327.14,-75443647.13,0.000446,1.02548,1.118814,0.09065,0.088003,-98.219962,0.535802,164502.188415,0.7643310000000001,0.313519,0.003375,560646.828377,24373756525.3,1.468827,0.971387,14500688141.5,0.700298,576479534.237,32.283571,5024077912.21,-29374621.21,7301410376.99,1.021659,2.9039770000000003,89.25715699999999,-0.005947,7.930495,8502904324.02,1.1216700000000002,50.0,0.225843,-0.0301449999999999,,3.360125,0.77146,7267508324.82,15255672524.9,1.02923,0.429903,7596875575.03,-2.725968,-0.001866,115.346444,0.466794,1.339276,-122.807018,9.918932,72932300000.0,-21.429761,0.2934239999999999,0.949677,0.11334,-162061.439436,1.01313,0.1219329999999999,23.73,0.0774909999999999,-0.304787,0.112124,0.866506,0.069508,-0.858118,1.680247,0.1256519999999999,1.046084,0.186195,-1.6586759999999998,0.1245869999999999,0.582348,-0.733742,0.955514,-0.012515,1.018402,2.465698,-1.525492,0.171558,-0.841783,0.0065819999999999,132.120082,0.1066569999999999,0.371866,0.513683,0.312878,1.0166879999999998,0.16697,0.775265,4.8591940000000005,1.429533,0.5421699999999999,-1.598719,-0.487275,0.488623,1.017161,47.314305,13.218506,0.1841829999999999,0.187004,0.099647,0.216766,0.522893,0.049257,-7.300126,1.000684,0.064706,0.1736069999999999,1.028024,0.095158,0.1122359999999999,0.001022,1.790875,-0.786065,0.0127689999999999,2.7247939999999997,1.021635,0.6078520000000001,0.716304,0.371866,-0.0046939999999999,-0.533782,0.012372,1.054978,1.06418,0.096153,0.31932,0.977602,0.97178,0.940308,377.213631,0.644872,0.889576,-1.364168,1.190554,-1.263709,1.016048,25.012797,1.029562,-0.021262,1.138015,0.576942,0.238396,0.0142289999999999,0.322479,0.008923,0.047566,0.371866,-1.769186,0.954199,-0.2620619999999999,0.31932,0.061794,0.293522,0.994944,1.02205
002003.XSHE,2025-09-22,0.016983016983016963,5589403258.29,552199010.84,-818125940.86,42.387543,1.162248,-0.00446,0.113938,96.0,42204783.09,10491460000.0,537304104.15,,0.965499,-1.7287290000000002,4.751666999999999,892569783.37,694049138.57,338644078.56,-0.005178,93276.580893,0.073192,0.361362,0.27057,0.980505,-11.719418,0.56497,2213880.93,2722222884.52,-0.047155,0.3563469999999999,16.0,5096498564.03,0.016377,89.622649,0.460088,0.330546,5599.782078,166.166146,0.680195,1.3160459999999998,-128.838706,4715754372.8,0.840659,0.422739,71.273004,-157.605978,20904567.4024,3.946567,-0.038705,4715754372.8,27354.24232,-5.407883,7.0639,0.560539,0.7078,0.085576,1.215873,387239.931879,4.034388,103317120.978,0.787389,359885.689559,1.03624,248.0,436781110.74,1130577838.72,-2.087287,1.6764990000000002,1481373084.9,1365470789.77,71.751981,17167256.34,0.452535,5.051001,1.589005,4.034388,-0.4389699999999999,1993548572.9,-0.012376,0.078084,-2.760765,-0.044335,1.466326,1.143969,1.388078,789736824.9,1.232608,21754.460241999997,0.00895,-733628.586315,412278.967021,0.2397449999999999,1031850659.52,26667326.9412,2143.976355,25.651147,1.273119,-7.692308000000001,301279802.978,0.029227,-272.595846,0.685725,1.162248,0.856929,-0.0215789999999999,-579614760.31,4893541.55,-0.0014119999999999,0.957365,-0.022311,0.02758,-0.140166,-123.267028,0.340202,85232.549583,-2.180095,0.39093,0.002423,392640.985561,1530619232.03,2.166506,0.8451569999999999,3979329822.07,0.638638,105176406.103,4.262857,1481373084.9,-11800548.81,660387656.51,1.011577,-4.629886,-189.275864,-0.003599,1.309464,801537373.71,-0.027347,33.333333,-0.228561,-0.031523,,23.431643,1.00244,653786580.43,2068013507.14,0.921502,0.572118,1176050448.38,-1.281806,-0.0044979999999999,48.969128000000005,0.639073,0.941875,-88.205128,3.75813,12062940000.0,22.782852,0.024606,1.080739,-0.310919,-916761.329679,1.030271,0.274284,10.32,0.0296069999999999,-0.482305,0.093723,1.100184,0.011414,-0.8930889999999999,0.838765,0.158227,0.106392,0.117472,-2.132326,0.020026,0.579267,-1.328127,1.47801,-0.007881,1.024222,-1.385205,-1.557685,-0.266231,-0.7034159999999999,0.016265,93.665655,0.016446,0.16997,0.252229,-0.31431,0.996705,0.094953,1.016991,22.499399,1.1965709999999998,0.5772609999999999,-1.75679,0.309566,-1.304482,-0.022312,30.925709,13.18737,-0.037775,0.1625589999999999,0.054198,0.338131,0.67805,0.030173,3.874104,1.0064959999999998,0.021972,0.160405,1.012984,0.064372,0.103005,4.6e-05,0.934255,-0.973097,0.0150229999999999,3.843458,1.008907,0.52964,0.944054,0.16997,0.0076879999999999,2.034943,0.012379,1.000264,1.0810959999999998,0.0,0.140039,1.535226,1.048547,1.064834,259.831801,0.211244,0.670798,1.399647,0.575104,-3.907139,0.999004,23.213404,1.028391,0.020295,1.000764,-1.097358,0.14883,0.013404,0.275648,0.092622,0.031734,0.16997,-1.603058,1.079939,-1.116173,0.140039,0.060099,0.355097,0.975687,1.012569
002004.XSHE,2025-09-22,0.022471910112359383,24942622284.3,2158832080.63,-346224966.78,79.2,1.577874,-0.001149,0.102674,4.0,240236555.33,8542550000.0,1200021587.2,,1.264784,-4.130565,2.4466669999999997,4052262244.22,1451062247.38,435615926.16,-0.0017399999999999,435174.846956,0.12344,0.461672,0.179989,1.146116,19.473684,-0.109565,926092422.97,7724189719.22,0.027244,0.050905,12.0,9698173431.96,0.006415,-7.797969999999999,0.316476,-2.281533,-75141.496425,301.58544,0.2891829999999999,1.134092,-213.642214,11687659517.0,0.464617,0.339116,108.991653,-692.371366,12078457.4599,1.158021,-1.0365030000000002,11687659517.0,-161979.952006,13.5,-13.632353,1.485942,0.5292979999999999,0.094401,1.33591,1188202.48525,5.903099,158045158.294,1.287841,1350182.43726,1.46053,43.0,1065378565.1,1794575765.92,-4.421053,1.008321,9671273208.36,4711856047.05,72.038471,-108740257.01,0.295667,3.303005,1.234252,5.903099,-0.276134,3963735534.25,-0.0009279999999999,0.0034119999999999,-3.701347,-0.036168,2.681963,1.487769,1.701008,-23776934.89,1.2301540000000002,-86838.45558099999,0.020555,-2319527.74898,1039529.6101,0.153544,4019359434.35,51622267.802,-8040.128205,26.012612,0.976161,-4.421053,311680895.842,-0.018962,-2021.998853,-0.011669,1.577874,1.003302,-0.004479,-1507946476.51,26953425.89,0.0094849999999999,1.7204400000000002,-1.477048,-0.04749,0.090191,-207.070707,0.251855,248179.882005,-3.1982939999999997,1.3002209999999998,0.005332,1142702.72804,2571854008.09,1.193692,1.553228,10740719548.3,0.538328,112123573.827,2.360714,5327700491.48,-673727.95,-216929032.59,1.030218,2.490782,78.48004300000001,-0.005217,1.298969,-23103206.94,-1.980556,41.666667,-0.0301,-0.038882,,2.7776110000000003,1.25714,-224056957.25,3161257676.96,1.435648,1.4044020000000002,10744970494.2,-3.383699,-0.003251,105.319149,1.107208,1.365872,-172.626932,4.923621,8988830000.0,-33.280678,-0.0734809999999999,0.829779,0.089844,-1372180.1233899998,1.020901,0.2157599999999999,4.54,0.035934,1.893373,0.199645,1.031141,0.324123,0.088609,0.813619,0.036423,0.626739,-0.011331,0.3250159999999999,0.145363,0.610892,-0.7473850000000001,2.442992,-0.016011,1.0266110000000002,2.432068,-0.980456,3.111248,-0.680068,0.065882,101.245421,,-0.001977,1.99676,-0.548802,1.023348,-0.007315,0.876919,9.887695,1.0060440000000002,0.660884,-1.1443,19.023957,-1.59761,-1.0340200000000002,49.486488,17.202876999999997,-0.872476,0.0605159999999999,-0.024926,0.046408,0.394128,-0.000198,4.224894,0.934581,0.006352,0.04444,1.035022,,0.01486,0.000792,0.998561,-0.677733,0.0138919999999999,3.5557160000000003,1.028631,0.653154,0.783967,-0.001977,-1.2956219999999998,2.115582,0.01098,1.403544,1.066643,0.086649,-0.018561,1.895132,0.975698,0.920062,402.830861,-0.0023239999999999,-0.002289,0.518213,0.176178,-2.4730990000000004,1.021122,22.919249,1.038436,-0.482143,1.404067,1.54919,-0.022984,0.016711,,0.091154,0.072602,-0.001977,-1.341581,0.947129,-0.462708,-0.018561,0.070076,0.458196,1.010229,1.02957
002006.XSHE,2025-09-22,0.006378132118451063,2774393060.72,1442404884.63,-640169348.77,188.059701,1.263832,0.0062759999999999,0.087174,56.0,1242913.65,11705750000.0,159344278.22,,4.176248,17.493955,9.57,1151967329.38,224861666.32,83322621.02,0.025793,2403220.99812,0.025044,0.415074,0.16002,1.110814,40.926158,0.312079,13606208.87,1267511332.03,0.299765,-0.618875,100.0,1027407288.75,0.0311279999999999,308.669452,0.157394,8.792271000000001,439310.990163,793.910292,0.332196,1.966222,196.744059,1827884603.36,0.781149,0.306569,318.43723700000004,13445.350028,325539874.644,2.055402,-0.130469,1827884603.36,1170409.32619,38.329238,22.997041,2.569585,0.056267,0.0032119999999999,1.388696,5089391.0496,3.5165599999999997,549784808.761,3.946528,3918981.72342,7.75975,1.0,49382242.38,40573790.85,23.127392,0.629587,801020987.78,1274957654.58,173.199421,3250237.07,0.296793,1.130521,3.256553,3.5165599999999997,1.967152,560378928.224,0.132259,0.086038,21.545769,0.043885,2.084938,1.054017,3.716307,173738514.22,1.906035,731098.336024,0.0006799999999999,19995098.7478,6308698.84699,0.022197,879761030.5,412363716.241,67173.602833,28.016814,2.439704,23.194748,84849070.0909,0.7694439999999999,23371.578427,0.322669,1.263832,1.237474,0.026786,912001850.56,4917929.59,-0.006164,5.48053,-0.121019,0.507251,0.363763,155.585603,0.375709,2679254.6849700003,33.570581,0.1561519999999999,0.036821,5377730.84305,797501669.45,0.453452,3.812143,1624562611.81,0.5849260000000001,1098630800.43,7.287143,440030337.78,6017134.49,162216696.9,0.880366,29.198818,370.37952,0.024843,1.534267,167721379.73,-0.120197,75.0,0.60102,0.229541,,-6.161982,9.62836,162216696.9,10960735441.7,1.138833,0.709619,1132910904.93,15.933076000000002,0.022266,259.110371,0.741362,1.295798,132.625995,4.55675,11705750000.0,-85.91095,-0.00785,0.562074,0.735347,13732541.2728,0.8309280000000001,0.407472,22.52,0.255101,-1.016015,0.0034659999999999,0.940334,0.007528,-0.763691,1.5643049999999998,0.116191,-1.100906,0.05435,0.657565,0.0219259999999999,0.250645,0.824067,2.790375,0.036284,0.8442930000000001,8.199252,0.134981,1.679528,-0.228344,-0.006084,92.744226,1.325766,0.091757,0.061553,1.203133,0.919183,0.04006,1.016225,5.928483,1.122484,0.693431,-0.220013,5.3822529999999995,-1.334435,-0.090158,85.474317,4.626437,0.433724,0.01002,0.013858,0.17238,0.451402,0.011394,3.943345,0.998529,0.068368,0.068246,0.862567,0.0316399999999999,0.036862,0.000856,1.700921,0.871762,0.026733,3.881643,0.8831370000000001,1.301113,0.658696,0.091757,0.0,2.0508599999999997,0.008161,1.005914,0.952945,0.0,0.088746,0.199554,0.774001,0.7582260000000001,886.6545179999999,0.117591,0.188598,2.078703,0.0246009999999999,24.802982,0.92455,23.183346,0.822735,0.204819,1.023038,2.318079,0.068487,0.026769,,0.027016,0.11896,0.091757,-0.171115,0.769297,-0.406985,0.088746,0.1875119999999999,0.415074,0.692526,0.872359
002007.XSHE,2025-09-22,-0.008099688473520272,12607947099.0,7870171979.84,-572834186.96,61.14285699999999,0.509224,-0.0025039999999999,0.056822,100.0,1877239.86,25368090000.0,257102741.34,,0.953262,3.020219,11.315,1163833008.44,802053505.42,226954672.76,-0.00224,249630.669171,0.021976,0.100746,0.130044,1.132486,5.153294,0.6727310000000001,61947612.02,1726016390.34,-0.028346,0.076378,28.0,4656415040.83,0.001525,-16.474089000000003,0.1910089999999999,-1.659346,-13774.90887,606.187684,0.544424,1.044766,-147.761298,4524687066.31,0.812359,0.618534,60.194611,-402.935502,115709658.289,5.853785,-0.263842,4524687066.31,-29759.737718,2.871729,-6.45664,0.596923,0.67695,0.032432,1.4272280000000002,460916.82075600006,2.475948,422705452.985,1.106726,490676.558474,1.15627,136.0,804557834.78,968515904.96,-3.933254,0.466844,314064747.7,2927493301.5,87.501108,174154952.4,0.491295,5.980601999999999,1.543982,2.475948,-0.401432,2798572273.63,-0.015066,-0.163541,-4.2755339999999995,-0.034907,0.7773439999999999,0.631951,4.707922,1416139331.37,6.368861,-15984.828848,0.000415,-1105403.68072,432251.678367,0.214051,1251071776.13,198469837.506,-943.853268,24.205041,1.188153,-7.142857000000001,174168704.646,0.057896,-1550.786612,0.807531,0.509224,4.314893,-0.029563,-1266813570.35,18423003.34,0.001514,1.57955,-0.2541739999999999,-0.006529,-0.0072299999999999,-186.726384,0.118377,131870.309465,-2.30303,0.153596,0.006993,452496.799178,8783101138.51,0.593875,1.271762,3178763043.73,0.8992540000000001,324914743.143,13.727143,302059245.62,-59588355.78,1229385911.76,1.026326,-2.877915,-28.64375,-0.007806,4.806188,1475727687.15,-0.166013,33.333333,-0.476691,-0.046273,,2.5972150000000003,1.31496,1163514380.67,8454936425.05,0.955625,0.1302849999999999,410273719.92,-2.827175,-0.004067,102.531706,0.114605,3.087573,-144.58481799999998,6.573711,29458600000.0,-15.030598,-0.072977,1.029113,-0.162297,-649726.8536939999,1.035872,0.073833,16.12,0.032355,-0.338405,0.0328769999999999,0.906053,0.003358,-1.364931,3.086058,0.138217,-0.487855,0.091556,0.7462310000000001,0.006388,0.399047,-0.631822,1.06711,-0.012318,1.034202,0.528001,-1.084724,0.7372310000000001,-1.221187,0.0,480.445371,0.217742,0.32615,0.01261,1.084348,1.016873,0.079134,0.8855540000000001,15.131191,0.819787,0.3814659999999999,-1.3475700000000002,1.081353,-0.414755,-0.238882,28.902421,1.6969150000000002,-0.419299,0.0623419999999999,0.039497,0.527278,0.291249,0.0219259999999999,-0.6813600000000001,1.047511,-0.00913,0.155423,1.029094,0.049892,0.123828,2e-05,4.79747,-0.94288,0.011774,0.749305,1.024573,0.542276,0.8813139999999999,0.32615,0.0,0.987735,0.008694,1.000263,1.095964,0.0,0.271706,0.719592,1.029632,1.011482,1086.633054,0.5076579999999999,1.909213,0.1184349999999999,0.456576,-3.5804970000000003,1.013851,24.106252,1.044665,-0.067284,1.000684,0.417494,0.096853,0.011094,,0.177815,0.026011,0.32615,-1.630265,1.01962,-1.138716,0.271706,0.027835,0.098158,0.993366,1.027478
002008.XSHE,2025-09-22,-0.0024503798088704176,28283127676.3,10719634785.0,885402769.53,195.154736,4.5350150000000005,0.008739,0.0750649999999999,12.0,-145777508.33,42842100000.0,1203206019.67,,3.904935,0.098096,38.19,10978737201.8,1294219258.09,397736925.15,0.01671,1592550.16096,0.049911,0.51093,0.395626,1.097261,62.30518299999999,1.005034,296689688.72,11114451954.1,0.452665,-0.383345,100.0,13964420070.0,-0.011309,154.50541299999998,0.173388,7.597674,165093.769324,814.4897589999999,0.4577989999999999,1.78177,184.720246,16028852816.1,0.466384,0.3065969999999999,269.913568,20827.780961,997228425.982,1.747438,-0.304379,16028852816.1,172645.218694,83.750513,3.674009,1.852079,0.048894,0.010447,1.6602130000000002,4699096.11092,15.567987,2216699355.37,3.691975,4526450.89223,6.57825,1.0,1124710417.94,601529182.05,16.82755,0.674161,9267727410.03,7911781551.68,183.807056,438638429.25,0.517968,1.33376,2.6334299999999997,15.567987,1.928276,4914319721.87,0.138844,0.116253,19.73262,0.031876,3.4589300000000005,5.8605529999999995,2.8206759999999997,1172052968.28,1.78632,7551.44937,-0.009095,8516175.943160001,5103578.40405,0.037528,9225335997.53,905701269.461,68234.85021799999,26.46569,2.023605,25.434174,269109508.533,0.036188,24762.912542,1.127215,4.5350150000000005,11.638444,0.010918,-1011449075.54,135525232.38,-0.033561,6.129465,-0.388414,0.072157,0.699427,142.85271699999998,-0.0636029999999999,1442374.14011,36.026731,0.347657,0.022543,4765209.50735,12516282916.6,0.4419949999999999,5.336635,15320606081.1,0.48907,2694948625.64,30.548571000000003,2653932739.58,11468268.58,1034786680.57,0.886433,43.682218,186.166605,0.028018,12.156412,1160584699.7,-0.40736,66.666667,0.461812,0.212032,,117.378526,7.4711,957144960.07,44374978473.8,1.104534,1.140105,12459018213.9,13.935323,0.023625,180.737195,1.160629,1.104374,135.68180700000002,15.754117,46105640000.0,3.069861,-0.11279,0.8712049999999999,1.001219,7699508.541189999,0.821089,0.453418,44.78,0.462238,-0.523039,0.013047,0.938073,0.0953649999999999,-0.317416,1.229108,-0.0035409999999999,-0.954327,0.03785,0.66768,0.134284,0.32719,1.4552459999999998,-0.201691,0.025334,0.843558,20.653534,0.297284,0.8747309999999999,0.422802,-0.009257,181.937022,-0.2620949999999999,0.072406,0.45341,0.539265,0.929388,0.028589,0.869924,12.489268,1.048265,0.693403,0.081586,0.250185,0.031629,-0.310094,79.258205,2.7548169999999996,0.16675,0.016619,0.02076,-0.005256,0.4428479999999999,0.0083489999999999,-3.973397,1.004307,0.024811,0.1125099999999999,0.877691,0.035638,0.051726,0.001954,1.374293,0.976287,0.022175,1.978707,0.8918719999999999,1.344822,0.83239,0.072406,0.057769,0.2309639999999999,0.008338,1.1157629999999998,0.973962,0.111142,0.064558,0.8493219999999999,0.69598,0.6124069999999999,996.426781,0.088147,0.126525,-0.4606,0.045638,23.455568,0.932791,24.554201000000003,0.8351940000000001,0.020376,1.275261,3.629631,0.059008,0.032573,0.430709,0.070168,0.314144,0.072406,-0.23116,0.662576,0.553616,0.064558,0.220293,0.5024930000000001,0.696426,0.8800979999999999
002009.XSHE,2025-09-22,0.05168269230769229,4802308331.4,19091422.04,122981806.74,90.087765,1.5523049999999998,0.001442,0.067933,32.0,46396074.69,6221930000.0,196720085.38,,8.002127999999999,-5.370729,4.045,1428961347.66,157905878.22,13869586.84,-0.000575,2498455.30977,0.103064,0.647282,0.049111,0.5982149999999999,19.03794,-0.3086239999999999,137828352.75,2510470764.82,0.034865,3.4135379999999995,60.0,2475279643.74,-0.005593,-65.67487,0.161272,-2.949624,-289903.37504,453.788738,0.132498,1.202965,-58.22841999999999,2895782446.9,0.236255,0.1330599999999999,203.876776,2210.8006370000003,176547603.817,1.211766,-0.3708579999999999,2895782446.9,-166407.165533,14.165042,-3.0046779999999997,1.283885,0.4447029999999999,0.022869,1.394016,5538270.085,7.199263,579979540.288,6.495982,5704677.25053,7.814439999999999,31.0,53297103.32,228989654.97,-3.726027,0.808081,2477339295.57,861371380.7,102.426497,19194712.96,0.288623,1.765772,3.086431,7.199263,-0.20227,385298749.792,-0.0097629999999999,-0.090539,-2.122444,-0.042244,2.42313,1.124057,2.187107,-127755860.99,1.005565,123496.209508,0.016022,-5362357.469,4978186.35744,0.079077,1188655960.48,250311117.631,877.3094970000001,26.16481,1.287227,-2.713178,33863535.1575,-0.046943,-2423.34036,-0.298467,1.5523049999999998,1.176886,-0.021302,-509879980.81,9225155.29,-0.068461,9.055505,-0.173438,-0.093898,0.166259,-81.122683,-0.0463639999999999,1329342.32268,1.268012,0.409752,0.038198,5435373.99471,589476447.82,0.793321,7.60802,2937162820.7,0.352718,517571650.202,4.893571,2001408764.43,-7702524.99,-124138856.64,1.026234,3.260816,68.112373,-0.010792,1.465509,-120053336.0,-0.1799869999999999,50.0,-0.39258,-0.022518,,-21.013685,8.3618,-120744679.31,11566335890.3,1.358098,1.839584,3213862061.36,-3.741851,-0.003802,125.37961,2.5401119999999997,0.68986,-182.373917,4.954437,7067240000.0,-22.953113,0.239859,0.8547879999999999,0.196,-1390346.16764,1.015785,0.3170719999999999,17.57,0.153187,-0.75335,0.032402,1.007136,0.0322649999999999,-0.276375,0.5199630000000001,-0.0050869999999999,-0.976197,-0.027472,0.484504,0.0416029999999999,0.39095,1.493481,-1.3783530000000002,-0.0126629999999999,1.022052,1.839209,0.640267,1.107746,-0.377604,-0.487592,89.23814899999999,,-0.041458,12.341938,0.306785,1.030393,-0.021918,1.131017,3.5669169999999997,0.818617,0.8669399999999999,0.44217,3.459321,-1.837282,-0.357534,43.604242,3.447801,-1.310471,0.040431,-0.017085,-0.005803,0.5112899999999999,-0.005513,3.906509,1.084077,-0.051873,-0.004859,1.038873,,0.000703,0.001354,0.824155,0.981714,0.028405,4.034149,1.027042,1.347092,0.303058,-0.041458,-0.0040939999999999,2.042392,0.006579,1.025898,1.086546,0.031006,-0.042869,-5.533774,0.968422,0.897553,543.026886,-0.045515,-0.050237,-0.101594,0.067106,-0.84488,1.019794,22.678735999999997,1.021685,-0.546099,1.09043,0.923328,-0.060589,0.027377,,0.018405,0.143728,-0.041458,0.4812229999999999,0.931844,0.0289889999999999,-0.042869,0.185753,0.646401,0.956823,1.027088
