Unnamed: 0,date,pchg,CCI20,equity_turnover_rate,admin_expense_rate,goods_sale_and_service_render_cash_ttm,ATR14,debt_to_equity_ratio,goods_service_cash_to_operating_revenue_ttm,total_profit_ttm,DAVOL10,bull_power,Price1Y,TVSTD20,fifty_two_week_close_rank,BIAS10,PLRC24,PLRC12,VDIFF,operating_revenue_per_share,account_receivable_turnover_rate,accounts_payable_turnover_rate,administration_expense_ttm,debt_to_tangible_equity_ratio,ATR6,equity_to_asset_ratio,financing_cash_growth_rate,net_working_capital,cashflow_per_share_ttm,VROC6,capital_reserve_fund_per_share,debt_to_asset_ratio,CCI88,np_parent_company_owners_ttm,ROC20,ROC6,TRIX5,net_profit_growth_rate,MAWVAD,EBIT,current_asset_turnover_rate,BIAS20,operating_profit_per_share,operating_assets,sale_expense_ttm,CCI10,ACCA,net_profit_ttm,net_operate_cash_flow_per_share,VR,circulating_market_cap,cash_and_equivalents_per_share,net_interest_expense,BIAS5,arron_down_25,fixed_assets_turnover_rate,BR,operating_cost_ttm,VMACD,total_operating_revenue_per_share_ttm,net_debt,bear_power,net_asset_per_share,VOL60,PSY,CCI15,DAVOL20,VDEA,VEMA5,operating_liability,sales_to_price_ratio,VSTD10,asset_turnover_ttm,TVMA6,cfo_to_ev,PLRC6,net_asset_growth_rate,single_day_VPT_12,operating_revenue_growth_rate,VEMA26,ROC12,np_parent_company_owners_growth_rate,arron_up_25,asset_impairment_loss_ttm,TVSTD6,financial_expense_rate,intangible_asset_ratio,financial_expense_ttm,WVAD,GMI,OperateNetIncome,VOL10,non_operating_net_profit_ttm,Price1M,ROC60,total_operating_cost_ttm,turnover_volatility,Price3M,TVMA20,ROC120,retained_earnings_per_share,interest_carry_current_liability,single_day_VPT_6,CR20,DSRI,VSTD20,TRIX10,DEGM_8y,value_change_profit_ttm,total_profit_growth_rate,financial_liability,Volume1M,VROC12,VEMA12,total_operating_revenue_per_share,money_flow_20,VOL5,accounts_payable_turnover_days,fixed_asset_ratio,VEMA10,market_cap,BIAS60,operating_revenue_per_share_ttm,total_operating_revenue_ttm,net_finance_cash_flow_ttm,eps_ttm,total_asset_growth_rate,financial_assets,interest_free_current_liability,BBIC,operating_profit_per_share_ttm,operating_profit_ttm,account_receivable_turnover_days,AR,PEG,VOL240,ARBR,VOSC,retained_profit_per_share,retained_earnings,surplus_reserve_fund_per_share,adjusted_profit_to_total_profit,operating_revenue_ttm,gross_income_ratio,single_day_VPT,EBITDA,VOL20,MASS,cash_to_current_liability,cash_flow_to_price_ratio,net_operate_cash_flow_ttm,net_invest_cash_flow_ttm,VOL120,DEGM,Rank1M,DAVOL5,gross_profit_ttm,net_operate_cashflow_growth_rate,current_ratio,equity_to_fixed_asset_ratio,non_recurring_gain_loss,cash_rate_of_sales,LVGI,growth,operating_tax_to_operating_revenue_ratio_ttm,net_operate_cash_flow_to_operate_income,residual_volatility,Skewness20,earnings_growth,earnings_yield,maximum_margin,book_to_price_ratio,sharpe_ratio_20,raw_beta,ROAEBITTTM,long_debt_to_working_capital_ratio,SGAI,margin_stability,operating_profit_to_operating_revenue,MAC20,share_turnover_monthly,total_asset_turnover_rate,momentum,net_operate_cash_flow_to_total_liability,non_linear_size,inventory_turnover_days,roa_ttm_8y,Variance60,net_non_operating_income_to_total_profit,net_profit_to_total_operate_revenue_ttm,OperatingCycle,Variance20,MAC60,leverage,total_profit_to_cost_ratio,roe_ttm_8y,relative_strength,price_no_fq,MACDC,roa_ttm,sharpe_ratio_60,book_leverage,roic_ttm,EMAC12,predicted_earnings_to_price_ratio,MAC120,natural_log_of_market_cap,sales_growth,net_profit_ratio,average_share_turnover_quarterly,EMA5,profit_margin_ttm,Kurtosis60,cube_of_size,MLEV,market_leverage,invest_income_associates_to_total_profit,net_operating_cash_flow_coverage,operating_profit_to_total_profit,SGI,Kurtosis120,size,MFI14,rnoa_ttm,beta,MAC10,daily_standard_deviation,operating_profit_ratio,net_operate_cash_flow_to_total_current_liability,net_operate_cash_flow_to_asset,long_debt_to_asset_ratio,boll_down,quick_ratio,long_term_debt_to_asset_ratio,short_term_predicted_earnings_growth,EMAC20,Skewness120,inventory_turnover_rate,debt_to_assets,liquidity,boll_up,Variance120,roe_ttm,net_operate_cash_flow_to_net_debt,Skewness60,long_term_predicted_earnings_growth,operating_cost_to_operating_revenue_ratio,EMAC26,sharpe_ratio_120,historical_sigma,cumulative_range,EMAC10,cash_earnings_to_price_ratio,average_share_turnover_annual,Kurtosis20,operating_profit_growth_rate,non_current_asset_ratio,super_quick_ratio,MAC5,earnings_to_price_ratio,sale_expense_to_operating_revenue,EMAC120
002001.XSHE,2025-08-11,0.05562855891371021,101.558373,1.363933,0.026789,20687192122.3,19.117143,0.425162,0.917376,8014994657.72,1.23859,0.0176699999999999,0.063533,219780139.157,16.0,0.937919,0.001789,0.000404,-15489.391494999998,1.769877,1.489025,6.151134,604101560.89,0.460308,14.038332999999998,0.702583,-0.033527,11123821040.4,0.175571,-19.072293,1.0192290000000002,0.297417,135.934111,6878833527.24,3.812586,1.573034,0.12036,1.341766,-242079.221336,2081071289.81,1.416257,1.680427,0.697554,34700892491.3,189440080.55,81.21632,-0.007043,6911629198.97,0.519285,1.33165,68636470000.0,1.671372,,0.7579140000000001,28.0,0.998478,191.848242,12558699704.3,-27499.29707,7.337231,7883338024.98,0.007939,9.964138,0.737695,50.0,97.526166,1.250239,12009.905575,487072.332632,3569330612.14,0.324654,237392.19255,2.293258,483820142.743,0.109154,0.004852,0.191958,842.884819,0.40913,552706.433336,1.163832,1.347161,68.0,81659633.16,74848267.7332,0.003232,0.0564559999999999,72881298.56,137750.334585,0.789388,2106868606.18,0.8872899999999999,-28948396.63,0.018705,0.892857,14773262621.8,0.003167,0.029711,606511932.7509999,5.067411,7.869542,4472631133.04,614.9183780000001,156.994048,1.02923,205576.393901,0.1310309999999999,-0.005428,62564399.46,1.244587,9450837649.43,0.001408,-41.499303999999995,537217.041841,1.769877,12124447598.1,0.69344,58.525791000000005,0.505492,527513.006543,69459330000.0,2.955022,7.337231,22550405783.4,-2864916353.88,2.248839,0.104973,9076526907.41,2437570190.99,0.989777,2.61726,8043943054.35,241.768888,153.82333400000002,0.0749539999999999,0.791423,-38.024909,-2.883265,7.366697,24186419998.7,0.502845,0.876923,22550405783.4,0.443083,-612.862814,2285988498.82,0.8956350000000001,26.366574,0.781784,0.008159,8188151375.07,-4783631160.14,0.716371,0.309001,0.570652,0.96799,9991397453.3,0.571822,2.609768,1.389899,205085.73,0.363104,0.866506,0.227658,0.011441,1.052848,-0.619715,0.573769,-0.021262,1.043564,0.667589,-0.356207,3.1897919999999997,0.591956,0.047597,0.549269,0.775265,4.9881660000000005,0.356709,0.983473,-1.6935919999999998,0.515115,-0.200195,0.1225779999999999,-0.67335,123.12788,0.108383,0.022446,0.0003689999999999,0.3064969999999999,364.896768,0.030409,0.971298,-0.897184,0.597015,0.16241,0.0005809999999999,22.6,0.001536,0.157881,-0.009845,1.157393,0.180547,0.989632,0.0976669999999999,0.95646,24.964007,0.064706,0.3064969999999999,-1.870465,0.99493,0.356709,2.517098,-7.619553,0.080853,1.070013,0.005086,0.848967,1.000165,1.429533,16.838305,0.588409,52.797388,0.8180270000000001,-0.786926,0.990708,0.013187,0.356709,1.24617,0.187041,0.11002,0.953049,1.988172,0.139569,0.097492,0.984691,-1.896588,2.9237889999999997,0.290913,-0.515296,1.0138969999999998,0.0554029999999999,0.224622,0.20245,1.010252,0.324626,0.556917,0.981711,0.292759,0.014797,0.179639,0.990987,0.1178839999999999,-1.737483,0.622758,1.247802,0.588052,1.857572,0.992478,0.099034,0.008401,0.95974
002003.XSHE,2025-08-11,0.04566210045662111,35.567715,0.930366,0.107181,5075523599.56,4.885714,0.409364,1.045839,880514700.42,0.7085060000000001,0.0090739999999999,-0.095314,37488456.463,213.0,0.6982729999999999,0.001321,-0.000516,-33991.693157,0.837691,2.150911,5.3524769999999995,520155196.12,0.444353,3.48,0.711669,-1.940278,961730193.3,-0.318177,-8.58505,1.463111,0.288331,-26.402459000000004,722746727.44,3.787879,1.013825,0.039616,0.251395,-39146.662118,139426567.1,1.666104,0.619692,0.117271,5199405486.39,431656938.3,81.039755,-0.010983,729607340.3,0.027773,1.417278,11142090000.0,0.964935,,0.127901,24.0,1.709006,101.340337,2825568240.39,-19978.936657,4.151859,701388670.67,-0.002811,3.822963,0.6550050000000001,50.0,3.3914730000000004,0.962689,-14012.7565,190501.773334,776339410.29,0.378817,63477.775023,4.112575,51819022.4517,0.076177,0.0013859999999999,0.009188,-144.06527,0.210276,264935.77173000004,-1.261261,0.2410199999999999,56.0,2213880.93,9017516.18181,0.00157,0.062792,7619721.05,85801.615252,0.980505,120384708.957,0.57391,-4582927.52,0.008056,-1.9678,4024223601.74,0.003434,-0.007703,86204747.7505,-16.463414999999998,1.3792879999999998,1052901877.39,93.836114,152.18855200000002,0.921502,132180.139845,0.034323,-0.003062,13925245.51,0.24381,1052951877.39,0.001276,-42.490444,230944.078573,0.837691,1724176909.97,0.4475,67.25858199999999,0.466739,220436.078629,12811030000.0,-0.738124,4.151859,4853064871.07,-704104615.47,0.624188,0.01254,1145013809.93,633069002.12,0.995248,0.757212,885097627.94,167.370909,92.185339,0.735436,0.964089,-9.154998,-14.718582,0.926753,1612235753.3,0.452535,0.713623,4853064871.07,0.417777,290.449541,160846336.33,0.779805,25.371271,0.58449,-0.027981,1028065577.67,-695875103.13,0.810028,0.021905,0.572205,0.55245,2027566863.74,0.298546,1.570431,1.524769,2801388.69,0.211838,1.100184,0.204336,0.01178,1.240365,-0.64164,-0.706973,0.020295,0.003906,0.952107,-0.677913,3.237605,0.6263989999999999,0.033882,0.149024,1.016991,24.616332,0.1823789999999999,0.993841,-1.796497,0.764934,-1.149151,0.017746,1.948547,97.737001,0.1054339999999999,0.029199,0.003707,0.150339,265.10791,0.029075,1.007436,-1.088211,0.232633,0.148802,-0.000399,10.96,0.002518,0.115,-0.69081,1.001574,0.130883,0.99567,0.065576,1.0447,23.273572,0.021972,0.150339,-1.99427,0.997332,0.1823789999999999,-0.259365,3.515793,0.011063,1.0005620000000002,0.022666,0.323542,1.002932,1.1965709999999998,9.75264,-1.175261,68.780395,0.7500479999999999,-0.7041609999999999,0.993066,0.014796,0.1823789999999999,0.5327529999999999,0.162043,0.0,0.964729,1.11543,0.02259,0.111248,0.994949,-1.855134,3.683354,0.282001,-1.332965,1.022953,0.070379,0.161738,0.046284,0.0009029999999999,0.404499,0.5822229999999999,0.99548,-1.330733,0.016003,0.271801,0.996069,0.080248,-1.615615,-0.111897,0.23751,0.5826720000000001,0.999207,0.998723,0.0564159999999999,0.088945,1.039989
002004.XSHE,2025-08-11,0.08131868131868125,1.242236,1.358982,0.108376,9615544763.19,1.850714,1.481222,0.8310649999999999,-134442091.19,1.023903,0.005937,0.046146,17155332.827999998,65.0,0.4061369999999999,0.000614,-3.3e-05,9288.859575,1.42479,1.204934,3.186274,1253922177.4,1.161134,1.69,0.5269560000000001,-2.6283,1399392770.88,-0.049414,-22.728957,2.679979,0.4730439999999999,115.497867,-270209402.69,0.451467,0.907029,0.029725,-1.530116,221792.196584,364942033.63,0.993126,0.247804,0.15673,25305392421.5,1028444930.98,27.777778,-0.006831,-316223992.14,0.019117,1.094904,8375920000.0,1.534275,,0.089969,8.0,1.21381,103.107221,7598676544.8,-22787.217625,5.843748000000001,11077215102.1,-0.007511,4.812957,0.95135,41.666667,-23.153942,0.977659,32076.0772,780650.884883,3687420455.2,1.313198,169970.10199300002,1.121998,86014474.96,0.081502,0.001431,-0.062841,-183.230814,0.003088,814284.3532270001,-1.111111,-1.963162,56.0,929677510.26,21182761.7929,0.021631,0.121678,250276964.5,388875.084386,1.146116,280041754.294,1.08048,-31545669.51,0.00275,8.536585,10648923660.2,0.002049,0.042079,86107652.251,12.373737,1.195876,6360412606.65,367.23857,105.844156,1.435648,163717.430408,0.099777,0.010623,-163193105.28,-1.1661860000000002,10427535563.4,0.0002379999999999,-10.800891,823573.212802,1.42479,1723128654.32,0.99172,112.984618,0.313546,819071.573054,8810640000.0,4.0611120000000005,5.843748000000001,11570149447.4,-1196655518.99,-0.159716,-0.052113,4533193194.66,4000851963.79,0.997285,-0.05197,-102896421.68,298.771455,116.464552,,1.086052,13.357331,1.127873,0.9002100000000001,2367738723.48,0.295667,0.550424,11570149447.4,0.343252,404.945946,442553994.34,1.03168,26.365912,0.285143,-0.007559,1551624968.24,-452805006.0,1.055256,-0.107797,0.777756,0.939791,3971892981.49,-0.094633,1.13506,1.680635,13904974.87,0.134106,1.031141,-0.814986,0.011211,1.684305,-1.236989,-0.412327,-0.482143,0.4664819999999999,0.784666,1.881863,0.159163,0.713128,-0.001107,2.682372,0.876919,9.821965,-0.008893,0.997528,-1.525009,0.387758,-0.599993,0.002682,2.102707,107.955605,0.01469,0.020686,0.125461,-0.027331,406.72706,0.014299,0.960974,-0.029266,-0.0132699999999999,0.043262,0.000168,4.45,-0.004078,-0.010598,2.55178,1.355283,-0.013478,0.996698,,0.927622,22.899226,0.006352,-0.027331,-1.625345,0.99849,-0.008893,-0.177341,4.170521,0.2987579999999999,1.390403,0.011331,0.2053289999999999,1.00216,1.0060440000000002,19.187122,-1.565826,59.764731000000005,-0.009978,-0.495758,0.995955,0.01255,-0.008893,0.145646,0.052001,0.086613,0.982452,0.915138,0.1258,,0.992317,-2.487937,3.334704,0.4695539999999999,-1.158432,1.012604,0.0440329999999999,-0.028356,0.003417,-0.165811,,0.656748,0.988118,1.121118,0.012124,0.1930579999999999,0.997354,0.176108,-1.499167,-0.095822,-1.122608,0.605857,0.7088180000000001,0.999101,-0.030669,0.088888,0.953112
002006.XSHE,2025-08-11,0.047320410490307996,118.94214,1.49531,0.094208,1189315700.12,2.616429,0.7528739999999999,0.749297,135844487.18,0.670244,0.039747,0.091233,87671286.4486,74.0,2.521209,0.0018219999999999,0.001883,35138.999182,0.777468,0.441363,0.990449,149530850.73,0.786562,2.88,0.570492,-39.525843,1497058027.67,0.8253299999999999,180.807497,2.077539,0.429508,55.469762,132211856.81,4.634146,5.147059,0.226424,-0.312709,1792937.17348,46681053.69,0.599642,2.429416,0.084203,2698439187.39,48480071.64,131.423114,-0.066303,132244802.81,-0.446636,1.042265,8919660000.0,1.432739,,1.286743,12.0,3.062073,134.203936,1079172633.3,66714.26297699999,3.0536,1042156559.45,0.007111,4.566078,2.436527,41.666667,121.085595,0.747252,-31575.263795,1850933.65305,816767340.67,0.177949,576065.863212,1.869884,224083908.725,-0.0002819999999999,0.006684,0.719352,341.96494,-0.0697779999999999,1632691.87412,1.238938,-0.317098,100.0,9326872.57,88567471.7863,-0.000584,0.024434,-927288.16,3743717.79023,1.110814,51410861.7677,2.30812,6163742.22,0.026608,-3.269448,1417267502.96,0.009673,0.037441,224733496.036,-4.825291,1.54959,556120872.07,1274.177961,148.857645,1.138833,631318.376879,0.128698,-0.010508,2376824.17,-0.342034,970117607.07,0.0034799999999999,75.508667,1667830.8733,0.777468,4497963027.63,2.78504,363.471443,0.138266,1689584.81178,8919660000.0,3.807066,3.0536,1587241117.65,1058305384.02,0.254418,0.508858,1461863270.49,1144722665.72,0.979907,0.2494849999999999,129680744.96,815.655166,132.045374,,3.616918,-2.158562,2.106868,1.252798,805466825.83,0.296793,0.797725,1587241117.65,0.3200949999999999,3290.796209,84787654.41,2.57331,24.551088,0.470103,0.048205,-2700249.49,-626604172.25,3.4437,0.075169,0.519992,0.808735,508093248.645,-0.959498,1.880186,4.126055,6052034.17,-0.001701,0.940334,0.472697,0.008575,-0.015886,-0.370691,1.337468,0.204819,-0.979204,0.624412,-0.966879,3.5025190000000004,1.366063,0.009783,0.057474,1.016225,5.00439,0.081702,0.976282,-0.597737,0.381521,-0.6489739999999999,-0.129924,2.102543,155.45755,0.0323279999999999,0.054062,0.0,0.083317,971.112716,0.0424,0.963326,-0.8005680000000001,0.10644,0.061733,0.000117,17.16,0.003988,0.031787,-0.731722,1.024104,0.0492089999999999,0.97911,0.041192,0.989025,22.911524,0.068368,0.083317,-0.61425,0.987173,0.081702,0.074664,4.169824,0.009554,1.006699,-0.005193,-5.34174,0.933326,1.122484,4.724223,-1.552995,48.384409000000005,0.152773,1.073193,0.975408,0.024624,0.081702,-0.001705,-0.000649,0.0,0.943059,1.606195,0.020682,1.334608,0.973601,0.462547,2.315745,0.429508,0.2758239999999999,1.009505,0.174612,0.055705,-0.222768,0.216765,,0.679905,0.970893,-0.330376,0.025822,0.4948649999999999,0.98083,-0.000303,-0.312424,2.497057,-0.319297,0.23133,1.438353,0.987296,0.014823,0.0305439999999999,0.966556
002007.XSHE,2025-08-11,0.011323003575685275,40.01679,3.1780630000000003,0.062258,4617414784.27,15.681429,0.202623,1.035411,1394810904.01,1.335326,0.008669,0.0453379999999999,111387227.553,38.0,0.365073,0.0025859999999999,-0.000437,7638.140716,0.4747649999999999,0.572619,5.802508,277639490.77,0.177993,15.798333,0.851772,2.474731,8181448001.6,-0.039284,-51.759901,0.782623,0.148228,136.856289,1139213029.63,4.420922,0.78125,0.043605,-0.27137,134492.131915,384945455.84,0.463925,1.280348,0.21749,12989736322.0,776007776.37,-22.861357,-0.018848,1204929296.31,0.007759,1.573566,26391000000.0,0.600255,,0.347056,12.0,1.54566,178.264324,1718599371.62,-21458.594502,2.440277,1369412108.92,-0.004451,6.660698,0.92335,41.666667,1.96256,1.306847,29096.735219,346479.80559899996,1369637277.15,0.145514,118069.204699,4.621588,301847894.802,0.031969,-0.000324,0.033919,-96.194024,-0.150332,378325.43716,-0.886525,-0.18141,56.0,73178596.75,115091483.761,-0.000793,0.020675,-3537600.19,312757.948489,1.132486,314004114.245,1.14431,-51094997.34,0.014981,4.485981,3133997284.86,0.004158,0.043237,292660248.28400004,2.1315470000000003,4.895256,1096713969.24,348.907243,150.912779,0.955625,148425.85228800002,0.202641,0.00075,170631174.68,-0.2858989999999999,1096713969.24,0.001785,-39.330095,385963.577876,0.4747649999999999,5854790769.92,1.0021,62.042134,0.178414,381552.05118,30646450000.0,4.244584,2.440277,4459499898.98,-892679451.64,0.6593479999999999,0.022751,3649184629.33,1271661777.05,0.992136,0.791212,1445905901.35,628.690478,229.524307,,0.820033,51.259983,1.97898,4.403961,8945868963.66,0.491295,0.779413,4459499898.98,0.614621,1370.220349,381878626.86,1.119905,28.353140999999997,0.469105,-0.002339,1023337270.19,-202448417.22,0.856952,-0.104067,0.531832,1.169378,2740756956.06,-0.00337,4.454455,4.7741370000000005,13394416.24,0.2294739999999999,0.906053,-0.356348,0.008603,0.772037,-1.003606,1.628424,-0.067284,-0.6282770000000001,0.904904,-0.508959,4.308701999999999,0.552207,0.021562,0.011975,0.8855540000000001,16.928851,0.324231,0.987358,-1.460449,0.268016,-1.097604,0.005749,0.751595,467.508234,0.1198369999999999,0.019725,0.0,0.270194,1096.198711,0.024709,0.959282,-1.335991,0.503777,0.15027,-0.000346,16.77,-0.001754,0.072416,1.153718,1.000667,0.089636,0.992702,0.048565,0.957021,24.145783,-0.00913,0.270194,-1.659546,0.996023,0.324231,2.883825,-1.567731,0.003187,1.000268,0.0,0.045279,1.033492,0.819787,2.483457,-0.265264,61.348490000000005,1.49846,-0.882438,0.996363,0.010992,0.324231,0.437629,0.0615029999999999,0.0,0.954724,3.512108,0.005888,0.243443,0.986101,0.409519,0.77004,0.145983,-0.698375,1.019993,0.026955,0.093592,0.010354,0.3906949999999999,,0.3853789999999999,0.981609,0.029426,0.012191,0.150871,0.994096,0.033392,-1.77555,4.920215,-0.268664,0.365955,2.338891,0.996541,0.037173,0.174012,0.964346
002008.XSHE,2025-08-11,-0.023512336719883953,299.859321,1.1703,0.077847,13339422900.2,18.398571,1.1677879999999998,0.8858010000000001,982654660.36,1.9246419999999995,0.165239,0.391551,898472940.62,1.0,20.346689,0.010148,0.0149889999999999,1123972.01569,2.858946,0.43237,1.299297,1172308546.09,1.196207,21.308333,0.48211,-1.496392,11201059225.4,2.226074,363.085255,3.415453,0.51789,518.654168,868390101.67,38.511856,27.560241,1.894578,-0.460838,6451342.47672,159289650.11,0.637356,26.427345000000003,0.180569,26775874292.5,1146865470.68,221.226721,-0.023372,946022422.6,-0.638096,2.688507,32413810000.0,7.313761,,14.800759,28.0,2.565141,282.49715699999996,10299665321.4,478779.367106,14.626176,11401452521.0,0.107375,15.745494,2.405033,58.333333,288.868254,1.520011,645192.648583,5714295.14178,8312388753.89,0.431704,2394852.60676,1.667705,1802423470.0,0.0174,0.050602,0.02504,20839.605032,0.051495,3131455.01407,26.088575,-0.478995,100.0,320426940.13,1274446013.44,-0.010428,0.050102,-157032194.41,17493080.0983,1.097261,-12342521.1423,5.47037,18003702.14,0.286893,38.06031,14418967131.2,0.030167,0.378387,1147707112.38,25.203252,12.191061,3952511791.5,38498.726776,384.391259,1.104534,2131143.42675,0.8310649999999999,-0.024592,234594254.82,-0.433859,10619337019.8,0.039251,182.148836,4255427.02976,2.858946,23022525719.3,7.19442,277.072813,0.170682,4543836.608080001,34882960000.0,36.970979,14.626176,15059160187.9,713608206.08,0.918822,0.11312,9779586813.62,9930636676.58,0.8462959999999999,0.936915,964650958.22,832.619922,224.300868,,3.153548,-58.196289,26.412673,11.673093,12551957743.1,0.517968,0.385069,15059160187.9,0.316053,95020.5,345952122.72,4.320295,29.068847,0.572033,0.066506,779403005.99,798961765.1,2.842279,-0.096935,0.037073,2.531215,4759509877.66,-0.394811,1.80681,2.824603,91568432.31,0.0517559999999999,0.938073,-0.05729,0.008596,1.21745,0.320244,0.947095,0.020376,-0.8296620000000001,0.8107300000000001,-0.272885,96.626445,1.212565,0.007123,0.4507229999999999,0.869924,11.588204,0.064057,0.790968,-0.132918,0.411954,-0.487272,-0.034703,0.521691,182.160063,0.0560409999999999,0.157294,0.074357,0.06282,1014.779985,0.355916,0.730082,-0.292798,0.0788529999999999,0.119763,0.0002839999999999,33.88,0.035717,0.025879,7.044156,1.290293,0.034723,0.8396969999999999,0.043206,0.749417,24.275264,0.024811,0.06282,-0.6908489999999999,0.897021,0.064057,4.4261870000000005,-2.544147,0.126431,1.169477,-0.032541,-4.018987,0.995657,1.048265,4.626172,-0.130173,81.524989,0.106829,0.70435,0.830933,0.0272759999999999,0.064057,0.059207,0.021321,0.117104,0.652207,1.431417,0.1381069999999999,-0.2402119999999999,0.808683,0.484888,1.976284,0.511008,1.043994,0.929729,0.157155,0.0535659999999999,-0.057623,1.930361,0.244047,0.683947,0.793453,1.404427,0.0190229999999999,0.534998,0.8510690000000001,0.022343,-0.430066,-0.13544,-0.443615,0.3138039999999999,1.301102,0.871074,0.024894,0.076157,0.7420899999999999
002009.XSHE,2025-08-11,0.04048582995951411,112.593691,0.6755979999999999,0.068349,2427718342.83,3.232857,1.887785,0.8277329999999999,-225377457.24,1.25703,0.037042,0.219849,251896277.335,17.0,2.514279,0.005368,0.009492,869502.111008,1.546944,0.786682,1.77822,200465617.64,2.636634,4.103333,0.346392,0.455553,133874819.2,0.031399,-48.255632,2.432439,0.653608,163.065182,-215136797.98,9.085213,9.911616,0.8636020000000001,0.8654200000000001,6006601.26947,55349882.35,0.796408,5.186841,0.116977,4877019932.21,57471048.76,56.228776,-0.005158,-217531845.26,0.031891,1.102594,6155910000.0,1.226364,,-0.876793,12.0,2.965153,166.742597,2588658434.4,58472.179551,7.291719,3245635306.21,0.0227199999999999,4.923973,4.9478279999999994,33.333333,85.41005899999999,1.051597,811029.931457,5856058.884190001,1418377786.73,0.418831,3136341.09503,1.200539,699258305.9319999,0.024966,0.000295,-0.092896,4808.806461,-0.166079,4736984.97762,7.270486999999999,0.890616,88.0,146560359.55,286406517.204,0.024926,0.102544,73106855.52,4979499.267,0.5982149999999999,4569647.9779,8.95898,-5880917.7,0.056507,8.676654,3049103239.16,0.039707,0.120822,443600252.255,9.359296,1.431872,1794951199.41,9854.155268,158.790594,1.358098,2593213.6598400003,0.549635,-0.079322,19090718.46,0.256029,2320542040.77,0.004206,58.238606999999995,5606487.08862,1.546944,8889593099.15,11.08236,202.44962,0.1572329999999999,5753160.89282,7002880000.0,11.914634,7.291719,2932971573.33,-384266590.73,-0.54081,-0.091736,843410211.46,1597122405.03,0.980968,-0.5456949999999999,-219496539.54,457.61801900000006,140.616438,,7.238283999999999,-26.126158,15.508857999999998,1.143249,575946288.02,0.288623,0.250944,2932971573.33,0.117394,-402.849771,37899257.49,7.494839999999999,28.147075,0.141891,0.002291,250782183.67,146113980.98,7.127103,0.1205069999999999,0.315994,1.55496,344350381.179,0.470871,1.039467,2.203051,30845760.68,0.085504,1.007136,-1.251274,0.006502,-2.159464,-0.089667,1.814768,-0.546099,-0.982553,0.296109,-0.908436,4.113012,1.525778,-0.0094849999999999,2.590825,1.131017,3.572186,-0.074838,0.950689,0.450283,0.5127189999999999,-0.0854159999999999,0.003431,2.035654,84.680136,0.001176,0.106744,-0.000441,-0.074168,542.298155,0.219077,0.8935379999999999,-0.275857,-0.077192,-0.001459,0.000699,17.41,0.011399,-0.038027,1.146807,1.150759,-0.048113,0.976075,,0.8948020000000001,22.669587,-0.051873,-0.074168,0.090683,0.998894,-0.074838,7.537319999999999,3.885742,0.047192,1.046629,0.015221,0.303245,1.030694,0.818617,2.462502,-1.805413,57.872291,-0.089845,1.456976,0.975474,0.029799,-0.074838,0.072137,0.04384,0.051497,0.868627,0.859957,0.060633,,0.956353,0.166936,4.251291999999999,0.65287,1.3160040000000002,1.032751,0.224467,-0.108623,0.003952,1.908289,,0.882606,0.945018,0.348224,0.029836,0.440947,0.98211,0.035811,0.409649,4.743569,0.406724,0.3836219999999999,0.5492090000000001,1.008845,-0.030721,0.0195949999999999,0.8834299999999999
