Unnamed: 0,date,pchg,operating_cost_ttm,financial_expense_ttm,total_asset_growth_rate,net_operate_cashflow_growth_rate,eps_ttm,fixed_asset_ratio,cfo_to_ev,single_day_VPT,Rank1M,net_asset_per_share,equity_turnover_rate,CCI15,net_profit_ttm,ACCA,Volume1M,accounts_payable_turnover_days,net_interest_expense,net_operate_cash_flow_ttm,CCI20,VEMA12,VSTD20,VROC12,VROC6,equity_to_fixed_asset_ratio,gross_income_ratio,sales_to_price_ratio,value_change_profit_ttm,financial_expense_rate,retained_profit_per_share,CCI10,VOL240,arron_down_25,DEGM_8y,VOSC,CCI88,bull_power,TRIX5,goods_sale_and_service_render_cash_ttm,non_operating_net_profit_ttm,goods_service_cash_to_operating_revenue_ttm,ATR14,cash_flow_to_price_ratio,PSY,ROC120,single_day_VPT_12,np_parent_company_owners_growth_rate,total_operating_revenue_per_share,VEMA26,ARBR,financial_assets,current_asset_turnover_rate,Price1M,total_profit_growth_rate,net_asset_growth_rate,fixed_assets_turnover_rate,surplus_reserve_fund_per_share,GMI,AR,gross_profit_ttm,financial_liability,cashflow_per_share_ttm,operating_revenue_ttm,equity_to_asset_ratio,VDEA,retained_earnings_per_share,debt_to_tangible_equity_ratio,MAWVAD,Price3M,money_flow_20,capital_reserve_fund_per_share,single_day_VPT_6,VOL120,VOL10,DSRI,PLRC6,operating_liability,total_operating_revenue_ttm,VMACD,ROC12,debt_to_equity_ratio,financing_cash_growth_rate,operating_revenue_per_share_ttm,interest_carry_current_liability,net_profit_growth_rate,DEGM,VSTD10,operating_profit_ttm,VOL5,TVMA6,BIAS60,arron_up_25,account_receivable_turnover_rate,account_receivable_turnover_days,fifty_two_week_close_rank,EBITDA,turnover_volatility,bear_power,np_parent_company_owners_ttm,WVAD,MASS,BR,PLRC24,ROC6,total_profit_ttm,asset_impairment_loss_ttm,VOL20,retained_earnings,cash_to_current_liability,debt_to_asset_ratio,DAVOL10,sale_expense_ttm,non_recurring_gain_loss,net_invest_cash_flow_ttm,ATR6,accounts_payable_turnover_rate,TVSTD6,ROC20,asset_turnover_ttm,BIAS20,VDIFF,TVSTD20,net_operate_cash_flow_per_share,VEMA5,administration_expense_ttm,total_operating_cost_ttm,VEMA10,net_finance_cash_flow_ttm,TVMA20,DAVOL20,VR,total_operating_revenue_per_share_ttm,Price1Y,cash_rate_of_sales,interest_free_current_liability,PEG,TRIX10,operating_revenue_growth_rate,BIAS10,operating_profit_per_share_ttm,intangible_asset_ratio,OperateNetIncome,operating_revenue_per_share,CR20,BBIC,current_ratio,admin_expense_rate,cash_and_equivalents_per_share,operating_profit_per_share,net_debt,operating_assets,EBIT,BIAS5,net_working_capital,DAVOL5,market_cap,PLRC12,ROC60,adjusted_profit_to_total_profit,circulating_market_cap,VOL60,net_operate_cash_flow_to_operate_income,cumulative_range,operating_profit_to_operating_revenue,margin_stability,net_non_operating_income_to_total_profit,cube_of_size,operating_tax_to_operating_revenue_ratio_ttm,net_profit_ratio,ROAEBITTTM,Kurtosis20,MLEV,net_operating_cash_flow_coverage,Skewness20,EMAC20,roa_ttm,LVGI,non_current_asset_ratio,MAC5,leverage,rnoa_ttm,MAC20,profit_margin_ttm,roic_ttm,beta,operating_profit_growth_rate,boll_up,quick_ratio,book_leverage,long_term_predicted_earnings_growth,SGAI,super_quick_ratio,EMAC10,net_operate_cash_flow_to_total_current_liability,OperatingCycle,EMAC26,Variance60,roe_ttm_8y,MFI14,relative_strength,SGI,MACDC,MAC60,long_term_debt_to_asset_ratio,sharpe_ratio_60,MAC10,operating_profit_ratio,Variance120,roa_ttm_8y,non_linear_size,EMAC120,share_turnover_monthly,short_term_predicted_earnings_growth,roe_ttm,sale_expense_to_operating_revenue,sharpe_ratio_120,net_profit_to_total_operate_revenue_ttm,long_debt_to_working_capital_ratio,operating_profit_to_total_profit,growth,natural_log_of_market_cap,average_share_turnover_quarterly,liquidity,residual_volatility,size,Variance20,net_operate_cash_flow_to_net_debt,price_no_fq,Skewness60,book_to_price_ratio,long_debt_to_asset_ratio,MAC120,average_share_turnover_annual,earnings_to_price_ratio,daily_standard_deviation,total_asset_turnover_rate,earnings_growth,EMA5,invest_income_associates_to_total_profit,raw_beta,net_operate_cash_flow_to_total_liability,sharpe_ratio_20,maximum_margin,boll_down,debt_to_assets,sales_growth,operating_cost_to_operating_revenue_ratio,earnings_yield,Kurtosis120,market_leverage,Skewness120,predicted_earnings_to_price_ratio,historical_sigma,cash_earnings_to_price_ratio,EMAC12,inventory_turnover_days,total_profit_to_cost_ratio,Kurtosis60,momentum,inventory_turnover_rate,net_operate_cash_flow_to_asset
002001.XSHE,2025-12-29,0.014291385470424744,12101699171.9,-76240763.88,0.085761,0.151013,2.3564990000000003,0.472812,0.100976,-690.725514,0.439853,10.477892,1.439994,87.046364,7242514700.53,0.0142099999999999,9.3e-05,54.888128,,8138522622.15,90.384615,339692.75700000004,61339.004215999994,-2.92645,-14.523259,1.517596,0.4614279999999999,0.295875,9094668.87,-0.003393,7.986441,59.025892000000006,0.759213,4.0,0.005174,-9.140308,69.09693399999999,0.012534,0.213759,21352772234.5,-34684975.56,0.950281,18.945714,0.007661,58.333333,14.345211,307.514258,0.567702,1.803029,370741.720304,-54.67157099999999,10349923465.6,1.238348,0.011336,0.5250600000000001,0.172668,1.025485,0.502845,0.789388,107.410535,10367932492.2,8960108629.88,0.193669,22469954547.1,0.717537,-43168.04592,8.489286,0.427241,270633.71188,0.016746,7720852203.96,1.019233,430.159028,0.835297,0.5060899999999999,1.02923,0.00082,3777257974.76,22469954547.1,12119.082616,2.318841,0.395534,0.0438319999999999,7.311055,5271682088.52,0.56942,0.218578,70440.364999,8448835431.67,0.52432,410501176.15300006,1.58691,20.0,1.4642700000000002,245.856215,17.0,6737476648.82,0.000953,0.001609,7199748891.32,39152.933256,23.240882,162.082105,0.000707,1.229005,8414150456.11,120951253.84,0.5197,26091154236.8,1.009117,0.282463,0.605881,181556448.88,62989738.51,-4394501803.78,18.013333,6.558795,66471053.0015,0.0810039999999999,2.420405,1.129574,-31048.963304,72158770.263,0.780713,343451.01711,607649780.37,14186403529.8,338526.980082,-3148793844.44,385992215.937,0.622174,1.477239,7.311055,0.102568,0.362196,2682609117.57,0.185805,0.048628,0.129933,0.795431,2.7489999999999997,0.056405,1895378904.58,1.803029,98.430493,0.995485,2.434002,0.027043,2.41584,0.657528,5312470203.4,34744039517.1,2070642690.01,-0.0889539999999999,11406466826.4,0.6277050000000001,75944250000.0,0.002711,5.28334,0.821103,75040860000.0,0.742498,0.982492,0.15655,0.376006,5.176740000000001,-0.005907,-7.228330000000001,0.012786,0.32232,0.0479189999999999,0.265632,0.05925,1.397149,0.0315579999999999,0.992032,0.160609,0.866506,0.570657,1.00089,-0.938426,0.910087,0.98883,0.376006,0.180251,-0.265559,0.528361,1.009882,1.86646,1.111094,0.3431619999999999,0.775265,1.760126,0.995478,1.106106,380.149738,0.990977,0.06059,0.174428,56.238703,0.00082,1.429533,0.004566,0.984379,0.106069,0.81182,0.992108,0.376006,0.051758,0.11479,-0.5396029999999999,0.958966,-2.190248,0.124984,0.2235739999999999,0.00808,1.2384110000000002,0.32232,0.41933,1.002979,0.229213,25.053265,-1.870409,-0.858067,-1.057111,0.495989,0.02392,0.451666,24.71,1.1424299999999998,-0.2480409999999999,0.079277,0.957413,-1.850937,0.094803,0.014115,0.498292,-0.021262,0.99962,0.01805,0.770131,0.18838,-0.193125,0.7522840000000001,0.967779,0.276517,0.064706,0.538572,1.049089,1.2998040000000002,1.047745,0.723621,0.094209,0.012394,0.107164,0.994382,134.293523,0.6566029999999999,2.344746,-0.271542,2.680695,0.180479
002003.XSHE,2025-12-29,-0.01886792452830177,2716998187.65,47193746.82,0.053569,0.1360869999999999,0.5599970000000001,0.462727,0.0791169999999999,-267.63227,0.586407,3.876074,0.985336,-5.617978,665775040.28,0.0115909999999999,-0.000985,69.205318,,1074084441.43,-34.446596,279613.298582,106457.23694,-57.319487,-27.976764000000003,1.450942,0.425193,0.374364,16827447.82,0.009984,1.022493,34.105534000000006,0.8659870000000001,84.0,0.000384,-14.041367,6.8633630000000005,0.018049,-0.083951,5044356734.17,-13280915.1,1.067182,6.264286,-0.012162,58.333333,-0.8403360000000001,-9.412593,0.016411,1.089084,318874.827038,18.779783,1330781243.11,1.706288,-0.015975,-0.0009019999999999,0.0806289999999999,1.53597,0.444922,0.980505,112.683478,2009838578.51,1421383356.12,-0.135119,4726800750.99,0.6713899999999999,-29353.533441000003,1.467415,0.5487989999999999,-188457.005837,-0.011049,1831934180.54,1.44474,-296.10413900000003,0.8800030000000001,0.6797,0.921502,0.0025559999999999,858215742.59,4726800750.99,-9907.995015,-0.18797,0.494681,-0.51576,3.975811,1421383356.12,0.018941,0.01496,52020.592661,809941494.81,0.63184,74298011.15,-1.210834,48.0,2.145645,167.781716,199.0,844387758.78,0.002803,-0.007349,660069692.23,-304317.103263,22.864075,93.903694,-0.001477,-1.757632,796660579.71,2213880.93,0.83835,1744594631.51,0.661357,0.32861,0.772383,438551194.97,3423567.04,-908385033.42,5.9966669999999995,5.201912,16348814.5051,-2.479339,3.910961,-1.47509,-39261.528456,30638255.0337,0.247932,250569.288046,537595349.39,3979570275.0,271101.01608800003,-326341550.09,91556574.2995,0.952667,1.1225,3.975811,-0.069111,0.227233,690267309.61,11.65558,-0.149247,0.031557,-0.384579,0.6812590000000001,0.072608,242842502.377,1.089084,89.312977,1.006434,1.372215,0.1137329999999999,1.102331,0.217359,969048685.66,5606305776.38,276255771.78,-0.112867,785988535.44,0.717997,12626010000.0,-0.0001409999999999,7.056452,0.826974,10752900000.0,0.916205,1.4374209999999998,0.316457,0.171351,23.106705,0.001549,3.863662,0.012628,0.140851,0.030032,0.300647,0.013127,1.377557,-0.675866,1.011249,0.095973,1.100184,0.5822970000000001,1.00113,-0.995058,0.670147,1.014972,0.171351,0.116525,-1.177534,0.015705,1.051304,1.034576,1.000585,0.2312679999999999,1.016991,0.925881,1.005423,0.542027,262.2504,1.013193,0.057484,0.150583,49.542496,-0.000149,1.1965709999999998,-0.0022129999999999,1.012257,0.02421,1.211473,1.003861,0.171351,0.043906,0.1019019999999999,2.025028,1.021707,-1.6947830000000002,-0.015393,0.1432369999999999,0.09278,-0.273411,0.140851,0.213678,1.014969,-0.077783,23.259025,-1.6554259999999998,-1.0080049999999998,-0.4232439999999999,-1.288485,0.042518,0.304178,10.62,0.887432,-0.451504,0.0,1.008325,-1.670081,0.052279,0.014212,0.681381,0.020295,1.003059,0.01869,0.368586,0.129305,-1.499127,0.954728,0.978639,0.321898,0.021972,0.574807,0.0326199999999999,1.78027,1.00021,0.617791,0.0609629999999999,0.014687,0.085069,1.00671,94.468684,0.212992,1.533896,-1.10587,3.810787,0.154832
002004.XSHE,2025-12-29,0.023012552301255207,7777504930.09,221975828.28,-0.058539,0.2434909999999999,-0.024383,0.316849,0.094835,-2624.655738,0.442363,4.898646,1.359586,51.057771,-48275963.57,0.009159,6.1e-05,102.000229,,1871247423.87,44.074267,805032.786527,143790.0991,10.216078,3.2927519999999997,1.73738,0.3431619999999999,1.240695,-93442741.6,0.018747,0.916831,27.491409,1.437314,68.0,0.014171,-16.203920999999998,22.067159,0.017163,0.202897,9977595855.6,8839933.86,0.8426440000000001,2.087143,-0.0618779999999999,50.0,18.137255,582.0849969999999,-1.558432,1.586406,935479.661146,-9.151196,4231163370.97,1.029593,0.0033689999999999,-0.716966,-0.021631,1.263276,0.295667,1.146116,115.785191,4063451896.41,9369079909.66,-0.310746,11840821528.2,0.550487,-156219.173765,1.212498,1.0510700000000002,675255.187701,-0.005733,1945881069.99,2.744358,-749.467516,1.719212,1.04831,1.435648,-0.00029,3776598328.46,11840821528.2,25772.299144999997,2.553191,1.355375,-4.9325410000000005,5.980457,4689482275.56,-1.124774,-0.056121,154314.135128,149547972.94,0.95854,89815301.6383,-0.703863,80.0,1.188556,302.88857,37.0,1447946834.65,0.001877,-0.003614,-139146996.71,-972305.222418,23.540584,124.936387,0.000338,-2.03252,158387906.8,921431815.45,1.07538,2400648219.55,0.2455,0.449513,0.609762,1092494588.18,18720339.46,-885107905.39,1.76,3.529404,12030014.4704,0.0,1.202213,0.333056,-130446.874619,17564006.0616,0.300719,777465.6287840001,1160992400.38,10741038123.0,793554.283648,-1601391313.6,97254213.707,0.625508,0.923907,5.980457,0.1274,0.1580339999999999,3837285295.1,,0.003109,0.016261,-0.041477,0.075532,0.124641,396587079.693,1.586406,111.494253,1.001815,1.339992,0.09805,1.199124,0.199198,10771509608.3,25013126041.9,472394073.53,-0.700453,2899031864.35,0.557546,9543210000.0,0.003912,8.314607,0.5162720000000001,9069410000.0,1.878367,1.701469,0.31056,0.0126299999999999,10.20242,0.363579,4.239148999999999,0.011188,-0.004077,0.00134,0.014031,0.3261449999999999,2.665589,0.750113,1.001586,-0.001651,1.031141,0.609298,1.007054,0.225156,0.015184,0.99668,0.0126299999999999,-0.007162,-1.053649,-0.747395,1.028493,1.10425,1.436012,,0.876919,0.863614,1.00249,0.193495,395.931391,1.002251,0.086851,0.044938,50.165956,0.000634,1.0060440000000002,0.005871,1.007089,0.157942,1.204319,1.000415,0.0126299999999999,0.080192,0.015142,2.111846,0.965764,-1.483568,,-0.014347,0.092265,1.334418,-0.004077,1.59326,0.99497,-0.88095,22.979096,-0.956498,-0.4859449999999999,-0.271351,-1.56689,0.030628,0.055275,4.82,2.445131,1.79263,0.097474,0.965992,-1.215827,-0.014581,0.016652,0.404893,-0.482143,1.005434,-0.087734,0.423133,0.045292,-0.228561,0.8071,0.964868,0.446079,0.006352,0.656838,0.580865,14.888119,1.445901,2.6879060000000004,,0.015912,0.196082,1.001766,93.042821,0.0154479999999999,13.479007,-0.431881,3.869186,0.063987
002006.XSHE,2025-12-29,0.007772020725388629,1273333937.64,2148278.4,0.442594,-1.223077,0.420654,0.1735,0.001111,33133.142201999995,0.141533,4.623947,1.271356,150.34965,218653051.69,-0.0154,0.011856,335.17080899999996,,14423430.77,150.04173,2900653.00179,1247276.20399,163.684049,207.995947,3.315719,0.3264559999999999,0.156096,9602772.93,0.0011359999999999,1.297673,213.645792,4.013314,16.0,0.00789,0.4532819999999999,110.678591,0.085844,0.410959,1055487562.99,3536577.65,0.558312,6.970714,0.0461839999999999,50.0,48.030496,2687.0760010000004,0.92312,0.542651,2887504.87818,-34.260098,1245805197.01,0.605378,0.0783799999999999,1.1058940000000002,0.830017,3.033397,0.296793,1.110814,115.974959,617175043.6209999,878269780.01,1.073877,1890499357.76,0.575278,-261852.63832800003,1.594466,0.78164,88778.992411,0.092691,9765711317.2,2.092336,7069.099151,4.367652,3.8541,1.138833,0.022181,896209383.8,1890499357.76,275000.761942,6.150342,0.73829,7.0408800000000005,3.63702,368339547.3,0.921086,0.154121,1355353.57665,242623433.95,4.599480000000001,493530678.357,9.15394,100.0,0.435878,825.9194349999999,2.0,234321859.21,0.01911,0.005169,218653051.69,5142618.58163,23.165358,150.235057,0.001759,11.058151,246160011.6,12576938.85,4.296844999999999,828792836.79,0.433706,0.424722,0.8824190000000001,53317533.91,12062640.51,-493529805.4,7.211666999999999,1.074079,310658126.511,10.531309,2.129756,7.28675,13148.123614,229050919.773,-0.062691,3545041.6559099997,173542915.64,1647550371.32,2972184.1031,1037300506.38,487944681.733,0.983788,1.439791,3.63702,0.277286,0.007629,1221750779.64,0.592925,-0.022879,0.18027,9.281929,0.4667689999999999,0.031905,6330852.656769999,0.542651,139.880952,0.931129,1.884567,0.091797,1.385468,0.073811,1054321782.23,2932171361.32,40190641.01,7.333702000000001,1406542015.01,1.053078,12111190000.0,0.003104,6.150342,0.50358,12111190000.0,4.610047,0.059368,0.375863,0.128338,6.071793,0.0,3.96057,0.008513,0.115659,0.014891,0.421085,0.014996,-1.041389,-0.248962,0.925937,0.052335,0.940334,0.282755,0.931674,-0.751562,0.273329,0.932082,0.128338,0.067163,1.180544,1.438598,0.996058,1.645161,1.060757,,1.016225,1.445555,0.932127,0.008686,933.545336,0.923901,0.268405,0.069094,58.003659,0.0009109999999999,1.122484,0.010422,0.916137,0.044134,0.467704,0.915064,0.128338,0.19424,0.035885,2.047434,0.8592700000000001,-0.086066,1.037478,0.090973,0.028203,2.777705,0.115659,0.131094,1.004787,0.413326,23.217396,-0.017212,1.099016,-0.1348089999999999,-1.329888,0.252618,-0.030907,23.3,-0.0369899999999999,-1.025209,0.019395,0.841052,-0.181402,0.018054,0.030481,0.452492,0.204819,0.946724,0.053401,1.406854,-0.018364,4.886421,0.770034,0.8681049999999999,0.424722,0.068368,0.6735439999999999,-1.019375,1.587101,1.014217,0.263329,0.033087,0.023675,0.001191,0.929972,107.625901,0.163851,0.160761,-0.192923,3.3449199999999997,0.003452
002007.XSHE,2025-12-29,0.034368803701255723,1783702462.11,1418212.23,0.010295,-0.056307,0.5318930000000001,0.181611,0.036105,-699.530679,0.631975,6.222785,3.1048150000000003,-47.046703,972011829.8,-0.0056689999999999,-0.001525,58.640551,,1050264549.92,-63.81039200000001,174885.21796900002,45711.380914,-35.121081,13.377332999999998,4.484797,0.58202,0.15373,146087015.84,0.000332,3.961853,-68.75,0.931905,64.0,-0.007228,-28.735813,-108.282181,0.001671,-0.02645,4438570284.28,-53517859.7,1.040103,7.659286,0.0304949999999999,50.0,-1.1711129999999998,73.687621,-0.290992,0.864966,225139.907199,-9.060529,4076295535.72,0.43159,-0.00997,-0.355544,-0.0336589999999999,1.441161,0.491295,1.132486,80.188603,2483796449.11,478020750.47,0.463124,4267434736.51,0.814489,-55256.842104,4.453149,0.233381,-92604.190834,-0.0394459999999999,2691125794.97,0.779458,-174.838424,1.114367,0.44986,0.955625,-0.000542,2539751377.41,4267434736.51,5002.152874,0.529451,0.265372,1.0923120000000002,2.335177,457529776.74,-0.3522349999999999,-0.090603,16139.97986,1165784057.33,0.4465399999999999,107988848.073,-3.904347,8.0,0.5918720000000001,608.2392110000001,230.0,1138653598.56,0.00132,-0.0088609999999999,948617173.78,-282705.33964699996,22.194573,89.24913199999999,-0.001106,-1.235371,1112266197.63,61947612.02,0.557955,8137936335.08,0.739545,0.1855109999999999,0.4036909999999999,766980141.74,10167000.95,807909499.93,6.133333,6.139096,12108571.8929,-3.248408,6.091197,-0.8323809999999999,-50254.68923,31934276.9333,0.1204529999999999,161823.875841,232560183.17,3180013271.83,168908.534726,-1011834390.48,134425153.29299998,0.500692,0.969717,2.335177,-0.035578,0.246111,2468499286.37,,-0.129074,-0.132556,-0.562975,0.637927,0.021319,404358742.303,0.864966,63.100437,1.00696,3.43425,0.054496,0.922726,0.2041069999999999,1331531126.82,12191074071.8,359731470.17,-0.432617,7122685826.9,0.400712,27759070000.0,-5.9e-05,-2.440591,0.715839,23904550000.0,0.957337,0.96583,0.105849,0.273181,14.240591,0.0,0.01102,0.009243,0.2277739999999999,0.017177,-1.105883,0.0032939999999999,0.819627,-0.170505,1.012207,0.059752,0.906053,0.382278,1.004345,-1.247909,1.664002,1.008394,0.273181,0.075559,-1.113727,-0.3352469999999999,1.024199,2.652193,1.000731,0.4969369999999999,0.8855540000000001,2.068546,1.0061129999999998,0.460621,1070.085345,1.016501,0.0239139999999999,0.151619,61.047153,-0.000291,0.819787,0.0033829999999999,1.04063,0.00564,-0.89133,1.005662,0.273181,0.024905,0.11771,1.13424,1.0397610000000002,-2.1348529999999997,0.157938,0.0834179999999999,0.179729,-0.403949,0.2277739999999999,0.01288,1.033316,0.069259,24.046828,-1.621065,-0.933371,-1.134661,-0.50497,0.013096,0.165315,15.19,-0.0594809999999999,-0.297535,0.0,1.050872,-1.632707,0.034173,0.009729,0.262331,-0.067284,1.004645,0.0,0.396681,0.0729419999999999,-3.30416,0.8780110000000001,0.992589,0.183403,-0.00913,0.41798,-0.380537,0.594274,1.000292,0.3940099999999999,0.052233,0.010471,0.037835,1.007014,461.84613499999995,0.399426,0.0224639999999999,-1.22866,0.7794800000000001,0.064563
002008.XSHE,2025-12-29,0.07793153678077203,11986034731.1,-167862421.2,0.122569,-0.8562649999999999,1.189345,0.1710839999999999,0.003186,-2118.170047,0.108901,16.482014000000003,1.065214,152.880145,1224553456.62,-0.01473,0.008204,266.106244,,178426014.49,179.189055,2023724.39495,772530.906847,42.57565,34.148987,2.881189,0.309365,0.400481,353444904.45,-0.009672,12.002876,107.487147,3.443435,32.0,-0.035571,8.059967,122.134206,0.091322,1.298804,14604130379.5,12094816.87,0.84149,19.714286,0.038521,50.0,73.853779,4255.4307929999995,-0.297516,4.95334,1860612.88311,-2.3938759999999997,7421027778.01,0.714084,0.098902,-0.1744359999999999,0.07241,2.760829,0.517968,1.097261,190.565804,5368801190.87,9334942545.71,1.582478,17355084458.9,0.492926,7153.15781,12.520844,1.143528,3625725.162,0.090826,18360290801.4,3.027933,9399.995084,4.27745,2.64549,1.104534,0.022382,9682506224.24,17355084458.9,155958.354028,10.327654,1.120655,-0.713688,16.856087,2371920173.96,-0.265854,-0.088769,928700.598682,1381025867.39,3.57246,1307990551.18,9.023092,100.0,0.453222,794.312265,11.0,2053499903.5,0.010935,0.050937,1131187202.79,5181496.349669999,25.898554,192.95968,0.00494,13.81828,1393120684.26,308129207.13,2.45608,12891503271.8,0.380119,0.507074,0.618474,1198229356.03,67887897.08,2040231303.36,25.505,1.352843,504943004.806,13.35847,1.846449,9.184296,163111.511837,444848438.591,-0.135875,2321932.12139,1224919541.2,16325373367.4,2090341.46835,-589332145.06,917227151.856,0.5741930000000001,1.414154,16.856087,0.398897,0.010281,11984045137.2,,0.387307,0.1700569999999999,7.290339,1.341318,0.049524,464387380.754,4.95334,207.52303,0.950347,1.724664,0.0705799999999999,5.040303,0.422461,13827935476.8,30083294931.7,463669545.86,2.046259,10403244203.5,0.8351850000000001,43336010000.0,0.01414,3.136486,0.7041569999999999,40268510000.0,2.8946970000000003,0.173278,0.534283,0.079575,12.992427,0.309039,-3.175379,0.008325,0.070559,0.009642,1.447603,0.097119,-0.37284,1.221324,0.929067,0.032651,0.938073,0.339831,0.979948,-0.335514,0.146931,0.915883,0.079575,0.043871,1.997401,-0.179611,1.009587,1.33389,1.257011,,0.869924,1.203683,0.952012,0.0130689999999999,962.806492,0.923489,0.197401,0.1055319999999999,68.481463,0.0017109999999999,1.048265,0.028535,0.917237,0.124292,0.218965,0.93205,0.079575,0.2672489999999999,0.0490009999999999,0.397498,0.845907,-0.674074,-0.260088,0.066658,0.0690419999999999,4.110597,0.070559,0.44808,0.996593,-0.1975029999999999,24.49225,-0.451016,0.961819,-0.5086350000000001,-0.061973,0.197545,-0.010117,42.09,0.568706,-0.359821,0.104974,0.843255,-0.340045,0.0261029999999999,0.0295779999999999,0.4627489999999999,0.020376,0.979251,-0.052072,1.766518,-0.007356,8.445219,0.8503569999999999,0.8221780000000001,0.501217,0.024811,0.690635,-0.694932,0.633799,1.115204,0.838231,0.044752,0.021747,0.004117,0.945063,168.494227,0.097822,0.6597310000000001,0.49599,2.136572,0.004757
002009.XSHE,2025-12-29,-0.014146772767462457,2434338479.48,46740721.38,-0.073873,0.904614,-0.33093,0.170902,0.016824,154705.07954500002,0.041128,4.978405,0.707233,262.187368,-133111208.55,0.00083,0.100691,209.232121,,194267209.19,341.218031,6532704.03104,5923371.717180001,1547.23085,1347.704769,2.131549,0.142267,0.331257,-33612246.77,0.016469,1.205148,177.731459,7.222973,72.0,-0.066187,29.561858,309.79860299999996,0.188276,2.3434060000000003,2359037120.65,-6352572.46,0.831201,3.959286,-0.034114,58.333333,41.340411,16158.289809,0.007314,1.784505,4601515.31776,-784.1911690000001,663494361.81,0.817059,0.309673,0.0462529999999999,-0.0558809999999999,3.079227,0.288623,0.5982149999999999,101.967023,403744427.635,2169162113.83,-0.735111,2838106735.74,0.3642869999999999,100538.979135,1.493771,2.4416029999999997,1887933.07568,0.28098,7209544640.58,2.42313,33439.955643,6.682172,7.51899,1.358098,0.062875,1333585842.38,2838106735.74,1830649.73414,30.275229,1.749205,1.794725,7.055874,1790678420.76,-0.003895,0.1810369999999999,8353187.51627,-133445579.44,12.09138,744549922.652,27.502918,100.0,0.795323,452.646029,1.0,144601480.62,0.090561,0.108498,-129864765.19,2378523.09524,23.667348,886.158192,0.0039549999999999,37.065637,-139798151.9,146244214.37,5.612744999999999,600844315.05,0.084597,0.635713,1.125231,49237610.42,7046056.65,14779861.81,5.955,1.720577,1229609644.49,27.468582,1.22498,29.145698,1931188.71328,684036007.354,0.0415009999999999,11427811.4567,186023329.59,2842077195.0,7284968.470389999,-504733085.6,362416232.2,0.839958,2.3429450000000003,7.055874,0.331621,0.06845,1432381728.94,,0.2576179999999999,-0.037818,27.027671999999995,-0.331762,0.106116,23266877.924,1.784505,182.307692,0.824731,1.0139280000000002,0.065545,0.713403,0.040547,3215793671.78,4846456659.52,33277502.04,18.070953,44890019.38,1.809499,8567570000.0,0.022284,28.004808,0.2564639999999999,7542810000.0,5.595115,-48.928146000000005,0.4212729999999999,-0.047019,4.02037,-1.6e-05,4.196442,0.006118,-0.046901,-0.006149,1.345608,0.031613,1.468437,1.426635,0.796567,-0.024158,1.007136,0.4069,0.8469479999999999,-0.308903,-0.057598,0.774319,-0.047019,-0.030238,1.232644,0.0563929999999999,0.909525,0.838816,1.111618,,1.131017,0.5012979999999999,0.825691,0.057272,536.111169,0.791574,0.23069,-0.002868,79.77004699999999,0.000681,0.818617,0.050856,0.784296,0.05076,3.659335,0.78723,-0.047019,0.190486,0.0003399999999999,2.101971,0.779379,0.143067,1.441511,-0.0648519999999999,0.017349,2.328267,-0.046901,6.230512,0.967828,-1.021246,22.87125,0.150618,1.454199,-0.02387,-1.674149,0.4157,0.0051909999999999,21.3,1.298773,-0.903681,0.028038,0.794358,0.4467569999999999,-0.015158,0.031208,0.515087,-0.546099,0.8781209999999999,-0.291551,1.429794,0.0047659999999999,30.605865,0.358385,0.639113,0.634842,-0.051873,0.857733,-1.174031,3.286052,1.03288,1.225125,0.02762,0.027513,0.022675,0.815591,83.46514,-0.051466,3.233833,-0.391344,4.313178,0.035258
