Unnamed: 0,date,pchg,financial_assets,ROC6,PLRC6,administration_expense_ttm,equity_to_asset_ratio,VR,BIAS5,BR,TVMA20,PEG,BBIC,Rank1M,financial_liability,operating_assets,Price1M,single_day_VPT_6,value_change_profit_ttm,goods_service_cash_to_operating_revenue_ttm,operating_profit_per_share_ttm,total_operating_revenue_ttm,intangible_asset_ratio,VOL120,DAVOL20,single_day_VPT_12,market_cap,sale_expense_ttm,VSTD20,ROC120,adjusted_profit_to_total_profit,operating_revenue_per_share_ttm,DAVOL10,net_interest_expense,PLRC12,interest_carry_current_liability,total_asset_growth_rate,current_asset_turnover_rate,DEGM,net_finance_cash_flow_ttm,np_parent_company_owners_growth_rate,total_operating_revenue_per_share,cash_and_equivalents_per_share,asset_turnover_ttm,CR20,net_operate_cash_flow_ttm,financial_expense_rate,accounts_payable_turnover_rate,VOL5,operating_revenue_per_share,retained_earnings_per_share,ATR14,operating_revenue_ttm,EBITDA,VOL240,eps_ttm,net_asset_growth_rate,CCI10,accounts_payable_turnover_days,np_parent_company_owners_ttm,equity_to_fixed_asset_ratio,cashflow_per_share_ttm,DAVOL5,current_ratio,Price1Y,surplus_reserve_fund_per_share,fifty_two_week_close_rank,operating_cost_ttm,AR,goods_sale_and_service_render_cash_ttm,TVSTD6,financial_expense_ttm,VDIFF,turnover_volatility,VEMA26,net_operate_cashflow_growth_rate,OperateNetIncome,operating_profit_ttm,Volume1M,net_operate_cash_flow_per_share,financing_cash_growth_rate,bear_power,net_working_capital,VROC12,operating_liability,ARBR,ATR6,BIAS10,retained_profit_per_share,TVMA6,VEMA10,VOL60,debt_to_asset_ratio,ACCA,VMACD,EBIT,net_profit_growth_rate,VOSC,sales_to_price_ratio,VROC6,total_profit_growth_rate,net_asset_per_share,circulating_market_cap,total_profit_ttm,cfo_to_ev,ROC12,operating_revenue_growth_rate,GMI,VOL20,debt_to_tangible_equity_ratio,account_receivable_turnover_rate,PLRC24,DEGM_8y,equity_turnover_rate,TRIX10,VSTD10,CCI20,arron_up_25,admin_expense_rate,TRIX5,VOL10,non_recurring_gain_loss,total_operating_cost_ttm,VEMA12,PSY,non_operating_net_profit_ttm,capital_reserve_fund_per_share,bull_power,net_profit_ttm,TVSTD20,money_flow_20,single_day_VPT,ROC60,cash_to_current_liability,Price3M,retained_earnings,operating_profit_per_share,net_debt,VEMA5,MAWVAD,BIAS20,fixed_asset_ratio,arron_down_25,asset_impairment_loss_ttm,CCI15,gross_profit_ttm,interest_free_current_liability,debt_to_equity_ratio,VDEA,MASS,ROC20,total_operating_revenue_per_share_ttm,cash_flow_to_price_ratio,DSRI,cash_rate_of_sales,account_receivable_turnover_days,fixed_assets_turnover_rate,CCI88,gross_income_ratio,net_invest_cash_flow_ttm,BIAS60,WVAD,momentum,book_leverage,rnoa_ttm,EMAC20,predicted_earnings_to_price_ratio,raw_beta,EMAC12,net_operate_cash_flow_to_net_debt,operating_profit_growth_rate,roe_ttm,margin_stability,size,Variance60,quick_ratio,Kurtosis20,Skewness120,short_term_predicted_earnings_growth,non_linear_size,Kurtosis60,total_asset_turnover_rate,SGI,sharpe_ratio_60,roe_ttm_8y,roa_ttm_8y,sales_growth,profit_margin_ttm,long_debt_to_working_capital_ratio,beta,inventory_turnover_days,MAC60,MLEV,SGAI,ROAEBITTTM,operating_profit_ratio,market_leverage,earnings_growth,Variance20,debt_to_assets,operating_tax_to_operating_revenue_ratio_ttm,leverage,daily_standard_deviation,LVGI,natural_log_of_market_cap,share_turnover_monthly,invest_income_associates_to_total_profit,EMAC26,liquidity,MFI14,OperatingCycle,MAC5,net_operating_cash_flow_coverage,long_term_predicted_earnings_growth,non_current_asset_ratio,Skewness60,net_operate_cash_flow_to_total_current_liability,EMA5,average_share_turnover_quarterly,long_term_debt_to_asset_ratio,maximum_margin,growth,Variance120,earnings_yield,EMAC10,relative_strength,MACDC,operating_cost_to_operating_revenue_ratio,price_no_fq,boll_up,operating_profit_to_total_profit,net_profit_to_total_operate_revenue_ttm,total_profit_to_cost_ratio,MAC10,cube_of_size,historical_sigma,boll_down,net_operate_cash_flow_to_total_liability,sharpe_ratio_20,Kurtosis120,cumulative_range,net_non_operating_income_to_total_profit,long_debt_to_asset_ratio,average_share_turnover_annual,Skewness20,operating_profit_to_operating_revenue,earnings_to_price_ratio,net_operate_cash_flow_to_asset,sharpe_ratio_120,net_profit_ratio,residual_volatility,EMAC120,MAC20,inventory_turnover_rate,super_quick_ratio,sale_expense_to_operating_revenue,roic_ttm,roa_ttm,book_to_price_ratio,MAC120,net_operate_cash_flow_to_operate_income,cash_earnings_to_price_ratio
002001.XSHE,2025-09-08,-0.03652242953553009,8785504044.32,-0.8433729999999999,-0.003057,609944989.47,0.700298,1.41503,2.050095,161.826866,821914407.969,0.093088,0.976952,0.239472,9360789846.83,34943355936.8,0.038399,-580.105717,-68057110.8,0.949677,2.7665919999999997,22865512850.9,0.0582549999999999,0.7998970000000001,1.409882,892.343766,75882780000.0,204031103.5,183413.358041,16.79281,0.862397,7.439758,1.549325,,-0.001263,5024077912.21,0.09065,1.337,0.2934239999999999,-3346865327.14,1.1216700000000002,1.841939,1.792382,2.392195,152.47706399999998,8177467926.29,-0.00311,6.393564,1.0579,1.841939,7.930495,34.455714,22865512850.9,5695663497.29,0.813004,2.3756619999999997,0.187729,14.772875,56.306622999999995,7267508324.82,1.410656,0.225843,1.322546,2.385019,0.144263,0.502845,4.0,12396988942.4,126.411977,21714850380.9,124239355.374,-71102196.08,33082.371541,0.002826,708003.0137359999,0.357902,2118419214.35,8502904324.02,0.004983,0.535802,0.482255,-0.004981,10605868892.6,18.128681,3744830916.46,-35.414888,34.778333,0.907308,7.427650999999999,785979824.178,740396.978538,0.94874,0.299702,-0.001942,-21187.549558,1970232353.82,1.118814,4.464043,0.301323,12.760485,1.01495,9.918932,74980120000.0,8473529702.81,0.0992,2.320763,0.3034179999999999,0.789388,1.12776,0.466794,1.468827,0.004696,0.000446,1.339276,0.366865,177330.086641,64.317934,64.0,0.026675,-0.010623,1.2393,-75443647.13,14500688141.5,741085.385278,41.666667,-29374621.21,1.019233,0.0310639999999999,7301410376.99,224779870.395,16435986289.3,9834.677057,14.094270000000002,0.802016,0.096205,24373756525.3,0.6791470000000001,7596875575.03,718486.689501,-374071.373192,3.3854660000000005,0.496434,8.0,105054690.42,46.799890000000005,10468198593.2,2633484734.71,0.429903,54269.9211,27.476290999999996,9.247788,7.439758,0.00894,1.02923,0.357633,245.093549,1.026506,203.210767,0.45783,-4136491686.86,9.373616,-297348.600775,-0.227482,1.138015,0.889576,0.968083,0.091108,0.630273,0.979577,0.216766,1.017161,0.238396,4.8591940000000005,0.565602,0.037452,1.790875,-0.8385799999999999,-1.734684,0.107804,-0.64394,0.132016,0.522893,1.429533,3.5769559999999996,0.1736069999999999,0.1122359999999999,0.064706,0.371866,0.513683,-0.685611,132.120082,0.914297,0.066986,0.775265,0.049257,0.371866,1.054978,-0.021262,0.058959,0.293522,0.012372,-0.8895870000000001,0.013805,0.866506,25.052456,-1.460643,0.0065819999999999,0.95981,-0.617475,57.08113,377.213631,0.979911,0.955514,0.322473,0.582348,0.362452,1.190554,0.984731,-1.6332870000000002,0.1245869999999999,0.716304,0.202681,0.060032,0.926603,0.981926,0.000722,-0.004089,0.5421699999999999,24.69,1.035024,1.000684,0.31932,0.644872,0.991009,-7.699186999999999,0.01248,0.8994840000000001,0.1256519999999999,8.158833999999999,14.469803,0.235651,-0.0046939999999999,0.096153,-1.77603,-0.362226,0.371866,0.095773,0.187004,1.392825,0.31932,-0.766496,0.904317,0.967254,2.7247939999999997,1.680247,0.008923,0.186195,0.16697,-0.363222,0.8939280000000001,0.977602,0.107764
002003.XSHE,2025-09-08,-0.03700189753320671,1365470789.77,-2.2999080000000003,-0.0018329999999999,537304104.15,0.638638,0.963993,0.3022289999999999,59.787751,92398417.357,,1.012849,0.691442,1481373084.9,5589403258.29,-0.033533,-389.01545,17167256.34,1.080739,0.685725,4715754372.8,0.073192,0.788249,1.049871,-772.454117,12413610000.0,436781110.74,138809.007026,-16.771160000000002,0.840659,4.034388,1.114483,,-0.007285,1481373084.9,0.02758,1.6764990000000002,0.024606,-579614760.31,-0.027347,1.162248,1.143969,3.946567,78.958333,1130577838.72,0.00895,5.051001,0.7626,1.162248,1.309464,5.699286,4715754372.8,694049138.57,0.956573,0.56497,0.029227,-62.583222,71.273004,653786580.43,1.388078,-0.228561,0.967461,1.232608,-0.119703,0.452535,242.0,2722222884.52,84.022972,5096498564.03,21268646.9015,42204783.09,6312.359915,0.003606,313093.949843,0.3563469999999999,301279802.978,801537373.71,-0.001651,0.340202,-1.7287290000000002,-0.026643,552199010.84,-4.792419000000001,1031850659.52,24.235221,4.05,-1.411066,0.856929,85394661.705,317924.569448,0.753218,0.361362,0.016377,-9419.610202,338644078.56,-0.022311,1.976279,0.3798809999999999,-3.111432,-0.038705,3.75813,10796440000.0,789736824.9,0.0833629999999999,-6.2665489999999995,0.078084,0.980505,0.8275600000000001,0.639073,2.166506,-0.0016699999999999,-0.0014119999999999,0.941875,-0.184574,95150.307515,-108.708929,56.0,0.113938,-0.509174,0.87849,4893541.55,3979329822.07,319406.309758,41.666667,-11800548.81,1.466326,-0.01345,660387656.51,41134548.6183,1848536789.63,348.899811,-4.4104410000000005,0.680195,-0.0270399999999999,1530619232.03,0.27057,1176050448.38,305830.89904299995,-611235.324698,-3.203755,0.460088,96.0,2213880.93,-83.624246,1993548572.9,892569783.37,0.572118,15731.970117,25.517772,-3.10219,4.034388,-0.02097,0.921502,0.2397449999999999,166.166146,1.589005,-130.288941,0.422739,-818125940.86,-2.631338,-393628.12892,-1.051906,1.000764,0.670798,1.022296,0.0626309999999999,0.554591,1.01494,0.338131,-0.022312,0.14883,22.499399,-1.268218,0.029716,0.934255,1.210929,-2.030449,0.02029,2.014026,0.6723399999999999,0.67805,1.1965709999999998,-1.225969,0.160405,0.103005,0.021972,0.16997,0.252229,-0.867706,93.665655,1.027024,0.011096,1.016991,0.030173,0.16997,1.000264,0.020295,0.036215,0.355097,0.012379,-0.924547,0.013981,1.100184,23.242059,-1.767836,0.016265,1.02495,-1.464974,38.66245,259.831801,0.996987,1.47801,0.278325,0.579267,-0.363601,0.575104,1.001563,-1.839623,0.020026,0.944054,-0.016238,0.068627,0.028959,1.011795,-0.0002399999999999,-0.012431,0.5772609999999999,10.62,1.086992,1.0064959999999998,0.140039,0.211244,1.014313,3.80031,0.0154669999999999,0.979204,0.158227,-1.921269,10.323469,0.2620969999999999,0.0076879999999999,0.0,-1.613376,-0.8973479999999999,0.16997,0.052667,0.1625589999999999,-1.367561,0.140039,-0.733171,1.061383,1.0330979999999998,3.843458,0.838765,0.092622,0.117472,0.094953,-0.531964,1.051185,1.535226,0.091076
002004.XSHE,2025-09-08,-0.054545454545454675,4711856047.05,1.014199,-0.002206,1200021587.2,0.538328,2.0225299999999997,0.973236,141.740361,221307241.787,,0.981781,0.187464,9671273208.36,24942622284.3,0.040293,1486.145243,-108740257.01,0.829779,-0.011669,11687659517.0,0.12344,1.265632,1.901493,-1853.891037,9860000000.0,1065378565.1,1428594.58051,24.189526,0.464617,5.903099,1.564713,,0.000315,5327700491.48,-0.04749,1.008321,-0.0734809999999999,-1507946476.51,-1.980556,1.577874,1.487769,1.158021,165.581395,1794575765.92,0.020555,3.303005,1.59996,1.577874,1.298969,3.702143,11687659517.0,1451062247.38,1.241366,-0.109565,-0.018962,37.735849,108.991653,-224056957.25,1.701008,-0.0301,1.264159,1.2301540000000002,0.155933,0.295667,4.0,7724189719.22,101.17751,9698173431.96,67564026.6041,240236555.33,28494.475106,0.017889,1624742.46728,0.050905,311680895.842,-23103206.94,0.004342,0.251855,-4.130565,-0.005266,2158832080.63,-64.4378,4019359434.35,-40.562851,2.983333,1.014199,1.003302,174075429.403,1609445.9792,1.4419030000000002,0.461672,0.006415,-177925.729889,435615926.16,-1.477048,1.723557,1.185396,-45.891499,-1.0365030000000002,4.923621,9370460000.0,-23776934.89,0.090265,-2.1611,0.0034119999999999,1.146116,2.40659,1.107208,1.193692,0.005951,0.0094849999999999,1.365872,0.455142,482465.877125,49.180328,52.0,0.102674,0.151763,1.98035,26953425.89,10740719548.3,1653236.94239,58.333333,-673727.95,2.681963,0.018768,-216929032.59,172119393.031,4427723472.76,4700.564155,19.138756,0.2891829999999999,0.112038,2571854008.09,0.179989,10744970494.2,1400062.54873,536684.4599060001,3.459022,0.316476,16.0,926092422.97,30.201341999999997,3963735534.25,4052262244.22,1.4044020000000002,206420.204995,27.268873,11.910112,5.903099,-0.004084,1.435648,0.153544,301.58544,1.234252,169.774108,0.339116,-346224966.78,10.876099,1445558.65615,-0.65312,1.404067,-0.002289,0.968285,,0.693988,0.982993,0.046408,-1.0340200000000002,-0.022984,9.887695,-1.501506,0.069814,0.998561,8.690477,0.356821,,2.106481,19.915455,0.394128,1.0060440000000002,3.915383999999999,0.04444,0.01486,0.006352,-0.001977,1.99676,-0.532309,101.245421,0.901908,0.304197,0.876919,-0.000198,-0.001977,1.403544,-0.482143,0.1779349999999999,0.458196,0.01098,0.05729,0.017368,1.031141,23.011752,-0.711576,0.065882,0.95792,-0.639128,63.035047,402.830861,0.990361,2.442992,,0.610892,3.268176,0.176178,0.991682,-1.21299,0.145363,0.783967,-0.857891,0.070197,0.358726,0.986298,0.000226,-0.002656,0.660884,4.98,1.054412,0.934581,-0.018561,-0.0023239999999999,0.98996,4.200311,0.013733,0.8787209999999999,0.036423,7.203416000000001,17.081904,0.244326,-1.2956219999999998,0.086649,-1.372474,2.364439,-0.001977,-0.022724,0.0605159999999999,2.001456,-0.018561,-0.6965020000000001,0.885075,0.966566,3.5557160000000003,0.813619,0.091154,-0.011331,-0.007315,1.705768,0.8593370000000001,1.895132,0.182006
002006.XSHE,2025-09-08,0.11919081465281578,1274957654.58,0.112676,-0.004602,159344278.22,0.5849260000000001,1.363039,1.997474,147.830123,359502190.076,,0.988851,0.391422,801020987.78,2774393060.72,-0.000865,342.50654,3250237.07,0.562074,0.322669,1827884603.36,0.025044,3.4960769999999997,1.10833,-362.507928,9236730000.0,49382242.38,725900.041904,0.7941010000000001,0.781149,3.5165599999999997,0.915686,,-0.004863,440030337.78,0.507251,0.629587,-0.00785,912001850.56,-0.120197,1.263832,1.054017,2.055402,104.809287,40573790.85,0.0006799999999999,1.130521,2.91594,1.263832,1.534267,4.652857,1827884603.36,224861666.32,3.885566,0.312079,0.7694439999999999,1.12885,318.43723700000004,162216696.9,3.716307,0.60102,0.834061,1.906035,0.097332,0.296793,59.0,1267511332.03,113.451929,1027407288.75,41040185.6868,1242913.65,-43805.398597,0.011122,2179067.73208,-0.618875,84849070.0909,167721379.73,0.001424,0.375709,17.493955,-0.012287,1442404884.63,-2.32901,879761030.5,-34.378194,5.205,0.788384,1.237474,276456671.12,2098295.105,2.91874,0.415074,0.0311279999999999,-110763.558295,83322621.02,-0.121019,-2.051523,0.197894,-20.815403,-0.130469,4.55675,9236730000.0,173738514.22,0.003993,-2.736727,0.086038,1.110814,3.874805,0.741362,0.453452,0.000838,-0.006164,1.295798,0.0509019999999999,310616.288728,-34.644865,52.0,0.087174,-0.349517,3.20131,4917929.59,1624562611.81,2135262.33349,50.0,6017134.49,2.084938,0.009123,162216696.9,105357562.21,7191454758.47,3157.227011,10.50995,0.332196,0.055138,797501669.45,0.16002,1132910904.93,1967476.48723,-1290224.99032,-0.258195,0.157394,4.0,13606208.87,-41.769042,560378928.224,1151967329.38,0.709619,66958.159698,27.459478000000004,3.554779,3.5165599999999997,0.033946,1.138833,0.022197,793.910292,3.256553,62.308958,0.306569,-640169348.77,5.335955,2040427.38331,-0.5262899999999999,1.023038,0.188598,0.989275,0.039934,1.30208,0.991298,0.17238,-0.090158,0.068487,5.928483,-1.567649,0.061062,1.700921,-0.632657,0.485576,1.325767,2.112839,0.082374,0.451402,1.122484,1.930443,0.068246,0.036862,0.068368,0.091757,0.061553,0.930793,92.744226,0.949343,0.009521,1.016225,0.011394,0.091757,1.005914,0.204819,0.096196,0.415074,0.008161,-0.7951189999999999,0.02324,0.940334,22.946454,-0.206867,-0.006084,0.985332,0.391751,44.655971,886.6545179999999,0.980416,2.790375,,0.250645,0.329781,0.0246009999999999,0.986037,-0.511402,0.0219259999999999,0.658696,0.451769,0.164472,-0.921485,0.990475,0.000374,-0.01226,0.693431,17.77,1.048858,0.998529,0.088746,0.117591,0.992178,4.227819,0.025743,0.95632,0.116191,1.637136,5.100912999999999,0.414493,0.0,0.0,-0.244013,0.050844,0.091757,0.017562,0.01002,-0.058962,0.088746,-0.781729,0.952775,1.002589,3.881643,1.5643049999999998,0.027016,0.05435,0.04006,-0.875469,0.950385,0.199554,0.004393
002007.XSHE,2025-09-08,-0.033373063170441086,2927493301.5,-0.994152,-0.003322,257102741.34,0.8992540000000001,1.010876,0.797809,158.248572,468115570.828,,0.999372,0.497768,314064747.7,12607947099.0,-0.004444,-491.09394,174154952.4,1.029113,0.807531,4524687066.31,0.021976,1.054018,1.646714,-139.472724,30938840000.0,804557834.78,229574.355062,4.764851,0.812359,2.475948,1.900187,,-0.0038929999999999,302059245.62,-0.006529,0.466844,-0.072977,-1266813570.35,-0.166013,0.509224,0.631951,5.853785,103.675676,968515904.96,0.000415,5.980601999999999,1.44812,0.509224,4.806188,19.995,4524687066.31,802053505.42,0.92844,0.6727310000000001,0.057896,-43.798061,60.194611,1163514380.67,4.707922,-0.476691,1.373905,6.368861,0.047586,0.491295,35.0,1726016390.34,127.19399,4656415040.83,76746008.2025,1877239.86,29565.718551,0.006431,571068.591209,0.076378,174168704.646,1475727687.15,0.000483,0.118377,3.020219,-0.01097,7870171979.84,42.47286,1251071776.13,-31.054582,17.263333,-0.942016,4.314893,405849594.618,595445.655669,1.201158,0.100746,0.001525,-36436.670525,226954672.76,-0.2541739999999999,4.922416,0.146246,-20.811689,-0.263842,6.573711,26642790000.0,1416139331.37,0.0309,-0.294464,-0.163541,1.132486,1.7356650000000002,0.114605,0.593875,0.000695,0.001514,3.087573,0.046436,251850.976914,-34.699957,68.0,0.056822,-0.271049,2.00283,18423003.34,3178763043.73,600634.3097600001,41.666667,-59588355.78,0.7773439999999999,0.004385,1229385911.76,183107834.018,9360493370.11,1423.565062,7.903123,0.544424,0.031097,8783101138.51,0.130044,410273719.92,545621.67082,-833644.692929,-0.490787,0.1910089999999999,16.0,61947612.02,-40.540541,2798572273.63,1163833008.44,0.1302849999999999,66002.389077,27.058905,0.954085,2.475948,-0.028149,0.955625,0.214051,606.187684,1.543982,86.280612,0.618534,-572834186.96,2.9805349999999997,-1347.540168,-0.92226,1.000684,1.909213,1.000201,0.04753,0.537994,1.001386,0.527278,-0.238882,0.096853,15.131191,-0.343184,0.023964,4.79747,-0.891264,0.516789,0.220766,0.876474,1.421782,0.291249,0.819787,2.150269,0.155423,0.123828,-0.00913,0.32615,0.01261,-0.90764,480.445371,0.971057,0.0031969999999999,0.8855540000000001,0.0219259999999999,0.32615,1.000263,-0.067284,0.040312,0.098158,0.008694,-1.396508,0.011403,0.906053,24.155278,-1.032342,0.0,0.997464,-0.553059,46.78391,1086.633054,0.992085,1.06711,,0.399047,0.655767,0.456576,0.996449,-1.333216,0.006388,0.8813139999999999,-0.399516,0.02888,-0.5913430000000001,1.000742,-8.8e-05,-0.00891,0.3814659999999999,16.93,1.040631,1.047511,0.271706,0.5076579999999999,1.00951,-1.121225,0.011862,0.969233,0.138217,0.428133,1.968876,0.141429,0.0,0.0,-1.6571220000000002,0.325333,0.32615,0.037607,0.0623419999999999,0.360531,0.271706,-1.090371,0.969323,1.004932,0.749305,3.086058,0.177815,0.091556,0.079134,-0.410624,0.959342,0.719592,0.031304
002008.XSHE,2025-09-08,0.07644142968953815,7911781551.68,-8.969567999999999,-0.0114019999999999,1203206019.67,0.48907,1.753375,0.524733,171.44299999999998,2533792390.22,,1.007698,0.5098,9267727410.03,28283127676.3,-0.0215889999999999,-9494.691965,438638429.25,0.8712049999999999,1.127215,16028852816.1,0.049911,3.4381230000000005,2.200429,7057.00269,35109480000.0,1124710417.94,2678187.03675,20.750708,0.466384,15.567987,1.652262,,-0.00648,2653932739.58,0.072157,0.674161,-0.11279,-1011449075.54,-0.40736,4.5350150000000005,5.8605529999999995,1.747438,110.483232,601529182.05,-0.009095,1.33376,4.33132,4.5350150000000005,12.156412,26.129285999999997,16028852816.1,1294219258.09,3.687375,1.005034,0.036188,-64.680442,269.913568,957144960.07,2.8206759999999997,0.461812,1.259792,1.78632,0.334094,0.517968,13.0,11114451954.1,156.400365,13964420070.0,445597106.53,-145777508.33,-380270.006758,0.037911,4250689.33239,-0.383345,269109508.533,1160584699.7,0.000372,-0.0636029999999999,0.098096,-0.014906,10719634785.0,-29.225777,9225335997.53,-15.042635,24.761667000000003,-3.935544,11.638444,1485932258.9,3676424.98609,4.521933,0.51093,-0.011309,-502004.81676499994,397736925.15,-0.388414,-9.825034,0.456538,-33.752715,-0.304379,15.754117,32624290000.0,1172052968.28,0.0129129999999999,4.217604,0.116253,1.097261,7.565345,1.160629,0.4419949999999999,0.005311,-0.033561,1.104374,0.616296,1746546.18318,-40.328808,64.0,0.0750649999999999,-0.52884,5.680680000000001,135525232.38,15320606081.1,3870419.32563,58.333333,11468268.58,3.4589300000000005,0.006207,1034786680.57,1282277547.81,50733963125.4,972.738235,47.300216,0.4577989999999999,0.201089,12516282916.6,0.395626,12459018213.9,2981268.99001,-2232887.13242,-2.189969,0.173388,4.0,296689688.72,-34.566318,4914319721.87,10978737201.8,1.140105,121734.810008,28.344193,0.649351,15.567987,0.014338,1.104534,0.037528,814.4897589999999,2.6334299999999997,124.377752,0.3065969999999999,885402769.53,19.341348,-5661448.828980001,0.470062,1.275261,0.126525,0.992134,0.045779,1.2701209999999998,1.011976,-0.005256,-0.310094,0.059008,12.489268,-0.215088,0.225957,1.374293,-0.595151,0.453613,-0.245501,0.662,1.285675,0.4428479999999999,1.048265,8.377148,0.1125099999999999,0.051726,0.024811,0.072406,0.45341,0.8538979999999999,181.937022,0.837933,0.121601,0.869924,0.0083489999999999,0.072406,1.1157629999999998,0.020376,0.258891,0.5024930000000001,0.008338,-0.348771,0.028694,0.938073,24.281737,0.477716,-0.009257,0.972054,1.397311,70.91977800000001,996.426781,0.99478,-0.201691,0.368651,0.32719,0.963288,0.045638,1.0046,-0.0898409999999999,0.134284,0.83239,0.100191,0.178953,-0.7056979999999999,1.013378,0.001536,-0.032397,0.693403,34.1,1.113234,1.004307,0.064558,0.088147,1.040968,-2.049134,0.02015,0.931546,-0.0035409999999999,0.087039,3.4270080000000003,0.440557,0.057769,0.111142,-0.290884,0.274233,0.072406,0.027262,0.016619,1.043619,0.064558,-0.025074,0.818175,1.02239,1.978707,1.229108,0.070168,0.03785,0.028589,-0.150769,0.77817,0.8493219999999999,0.017133
002009.XSHE,2025-09-08,-0.04219178082191777,861371380.7,9.653179,0.015134,196720085.38,0.352718,1.84632,6.489278,160.473672,607950479.58,,0.938746,0.245876,2477339295.57,4802308331.4,0.078043,10753.514717,19194712.96,0.8547879999999999,-0.298467,2895782446.9,0.103064,6.455141,1.494232,5426.504358,7630360000.0,53297103.32,2570851.81404,7.845367,0.236255,7.199263,1.5950959999999998,,0.001146,2001408764.43,-0.093898,0.808081,0.239859,-509879980.81,-0.1799869999999999,1.5523049999999998,1.124057,1.211766,125.689223,228989654.97,0.016022,1.765772,13.7479,1.5523049999999998,1.465509,5.1414290000000005,2895782446.9,157905878.22,7.754367,-0.3086239999999999,-0.046943,256.502686,203.876776,-120744679.31,2.187107,-0.39258,2.1297599999999997,1.005565,0.285484,0.288623,1.0,2510470764.82,121.120437,2475279643.74,341560093.81299996,46396074.69,1107278.11397,0.039294,6399470.14269,3.4135379999999995,33863535.1575,-120053336.0,0.008389,-0.0463639999999999,-5.370729,0.018593,19091422.04,53.11070600000001,1188655960.48,-39.353235,6.805,7.484843,1.176886,781161651.387,7804062.02133,6.900314999999999,0.647282,-0.005593,535703.564104,13869586.84,-0.173438,14.750436,0.379507,242.26592799999997,-0.3708579999999999,4.954437,6717710000.0,-127755860.99,0.021652,8.029613000000001,-0.090539,0.5982149999999999,9.645475,2.5401119999999997,0.793321,0.000608,-0.068461,0.68986,0.134579,3153832.48808,260.678211,100.0,0.067933,0.272099,10.29657,9225155.29,2937162820.7,7506748.25666,66.666667,-7702524.99,2.42313,0.097748,-124138856.64,258758383.564,12143033556.5,32537.711592000003,30.199039000000003,0.132498,0.1581509999999999,589476447.82,0.049111,3213862061.36,9150509.731,-4596866.81405,7.323697,0.161272,36.0,137828352.75,246.916626,385298749.792,1428961347.66,1.839584,571574.549863,27.738601,8.960367999999999,7.199263,-0.01973,1.358098,0.079077,453.788738,3.086431,189.676473,0.1330599999999999,122981806.74,15.29345,4413197.7395,0.204215,1.09043,-0.050237,0.927428,,1.343765,0.936632,-0.005803,-0.357534,-0.060589,3.5669169999999997,-1.7611740000000002,0.135909,0.824155,-0.557563,0.382215,,2.075337,3.549878,0.5112899999999999,0.818617,5.327257,-0.004859,0.000703,-0.051873,-0.041458,12.341938,1.031088,89.23814899999999,0.867352,0.029955,1.131017,-0.005513,-0.041458,1.025898,-0.546099,0.15214,0.646401,0.006579,-0.307688,0.028377,1.007136,22.755401000000003,0.690808,-0.487592,0.919937,1.448948,70.47444300000001,543.026886,0.939062,-1.3783530000000002,,0.39095,1.157135,0.067106,0.951348,0.339008,0.0416029999999999,0.303058,-1.29568,0.200976,-1.102673,0.939114,0.0012259999999999,0.001588,0.8669399999999999,18.97,0.980975,1.084077,-0.042869,-0.045515,0.930364,4.065569,0.028414,0.8825459999999999,-0.0050869999999999,4.8316669999999995,2.8845099999999997,0.443218,-0.0040939999999999,0.031006,0.453108,-0.011483,-0.041458,-0.015824,0.040431,0.291356,-0.042869,-0.2347,0.8452219999999999,0.931761,4.034149,0.5199630000000001,0.018405,-0.027472,-0.021918,-0.8587540000000001,0.823625,-5.533774,0.03001
