Unnamed: 0,date,pchg,cash_rate_of_sales,net_interest_expense,ROC12,gross_income_ratio,bear_power,debt_to_equity_ratio,net_invest_cash_flow_ttm,AR,net_operate_cash_flow_ttm,net_debt,Price3M,DEGM_8y,current_ratio,non_operating_net_profit_ttm,np_parent_company_owners_growth_rate,VOL60,BIAS20,market_cap,ROC60,TRIX5,BR,PLRC24,net_operate_cash_flow_per_share,CCI15,bull_power,cashflow_per_share_ttm,ROC20,single_day_VPT_12,operating_revenue_per_share_ttm,debt_to_asset_ratio,interest_free_current_liability,VOL20,operating_profit_per_share_ttm,financial_expense_rate,single_day_VPT_6,Volume1M,financial_assets,net_asset_per_share,TVSTD20,operating_revenue_growth_rate,retained_profit_per_share,DEGM,CCI10,PLRC6,VEMA26,VOL120,equity_to_asset_ratio,VROC12,VROC6,CCI20,MASS,equity_to_fixed_asset_ratio,np_parent_company_owners_ttm,intangible_asset_ratio,arron_up_25,gross_profit_ttm,money_flow_20,WVAD,financing_cash_growth_rate,non_recurring_gain_loss,eps_ttm,current_asset_turnover_rate,cash_flow_to_price_ratio,operating_liability,VDEA,account_receivable_turnover_rate,circulating_market_cap,cfo_to_ev,value_change_profit_ttm,GMI,operating_revenue_ttm,VEMA10,MAWVAD,arron_down_25,fixed_assets_turnover_rate,total_operating_cost_ttm,total_operating_revenue_per_share_ttm,operating_profit_ttm,turnover_volatility,single_day_VPT,VEMA5,Price1M,CR20,ATR14,debt_to_tangible_equity_ratio,DAVOL5,VMACD,EBITDA,PLRC12,sale_expense_ttm,net_profit_ttm,total_profit_ttm,CCI88,PEG,ACCA,retained_earnings,BIAS5,DAVOL20,VDIFF,goods_sale_and_service_render_cash_ttm,EBIT,PSY,VOSC,interest_carry_current_liability,VOL5,DAVOL10,financial_liability,net_operate_cashflow_growth_rate,TRIX10,financial_expense_ttm,retained_earnings_per_share,BIAS60,Rank1M,total_asset_growth_rate,cash_to_current_liability,administration_expense_ttm,TVMA6,net_working_capital,total_operating_revenue_ttm,capital_reserve_fund_per_share,net_asset_growth_rate,total_profit_growth_rate,VR,VSTD20,BBIC,operating_assets,TVMA20,total_operating_revenue_per_share,goods_service_cash_to_operating_revenue_ttm,VEMA12,net_finance_cash_flow_ttm,ATR6,DSRI,operating_cost_ttm,cash_and_equivalents_per_share,sales_to_price_ratio,accounts_payable_turnover_rate,operating_revenue_per_share,VSTD10,net_profit_growth_rate,OperateNetIncome,ROC120,asset_impairment_loss_ttm,BIAS10,fifty_two_week_close_rank,admin_expense_rate,ARBR,operating_profit_per_share,Price1Y,adjusted_profit_to_total_profit,VOL240,accounts_payable_turnover_days,VOL10,fixed_asset_ratio,ROC6,surplus_reserve_fund_per_share,account_receivable_turnover_days,equity_turnover_rate,asset_turnover_ttm,TVSTD6,average_share_turnover_annual,net_non_operating_income_to_total_profit,earnings_yield,long_term_predicted_earnings_growth,Kurtosis20,net_profit_to_total_operate_revenue_ttm,Kurtosis120,Variance120,operating_cost_to_operating_revenue_ratio,LVGI,ROAEBITTTM,sharpe_ratio_60,net_operate_cash_flow_to_total_liability,total_asset_turnover_rate,beta,MAC5,EMAC10,MAC60,Skewness60,boll_down,MAC20,total_profit_to_cost_ratio,sales_growth,EMA5,SGAI,book_leverage,book_to_price_ratio,momentum,price_no_fq,OperatingCycle,cash_earnings_to_price_ratio,debt_to_assets,Kurtosis60,super_quick_ratio,long_debt_to_asset_ratio,net_operate_cash_flow_to_net_debt,earnings_growth,short_term_predicted_earnings_growth,sale_expense_to_operating_revenue,MACDC,Variance20,Variance60,sharpe_ratio_120,EMAC120,inventory_turnover_days,relative_strength,MAC10,net_operate_cash_flow_to_asset,cube_of_size,roa_ttm,Skewness20,long_term_debt_to_asset_ratio,sharpe_ratio_20,operating_profit_growth_rate,operating_profit_ratio,net_profit_ratio,natural_log_of_market_cap,maximum_margin,non_current_asset_ratio,historical_sigma,MAC120,MFI14,margin_stability,EMAC26,roe_ttm,SGI,net_operating_cash_flow_coverage,size,daily_standard_deviation,non_linear_size,quick_ratio,EMAC20,growth,inventory_turnover_rate,profit_margin_ttm,average_share_turnover_quarterly,operating_profit_to_operating_revenue,invest_income_associates_to_total_profit,long_debt_to_working_capital_ratio,net_operate_cash_flow_to_total_current_liability,net_operate_cash_flow_to_operate_income,Skewness120,share_turnover_monthly,roe_ttm_8y,earnings_to_price_ratio,liquidity,leverage,residual_volatility,predicted_earnings_to_price_ratio,cumulative_range,boll_up,operating_tax_to_operating_revenue_ratio_ttm,rnoa_ttm,roic_ttm,raw_beta,EMAC12,operating_profit_to_total_profit,market_leverage,MLEV,roa_ttm_8y
002001.XSHE,2026-03-02,,0.362196,,17.32852,0.4614279999999999,0.040559,0.395534,-4394501803.78,167.428215,8138522622.15,5312470203.4,0.234643,0.005174,2.434002,-34684975.56,0.567702,1.032703,11.427298,99886200000.0,35.756057,0.939035,195.116809,0.006443,0.780713,150.078266,0.087946,0.193669,16.27907,10309.260315,7.311055,0.282463,2682609117.57,1.603255,2.7489999999999997,-0.003393,9529.84113,0.014305,10349923465.6,10.477892,534887579.496,0.129933,7.986441,0.218578,180.318266,0.020566,996254.893733,0.963793,0.717537,152.30972,133.930707,156.57748700000002,28.682094,1.517596,7199748891.32,0.056405,100.0,10367932492.2,28624376020.3,1055173.7748,0.0438319999999999,62989738.51,2.3564990000000003,1.238348,0.005824,3777257974.76,114779.28773,1.4642700000000002,98698010000.0,0.07785,9094668.87,0.789388,22469954547.1,1206168.74039,336238.872644,4.0,1.025485,14186403529.8,7.311055,8448835431.67,0.005299,28049.650794,1377267.27406,0.12303,198.170732,58.620714,0.427241,2.056291,56193.370095000006,6737476648.82,0.00823,181556448.88,7242514700.53,8414150456.11,255.727945,0.244382,0.0142099999999999,26091154236.8,5.0420169999999995,1.663484,170972.657825,21352772234.5,2070642690.01,83.333333,14.647757,5271682088.52,1.98184,1.7724959999999998,8960108629.88,0.151013,0.70409,-76240763.88,8.489286,22.799063,0.090944,0.085761,1.009117,607649780.37,1749311720.23,11406466826.4,22469954547.1,1.019233,0.172668,0.5250600000000001,3.938935,341008.77390900004,0.934558,34744039517.1,1433093519.98,1.803029,0.950281,1167227.55156,-3148793844.44,58.99166700000001,1.02923,12101699171.9,2.41584,0.224957,6.558795,1.803029,341562.05664,0.56942,1895378904.58,31.101251,120951253.84,6.693805,1.0,0.027043,-27.688594,0.657528,0.392207,0.821103,0.860833,54.888128,1.70832,0.472812,7.438016999999999,0.502845,245.856215,1.439994,2.420405,654799610.284,-1.7245849999999998,-0.005907,0.5610970000000001,0.345203,1.854862,0.32232,1.834701,0.081401,0.538572,0.866506,0.0479189999999999,8.73891,0.18838,0.498292,-0.24216,0.952,0.937987,0.814338,0.218473,0.799198,0.897446,0.6566029999999999,0.064706,0.961904,0.775265,1.111094,-0.473035,-0.057076,32.5,380.149738,0.081478,0.276517,3.270578,1.760126,0.079277,0.451666,-0.021262,0.126345,0.00808,0.013396,0.165095,0.084085,2.518614,0.791068,134.293523,0.001393,0.937262,0.180479,-7.790634,0.160609,-0.358069,0.106069,13.653711,0.528361,0.376006,0.32232,25.327297,0.751762,0.570657,0.0139289999999999,0.779149,84.507286,5.176740000000001,0.8900379999999999,0.2235739999999999,1.429533,1.397149,0.679832,0.0186169999999999,-0.8212200000000001,1.86646,0.905171,0.269382,2.680695,0.376006,-1.547143,0.376006,0.01805,0.41933,1.106106,0.982492,0.569553,-1.098616,0.174428,0.0720799999999999,-0.367694,-0.8929739999999999,-0.655563,0.073209,0.3685449999999999,0.995695,0.012786,0.910087,0.180251,0.795137,0.930387,1.002979,1.036953,0.045697,0.11479
002003.XSHE,2026-03-02,,0.227233,,-2.586207,0.425193,-0.0273449999999999,0.494681,-908385033.42,101.156412,1074084441.43,969048685.66,-0.039227,0.000384,1.372215,-13280915.1,0.016411,0.911272,-2.73062,12091010000.0,-6.007394000000001,-0.314463,106.923898,0.00099,0.247932,-118.222222,-0.0086439999999999,-0.135119,-0.196271,476.350396,3.975811,0.32861,690267309.61,0.98517,0.6812590000000001,0.009984,-685.471964,-2e-06,1330781243.11,3.876074,63450709.5941,0.031557,1.022493,0.01496,-142.117717,-0.006631,341291.495762,0.919189,0.6713899999999999,-70.80377,71.87244,-86.207957,24.470085,1.450942,660069692.23,0.072608,56.0,2009838578.51,2098818373.63,-800791.740493,-0.51576,3423567.04,0.5599970000000001,1.706288,-0.0127,858215742.59,-12817.999795,2.145645,10374580000.0,0.082362,16827447.82,0.980505,4726800750.99,312828.46425799996,-605011.105514,24.0,1.53597,3979570275.0,3.975811,809941494.81,0.005886,-1471.091876,302025.50606,-0.027404,109.25,5.143571,0.5487989999999999,0.8981389999999999,-9576.809787,844387758.78,-0.005044,438551194.97,665775040.28,796660579.71,-120.612538,11.161713,0.0115909999999999,1744594631.51,-1.833977,1.071782,-22394.809582,5044356734.17,276255771.78,41.666667,-7.022591,1421383356.12,0.8255600000000001,0.746136,1421383356.12,0.1360869999999999,0.025825,47193746.82,1.467415,-3.823724,0.385549,0.053569,0.661357,537595349.39,82279229.5917,785988535.44,4726800750.99,1.44474,0.0806289999999999,-0.0009019999999999,1.052542,225240.982973,1.023548,5606305776.38,105086120.212,1.089084,1.067182,318896.68618,-326341550.09,5.201667,0.921502,2716998187.65,1.102331,0.39093,5.201912,1.089084,87505.89477,0.018941,242842502.377,-9.115282,2213880.93,-3.2810269999999995,239.0,0.1137329999999999,-5.767486,0.217359,-0.072526,0.826974,0.8580209999999999,69.205318,0.68584,0.462727,-4.417293,0.444922,167.781716,0.985336,3.910961,27786803.183,-1.70763,0.001549,0.315632,0.229233,1.557505,0.140851,1.699446,0.049149,0.574807,1.100184,0.030032,-1.323387,0.129305,0.681381,-1.215554,1.018682,1.02465,1.039757,-0.192132,0.986893,1.028073,0.212992,0.021972,1.016583,1.016991,1.000585,-0.257974,-1.432556,10.17,262.2504,0.088833,0.321898,1.069955,0.925881,0.0,0.304178,0.020295,-0.019636,0.09278,-0.00656,0.050385,0.040873,-0.998182,1.048483,94.468684,-0.000457,1.033923,0.154832,3.997788,0.095973,0.6201300000000001,0.02421,-0.285647,0.015705,0.171351,0.140851,23.215728,0.954049,0.5822970000000001,0.014134,1.0409700000000002,60.717426,23.106705,1.029131,0.1432369999999999,1.1965709999999998,1.377557,-1.382956,0.013687,2.047674,1.034576,1.028,-0.034098,3.810787,0.171351,-1.643943,0.171351,0.01869,0.213678,0.542027,1.4374209999999998,0.654297,-1.568474,0.150583,0.0545919999999999,-1.180932,-0.934206,-0.60974,0.064926,0.256362,1.069252,0.012628,0.670147,0.116525,0.359826,1.025914,1.014969,1.000219,0.0137,0.1019019999999999
002004.XSHE,2026-03-02,,0.1580339999999999,,1.811594,0.3431619999999999,-0.011634,1.355375,-885107905.39,141.022965,1871247423.87,10771509608.3,0.093348,0.014171,1.339992,8839933.86,-1.558432,2.2854650000000003,1.261261,11127150000.0,17.327766,0.172266,135.084504,-0.001254,0.300719,145.026576,0.025744,-0.310746,-0.5309729999999999,928.91304,5.980457,0.449513,3837285295.1,2.63594,0.075532,0.018747,2109.352263,-0.000117,4231163370.97,4.898646,186572008.082,0.016261,0.916831,-0.056121,106.873823,0.007875,1903559.60894,2.173875,0.550487,73.866398,93.115721,11.037882000000002,25.679729,1.73738,-139146996.71,0.124641,24.0,4063451896.41,5586515552.6,1425840.22614,-4.9325410000000005,18720339.46,-0.024383,1.029593,-0.05307,3776598328.46,-247381.484165,1.188556,10574700000.0,0.087788,-93442741.6,1.146116,11840821528.2,1585667.0640200002,-185196.594183,48.0,1.263276,10741038123.0,5.980457,149547972.94,0.0166569999999999,5809.165468,1589172.73289,0.012371,95.442359,3.211429,1.0510700000000002,0.903741,-21622.197906,1447946834.65,0.002091,1092494588.18,-48275963.57,158387906.8,111.748054,,0.009159,2400648219.55,1.297765,1.212554,-269003.68207,9977595855.6,472394073.53,58.333333,-16.457294,4689482275.56,1.96462,0.83985,9369079909.66,0.2434909999999999,0.074075,221975828.28,1.212498,9.037995,0.399807,-0.058539,0.2455,1160992400.38,195980697.953,2899031864.35,11840821528.2,2.744358,-0.021631,-0.716966,1.51513,1275934.40697,0.984505,25013126041.9,279013217.12299997,1.586406,0.8426440000000001,1634555.92687,-1601391313.6,3.645,1.435648,7777504930.09,1.199124,1.064169,3.529404,1.586406,322836.12153,-1.124774,396587079.693,17.819706,921431815.45,2.256186,6.0,0.09805,5.93846,0.199198,0.257297,0.5162720000000001,1.69277,102.000229,1.82573,0.316849,2.930403,0.295667,302.88857,1.359586,1.202213,57956500.0195,-1.049241,0.363579,0.5428930000000001,,0.840498,-0.004077,10.501655,0.094236,0.656838,1.031141,0.00134,2.902305,0.045292,0.404893,-0.885769,0.987189,0.983071,0.917112,1.81988,0.938031,0.987544,0.0154479999999999,0.006352,0.988048,0.876919,1.436012,1.538016,-0.116078,5.62,395.931391,0.16817,0.446079,9.918602,0.863614,0.097474,0.055275,-0.482143,,0.092265,-0.004252,0.081871,0.097501,1.202087,0.88989,93.042821,0.001314,0.977936,0.063987,4.084491000000001,-0.001651,-0.077475,0.157942,-0.362767,-0.747395,0.0126299999999999,-0.004077,23.132654,0.8068390000000001,0.609298,0.016522,0.885943,55.966753,10.20242,0.969454,-0.014347,1.0060440000000002,2.665589,-1.4641110000000002,0.019688,2.068775,1.10425,0.975828,-0.857284,3.869186,0.0126299999999999,-0.753847,0.0126299999999999,-0.087734,1.59326,0.193495,1.701469,2.0182,-0.563824,0.044938,-0.012505,-0.012933,0.214179,-0.130849,,0.345208,1.037058,0.011188,0.015184,-0.007162,0.507309,0.981963,0.99497,1.384149,0.293338,0.015142
002006.XSHE,2026-03-02,,0.007629,,-1.895965,0.3264559999999999,-0.029351,0.73829,-493529805.4,84.773663,14423430.77,1054321782.23,-0.07095,0.00789,1.884567,3536577.65,0.92312,4.18882,-2.828939,10489430000.0,1.25439,0.00525,74.73335300000001,-0.005577,-0.062691,-72.24770600000001,-0.001599,1.073877,-14.418999,-219.250568,3.63702,0.424722,1221750779.64,2.730235,0.4667689999999999,0.0011359999999999,-268.282849,-0.007267,1245805197.01,4.623947,127280305.913,0.18027,1.297673,0.154121,-110.859729,-3.3e-05,1985493.69159,4.7196419999999994,0.575278,12.084311,47.592081,-63.43891899999999,21.554175,3.315719,218653051.69,0.031905,20.0,617175043.6209999,5962933586.95,456684.905743,7.0408800000000005,12062640.51,0.420654,0.605378,0.053325,896209383.8,-484913.177067,0.435878,10489430000.0,0.001269,9602772.93,1.110814,1890499357.76,1489772.68186,527065.572419,60.0,3.033397,1647550371.32,3.63702,242623433.95,0.010536,-4188.680115,1446779.30479,-0.036199,41.549691,3.282143,0.78164,0.470904,43012.791787,234321859.21,0.001452,53317533.91,218653051.69,246160011.6,-81.414897,0.513528,-0.0154,828792836.79,-2.332785,0.578484,-441900.38528100005,1055487562.99,40190641.01,41.666667,-28.628032,368339547.3,2.2225,0.440637,878269780.01,-1.223077,-0.356371,2148278.4,1.594466,-7.111623,0.93526,0.442594,0.433706,173542915.64,230175689.355,1406542015.01,1890499357.76,2.092336,0.830017,1.1058940000000002,0.479666,687653.190741,1.026491,2932171361.32,298093041.99799997,0.542651,0.558312,1543593.30631,1037300506.38,3.103333,1.138833,1273333937.64,1.385468,0.180229,1.074079,0.542651,190367.77003,0.921086,6330852.656769999,11.430149,12576938.85,-1.81482,92.0,0.091797,10.04031,0.073811,0.062828,0.50358,4.073958,335.17080899999996,2.07965,0.1735,-1.272016,0.296793,825.9194349999999,1.271356,2.129756,38793689.3748,-0.150954,0.0,-0.7474810000000001,,-0.430877,0.115659,0.990679,0.216802,0.6735439999999999,0.940334,0.014891,0.031736,-0.018364,0.452492,0.995494,1.023885,1.021492,1.076561,0.216911,0.95954,1.029113,0.163851,0.068368,1.0178969999999998,1.016225,1.060757,-0.814508,0.042011,20.18,933.545336,0.001375,0.424722,0.593847,1.445555,0.019395,-0.030907,0.204819,1.027925,0.028203,0.003699,0.097801,0.175295,0.457077,1.0292709999999998,107.625901,0.001526,1.018484,0.003452,4.111124,0.052335,-0.169464,0.044134,-2.869012,1.438598,0.128338,0.115659,23.073634,0.769512,0.282755,0.023435,1.045086,45.760742,6.071793,1.044288,0.090973,1.122484,-1.041389,-1.521768,0.026535,2.075256,1.645161,1.036288,0.414628,3.3449199999999997,0.128338,-0.1365829999999999,0.128338,0.053401,0.131094,0.008686,0.059368,0.312619,-0.50146,0.069094,0.020845,0.673357,-0.690503,-0.8010649999999999,0.040227,0.351423,1.098686,0.008513,0.273329,0.067163,1.3486280000000002,1.023994,1.004787,1.013494,0.017275,0.035885
002007.XSHE,2026-03-02,,0.246111,,-1.984635,0.58202,-0.016191,0.265372,807909499.93,110.988867,1050264549.92,1331531126.82,-0.010185,-0.007228,3.43425,-53517859.7,-0.290992,0.8865700000000001,-1.871555,27978360000.0,-1.858974,-0.081874,98.60683,-0.0009519999999999,0.1204529999999999,-143.757625,-0.003125,0.463124,-1.921845,-187.85077,2.335177,0.1855109999999999,2468499286.37,1.25091,0.637927,0.000332,-179.945032,-0.00055,4076295535.72,6.222785,325104115.153,-0.132556,3.961853,-0.090603,-134.639303,0.000315,317817.975391,1.076348,0.814489,-5.249531,50.671382,-96.924148,24.973156,4.484797,948617173.78,0.021319,24.0,2483796449.11,6247873858.82,-23363.592434,1.0923120000000002,10167000.95,0.5318930000000001,0.43159,0.030256,2539751377.41,-42095.638247,0.5918720000000001,24093390000.0,0.035835,146087015.84,1.132486,4267434736.51,249986.579287,-178539.717403,12.0,1.441161,3180013271.83,2.335177,1165784057.33,0.012602,-1427.650937,235375.705509,-0.01966,99.063963,7.725714,0.233381,0.5953649999999999,-13415.833815,1138653598.56,-0.000991,766980141.74,972011829.8,1112266197.63,-69.380542,,-0.0056689999999999,8137936335.08,-0.790565,1.16218,-55511.472062,4438570284.28,359731470.17,25.0,-21.162827,457529776.74,0.64082,0.572371,478020750.47,-0.056307,-0.060932,1418212.23,4.453149,-0.987324,0.463391,0.010295,0.739545,232560183.17,153098101.78,7122685826.9,4267434736.51,0.779458,-0.0336589999999999,-0.355544,0.627621,436394.382593,1.01024,12191074071.8,311688979.467,0.864966,1.040103,262306.50333000004,-1011834390.48,6.968333,0.955625,1783702462.11,0.922726,0.152527,6.139096,0.864966,46377.58372,-0.3522349999999999,404358742.303,-10.936591,61947612.02,-0.938208,205.0,0.054496,12.382037,0.2041069999999999,-0.025957,0.715839,1.0121950000000002,58.640551,0.61607,0.181611,-0.713359,0.491295,608.2392110000001,3.1048150000000003,6.091197,37227893.9208,-1.568281,0.0,-0.2414219999999999,,8.356779,0.2277739999999999,9.557649,0.03533,0.41798,0.906053,0.017177,-0.562629,0.0729419999999999,0.262331,-1.128507,1.007969,1.009133,1.009972,2.387207,0.97602,1.019073,0.399426,-0.00913,1.006636,0.8855540000000001,1.000731,-0.165231,-1.288396,15.31,1070.085345,0.037538,0.183403,14.069795999999998,2.068546,0.0,0.165315,-0.067284,0.159114,0.179729,-0.003001,0.099741,0.041935,-1.353467,1.023633,461.84613499999995,-0.000263,1.009471,0.064563,0.604455,0.059752,2.249778,0.00564,-0.8085289999999999,-0.3352469999999999,0.273181,0.2277739999999999,24.054697,0.877983,0.382278,0.010679,1.031385,58.08501999999999,14.240591,1.012716,0.0834179999999999,0.819787,0.819627,-0.563369,0.0125379999999999,1.221854,2.652193,1.011969,-0.3824,0.7794800000000001,0.273181,-1.664278,0.273181,0.0,0.01288,0.460621,0.96583,1.634078,-1.342572,0.151619,0.033905,-0.796466,-1.187441,-0.998381,0.052964,0.080936,1.062125,0.009243,1.664002,0.075559,0.398754,1.009954,1.033316,1.000294,0.003268,0.11771
002008.XSHE,2026-03-02,,0.010281,,48.084937,0.309365,0.137728,1.120655,2040231303.36,249.455338,178426014.49,13827935476.8,0.6549659999999999,-0.035571,1.724664,12094816.87,-0.297516,3.533368,36.320871,76829010000.0,103.879781,4.241779,208.104291,0.014879,-0.135875,166.592898,0.207006,1.582478,45.034014,20179.134862,16.856087,0.507074,11984045137.2,4.318445,1.341318,-0.009672,35058.159301,0.026601,7421027778.01,16.482014000000003,1327320650.89,0.1700569999999999,12.002876,-0.088769,126.081339,0.064217,3233928.3344,3.901462,0.492926,154.35413,1.467826,213.403275,27.26054,2.881189,1131187202.79,0.049524,100.0,5368801190.87,46783290152.7,21272308.5464,-0.713688,67887897.08,1.189345,0.714084,0.021728,9682506224.24,234698.270313,0.453222,71390750000.0,0.001994,353444904.45,1.097261,17355084458.9,3885648.87743,14849115.4558,8.0,2.760829,16325373367.4,16.856087,1381025867.39,0.018713,17885.948548,4419904.51286,0.392684,304.376548,48.627143,1.143528,1.673809,271818.442702,2053499903.5,0.044232,1198229356.03,1224553456.62,1393120684.26,354.358565,,-0.01473,12891503271.8,10.107717,1.1068790000000002,506516.713014,14604130379.5,463669545.86,66.666667,13.541616,2371920173.96,6.5303,1.266441,9334942545.71,-0.8562649999999999,1.722996,-167862421.2,12.520844,63.203114,0.020231,0.122569,0.380119,1224919541.2,3974368884.12,10403244203.5,17355084458.9,3.027933,0.07241,-0.1744359999999999,1.839011,1321988.34969,0.835888,30083294931.7,2341297658.53,4.95334,0.84149,3740445.04742,-589332145.06,68.81666700000001,1.104534,11986034731.1,5.040303,0.225892,1.352843,4.95334,1600490.33873,-0.265854,464387380.754,97.303014,308129207.13,25.054466,1.0,0.0705799999999999,41.351046999999994,0.422461,1.216016,0.7041569999999999,3.607626,266.106244,4.94097,0.1710839999999999,40.500847,0.517968,794.312265,1.065214,1.846449,1032040194.95,-0.266938,0.309039,-1.015606,,-0.709919,0.070559,0.047116,0.309925,0.690635,0.938073,0.009642,32.784420000000004,-0.007356,0.4627489999999999,2.177512,0.908202,0.8388639999999999,0.612733,0.339701,0.506271,0.733563,0.097822,0.024811,0.914744,0.869924,1.257011,-0.8447520000000001,1.342806,74.62,962.806492,0.002322,0.501217,-0.150973,1.203683,0.104974,-0.010117,0.020376,-0.267929,0.0690419999999999,0.062868,0.5110560000000001,0.315575,5.531815,0.575348,168.494227,0.003276,0.799652,0.004757,-6.1959089999999994,0.032651,0.023006,0.124292,144.485137,-0.179611,0.079575,0.070559,25.064848,0.849877,0.339831,0.025502,0.564947,94.163608,12.992427,0.735999,0.066658,1.048265,-0.37284,0.423446,0.03586,-0.433119,1.33389,0.763695,-0.1439099999999999,2.136572,0.079575,-0.316237,0.079575,-0.052072,0.44808,0.0130689999999999,0.173278,0.5423680000000001,-0.1088599999999999,0.1055319999999999,0.0147229999999999,1.254124,-0.366135,-0.09256,0.030848,0.8764549999999999,0.960856,0.008325,0.146931,0.043871,1.877237,0.818646,0.996593,1.05859,0.057203,0.0490009999999999
002009.XSHE,2026-03-02,,0.06845,,-9.463322,0.142267,-0.097813,1.749205,14779861.81,176.660073,194267209.19,3215793671.78,0.257763,-0.066187,1.0139280000000002,-6352572.46,0.007314,17.66669,-7.154719999999999,11467670000.0,75.33825300000001,-0.239153,155.062522,0.0155979999999999,0.0415009999999999,-115.303587,-0.032187,-0.735111,20.092671,-3581.094287,7.055874,0.635713,1432381728.94,26.338140000000003,-0.331762,0.016469,-11784.126334,0.009293,663494361.81,4.978405,1010748486.78,-0.037818,1.205148,0.1810369999999999,-182.749689,-0.044814,16038000.9035,12.229803,0.3642869999999999,-21.731492000000003,-31.033261,-46.135473,26.585286,2.131549,-129864765.19,0.106116,84.0,403744427.635,57875124540.0,-16623415.9726,1.794725,7046056.65,-0.33093,0.817059,-0.025486,1333585842.38,1455131.67774,0.795323,10096030000.0,0.013447,-33612246.77,0.5982149999999999,2838106735.74,16562936.8477,6077027.47125,8.0,3.079227,2842077195.0,7.055874,-133445579.44,0.0824039999999999,-70516.190643,15453776.7431,-0.0642549999999999,128.940517,14.203570999999998,2.4416029999999997,2.179708,-808670.8487770001,144601480.62,-0.000483,49237610.42,-133111208.55,-139798151.9,109.270306,,0.00083,600844315.05,-10.956337,2.153603,646460.8289590001,2359037120.65,33277502.04,58.333333,3.874628,1790678420.76,26.6574,2.198546,2169162113.83,0.904614,1.425401,46740721.38,1.493771,24.650226999999997,0.068401,-0.073873,0.084597,186023329.59,3224387827.28,44890019.38,2838106735.74,2.42313,-0.0558809999999999,0.0462529999999999,1.780111,5389817.97812,1.09272,4846456659.52,2893605829.07,1.784505,0.831201,16684461.7324,-504733085.6,15.448332999999998,1.358098,2434338479.48,0.713403,0.247488,1.720577,1.784505,4848569.2979,-0.003895,23266877.924,60.71025899999999,146244214.37,-12.71202,16.0,0.065545,21.597552,0.040547,0.604643,0.2564639999999999,9.452529,209.232121,26.88778,0.170902,-12.006173,0.288623,452.646029,0.707233,1.22498,1290421147.93,0.704465,-1.6e-05,-1.27073,,-1.262487,-0.046901,0.920938,0.397158,0.857733,1.007136,-0.006149,11.634846,0.0047659999999999,0.515087,-0.311434,1.123045,1.104985,0.802245,0.241544,0.874181,1.077061,-0.051466,-0.051873,1.091338,1.131017,1.111618,-1.014129,0.419523,28.51,536.111169,0.01694,0.634842,-0.301281,0.5012979999999999,0.028038,0.0051909999999999,-0.546099,1.299598,0.017349,-0.04156,1.156569,0.644655,2.61321,0.759412,83.46514,0.002034,1.145633,0.035258,4.05955,-0.024158,-0.085062,0.05076,8.206610000000001,0.0563929999999999,-0.047019,-0.046901,23.162798,0.358465,0.4069,0.032339,0.7027329999999999,57.920373,4.02037,1.021192,-0.0648519999999999,0.818617,1.468437,-1.434664,0.045584,2.062705,0.838816,1.056798,-1.041994,4.313178,-0.047019,1.2732450000000002,-0.047019,-0.291551,6.230512,0.057272,-48.928146000000005,0.52487,1.708602,-0.002868,-0.0113239999999999,2.6923,-0.2717199999999999,2.644905,0.022101,0.6915819999999999,1.279941,0.006118,-0.057598,-0.030238,0.764157,1.099087,0.967828,1.017686,0.023809,0.0003399999999999
