Unnamed: 0,date,pchg,capital_reserve_fund_per_share,total_operating_revenue_per_share_ttm,non_recurring_gain_loss,Price3M,cfo_to_ev,DEGM_8y,single_day_VPT,account_receivable_turnover_days,PLRC24,VROC6,fixed_assets_turnover_rate,sales_to_price_ratio,retained_earnings,MAWVAD,Price1M,intangible_asset_ratio,current_ratio,VOL60,ROC120,interest_carry_current_liability,PLRC12,fifty_two_week_close_rank,VOL5,eps_ttm,total_profit_growth_rate,VSTD10,Price1Y,equity_to_asset_ratio,total_profit_ttm,net_invest_cash_flow_ttm,VOL10,current_asset_turnover_rate,GMI,EBITDA,VEMA5,total_operating_revenue_per_share,net_operate_cash_flow_ttm,DSRI,operating_revenue_per_share,ROC20,net_debt,net_working_capital,DAVOL5,financial_expense_ttm,DAVOL10,cash_to_current_liability,non_operating_net_profit_ttm,CCI15,TRIX5,operating_profit_per_share,money_flow_20,cashflow_per_share_ttm,CCI10,AR,VEMA12,arron_down_25,financial_expense_rate,OperateNetIncome,cash_and_equivalents_per_share,single_day_VPT_6,fixed_asset_ratio,VMACD,operating_assets,gross_income_ratio,single_day_VPT_12,DAVOL20,cash_flow_to_price_ratio,operating_revenue_per_share_ttm,ROC6,debt_to_asset_ratio,debt_to_equity_ratio,net_profit_growth_rate,cash_rate_of_sales,net_asset_per_share,adjusted_profit_to_total_profit,operating_revenue_growth_rate,net_operate_cash_flow_per_share,BIAS60,VDEA,TVMA6,market_cap,admin_expense_rate,BR,EBIT,MASS,ATR6,VEMA10,operating_profit_per_share_ttm,ARBR,VSTD20,bear_power,PSY,sale_expense_ttm,value_change_profit_ttm,VOSC,total_asset_growth_rate,TVMA20,gross_profit_ttm,circulating_market_cap,VOL240,surplus_reserve_fund_per_share,retained_earnings_per_share,np_parent_company_owners_growth_rate,arron_up_25,TRIX10,operating_revenue_ttm,operating_cost_ttm,PLRC6,Rank1M,operating_liability,BIAS20,bull_power,Volume1M,CR20,goods_sale_and_service_render_cash_ttm,total_operating_cost_ttm,asset_impairment_loss_ttm,account_receivable_turnover_rate,VOL120,np_parent_company_owners_ttm,turnover_volatility,VOL20,VR,net_finance_cash_flow_ttm,VEMA26,WVAD,total_operating_revenue_ttm,ACCA,accounts_payable_turnover_rate,goods_service_cash_to_operating_revenue_ttm,CCI88,ROC12,interest_free_current_liability,BIAS10,retained_profit_per_share,financial_assets,ROC60,net_interest_expense,net_asset_growth_rate,CCI20,TVSTD20,PEG,TVSTD6,net_profit_ttm,administration_expense_ttm,equity_to_fixed_asset_ratio,equity_turnover_rate,BIAS5,VDIFF,financing_cash_growth_rate,accounts_payable_turnover_days,asset_turnover_ttm,debt_to_tangible_equity_ratio,ATR14,VROC12,financial_liability,net_operate_cashflow_growth_rate,operating_profit_ttm,BBIC,DEGM,MAC20,MLEV,EMAC10,margin_stability,predicted_earnings_to_price_ratio,EMAC26,maximum_margin,rnoa_ttm,Variance120,short_term_predicted_earnings_growth,Kurtosis120,operating_cost_to_operating_revenue_ratio,roa_ttm,EMAC120,book_to_price_ratio,roa_ttm_8y,sharpe_ratio_120,SGI,non_linear_size,operating_profit_growth_rate,net_operate_cash_flow_to_asset,quick_ratio,Skewness120,net_operating_cash_flow_coverage,leverage,earnings_growth,EMAC12,ROAEBITTTM,residual_volatility,raw_beta,historical_sigma,Kurtosis20,net_operate_cash_flow_to_operate_income,average_share_turnover_annual,beta,Variance20,non_current_asset_ratio,book_leverage,cumulative_range,net_profit_to_total_operate_revenue_ttm,Skewness20,long_debt_to_working_capital_ratio,sharpe_ratio_20,operating_profit_to_operating_revenue,long_term_debt_to_asset_ratio,long_debt_to_asset_ratio,MAC5,operating_profit_to_total_profit,natural_log_of_market_cap,inventory_turnover_rate,net_profit_ratio,MACDC,cube_of_size,share_turnover_monthly,daily_standard_deviation,sharpe_ratio_60,growth,sale_expense_to_operating_revenue,operating_profit_ratio,OperatingCycle,boll_down,profit_margin_ttm,liquidity,momentum,roe_ttm_8y,SGAI,net_operate_cash_flow_to_net_debt,inventory_turnover_days,total_profit_to_cost_ratio,EMA5,average_share_turnover_quarterly,MAC120,roe_ttm,net_operate_cash_flow_to_total_current_liability,size,cash_earnings_to_price_ratio,net_non_operating_income_to_total_profit,boll_up,sales_growth,MAC10,MFI14,invest_income_associates_to_total_profit,net_operate_cash_flow_to_total_liability,EMAC20,LVGI,long_term_predicted_earnings_growth,debt_to_assets,earnings_to_price_ratio,market_leverage,Variance60,relative_strength,roic_ttm,price_no_fq,Skewness60,operating_tax_to_operating_revenue_ratio_ttm,super_quick_ratio,earnings_yield,total_asset_turnover_rate,MAC60,Kurtosis60
002001.XSHE,2025-10-27,0.056378600823045355,1.019233,7.439758,-75443647.13,0.0030039999999999,0.103765,0.000446,3393.677142,245.093549,-0.001119,60.752297,1.026506,0.316456,24373756525.3,-391021.199965,-0.004138,0.0582549999999999,2.385019,0.910342,8.691632,5024077912.21,-0.0041119999999999,32.0,0.7176,2.3756619999999997,1.01495,110204.804403,0.0739659999999999,0.700298,8473529702.81,-4136491686.86,0.6885600000000001,1.337,0.789388,5695663497.29,465774.263571,1.841939,8177467926.29,1.02923,1.841939,-2.285952,7596875575.03,10605868892.6,0.892098,-71102196.08,0.8559959999999999,0.802016,-29374621.21,-23.154216,-0.229246,0.6791470000000001,11038168891.6,0.225843,20.819918,99.811606,475655.289513,92.0,-0.00311,2118419214.35,1.792382,443.991294,0.496434,295.575902,34943355936.8,0.45783,-1355.8710609999998,0.948364,0.009389,7.439758,1.511226,0.299702,0.429903,1.118814,0.357633,9.918932,0.862397,0.3034179999999999,0.535802,0.211705,-37408.95291,490973495.75,72256140000.0,0.026675,78.421227,1970232353.82,23.619759,19.663333,470284.22691400006,2.7665919999999997,21.390379,191597.16658,-0.0078319999999999,41.666667,204031103.5,-68057110.8,-7.802578,0.09065,550952462.109,10468198593.2,71396620000.0,0.7499600000000001,0.502845,7.930495,1.1216700000000002,4.0,-0.147312,22865512850.9,12396988942.4,0.001093,0.660143,3744830916.46,-0.303204,0.009599,-0.001239,94.285714,21714850380.9,14500688141.5,105054690.42,1.468827,0.804396,7267508324.82,0.00295,0.76286,0.957231,-3346865327.14,512768.666521,48118.871347,22865512850.9,-0.001942,6.393564,0.949677,42.164628,-5.392354,2633484734.71,0.5646329999999999,7.427650999999999,8785504044.32,5.473306,,0.187729,-17.320428,222027064.662,0.088639,130739393.257,7301410376.99,609944989.47,1.410656,1.339276,1.153085,-37113.377008,0.482255,56.306622999999995,2.392195,0.466794,27.477143,-12.312547,9360789846.83,0.357902,8502904324.02,0.997018,0.2934239999999999,1.003041,0.070113,0.99615,4.8591940000000005,0.097581,1.003418,0.716667,0.889576,0.038535,0.115972,1.829171,0.5421699999999999,0.16697,0.967834,-0.219717,0.1122359999999999,0.761042,1.429533,-0.460738,1.017161,0.187004,1.790875,0.6962550000000001,0.955514,-0.876926,-0.021262,0.997752,0.049257,-1.094012,0.68688,0.01248,3.9218,0.977602,-1.817123,-0.452363,0.071696,0.582348,1.138015,0.13805,0.31932,1.376772,0.513683,-1.090107,0.371866,0.1245869999999999,0.096153,0.988601,1.000684,25.003483,2.7247939999999997,0.31932,-0.005374,-7.034599000000001,-1.826258,0.0146539999999999,0.8639110000000001,0.199168,0.008923,0.371866,377.213631,0.963411,0.371866,-0.8835639999999999,-0.330428,0.1736069999999999,0.775265,0.216766,132.120082,0.644872,0.992606,-1.653209,0.959616,0.238396,1.190554,0.450704,0.113173,-0.0046939999999999,1.042672,0.064706,0.994385,55.24269399999999,0.0065819999999999,0.1256519999999999,1.00226,0.866506,0.332578,0.293522,0.1005799999999999,1.057447,0.058626,0.000904,0.186195,23.51,0.566955,0.012372,1.680247,1.209955,0.522893,0.997887,0.711735
002003.XSHE,2025-10-27,-0.012867647058823595,1.466326,4.034388,4893541.55,0.013568,0.081881,-0.0014119999999999,1753.8386489999998,166.166146,0.001772,114.778694,1.589005,0.372523,1530619232.03,-76121.454543,0.048587,0.073192,1.232608,0.808467,-1.276208,1481373084.9,0.000645,195.0,0.74492,0.56497,-0.038705,86212.25273400001,-0.084798,0.638638,789736824.9,-818125940.86,0.7144,1.6764990000000002,0.980505,694049138.57,326269.435574,1.162248,1130577838.72,0.921502,1.162248,6.6995070000000005,1176050448.38,552199010.84,0.985474,42204783.09,0.945099,0.680195,-11800548.81,164.77809299999998,0.279953,0.27057,1705425876.86,-0.228561,164.912281,90.602307,305712.958083,40.0,0.00895,301279802.978,1.143969,774.6193099999999,0.460088,7432.71089,5589403258.29,0.422739,841.4111849999999,1.070472,-0.0205629999999999,4.034388,4.33526,0.361362,0.572118,-0.022311,0.2397449999999999,3.75813,0.840659,0.078084,0.340202,1.418739,-15806.069202,75619563.1533,12659070000.0,0.113938,87.05981,338644078.56,25.257575,5.326667,306199.566019,0.685725,3.542497,124972.740731,0.013973,50.0,436781110.74,17167256.34,-2.738961,0.02758,85232572.0825,1993548572.9,11009930000.0,0.924818,0.452535,1.309464,-0.027347,100.0,0.057749,4715754372.8,2722222884.52,0.010945,0.225344,1031850659.52,4.516503,0.043519,0.004472,174.311927,5096498564.03,3979329822.07,2213880.93,2.166506,0.7559,653786580.43,0.003246,0.80917,1.01556,-579614760.31,314086.316396,430917.2076640001,4715754372.8,0.016377,5.051001,1.080739,19.515676000000003,6.072478,892569783.37,3.191996,0.856929,1365470789.77,-3.3898309999999996,,0.029227,165.11703400000002,34687821.0037,,33229907.7339,660387656.51,537304104.15,1.388078,0.941875,2.829472,-8373.358312,-1.7287290000000002,71.273004,3.946567,0.639073,5.243571,-40.149381,1481373084.9,0.3563469999999999,801537373.71,0.970327,0.024606,0.956787,0.010883,0.971036,22.499399,0.060501,0.967576,0.945787,0.670798,0.036032,-0.003244,0.306686,0.5772609999999999,0.094953,1.009901,-0.487513,0.103005,-0.351407,1.1965709999999998,2.065266,-0.022312,0.1625589999999999,0.934255,0.115349,1.47801,-0.923401,0.020295,0.969188,0.030173,-0.72332,0.460358,0.015262,0.609896,1.535226,-1.635413,-0.93891,0.052521,0.579267,1.000764,0.317832,0.140039,0.457025,0.252229,5.272924,0.16997,0.020026,0.0,0.972484,1.0064959999999998,23.26164,3.843458,0.140039,0.011801,3.920642,-1.768088,0.01365,-0.880774,-0.08756,0.092622,0.16997,259.831801,0.914434,0.16997,-1.359429,-1.527959,0.160405,1.016991,0.338131,93.665655,0.211244,0.979718,-1.766589,1.005232,0.14883,0.575104,-1.297558,0.08931,0.0076879999999999,0.999139,0.021972,0.969067,78.93381600000001,0.016265,0.158227,0.96665,1.100184,0.239436,0.355097,0.051646,1.000282,0.038985,-0.000571,0.117472,10.83,0.201838,0.012379,0.838765,0.04266,0.67805,0.986011,0.894623
002004.XSHE,2025-10-27,0.0327198364008181,2.681963,5.903099,26953425.89,0.068393,0.091081,0.0094849999999999,-3465.5659229999997,301.58544,0.003838,-78.325075,1.234252,1.2071459999999998,2571854008.09,-2851765.26196,0.046624,0.12344,1.2301540000000002,2.069198,26.356589000000003,5327700491.48,0.009621,7.0,3.6953,-0.109565,-1.0365030000000002,2560166.00038,0.16282,0.538328,-23776934.89,-346224966.78,4.01468,1.008321,1.146116,1451062247.38,2624234.0035900003,1.577874,1794575765.92,1.435648,1.577874,4.487179,10744970494.2,2158832080.63,2.488364,240236555.33,2.703431,0.2891829999999999,-673727.95,52.146805,0.7288140000000001,0.179989,4636643547.36,-0.0301,24.421429,67.430755,2635617.37362,40.0,0.020555,311680895.842,1.487769,-2545.856703,0.316476,11469.278161,24942622284.3,0.339116,11818.994617,1.708186,-0.004159,5.903099,-2.39521,0.461672,1.4044020000000002,-1.477048,0.153544,4.923621,0.464617,0.0034119999999999,0.251855,6.594005,466771.02214,452871108.5980001,9681800000.0,0.102674,122.109598,435615926.16,25.749706,3.97,2713870.10324,-0.011669,-54.67884300000001,2115661.37202,0.011984,33.333333,1065378565.1,-108740257.01,18.145286,-0.04749,232072692.115,3963735534.25,9201120000.0,1.358932,0.295667,1.298969,-1.980556,88.0,0.377442,11687659517.0,7724189719.22,-0.001099,0.305173,4019359434.35,4.431393,0.026304,0.002271,136.864407,9698173431.96,10740719548.3,926092422.97,1.193692,1.485032,-224056957.25,0.027619,2.53671,0.698344,-1507946476.51,2157377.07332,-8060268.52353,11687659517.0,0.006415,3.303005,0.829779,118.385821,7.002188,4052262244.22,1.09572,1.003302,4711856047.05,13.986014,,-0.018962,75.027153,262865541.977,,299765752.943,-216929032.59,1200021587.2,1.701008,1.365872,-1.371521,478240.300301,-4.130565,108.991653,1.158021,1.107208,3.491429,97.477605,9671273208.36,0.050905,-23103206.94,0.989775,-0.0734809999999999,0.957566,0.308071,0.992785,9.887695,,0.968392,0.781183,-0.002289,0.071286,,18.554295,0.660884,-0.007315,0.901912,1.87167,0.01486,2.21664,1.0060440000000002,2.151974,-1.0340200000000002,0.0605159999999999,0.998561,3.280257,2.442992,0.185758,-0.482143,0.988081,-0.000198,0.2400159999999999,0.262443,0.016278,8.745208,1.895132,-1.26332,-1.3640139999999998,0.189117,0.610892,1.404067,0.270253,-0.018561,2.60132,1.99676,1.585367,-0.001977,0.145363,0.086649,1.013906,0.934581,22.993514,3.5557160000000003,-0.018561,0.013547,4.2966940000000005,-0.6549560000000001,0.020019,1.960406,-0.883122,0.091154,-0.001977,402.830861,0.869557,-0.001977,-0.292684,-0.5503560000000001,0.04444,0.876919,0.046408,101.245421,-0.0023239999999999,1.0056200000000002,-0.857893,0.8824129999999999,-0.022984,0.176178,-1.5666719999999998,0.185356,-1.2956219999999998,1.045576,0.006352,0.989162,68.357664,0.065882,0.036423,0.975044,1.031141,,0.458196,-0.023142,1.437246,0.1235079999999999,0.000633,-0.011331,4.89,2.923728,0.01098,0.813619,0.507817,0.394128,0.938139,11.875032
002006.XSHE,2025-10-27,0.041382667964946496,2.084938,3.5165599999999997,4917929.59,0.085644,0.00351,-0.006164,1458.2573960000002,793.910292,-0.0028989999999999,21.061962,3.256553,0.171874,797501669.45,-1407181.97329,-0.030875,0.025044,1.906035,4.380719999999999,33.81295,440030337.78,-0.0058,18.0,2.48652,0.312079,-0.130469,531194.1990520001,0.188577,0.5849260000000001,173738514.22,-640169348.77,2.82924,0.629587,1.110814,224861666.32,1807532.42066,1.263832,40573790.85,1.138833,1.263832,-0.048852,1132910904.93,1442404884.63,0.627868,1242913.65,0.714407,0.332196,6017134.49,-26.466494,-0.422,0.16002,10662513116.6,0.60102,60.114286,149.049118,2186363.18166,92.0,0.0006799999999999,84849070.0909,1.054017,1358.4802550000002,0.157394,-169824.18841099998,2774393060.72,0.306569,-1797.598829,1.204201,0.029483,3.5165599999999997,5.355304,0.415074,0.709619,-0.121019,0.022197,4.55675,0.781149,0.086038,0.375709,8.217705,-396653.628533,261703800.735,10634970000.0,0.087174,153.453077,83322621.02,25.985305,4.845,2053419.46381,0.322669,-4.40396,1844243.1545400005,-0.010355,33.333333,49382242.38,3250237.07,-25.909594,0.507251,533302150.361,560378928.224,10634970000.0,4.318353,0.296793,1.534267,-0.120197,28.0,-0.097191,1827884603.36,1267511332.03,0.004253,0.533618,879761030.5,-3.0837,0.016527,0.000308,106.586169,1027407288.75,1624562611.81,13606208.87,0.453452,3.960262,162216696.9,0.028256,4.76895,1.451332,912001850.56,2752840.9986,404737.354538,1827884603.36,0.0311279999999999,1.130521,0.562074,96.64257,-8.333333,1151967329.38,1.573748,1.237474,1274957654.58,21.640904000000003,,0.7694439999999999,-46.984036,333413480.643,,56513452.5861,162216696.9,159344278.22,3.716307,1.295798,1.861993,-566477.816945,17.493955,318.43723700000004,2.055402,0.741362,6.604286,-28.419445,801020987.78,-0.618875,167721379.73,0.99723,-0.00785,1.031818,0.008279,0.993707,5.928483,0.036305,0.988897,0.65672,0.188598,0.13389,1.237334,4.535932,0.693431,0.04006,0.8949450000000001,-0.931891,0.036862,2.173848,1.122484,2.138088,-0.090158,0.01002,1.700921,1.375261,2.790375,-0.79509,0.204819,0.995919,0.011394,-0.7070390000000001,1.378713,0.026781,3.793296,0.199554,-0.11647,1.033632,0.263731,0.250645,1.023038,0.328136,0.088746,1.297718,0.061553,-0.089801,0.091757,0.0219259999999999,0.0,0.98172,0.998529,23.087413,3.881643,0.088746,-0.02249,4.2364690000000005,0.012652,0.02591,3.145659,0.422162,0.027016,0.091757,886.6545179999999,0.927888,0.091757,0.931234,0.126946,0.068246,1.016225,0.17238,92.744226,0.117591,0.987902,-0.103615,0.871367,0.068487,0.0246009999999999,-1.472426,0.003815,0.0,1.135748,0.068368,0.984506,48.216035,-0.006084,0.116191,0.995435,0.940334,,0.415074,0.015253,1.004752,0.150947,0.001467,0.05435,20.46,0.965669,0.008161,1.5643049999999998,-0.962286,0.451402,0.924063,3.378918
002007.XSHE,2025-10-27,0.021091811414392092,0.7773439999999999,2.475948,18423003.34,-0.0025859999999999,0.032392,0.001514,-962.658446,606.187684,0.001291,-1.255297,1.543982,0.1534049999999999,8783101138.51,474750.40653999994,0.019424,0.021976,6.368861,1.306457,2.933673,302059245.62,0.00325,76.0,1.34122,0.6727310000000001,-0.263842,119576.484107,0.020018,0.8992540000000001,1416139331.37,-572834186.96,1.18191,0.466844,1.132486,802053505.42,435742.868733,0.509224,968515904.96,0.955625,0.509224,2.606484,410273719.92,7870171979.84,1.2626620000000002,1877239.86,1.112683,0.544424,-59588355.78,72.46909000000001,0.29562,0.130044,5315417499.07,-0.476691,39.012346,88.24991999999999,421178.453235,48.0,0.000415,174168704.646,0.631951,792.9515769999999,0.1910089999999999,14456.879166,12607947099.0,0.618534,485.834576,0.971954,-0.0295269999999999,2.475948,1.829653,0.100746,0.1302849999999999,-0.2541739999999999,0.214051,6.573711,0.812359,-0.163541,0.118377,-0.238998,-11409.54592,345924463.797,29495150000.0,0.056822,82.773135,226954672.76,23.60924,15.195,425742.782303,0.807531,5.476785,109323.780682,0.001135,41.666667,804557834.78,174154952.4,0.723525,-0.006529,265538030.142,2798572273.63,25399560000.0,0.920098,0.491295,4.806188,-0.166013,88.0,0.093102,4524687066.31,1726016390.34,-0.000208,0.3925599999999999,1251071776.13,1.816805,0.017251,0.001526,135.57047,4656415040.83,3178763043.73,61947612.02,0.593875,1.062216,1163514380.67,0.003075,1.032425,0.5169739999999999,-1266813570.35,418131.119989,217779.869614,4524687066.31,0.001525,5.980601999999999,1.029113,35.808394,2.671756,1163833008.44,0.3668929999999999,4.314893,2927493301.5,-0.981595,,0.057896,94.534847,83016165.0697,,77814283.8683,1229385911.76,257102741.34,4.707922,3.087573,-0.750215,3047.333246,3.020219,60.194611,5.853785,0.114605,12.085,20.941123,314064747.7,0.076378,1475727687.15,0.996508,-0.072977,0.982156,0.003353,0.997392,15.131191,0.050636,0.992754,0.8838940000000001,1.909213,0.02143,0.22379,0.980896,0.3814659999999999,0.079134,0.986924,-0.271941,0.123828,0.15039,0.819787,1.066666,-0.238882,0.0623419999999999,4.79747,0.4323359999999999,1.06711,-1.396428,-0.067284,0.995748,0.0219259999999999,-1.240393,0.393816,0.010681,-0.7043229999999999,0.719592,-1.633994,-1.081836,0.018553,0.399047,1.000684,0.121352,0.271706,0.413487,0.01261,2.452389,0.32615,0.006388,0.0,1.007559,1.047511,24.107492,0.749305,0.271706,0.008715,-0.4102689999999999,-1.528951,0.010177,-0.511391,0.06395,0.177815,0.32615,1086.633054,0.945796,0.32615,-0.7560819999999999,-1.213496,0.155423,0.8855540000000001,0.527278,480.445371,0.5076579999999999,1.002552,-1.281752,0.981655,0.096853,0.456576,-0.448589,0.032836,0.0,1.018517,-0.00913,0.996344,65.488292,0.0,0.138217,0.992897,0.906053,0.488874,0.098158,0.039448,1.000282,0.02427,-0.000184,0.091556,16.14,0.43008,0.008694,3.086058,-0.432946,0.291249,1.0023959999999998,-0.374104
002008.XSHE,2025-10-27,-0.027197668771248074,3.027933,16.856087,67887897.08,0.195672,0.003169,-0.035571,16114.645944999998,794.312265,-0.005488,83.10490899999999,2.760829,0.397836,12891503271.8,2375184.86345,0.078261,0.049524,1.724664,6.123652,86.816578,2371920173.96,0.010137,5.0,5.50418,1.189345,-0.1744359999999999,1407933.46682,0.527017,0.492926,1393120684.26,2040231303.36,4.33809,0.714084,1.097261,2053499903.5,3977056.973819999,4.95334,178426014.49,1.104534,4.95334,2.690257,13827935476.8,10403244203.5,1.393617,-167862421.2,1.098372,0.380119,12094816.87,130.372493,0.901528,0.422461,37417776743.3,1.582478,172.960181,106.735517,3513077.08421,80.0,-0.009672,464387380.754,5.040303,20789.323374,0.1710839999999999,249479.491954,30083294931.7,0.309365,5526.911246,1.232291,0.038266,16.856087,22.633864000000003,0.507074,1.120655,-0.265854,0.010281,16.482014000000003,0.7041569999999999,0.1700569999999999,-0.135875,18.676271,-327937.1838,1904668497.49,43624300000.0,0.0705799999999999,133.797109,463669545.86,24.536202,27.541666999999997,3565750.3684300003,1.341318,-27.061590999999996,1416046.80207,0.068702,58.333333,1198229356.03,353444904.45,-2.233304,0.122569,1867398609.34,5368801190.87,40536400000.0,3.854099,0.517968,12.520844,-0.297516,28.0,-0.202615,17355084458.9,11986034731.1,0.038274,0.385778,9682506224.24,7.673346,0.1048119999999999,0.002471,113.20922,14604130379.5,16325373367.4,308129207.13,0.453222,3.949565,1131187202.79,0.020045,4.867015,1.198006,-589332145.06,3591534.77606,8892173.72191,17355084458.9,-0.01473,1.352843,0.84149,115.662825,5.2148,11984045137.2,13.282712,12.002876,7421027778.01,60.370931000000006,,0.07241,76.683851,873174115.4439999,,878206431.994,1224553456.62,1224919541.2,2.881189,1.065214,7.833656,-78457.69184700001,-0.713688,266.106244,1.846449,1.143528,24.967857,39.547085,9334942545.71,-0.8562649999999999,1381025867.39,0.925045,-0.088769,0.928735,0.096539,0.917868,12.992427,0.040506,0.90274,0.8439120000000001,0.146931,0.2246429999999999,-0.245074,1.427311,0.690635,0.032651,0.759722,-0.33737,0.0490009999999999,5.565607,1.048265,0.401924,-0.179611,0.004757,1.33389,0.983291,-0.37284,-0.360957,0.020376,0.915187,0.009642,0.10692,1.535388,0.022681,-0.296782,0.173278,-0.205798,1.370155,0.392081,0.339831,1.257011,0.463029,0.070559,0.573272,0.44808,0.564964,0.079575,0.124292,0.104974,0.927354,0.996593,24.49888,2.136572,0.070559,0.0095459999999999,-3.293247,0.024338,0.033448,9.901299,0.2164039999999999,0.0690419999999999,0.079575,962.806492,0.7809020000000001,0.079575,1.486062,1.379451,0.1055319999999999,0.869924,-0.010117,168.494227,0.097822,0.941696,0.23759,0.70381,0.066658,0.0130689999999999,-0.055759,0.00409,0.309039,1.076567,0.024811,0.882747,60.803814,-0.052072,-0.007356,0.909391,0.938073,0.470951,0.501217,0.02593,1.104054,0.381608,0.00301,0.043871,42.37,0.581337,0.008325,1.203683,-0.8262200000000001,0.4627489999999999,0.842628,-0.341527
002009.XSHE,2025-10-27,-0.04376731301939052,2.42313,7.055874,7046056.65,-0.060984,0.020449,-0.066187,-764.906077,452.646029,-0.006501,2.153443,3.079227,0.435275,600844315.05,13488.865381,-0.024829,0.106116,1.0139280000000002,7.466008,24.119449,1790678420.76,-0.002013,81.0,3.3002199999999995,-0.33093,0.0462529999999999,473143.9475689999,0.047889,0.3642869999999999,-139798151.9,14779861.81,3.59254,0.817059,0.5982149999999999,144601480.62,2437698.57864,1.784505,194267209.19,1.358098,1.784505,-7.265446000000001,3215793671.78,44890019.38,0.508851,46740721.38,0.553922,0.084597,-6352572.46,-24.542710999999997,-0.2145389999999999,0.040547,5184109126.05,-0.735111,66.666667,80.60715,2638000.01534,84.0,0.016469,23266877.924,0.713403,1309.697268,0.170902,42336.665157,4846456659.52,0.142267,-1060.906786,0.676381,-0.044825,7.055874,5.602606,0.635713,1.749205,-0.003895,0.06845,4.978405,0.2564639999999999,-0.037818,0.0415009999999999,-6.095218,-774504.674703,196949586.662,6520200000.0,0.065545,75.251938,33277502.04,22.805839,2.3466669999999996,2541322.41583,-0.331762,5.355212,783556.940279,-0.016765,41.666667,49237610.42,-33612246.77,-27.754663,-0.073873,259347866.949,403744427.635,5740330000.0,8.007357,0.288623,1.493771,0.007314,16.0,-0.515893,2838106735.74,2434338479.48,0.0042159999999999,0.857973,1333585842.38,-2.104659,0.002378,-0.003513,67.793485,2359037120.65,2842077195.0,146244214.37,0.795323,6.4856370000000005,-129864765.19,0.01198,4.38676,0.788572,-504733085.6,3370168.02489,3339074.7533299997,2838106735.74,0.00083,1.720577,0.831201,-32.859662,-7.106017,1432381728.94,1.2112889999999998,1.205148,663494361.81,0.0,,-0.0558809999999999,-43.237229,78575601.1051,,46927648.4233,-133111208.55,186023329.59,2.131549,0.707233,0.720766,-732168.009547,1.794725,209.232121,1.22498,2.4416029999999997,3.29,-14.771564,2169162113.83,0.904614,-133445579.44,1.005796,0.1810369999999999,1.021499,0.041131,1.00016,4.02037,,1.029204,0.3559969999999999,-0.057598,0.149498,,3.23367,0.857733,-0.024158,1.011568,-0.6301329999999999,0.0003399999999999,1.366542,0.818617,1.985691,0.0563929999999999,0.035258,0.838816,1.173339,1.468437,-0.303917,-0.546099,1.004134,-0.006149,-0.823408,1.444173,0.028245,-0.8475389999999999,-48.928146000000005,0.4941279999999999,1.174233,0.138148,0.4069,1.111618,0.303825,-0.046901,0.058636,6.230512,-1.7507119999999998,-0.047019,0.05076,0.028038,0.992844,0.967828,22.598171,4.313178,-0.046901,-0.001473,3.575526,-0.042804,0.0263339999999999,-0.095916,-1.320523,0.017349,-0.047019,536.111169,0.942247,-0.047019,1.268424,0.0087459999999999,-0.002868,1.131017,0.0051909999999999,83.46514,-0.051466,0.995472,0.4340189999999999,1.005095,-0.0648519999999999,0.057272,-1.963472,0.029795,-1.6e-05,1.100752,-0.051873,0.988032,46.13235,-0.291551,0.0047659999999999,1.020303,1.007136,,0.634842,-0.0199169999999999,1.031753,0.173916,0.001322,-0.030238,16.21,0.898806,0.006118,0.5012979999999999,-1.088002,0.515087,1.064908,2.0874919999999997
