Unnamed: 0,date,pchg,net_invest_cash_flow_ttm,VEMA10,CCI20,net_profit_ttm,VR,TRIX10,debt_to_equity_ratio,VOL10,total_operating_revenue_per_share_ttm,asset_turnover_ttm,total_profit_ttm,eps_ttm,sales_to_price_ratio,gross_profit_ttm,ATR6,VOL240,single_day_VPT,interest_free_current_liability,TVSTD20,equity_turnover_rate,retained_profit_per_share,np_parent_company_owners_ttm,money_flow_20,TVMA6,debt_to_asset_ratio,DSRI,DAVOL20,financial_expense_rate,np_parent_company_owners_growth_rate,TVSTD6,PLRC24,net_profit_growth_rate,net_working_capital,interest_carry_current_liability,admin_expense_rate,Price1M,cash_to_current_liability,ROC20,ARBR,EBITDA,AR,retained_earnings_per_share,CCI88,cash_and_equivalents_per_share,value_change_profit_ttm,current_ratio,VROC6,arron_down_25,VOL5,ROC12,market_cap,operating_profit_ttm,operating_profit_per_share_ttm,net_finance_cash_flow_ttm,VOL120,adjusted_profit_to_total_profit,non_operating_net_profit_ttm,ROC6,fixed_asset_ratio,operating_revenue_per_share,ATR14,cash_flow_to_price_ratio,net_asset_per_share,Rank1M,net_asset_growth_rate,PLRC12,net_operate_cash_flow_per_share,goods_service_cash_to_operating_revenue_ttm,BIAS20,VSTD20,VDEA,sale_expense_ttm,surplus_reserve_fund_per_share,DEGM_8y,CCI15,fifty_two_week_close_rank,total_operating_cost_ttm,retained_earnings,debt_to_tangible_equity_ratio,total_operating_revenue_per_share,bull_power,BIAS60,operating_revenue_growth_rate,PLRC6,CR20,MAWVAD,fixed_assets_turnover_rate,asset_impairment_loss_ttm,total_profit_growth_rate,Price3M,VOL60,single_day_VPT_6,account_receivable_turnover_rate,gross_income_ratio,financing_cash_growth_rate,financial_liability,current_asset_turnover_rate,VEMA12,VOL20,accounts_payable_turnover_rate,OperateNetIncome,BIAS5,BIAS10,cashflow_per_share_ttm,VDIFF,operating_liability,equity_to_fixed_asset_ratio,financial_expense_ttm,EBIT,PEG,account_receivable_turnover_days,BBIC,ROC60,total_asset_growth_rate,VEMA5,net_debt,GMI,VMACD,operating_cost_ttm,total_operating_revenue_ttm,intangible_asset_ratio,VOSC,turnover_volatility,goods_sale_and_service_render_cash_ttm,BR,administration_expense_ttm,bear_power,non_recurring_gain_loss,financial_assets,DAVOL5,arron_up_25,VSTD10,circulating_market_cap,operating_revenue_ttm,ROC120,cash_rate_of_sales,operating_profit_per_share,MASS,VROC12,DAVOL10,single_day_VPT_12,accounts_payable_turnover_days,CCI10,cfo_to_ev,VEMA26,PSY,net_operate_cashflow_growth_rate,operating_assets,Price1Y,net_interest_expense,TRIX5,Volume1M,capital_reserve_fund_per_share,net_operate_cash_flow_ttm,equity_to_asset_ratio,WVAD,DEGM,operating_revenue_per_share_ttm,TVMA20,ACCA,average_share_turnover_quarterly,non_linear_size,sharpe_ratio_20,market_leverage,inventory_turnover_rate,MAC120,net_operate_cash_flow_to_total_current_liability,raw_beta,MACDC,share_turnover_monthly,sales_growth,sharpe_ratio_120,Variance60,Skewness120,inventory_turnover_days,EMAC20,book_leverage,quick_ratio,roa_ttm,liquidity,momentum,rnoa_ttm,growth,natural_log_of_market_cap,invest_income_associates_to_total_profit,roa_ttm_8y,cumulative_range,daily_standard_deviation,non_current_asset_ratio,OperatingCycle,net_profit_ratio,book_to_price_ratio,EMAC120,average_share_turnover_annual,EMAC12,long_debt_to_asset_ratio,leverage,operating_profit_to_operating_revenue,earnings_to_price_ratio,operating_profit_ratio,Skewness20,MAC60,roe_ttm_8y,EMA5,Kurtosis120,total_profit_to_cost_ratio,residual_volatility,operating_cost_to_operating_revenue_ratio,margin_stability,boll_up,SGI,roic_ttm,MLEV,size,sale_expense_to_operating_revenue,MFI14,net_operate_cash_flow_to_operate_income,net_operate_cash_flow_to_asset,sharpe_ratio_60,long_term_debt_to_asset_ratio,boll_down,earnings_yield,super_quick_ratio,long_term_predicted_earnings_growth,SGAI,beta,operating_profit_growth_rate,earnings_growth,Variance120,operating_tax_to_operating_revenue_ratio_ttm,Variance20,short_term_predicted_earnings_growth,debt_to_assets,LVGI,MAC10,Kurtosis60,operating_profit_to_total_profit,historical_sigma,EMAC10,long_debt_to_working_capital_ratio,net_operate_cash_flow_to_net_debt,MAC20,maximum_margin,net_operating_cash_flow_coverage,predicted_earnings_to_price_ratio,Kurtosis20,price_no_fq,cash_earnings_to_price_ratio,net_non_operating_income_to_total_profit,profit_margin_ttm,total_asset_turnover_rate,MAC5,cube_of_size,Skewness60,roe_ttm,EMAC26,net_operate_cash_flow_to_total_liability,ROAEBITTTM,net_profit_to_total_operate_revenue_ttm,relative_strength
002001.XSHE,2026-03-23,0.04325108853410731,-4394501803.78,1375050.13692,-15.120328,7242514700.53,1.587828,0.8385469999999999,0.395534,2.1440900000000003,7.311055,2.420405,8414150456.11,2.3564990000000003,0.21118,10367932492.2,92.418333,0.968775,8338.179562000001,2682609117.57,790174451.265,1.439994,7.986441,7199748891.32,47581066192.9,2360418070.02,0.282463,1.02923,2.0037540000000003,-0.003393,0.567702,820661486.945,0.009769,0.56942,11406466826.4,5271682088.52,0.027043,0.008534,1.009117,17.635066000000002,-11.297891,6737476648.82,166.244295,8.489286,123.863533,2.41584,9094668.87,2.434002,-8.777161,24.0,2.07288,3.066389,106401860000.0,8448835431.67,2.7489999999999997,-3148793844.44,1.124544,0.821103,-34684975.56,-10.473235,0.472812,1.803029,90.373571,0.005468,10.477892,0.04373,0.172668,-0.00784,0.780713,0.950281,0.096859,449356.17117,125445.80676,181556448.88,0.502845,0.005174,-73.801232,10.0,14186403529.8,26091154236.8,0.427241,1.803029,-0.0066459999999999,18.023398,0.129933,-0.014028,144.09994,-1293130.33222,1.025485,120951253.84,0.5250600000000001,0.187227,1.4825549999999998,-14557.360645,1.4642700000000002,0.4614279999999999,0.0438319999999999,8960108629.88,1.238348,1379157.45514,2.25331,6.558795,1895378904.58,-0.236298,-4.824742,0.193669,72538.930407,3777257974.76,1.517596,-76240763.88,2070642690.01,0.260323,245.856215,1.008843,42.762887,0.085761,1344417.44413,5312470203.4,0.789388,-52906.876354,12101699171.9,22469954547.1,0.056405,5.259655,0.006983,21352772234.5,177.54218500000002,607649780.37,-0.066438,62989738.51,10349923465.6,1.843307,72.0,380714.762404,105136160000.0,22469954547.1,43.651452,0.362196,0.657528,27.643394,-15.086422,1.90663,3196.463346,54.888128,-93.129791,0.073283,1306618.52473,41.666667,0.151013,34744039517.1,0.428881,,-0.478429,0.009737,1.019233,8138522622.15,0.717537,-2555932.34314,0.218578,7.311055,2377789052.05,0.0142099999999999,-1.197973,-1.01263,12.997439,1.036953,2.680695,0.773048,1.106106,0.610428,-0.0272759999999999,-0.769814,0.064706,3.2902199999999997,0.150936,0.7747069999999999,134.293523,0.991637,1.111094,1.86646,0.160609,0.072284,0.298501,0.910087,0.2688239999999999,25.390489,0.01805,0.11479,0.489575,0.023061,0.570657,380.149738,0.32232,-0.679108,0.807149,-1.6098709999999998,1.015479,0.079277,-0.92686,0.376006,0.0676659999999999,0.376006,0.401527,0.84729,0.174428,1.01023,2.609532,0.6566029999999999,0.064592,0.538572,5.176740000000001,1.159886,1.429533,0.180251,0.043019,0.819508,0.00808,39.825222,0.982492,0.180479,8.668802000000001,0.106069,0.8381790000000001,0.158793,1.760126,0.353271,0.775265,-0.616456,0.528361,-0.021262,0.109038,0.012786,0.25595,0.124252,0.276517,0.866506,1.050693,1.981535,1.002979,0.016361,1.018369,0.41933,0.451666,0.999032,0.751237,1.397149,0.069414,0.620168,34.62,0.076489,-0.005907,0.376006,0.498292,1.002369,-9.025044,0.449191,0.2235739999999999,0.970967,0.18838,0.0479189999999999,0.32232,0.001769
002003.XSHE,2026-03-23,-0.005175983436853104,-908385033.42,359918.158765,-183.13253,665775040.28,0.653473,-0.179348,0.494681,0.882,3.975811,3.910961,796660579.71,0.5599970000000001,0.412967,2009838578.51,4.796667,0.8650530000000001,-4344.08982,690267309.61,50282327.5108,0.985336,1.022493,660069692.23,2096348289.61,79234029.9117,0.32861,0.921502,1.081391,0.009984,0.016411,39363313.1324,-0.003023,0.018941,785988535.44,1421383356.12,0.1137329999999999,-0.04246,0.661357,-7.231208,3.38639,844387758.78,69.340645,1.467415,-171.375291,1.102331,16827447.82,1.372215,192.046108,100.0,0.82416,-4.035433,11591670000.0,809941494.81,0.6812590000000001,-326341550.09,0.939059,0.826974,-13280915.1,-3.081511,0.462727,1.089084,5.845,-0.013247,3.876074,0.290503,0.0806289999999999,-0.001366,0.247932,1.067182,-3.888807,192359.033015,-11114.836787,438551194.97,0.444922,0.000384,-242.649728,250.0,3979570275.0,1744594631.51,0.5487989999999999,1.089084,-0.016145,-6.064839,0.031557,-0.00617,50.838926,-7833.503255,1.53597,2213880.93,-0.0009019999999999,-0.0620779999999999,0.927815,-804.996839,2.145645,0.425193,-0.51576,1421383356.12,1.706288,360990.114188,1.01549,5.201912,242842502.377,-2.869097,-2.927121,-0.135119,-8890.569186,858215742.59,1.450942,47193746.82,276255771.78,11.008099,167.781716,1.033536,-8.963585,0.053569,380633.936616,969048685.66,0.980505,2224.267601,2716998187.65,4726800750.99,0.072608,-2.462829,0.005027,5044356734.17,65.954256,537595349.39,-0.042808,3423567.04,1330781243.11,0.8776440000000001,12.0,140988.030991,9946130000.0,4726800750.99,-5.063291,0.227233,0.217359,24.387645000000003,100.772852,0.939238,-543.224138,69.205318,-230.59554100000005,0.085642,369880.683374,41.666667,0.1360869999999999,5606305776.38,-0.098733,,-0.17059,-0.005716,1.44474,1074084441.43,0.6713899999999999,-393753.561494,0.01496,3.975811,104728413.417,0.0115909999999999,-1.644915,2.0636240000000003,-3.358357,1.000219,3.810787,1.079564,0.542027,0.361637,-0.0035,-1.569251,0.021972,-0.637206,0.042321,0.567708,94.468684,1.0401,1.000585,1.034576,0.095973,-1.135158,-1.065,0.670147,0.055995,23.173553,0.01869,0.1019019999999999,0.2087989999999999,0.0135199999999999,0.5822970000000001,262.2504,0.140851,-0.3769969999999999,1.080178,-1.704191,1.032531,0.0,-0.968013,0.171351,0.0569429999999999,0.171351,-0.297844,1.0645639999999998,0.150583,1.023047,1.379273,0.212992,-0.750219,0.574807,23.106705,1.076917,1.1965709999999998,0.116525,0.014282,-1.336664,0.09278,28.705162,1.4374209999999998,0.154832,-1.768461,0.02421,1.004006,0.0992519999999999,0.925881,0.307216,1.016991,-1.20023,0.015705,0.020295,0.050502,0.012628,0.03729,0.03762,0.321898,1.100184,1.030154,0.625166,1.014969,0.0139569999999999,1.030309,0.213678,0.304178,1.040462,0.954069,1.377557,0.0659179999999999,-0.661035,9.75,0.09266,0.001549,0.171351,0.681381,1.0295379999999998,3.969094,-0.0830159999999999,0.1432369999999999,1.044675,0.129305,0.030032,0.140851,-0.000186
002004.XSHE,2026-03-23,-0.009578544061302652,-885107905.39,1581696.44114,-325.536062,-48275963.57,0.991807,-0.166603,1.355375,2.20322,5.980457,1.202213,158387906.8,-0.024383,1.240695,4063451896.41,5.156667,1.750684,-23334.841487,3837285295.1,74374606.6805,1.359586,0.916831,-139146996.71,4303757129.64,187778387.942,0.449513,1.435648,0.944431,0.018747,-1.558432,44826568.9278,-0.001979,-1.124774,2899031864.35,4689482275.56,0.09805,-0.116289,0.2455,-10.074627,-5.488105,1447946834.65,94.059406,1.212498,-61.276392,1.199124,-93442741.6,1.339992,-13.881668,100.0,1.7478599999999995,-9.906542,9543210000.0,149547972.94,0.075532,-1601391313.6,2.2180020000000003,0.5162720000000001,8839933.86,-14.387211,0.316849,1.586406,4.63,-0.0618779999999999,4.898646,0.384704,-0.021631,-0.008679,0.300719,0.8426440000000001,-11.192999,527269.182332,-116918.347176,1092494588.18,0.295667,0.014171,-279.715302,85.0,10741038123.0,2400648219.55,1.0510700000000002,1.586406,-0.0540789999999999,-9.182264,0.016261,-0.025525,67.161017,-1778679.42208,1.263276,921431815.45,-0.716966,-0.09144,2.548078,-9578.985572,1.188556,0.3431619999999999,-4.9325410000000005,9369079909.66,1.029593,1596962.66368,2.09475,3.529404,396587079.693,-7.414522,-10.242086,-0.310746,-114734.49923,3776598328.46,1.73738,221975828.28,472394073.53,,302.88857,1.096516,2.553191,-0.058539,1529710.68944,10771509608.3,1.146116,2183.847946,7777504930.09,11840821528.2,0.124641,-7.184545,0.006883,9977595855.6,99.547511,1160992400.38,-0.112188,18720339.46,4231163370.97,0.788034,72.0,643725.058371,9069410000.0,11840821528.2,2.991453,0.1580339999999999,0.199198,24.525068,4.619033,0.993336,-2223.570489,102.000229,-210.996564,0.094835,1711697.16291,33.333333,0.2434909999999999,25013126041.9,0.053926,,-0.855426,-0.00526,2.744358,1871247423.87,0.550487,-5363490.79265,-0.056121,5.980457,215251522.553,0.009159,-0.656721,2.118927,-2.1404490000000003,1.384149,3.869186,1.05,0.193495,0.764103,-0.028964,-0.835252,0.006352,0.069922,0.136738,1.503108,93.042821,1.113628,1.436012,1.10425,-0.001651,-0.0615039999999999,-0.127092,0.015184,-0.861431,22.979096,-0.087734,0.015142,0.31723,0.021307,0.609298,395.931391,-0.004077,1.6955919999999998,1.054974,-1.013027,1.101484,0.097474,0.179939,0.0126299999999999,-0.014581,0.0126299999999999,-0.2172349999999999,1.101107,0.044938,1.066869,7.694468,0.0154479999999999,-0.467682,0.656838,10.20242,1.205862,1.0060440000000002,-0.007162,0.3261449999999999,-1.525791,0.092265,35.865128000000006,1.701469,0.063987,0.191613,0.157942,1.0462129999999998,0.632601,0.863614,,0.876919,-0.255868,-0.747395,-0.482143,0.111536,0.011188,0.130999,,0.446079,1.031141,1.114108,5.0375309999999995,0.99497,0.0171,1.095521,1.59326,0.055275,1.1260370000000002,0.8054180000000001,2.665589,,0.279035,4.82,0.196082,0.363579,0.0126299999999999,0.404893,1.080083,4.2026959999999995,0.989144,-0.014347,1.11614,0.045292,0.00134,-0.004077,0.001159
002006.XSHE,2026-03-23,-0.04721274175199086,-493529805.4,1684092.72934,-211.131121,218653051.69,0.659822,-0.399457,0.73829,2.76418,3.63702,2.129756,246160011.6,0.420654,0.209749,617175043.6209999,6.728333,4.0720339999999995,-4090.644729999999,1221750779.64,100669816.064,1.271356,1.297673,218653051.69,5047799180.78,254025698.068,0.424722,1.138833,0.553029,0.0011359999999999,0.92312,67237241.5961,-0.0047409999999999,0.921086,1406542015.01,368339547.3,0.091797,-0.119781,0.433706,-14.454859,11.909324,234321859.21,83.486683,1.594466,-196.535634,1.385468,9602772.93,1.884567,19.412517,100.0,2.67642,-9.828393,9013220000.0,242623433.95,0.4667689999999999,1037300506.38,4.463569000000001,0.50358,3536577.65,-11.440245,0.1735,0.542651,6.063571,0.062059,4.623947,0.601233,0.830017,-0.0069069999999999,-0.062691,0.558312,-11.315689,609269.332437,-141298.839537,53317533.91,0.296793,0.00789,-232.050894,165.0,1647550371.32,828792836.79,0.78164,0.542651,-0.0517309999999999,-17.935935999999998,0.18027,-0.027464,51.677516,-818568.6542229999,3.033397,12576938.85,1.1058940000000002,-0.181759,3.723023,-2194.342128,0.435878,0.3264559999999999,7.0408800000000005,878269780.01,0.605378,1684484.56161,2.468485,1.074079,6330852.656769999,-7.441016,-9.767392999999998,1.073877,-98198.459769,896209383.8,3.315719,2148278.4,40190641.01,0.441259,825.9194349999999,1.093005,-17.507136,0.442594,1644288.98061,1054321782.23,1.110814,43100.379768,1273333937.64,1890499357.76,0.031905,-5.829585,0.009335,1055487562.99,71.57735799999999,173542915.64,-0.1134299999999999,12062640.51,1245805197.01,0.599614,72.0,756691.596637,9013220000.0,1890499357.76,-12.335693,0.007629,0.073811,24.591373,96.910416,0.619276,-802.004286,335.17080899999996,-185.358587,0.001459,1782683.0213799998,41.666667,-1.223077,2932171361.32,-0.089249,,-0.8635149999999999,-0.007247,2.092336,14423430.77,0.575278,-1767519.9715900002,0.154121,3.63702,252693150.755,-0.0154,-0.2373239999999999,2.1208709999999997,-2.28585,1.013494,3.3449199999999997,1.2253889999999998,0.008686,1.266441,-0.015918,-0.670488,0.068368,-0.598973,0.148914,0.289589,107.625901,1.121712,1.060757,1.645161,0.052335,0.580076,-0.39618,0.273329,0.444967,22.921958,0.053401,0.035885,0.346125,0.026711,0.282755,933.545336,0.115659,-0.798849,1.177344,-0.1741319999999999,1.097918,0.019395,-0.72427,0.128338,0.024259,0.128338,-0.438853,1.21856,0.069094,1.06043,0.985289,0.163851,-0.63642,0.6735439999999999,6.071793,1.233885,1.122484,0.067163,0.020047,-1.581363,0.028203,47.217603,0.059368,0.003452,-1.532987,0.044134,1.021305,-0.711183,1.445555,,1.016225,0.922837,1.438598,0.204819,0.218477,0.008513,0.15434,1.027925,0.424722,0.940334,1.108247,0.457671,1.004787,0.023546,1.090379,0.131094,-0.030907,1.127595,0.76895,-1.041389,0.047605,-0.898644,17.34,0.0016,0.0,0.128338,0.452492,1.080392,4.210908,0.195713,0.090973,1.136326,-0.018364,0.014891,0.115659,0.000773
002007.XSHE,2026-03-23,0.004814305364511773,807909499.93,248843.365938,-321.885782,972011829.8,0.434122,-0.149332,0.265372,0.62962,2.335177,6.091197,1112266197.63,0.5318930000000001,0.164449,2483796449.11,13.178333,1.022411,-6903.173531,2468499286.37,40368891.2639,3.1048150000000003,3.961853,948617173.78,3146122611.93,168634822.027,0.1855109999999999,0.955625,0.683029,0.000332,-0.290992,42646369.3397,-0.001825,-0.3522349999999999,7122685826.9,457529776.74,0.054496,-0.068486,0.739545,-7.250163000000001,21.49883,1138653598.56,77.816519,4.453149,-261.954568,0.922726,146087015.84,3.43425,93.215597,100.0,0.75078,-5.522289,25949880000.0,1165784057.33,0.637927,-1011834390.48,0.964842,0.715839,-53517859.7,-6.9462649999999995,0.181611,0.864966,10.55,0.032621,6.222785,0.291466,-0.0336589999999999,-0.004556,0.1204529999999999,1.040103,-6.508213,61213.23093400001,-35175.232335,766980141.74,0.491295,-0.007228,-297.030568,250.0,3180013271.83,8137936335.08,0.233381,0.864966,-0.017577,-7.734292,-0.132556,-0.013419,50.996678,-233368.33195,1.441161,61947612.02,-0.355544,-0.07843,0.8917799999999999,-1728.163727,0.5918720000000001,0.58202,1.0923120000000002,478020750.47,0.43159,245679.884137,0.659015,6.139096,404358742.303,-4.531397,-5.860514,0.463124,-14921.908396,2539751377.41,4.484797,1418212.23,359731470.17,,608.2392110000001,1.055502,-7.128842,0.010295,277260.90923,1331531126.82,1.132486,20253.323939,1783702462.11,4267434736.51,0.021319,-6.07372,0.001768,4438570284.28,56.31769,232560183.17,-0.062657,10167000.95,4076295535.72,0.778138,8.0,64993.424466,22346580000.0,4267434736.51,-12.507702,0.246111,0.2041069999999999,22.297135,67.58972299999999,0.652563,-728.601662,58.640551,-234.68426,0.038499,260601.792533,41.666667,-0.056307,12191074071.8,-0.095939,,-0.43058,-0.005966,0.779458,1050264549.92,0.814489,-624185.431598,-0.090603,2.335177,157353946.765,-0.0056689999999999,-1.696969,1.217859,-3.5642419999999997,1.000294,0.7794800000000001,1.100481,0.460621,0.482571,-0.0112959999999999,-1.983223,-0.00913,-1.476636,0.048971,1.268134,461.84613499999995,1.065807,1.000731,2.652193,0.059752,-1.093333,-1.079417,1.664002,-0.389523,23.979433,0.0,0.11771,0.164359,0.01273,0.382278,1070.085345,0.2277739999999999,-0.228008,1.094693,-1.56282,1.056995,0.0,-1.221329,0.273181,0.036556,0.273181,-1.668843,1.083826,0.151619,1.039021,9.656753,0.399426,-1.164908,0.41798,14.240591,1.111074,0.819787,0.075559,0.0035229999999999,-0.552872,0.179729,41.174714,0.96583,0.064563,-1.379083,0.00564,1.028152,-0.297487,2.068546,,0.8855540000000001,-0.916465,-0.3352469999999999,-0.067284,0.036721,0.009243,0.033224,0.167517,0.183403,0.906053,1.062254,11.312544,1.033316,0.010834,1.053643,0.01288,0.165315,1.069613,0.878484,0.819627,0.05832,5.444916,14.2,0.040473,0.0,0.273181,0.262331,1.047465,0.396572,1.668477,0.0834179999999999,1.070026,0.0729419999999999,0.017177,0.2277739999999999,-0.000206
002008.XSHE,2026-03-23,0.01590836780146354,2040231303.36,2635071.0784,-119.852897,1224553456.62,1.295589,0.474676,1.120655,3.43801,16.856087,1.846449,1393120684.26,1.189345,0.281405,5368801190.87,47.243333,3.624126,-28527.093823000003,11984045137.2,1157859671.75,1.065214,12.002876,1131187202.79,60335974625.7,2100290061.97,0.507074,1.104534,1.248345,-0.009672,-0.297516,409606404.299,0.006609,-0.265854,10403244203.5,2371920173.96,0.0705799999999999,-0.113422,0.380119,9.908257,44.30563,2053499903.5,153.847658,12.520844,87.90822,5.040303,353444904.45,1.724664,20.256068,8.0,3.41584,-16.200336,61673240000.0,1381025867.39,1.341318,-589332145.06,3.725529,0.7041569999999999,12094816.87,-12.809316,0.1710839999999999,4.95334,52.314286,0.027067,16.482014000000003,0.070892,0.07241,-0.013706,-0.135875,0.84149,-11.694898,1198321.22004,-110418.345085,1198229356.03,0.517968,-0.035571,-148.79619,19.0,16325373367.4,12891503271.8,1.143528,4.95334,-0.021467,12.363766,0.1700569999999999,-0.016463,129.06770600000002,-3027215.37283,2.760829,308129207.13,-0.1744359999999999,0.1314789999999999,4.014422,-7069.582737000001,0.453222,0.309365,-0.713688,9334942545.71,0.714084,2682372.56304,4.650745,1.352843,464387380.754,-5.326379,-10.399091,1.582478,-179130.630059,9682506224.24,2.881189,-167862421.2,463669545.86,,794.312265,1.080043,58.75960799999999,0.122569,2599537.72781,13827935476.8,1.097261,-68712.284975,11986034731.1,17355084458.9,0.049524,-6.6780669999999995,0.016963,14604130379.5,109.542028,1224919541.2,-0.1009289999999999,67887897.08,7421027778.01,0.916874,40.0,520721.888219,57307770000.0,17355084458.9,48.377508,0.010281,0.422461,26.42789,19.738216,0.922825,-3880.227941,266.106244,-120.188809,0.0024,2861503.1931,25.0,-0.8562649999999999,30083294931.7,0.657863,,-1.124384,0.005203,3.027933,178426014.49,0.492926,-3625969.8333,-0.088769,16.856087,3018863492.84,-0.01473,-0.195224,-0.209301,2.816764,1.05859,2.136572,0.76991,0.0130689999999999,1.949461,-0.0596,-0.012511,0.024811,2.212844,0.4020019999999999,0.457424,168.494227,1.07473,1.257011,1.33389,0.032651,1.374837,1.322343,0.146931,-0.171593,24.845116,-0.052072,0.0490009999999999,0.8073819999999999,0.037565,0.339831,962.806492,0.070559,-0.770602,0.8079609999999999,-0.269831,1.089178,0.104974,-0.399927,0.079575,0.0183419999999999,0.079575,0.417308,0.889967,0.1055319999999999,1.0584870000000002,-0.011666,0.097822,-0.265239,0.690635,12.992427,1.280985,1.048265,0.043871,0.070272,0.289083,0.0690419999999999,35.146884,0.173278,0.004757,9.181368,0.124292,0.983889,-0.927991,1.203683,,0.869924,2.525503,-0.179611,0.020376,0.311577,0.008325,0.619717,-0.26793,0.501217,0.938073,1.11606,-0.426435,0.996593,0.025936,1.086385,0.44808,-0.010117,1.132437,0.850613,-0.37284,0.039186,-0.790081,59.9,0.002893,0.309039,0.079575,0.4627489999999999,1.05626,-5.631772,0.22789,0.066658,1.052822,-0.007356,0.009642,0.070559,0.0032359999999999
002009.XSHE,2026-03-23,-0.02158572021585714,14779861.81,5932594.781330001,-128.207037,-133111208.55,0.970015,-0.945738,1.749205,8.62332,7.055874,1.22498,-139798151.9,-0.33093,0.302572,403744427.635,5.611667,9.333502,-10070.237302,1432381728.94,1197472113.32,0.707233,1.205148,-129864765.19,29901238454.9,603679224.335,0.635713,1.358098,1.153143,0.016469,0.007314,114081437.239,-0.01627,-0.003895,44890019.38,1790678420.76,0.065545,-0.180337,0.084597,-34.567901,41.664203,144601480.62,119.67632,1.493771,13.916778,0.713403,-33612246.77,1.0139280000000002,47.929549,100.0,6.871580000000001,-17.916227,9380080000.0,-133445579.44,-0.331762,-504733085.6,12.296054,0.2564639999999999,-6352572.46,-10.134875,0.170902,1.784505,6.240714,-0.031159,4.978405,0.996725,-0.0558809999999999,-0.0158169999999999,0.0415009999999999,0.831201,-16.222089999999998,6024820.23759,-2439987.82069,49237610.42,0.288623,-0.066187,-146.747783,37.0,2842077195.0,600844315.05,2.4416029999999997,1.784505,-0.0619669999999999,-8.308705,-0.037818,-0.018983,34.147318,-10941313.168,3.079227,146244214.37,0.0462529999999999,-0.078298,19.242442,-4350.930724,0.795323,0.142267,1.794725,2169162113.83,0.817059,6426311.38109,14.17911,1.720577,23266877.924,-5.426231,-9.563329,-0.735111,-2743991.40695,1333585842.38,2.131549,46740721.38,33277502.04,,452.646029,1.112529,51.134153999999995,-0.073873,5084272.57118,3215793671.78,0.5982149999999999,-304003.586257,2434338479.48,2838106735.74,0.106116,-42.699321999999995,0.092112,2359037120.65,78.012117,186023329.59,-0.125883,7046056.65,663494361.81,0.558844,24.0,2251044.54048,8258140000.0,2838106735.74,25.782093,0.06845,0.040547,22.496755,-12.15634,0.701308,-4222.477172999999,209.232121,-132.442236,0.015718,9170302.78804,25.0,0.904614,4846456659.52,0.271963,,-1.539708,-0.014061,2.42313,194267209.19,0.3642869999999999,-10509609.7362,0.1810369999999999,7.055874,1494109762.96,0.00083,1.3565,2.12023,-1.94744,1.017686,4.313178,0.904628,0.057272,0.922277,-0.059883,1.146632,-0.051873,0.8985700000000001,0.6828960000000001,0.6116020000000001,83.46514,1.148567,1.111618,0.838816,-0.024158,2.59873,1.844115,-0.057598,-0.998552,22.961854,-0.291551,0.0003399999999999,0.984578,0.042622,0.4069,536.111169,-0.046901,-0.975803,0.972905,0.68216,1.111502,0.028038,-0.305372,-0.047019,-0.013845,-0.047019,-0.278554,1.090616,-0.002868,1.051356,0.8719030000000001,-0.051466,2.395808,0.857733,4.02037,1.459016,0.818617,-0.030238,0.028954,-1.54256,0.017349,28.983918,-48.928146000000005,0.035258,5.505485,0.05076,0.928248,-1.231523,0.5012979999999999,,1.131017,0.1152779999999999,0.0563929999999999,-0.546099,0.406131,0.006118,0.282466,1.299597,0.634842,1.007136,1.105746,-0.5202979999999999,0.967828,0.031849,1.096543,6.230512,0.0051909999999999,1.193632,0.35786,1.468437,0.027538,-0.1002049999999999,23.32,0.020711,-1.6e-05,-0.047019,0.515087,1.057376,4.2082,0.316525,-0.0648519999999999,1.156052,0.0047659999999999,-0.006149,-0.046901,0.003984
