Unnamed: 0,date,pchg,equity_to_asset_ratio,eps_ttm,money_flow_20,net_operate_cash_flow_ttm,CCI10,equity_to_fixed_asset_ratio,current_ratio,GMI,ROC60,operating_revenue_per_share_ttm,np_parent_company_owners_growth_rate,CR20,DSRI,sales_to_price_ratio,VOL20,net_debt,CCI20,financial_expense_ttm,net_invest_cash_flow_ttm,BIAS10,VOSC,VEMA10,financial_expense_rate,total_profit_growth_rate,arron_down_25,fifty_two_week_close_rank,Rank1M,current_asset_turnover_rate,VDEA,cash_and_equivalents_per_share,VEMA26,total_operating_cost_ttm,operating_profit_ttm,cash_rate_of_sales,debt_to_asset_ratio,WVAD,OperateNetIncome,bear_power,BIAS5,retained_profit_per_share,gross_profit_ttm,VOL240,BIAS60,DEGM,VR,intangible_asset_ratio,CCI88,non_recurring_gain_loss,ARBR,asset_turnover_ttm,net_finance_cash_flow_ttm,ACCA,bull_power,financial_liability,ROC6,turnover_volatility,VROC6,operating_profit_per_share_ttm,net_operate_cashflow_growth_rate,financial_assets,net_profit_growth_rate,VOL5,Volume1M,PLRC12,VSTD10,net_operate_cash_flow_per_share,DAVOL20,Price1M,goods_sale_and_service_render_cash_ttm,ROC12,arron_up_25,single_day_VPT_12,debt_to_tangible_equity_ratio,VMACD,fixed_assets_turnover_rate,net_profit_ttm,DAVOL5,VOL10,operating_assets,operating_revenue_per_share,total_asset_growth_rate,BBIC,VOL60,net_asset_growth_rate,DEGM_8y,interest_free_current_liability,TVMA6,ROC20,net_interest_expense,account_receivable_turnover_rate,TRIX10,operating_profit_per_share,fixed_asset_ratio,operating_cost_ttm,total_operating_revenue_per_share,capital_reserve_fund_per_share,non_operating_net_profit_ttm,MASS,single_day_VPT,market_cap,accounts_payable_turnover_days,adjusted_profit_to_total_profit,sale_expense_ttm,cashflow_per_share_ttm,TVMA20,PLRC24,Price3M,Price1Y,administration_expense_ttm,total_operating_revenue_ttm,asset_impairment_loss_ttm,DAVOL10,accounts_payable_turnover_rate,interest_carry_current_liability,value_change_profit_ttm,retained_earnings,VEMA12,financing_cash_growth_rate,PEG,PLRC6,total_operating_revenue_per_share_ttm,ROC120,VSTD20,MAWVAD,total_profit_ttm,circulating_market_cap,cash_flow_to_price_ratio,cash_to_current_liability,TRIX5,goods_service_cash_to_operating_revenue_ttm,ATR14,VDIFF,operating_revenue_growth_rate,gross_income_ratio,np_parent_company_owners_ttm,equity_turnover_rate,net_working_capital,retained_earnings_per_share,operating_revenue_ttm,BR,CCI15,cfo_to_ev,PSY,VROC12,net_asset_per_share,AR,VOL120,account_receivable_turnover_days,operating_liability,TVSTD6,debt_to_equity_ratio,TVSTD20,surplus_reserve_fund_per_share,BIAS20,ATR6,VEMA5,single_day_VPT_6,EBITDA,EBIT,admin_expense_rate,short_term_predicted_earnings_growth,daily_standard_deviation,average_share_turnover_annual,total_profit_to_cost_ratio,Kurtosis60,Skewness120,Kurtosis120,total_asset_turnover_rate,residual_volatility,leverage,super_quick_ratio,sharpe_ratio_120,cash_earnings_to_price_ratio,sharpe_ratio_20,net_profit_to_total_operate_revenue_ttm,non_current_asset_ratio,EMA5,long_debt_to_working_capital_ratio,historical_sigma,liquidity,earnings_yield,market_leverage,maximum_margin,inventory_turnover_rate,net_operate_cash_flow_to_net_debt,book_to_price_ratio,EMAC12,operating_profit_ratio,earnings_growth,invest_income_associates_to_total_profit,SGI,ROAEBITTTM,MAC60,price_no_fq,Variance60,long_term_predicted_earnings_growth,profit_margin_ttm,EMAC120,predicted_earnings_to_price_ratio,debt_to_assets,non_linear_size,MAC5,rnoa_ttm,OperatingCycle,size,share_turnover_monthly,MAC20,Skewness60,average_share_turnover_quarterly,MACDC,boll_down,roic_ttm,LVGI,boll_up,net_operate_cash_flow_to_total_current_liability,quick_ratio,Skewness20,long_debt_to_asset_ratio,raw_beta,sales_growth,MAC10,Kurtosis20,inventory_turnover_days,operating_cost_to_operating_revenue_ratio,net_operate_cash_flow_to_operate_income,long_term_debt_to_asset_ratio,cumulative_range,SGAI,roa_ttm,natural_log_of_market_cap,margin_stability,sharpe_ratio_60,net_operating_cash_flow_coverage,operating_profit_growth_rate,Variance120,EMAC10,net_operate_cash_flow_to_asset,MFI14,net_operate_cash_flow_to_total_liability,beta,EMAC20,operating_tax_to_operating_revenue_ratio_ttm,MLEV,book_leverage,roa_ttm_8y,EMAC26,cube_of_size,operating_profit_to_total_profit,roe_ttm_8y,operating_profit_to_operating_revenue,earnings_to_price_ratio,net_profit_ratio,sale_expense_to_operating_revenue,roe_ttm,momentum,net_non_operating_income_to_total_profit,relative_strength,MAC120,growth,Variance20
002001.XSHE,2025-11-24,0.015176374077112476,0.717537,2.3564990000000003,14612025474.5,8138522622.15,-155.652384,1.517596,2.434002,0.789388,-0.167434,7.311055,0.567702,116.243264,1.02923,0.306542,0.9689,5312470203.4,-81.421062,-76240763.88,-4394501803.78,-4.611447,-3.04285,551790.5736939999,-0.003393,0.5250600000000001,12.0,42.0,0.251354,1.238348,-706.966902,2.41584,575771.874536,14186403529.8,8448835431.67,0.362196,0.282463,-1376134.42765,1895378904.58,-0.037237,-2.708656,7.986441,10367932492.2,0.766249,-1.4299879999999998,0.218578,1.188347,0.056405,30.098857,62989738.51,-19.547437,2.420405,-3148793844.44,0.0142099999999999,-0.01292,8960108629.88,-6.323645,0.0041329999999999,40.636178,2.7489999999999997,0.151013,10349923465.6,0.56942,0.7855800000000001,0.000913,-0.006453,124467.013156,0.780713,1.116822,-0.0356649999999999,21352772234.5,-2.533715,72.0,1779.9945329999998,0.427241,-16295.549271000002,1.025485,7242514700.53,0.905515,0.8143199999999999,34744039517.1,1.803029,0.085761,1.032757,0.925257,0.172668,0.005174,2682609117.57,577939648.717,1.446193,,1.4642700000000002,0.187365,0.657528,0.472812,12101699171.9,1.803029,1.019233,-34684975.56,25.164322,-4191.136007,73301110000.0,54.888128,0.821103,181556448.88,0.193669,730830152.827,0.003095,-0.014321,0.080769,607649780.37,22469954547.1,120951253.84,0.938642,6.558795,5271682088.52,9094668.87,26091154236.8,558769.358362,0.0438319999999999,0.179339,-0.009427,7.311055,10.365571,265980.422239,-732507.832861,8414150456.11,72429160000.0,0.007937,1.009117,-0.380082,0.950281,31.621429,-17002.516174,0.129933,0.4614279999999999,7199748891.32,1.439994,11406466826.4,8.489286,22469954547.1,149.097856,-119.233074,0.104399,33.333333,-56.402465,10.477892,129.550419,0.8675510000000001,245.856215,3777257974.76,96910711.0506,0.395534,320744556.977,0.502845,-3.63247,28.945,535454.9905010001,-2697.616149,6737476648.82,2070642690.01,0.027043,0.126187,0.016059,-1.838441,0.6566029999999999,0.726363,0.868991,1.591467,0.498292,-0.967012,-0.955339,1.760126,0.8287129999999999,0.111029,0.500364,0.32232,0.570657,1.0245959999999998,0.41933,0.0123439999999999,-0.673467,1.128138,1.047902,0.7522840000000001,2.680695,0.451666,-0.274366,1.035561,0.376006,-0.021262,0.01805,1.429533,0.0479189999999999,1.014507,23.85,0.078658,0.345675,0.376006,0.977981,0.097462,0.276517,-0.58655,1.027841,0.910087,380.149738,0.536261,-1.594298,1.037694,0.8868219999999999,-1.623173,-0.013299,0.976636,0.180251,0.866506,1.098752,1.106106,1.86646,1.147856,0.079277,0.763181,0.064706,1.048344,0.890658,134.293523,0.538572,0.982492,0.106069,0.151227,0.775265,0.160609,25.017842,5.176740000000001,-0.169685,1.397149,0.528361,0.051301,1.034832,0.180479,49.429899,0.18838,-0.231413,1.0326229999999998,0.012786,0.061255,1.111094,0.11479,1.028907,-7.411644,1.002979,0.174428,0.376006,0.098222,0.32232,0.00808,0.2235739999999999,-0.532803,-0.005907,0.000662,0.966419,0.243273,0.097851
002003.XSHE,2025-11-24,0.013863216266173817,0.6713899999999999,0.560271,2256211584.18,1074084441.43,-95.785441,1.450942,1.372215,0.980505,-3.703704,3.977752,0.016411,117.940199,0.921502,0.364259,1.004,969048685.66,-14.562349,47193746.82,-908385033.42,-3.053977,-0.691369,358028.51193000004,0.009984,-0.0009019999999999,8.0,152.0,0.242454,1.706288,19409.129541,1.102869,366561.511803,3979570275.0,809941494.81,0.227233,0.32861,-810474.146887,242842502.377,-0.015288,-0.925422,1.022992,2009838578.51,0.923878,2.939559,0.01496,1.245031,0.072608,54.91446800000001,3423567.04,-5.182582,3.910961,-326341550.09,0.0115909999999999,-0.003368,1421383356.12,-4.878049,0.003815,-42.993036,0.681591,0.1360869999999999,1330781243.11,0.018941,0.807,0.000666,-0.002127,168635.226327,0.248053,1.242043,-0.006776,5044356734.17,2.4390240000000003,68.0,715.9184190000001,0.5487989999999999,-21926.01941,1.53597,665775040.28,0.998335,1.08368,5606305776.38,1.089616,0.053569,1.010255,0.934442,0.0806289999999999,0.000384,690267309.61,96429175.1183,1.770736,,2.145645,0.301843,0.217466,0.462727,2716998187.65,1.089616,1.445445,-13280915.1,27.852511,352.86740299999997,12976340000.0,69.205318,0.826974,438551194.97,-0.135185,112927764.618,0.003335,0.028645,-0.0572639999999999,537595349.39,4726800750.99,2213880.93,1.340614,5.201912,1421383356.12,16827447.82,1744594631.51,364044.621933,-0.51576,11.978956,-0.007539,3.977752,-4.210526,144641.679694,-297674.206896,796660579.71,11056660000.0,-0.011833,0.661357,-0.208691,1.067182,8.989286,-2516.88987,0.031557,0.425193,660069692.23,0.985336,785988535.44,1.468131,4726800750.99,135.289237,-36.469126,0.077126,50.0,-27.127676,3.877966,130.106654,0.808346,167.781716,858215742.59,19794297.1846,0.494681,45867220.8787,0.445139,-0.763359,7.6,320096.804186,-840.826405,844387758.78,276255771.78,0.1137329999999999,-0.0022949999999999,0.015364,-1.641722,0.212992,1.584255,0.777027,1.726989,0.681381,-0.448567,-1.01354,0.925881,-0.602471,0.082773,0.6672130000000001,0.140851,0.5822970000000001,1.009319,0.213678,0.015261,-1.192097,-0.057222,1.000212,0.954738,3.810787,0.304178,-0.567177,1.01323,0.171351,0.020295,0.01869,1.1965709999999998,0.030032,0.971444,10.92,0.060815,0.23695,0.171351,0.997035,0.059483,0.321898,2.003813,1.009341,0.670147,262.2504,-1.226722,-1.552973,1.007692,1.030144,-1.642213,-0.008719,0.941522,0.116525,1.100184,1.073863,0.542027,1.034576,1.285547,0.0,0.4086079999999999,0.021972,1.031502,0.936657,94.468684,0.574807,1.4374209999999998,0.02421,0.301651,1.016991,0.095973,23.286394,23.106705,-0.756749,1.377557,0.015705,0.043871,1.014081,0.154832,44.570604,0.129305,-1.045141,1.005658,0.012628,0.012777,1.000585,0.1019019999999999,0.999924,3.740411,1.014969,0.150583,0.171351,0.050867,0.140851,0.09278,0.1432369999999999,-1.332898,0.001549,-0.0002819999999999,0.985127,-0.060383,0.095983
002004.XSHE,2025-11-24,0.014613778705636848,0.550487,-0.024383,3770065020.89,1871247423.87,-156.862745,1.73738,1.339992,1.146116,1.483051,5.980457,-1.558432,82.352941,1.435648,1.248595,2.00006,10771509608.3,-134.171908,221975828.28,-885107905.39,-5.148515,-9.162659,1468485.74812,0.018747,-0.716966,100.0,29.0,0.384288,1.029593,-100808.79449,1.199124,1636560.81901,10741038123.0,149547972.94,0.1580339999999999,0.449513,-2955406.9164400003,396587079.693,-0.047181,-2.721365,0.916831,4063451896.41,1.431422,-0.263742,-0.056121,0.8706430000000001,0.124641,36.896705,18720339.46,-19.365713,1.202213,-1601391313.6,0.009159,-0.030523,9369079909.66,-7.707128999999999,0.0046619999999999,-37.482854,0.075532,0.2434909999999999,4231163370.97,-1.124774,1.76148,-0.000651,-0.005371,335029.65564099996,0.300719,1.1930379999999998,-0.043033,9977595855.6,-3.232323,76.0,-936.595009,1.0510700000000002,-36557.310497000006,1.263276,-48275963.57,1.050725,1.96268,25013126041.9,1.586406,-0.058539,1.035773,2.113683,-0.021631,0.014171,3837285295.1,174221031.39,-2.0449900000000003,,1.188556,0.148518,0.199198,0.316849,7777504930.09,1.586406,2.744358,8839933.86,26.823714,2876.7405059999996,9483810000.0,102.000229,0.5162720000000001,1092494588.18,-0.310746,188427819.274,0.000525,-0.002289,0.127115,1160992400.38,11840821528.2,921431815.45,1.170741,3.529404,4689482275.56,-93442741.6,2400648219.55,1499194.71403,-4.9325410000000005,,-0.017375,5.980457,21.265823,357100.385679,-547084.181579,158387906.8,9012960000.0,-0.062265,0.2455,-0.5133479999999999,0.8426440000000001,3.245,-137366.104987,0.016261,0.3431619999999999,-139146996.71,1.359586,2899031864.35,1.212498,11840821528.2,107.948655,-145.16128999999998,0.095121,33.333333,-41.618165999999995,4.898646,88.582942,1.676443,302.88857,3776598328.46,45150223.8489,1.355375,44918509.5429,0.295667,-4.209579,3.806667,1389301.72891,-5491.477685,1447946834.65,472394073.53,0.09805,,0.019191,-1.213931,0.0154479999999999,12.38467,2.682385,15.154057,0.404893,-0.1403599999999999,0.20151,0.863614,1.608828,0.1973099999999999,-1.020379,-0.004077,0.609298,1.02261,1.59326,0.016041,-0.318109,0.593494,1.436783,0.8071,3.869186,0.055275,1.754305,1.038509,0.0126299999999999,-0.482143,-0.087734,1.0060440000000002,0.00134,1.002644,4.79,0.091873,,0.0126299999999999,0.955748,,0.446079,2.127569,1.027975,0.015184,395.931391,-1.545975,-0.8610639999999999,1.0439459999999998,2.271935,-0.732221,-0.019725,0.988182,-0.007162,1.031141,1.099709,0.193495,1.10425,-0.948905,0.097474,0.4497069999999999,0.006352,1.05428,1.570375,93.042821,0.656838,1.701469,0.157942,0.2867679999999999,0.876919,-0.001651,22.972852,10.20242,0.079331,2.665589,-0.747395,0.07927,1.036858,0.063987,53.397238,0.045292,-0.950821,1.036689,0.011188,0.327519,1.436012,0.015142,1.032008,4.273205,0.99497,0.044938,0.0126299999999999,-0.014672,-0.004077,0.092265,-0.014347,-0.324362,0.363579,0.000908,0.937978,-0.8742540000000001,0.068523
002006.XSHE,2025-11-24,0.10576923076923084,0.575278,0.420654,13665438410.6,14423430.77,-173.572377,3.315719,1.884567,1.110814,8.873163,3.63702,0.92312,102.455357,1.138833,0.181851,5.96486,1054321782.23,-135.428946,2148278.4,-493529805.4,-9.436696,8.502461,4213226.53752,0.0011359999999999,1.1058940000000002,12.0,44.0,0.397252,0.605378,367513.293323,1.385468,3807406.151,1647550371.32,242623433.95,0.007629,0.424722,-6242775.01759,6330852.656769999,-0.102742,-8.029063,1.297673,617175043.6209999,4.3228860000000005,-1.945563,0.154121,1.180068,0.031905,24.11586,12062640.51,-9.218113,2.129756,1037300506.38,-0.0154,-0.048749,878269780.01,-10.233393,0.021348,-25.323261,0.4667689999999999,-1.223077,1245805197.01,0.921086,7.988180000000001,-0.000226,-0.006395,1776750.87474,-0.062691,1.502697,-0.081997,1055487562.99,-9.132213,88.0,-1637.825133,0.78164,-13707.916754,3.033397,218653051.69,2.012422,6.56045,2932171361.32,0.542651,0.442594,1.074458,5.270392,0.830017,0.00789,1221750779.64,873248106.988,-2.248289,,0.435878,0.263607,0.073811,0.1735,1273333937.64,0.542651,2.092336,3536577.65,26.790952,-1480.928571,10395870000.0,335.17080899999996,0.50358,53317533.91,1.073877,683118234.04,0.003751,-0.018143,0.1174809999999999,173542915.64,1890499357.76,12576938.85,1.652741,1.074079,368339547.3,9602772.93,828792836.79,4161211.52757,7.0408800000000005,0.508948,-0.032963,3.63702,17.439812,1393331.76478,-863523.992075,246160011.6,10395870000.0,0.053805,0.433706,-0.663058,0.558312,10.892857,353805.376569,0.18027,0.3264559999999999,218653051.69,1.271356,1406542015.01,1.594466,1890499357.76,135.83815,-171.795165,0.00128,41.666667,-28.738443,4.623947,126.620037,3.969437,825.9194349999999,896209383.8,412710436.701,0.73829,272090890.87299997,0.296793,-8.103017,13.178333,4106360.52245,-5538.053536,234321859.21,40190641.01,0.091797,1.016252,0.0304949999999999,-0.058085,0.163851,1.045643,0.4293149999999999,2.5785009999999997,0.452492,-0.432239,-0.770733,1.445555,0.89943,0.001387,-0.454945,0.115659,0.282755,1.056385,0.131094,0.027723,1.186038,-0.963074,1.013677,0.770034,3.3449199999999997,-0.030907,-0.998135,1.082252,0.128338,0.204819,0.053401,1.122484,0.014891,1.019842,20.0,0.262273,,0.128338,0.964731,0.037262,0.424722,2.112041,1.0873,0.273329,933.545336,-1.45248,0.202598,1.088175,0.355189,0.0896899999999999,-0.027949,0.983512,0.067163,0.940334,1.1928379999999998,0.008686,1.645161,-0.032902,0.019395,1.450855,0.068368,1.1042,-0.273382,107.625901,0.6735439999999999,0.059368,0.044134,0.232235,1.016225,0.052335,23.064674,6.071793,0.7518050000000001,-1.041389,1.438598,0.158203,1.079959,0.003452,62.552412,-0.018364,1.346763,1.079697,0.008513,0.017428,1.060757,0.035885,1.073171,4.206355,1.004787,0.069094,0.128338,0.021033,0.115659,0.028203,0.090973,-0.05033,0.0,0.001232,0.925871,0.420242,0.398572
002007.XSHE,2025-11-24,-0.007064868336544627,0.814489,0.5318930000000001,6450849206.46,1050264549.92,-118.836292,4.484797,3.43425,1.132486,-6.379101,2.335177,-0.290992,73.12253,0.955625,0.1515359999999999,1.25767,1331531126.82,-160.14283799999998,1418212.23,807909499.93,-5.09915,2.752579,456668.398327,0.000332,-0.355544,100.0,193.0,0.523413,0.43159,14271.947279,0.922726,442667.908549,3180013271.83,1165784057.33,0.246111,0.1855109999999999,-2062977.66078,404358742.303,-0.042969,-2.195989,3.961853,2483796449.11,0.944935,-4.67255,-0.090603,0.901447,0.021319,-155.533936,10167000.95,-5.928262,6.091197,-1011834390.48,-0.0056689999999999,-0.0280459999999999,478020750.47,-8.437314,0.003327,-17.737875,0.637927,-0.056307,4076295535.72,-0.3522349999999999,1.27014,-0.002571,-0.007986,84297.49365599999,0.1204529999999999,1.062764,-0.053696,4438570284.28,-5.518087,80.0,-898.0281279999999,0.233381,-1742.275984,1.441161,972011829.8,1.073302,1.3464,12191074071.8,0.864966,0.010295,1.037996,1.310477,-0.0336589999999999,-0.007228,2468499286.37,340275538.353,-4.522924,,0.5918720000000001,-0.03878,0.2041069999999999,0.181611,1783702462.11,0.864966,0.779458,-53517859.7,26.918444,-1175.638476,28161110000.0,58.640551,0.715839,766980141.74,0.463124,322531067.572,-0.000576,-0.047779,-0.026916,232560183.17,4267434736.51,61947612.02,1.137744,6.139096,457529776.74,146087015.84,8137936335.08,455197.579843,1.0923120000000002,,-0.013144,2.335177,-0.387847,115198.870936,-1057893.1404799998,1112266197.63,24250760000.0,0.030059,0.739545,-0.669694,1.040103,14.312857,12529.671295,-0.132556,0.58202,948617173.78,3.1048150000000003,7122685826.9,4.453149,4267434736.51,98.585893,-165.958185,0.035613,41.666667,21.500317000000003,6.222785,92.65763,1.183395,608.2392110000001,2539751377.41,69091909.0003,0.265372,88745333.7334,0.491295,-5.157558,17.04,455875.28998100007,-3215.18817,1138653598.56,359731470.17,0.054496,0.155755,0.010889,-1.622679,0.399426,-0.509459,0.265529,0.615394,0.262331,-1.094515,-1.266217,2.068546,-0.2995,0.037295,-2.394108,0.2277739999999999,0.382278,1.021666,0.01288,0.01075,-0.626625,-0.4752909999999999,1.000282,0.8780379999999999,0.7794800000000001,0.165315,-0.397874,1.041759,0.273181,-0.067284,0.0,0.819787,0.017177,1.049016,15.41,0.032791,0.486691,0.273181,1.0393709999999998,0.050536,0.183403,1.046027,1.022453,1.664002,1070.085345,-0.437796,-1.332045,1.05438,0.350966,-1.296006,-0.018462,0.998669,0.075559,0.906053,1.110091,0.460621,2.652193,0.133351,0.0,0.38351,-0.00913,1.053731,-0.3820469999999999,461.84613499999995,0.41798,0.96583,0.00564,0.092191,0.8855540000000001,0.059752,24.061207999999997,14.240591,-1.549817,0.819627,-0.3352469999999999,0.0257319999999999,1.038463,0.064563,40.782384,0.0729419999999999,-1.102739,1.047026,0.009243,0.003247,1.000731,0.11771,1.047854,-0.383057,1.033316,0.151619,0.273181,0.033685,0.2277739999999999,0.179729,0.0834179999999999,-1.12467,0.0,-3.6e-05,1.035691,0.070764,0.040072
002008.XSHE,2025-11-24,0.03127549632852866,0.492926,1.189345,19893068279.2,178426014.49,-127.940602,2.881189,1.724664,1.097261,5.7669440000000005,16.856087,-0.297516,38.062622,1.104534,0.473754,2.57564,13827935476.8,-140.95756799999998,-167862421.2,2040231303.36,-5.1124089999999995,-35.530896000000006,1412283.37396,-0.009672,-0.1744359999999999,100.0,50.0,0.939241,0.714084,-551471.369266,5.040303,2009587.7529400005,16325373367.4,1381025867.39,0.010281,0.507074,-2299723.39646,464387380.754,-0.0754929999999999,-1.945654,12.002876,5368801190.87,3.495472,-7.825824000000001,-0.088769,1.5948129999999998,0.049524,-2.308096,67887897.08,-8.693037,1.846449,-589332145.06,-0.01473,-0.053308,9334942545.71,-6.368421,0.010986,29.031724,1.341318,-0.8562649999999999,7421027778.01,-0.265854,1.76558,-0.006231,-0.011379,216402.022401,-0.135875,0.6314960000000001,-0.107051,14604130379.5,-13.745454999999998,28.0,-2460.4583199999997,1.143528,24636.11715,2.760829,1224553456.62,0.432885,1.85581,30083294931.7,4.95334,0.122569,1.0523790000000002,4.585215,0.07241,-0.035571,11984045137.2,601322960.595,-16.025489999999998,,0.453222,-0.4490159999999999,0.422461,0.1710839999999999,11986034731.1,4.95334,3.027933,12094816.87,23.463587,3535.0842409999996,36633290000.0,266.106244,0.7041569999999999,1198229356.03,1.582478,994482685.15,-0.00618,-0.077487,0.230492,1224919541.2,17355084458.9,308129207.13,0.4550079999999999,1.352843,2371920173.96,353444904.45,12891503271.8,1482752.5008200002,-0.713688,,-0.015859,16.856087,51.727079,776112.392974,-1708405.76323,1393120684.26,34040240000.0,0.045569,0.380119,-1.137097,0.84149,16.85,-526835.2521159999,0.1700569999999999,0.309365,1131187202.79,1.065214,10403244203.5,12.520844,17355084458.9,120.758597,-139.603514,0.003619,33.333333,-14.418021,16.482014000000003,112.06556,4.078633,794.312265,9682506224.24,93003399.7112,1.120655,482643304.007,0.517968,-9.937731,15.595,1312725.51875,-2057.786055,2053499903.5,463669545.86,0.0705799999999999,-0.256806,0.031199,-0.262716,0.097822,0.218604,0.927451,1.160748,0.4627489999999999,-0.2500239999999999,-0.372731,1.203683,2.730628,0.004871,-2.663725,0.070559,0.339831,1.019007,0.44808,0.0221759999999999,1.097602,-0.586505,1.102867,0.85039,2.136572,-0.010117,-0.191209,1.055695,0.079575,0.020376,-0.052072,1.048265,0.009642,1.0849030000000002,35.58,0.317741,0.498909,0.079575,0.96119,0.050506,0.501217,0.6003109999999999,1.019843,0.146931,962.806492,-0.16999,-0.556146,1.110343,0.7236560000000001,-0.023204,-0.034094,0.970597,0.043871,0.938073,1.250089,0.0130689999999999,1.33389,0.008289,0.104974,1.620457,0.024811,1.053879,-0.948875,168.494227,0.690635,0.173278,0.124292,0.5546840000000001,0.869924,0.032651,24.324223,12.992427,0.395835,-0.37284,-0.179611,0.242056,1.047459,0.004757,21.601139,-0.007356,1.735991,1.075072,0.008325,0.112883,1.257011,0.0490009999999999,1.080244,-2.3019580000000004,0.996593,0.1055319999999999,0.079575,0.030879,0.070559,0.0690419999999999,0.066658,1.156079,0.309039,0.002656,0.912383,0.268455,0.121197
002009.XSHE,2025-11-24,-0.03786982248520687,0.3642869999999999,-0.33093,8711885460.44,194267209.19,-190.2545,2.131549,1.0139280000000002,0.5982149999999999,-8.671484,7.055874,0.007314,114.965517,1.358098,0.429443,7.086415,3215793671.78,-187.830157,46740721.38,14779861.81,-3.749268,1.874319,4303554.41905,0.016469,0.0462529999999999,4.0,91.0,0.25445,0.817059,3532.2454369999996,0.713403,4191619.48406,2842077195.0,-133445579.44,0.06845,0.635713,-140435.501651,23266877.924,-0.067468,-2.815568,1.205148,403744427.635,7.940838,-4.755464,0.1810369999999999,1.917963,0.106116,-89.115909,7046056.65,29.741927,1.22498,-504733085.6,0.00083,-0.0296939999999999,2169162113.83,-4.086398,0.035883,20.301933,-0.331762,0.904614,663494361.81,-0.003895,7.2741,0.00063,-0.002787,1648463.17289,0.0415009999999999,1.132639,-0.04513,2359037120.65,-6.8594100000000005,40.0,-1466.048662,2.4416029999999997,76532.733053,3.079227,-133111208.55,1.1626379999999998,5.98156,4846456659.52,1.784505,-0.073873,1.031979,6.905842,-0.0558809999999999,-0.066187,1432381728.94,406253244.452,1.357187,,0.795323,0.046656,0.040547,0.170902,2434338479.48,1.784505,2.42313,-6352572.46,24.592765,821.959633,6608690000.0,209.232121,0.2564639999999999,49237610.42,-0.735111,435524100.393,0.001402,-0.049029,0.039472,186023329.59,2838106735.74,146244214.37,0.956048,1.720577,1790678420.76,-33612246.77,600844315.05,4271684.46255,1.794725,,-0.012424,7.055874,8.592201,2346989.70415,1541120.74024,-139798151.9,5818230000.0,-0.044225,0.084597,-0.3659429999999999,0.831201,3.505,80064.97849,-0.037818,0.142267,-129864765.19,0.707233,44890019.38,1.493771,2838106735.74,120.850958,-247.565813,0.020261,50.0,-11.876328,4.978405,150.592885,6.25655,452.646029,1333585842.38,180824440.948,1.749205,233899218.552,0.288623,-4.571063,4.533333,4436893.68384,-2493.4652929999997,144601480.62,33277502.04,0.065545,1.441512,0.0254199999999999,0.500907,-0.051466,-0.351134,0.57375,2.1741330000000003,0.515087,-0.830483,-0.330578,0.5012979999999999,0.410389,0.029396,0.383234,-0.046901,0.4069,1.021919,6.230512,0.027923,1.512599,-1.058245,1.030786,0.358528,4.313178,0.0051909999999999,-0.7484350000000001,1.034628,-0.047019,-0.546099,-0.291551,0.818617,-0.006149,1.049929,16.43,0.1396609999999999,,-0.047019,1.011909,0.033997,0.634842,1.995084,1.028971,-0.057598,536.111169,-1.913754,0.379303,1.0479,-0.0434769999999999,0.387053,-0.010548,0.991078,-0.030238,1.007136,1.104722,0.057272,0.838816,-0.56791,0.028038,1.409734,-0.051873,1.038953,0.614188,83.46514,0.857733,-48.928146000000005,0.05076,0.361052,1.131017,-0.024158,22.611651,4.02037,-0.949556,1.468437,0.0563929999999999,0.1285,1.03295,0.035258,53.297842,0.0047659999999999,1.252393,1.036624,0.006118,0.040603,1.111618,0.0003399999999999,1.0371,3.702831,0.967828,-0.002868,-0.047019,-0.019651,-0.046901,0.017349,-0.0648519999999999,-0.593434,-1.6e-05,0.000591,1.00913,-1.00203,0.139935
