Unnamed: 0,date,pchg,financial_expense_rate,TRIX5,MASS,PLRC12,cash_to_current_liability,VDEA,adjusted_profit_to_total_profit,np_parent_company_owners_growth_rate,bull_power,account_receivable_turnover_days,operating_revenue_growth_rate,net_profit_growth_rate,WVAD,TRIX10,capital_reserve_fund_per_share,VEMA10,operating_profit_per_share_ttm,DEGM,VEMA5,financial_assets,operating_profit_per_share,net_debt,OperateNetIncome,total_operating_revenue_ttm,VOL10,Volume1M,VOL240,money_flow_20,retained_profit_per_share,debt_to_equity_ratio,single_day_VPT,net_operate_cash_flow_ttm,BIAS5,VOL120,CCI88,ACCA,current_asset_turnover_rate,surplus_reserve_fund_per_share,asset_turnover_ttm,equity_turnover_rate,VEMA12,debt_to_asset_ratio,BIAS10,financing_cash_growth_rate,CCI15,ARBR,sale_expense_ttm,operating_cost_ttm,BIAS20,CCI10,accounts_payable_turnover_days,VOL20,net_profit_ttm,operating_profit_ttm,administration_expense_ttm,CCI20,current_ratio,ROC12,net_operate_cash_flow_per_share,CR20,account_receivable_turnover_rate,cfo_to_ev,arron_down_25,value_change_profit_ttm,net_operate_cashflow_growth_rate,AR,TVSTD6,single_day_VPT_6,ROC6,np_parent_company_owners_ttm,VROC12,total_asset_growth_rate,operating_assets,VOL5,financial_expense_ttm,fixed_assets_turnover_rate,cash_and_equivalents_per_share,sales_to_price_ratio,VR,circulating_market_cap,accounts_payable_turnover_rate,VOSC,net_working_capital,DAVOL10,net_asset_growth_rate,total_profit_ttm,admin_expense_rate,VROC6,TVMA6,total_operating_cost_ttm,bear_power,fixed_asset_ratio,net_invest_cash_flow_ttm,debt_to_tangible_equity_ratio,PSY,operating_liability,MAWVAD,DAVOL20,GMI,EBIT,BBIC,Price1Y,Price1M,eps_ttm,intangible_asset_ratio,Price3M,net_finance_cash_flow_ttm,gross_profit_ttm,VDIFF,DEGM_8y,total_operating_revenue_per_share,arron_up_25,ROC60,cashflow_per_share_ttm,goods_sale_and_service_render_cash_ttm,non_operating_net_profit_ttm,ATR14,single_day_VPT_12,VOL60,market_cap,operating_revenue_per_share,cash_rate_of_sales,asset_impairment_loss_ttm,goods_service_cash_to_operating_revenue_ttm,equity_to_asset_ratio,DSRI,total_operating_revenue_per_share_ttm,turnover_volatility,cash_flow_to_price_ratio,TVMA20,interest_free_current_liability,retained_earnings,ROC120,non_recurring_gain_loss,financial_liability,VMACD,VEMA26,EBITDA,net_asset_per_share,equity_to_fixed_asset_ratio,PLRC6,total_profit_growth_rate,ROC20,BR,gross_income_ratio,VSTD20,interest_carry_current_liability,BIAS60,DAVOL5,fifty_two_week_close_rank,operating_revenue_ttm,net_interest_expense,PLRC24,PEG,TVSTD20,ATR6,Rank1M,operating_revenue_per_share_ttm,VSTD10,retained_earnings_per_share,inventory_turnover_days,sharpe_ratio_60,SGAI,boll_down,sharpe_ratio_20,super_quick_ratio,quick_ratio,EMAC10,net_operate_cash_flow_to_asset,invest_income_associates_to_total_profit,debt_to_assets,SGI,roa_ttm_8y,EMAC26,beta,operating_tax_to_operating_revenue_ratio_ttm,operating_cost_to_operating_revenue_ratio,book_leverage,historical_sigma,operating_profit_growth_rate,inventory_turnover_rate,liquidity,raw_beta,roe_ttm,MAC60,earnings_growth,operating_profit_ratio,roic_ttm,long_term_debt_to_asset_ratio,Skewness120,EMAC12,daily_standard_deviation,maximum_margin,margin_stability,MACDC,residual_volatility,leverage,LVGI,net_profit_ratio,MAC10,operating_profit_to_total_profit,earnings_yield,earnings_to_price_ratio,MFI14,Kurtosis120,net_non_operating_income_to_total_profit,average_share_turnover_quarterly,non_linear_size,EMAC20,Kurtosis60,price_no_fq,size,short_term_predicted_earnings_growth,share_turnover_monthly,total_profit_to_cost_ratio,Variance60,net_operate_cash_flow_to_total_liability,average_share_turnover_annual,EMA5,operating_profit_to_operating_revenue,long_debt_to_working_capital_ratio,relative_strength,predicted_earnings_to_price_ratio,long_term_predicted_earnings_growth,book_to_price_ratio,net_operating_cash_flow_coverage,ROAEBITTTM,EMAC120,natural_log_of_market_cap,cube_of_size,market_leverage,net_operate_cash_flow_to_operate_income,net_operate_cash_flow_to_total_current_liability,boll_up,Skewness60,Kurtosis20,momentum,net_operate_cash_flow_to_net_debt,cash_earnings_to_price_ratio,MLEV,roa_ttm,Skewness20,MAC120,profit_margin_ttm,total_asset_turnover_rate,long_debt_to_asset_ratio,MAC5,non_current_asset_ratio,roe_ttm_8y,rnoa_ttm,sharpe_ratio_120,OperatingCycle,net_profit_to_total_operate_revenue_ttm,MAC20,Variance20,cumulative_range,sales_growth,sale_expense_to_operating_revenue,Variance120,growth
002001.XSHE,2026-04-20,,-0.000663,-0.047103,25.014157,0.000265,1.045421,-40299.598128,0.87523,0.152619,-0.001566,60.841381000000005,0.029698,0.153508,-1117458.63015,0.314112,1.020258,1099742.08289,2.555472,0.069354,1134272.35916,10134545223.7,0.521243,4825826909.23,1617133854.53,22251361880.6,1.73508,0.0007469999999999,1.028979,36233620117.4,8.25707,0.385468,-33643.984526,8797431340.92,-6.217532,1.258728,70.029579,0.037284,1.185261,0.502845,2.461136,1.481299,1098775.1755,0.277275,-7.048589,0.9787,-95.992443,44.72587,186625106.77,12310807989.9,-4.2260599999999995,-206.035088,48.309541,1.66851,6802086737.15,7854043614.04,656845768.83,-49.907579,2.627179,-0.1164819999999999,1.026622,110.809122,5.917025,0.0799059999999999,32.0,87168993.47,0.243794,111.620117,298691425.81299996,-6375.544586999999,-6.258541,6764199225.29,63.113689,0.060883,35471904581.8,1.65186,-14746421.76,1.032515,2.5443,0.211077,0.641061,104164360000.0,7.451944,-2.057297,12037537256.2,1.37844,0.1193849999999999,7849517417.92,0.029519,28.568790999999997,1835436459.6,14513428805.0,-0.062793,0.461426,-2042530461.93,0.416421,50.0,4252896081.53,1296620.88945,1.325553,0.93513,1712824662.52,1.0579690000000002,0.3523429999999999,-0.0421949999999999,2.213197,0.056871,0.052103,-4477830652.39,9940264377.81,-22605.066208,-0.015134,1.825086,4.0,33.566978000000006,0.740891,22156563859.8,-4526196.12,85.418571,-574.574198,1.7716330000000002,105418360000.0,1.825086,0.395366,235426877.98,0.99574,0.722725,0.8855049999999999,7.239931,0.004225,0.0218009999999999,1808208431.28,3262389386.75,26922910573.8,47.400086,38509573.15,8392638316.71,17694.531921,1121380.24171,10890683363.6,10.673984,1.566284,-0.019194,0.130471,0.145985,66.894248,0.446739,271859.972939,4135405646.06,4.748817,1.312325,27.0,22251361880.6,,0.003484,1.021155,456095792.34199995,96.586667,0.635314,7.239931,264619.085826,8.759914,131.651531,4.754848,1.0419120000000002,0.958372,-0.041486,1.857315,1.998782,1.058589,0.192899,0.024365,0.273941,1.029698,0.1127599999999999,1.037404,-1.5230290000000002,0.012334,0.553261,1.127712,0.019082,0.126415,2.734492,0.0093099999999999,0.291844,0.20619,0.954665,0.114796,0.352969,0.166727,0.115066,0.373397,1.057715,0.0264,0.589777,6.048719,-0.015347,0.8484149999999999,-0.887755,0.880108,0.305693,1.075831,0.997972,0.573643,0.064165,44.322357,1.402185,-0.001466,-1.010698,-0.898566,1.048171,0.004831,34.3,0.731941,0.208617,-1.054017,0.5973970000000001,0.233973,0.2495139999999999,-1.5396530000000002,1.051224,0.352969,0.4359479999999999,0.002253,0.079145,0.453976,-0.529542,2.1858619999999997,0.044047,0.878056,25.381203,-8.457844999999999,1.039456,1.136923,1.176133,1.129879,0.1303349999999999,-0.83341,0.919207,0.653824,0.083453,0.04742,0.149147,0.025265,0.836382,0.352969,0.4878989999999999,0.091811,1.0662969999999998,0.573847,0.1708299999999999,0.868705,3.216479,192.492912,0.305693,1.044125,0.270961,0.3739139999999999,0.0819059999999999,0.008387,0.1401349999999999,0.611234
002003.XSHE,2026-04-20,,0.0137939999999999,0.3583,23.376643,0.003646,0.582508,-40819.665539,0.755566,-0.079585,0.034168,42.093879,0.0269319999999999,-0.083046,438652.55436,-0.040516,1.524022,230486.926841,0.659057,0.007146,246200.55687800003,1216230108.19,0.0603799999999999,1011472292.34,53892002.7014,4800314902.13,0.5322,0.000372,0.82626,1308272712.32,0.923389,0.483889,-63.302279000000006,1134512903.69,1.286174,0.90365,-40.471115999999995,0.05116,1.71458,0.497214,3.82131,0.960811,230702.219736,0.323752,2.846648,-0.689263,155.82191799999998,11.868355,438415217.5,2782528503.5,3.188821,127.541075,65.211824,0.656105,648268670.15,783545886.09,556072514.14,186.165274,1.33345,2.2312369999999997,0.344546,105.392157,8.552311999999999,0.0874279999999999,64.0,16311186.42,0.040924,116.847042,23015347.1678,482.199291,3.810505000000001,644598106.67,38.320902,0.0842509999999999,5604035981.71,0.6343,66214647.45,1.512122,1.006486,0.400561,1.120089,10282770000.0,5.520471,-11.557169,682012855.03,0.5889449999999999,0.048298,780057464.35,0.115841,92.316336,59156969.5417,4081917790.32,0.0153,0.4878409999999999,-820084427.55,0.536868,58.333333,1138996325.63,202681.936558,0.726061,0.992861,91945694.36,0.980975,-0.0522409999999999,0.032199,0.545272,0.073211,-0.005255,-201300318.66,2017756400.14,-26662.646029,-0.001794,0.982265,8.0,-3.4482760000000003,0.095154,5050974162.41,-3488421.74,4.779286,227.28325299999997,0.87871,11984010000.0,0.982265,0.236341,1942827.04,1.052217,0.676248,1.05486,4.0376449999999995,0.003402,0.008783,65392464.642,976243935.5,1688941125.97,-1.07949,4908229.35,1069076498.69,14157.01951,257364.865765,1280775166.45,3.83819,1.386207,0.009848,-0.079014,0.5988020000000001,104.978687,0.4203449999999999,130171.466572,1069076498.69,-0.4657439999999999,0.7019310000000001,221.0,4800314902.13,,-0.000413,,33766824.4002,4.6216669999999995,0.612618,4.0376449999999995,76591.029674,1.420604,94.332682,-0.853512,1.044665,0.938042,0.171699,0.8802840000000001,0.97746,0.980463,0.166344,0.049189,0.317007,1.026932,0.101176,0.98183,-1.37445,0.012934,0.579655,1.000568,0.01335,-0.08083,3.816281,-1.326921,0.352536,0.141261,1.004679,0.0109489999999999,0.1632279999999999,0.111824,0.023863,0.37443,0.979128,0.013219,0.957937,25.209965,0.01285,-0.847417,-0.93728,1.077165,0.135047,0.972321,0.962916,0.170425,0.053788,73.761442,1.199764,-0.0075349999999999,-1.694003,2.064931,0.979202,0.389448,10.08,-1.382025,0.121017,-1.97354,0.202969,0.042557,0.185514,-1.742548,0.988851,0.1632279999999999,0.2386349999999999,-0.000434,0.0627669999999999,0.363185,-0.289112,6.689382000000001,0.028831,1.024508,23.206839,4.019794,1.0002209999999998,1.579228,0.552284,1.0001520000000002,0.004565,0.052837,-1.23089,0.404981,0.094669,0.013399,0.09505,-0.573433,1.037483,0.1632279999999999,0.7038310000000001,0.0,0.987302,0.600113,0.14668,0.623745,-0.284096,136.42656100000002,0.135047,0.969097,0.047732,0.120872,-0.001068,0.091331,0.049434,0.030061
002004.XSHE,2026-04-20,,0.018747,-0.16247,24.070192,-0.002165,0.2455,-158247.102752,0.5162720000000001,-1.558432,-0.003718,75.121842,0.016261,-1.124774,-1117596.86494,-0.084677,2.744358,1059188.11381,0.075532,-0.056121,973061.414835,4231163370.97,0.199198,10771509608.3,396587079.693,11840821528.2,1.39872,0.000611,1.765697,3077654392.81,0.916831,1.355375,1198.3715949999998,1871247423.87,-0.346955,2.128992,-17.036886,0.009159,1.029593,0.295667,1.202213,1.359586,1087892.96028,0.449513,-1.166125,-4.9325410000000005,-93.370884,-6.084798999999999,1092494588.18,7777504930.09,-0.423729,-76.818951,96.501307,1.57635,-48275963.57,149547972.94,1160992400.38,-20.289407,1.339992,-3.903346,0.300719,97.245179,4.792215000000001,0.0916169999999999,28.0,-93442741.6,0.2434909999999999,90.512159,33162425.2551,-1713.735721,-2.636535,-139146996.71,-19.303071,-0.058539,25013126041.9,1.27126,221975828.28,1.263276,1.199124,1.1567379999999998,1.029327,9727970000.0,3.730519,-15.906864,2899031864.35,0.656987,-0.021631,158387906.8,0.09805,-44.578142,135162017.008,10741038123.0,-0.021121,0.316849,-885107905.39,1.0510700000000002,50.0,3776598328.46,-1243132.18077,0.740421,1.146116,472394073.53,1.006387,0.105264,-0.003691,-0.024383,0.124641,-0.043291,-1601391313.6,4063451896.41,-173049.649151,0.014171,1.586406,4.0,-3.724395,-0.310746,9977595855.6,8839933.86,3.527143,-1093.287821,2.404058,10236180000.0,1.586406,0.1580339999999999,921431815.45,0.8426440000000001,0.550487,1.435648,5.980457,0.00385,-0.057689,153968415.127,3837285295.1,2400648219.55,5.295316000000001,18720339.46,9369079909.66,-14802.546399,1260942.60943,1447946834.65,4.898646,1.73738,0.001265,-0.716966,1.174168,96.596958,0.3431619999999999,294922.201517,4689482275.56,-4.268123,0.597118,56.0,11840821528.2,,0.00029,,37595616.8759,3.07,0.574918,5.980457,238713.80625,1.212498,100.842877,-0.535784,0.876919,0.945619,0.294511,0.863614,1.10425,1.007845,0.063987,-0.087734,0.446079,1.0060440000000002,0.015142,1.016444,-0.3148849999999999,0.011188,0.656838,1.436012,0.017357,-0.747395,3.5699099999999997,-0.1051769999999999,0.78535,-0.014347,1.044584,-0.482143,0.0126299999999999,-0.007162,0.157942,0.691721,1.0089709999999998,0.021278,0.800208,10.20242,-0.000584,-0.4357229999999999,0.20017,1.031141,-0.004077,1.011799,0.99497,0.575959,-0.013594,35.721140000000005,4.540674,0.363579,-0.603372,2.099429,1.0134379999999998,-0.3942219999999999,5.17,-1.535291,,-1.098718,0.0154479999999999,0.1211339999999999,0.045292,-1.002754,1.00393,0.0126299999999999,1.59326,0.000823,,,1.669156,2.665589,0.00134,0.990323,23.049194,4.1650480000000005,1.408388,1.701469,0.193495,1.062891,-0.321542,-0.252338,-0.2250079999999999,0.055275,0.182807,0.310931,-0.001651,-0.6587029999999999,0.997034,0.0126299999999999,0.404893,0.097474,1.003482,0.609298,0.044938,0.015184,0.229025,175.964719,-0.004077,1.004255,0.156919,0.282161,0.006352,0.092265,0.102618,-0.793507
002006.XSHE,2026-04-20,,0.00218,0.412379,23.164069,0.007169,0.533345,-201660.549767,0.4740479999999999,0.262363,0.007559,243.205476,-0.020674,0.261351,1371319.61662,-0.144864,2.099006,1017227.86992,0.4102159999999999,0.115426,1090780.33921,1390263821.29,0.092182,1468109594.72,37221845.153000005,1692963662.84,1.46492,0.000603,3.864669,2744598012.68,1.338327,0.977736,-1757.799452,139974236.74,-0.7503029999999999,3.776556,-102.235276,0.034238,0.545147,0.334555,1.787423,1.4465940000000002,1018054.18887,0.494377,0.8295030000000001,-0.795661,54.209343,22.641471,50821361.65,1141264118.75,2.114375,24.946434,328.25588799999997,1.497365,185446506.42,213227575.32,166084597.11,66.674154,1.5461049999999998,2.390438,0.402907,74.270557,1.48023,0.0131659999999999,64.0,23764076.26,-0.0301029999999999,80.739954,43930145.2101,23.487421,1.238042,185500338.2,52.967916,0.169144,3453324285.57,1.54702,3690252.54,2.239107,1.7823380000000002,0.181045,0.8748049999999999,9351080000.0,1.0967049999999998,-13.021404,1127854406.54,0.387898,0.052818,216381662.52,0.098103,120.392794,137700376.822,1513145876.65,-0.011915,0.224401,-642459691.33,1.034332,58.333333,1255351731.01,1477207.65763,0.39649,0.896489,49877599.34,0.997313,-0.0563309999999999,0.021315,0.35677,0.027656,-0.0854159999999999,227673796.25,551702075.109,-132564.950024,0.015186,0.673042,8.0,-17.816354,-0.528694,1096962557.8,3154087.2,3.5664290000000003,255.246133,2.485347,9351080000.0,0.673042,0.0826799999999999,10057658.35,0.647954,0.5056229999999999,1.167732,3.256993,0.003895,-0.029373,137356813.565,1313272878.12,869553391.15,-10.05,18004609.25,1139205670.18,69095.599744,1150619.1389,359960738.85,4.71165,2.253217,0.001127,0.387927,0.334635,58.098482999999995,0.325878,254195.41509,751998737.47,-8.237694,0.409638,141.0,1692963662.84,,-0.001778,1.921391,36451801.7001,2.788333,0.625313,3.256993,296349.658413,1.672883,134.94696000000002,-1.702793,1.1734440000000002,0.931421,0.008466,1.161234,1.28561,0.996465,0.028899,-0.055721,0.494377,0.979326,0.0300329999999999,1.011296,0.847358,0.011037,0.674122,1.116094,0.021875,0.395813,2.6677150000000003,0.234028,1.260106,0.0757429999999999,1.089772,-0.019316,0.125949,0.0554429999999999,0.067984,0.0606559999999999,0.995732,0.025003,0.807732,4.396494000000001,0.021476,-0.617172,-0.499155,1.127401,0.10954,0.991773,0.998173,-0.573752,0.019837,62.548102,0.625949,0.0,-0.594561,2.096351,1.001794,0.019888,17.99,-1.623215,1.163235,-1.129961,0.158887,0.12354,0.08746,-0.205039,1.0029549999999998,0.125949,0.291958,0.0003,0.0469,,-0.69987,5.138012000000001,0.012558,1.093129,22.958758,4.152088,1.031692,0.778423,0.080582,1.027167,-0.149745,0.979923,-0.6436310000000001,0.142652,0.014969,0.034016,0.038287,0.564967,1.149625,0.125949,0.349527,0.047367,1.00756,0.340752,0.0579,0.225125,-0.543664,378.152435,0.10954,0.979294,0.112649,0.381861,-0.0634049999999999,0.030019,0.1917029999999999,-0.475017
002007.XSHE,2026-04-20,,0.0001,0.182108,25.734357,0.0018399999999999,0.36167,-12342.355248,0.96726,-0.135543,0.009114,,0.049283,-0.1345569999999999,153434.859995,0.029688,0.764551,198408.293013,0.672269,-0.063699,185140.93673,3398260907.05,0.120628,1097695993.27,328848788.795,4595017702.01,0.58323,0.00035,0.967646,2799132490.46,4.038496,0.162711,-409.920213,877956500.25,-0.413278,0.8902329999999999,-69.466216,0.017099,0.473788,0.500005,7.805089,2.914242,200818.670711,0.122608,0.187768,1.558916,78.994614,0.0,818067517.05,1951537637.59,1.3637290000000002,53.279786,39.547869,0.60346,999992847.58,1228542093.21,224672887.88,79.252486,4.934694,-0.200401,0.233837,97.682709,,0.0309149999999999,28.0,77669218.17,-0.171227,96.518106,42271593.1209,195.878327,0.201207,940400665.87,-43.14493,-0.064236,11864005806.7,0.61634,457586.81,1.549338,0.423308,0.168302,0.8838889999999999,23503830000.0,9.102893,-7.105925999999999,7063992847.82,0.655143,-0.032913,1173348364.31,0.048895,-18.822551,139606301.195,3373662053.19,0.00175,0.1947829999999999,534282802.2,0.143098,50.0,1405188992.3,115125.192759,0.677868,1.068127,202174352.35,0.998222,-0.045519,0.014088,0.547205,0.022412,-0.01722,-1997063140.65,2643600646.07,-14270.026733,-0.010136,0.665478,8.0,-3.488372,-0.320021,4451476719.5,-55193728.9,10.483571,83.475809,0.8482620000000001,27302200000.0,0.665478,0.191067,58207765.52,0.968762,0.8773920000000001,0.95341,2.5144330000000004,0.001794,-0.021415,139950922.44,1337711206.22,8293913978.59,-8.118081,-38377983.11,466083446.81,-1927.671485,215088.697443,1782047083.7,6.29323,4.504467,0.002195,-0.1234589999999999,0.877785,96.518106,0.575293,62107.963746,457597975.16,-1.664162,0.692336,235.0,4595017702.01,,0.000711,,41335422.1582,8.788333,0.5926140000000001,2.5144330000000004,53820.45084,4.538501,420.229508,-0.754953,0.92698,0.95227,0.328861,2.8980029999999997,3.659979,0.998785,0.057525,-0.298686,0.122076,1.049283,0.113016,0.998844,-1.021726,0.0090239999999999,0.4247069999999999,1.000729,0.010443,-0.109483,0.856675,-1.101423,0.496618,0.08177,1.016923,-0.060493,0.267364,0.076126,0.004977,1.104341,0.997891,0.012309,0.8609700000000001,13.78066,0.007364,-1.295021,-1.297282,0.811833,0.217625,0.998126,1.097089,-0.531054,0.034444,70.841941,8.282994,0.0,-1.700275,1.25026,0.997369,8.123532,14.94,-0.5815020000000001,0.246221,-2.056381,0.391804,0.0552929999999999,0.2283619999999999,-1.563497,1.002118,0.267364,0.010754,-0.000347,0.04496,0.298106,-0.149336,2.739673,0.018419,1.026658,24.030233,0.589667,1.000313,0.718838,0.410471,1.020822,1.331747,2.2487060000000003,-1.16132,0.389295,0.032157,0.002775,0.065521,-1.207534,1.035347,0.267364,0.30107,0.0,1.00415,0.419529,0.146389,2.086799,-1.022985,,0.217625,0.986546,0.052683,0.117088,0.0033299999999999,0.178034,0.038827,-0.085983
002008.XSHE,2026-04-20,,0.000528,2.829936,25.254063,0.033492,0.471055,162362.868843,0.4615,-0.297666,0.154449,184.482551,0.269961,-0.247977,4359262.49817,1.458649,3.2123,3398409.69653,1.506858,0.045104,3573472.38818,9042290484.75,0.508202,12484892104.8,480915229.445,18758866083.9,5.07739,0.021253,3.691206,55217089186.4,12.319801,1.118001,8559.838739,1469219991.65,4.942339,3.561358,183.941268,0.051059,0.7521,0.517968,1.94377,1.00891,3322223.50086,0.5051829999999999,13.064976,-0.631108,126.202133,-50.690882,1469817304.86,12515886359.3,26.150212,120.399539,264.854141,3.95938,1317816356.29,1551465966.43,1333365446.05,146.69787,1.57952,39.126365,2.26455,249.084733,1.951404,0.014246,28.0,202070690.01,0.304755,124.595285,764068223.743,14527.010547999998,16.49902,1189684341.25,99.888361,0.117492,29206166321.2,5.3124400000000005,9900904.09,2.949591,6.640965,0.204298,2.5941110000000003,85320950000.0,1.359239,8.565415,9382373606.92,1.42569,0.081639,1553328600.21,0.071079,41.609588,3993905390.1,17556794813.8,0.098609,0.170144,511228524.43,1.12428,75.0,9941405845.14,7242121.35294,1.111761,0.956824,542533383.18,0.8887639999999999,1.267454,0.283829,1.279926,0.045716,0.439708,-984504132.89,6242808374.6,284562.220685,-0.026539,5.872205999999999,100.0,99.418605,0.967309,16385292751.2,1862633.78,61.07714300000001,16868.785241,4.1822550000000005,91820030000.0,5.872205999999999,0.078321,322700901.51,0.873469,0.494817,0.772207,18.219507,0.0147669999999999,0.010674,2763784736.02,12686136437.5,13217810514.1,143.59464599999998,84223693.69,9381046060.2,122199.351842,3037661.28017,3458818030.34,16.786106,2.9082209999999997,0.03063,-0.154005,38.070909,175.286168,0.332802,1043189.56763,3503768551.06,42.26916,1.49169,1.0,18758866083.9,,0.016271,,1304348703.8,70.15,0.033468,18.219507,828969.8381180001,12.837769,155.759099,23.649337,0.941171,0.5677909999999999,70.746166,1.081941,1.256967,0.897286,0.038413,-0.045526,0.4986569999999999,1.269961,0.048331,0.810979,2.734855,0.008689,0.667198,1.16295,0.027448,-0.145561,2.311261,1.394124,2.031116,0.068835,0.702893,-0.07803,0.0827059999999999,0.045197,0.0819,0.473692,0.8808379999999999,0.040678,0.849015,13.272367,0.04749,0.283078,-0.446191,1.033557,0.07025,0.884447,0.9975,-1.0841379999999998,0.012957,78.697161,-0.0108209999999999,0.173009,-0.130079,-0.707028,0.834976,-0.678234,89.18,0.597671,0.8581059999999999,-0.179718,0.101333,0.498824,0.120667,-0.255509,0.951778,0.0827059999999999,0.333876,0.003789,0.027259,,-0.954446,7.145378999999999,0.0104599999999999,0.614793,25.243096,-7.651386,1.044636,1.22224,0.1012179999999999,1.017621,0.258884,-0.561153,2.14799,0.186753,0.0160009999999999,0.032991,0.034454,0.146396,0.573557,0.0827059999999999,0.4904479999999999,0.068885,0.952904,0.331417,0.1070849999999999,0.160761,9.060456,340.24165,0.07025,0.792706,0.6122270000000001,0.93395,0.0338889999999999,0.0783529999999999,0.3487699999999999,-0.054072
002009.XSHE,2026-04-20,,0.016469,0.071466,22.553318,0.001361,0.084597,-1475833.04348,0.2564639999999999,0.007314,0.01394,110.182232,-0.037818,-0.003895,-1075413.6829799998,-0.216705,2.42313,3842544.71452,-0.331762,0.1810369999999999,3708379.11057,663494361.81,0.040547,3215793671.78,23266877.924,2838106735.74,6.05578,0.0018329999999999,9.466495,10641062035.3,1.205148,1.749205,1836.078081,194267209.19,1.001873,12.387783,6.36321,0.00083,0.817059,0.288623,1.22498,0.707233,3924188.85108,0.635713,0.780234,1.794725,45.440366,-10.618494,49237610.42,2434338479.48,1.996751,16.108711,194.264242,6.179015,-133111208.55,-133445579.44,186023329.59,64.800883,1.0139280000000002,1.390025,0.0415009999999999,94.769756,3.267314,0.014995,28.0,-33612246.77,0.904614,76.025285,68828422.8122,-43.735235,0.404858,-129864765.19,-15.377993,-0.073873,4846456659.52,5.5393,46740721.38,3.079227,0.713403,0.284511,1.533266,8782240000.0,1.853146,-29.904771000000004,44890019.38,0.488851,-0.0558809999999999,-139798151.9,0.065545,24.069677,471723563.72,2842077195.0,-0.0174889999999999,0.170902,14779861.81,2.4416029999999997,66.666667,1333585842.38,-904900.919764,0.498799,0.5982149999999999,33277502.04,0.989399,0.307824,0.021597,-0.33093,0.106116,-0.073365,-504733085.6,403744427.635,-1173519.70159,-0.066187,1.784505,4.0,15.671642000000002,-0.735111,2359037120.65,-6352572.46,4.462857,591.199687,15.058545,9975380000.0,1.784505,0.06845,146244214.37,0.831201,0.3642869999999999,1.358098,7.055874,0.015923,-0.029299,532070611.507,1432381728.94,600844315.05,55.485893,7046056.65,2169162113.83,302313.341889,5097708.55266,144601480.62,4.978405,2.131549,0.000266,0.0462529999999999,3.2472939999999997,86.64378,0.142267,1041511.08314,1790678420.76,-7.529969,0.447158,36.0,2838106735.74,,0.000138,,137610985.617,3.8,0.463935,7.055874,828775.970891,1.493771,87.46355600000001,1.107417,1.131017,0.940746,1.197946,0.5012979999999999,0.838816,0.990789,0.035258,-0.291551,0.634842,0.818617,0.0003399999999999,1.009477,0.239667,0.006118,0.857733,1.111618,0.03108,0.0563929999999999,4.1160000000000005,2.1111560000000003,1.011875,-0.0648519999999999,1.081431,-0.546099,-0.047019,-0.030238,0.05076,0.5435810000000001,0.991439,0.038244,0.351782,4.02037,0.014162,1.554504,-0.255813,1.007136,-0.046901,0.992258,0.967828,-1.154526,-0.013019,58.86841999999999,0.940443,-1.6e-05,1.158893,2.100318,1.000877,0.185039,24.8,-1.560382,1.299597,0.258758,-0.051466,0.514197,0.0047659999999999,0.6614720000000001,0.992438,-0.047019,6.230512,0.002206,0.0265439999999999,,-0.911204,1.468437,-0.006149,0.93344,23.023386,4.168789,1.023299,-48.928146000000005,0.057272,1.020101,0.334493,0.3004949999999999,0.881907,0.0051909999999999,0.019475,0.027273,-0.024158,0.143119,0.8983270000000001,-0.047019,0.515087,0.028038,0.990081,0.4069,-0.002868,-0.057598,2.330975,197.645789,-0.046901,0.980423,0.141477,0.579947,-0.051873,0.017349,0.396878,-0.984707
