Unnamed: 0,date,pchg,admin_expense_rate,goods_sale_and_service_render_cash_ttm,total_operating_revenue_ttm,TRIX5,eps_ttm,ROC12,asset_turnover_ttm,net_interest_expense,fixed_asset_ratio,BIAS60,CCI20,PLRC6,accounts_payable_turnover_days,CR20,TVMA6,DEGM,interest_carry_current_liability,DAVOL20,BIAS10,current_ratio,VEMA5,CCI10,VOL5,VSTD20,VMACD,accounts_payable_turnover_rate,net_asset_per_share,account_receivable_turnover_days,turnover_volatility,VROC6,administration_expense_ttm,total_asset_growth_rate,ACCA,TVSTD20,total_operating_revenue_per_share_ttm,account_receivable_turnover_rate,operating_profit_ttm,TRIX10,non_recurring_gain_loss,operating_revenue_per_share,market_cap,operating_revenue_per_share_ttm,financial_expense_rate,cashflow_per_share_ttm,net_debt,capital_reserve_fund_per_share,operating_profit_per_share_ttm,equity_turnover_rate,PSY,CCI88,WVAD,bull_power,VR,financing_cash_growth_rate,VOL240,net_asset_growth_rate,ROC60,cash_and_equivalents_per_share,debt_to_asset_ratio,GMI,total_profit_growth_rate,value_change_profit_ttm,cfo_to_ev,ROC120,non_operating_net_profit_ttm,financial_expense_ttm,cash_flow_to_price_ratio,single_day_VPT_6,sale_expense_ttm,EBIT,BR,PLRC24,retained_earnings_per_share,net_finance_cash_flow_ttm,ARBR,net_operate_cashflow_growth_rate,retained_profit_per_share,VROC12,AR,DAVOL10,VSTD10,TVSTD6,arron_up_25,VEMA12,operating_profit_per_share,net_operate_cash_flow_ttm,CCI15,money_flow_20,BIAS20,Price1M,operating_revenue_growth_rate,goods_service_cash_to_operating_revenue_ttm,VEMA10,VOL120,arron_down_25,net_profit_ttm,fifty_two_week_close_rank,cash_to_current_liability,ATR14,VOSC,Volume1M,PEG,VDEA,gross_income_ratio,cash_rate_of_sales,VOL10,financial_assets,DAVOL5,PLRC12,fixed_assets_turnover_rate,Rank1M,ATR6,BIAS5,net_profit_growth_rate,operating_cost_ttm,asset_impairment_loss_ttm,OperateNetIncome,debt_to_equity_ratio,circulating_market_cap,equity_to_fixed_asset_ratio,interest_free_current_liability,VOL20,TVMA20,Price3M,total_operating_revenue_per_share,debt_to_tangible_equity_ratio,intangible_asset_ratio,np_parent_company_owners_growth_rate,ROC20,retained_earnings,operating_assets,gross_profit_ttm,Price1Y,MASS,net_working_capital,DSRI,bear_power,EBITDA,total_operating_cost_ttm,single_day_VPT,DEGM_8y,ROC6,VDIFF,VEMA26,current_asset_turnover_rate,financial_liability,BBIC,equity_to_asset_ratio,operating_liability,single_day_VPT_12,net_invest_cash_flow_ttm,VOL60,net_operate_cash_flow_per_share,sales_to_price_ratio,np_parent_company_owners_ttm,MAWVAD,surplus_reserve_fund_per_share,adjusted_profit_to_total_profit,total_profit_ttm,operating_revenue_ttm,Variance120,net_operate_cash_flow_to_net_debt,short_term_predicted_earnings_growth,maximum_margin,Variance60,quick_ratio,EMAC120,MACDC,inventory_turnover_rate,MFI14,debt_to_assets,net_operate_cash_flow_to_total_current_liability,Skewness120,earnings_growth,Variance20,historical_sigma,net_profit_ratio,roe_ttm,share_turnover_monthly,liquidity,net_operate_cash_flow_to_operate_income,operating_profit_to_total_profit,predicted_earnings_to_price_ratio,SGAI,net_non_operating_income_to_total_profit,operating_profit_to_operating_revenue,EMAC20,cumulative_range,market_leverage,cash_earnings_to_price_ratio,net_operate_cash_flow_to_asset,roe_ttm_8y,boll_down,inventory_turnover_days,LVGI,price_no_fq,net_operating_cash_flow_coverage,leverage,momentum,Skewness60,beta,book_to_price_ratio,Kurtosis120,net_operate_cash_flow_to_total_liability,sharpe_ratio_60,total_profit_to_cost_ratio,cube_of_size,EMAC10,Kurtosis60,sharpe_ratio_120,EMA5,operating_tax_to_operating_revenue_ratio_ttm,MAC5,OperatingCycle,operating_profit_ratio,relative_strength,MAC20,operating_profit_growth_rate,book_leverage,MAC10,MAC120,profit_margin_ttm,Skewness20,Kurtosis20,rnoa_ttm,EMAC26,invest_income_associates_to_total_profit,EMAC12,MLEV,long_term_predicted_earnings_growth,boll_up,long_term_debt_to_asset_ratio,average_share_turnover_quarterly,sale_expense_to_operating_revenue,raw_beta,roa_ttm,natural_log_of_market_cap,growth,super_quick_ratio,daily_standard_deviation,long_debt_to_asset_ratio,average_share_turnover_annual,total_asset_turnover_rate,long_debt_to_working_capital_ratio,sharpe_ratio_20,SGI,MAC60,non_linear_size,roic_ttm,earnings_to_price_ratio,non_current_asset_ratio,size,net_profit_to_total_operate_revenue_ttm,sales_growth,earnings_yield,operating_cost_to_operating_revenue_ratio,residual_volatility,ROAEBITTTM,roa_ttm_8y,margin_stability
002001.XSHE,2025-09-01,0.04696591853699106,0.026675,21714850380.9,22865512850.9,0.675898,2.3756619999999997,10.30653,2.392195,,0.496434,10.970414,106.397687,0.001782,56.306622999999995,241.384615,1041926889.79,0.2934239999999999,5024077912.21,1.321174,2.126434,2.385019,862420.235899,76.306875,1.4207,220399.84686100003,18823.221549,6.393564,9.918932,245.093549,0.003396,-11.680409,609944989.47,0.09065,-0.001942,270803765.564,7.439758,1.468827,8502904324.02,0.531165,-75443647.13,1.841939,76313060000.0,7.439758,-0.00311,0.225843,7596875575.03,1.019233,2.7665919999999997,1.339276,66.666667,288.12041800000003,477174.449,0.041203,1.482974,0.482255,0.803021,0.187729,13.586459,1.792382,0.299702,0.789388,1.01495,-68057110.8,0.098685,16.627525,-29374621.21,-71102196.08,0.00889,2274.6113149999996,204031103.5,1970232353.82,195.0017,0.005513,7.930495,-3346865327.14,-47.761837,0.357902,7.427650999999999,24.834158,147.239863,1.672909,153039.953094,162293188.829,84.0,808880.234757,0.6791470000000001,8177467926.29,87.19761700000001,14909695248.4,5.927775,0.065413,0.3034179999999999,0.949677,827545.570536,0.7846390000000001,20.0,7301410376.99,3.0,0.802016,27.772143,11.281382,0.006166,0.0936159999999999,72429.65001900001,0.45783,0.357633,1.31263,8785504044.32,1.810641,0.0081409999999999,1.026506,0.264894,35.168333000000004,0.355671,1.118814,12396988942.4,105054690.42,2118419214.35,0.429903,75405280000.0,1.410656,2633484734.71,1.036645,745457548.0660001,0.112164,1.841939,0.466794,0.0582549999999999,1.1216700000000002,12.200633,24373756525.3,34943355936.8,10468198593.2,0.156633,28.042808,10605868892.6,1.02923,0.018247,5695663497.29,14500688141.5,-936.389157,0.000446,3.029046,91252.871567,717627.36319,1.337,9360789846.83,0.974304,0.700298,3744830916.46,3209.898341,-4136491686.86,0.904237,0.535802,0.299625,7267508324.82,1223604.19867,0.502845,0.862397,8473529702.81,22865512850.9,0.0581659999999999,0.216766,0.1057599999999999,0.71611,0.029705,1.790875,0.892682,0.011029,2.7247939999999997,69.907699,0.293522,1.190554,-1.846246,-0.021262,0.029514,0.012385,0.31932,0.238396,-1.535235,-0.62244,0.977602,1.000684,0.090195,0.775265,-0.0046939999999999,0.371866,0.954757,0.273529,1.054978,0.1071569999999999,0.187004,0.1736069999999999,0.863807,132.120082,0.866506,24.83,0.955514,-0.8786309999999999,-0.238017,0.594757,-0.901152,-0.3478159999999999,15.519689,0.1256519999999999,3.831016,0.644872,-7.608185000000001,0.978227,0.545058,1.400015,0.992867,0.012372,0.996456,377.213631,0.371866,0.000641,0.944039,1.017161,1.138015,0.979178,0.883948,0.371866,-0.253058,-0.061673,0.889576,0.944899,0.0065819999999999,0.972681,0.066634,0.320166,1.0242719999999998,0.1245869999999999,-1.6881529999999998,0.008923,0.571984,0.16697,25.05811,0.19709,1.680247,0.012962,0.096153,-1.773457,0.522893,0.513683,18.489377,1.429533,0.901141,-0.615849,0.186195,0.095233,0.582348,0.545239,0.31932,0.064706,0.8875639999999999,0.5421699999999999,-0.690484,0.049257,0.1122359999999999,4.8591940000000005
002003.XSHE,2025-09-01,-0.003780718336483968,0.113938,5096498564.03,4715754372.8,-0.31519,0.56497,-2.274795,3.946567,,0.460088,-2.118934,-133.509531,-0.009097,71.273004,108.706468,128879466.4,0.024606,1481373084.9,0.952314,-3.512712,1.232608,364385.514607,-133.056395,0.99438,150533.657742,6486.120989,5.051001,3.75813,166.166146,0.0039109999999999,-51.074165,537304104.15,0.02758,0.016377,44584328.7798,4.034388,2.166506,801537373.71,0.060345,4893541.55,1.162248,12553870000.0,4.034388,0.00895,-0.228561,1176050448.38,1.466326,0.685725,0.941875,50.0,-93.014792,-175086.261269,-0.0129229999999999,0.959088,-1.7287290000000002,0.958533,0.029227,-4.702751,1.143969,0.361362,0.980505,-0.038705,17167256.34,0.08251,-16.028147,-11800548.81,42204783.09,-0.020735,-1516.849469,436781110.74,338644078.56,62.216080000000005,0.000964,1.309464,-579614760.31,22.208022,0.3563469999999999,0.856929,51.028646,84.424102,1.260328,159586.463018,50611212.9359,76.0,353644.695352,0.27057,1130577838.72,-146.05021399999998,1686815850.59,-2.902088,-0.029366,0.078084,1.080739,360231.63948899996,0.786279,20.0,660387656.51,236.0,0.680195,6.076429,8.804165,-0.000376,,24649.340844,0.422739,0.2397449999999999,0.99097,1365470789.77,1.264665,-0.00298,1.589005,0.7440329999999999,7.836666999999999,-1.971522,-0.022311,2722222884.52,2213880.93,301279802.978,0.572118,10918430000.0,1.388078,892569783.37,0.748785,84327637.3495,-0.021971,1.162248,0.639073,0.073192,-0.027347,-0.739372,1530619232.03,5589403258.29,1993548572.9,-0.111756,26.595957,552199010.84,0.921502,-0.031539,694049138.57,3979329822.07,-1139.120515,-0.0014119999999999,-6.2008730000000005,31135.461833,322509.233519,1.6764990000000002,1481373084.9,1.023724,0.638638,1031850659.52,-441.722751,-818125940.86,0.7481270000000001,0.340202,0.375643,653786580.43,465746.586639,0.452535,0.840659,789736824.9,4715754372.8,0.06872,0.338131,0.022788,0.944067,0.033128,0.934255,1.055057,-0.009007,3.843458,46.133809,0.355097,0.575104,-2.031618,0.020295,0.0366509999999999,0.015652,0.140039,0.14883,-1.861528,-1.468639,1.535226,1.0064959999999998,0.0620559999999999,1.016991,0.0076879999999999,0.16997,1.027069,0.229807,1.000264,0.090058,0.1625589999999999,0.160405,0.995082,93.665655,1.100184,10.74,1.47801,-0.913565,-1.036655,-0.383742,-0.851892,-0.52085,10.327515,0.158227,-1.218451,0.211244,3.80445,1.025439,0.2228369999999999,-1.317649,1.016972,0.012379,1.020112,259.831801,0.16997,-0.000273,1.029888,-0.022312,1.000764,1.036406,1.047696,0.16997,-1.048229,1.6029209999999998,0.670798,1.026444,0.016265,1.026565,0.010973,0.289501,1.0646950000000002,0.020026,-1.870943,0.092622,0.5919939999999999,0.094953,23.253295,-0.0026739999999999,0.838765,0.014447,0.0,-1.611074,0.67805,0.252229,-0.671134,1.1965709999999998,1.021648,2.0083330000000004,0.117472,0.052078,0.579267,-1.2690780000000002,0.140039,0.021972,0.017553,0.5772609999999999,-0.7505109999999999,0.030173,0.103005,22.499399
002004.XSHE,2025-09-01,0.008146639511201537,0.102674,9698173431.96,11687659517.0,0.54257,-0.109565,13.318284,1.158021,,0.316476,13.233083,81.930013,0.001443,108.991653,191.758242,230651934.242,-0.0734809999999999,5327700491.48,1.793062,2.115541,1.2301540000000002,2142784.66695,51.679587,2.3607400000000003,1500493.41634,-60445.982528,3.303005,4.923621,301.58544,0.01879,4.290376,1200021587.2,-0.04749,0.006415,181505538.14,5.903099,1.193692,-23103206.94,0.586825,26953425.89,1.577874,9939190000.0,5.903099,0.020555,-0.0301,10744970494.2,2.681963,-0.011669,1.365872,75.0,213.847435,585568.1388930001,0.043452,2.481617,-4.130565,1.217945,-0.018962,17.564403,1.487769,0.461672,1.146116,-1.0365030000000002,-108740257.01,0.089907,28.388747,-673727.95,240236555.33,-0.004051,1820.976471,1065378565.1,435615926.16,161.036921,0.006648,1.298969,-1507946476.51,-45.956015,0.050905,1.003302,116.214029,115.080906,2.66798,1720903.64073,60480868.9352,72.0,2143089.3709299997,0.179989,1794575765.92,64.15620600000001,4100760527.08,6.990622,0.0769519999999999,0.0034119999999999,0.829779,2180684.22049,1.257363,20.0,-216929032.59,2.0,0.2891829999999999,3.585714,16.573741000000002,0.009784,,415636.054014,0.339116,0.153544,3.3546199999999997,4711856047.05,1.877532,0.00712,1.234252,0.234815,2.9083330000000003,1.866883,-1.477048,7724189719.22,926092422.97,311680895.842,1.4044020000000002,9445730000.0,1.701008,4052262244.22,2.25453,204979848.552,0.1355819999999999,1.577874,1.107208,0.12344,-1.980556,13.8322,2571854008.09,24942622284.3,3963735534.25,0.169588,27.917933,2158832080.63,1.435648,0.001603,1451062247.38,10740719548.3,11124.073022,0.0094849999999999,2.03252,355190.07148600003,1787899.2994400002,1.008321,9671273208.36,0.964662,0.538328,4019359434.35,7221.408036,-346224966.78,1.387617,0.251855,1.175917,-224056957.25,-1324787.92962,0.295667,0.464617,-23776934.89,11687659517.0,0.069865,0.046408,,0.783754,0.0695809999999999,0.998561,0.868943,0.008426,3.5557160000000003,63.02990500000001,0.458196,0.176178,0.318743,-0.482143,0.170024,0.013709,-0.018561,-0.022984,-0.76945,-0.654184,1.895132,0.934581,,0.876919,-1.2956219999999998,-0.001977,0.946234,0.263892,1.403544,0.180556,0.0605159999999999,0.04444,0.833958,101.245421,1.031141,5.02,2.442992,0.067987,-0.628305,3.310408,-0.5118,1.682037,17.247093,0.036423,3.4999870000000004,-0.0023239999999999,4.209569,0.970699,20.271437,2.433786,0.984028,0.01098,0.981673,402.830861,-0.001977,0.000194,0.934661,-1.0340200000000002,1.404067,0.979283,0.844622,-0.001977,2.451189,9.427224,-0.002289,0.935125,0.065882,0.965165,0.302506,,1.035365,0.145363,-1.24712,0.091154,0.7301449999999999,-0.007315,23.019751,-0.8538549999999999,0.813619,0.017847,0.086649,-1.390133,0.394128,1.99676,9.736441,1.0060440000000002,0.883134,2.101485,-0.011331,-0.022543,0.610892,-1.503851,-0.018561,0.006352,0.357534,0.660884,-0.6392329999999999,-0.000198,0.01486,9.887695
002006.XSHE,2025-09-01,0.05114942528735633,0.087174,1027407288.75,1827884603.36,-0.0598309999999999,0.312079,3.509781,2.055402,,0.157394,7.296223,41.982896,-0.003957,318.43723700000004,174.57846999999998,346951580.112,-0.00785,440030337.78,1.110622,-0.453741,1.906035,2333590.2623799997,-31.520223,3.48668,783836.2207439999,-91481.28542,1.130521,4.55675,793.910292,0.01201,-25.482874,159344278.22,0.507251,0.0311279999999999,114930784.497,3.5165599999999997,0.453452,167721379.73,0.325939,4917929.59,1.263832,9351080000.0,3.5165599999999997,0.0006799999999999,0.60102,1132910904.93,2.084938,0.322669,1.295798,66.666667,94.930881,-3819868.26519,0.020118,1.415125,17.493955,3.835872,0.7694439999999999,6.8289789999999995,1.054017,0.415074,1.110814,-0.130469,3250237.07,0.003948,-1.747679,6017134.49,1242913.65,0.033531,-783.65043,49382242.38,83322621.02,144.917509,0.00457,1.534267,912001850.56,-24.03918,-0.618875,1.237474,15.147849,120.87833,1.117207,480807.59262700006,66419604.536000006,72.0,2433701.0825099996,0.16002,40573790.85,6.503642,7099537431.42,1.6613919999999998,0.020958,0.086038,0.562074,2427962.88233,3.459396,16.0,162216696.9,51.0,0.332196,4.1,5.170254,0.0042299999999999,,217309.800963,0.306569,0.022197,3.86486,1274957654.58,1.007887,-0.001121,3.256553,0.332816,4.125,0.840807,-0.121019,1267511332.03,13606208.87,84849070.0909,0.709619,9351080000.0,3.716307,1151967329.38,3.84208,354888484.97800004,0.074199,1.263832,0.741362,0.025044,-0.120197,9.162621,797501669.45,2774393060.72,560378928.224,0.12007,27.036612,1442404884.63,1.138833,-0.00487,224861666.32,1624562611.81,2535.278873,-0.006164,-2.06859,125828.515543,2307872.56697,0.629587,801020987.78,0.99007,0.5849260000000001,879761030.5,923.85398,-640169348.77,2.828347,0.375709,0.195473,162216696.9,-2977409.67798,0.296793,0.781149,173738514.22,1827884603.36,0.160485,0.17238,1.325766,0.658245,0.053773,1.700921,0.938749,-0.005399,3.881643,59.949963,0.415074,0.0246009999999999,0.519125,0.204819,0.0603919999999999,0.025782,0.088746,0.068487,-0.24589,0.386033,0.199554,0.998529,0.039365,1.016225,0.0,0.091757,0.982749,0.475827,1.005914,0.004339,0.01002,0.068246,0.924234,92.744226,0.940334,17.99,2.790375,-0.784165,-0.652468,0.478963,0.903338,-0.858261,5.492030000000001,0.116191,1.190653,0.117591,4.236617,0.994411,0.235028,-0.1895859999999999,0.994941,0.008161,0.991662,886.6545179999999,0.091757,0.000166,0.983658,-0.090158,1.023038,1.004558,0.939763,0.091757,0.1230869999999999,-0.132524,0.188598,0.975512,-0.006084,0.992614,0.009405,,1.043081,0.0219259999999999,-0.529021,0.027016,1.3049959999999998,0.04006,22.958758,0.45056,1.5643049999999998,0.02303,0.0,-0.256056,0.451402,0.061553,7.935762,1.122484,0.931999,2.107704,0.05435,0.017347,0.250645,-1.565166,0.088746,0.068368,-0.911514,0.693431,-0.662359,0.011394,0.036862,5.928483
002007.XSHE,2025-09-01,-0.002970885323826278,0.056822,4656415040.83,4524687066.31,0.217567,0.6727310000000001,2.812687,5.853785,,0.1910089999999999,4.904286,48.930065,-0.004981,60.194611,124.479167,687011608.4,-0.072977,302059245.62,1.596907,-0.093045,6.368861,800490.844038,-3.169572,2.55754,259454.29679,27971.496483,5.980601999999999,6.573711,606.187684,0.007268,-12.949555,257102741.34,-0.006529,0.001525,205322018.936,2.475948,0.593875,1475727687.15,0.222106,18423003.34,0.509224,31395710000.0,2.475948,0.000415,-0.476691,410273719.92,0.7773439999999999,0.807531,3.087573,66.666667,144.01922,-2879.148533,0.012312,1.239208,3.020219,0.904835,0.057896,6.5756820000000005,0.631951,0.100746,1.132486,-0.263842,174154952.4,0.030456,8.734177,-59588355.78,1877239.86,-0.027739,464.562373,804557834.78,226954672.76,173.86281200000002,0.0019579999999999,4.806188,-1266813570.35,-32.794711,0.076378,4.314893,79.749716,141.068101,1.963865,273084.251565,148878146.397,88.0,717378.00134,0.130044,968515904.96,24.580477,8766751954.38,1.103428,0.0124879999999999,-0.163541,1.029113,742485.770854,1.017066,36.0,1229385911.76,19.0,0.544424,18.264286,16.663235,0.001779,,91566.882923,0.618534,0.214051,1.99738,2927493301.5,2.514626,0.00344,1.543982,0.565496,26.158333,-1.1848610000000002,-0.2541739999999999,1726016390.34,61947612.02,174168704.646,0.1302849999999999,27036220000.0,4.707922,1163833008.44,1.62416,438387378.103,0.050157,0.509224,0.114605,0.021976,-0.166013,2.93589,8783101138.51,12607947099.0,2798572273.63,0.065777,27.635321,7870171979.84,0.955625,-0.002238,802053505.42,3178763043.73,1415.447953,0.001514,1.237478,119538.379406,597839.621934,0.466844,314064747.7,0.999018,0.8992540000000001,1251071776.13,485.754999,-572834186.96,1.232977,0.118377,0.144117,1163514380.67,522665.092124,0.491295,0.812359,1416139331.37,4524687066.31,0.027655,0.527278,0.220767,0.8813409999999999,0.023732,4.79747,0.953268,0.000196,0.749305,49.525793,0.098158,0.456576,0.50679,-0.067284,0.029071,0.0120209999999999,0.271706,0.096853,-1.068367,-0.548307,0.719592,1.047511,0.046712,0.8855540000000001,0.0,0.32615,0.990807,0.2278659999999999,1.000263,0.030849,0.0623419999999999,0.155423,0.953068,480.445371,0.906053,17.18,1.06711,-1.385437,-0.8733860000000001,0.414206,-1.064218,-0.406582,2.226109,0.138217,1.703112,0.5076579999999999,-1.110365,1.0005,1.989913,0.906698,1.00384,0.008694,1.011991,1086.633054,0.32615,-8.6e-05,0.989086,-0.238882,1.000684,1.000931,0.943127,0.32615,0.301734,-0.015889,1.909213,0.985424,0.0,0.998565,0.003151,,1.025104,0.006388,-1.365803,0.177815,0.505744,0.079134,24.169937,-0.397899,3.086058,0.01113,0.0,-1.681748,0.291249,0.01261,2.321028,0.819787,0.95325,0.878237,0.091556,0.03706,0.399047,-0.34761,0.271706,-0.00913,-0.595527,0.3814659999999999,-0.924661,0.0219259999999999,0.123828,15.131191
002008.XSHE,2025-09-01,0.12735294117647045,0.0750649999999999,13964420070.0,16028852816.1,1.1277629999999998,1.005034,3.973699,1.747438,,0.173388,31.392134999999996,83.886679,0.002278,269.913568,248.198971,2732828854.45,-0.11279,2653932739.58,2.455833,2.751723,1.78632,4484198.39289,54.562571,7.03004,2661562.3689099997,-452460.778523,1.33376,15.754117,814.4897589999999,0.037675,-56.625227,1203206019.67,0.072157,-0.011309,1277847352.71,15.567987,0.4419949999999999,1160584699.7,1.300125,135525232.38,4.5350150000000005,37446680000.0,15.567987,-0.009095,0.461812,12459018213.9,3.4589300000000005,1.127215,1.104374,50.0,201.252146,8831615.5359,0.074509,1.941262,0.098096,3.612734,0.036188,54.568636,5.8605529999999995,0.51093,1.097261,-0.304379,438638429.25,0.012296,25.500345000000003,11468268.58,-145777508.33,0.013443,18997.701347,1124710417.94,397736925.15,189.402688,0.01533,12.156412,-1011449075.54,5.62446,-0.383345,11.638444,-36.043576,195.027148,2.107701,1860159.91259,1043717114.18,84.0,5112312.3123,0.395626,601529182.05,78.794658,53967951200.3,7.727852,0.093306,0.116253,0.8712049999999999,5029741.16687,3.3720209999999997,20.0,1034786680.57,5.0,0.4577989999999999,25.849286,5.307251,0.010519,,723784.024229,0.3065969999999999,0.037528,7.10721,7911781551.68,2.0848150000000003,0.01146,2.6334299999999997,0.053755,31.691667,-1.893612,-0.388414,11114451954.1,296689688.72,269109508.533,1.140105,34796050000.0,2.8206759999999997,10978737201.8,8.28112,2692538119.97,0.324156,4.5350150000000005,1.160629,0.049911,-0.40736,37.400831,12516282916.6,28283127676.3,4914319721.87,0.4410689999999999,30.475107,10719634785.0,1.104534,0.020342,1294219258.09,15320606081.1,-14526.621463,-0.033561,8.115339,271323.245706,4840989.0666,0.674161,9267727410.03,0.973384,0.48907,9225335997.53,6952.105742,885402769.53,4.2511849999999995,-0.0636029999999999,0.428046,957144960.07,8911171.78635,0.517968,0.466384,1172052968.28,16028852816.1,0.169446,-0.005256,-0.256441,0.8326540000000001,0.201078,1.374293,0.752725,0.004735,1.978707,70.243321,0.5024930000000001,0.045638,0.5620109999999999,0.020376,0.368459,0.020006,0.064558,0.059008,0.517407,1.424467,0.8493219999999999,1.004307,0.041845,0.869924,0.057769,0.072406,0.928809,0.565128,1.1157629999999998,0.016064,0.016619,0.1125099999999999,0.752757,181.937022,0.938073,36.37,-0.201691,-0.337937,-0.201318,1.299454,0.669417,-0.230173,3.879499,-0.0035409999999999,11.368399,0.088147,-2.403224,0.981097,1.7237790000000002,1.373895,1.00508,0.008338,1.0193020000000002,996.426781,0.072406,0.000682,0.928265,-0.310094,1.275261,0.97322,0.7231420000000001,0.072406,0.59225,-0.461354,0.126525,0.901507,-0.009257,0.97045,0.1148839999999999,0.368652,1.103773,0.134284,-0.149091,0.070168,1.209974,0.028589,24.346184,0.099207,1.229108,0.028017,0.111142,-0.306376,0.4428479999999999,0.45341,85.709057,1.048265,0.761081,0.580962,0.03785,0.02556,0.32719,-0.170435,0.064558,0.024811,-0.792531,0.693403,0.200705,0.0083489999999999,0.051726,12.489268
002009.XSHE,2025-09-01,0.012201885745978913,0.067933,2475279643.74,2895782446.9,-0.1955859999999999,-0.3086239999999999,1.048951,1.211766,,0.161272,7.121897,-50.807635999999995,-0.007973,203.876776,123.265306,448281801.54,0.239859,2001408764.43,1.40046,-2.2603009999999997,1.005565,4421713.23855,-96.015495,6.8452399999999995,2336614.63033,-369984.388444,1.765772,4.954437,453.788738,0.035766,-40.046134,196720085.38,-0.093898,-0.005593,227880045.553,7.199263,0.793321,-120053336.0,0.253023,9225155.29,1.5523049999999998,6974720000.0,7.199263,0.016022,-0.39258,3213862061.36,2.42313,-0.298467,0.68986,58.333333,107.815453,-6588377.16202,0.0119709999999999,1.032324,-5.370729,7.497197,-0.046943,16.610625,1.124057,0.647282,0.5982149999999999,-0.3708579999999999,19194712.96,0.023082,-6.522911,-7702524.99,46396074.69,-0.021585,-1493.811267,53297103.32,13869586.84,118.947622,0.0028539999999999,1.465509,-509879980.81,-4.249398,3.4135379999999995,1.176886,-2.479397,114.698225,1.334591,2079784.10066,144537375.229,76.0,5078053.31728,0.049111,228989654.97,-53.274428,11229003299.8,-1.549991,-0.015727,-0.090539,0.8547879999999999,4975432.85602,6.41153,16.0,-124138856.64,28.0,0.132498,3.749286,-0.461105,-3.2e-05,,346569.231317,0.1330599999999999,0.079077,8.55677,861371380.7,1.0676450000000002,-0.002254,3.086431,0.730254,3.605,-0.8236100000000001,-0.173438,2510470764.82,137828352.75,33863535.1575,1.839584,6140490000.0,2.187107,1428961347.66,8.97909,561264254.008,0.073947,1.5523049999999998,2.5401119999999997,0.103064,-0.1799869999999999,-0.459242,589476447.82,4802308331.4,385298749.792,0.185652,27.123351,19091422.04,1.358098,-0.02041,157905878.22,2937162820.7,421.604624,-0.068461,-3.613118,-23415.157127,5101468.47441,0.808081,2477339295.57,1.010309,0.352718,1188655960.48,1429.163589,122981806.74,5.9955050000000005,-0.0463639999999999,0.415179,-120744679.31,-2930758.06861,0.288623,0.236255,-127755860.99,2895782446.9,0.197705,-0.005803,,0.303216,0.115646,0.824155,0.915694,-0.0138199999999999,4.034149,76.418767,0.646401,0.067106,0.342097,-0.546099,0.091757,0.028811,-0.042869,-0.060589,0.654312,1.337037,-5.533774,1.084077,,1.131017,-0.0040939999999999,-0.041458,1.003587,0.497477,1.025898,0.032831,0.040431,-0.004859,0.97797,89.23814899999999,1.007136,17.34,-1.3783530000000002,-0.296834,-0.203892,1.573394,1.2275280000000002,-0.74502,3.295003,-0.0050869999999999,2.519393,-0.045515,3.849364,1.012273,5.729879,-0.384767,1.007943,0.006579,1.008304,543.026886,-0.041458,0.0006799999999999,1.015744,-0.357534,1.09043,1.023126,0.901663,-0.041458,0.577646,-0.493282,-0.050237,0.995076,-0.487592,1.01173,0.032679,,1.053517,0.0416029999999999,0.209338,0.018405,1.436687,-0.021918,22.665557999999997,-1.292306,0.5199630000000001,0.027585,0.031006,0.43109,0.5112899999999999,12.341938,-0.315345,0.818617,0.933516,2.0186599999999997,-0.027472,-0.017312,0.39095,-1.85991,-0.042869,-0.051873,-1.066646,0.8669399999999999,-0.354187,-0.005513,0.000703,3.5669169999999997
