Unnamed: 0,date,pchg,current_asset_turnover_rate,operating_profit_per_share,Volume1M,net_debt,BIAS20,operating_revenue_growth_rate,VDIFF,DEGM_8y,ATR14,VSTD10,AR,capital_reserve_fund_per_share,total_operating_revenue_per_share_ttm,PLRC12,fixed_asset_ratio,VOL5,VOL120,operating_revenue_ttm,administration_expense_ttm,fifty_two_week_close_rank,VOL240,bear_power,equity_turnover_rate,turnover_volatility,debt_to_equity_ratio,single_day_VPT,non_recurring_gain_loss,net_profit_growth_rate,VOL10,account_receivable_turnover_days,cfo_to_ev,eps_ttm,GMI,account_receivable_turnover_rate,CCI15,cash_to_current_liability,CCI88,MAWVAD,EBITDA,DAVOL20,ROC60,MASS,BR,total_operating_revenue_ttm,total_operating_cost_ttm,net_operate_cash_flow_ttm,non_operating_net_profit_ttm,TVMA20,CCI10,accounts_payable_turnover_rate,single_day_VPT_6,arron_down_25,cash_rate_of_sales,debt_to_tangible_equity_ratio,TVSTD6,debt_to_asset_ratio,TVMA6,DSRI,financial_expense_rate,net_asset_per_share,operating_profit_per_share_ttm,TRIX10,operating_revenue_per_share,np_parent_company_owners_growth_rate,PLRC24,BIAS60,Price1Y,ARBR,BBIC,ROC6,DEGM,VEMA26,net_asset_growth_rate,BIAS10,net_profit_ttm,ATR6,sales_to_price_ratio,interest_carry_current_liability,retained_profit_per_share,gross_income_ratio,np_parent_company_owners_ttm,Price3M,current_ratio,PSY,operating_cost_ttm,cash_and_equivalents_per_share,asset_turnover_ttm,admin_expense_rate,money_flow_20,operating_profit_ttm,Price1M,operating_assets,TRIX5,operating_liability,VR,cash_flow_to_price_ratio,net_operate_cash_flow_per_share,accounts_payable_turnover_days,asset_impairment_loss_ttm,VOL20,VDEA,financial_assets,net_invest_cash_flow_ttm,VEMA12,Rank1M,ROC20,CR20,total_profit_ttm,goods_sale_and_service_render_cash_ttm,DAVOL5,WVAD,retained_earnings,total_profit_growth_rate,ROC12,PEG,ROC120,TVSTD20,arron_up_25,surplus_reserve_fund_per_share,circulating_market_cap,CCI20,BIAS5,value_change_profit_ttm,VOL60,financing_cash_growth_rate,VROC12,sale_expense_ttm,interest_free_current_liability,VSTD20,equity_to_fixed_asset_ratio,net_interest_expense,net_operate_cashflow_growth_rate,net_finance_cash_flow_ttm,operating_revenue_per_share_ttm,VROC6,equity_to_asset_ratio,VOSC,bull_power,PLRC6,retained_earnings_per_share,total_asset_growth_rate,ACCA,intangible_asset_ratio,VEMA10,cashflow_per_share_ttm,DAVOL10,VMACD,financial_expense_ttm,financial_liability,net_working_capital,market_cap,goods_service_cash_to_operating_revenue_ttm,total_operating_revenue_per_share,adjusted_profit_to_total_profit,OperateNetIncome,single_day_VPT_12,VEMA5,gross_profit_ttm,fixed_assets_turnover_rate,EBIT,ROAEBITTTM,total_profit_to_cost_ratio,inventory_turnover_rate,total_asset_turnover_rate,inventory_turnover_days,non_current_asset_ratio,historical_sigma,EMAC12,operating_profit_to_total_profit,roic_ttm,cash_earnings_to_price_ratio,MAC20,net_operate_cash_flow_to_net_debt,book_to_price_ratio,growth,EMAC20,SGAI,profit_margin_ttm,net_operating_cash_flow_coverage,net_operate_cash_flow_to_asset,leverage,MFI14,MAC60,operating_profit_ratio,relative_strength,roa_ttm,sharpe_ratio_60,debt_to_assets,operating_profit_growth_rate,super_quick_ratio,operating_cost_to_operating_revenue_ratio,EMAC10,share_turnover_monthly,Skewness20,net_profit_ratio,boll_down,MAC5,operating_tax_to_operating_revenue_ratio_ttm,market_leverage,Kurtosis20,Kurtosis60,natural_log_of_market_cap,roa_ttm_8y,boll_up,quick_ratio,residual_volatility,MAC120,invest_income_associates_to_total_profit,Skewness120,long_debt_to_working_capital_ratio,maximum_margin,average_share_turnover_quarterly,OperatingCycle,sharpe_ratio_20,short_term_predicted_earnings_growth,long_term_predicted_earnings_growth,rnoa_ttm,earnings_growth,momentum,LVGI,daily_standard_deviation,long_debt_to_asset_ratio,cube_of_size,EMAC120,net_operate_cash_flow_to_total_current_liability,Kurtosis120,Variance120,average_share_turnover_annual,predicted_earnings_to_price_ratio,book_leverage,EMAC26,size,EMA5,sale_expense_to_operating_revenue,earnings_to_price_ratio,earnings_yield,net_profit_to_total_operate_revenue_ttm,MAC10,net_operate_cash_flow_to_operate_income,liquidity,sales_growth,raw_beta,net_non_operating_income_to_total_profit,net_operate_cash_flow_to_total_liability,SGI,long_term_debt_to_asset_ratio,sharpe_ratio_120,cumulative_range,roe_ttm_8y,non_linear_size,Skewness60,operating_profit_to_operating_revenue,roe_ttm,beta,Variance60,margin_stability,MLEV,MACDC,price_no_fq,Variance20
002001.XSHE,2025-09-15,-0.024721878862793534,1.337,0.6791470000000001,0.0027199999999999,7596875575.03,1.144803,0.3034179999999999,-15099.461553,0.000446,34.756429,184512.063903,113.274864,1.019233,7.439758,0.000765,0.496434,0.8518600000000001,0.812234,22865512850.9,609944989.47,7.0,0.81888,0.006395,1.339276,0.003135,0.429903,-5487.141723,-75443647.13,1.118814,0.95488,245.093549,0.099348,2.3756619999999997,0.789388,1.468827,73.20509100000001,0.802016,183.868658,370144.53314,5695663497.29,1.3958469999999998,14.173228,27.181265999999997,141.13796100000002,22865512850.9,14500688141.5,8177467926.29,-29374621.21,838953976.087,94.646681,6.393564,2510.14955,4.0,0.357633,0.466794,269284237.233,0.299702,687034960.76,1.02923,-0.00311,9.918932,2.7665919999999997,0.274852,1.841939,1.1216700000000002,0.003331,7.976696,0.136173,-27.863096999999996,0.994629,2.452203,0.2934239999999999,661634.342389,0.187729,0.904662,7301410376.99,34.39,0.3018139999999999,5024077912.21,7.427650999999999,0.45783,7267508324.82,0.082186,2.385019,41.666667,12396988942.4,1.792382,2.392195,0.026675,16781928985.7,8502904324.02,0.014927,34943355936.8,0.215493,3744830916.46,1.293935,0.008955,0.535802,56.306622999999995,105054690.42,1.1337549999999998,8715.145118,8785504044.32,-4136491686.86,646534.880836,0.241754,7.267189,155.928046,8473529702.81,21714850380.9,1.048786,692047.520492,24373756525.3,1.01495,0.776778,0.092937,17.436875,236514156.422,44.0,0.502845,74858650000.0,86.226589,-0.056763,-68057110.8,0.981138,0.482255,-42.045587,204031103.5,2633484734.71,203500.970949,1.410656,,0.357902,-3346865327.14,7.439758,-31.850028,0.700298,-2.335444,0.037634,0.001957,7.930495,0.09065,-0.001942,0.0582549999999999,637627.679975,0.225843,1.175622,-23814.606672,-71102196.08,9360789846.83,10605868892.6,75759840000.0,0.949677,1.841939,0.862397,2118419214.35,807.543173,615044.094914,10468198593.2,1.026506,1970232353.82,0.049257,0.644872,2.7247939999999997,0.522893,132.120082,0.582348,0.012637,0.992838,1.000684,0.186195,0.107939,0.988682,0.216766,-0.353238,0.194166,0.982114,0.775265,0.371866,0.955514,0.187004,-0.878834,42.248385,0.926126,0.371866,0.000736,0.16697,3.3371769999999996,0.293522,1.017161,1.680247,0.5421699999999999,0.995229,-1.440117,-0.247682,0.31932,0.947259,1.000568,0.012372,1.054978,-1.397919,-0.284249,25.050834,0.1122359999999999,1.030104,1.790875,-0.820161,0.90122,0.0065819999999999,-1.656689,0.513683,0.716304,-1.606461,377.213631,4.925043,0.107389,0.322477,0.889576,-0.021262,-0.331123,0.866506,0.014169,0.096153,-7.584874,0.913372,1.190554,13.323804999999998,0.0623149999999999,-1.773566,0.091444,1.138015,0.974069,0.53809,1.000991,0.008923,0.095928,0.963762,0.31932,0.991034,0.977602,-0.6510630000000001,0.064706,0.618792,-0.0046939999999999,0.1256519999999999,1.429533,0.1245869999999999,1.434524,0.1436069999999999,0.1736069999999999,-0.605518,0.242098,0.371866,0.238396,-0.71999,0.043653,4.8591940000000005,0.067088,-0.002176,24.65,0.076648
002003.XSHE,2025-09-15,-0.01379310344827589,1.6764990000000002,0.27057,-0.0035409999999999,1176050448.38,-4.0301800000000005,0.078084,28448.634736,-0.0014119999999999,4.792857,101266.274363,83.144315,1.466326,4.034388,-0.001584,0.460088,1.07004,0.790928,4715754372.8,537304104.15,250.0,0.963594,-0.0256339999999999,0.941875,0.003401,0.572118,-1082.3311199999998,4893541.55,-0.022311,0.91632,166.166146,0.0847509999999999,0.56497,0.980505,2.166506,-102.30701,0.680195,-150.61343200000002,-45245.883304,694049138.57,1.20573,-4.047838,24.833398000000003,56.72691999999999,4715754372.8,3979329822.07,1130577838.72,-11800548.81,105416994.906,-160.146699,5.051001,-254.998469,100.0,0.2397449999999999,0.639073,23860451.7368,0.361362,112543213.257,0.921502,0.00895,3.75813,0.685725,-0.2235199999999999,1.162248,-0.027347,-0.003103,-4.118404,-0.133551,26.417395000000003,1.02372,-1.417769,0.024606,345106.760903,0.029227,-1.650165,660387656.51,4.226667,0.386802,1481373084.9,0.856929,0.422739,653786580.43,-0.041837,1.232608,33.333333,2722222884.52,1.143969,3.946567,0.113938,2109300448.89,801537373.71,-0.043523,5589403258.29,-0.241533,1031850659.52,0.771292,-0.021352,0.340202,71.273004,2213880.93,0.953645,20098.255411,1365470789.77,-818125940.86,373555.395639,0.7922,-6.541219,66.156788,789736824.9,5096498564.03,1.352893,-446111.8116,1530619232.03,-0.038705,-4.574565,,-16.426282,38514597.1897,36.0,0.452535,10603280000.0,-96.767552,-1.807569,17167256.34,0.799163,-1.7287290000000002,53.194743,436781110.74,892569783.37,130914.21815,1.388078,,0.3563469999999999,-579614760.31,4.034388,12.37838,0.638638,7.615639999999999,-0.011257,-0.004332,1.309464,0.02758,0.016377,0.073192,379836.356815,-0.228561,1.158539,8350.379325,42204783.09,1481373084.9,552199010.84,12191520000.0,1.080739,1.162248,0.840659,301279802.978,-382.049922,404239.624565,1993548572.9,1.589005,338644078.56,0.030173,0.211244,3.843458,0.67805,93.665655,0.579267,0.015499,1.0234370000000002,1.0064959999999998,0.117472,0.092735,1.041994,0.338131,-0.4983439999999999,-0.024225,1.031438,1.016991,0.16997,1.47801,0.1625589999999999,-0.913765,26.663196999999997,1.042953,0.16997,-0.000206,0.094953,-1.126918,0.355097,-0.022312,0.838765,0.5772609999999999,1.020746,-1.613406,-0.756548,0.140039,0.980116,1.018408,0.012379,1.000264,0.427554,0.464628,23.224006,0.103005,1.103873,0.934255,-0.682937,1.062128,0.016265,-2.040539,0.252229,0.944054,-1.799784,259.831801,-3.273257,0.015778,0.278319,0.670798,0.020295,-1.121369,1.100184,0.013704,0.0,3.875236,1.075715,0.575104,10.556438,0.067996,-1.604712,0.063562,1.000764,1.035183,-1.2997530000000002,1.013191,0.092622,0.053626,0.093444,0.140039,1.016779,1.535226,-1.384614,0.021972,0.525234,0.0076879999999999,0.158227,1.1965709999999998,0.020026,-1.350267,0.265603,0.160405,2.040742,-0.35012,0.16997,0.14883,-0.942784,0.030922,22.499399,0.011295,-0.007044,10.43,0.034814
002004.XSHE,2025-09-15,-0.04914529914529908,1.008321,0.179989,0.00227,10744970494.2,-0.5883550000000001,0.0034119999999999,-66242.73711900001,0.0094849999999999,2.643571,200456.877777,96.490736,2.681963,5.903099,-0.000274,0.316476,1.66392,1.294161,11687659517.0,1200021587.2,18.0,1.25549,-0.005834,1.365872,0.01735,1.4044020000000002,-2533.666667,26953425.89,-1.477048,1.63194,301.58544,0.09099,-0.109565,1.146116,1.193692,-35.839161,0.2891829999999999,135.13499299999998,897391.6075360001,1451062247.38,1.926561,19.512195,26.389219,131.985416,11687659517.0,10740719548.3,1794575765.92,-673727.95,232176735.735,-59.003831000000005,3.303005,-26.80003,4.0,0.153544,1.107208,22084032.9475,0.461672,156328427.59,1.435648,0.020555,4.923621,-0.011669,0.305316,1.577874,-1.980556,0.003556,7.428655,0.132953,-35.494679999999995,1.005017,-0.203666,-0.0734809999999999,1528655.51423,-0.018962,-0.849858,-216929032.59,2.2,1.204674,5327700491.48,1.003302,0.339116,-224056957.25,0.077456,1.2301540000000002,41.666667,7724189719.22,1.487769,1.158021,0.102674,4646052267.51,-23103206.94,-0.002118,24942622284.3,0.042862,4019359434.35,1.633576,-0.00415,0.251855,108.991653,926092422.97,2.49328,43456.483712,4711856047.05,-346224966.78,1462412.77711,0.218665,8.167769999999999,143.220339,-23776934.89,9698173431.96,1.285713,225180.38051199997,2571854008.09,-1.0365030000000002,0.616016,,24.681934,165516051.201,32.0,0.295667,9219940000.0,-9.319849,-1.050081,-108740257.01,1.512425,-4.130565,-26.208362,1065378565.1,4052262244.22,1385635.44699,1.701008,,0.050905,-1507946476.51,5.903099,-23.923436,0.538328,-4.529688,0.0064659999999999,-0.00299,1.298969,-0.04749,0.006415,0.12344,1421617.3161799998,-0.0301,1.261002,-109699.220831,240236555.33,9671273208.36,2158832080.63,9701600000.0,0.829779,1.577874,0.464617,311680895.842,686.952767,1302781.88296,3963735534.25,1.234252,435615926.16,-0.000198,-0.0023239999999999,3.5557160000000003,0.394128,101.245421,0.610892,0.013739,1.004851,0.934581,-0.011331,0.184977,1.005918,0.046408,1.724271,-0.864025,0.994226,0.876919,-0.001977,2.442992,0.0605159999999999,0.068329,60.694115,0.93085,-0.001977,0.000354,-0.007315,4.0477739999999995,0.458196,-1.0340200000000002,0.813619,0.660884,1.006604,-0.66106,2.701465,-0.018561,0.963132,1.010612,0.01098,1.403544,10.48346,20.527733,22.995557,0.01486,1.048704,0.998561,-0.724911,0.8817860000000001,0.065882,0.350611,1.99676,0.783967,-1.171339,402.830861,3.937789,,,-0.002289,-0.482143,-0.6519520000000001,1.031141,0.016779,0.086649,4.219539,0.908397,0.176178,17.103710999999997,0.070156,-1.353895,,1.404067,0.985202,-1.529581,1.007537,0.091154,-0.0230949999999999,0.474288,-0.018561,1.008571,1.895132,-0.5953149999999999,0.006352,0.664451,-1.2956219999999998,0.036423,1.0060440000000002,0.145363,2.052336,0.2051199999999999,0.04444,2.120245,3.353826,-0.001977,-0.022984,-0.611262,0.068797,9.887695,0.307635,-0.008034,4.9,0.171127
002006.XSHE,2025-09-15,0.0723009281875917,0.629587,0.16002,0.013055,1132910904.93,8.539238000000001,0.086038,635387.482478,-0.006164,5.9835709999999995,2273103.73264,131.299876,2.084938,3.5165599999999997,0.005104,0.157394,5.89114,3.605276,1827884603.36,159344278.22,7.0,3.996062,0.018894,1.295798,0.024655,0.709619,45725.25041,4917929.59,-0.121019,4.4035400000000005,793.910292,0.003675,0.312079,1.110814,0.453452,296.86955,0.332196,233.42202000000003,3428678.1872,224861666.32,1.146708,24.028043,28.097015000000003,180.012881,1827884603.36,1624562611.81,40573790.85,6017134.49,390843966.535,254.32260899999997,1.130521,10263.85257,76.0,0.022197,0.741362,450648402.465,0.415074,519867916.013,1.138833,0.0006799999999999,4.55675,0.322669,0.087028,1.263832,-0.120197,0.0002029999999999,14.083599,0.191751,-48.713004999999995,0.929744,11.83908,-0.00785,2794880.1705400003,0.7694439999999999,9.411897,162216696.9,6.6216669999999995,0.1807079999999999,440030337.78,1.237474,0.306569,162216696.9,0.1450789999999999,1.906035,58.333333,1267511332.03,1.054017,2.055402,0.087174,7797783709.08,167721379.73,0.089567,2774393060.72,0.552534,879761030.5,1.6555240000000002,0.030998,0.375709,318.43723700000004,13606208.87,4.1342,151833.29753399998,1274957654.58,-640169348.77,3430267.65302,0.2337989999999999,7.573245,130.047695,173738514.22,1027407288.75,1.634033,9170325.15799,797501669.45,-0.130469,9.943503,,14.80826,255117113.015,100.0,0.296793,10115180000.0,238.981757,7.217631,3250237.07,3.279288,17.493955,349.869231,49382242.38,1151967329.38,1609211.43453,3.716307,,-0.618875,912001850.56,3.5165599999999997,381.427724,0.5849260000000001,18.522971,0.1098089999999999,0.017537,1.534267,0.507251,0.0311279999999999,0.025044,3645447.7765,0.60102,1.221416,483554.184945,1242913.65,801020987.78,1442404884.63,10115180000.0,0.562074,1.263832,0.781149,84849070.0909,5077.480788,4823345.15058,560378928.224,3.256553,83322621.02,0.011394,0.117591,3.881643,0.451402,92.744226,0.250645,0.0260129999999999,0.925387,0.998529,0.05435,0.004011,0.921326,0.17238,-0.933424,0.441986,0.916812,1.016225,0.091757,2.790375,0.01002,-0.7842720000000001,69.328151,0.87655,0.091757,0.000606,0.04006,4.861573,0.415074,-0.090158,1.5643049999999998,0.693431,0.928564,-0.116375,0.786036,0.088746,0.8642340000000001,0.932682,0.008161,1.005914,0.805034,1.0594059999999998,23.037303,0.036862,0.978418,1.700921,-0.700693,0.868619,-0.006084,0.507828,0.061553,0.658696,-0.394261,886.6545179999999,3.831989,1.325766,,0.188598,0.204819,-0.4408399999999999,0.940334,0.02444,0.0,4.190676,0.8751040000000001,0.0246009999999999,4.855239,0.168664,-0.217027,0.036541,1.023038,0.91146,-1.487583,0.945677,0.027016,0.016037,-0.980762,0.088746,0.913977,0.199554,0.532942,0.068368,1.308054,0.0,0.116191,1.122484,0.0219259999999999,0.713804,0.27825,0.068246,2.11358,0.7360369999999999,0.091757,0.068487,0.921371,0.084216,5.928483,0.008701,0.009762,19.46,0.143269
002007.XSHE,2025-09-15,-0.01048088779284817,0.466844,0.130044,-0.000168,410273719.92,-1.903669,-0.163541,-40211.908191,0.001514,18.64,105219.641886,106.667889,0.7773439999999999,2.475948,-0.001633,0.1910089999999999,0.99758,1.0752700000000002,4524687066.31,257102741.34,70.0,0.939441,-0.013715,3.087573,0.006901,0.1302849999999999,-978.180572,18423003.34,-0.2541739999999999,1.22285,606.187684,0.031376,0.6727310000000001,1.132486,0.593875,-67.370613,0.544424,50.536281,64845.210247,802053505.42,1.497405,7.409794000000001,25.411693,131.444701,4524687066.31,3178763043.73,968515904.96,-59588355.78,433884356.53199995,-51.851852,5.980601999999999,-29.071153999999996,76.0,0.214051,0.114605,69231600.6998,0.100746,287136869.452,0.955625,0.000415,6.573711,0.807531,-0.049604,0.509224,-0.166013,-0.000495,0.7859729999999999,0.0288819999999999,-24.776812,1.010948,-0.950683,-0.072977,502426.37053500005,0.057896,-0.7206239999999999,1229385911.76,12.121667,0.148527,302059245.62,4.314893,0.618534,1163514380.67,0.009028,6.368861,33.333333,1726016390.34,0.631951,5.853785,0.056822,8679412120.82,1475727687.15,-0.019384,12607947099.0,-0.153295,1251071776.13,0.851082,-0.028588,0.118377,60.194611,61947612.02,1.610115,5248.974448,2927493301.5,-572834186.96,462214.46234399994,0.5029100000000001,-0.714711,88.280394,1416139331.37,4656415040.83,0.927748,8029.523256,8783101138.51,-0.263842,-3.808425,,5.908513,195749505.531,48.0,0.491295,26233630000.0,-76.702322,-0.691052,174154952.4,1.212243,3.020219,-54.087371,804557834.78,1163833008.44,246345.407172,4.707922,,0.076378,-1266813570.35,2.475948,-37.718758,0.8992540000000001,-8.699838,-0.001114,-0.002379,4.806188,-0.006529,0.001525,0.021976,443895.304889,-0.476691,1.137249,-45460.882639,1877239.86,314064747.7,7870171979.84,30463700000.0,1.029113,0.509224,0.812359,174168704.646,-738.159305,380706.713853,2798572273.63,1.543982,226954672.76,0.0219259999999999,0.5076579999999999,0.749305,0.291249,480.445371,0.399047,0.011753,1.010917,1.047511,0.091556,0.031792,1.019406,0.527278,-0.381037,-0.40905,1.012155,0.8855540000000001,0.32615,1.06711,0.0623419999999999,-1.385984,35.684625,0.992202,0.32615,-2.6e-05,0.079134,1.946716,0.098158,-0.238882,3.086058,0.3814659999999999,1.009864,-1.084047,0.5607,0.271706,0.982096,1.006959,0.008694,1.000263,-0.762616,1.16966,24.139802,0.123828,1.056716,4.79747,-1.173019,0.976485,0.0,0.4910529999999999,0.01261,0.8813139999999999,-1.388875,1086.633054,-0.642098,0.217745,,1.909213,-0.067284,-0.970332,0.906053,0.011274,0.0,-0.907045,0.986237,0.456576,1.830922,0.029312,-1.650419,0.0481199999999999,1.000684,1.010983,-0.378436,1.006107,0.177815,0.038193,-0.541249,0.271706,1.007259,0.719592,-0.637857,-0.00913,0.54202,0.0,0.138217,0.819787,0.006388,0.509012,0.098113,0.155423,0.936463,0.662805,0.32615,0.096853,-0.90281,0.0248639999999999,15.131191,0.003247,-0.007403,16.67,0.038357
002008.XSHE,2025-09-15,-0.01090644692195819,0.674161,0.395626,0.003839,12459018213.9,6.222919,0.116253,-240791.832795,-0.033561,25.577143,1163419.75813,163.028496,3.4589300000000005,15.567987,0.006211,0.173388,5.6854,3.478163,16028852816.1,1203206019.67,4.0,3.786456,0.039346,1.104374,0.023934,1.140105,-6719.488651000001,135525232.38,-0.388414,5.00836,814.4897589999999,0.011978,1.005034,1.097261,0.4419949999999999,95.889215,0.4577989999999999,154.669484,3006390.5904200003,1294219258.09,1.7416619999999998,60.811966000000005,27.263584,172.41559099999998,16028852816.1,15320606081.1,601529182.05,11468268.58,2059357525.74,110.88128600000002,1.33376,14054.396209,32.0,0.037528,1.160629,693135389.7889999,0.51093,1864753234.28,1.104534,-0.009095,15.754117,1.127215,0.523181,4.5350150000000005,-0.40736,0.002948,26.659823,0.452002,-9.387094,0.96901,10.676471,-0.11279,4172041.1146,0.036188,6.134537,1034786680.57,25.256667,0.4137189999999999,2653932739.58,11.638444,0.3065969999999999,957144960.07,0.276779,1.78632,50.0,11114451954.1,5.8605529999999995,1.747438,0.0750649999999999,41230400422.0,1160584699.7,0.067963,28283127676.3,0.937735,9225335997.53,1.094251,0.012993,-0.0636029999999999,269.913568,296689688.72,6.057785,-122083.821481,7911781551.68,885402769.53,3931249.28181,0.1653079999999999,11.265523,143.621153,1172052968.28,13964420070.0,1.634598,5802421.54803,12516282916.6,-0.304379,1.183114,,30.569049,837421274.097,100.0,0.517968,36001520000.0,114.95251100000002,1.735698,438638429.25,4.881337,0.098096,-24.095064,1124710417.94,10978737201.8,1690781.42618,2.8206759999999997,,-0.383345,-1011449075.54,15.567987,11.250534,0.48907,-6.125072,0.094878,0.025793,12.156412,0.072157,-0.011309,0.049911,3858964.8538,0.461812,1.439944,-118708.011313,-145777508.33,9267727410.03,10719634785.0,38743980000.0,0.8712049999999999,4.5350150000000005,0.466384,269109508.533,2492.057139,3737640.59951,4914319721.87,2.6334299999999997,397736925.15,0.0083489999999999,0.088147,1.978707,0.4428479999999999,181.937022,0.32719,0.020958,0.958625,1.004307,0.03785,0.015526,0.941416,-0.005256,-0.297175,0.039967,0.933935,0.869924,0.072406,-0.201691,0.016619,-0.3377739999999999,68.009648,0.789516,0.072406,0.002143,0.028589,11.997368,0.5024930000000001,-0.310094,1.229108,0.693403,0.964861,0.264721,0.694313,0.064558,0.835678,0.982939,0.008338,1.1157629999999998,0.387303,1.059757,24.380241,0.051726,1.0471549999999998,1.374293,-0.022091,0.713766,-0.009257,0.637734,0.45341,0.83239,-0.0103069999999999,996.426781,4.510493,-0.257112,0.333759,0.126525,0.020376,0.848303,0.938073,0.030549,0.111142,-2.673227,0.7608,0.045638,3.559731,0.194954,-0.266455,0.041037,1.275261,0.914638,-0.136547,0.98676,0.070168,0.024704,-0.80762,0.064558,0.9422,0.8493219999999999,1.339172,0.024811,1.3723379999999998,0.057769,-0.0035409999999999,1.048265,0.134284,1.592905,0.328577,0.1125099999999999,0.528633,1.001502,0.072406,0.059008,1.074454,0.266933,12.489268,0.111466,0.000779,37.63,0.373564
002009.XSHE,2025-09-15,-0.048054919908466776,0.808081,0.049111,0.000923,3213862061.36,1.592792,-0.090539,12325.011409,-0.068461,4.948571,2920474.7362,115.528205,2.42313,7.199263,0.006887,0.161272,7.26708,6.344693,2895782446.9,196720085.38,12.0,7.878251,0.000963,0.68986,0.039031,1.839584,-472.821918,9225155.29,-0.173438,10.50749,453.788738,0.022296,-0.3086239999999999,0.5982149999999999,0.793321,51.354757,0.132498,124.869575,6578858.70855,157905878.22,1.502378,23.961879,26.825269,136.804147,2895782446.9,2937162820.7,228989654.97,-7702524.99,607779266.331,24.193548,1.765772,3523.504743,16.0,0.079077,2.5401119999999997,292176947.161,0.647282,591189136.473,1.358098,0.016022,4.954437,-0.298467,0.281809,1.5523049999999998,-0.1799869999999999,0.001928,8.534986,0.221023,-21.275942,0.99742,0.998336,0.239859,5851272.32955,-0.046943,0.563287,-124138856.64,3.855,0.395351,2001408764.43,1.176886,0.1330599999999999,-120744679.31,0.089152,1.005565,50.0,2510470764.82,1.124057,1.211766,0.067933,12137436691.0,-120053336.0,0.01711,4802308331.4,0.411787,1188655960.48,1.7026990000000002,-0.020554,-0.0463639999999999,203.876776,137828352.75,9.53213,416106.648758,861371380.7,122981806.74,5863597.34096,0.384168,2.360877,109.11215,-127755860.99,2475279643.74,1.145379,4019337.7975,589476447.82,-0.3708579999999999,3.879064,,11.855037,253529444.978,80.0,0.288623,6448570000.0,61.719773,-1.043365,19194712.96,7.27402,-5.370729,3.205218,53297103.32,1428961347.66,2552934.65129,2.187107,,3.4135379999999995,-509879980.81,7.199263,-65.434294,0.352718,0.210195,0.027943,-0.007663,1.465509,-0.093898,-0.005593,0.103064,5760151.25714,-0.39258,1.656107,-403781.637348,46396074.69,2477339295.57,19091422.04,7324670000.0,0.8547879999999999,1.5523049999999998,0.236255,33863535.1575,4198.493404999999,5047042.651819999,385298749.792,3.086431,13869586.84,-0.005513,-0.045515,4.034149,0.5112899999999999,89.23814899999999,0.39095,0.0283329999999999,0.99437,1.084077,-0.027472,0.031263,0.984322,-0.005803,-0.802679,-1.301439,0.983167,1.131017,-0.041458,-1.3783530000000002,0.040431,-0.296594,56.390493000000006,0.921362,-0.041458,0.001157,-0.021918,3.824668,0.646401,-0.357534,0.5199630000000001,0.8669399999999999,0.997299,0.700554,0.306642,-0.042869,0.927462,1.010544,0.006579,1.025898,-0.332783,3.753287,22.714514,0.000703,1.041182,0.824155,-0.351674,0.859949,-0.487592,0.534365,12.341938,0.303058,0.396759,543.026886,0.7763680000000001,,,-0.050237,-0.546099,0.021914,1.007136,0.027631,0.031006,3.970431,0.8908799999999999,0.067106,3.402562,0.186806,0.464352,,1.09043,0.974725,-1.812318,1.004273,0.018405,-0.016485,-1.02663,-0.042869,0.994399,-5.533774,1.479454,-0.051873,1.321796,-0.0040939999999999,-0.0050869999999999,0.818617,0.0416029999999999,0.51576,0.294441,-0.004859,2.062724,1.209382,-0.041458,-0.060589,0.954096,0.135466,3.5669169999999997,0.031166,0.00099,18.21,0.147328
