Unnamed: 0,date,pchg,VEMA10,financial_expense_rate,VSTD20,ROC6,money_flow_20,WVAD,net_operate_cash_flow_per_share,Price1M,operating_liability,retained_earnings_per_share,debt_to_equity_ratio,VDEA,equity_to_asset_ratio,PLRC12,TVMA20,net_debt,VROC6,cash_to_current_liability,VEMA5,bear_power,net_profit_ttm,sale_expense_ttm,operating_assets,arron_up_25,VROC12,VOSC,GMI,net_asset_per_share,PLRC6,np_parent_company_owners_growth_rate,financial_liability,arron_down_25,Rank1M,asset_impairment_loss_ttm,total_operating_revenue_ttm,interest_carry_current_liability,equity_to_fixed_asset_ratio,ROC12,DEGM,PSY,fixed_assets_turnover_rate,interest_free_current_liability,VOL120,BBIC,retained_profit_per_share,DAVOL20,VOL240,circulating_market_cap,VDIFF,net_interest_expense,total_asset_growth_rate,single_day_VPT,cashflow_per_share_ttm,total_operating_revenue_per_share_ttm,total_operating_cost_ttm,VR,goods_sale_and_service_render_cash_ttm,DAVOL10,single_day_VPT_6,adjusted_profit_to_total_profit,turnover_volatility,PEG,total_profit_ttm,VEMA12,AR,net_asset_growth_rate,eps_ttm,BIAS20,bull_power,gross_profit_ttm,financing_cash_growth_rate,VOL10,VOL20,net_invest_cash_flow_ttm,operating_revenue_growth_rate,capital_reserve_fund_per_share,account_receivable_turnover_rate,VMACD,operating_profit_per_share,np_parent_company_owners_ttm,admin_expense_rate,ROC20,DEGM_8y,BIAS10,gross_income_ratio,value_change_profit_ttm,TRIX10,MAWVAD,non_recurring_gain_loss,VEMA26,VSTD10,net_finance_cash_flow_ttm,operating_revenue_per_share_ttm,administration_expense_ttm,fixed_asset_ratio,operating_profit_per_share_ttm,BIAS5,net_profit_growth_rate,OperateNetIncome,CCI15,financial_assets,CCI20,TRIX5,single_day_VPT_12,net_operate_cash_flow_ttm,operating_revenue_ttm,total_profit_growth_rate,DSRI,Volume1M,debt_to_tangible_equity_ratio,CR20,total_operating_revenue_per_share,Price3M,operating_cost_ttm,PLRC24,accounts_payable_turnover_rate,asset_turnover_ttm,accounts_payable_turnover_days,cash_flow_to_price_ratio,cash_and_equivalents_per_share,ATR6,retained_earnings,TVMA6,net_working_capital,CCI10,cash_rate_of_sales,market_cap,financial_expense_ttm,intangible_asset_ratio,sales_to_price_ratio,ROC120,ARBR,TVSTD20,VOL60,ROC60,debt_to_asset_ratio,equity_turnover_rate,DAVOL5,account_receivable_turnover_days,fifty_two_week_close_rank,TVSTD6,CCI88,ATR14,operating_revenue_per_share,EBIT,BR,current_ratio,Price1Y,goods_service_cash_to_operating_revenue_ttm,VOL5,net_operate_cashflow_growth_rate,current_asset_turnover_rate,BIAS60,surplus_reserve_fund_per_share,non_operating_net_profit_ttm,ACCA,operating_profit_ttm,cfo_to_ev,EBITDA,MASS,EMA5,Variance60,cumulative_range,net_operate_cash_flow_to_total_current_liability,operating_profit_to_total_profit,market_leverage,sharpe_ratio_120,sales_growth,historical_sigma,average_share_turnover_annual,long_debt_to_asset_ratio,net_operating_cash_flow_coverage,earnings_yield,Skewness20,total_profit_to_cost_ratio,share_turnover_monthly,long_debt_to_working_capital_ratio,operating_profit_ratio,Variance20,residual_volatility,size,sale_expense_to_operating_revenue,MFI14,Kurtosis120,price_no_fq,leverage,raw_beta,MAC20,net_operate_cash_flow_to_net_debt,book_leverage,quick_ratio,non_current_asset_ratio,Skewness60,super_quick_ratio,margin_stability,operating_tax_to_operating_revenue_ratio_ttm,LVGI,net_non_operating_income_to_total_profit,profit_margin_ttm,debt_to_assets,net_operate_cash_flow_to_total_liability,SGI,net_profit_ratio,roe_ttm_8y,momentum,EMAC10,SGAI,EMAC20,roic_ttm,long_term_debt_to_asset_ratio,operating_profit_to_operating_revenue,average_share_turnover_quarterly,operating_profit_growth_rate,cash_earnings_to_price_ratio,maximum_margin,EMAC12,MAC60,total_asset_turnover_rate,inventory_turnover_rate,earnings_growth,EMAC26,predicted_earnings_to_price_ratio,net_operate_cash_flow_to_operate_income,inventory_turnover_days,non_linear_size,roe_ttm,cube_of_size,book_to_price_ratio,relative_strength,MAC10,Skewness120,earnings_to_price_ratio,MLEV,long_term_predicted_earnings_growth,liquidity,net_profit_to_total_operate_revenue_ttm,short_term_predicted_earnings_growth,growth,EMAC120,boll_up,MACDC,net_operate_cash_flow_to_asset,Kurtosis60,sharpe_ratio_20,invest_income_associates_to_total_profit,roa_ttm,daily_standard_deviation,sharpe_ratio_60,MAC5,operating_cost_to_operating_revenue_ratio,rnoa_ttm,OperatingCycle,Variance120,roa_ttm_8y,Kurtosis20,boll_down,ROAEBITTTM,natural_log_of_market_cap,MAC120,beta
002001.XSHE,2026-01-19,-0.003220035778175312,675940.8009319999,-0.003393,205787.037067,4.148728,12278392164.9,408879.34912,0.780713,0.059677,3777257974.76,8.489286,0.395534,52362.172059,0.717537,0.0017989999999999,614010868.832,5312470203.4,112.40798999999998,1.009117,792111.316653,-0.010725,7242514700.53,181556448.88,34744039517.1,100.0,273.709592,16.203001999999998,0.789388,10.477892,0.007369,0.567702,8960108629.88,4.0,0.464506,120951253.84,22469954547.1,5271682088.52,1.517596,5.8472550000000005,0.218578,50.0,1.025485,2682609117.57,0.8431629999999999,0.95896,7.986441,0.945238,0.77155,80810900000.0,104786.622385,,0.085761,29185.466192,0.193669,7.311055,14186403529.8,1.511758,21352772234.5,1.205235,4451.335307,0.821103,0.003198,0.200093,8414150456.11,646711.1699600001,169.435574,0.172668,2.3564990000000003,5.459229,0.051275,10367932492.2,0.0438319999999999,1.01621,0.79699,-4394501803.78,0.129933,1.019233,1.4642700000000002,52424.450327,0.657528,7199748891.32,0.027043,10.004134,0.005174,3.766963,0.4614279999999999,9094668.87,0.227076,-283301.469953,62989738.51,541924.547575,194529.536276,-3148793844.44,7.311055,607649780.37,0.472812,2.7489999999999997,3.799345,0.56942,1895378904.58,175.84765900000002,10349923465.6,159.1465,0.2227869999999999,2616.809229,8138522622.15,22469954547.1,0.5250600000000001,1.02923,0.011268,0.427241,178.070175,1.803029,0.078699,12101699171.9,0.003142,6.558795,2.420405,54.888128,0.007114,2.41584,37.438333,26091154236.8,846584251.495,11406466826.4,186.797015,0.362196,81783750000.0,-76240763.88,0.056405,0.274748,20.844687,-9.061303,258990480.132,0.768992,14.797239,0.282463,1.439994,1.339195,245.856215,1.0,304591169.16,199.460688,28.753571,1.803029,2070642690.01,178.496878,2.434002,0.175446,0.950281,1.12916,0.151013,1.238348,7.620235000000001,0.502845,-34684975.56,0.0142099999999999,8448835431.67,0.094154,6737476648.82,25.641862,0.970225,0.058176,0.256163,1.106106,1.002979,1.04621,1.843727,0.064706,0.0128139999999999,-1.823602,0.079277,1.397149,1.004409,1.740863,0.6566029999999999,-1.817798,0.41933,0.376006,0.052883,-0.7802479999999999,0.516,0.00808,60.984077,1.434733,26.61,-0.8957440000000001,0.69376,0.948234,0.451666,1.111094,1.86646,0.570657,1.1317,1.760126,5.176740000000001,0.012786,0.866506,-0.005907,0.376006,0.276517,0.18838,1.429533,0.32232,0.174428,-0.283876,0.9619,0.775265,0.950971,0.180251,0.106069,0.376006,-1.826709,0.528361,0.099513,0.752219,0.959327,0.929193,0.498292,2.680695,-0.021262,0.946306,0.088241,0.982492,134.293523,-0.571654,0.2235739999999999,-6.961405,-0.2450139999999999,0.000725,0.963698,0.837957,0.088034,0.055253,0.345985,-0.811226,0.32232,0.128646,0.238125,0.904006,0.988638,0.005095,0.180479,2.252231,9.798292,0.01805,0.160609,0.015015,3.056254,0.963397,0.538572,0.910087,380.149738,0.05789,0.11479,5.235742,0.90783,0.0479189999999999,25.127344,0.904694,-0.47944
002003.XSHE,2026-01-19,0.025515210991167825,276280.217184,0.009984,133125.316701,-0.4807689999999999,1592408495.63,350435.557281,0.247932,-0.01942,858215742.59,1.467415,0.494681,-11601.533339,0.6713899999999999,-0.002234,79612978.376,969048685.66,-37.433719,0.661357,244725.661123,-0.016682,665775040.28,438551194.97,5606305776.38,48.0,44.940826,-7.700095,0.980505,3.876074,-0.001842,0.016411,1421383356.12,72.0,0.938272,2213880.93,4726800750.99,1421383356.12,1.450942,-3.180543,0.01496,50.0,1.53597,690267309.61,0.864533,1.0095610000000002,1.022493,0.8622629999999999,0.853469,10558200000.0,-21703.470539,,0.053569,52.44294,-0.135119,3.975811,3979570275.0,1.179608,5044356734.17,0.988776,125.954619,0.826974,0.003496,11.35926,796660579.71,281859.76783,107.262092,0.0806289999999999,0.5599970000000001,-1.7513880000000002,-0.002184,2009838578.51,-0.51576,0.85483,0.745455,-908385033.42,0.031557,1.44474,2.145645,-10101.937201,0.217359,660069692.23,0.1137329999999999,-3.810408999999999,0.000384,-0.585919,0.425193,16827447.82,-0.173219,154056.31136400002,3423567.04,303563.238369,171404.833389,-326341550.09,3.975811,537595349.39,0.462727,0.6812590000000001,-0.4807689999999999,0.018941,242842502.377,-70.63440200000001,1330781243.11,-87.761675,-0.166016,-385.247323,1074084441.43,4726800750.99,-0.0009019999999999,0.921502,-0.0013369999999999,0.5487989999999999,72.073922,1.089084,-0.040836,2716998187.65,-0.001451,5.201912,3.910961,69.205318,-0.012479,1.102331,4.088333,1744594631.51,75971661.8817,785988535.44,-61.833689,0.227233,12305010000.0,47193746.82,0.072608,0.3841429999999999,-6.25,22.487225,36870113.79,0.922303,-1.146132,0.32861,0.985336,0.795111,167.781716,228.0,37045549.2158,-63.02358100000001,5.235714,1.089084,276255771.78,84.774866,1.372215,-0.080487,1.067182,0.6874,0.1360869999999999,1.706288,-4.065995,0.444922,-13280915.1,0.0115909999999999,809941494.81,0.081033,844387758.78,23.848697,1.003836,0.054764,0.335012,0.542027,1.014969,1.000214,-0.769992,0.021972,0.014425,-1.709871,0.0,1.377557,0.21239,-0.802862,0.212992,-1.863492,0.213678,0.171351,0.0390589999999999,-0.39802,-1.353511,0.09278,45.498729,1.734546,10.35,-0.948066,0.374767,1.017826,0.304178,1.000585,1.034576,0.5822970000000001,0.665602,0.925881,23.106705,0.012628,1.100184,0.001549,0.171351,0.321898,0.129305,1.1965709999999998,0.140851,0.150583,-1.033313,1.008226,1.016991,1.016584,0.116525,0.02421,0.171351,-1.6578419999999998,0.015705,0.087288,0.954718,1.010007,1.042383,0.681381,3.810787,0.020295,1.020498,0.062938,1.4374209999999998,94.468684,2.022209,0.1432369999999999,3.947311,-0.313604,-0.000199,1.005894,0.52637,0.0536419999999999,0.013465,0.2299139999999999,-1.22738,0.140851,-0.0172569999999999,-0.073839,1.041143,1.049069,-0.001876,0.154832,1.954126,-2.148922,0.01869,0.095973,0.013779,-0.373824,1.004831,0.574807,0.670147,262.2504,0.046013,0.1019019999999999,0.8259549999999999,0.986583,0.030032,23.233272,1.032899,-1.191404
002004.XSHE,2026-01-19,-0.008849557522124019,3313573.17579,0.018747,1918844.39766,13.701431,4643121123.52,8351724.87566,0.300719,0.124699,3776598328.46,1.212498,1.355375,478368.113062,0.550487,0.014369,232204785.352,10771509608.3,162.705974,0.2455,4116452.70678,0.033918,-48275963.57,1092494588.18,25013126041.9,96.0,452.857649,29.990156,1.146116,4.898646,0.025382,-1.558432,9369079909.66,16.0,0.272569,921431815.45,11840821528.2,4689482275.56,1.73738,15.592516,-0.056121,75.0,1.263276,3837285295.1,1.950558,0.932442,0.916831,1.222504,1.5274370000000002,10461800000.0,917971.285207,,-0.058539,19701.772059,-0.310746,5.980457,10741038123.0,2.381251,9977595855.6,1.909787,32321.799493,0.5162720000000001,0.025049,,158387906.8,3060908.67946,185.470396,-0.021631,-0.024383,11.612968,0.080707,4063451896.41,-4.9325410000000005,3.72515,2.3845650000000003,-885107905.39,0.016261,2.744358,1.188556,439603.172145,0.199198,-139146996.71,0.09805,15.833332999999998,0.014171,8.636186,0.3431619999999999,-93442741.6,0.468292,5498104.67979,18720339.46,2142937.39426,2324890.30035,-1601391313.6,5.980457,1160992400.38,0.316849,0.075532,3.847591,-1.124774,396587079.693,150.362071,4231163370.97,197.86939,1.3526049999999998,16554.576252000003,1871247423.87,11840821528.2,-0.716966,1.435648,0.015227,1.0510700000000002,270.322581,1.586406,0.131253,7777504930.09,0.0053549999999999,3.529404,1.202213,102.000229,-0.0536419999999999,1.199124,6.631667,2400648219.55,543607216.087,2899031864.35,105.124142,0.1580339999999999,11008350000.0,221975828.28,0.124641,1.075616,29.906542,4.691546,257353307.887,1.871625,11.646586,0.449513,1.359586,3.15195,302.88857,1.0,290558893.455,279.438133,3.86,1.586406,472394073.53,180.77885,1.339992,0.290452,0.8426440000000001,6.14806,0.2434909999999999,1.029593,12.904863,0.295667,8839933.86,0.009159,149547972.94,0.08828,1447946834.65,27.494276,0.964796,0.081074,0.374128,0.193495,0.99497,1.446834,2.158385,0.006352,0.017078,-1.139436,0.097474,2.665589,0.495292,3.102359,0.0154479999999999,-0.715853,1.59326,0.0126299999999999,0.150792,0.2257019999999999,-1.463419,0.092265,91.300282,13.012821,5.56,0.256186,0.417396,0.8959530000000001,0.055275,1.436012,1.10425,0.609298,2.580336,0.863614,10.20242,0.011188,1.031141,0.363579,0.0126299999999999,0.446079,0.045292,1.0060440000000002,-0.004077,0.044938,-0.4810779999999999,0.93555,0.876919,0.909127,-0.007162,0.157942,0.0126299999999999,-0.865448,-0.747395,0.169984,0.80705,0.92793,0.8857010000000001,0.404893,3.869186,-0.482143,0.901462,,1.701469,93.042821,2.055676,-0.014347,4.088055000000001,1.490466,0.000482,0.920504,2.808641,-0.01264,0.295568,,-0.1512119999999999,-0.004077,,-0.8628030000000001,0.8514200000000001,0.98518,0.028373,0.063987,15.30801,13.496267,-0.087734,-0.001651,0.019952,1.904203,0.96295,0.656838,0.015184,395.931391,0.1011519999999999,0.015142,11.700386,0.806726,0.00134,23.121920000000003,0.853582,-1.09626
002006.XSHE,2026-01-19,-0.12680237489397794,3722771.32166,0.0011359999999999,1431543.29254,-1.413882,13081978630.2,-967657.876862,-0.062691,0.024544,896209383.8,1.594466,0.73829,253614.204081,0.575278,-0.005608,654228949.072,1054321782.23,-41.04644,0.433706,3549659.55161,-0.002575,218653051.69,53317533.91,2932171361.32,60.0,7.378946000000001,4.034612999999999,1.110814,4.623947,-0.004823,0.92312,878269780.01,32.0,0.477431,12576938.85,1890499357.76,368339547.3,3.315719,-1.834471,0.154121,33.333333,3.033397,1221750779.64,4.767172,0.985029,1.297673,1.15457,4.186567,11960450000.0,150327.045278,,0.442594,4025.490741,1.073877,3.63702,1647550371.32,1.045677,1055487562.99,1.249089,-569.529344,0.50358,0.021933,0.585545,246160011.6,3725934.249580001,100.156076,0.830017,0.420654,1.9879,0.021327,617175043.6209999,7.0408800000000005,5.954619999999999,5.504035,-493529805.4,0.18027,2.092336,0.435878,-103287.158803,0.073811,218653051.69,0.091797,9.780534,0.00789,0.030431,0.3264559999999999,9602772.93,0.243812,-3530806.916,12062640.51,3575607.2043,972370.133173,1037300506.38,3.63702,173542915.64,0.1735,0.4667689999999999,2.4761740000000003,0.921086,6330852.656769999,-9.847961,1245805197.01,31.343584999999997,-0.285476,124.068035,14423430.77,1890499357.76,1.1058940000000002,1.138833,0.004868,0.78164,151.068229,0.542651,0.055246,1273333937.64,0.00447,1.074079,2.129756,335.17080899999996,0.046767,1.385468,7.338333,828792836.79,710812601.77,1406542015.01,-9.153829,0.007629,11960450000.0,2148278.4,0.031905,0.158063,35.273369,-8.030381,280586193.023,5.177598000000001,16.094854,0.424722,1.271356,1.127402,825.9194349999999,13.0,240243903.291,89.558771,7.690714,0.542651,40190641.01,108.186456,1.884567,0.23881,0.558312,5.3745199999999995,-1.223077,0.605378,5.267974,0.296793,3536577.65,-0.0154,242623433.95,0.001124,234321859.21,24.55662,0.987412,0.264828,0.321187,0.008686,1.004787,1.01213,1.8447759999999995,0.068368,0.023823,-0.1411079999999999,0.019395,-1.041389,-0.920305,0.506216,0.163851,0.115721,0.131094,0.128338,0.18985,-0.352605,-1.381544,0.028203,58.244519999999994,1.250793,23.01,-0.708697,1.365156,0.980508,-0.030907,1.060757,1.645161,0.282755,-0.072628,1.445555,6.071793,0.008513,0.940334,0.0,0.128338,0.424722,-0.018364,1.122484,0.115659,0.069094,0.059104,0.989576,1.016225,0.982195,0.067163,0.044134,0.128338,0.055069,1.438598,0.001206,0.7699739999999999,0.98884,0.949957,0.452492,3.3449199999999997,0.204819,0.976544,0.034089,0.059368,107.625901,2.033037,0.090973,3.992844999999999,-0.9317,0.001147,0.999696,0.2711699999999999,0.018281,0.015182,,1.077499,0.115659,1.027927,0.422808,0.896282,1.076364,-0.008108,0.003452,0.221623,4.983518,0.053401,0.052335,0.029399,1.59746,0.975837,0.6735439999999999,0.273329,933.545336,0.205582,0.035885,0.43722,0.884653,0.014891,23.204871,0.883283,1.019059
002007.XSHE,2026-01-19,0.0012812299807816174,334850.905654,0.000332,128860.137241,-1.469649,3656405640.36,-287005.599226,0.1204529999999999,0.002274,2539751377.41,4.453149,0.265372,20667.939124,0.814489,0.000847,182869159.435,1331531126.82,-47.706969,0.739545,340989.490738,-0.014842,972011829.8,766980141.74,12191074071.8,84.0,80.051997,9.98793,1.132486,6.222785,-0.004107,-0.290992,478020750.47,56.0,0.8431709999999999,61947612.02,4267434736.51,457529776.74,4.484797,1.514154,-0.090603,50.0,1.441161,2468499286.37,1.122103,1.001013,3.961853,0.669738,0.955189,24266500000.0,32599.450474,,0.010295,1100.589391,0.463124,2.335177,3180013271.83,0.983852,4438570284.28,0.915049,-474.622751,0.715839,0.003721,,1112266197.63,326388.449603,115.831923,-0.0336589999999999,0.5318930000000001,0.185167,0.000727,2483796449.11,1.0923120000000002,1.02678,0.7515149999999999,807909499.93,-0.132556,0.779458,0.5918720000000001,11931.51135,0.2041069999999999,948617173.78,0.054496,0.8502290000000001,-0.007228,-0.6123109999999999,0.58202,146087015.84,0.062567,93836.915163,10167000.95,293788.999129,112881.718034,-1011834390.48,2.335177,232560183.17,0.181611,0.637927,-0.5032909999999999,-0.3522349999999999,404358742.303,-27.651671,4076295535.72,-13.556221,0.00605,121.976688,1050264549.92,4267434736.51,-0.355544,0.955625,0.000429,0.233381,98.961039,0.864966,-0.019303,1783702462.11,0.0008939999999999,6.139096,6.091197,58.640551,0.0300399999999999,0.922726,12.195,8137936335.08,287988519.735,7122685826.9,-104.420388,0.246111,28179380000.0,1418212.23,0.021319,0.151437,-2.835539,8.425933,92558488.0132,0.909295,-4.9907580000000005,0.1855109999999999,3.1048150000000003,1.014327,608.2392110000001,171.0,87116977.0213,-72.675727,9.154286,0.864966,359731470.17,107.40599,3.43425,-0.017939,1.040103,1.13818,-0.056307,0.43159,-1.845958,0.491295,-53517859.7,-0.0056689999999999,1165784057.33,0.035591,1138653598.56,25.03343,1.001778,0.022672,0.0774779999999999,0.460621,1.033316,1.000301,-0.6109140000000001,-0.00913,0.009989,-1.630574,0.0,0.819627,-0.281032,0.067837,0.399426,-1.87003,0.01288,0.273181,0.015284,-1.154036,-0.535671,0.179729,50.37005,0.433386,15.42,-1.200744,0.3809,0.998152,0.165315,1.000731,2.652193,0.382278,-0.067184,2.068546,14.240591,0.009243,0.906053,0.0,0.273181,0.183403,0.0729419999999999,0.819787,0.2277739999999999,0.151619,-1.172115,1.0023879999999998,0.8855540000000001,1.001485,0.075559,0.00564,0.273181,-1.624678,-0.3352469999999999,0.037271,0.878207,1.00204,1.018807,0.262331,0.7794800000000001,-0.067284,1.00235,0.052369,0.96583,461.84613499999995,1.168327,0.0834179999999999,0.3562369999999999,-0.210152,-0.00037,1.006161,0.4226789999999999,0.033664,0.003245,,-0.955367,0.2277739999999999,0.167346,-0.404816,1.019952,1.019688,0.002408,0.064563,0.0796559999999999,0.579797,0.0,0.059752,0.009466,-1.541181,1.005058,0.41798,1.664002,1070.085345,0.0258639999999999,0.11771,-0.817525,0.976615,0.017177,24.061856,1.034193,-1.177715
002008.XSHE,2026-01-19,-0.06219630709426638,3237579.34256,-0.009672,1085456.12731,8.378378,30913371265.7,4102587.6226,-0.135875,0.147591,9682506224.24,12.520844,1.120655,362180.999,0.492926,0.009851,1547621796.62,13827935476.8,13.80003,0.380119,3549998.9256,0.050182,1224553456.62,1198229356.03,30083294931.7,100.0,233.826713,15.665273999999998,1.097261,16.482014000000003,0.0239069999999999,-0.297516,9334942545.71,12.0,0.095486,308129207.13,17355084458.9,2371920173.96,2.881189,14.844869,-0.088769,58.333333,2.760829,11984045137.2,4.5224150000000005,0.919145,12.002876,0.82893,3.554146,46037560000.0,490484.870793,,0.122569,10942.982188,1.582478,16.856087,16325373367.4,1.823318,14604130379.5,1.009755,6936.187031999999,0.7041569999999999,0.015365,,1393120684.26,3131032.73548,173.947754,0.07241,1.189345,13.270170000000002,0.09611,5368801190.87,-0.713688,4.56653,3.748765,2040231303.36,0.1700569999999999,3.027933,0.453222,128303.871793,0.422461,1131187202.79,0.0705799999999999,29.703504,-0.035571,8.750678,0.309365,353444904.45,0.7452340000000001,1181233.4076200002,67887897.08,2640547.86468,1004611.12059,-589332145.06,16.856087,1224919541.2,0.1710839999999999,1.341318,7.071336,-0.265854,464387380.754,220.826062,7421027778.01,197.399088,1.040726,6906.052408,178426014.49,17355084458.9,-0.1744359999999999,1.104534,0.020315,1.143528,262.791741,4.95334,0.2093699999999999,11986034731.1,0.0100819999999999,1.352843,1.846449,266.106244,0.033694,5.040303,31.035,12891503271.8,2048923938.84,10403244203.5,191.336389,0.010281,49544520000.0,-167862421.2,0.049524,0.350287,93.175432,-14.507857,699103253.467,2.9452580000000004,21.607278,0.507074,1.065214,1.050346,794.312265,1.0,403709005.89,214.96867200000003,28.729286,4.95334,463669545.86,188.455611,1.724664,0.549894,0.84149,4.7501,-0.8562649999999999,0.714084,20.504858,0.517968,12094816.87,-0.01473,1381025867.39,0.002868,2053499903.5,27.27275,0.953332,0.183912,0.547851,0.0130689999999999,0.996593,1.102842,5.384364,0.024811,0.022552,-0.3126219999999999,0.104974,-0.37284,-0.7484069999999999,0.035115,0.097822,-0.27064,0.44808,0.079575,0.247703,-0.49121,0.021292,0.0690419999999999,66.71547,0.15014,48.12,-0.313796,1.709018,0.8828450000000001,-0.010117,1.257011,1.33389,0.339831,0.327714,1.203683,12.992427,0.008325,0.938073,0.309039,0.079575,0.501217,-0.007356,1.048265,0.070559,0.1055319999999999,0.517554,0.925584,0.869924,0.891274,0.043871,0.124292,0.079575,-0.448422,-0.179611,0.0036009999999999,0.8501,0.917288,0.829842,0.4627489999999999,2.136572,0.020376,0.877344,0.039883,0.173278,168.494227,0.246729,0.066658,-3.519624,-0.427497,0.001712,0.919534,0.656704,0.0228319999999999,0.085996,,1.002469,0.070559,-0.260088,-0.180385,0.7731210000000001,0.994667,0.018758,0.004757,0.1399369999999999,49.779853,-0.052072,0.032651,0.030129,2.84344,0.933957,0.690635,0.146931,962.806492,0.290523,0.0490009999999999,0.533593,0.7710229999999999,0.009642,24.626137,0.780651,1.786529
002009.XSHE,2026-01-19,0.19545071609098574,13713302.2078,0.016469,8739160.00848,1.704036,31044809788.3,8654371.208010001,0.0415009999999999,0.131158,1333585842.38,1.493771,1.749205,2932461.06348,0.3642869999999999,-0.000607,1558418456.31,3215793671.78,-22.026394,0.084597,13005117.8721,0.017854,-133111208.55,49237610.42,4846456659.52,56.0,-51.606169,14.832717,0.5982149999999999,4.978405,-0.004462,0.007314,2169162113.83,20.0,0.0304779999999999,146244214.37,2838106735.74,1790678420.76,2.131549,-3.2010240000000003,0.1810369999999999,50.0,3.079227,1432381728.94,8.880342,0.940412,1.205148,2.260418,8.138962,8031500000.0,2025333.69942,,-0.073873,53412.910891,-0.735111,7.055874,2842077195.0,1.462691,2359037120.65,2.5724869999999997,5988.2392,0.2564639999999999,0.1336109999999999,,-139798151.9,13654502.7328,133.313451,-0.0558809999999999,-0.33093,11.04311,0.085286,403744427.635,1.794725,22.84456,20.07328,14779861.81,-0.037818,2.42313,0.795323,-907127.36406,0.040547,-129864765.19,0.065545,49.308756,-0.066187,3.751144,0.142267,-33612246.77,1.310892,3212089.40467,7046056.65,11629169.0334,3634080.11458,-504733085.6,7.055874,186023329.59,0.170902,-0.331762,4.189636,-0.003895,23266877.924,61.860544999999995,663494361.81,61.008737,0.344621,-3065.9147989999997,194267209.19,2838106735.74,0.0462529999999999,1.358098,0.023229,2.4416029999999997,183.651344,1.784505,0.272356,2434338479.48,0.01874,1.720577,1.22498,209.232121,-0.032038,0.713403,8.98,600844315.05,1561405100.59,44890019.38,87.935963,0.06845,9122650000.0,46740721.38,0.106116,0.31111,42.372881,-299.044494,1077627285.53,10.270455,41.220423,0.635713,0.707233,2.051187,452.646029,3.0,397051899.796,201.53561,10.092857,1.784505,33277502.04,432.357945,1.0139280000000002,0.385881,0.831201,18.21524,0.904614,0.817059,26.454299,0.288623,-6352572.46,0.00083,-133445579.44,0.016052,144601480.62,30.371227,0.968139,0.303843,0.481435,0.057272,0.967828,1.024566,2.141011,-0.051873,0.026849,0.539463,0.028038,1.468437,-1.1329870000000002,0.311131,-0.051466,1.395066,6.230512,-0.047019,0.6400060000000001,0.418689,-1.648877,0.017349,58.493681,2.274522,22.68,-0.277424,1.312807,0.900551,0.0051909999999999,1.111618,0.838816,0.4069,1.026801,0.5012979999999999,4.02037,0.006118,1.007136,-1.6e-05,-0.047019,0.634842,0.0047659999999999,0.818617,-0.046901,-0.002868,-0.8310780000000001,0.954319,1.131017,0.909601,-0.030238,0.05076,-0.047019,0.733146,0.0563929999999999,0.0212949999999999,0.358242,0.94575,0.7908,0.515087,4.313178,-0.546099,0.887034,0.026519,-48.928146000000005,83.46514,2.053978,-0.0648519999999999,4.080918,-0.865625,5e-05,0.963845,1.06142,-0.014235,0.029747,,2.170953,-0.046901,1.441511,-1.01025,0.7787850000000001,1.135939,-0.000939,0.035258,1.868776,186.159156,-0.291551,-0.024158,0.034074,5.755701999999999,0.959788,0.857733,-0.057598,536.111169,0.2392929999999999,0.0003399999999999,-0.722961,0.6651630000000001,-0.006149,22.934026,0.775937,0.902221
