Unnamed: 0,date,pchg,single_day_VPT_6,BIAS10,total_operating_cost_ttm,Price1Y,non_recurring_gain_loss,BIAS60,VDIFF,debt_to_asset_ratio,financial_liability,TVSTD6,arron_up_25,TVSTD20,cfo_to_ev,operating_liability,arron_down_25,administration_expense_ttm,MASS,MAWVAD,ATR6,retained_earnings,VOL10,bull_power,CCI15,ATR14,BBIC,BIAS5,market_cap,total_profit_ttm,ACCA,VOL60,total_operating_revenue_per_share,sale_expense_ttm,interest_carry_current_liability,interest_free_current_liability,VSTD10,ROC60,EBIT,net_debt,PLRC24,single_day_VPT,EBITDA,total_operating_revenue_per_share_ttm,CR20,net_invest_cash_flow_ttm,TRIX10,total_operating_revenue_ttm,net_finance_cash_flow_ttm,cashflow_per_share_ttm,retained_earnings_per_share,VR,current_asset_turnover_rate,net_working_capital,surplus_reserve_fund_per_share,eps_ttm,net_interest_expense,ROC6,VROC6,cash_flow_to_price_ratio,money_flow_20,ROC20,equity_turnover_rate,intangible_asset_ratio,DAVOL5,net_profit_ttm,net_operate_cashflow_growth_rate,VEMA5,bear_power,PLRC12,single_day_VPT_12,operating_profit_ttm,ROC120,net_asset_per_share,Volume1M,OperateNetIncome,VOL240,VOL5,PSY,VOL20,GMI,turnover_volatility,VDEA,VEMA12,VOL120,VSTD20,operating_revenue_growth_rate,adjusted_profit_to_total_profit,VOSC,financial_expense_rate,np_parent_company_owners_growth_rate,retained_profit_per_share,DEGM,circulating_market_cap,cash_rate_of_sales,asset_impairment_loss_ttm,DAVOL20,goods_service_cash_to_operating_revenue_ttm,cash_and_equivalents_per_share,CCI88,operating_revenue_per_share_ttm,total_asset_growth_rate,ROC12,debt_to_equity_ratio,TVMA6,VMACD,PLRC6,Price1M,np_parent_company_owners_ttm,CCI20,DEGM_8y,net_asset_growth_rate,fixed_asset_ratio,non_operating_net_profit_ttm,WVAD,VEMA26,debt_to_tangible_equity_ratio,capital_reserve_fund_per_share,equity_to_fixed_asset_ratio,net_profit_growth_rate,AR,fifty_two_week_close_rank,Rank1M,accounts_payable_turnover_days,operating_cost_ttm,account_receivable_turnover_rate,operating_revenue_per_share,TRIX5,BIAS20,DSRI,VEMA10,fixed_assets_turnover_rate,goods_sale_and_service_render_cash_ttm,DAVOL10,admin_expense_rate,gross_profit_ttm,value_change_profit_ttm,sales_to_price_ratio,operating_revenue_ttm,account_receivable_turnover_days,VROC12,CCI10,asset_turnover_ttm,ARBR,net_operate_cash_flow_per_share,gross_income_ratio,BR,PEG,operating_assets,operating_profit_per_share,financial_expense_ttm,net_operate_cash_flow_ttm,TVMA20,cash_to_current_liability,financing_cash_growth_rate,current_ratio,total_profit_growth_rate,equity_to_asset_ratio,accounts_payable_turnover_rate,operating_profit_per_share_ttm,Price3M,financial_assets,MAC60,Kurtosis20,net_operate_cash_flow_to_total_current_liability,Kurtosis60,long_term_predicted_earnings_growth,liquidity,MACDC,book_to_price_ratio,EMA5,EMAC20,Variance60,net_operate_cash_flow_to_operate_income,non_current_asset_ratio,sharpe_ratio_60,super_quick_ratio,net_operate_cash_flow_to_total_liability,daily_standard_deviation,raw_beta,relative_strength,net_operate_cash_flow_to_net_debt,total_profit_to_cost_ratio,book_leverage,invest_income_associates_to_total_profit,share_turnover_monthly,ROAEBITTTM,operating_cost_to_operating_revenue_ratio,MAC10,total_asset_turnover_rate,OperatingCycle,earnings_yield,MAC120,long_debt_to_working_capital_ratio,net_operate_cash_flow_to_asset,sale_expense_to_operating_revenue,cube_of_size,price_no_fq,profit_margin_ttm,EMAC26,Variance20,EMAC10,earnings_to_price_ratio,residual_volatility,long_term_debt_to_asset_ratio,net_profit_to_total_operate_revenue_ttm,cumulative_range,inventory_turnover_days,growth,quick_ratio,momentum,natural_log_of_market_cap,sharpe_ratio_120,MFI14,leverage,Skewness20,size,beta,inventory_turnover_rate,LVGI,maximum_margin,Skewness60,sharpe_ratio_20,predicted_earnings_to_price_ratio,boll_up,MAC5,net_non_operating_income_to_total_profit,SGAI,Kurtosis120,MAC20,cash_earnings_to_price_ratio,average_share_turnover_quarterly,rnoa_ttm,sales_growth,average_share_turnover_annual,net_operating_cash_flow_coverage,operating_profit_to_operating_revenue,non_linear_size,Variance120,operating_profit_growth_rate,roic_ttm,debt_to_assets,MLEV,short_term_predicted_earnings_growth,EMAC120,operating_profit_to_total_profit,Skewness120,boll_down,SGI,historical_sigma,margin_stability,net_profit_ratio,EMAC12,roa_ttm_8y,long_debt_to_asset_ratio,roe_ttm,market_leverage,roe_ttm_8y,earnings_growth,operating_profit_ratio,roa_ttm,operating_tax_to_operating_revenue_ratio_ttm
002001.XSHE,2026-01-26,0.06783919597989962,9379.084634,4.884627,14186403529.8,0.229801,62989738.51,11.728871,135946.343269,0.282463,8960108629.88,289691198.097,100.0,347179703.375,0.08972,3777257974.76,4.0,607649780.37,27.351176,1606484.53969,45.853333,26091154236.8,1.27627,0.064882,127.361723,35.090714,0.962232,0.8790889999999999,86055810000.0,8414150456.11,0.0142099999999999,0.807072,1.803029,181556448.88,5271682088.52,2682609117.57,251954.541027,15.273775,2070642690.01,5312470203.4,0.005397,882.280859,6737476648.82,7.311055,254.10691,-4394501803.78,0.518103,22469954547.1,-3148793844.44,0.193669,8.489286,2.120232,1.238348,11406466826.4,0.502845,2.3564990000000003,,10.715698,-11.798202,0.006761,16250131790.8,12.857719,1.439994,0.056405,1.6530669999999998,7242514700.53,0.151013,900066.193963,0.030956,0.011311,4113.788058,8448835431.67,23.893805,10.477892,0.009858,1895378904.58,0.783575,1.42338,50.0,1.01878,0.789388,0.0040149999999999,104933.880875,796249.110189,0.8610540000000001,258388.718517,0.129933,0.821103,17.073342999999998,-0.003393,0.567702,7.986441,0.218578,85032130000.0,0.362196,120951253.84,1.183178,0.950281,2.41584,289.33961,7.311055,0.085761,7.941403,0.395534,1241813070.24,31012.462393,0.008882,0.0831679999999999,7199748891.32,157.764195,0.005174,0.172668,0.472812,-34684975.56,2123564.44826,660302.76692,0.427241,1.019233,1.517596,0.56942,177.959584,1.0,0.275709,54.888128,12101699171.9,1.4642700000000002,1.803029,1.002513,7.652972999999999,1.02923,824657.3415270001,1.025485,21352772234.5,1.482218,0.027043,10367932492.2,9094668.87,0.26111,22469954547.1,245.856215,67.322148,90.732967,2.420405,-17.481881,0.780713,0.4614279999999999,195.441465,0.2105429999999999,34744039517.1,0.657528,-76240763.88,8138522622.15,813039919.607,1.009117,0.0438319999999999,2.434002,0.5250600000000001,0.717537,6.558795,2.7489999999999997,0.120048,10349923465.6,0.8950239999999999,2.752432,1.106106,2.2550790000000003,0.345989,-0.7202810000000001,0.017769,-0.3023909999999999,0.985459,0.938619,0.056101,0.982492,0.570657,3.242532,1.760126,0.18838,0.015006,0.654926,0.000807,0.451666,0.6566029999999999,1.111094,0.01805,-1.559881,0.0479189999999999,0.538572,0.953429,0.498292,380.149738,0.913818,0.8680030000000001,0.41933,0.180479,0.00808,-7.080566999999999,28.0,0.376006,0.92895,0.063463,0.964264,0.083664,-0.78582,0.106069,0.32232,0.257421,134.293523,0.244069,1.86646,-0.255813,25.178262,2.158522,73.738587,-0.8943260000000001,1.415628,0.5629649999999999,-0.5351229999999999,2.680695,0.866506,0.752155,1.07017,13.875184,0.084021,1.0086700000000002,0.991286,-0.005907,0.775265,1.397012,0.928911,0.094573,-1.756168,0.910087,0.064706,-1.801151,1.397149,0.376006,-0.6422180000000001,0.058463,0.528361,0.180251,0.276517,0.052654,0.128649,0.8697090000000001,1.002979,0.826026,0.849152,1.429533,0.012986,5.176740000000001,0.32232,0.95771,0.11479,0.079277,0.2235739999999999,1.04621,0.174428,-0.021262,0.376006,0.160609,0.012786
002003.XSHE,2026-01-26,0.02009569377990439,-541.854228,-1.539355,3979570275.0,-0.091336,3423567.04,-5.455447,41337.425901,0.32861,1421383356.12,49610072.1774,28.0,45941864.2835,0.082362,858215742.59,100.0,537595349.39,23.384836,-208438.579439,4.885,1744594631.51,0.95314,-0.012004,-178.285524,4.969286,1.014432,-0.857867,12091010000.0,796660579.71,0.0115909999999999,0.957217,1.089084,438551194.97,1421383356.12,690267309.61,182611.120568,-3.142857,276255771.78,969048685.66,-0.001928,-365.183513,844387758.78,3.975811,58.90411,-908385033.42,-0.19142,4726800750.99,-326341550.09,-0.135119,1.467415,0.66701,1.706288,785988535.44,0.444922,0.5599970000000001,,-1.6441009999999998,243.11852599999995,-0.0127,1861474371.45,-5.658627,0.985336,0.072608,1.38324,665775040.28,0.1360869999999999,489785.938913,-0.03362,-0.002441,-148.71281399999998,809941494.81,-5.920444,3.876074,-0.005914,242842502.377,0.860139,1.21888,41.666667,0.8796649999999999,0.980505,0.004418,6098.935133,400607.805439,0.881178,168830.17858900002,0.031557,0.826974,10.318677,0.009984,0.016411,1.022493,0.01496,10374580000.0,0.227233,2213880.93,0.998284,1.067182,1.102331,-107.41535,3.975811,0.053569,-1.453488,0.494681,115484481.752,35238.490769,-0.005122,-0.028331,660069692.23,-150.774637,0.000384,0.0806289999999999,0.462727,-13280915.1,-673711.534522,359270.37953800004,0.5487989999999999,1.44474,1.450942,0.018941,102.78849,241.0,0.923982,69.205318,2716998187.65,2.145645,1.089084,-0.270054,-2.548869,0.921502,415850.983033,1.53597,5044356734.17,1.081666,0.1137329999999999,2009838578.51,16827447.82,0.39093,4726800750.99,167.781716,88.962978,-148.622982,3.910961,20.859016,0.247932,0.425193,81.929474,11.161713,5606305776.38,0.217359,47193746.82,1074084441.43,93080598.869,0.661357,-0.51576,1.372215,-0.0009019999999999,0.6713899999999999,5.201912,0.6812590000000001,-0.0550419999999999,1330781243.11,1.057702,1.479722,0.542027,2.09182,0.2299119999999999,-1.220821,-0.003602,-0.277008,1.0064540000000002,1.023855,0.054567,1.4374209999999998,0.5822970000000001,-0.704739,0.925881,0.129305,0.013583,0.345907,-0.000247,0.304178,0.212992,1.000585,0.01869,-1.7007150000000002,0.030032,0.574807,1.015634,0.681381,262.2504,0.2838449999999999,1.048525,0.213678,0.154832,0.09278,3.970964,10.17,0.171351,1.028683,0.033356,1.013455,0.0545919999999999,-0.442011,0.02421,0.140851,0.295937,94.468684,-0.067429,1.034576,-0.938559,23.215728,-0.743937,29.419107,-0.946657,-0.8879030000000001,-1.375448,-1.196939,3.810787,1.100184,0.954708,0.697105,-3.050713,0.064198,1.061203,1.008653,0.001549,1.016991,1.784202,1.026155,0.088833,-1.617223,0.670147,0.021972,-1.70543,1.377557,0.171351,2.026902,0.045758,0.015705,0.116525,0.321898,0.0137,-0.017259,1.055481,1.014969,0.53184,0.991107,1.1965709999999998,0.014461,23.106705,0.140851,1.015796,0.1019019999999999,0.0,0.1432369999999999,1.000214,0.150583,0.020295,0.171351,0.095973,0.012628
002004.XSHE,2026-01-26,-0.017857142857142794,14057.698497,7.201459,10741038123.0,0.355714,18720339.46,18.016993,975843.292835,0.449513,9369079909.66,192669039.851,100.0,296158240.424,0.0857179999999999,3776598328.46,36.0,1160992400.38,29.799766,5692336.9718,6.345,2400648219.55,5.83814,0.114114,137.168575,5.42,0.926286,4.700855000000001,11641920000.0,158387906.8,0.009159,2.137912,1.586406,1092494588.18,4689482275.56,3837285295.1,1572537.14569,19.02834,472394073.53,10771509608.3,0.008497,64529.654867,1447946834.65,5.980457,281.818182,-885107905.39,0.79745,11840821528.2,-1601391313.6,-0.310746,1.212498,2.6242919999999996,1.029593,2899031864.35,0.295667,-0.024383,,8.088235000000001,77.483069,-0.050723,7087335092.93,20.73922,1.359586,0.124641,2.592502,-48275963.57,0.2434909999999999,4564134.8297,0.049446,0.01441,21638.403171,149547972.94,37.704918,4.898646,0.023642,396587079.693,1.60979,5.52822,83.333333,3.5010550000000005,1.146116,0.027901,760885.5279100001,3806595.22965,2.132388,2137317.85995,0.016261,0.5162720000000001,25.635594,0.018747,-1.558432,0.916831,-0.056121,11063920000.0,0.1580339999999999,921431815.45,1.641847,0.8426440000000001,1.199124,338.93638799999997,5.980457,-0.058539,20.73922,1.355375,568438159.965,214957.764924,0.008664,0.1489869999999999,-139146996.71,149.777937,0.014171,-0.021631,0.316849,8839933.86,4810197.47231,2830751.93682,1.0510700000000002,2.744358,1.73738,-1.124774,184.212068,1.0,0.151071,102.000229,7777504930.09,1.188556,1.586406,1.155277,13.77709,1.435648,4008391.01459,1.263276,9977595855.6,2.737841,0.09805,4063451896.41,-93442741.6,1.017087,11840821528.2,302.88857,499.656288,185.635679,1.202213,-19.957210999999997,0.300719,0.3431619999999999,204.169279,,25013126041.9,0.199198,221975828.28,1871247423.87,354025212.692,0.2455,-4.9325410000000005,1.339992,-0.716966,0.550487,3.529404,0.075532,0.1838769999999999,4231163370.97,0.8473360000000001,5.940786,0.193495,9.549596,,0.024408,0.023745,1.381633,0.959545,0.8982459999999999,0.099479,1.701469,0.609298,3.254367,0.863614,0.045292,0.020998,0.366428,0.000667,0.055275,0.0154479999999999,1.436012,-0.087734,-0.345526,0.00134,0.656838,0.932823,0.404893,395.931391,0.418238,0.8165819999999999,1.59326,0.063987,0.092265,4.019734,5.88,0.0126299999999999,0.8858309999999999,0.194496,0.932701,-0.0119519999999999,0.437685,0.157942,-0.004077,0.399184,93.042821,-0.8609379999999999,1.10425,-0.346746,23.177878,2.732905,89.219072,0.259432,1.618683,-1.412832,-1.152989,3.869186,1.031141,0.806999,1.6929470000000002,21.55926,,1.003571,0.955102,0.363579,0.876919,10.479227,0.878912,0.160734,-0.795376,0.015184,0.006352,-1.08123,2.665589,0.0126299999999999,2.038681,0.1105839999999999,-0.747395,-0.007162,0.446079,0.284051,,0.817112,0.99497,2.363701,0.754252,1.0060440000000002,0.017597,10.20242,-0.004077,0.923931,0.015142,0.097474,-0.014347,1.446834,0.044938,-0.482143,0.0126299999999999,-0.001651,0.011188
002006.XSHE,2026-01-26,-0.015055852355512322,12.802737,-0.6069140000000001,1647550371.32,0.207416,12062640.51,2.5214529999999997,-27001.146736,0.424722,878269780.01,123085819.064,40.0,229518564.748,0.001143,896209383.8,12.0,173542915.64,24.476615,2448710.1075,5.946667,828792836.79,5.05117,0.037719,-21.942474,6.524286,1.014067,-1.833029,11747330000.0,246160011.6,-0.0154,5.226223,0.542651,53317533.91,368339547.3,1221750779.64,763318.041217,6.956933,40190641.01,1054321782.23,0.002558,-11639.391009,234321859.21,3.63702,141.88034199999998,-493529805.4,0.150368,1890499357.76,1037300506.38,1.073877,1.594466,0.924935,0.605378,1406542015.01,0.296793,0.420654,,-0.352734,1.2281540000000002,0.047615,14239835921.6,3.2906760000000004,1.271356,0.031905,0.971757,218653051.69,-1.223077,3297674.50474,-0.018896,0.0001149999999999,-751.385755,242623433.95,36.144578,4.623947,0.001807,6330852.656769999,4.230481,4.7278199999999995,41.666667,5.9189050000000005,1.110814,0.018321,67946.428317,3401584.00299,4.865228,1195762.71758,0.18027,0.50358,-0.793782,0.0011359999999999,0.92312,1.297673,0.154121,11747330000.0,0.007629,12576938.85,1.216573,0.558312,1.385468,80.737971,3.63702,0.442594,-3.624733,0.73829,579729747.39,-94947.575053,-0.000243,-0.018015,218653051.69,-20.02635,0.00789,0.830017,0.1735,3536577.65,3261009.24094,3428585.1497299997,0.78164,2.092336,3.315719,0.921086,130.699894,22.0,0.67104,335.17080899999996,1273333937.64,0.435878,0.542651,0.092545,-1.958658,1.138833,3371306.74948,3.033397,1055487562.99,1.038218,0.091797,617175043.6209999,9602772.93,0.16093,1890499357.76,825.9194349999999,-20.4189,23.150007,2.129756,-6.929817,-0.062691,0.3264559999999999,137.629711,0.575112,2932171361.32,0.073811,2148278.4,14423430.77,712242964.065,0.433706,7.0408800000000005,1.884567,1.1058940000000002,0.575278,1.074079,0.4667689999999999,0.026385,1245805197.01,0.975406,0.8462540000000001,0.008686,0.177891,,1.074984,-0.004714,-0.924787,1.015582,1.007289,0.268226,0.059368,0.282755,0.547449,1.445555,-0.018364,0.02893,1.398871,0.001146,-0.030907,0.163851,1.060757,0.053401,0.204099,0.014891,0.6735439999999999,1.006106,0.452492,933.545336,-0.8968389999999999,0.9108,0.131094,0.003452,0.028203,4.009183,22.6,0.128338,1.002018,0.193056,1.014274,0.018613,-0.48893,0.044134,0.115659,0.3079449999999999,107.625901,0.4308359999999999,1.645161,-0.03638,23.186892,1.881701,53.216840000000005,-0.7070270000000001,0.5090140000000001,-1.403929,1.05816,3.3449199999999997,0.940334,0.769914,0.0036609999999999,1.045776,0.0349089999999999,1.075983,1.018673,0.0,1.016225,1.126384,1.019978,0.001228,0.089812,0.273329,0.068368,-0.1318119999999999,-1.041389,0.128338,2.036133,0.209834,1.438598,0.067163,0.424722,0.0154539999999999,1.027927,0.921026,1.004787,0.232264,0.963973,1.122484,0.02387,6.071793,0.115659,1.013301,0.035885,0.019395,0.090973,1.01213,0.069094,0.204819,0.128338,0.052335,0.008513
002007.XSHE,2026-01-26,-0.009596928982725572,10639.142933,7.1611910000000005,3180013271.83,0.063387,10167000.95,6.532279,141111.28423,0.1855109999999999,478020750.47,507274599.624,100.0,284927518.035,0.032977,2539751377.41,36.0,232560183.17,26.138945,164258.420346,18.101667000000003,8137936335.08,1.43213,0.0814049999999999,351.193634,13.795714000000002,0.936689,6.5730699999999995,30518530000.0,1112266197.63,-0.0056689999999999,0.966662,0.864966,766980141.74,457529776.74,2468499286.37,512177.537271,5.562579,359731470.17,1331531126.82,0.001503,60765.928892,1138653598.56,2.335177,198.614958,807909499.93,0.072507,4267434736.51,-1011834390.48,0.463124,4.453149,1.5595709999999998,0.43159,7122685826.9,0.491295,0.5318930000000001,,9.364768,676.718841,0.027738,5314719630.49,9.150327,3.1048150000000003,0.021319,1.523141,972011829.8,-0.056307,836076.332114,-2.7e-05,0.0017649999999999,5076.537552000001,1165784057.33,2.4539880000000003,6.222785,0.023298,404358742.303,0.981408,1.7260799999999998,50.0,1.074155,1.132486,0.011016,41894.522091000006,549406.9591430001,1.133238,381491.32706,-0.132556,0.715839,25.684291,0.000332,-0.290992,3.961853,-0.090603,26280840000.0,0.246111,61947612.02,0.947864,1.040103,0.922726,123.691246,2.335177,0.010295,7.464607000000001,0.265372,391055970.183,99216.76214,0.013401,0.0833629999999999,948617173.78,354.804971,-0.007228,-0.0336589999999999,0.181611,-53517859.7,1886483.55413,408295.674912,0.233381,0.779458,4.484797,-0.3522349999999999,190.978105,10.0,0.389157,58.640551,1783702462.11,0.5918720000000001,0.864966,0.293529,7.846303,0.955625,595558.469727,1.441161,4438570284.28,1.263751,0.054496,2483796449.11,146087015.84,0.1398309999999999,4267434736.51,608.2392110000001,496.94168899999994,261.044177,6.091197,-18.669477,0.1204529999999999,0.58202,209.647582,,12191074071.8,0.2041069999999999,1418212.23,1050264549.92,265349037.446,0.739545,1.0923120000000002,3.43425,-0.355544,0.814489,6.139096,0.637927,0.066323,4076295535.72,0.938683,11.129039,0.460621,12.293418,,-0.829615,0.010954,-0.308224,0.950464,0.931562,0.042572,0.96583,0.382278,1.032412,2.068546,0.0729419999999999,0.012896,0.322608,-0.000364,0.165315,0.399426,1.000731,0.0,-1.52037,0.017177,0.41798,0.933174,0.262331,1070.085345,-0.386103,0.953328,0.01288,0.064563,0.179729,-0.050452,16.7,0.273181,0.930531,0.075316,0.938549,0.031083,-0.7219439999999999,0.00564,0.2277739999999999,0.099054,461.84613499999995,-0.4012199999999999,2.652193,-1.014609,24.1416,0.0658779999999999,65.671074,-1.199671,2.975839,-0.460956,-1.246837,0.7794800000000001,0.906053,0.878179,2.401306,7.096239999999999,0.048468,0.966623,0.938323,0.0,0.8855540000000001,9.525609,0.927246,0.034414,-1.592633,1.664002,-0.00913,-1.606152,0.819627,0.273181,1.055666,0.033946,-0.3352469999999999,0.075559,0.183403,0.002997,0.167349,0.941549,1.033316,1.81076,0.887868,0.819787,0.010803,14.240591,0.2277739999999999,0.936273,0.11771,0.0,0.0834179999999999,1.000301,0.151619,-0.067284,0.273181,0.059752,0.009243
002008.XSHE,2026-01-26,-0.004145077720207335,7863.051785,7.348916,16325373367.4,0.615409,67887897.08,25.704798,294187.816658,0.507074,9334942545.71,541000534.733,96.0,651449196.075,0.002738,9682506224.24,4.0,1224919541.2,27.678284,6423631.966990001,37.29,12891503271.8,4.53169,0.102288,123.520756,35.29,0.942804,1.882569,52489180000.0,1393120684.26,-0.01473,2.8637900000000003,4.95334,1198229356.03,2371920173.96,11984045137.2,673082.2441850001,20.065944,463669545.86,13827935476.8,0.011025,-3253.395724,2053499903.5,16.856087,218.011576,2040231303.36,1.116131,17355084458.9,-589332145.06,1.582478,12.520844,2.02389,0.714084,10403244203.5,0.517968,1.189345,,8.100085,-33.749931,0.031803,35630512544.6,22.020104999999997,1.065214,0.049524,0.96034,1224553456.62,-0.8562649999999999,3002712.42642,0.060111,0.0183,8891.90216,1381025867.39,92.304791,16.482014000000003,0.00953,464387380.754,3.6003769999999995,4.313280000000001,58.333333,4.09123,1.097261,0.013558,371368.138319,3058918.3662900003,4.491409,957783.101266,0.1700569999999999,0.7041569999999999,9.61738,-0.009672,-0.297516,12.002876,-0.088769,48773790000.0,0.010281,308129207.13,0.910901,0.84149,5.040303,251.55593599999995,16.856087,0.122569,19.475041,1.120655,2142608720.79,-77180.321661,0.0175889999999999,0.140799,1131187202.79,147.67543500000002,-0.035571,0.07241,0.1710839999999999,12094816.87,4799729.71937,2764730.54963,1.143528,3.027933,2.881189,-0.265854,199.235095,3.0,0.137565,266.106244,11986034731.1,0.453222,4.95334,1.726427,12.917516,1.104534,3082667.68854,2.760829,14604130379.5,1.008968,0.0705799999999999,5368801190.87,353444904.45,0.330644,17355084458.9,794.312265,-49.950879,96.285553,1.846449,-20.928586,-0.135875,0.309365,220.163681,,30083294931.7,0.422461,-167862421.2,178426014.49,1782006783.15,0.380119,-0.713688,1.724664,-0.1744359999999999,0.492926,1.352843,1.341318,0.261466,7421027778.01,0.795515,-0.5184989999999999,0.0130689999999999,0.270728,,1.001208,0.026238,-0.489206,0.982115,0.898041,0.193564,0.173278,0.339831,2.506062,1.203683,-0.007356,0.030586,1.7524830000000002,0.002246,-0.010117,0.097822,1.257011,-0.052072,-0.156853,0.009642,0.690635,0.931542,0.4627489999999999,962.806492,-0.7852359999999999,0.755631,0.44808,0.004757,0.0690419999999999,-3.774077,50.98,0.079575,0.878101,0.251117,0.946693,0.021551,-0.519655,0.124292,0.070559,0.587519,168.494227,-0.17822,1.33389,0.676225,24.683873,5.418383,69.917282,-0.311693,-0.163114,0.074652,1.81548,2.136572,0.938073,0.85029,0.500626,21.936267,0.0384889999999999,1.022283,0.981522,0.309039,0.869924,0.234746,0.885602,0.003399,-0.479995,0.146931,0.024811,-0.299885,-0.37284,0.079575,0.156352,0.27962,-0.179611,0.043871,0.501217,0.081565,-0.261486,0.749935,0.996593,0.638895,0.7489210000000001,1.048265,0.022838,12.992427,0.070559,0.934922,0.0490009999999999,0.104974,0.066658,1.102842,0.1055319999999999,0.020376,0.079575,0.032651,0.008325
002009.XSHE,2026-01-26,0.11627906976744184,18980.455686,15.275938,2842077195.0,0.5772079999999999,7046056.65,41.047457,249242.265968,0.635713,2169162113.83,667436226.1159999,100.0,859046856.338,0.014409,1333585842.38,4.0,186023329.59,30.08532,12333988.0262,10.008333,600844315.05,16.69753,0.132019,353.14700600000003,9.153571,0.875267,10.955295,10502310000.0,-139798151.9,0.00083,11.053055,1.784505,49237610.42,1790678420.76,1432381728.94,4131919.85281,50.924855,33277502.04,3215793671.78,0.0132139999999999,6839.356781999999,144601480.62,7.055874,182.992701,14779861.81,1.087723,2838106735.74,-504733085.6,-0.735111,1.493771,1.5568959999999998,0.817059,44890019.38,0.288623,-0.33093,,23.10231,-91.110441,-0.027829,36210221178.6,48.352273,0.707233,0.106116,1.636496,-133111208.55,0.904614,9128008.94612,0.132019,0.009882,9666.928764,-133445579.44,62.173913,4.978405,0.0017829999999999,23266877.924,8.271814,15.17982,58.333333,23.010495,0.5982149999999999,0.108666,1618655.06489,11269473.8748,9.275807,7107609.60438,-0.037818,0.2564639999999999,2.2116580000000003,0.016469,0.007314,1.205148,0.1810369999999999,9246140000.0,0.06845,146244214.37,2.4807,0.831201,0.713403,270.989593,7.055874,-0.073873,19.715727,1.749205,1313112196.91,-1369412.79892,0.02538,0.195853,-129864765.19,319.716157,-0.066187,-0.0558809999999999,0.170902,-6352572.46,20140262.6854,11020231.6088,2.4416029999999997,2.42313,2.131549,-0.003895,152.101195,1.0,0.033571,209.232121,2434338479.48,0.795323,1.784505,1.220661,17.300867,1.358098,10935879.0795,3.079227,2359037120.65,1.800116,0.065545,403744427.635,-33612246.77,0.270234,2838106735.74,452.646029,-92.148578,276.559773,1.22498,-522.0464099999999,0.0415009999999999,0.142267,674.147605,,4846456659.52,0.040547,46740721.38,194267209.19,1815182005.88,0.084597,1.794725,1.0139280000000002,0.0462529999999999,0.3642869999999999,1.720577,-0.331762,0.421737,663494361.81,0.7089810000000001,-1.087678,0.057272,1.1255700000000002,,2.283318,0.0134539999999999,-0.975907,0.916917,0.836435,0.356725,-48.928146000000005,0.4069,7.563771000000001,0.5012979999999999,0.0047659999999999,0.035922,1.252048,0.000287,0.0051909999999999,-0.051466,1.111618,-0.291551,1.54137,-0.006149,0.857733,0.867484,0.515087,536.111169,-1.234952,0.6855359999999999,6.230512,0.035258,0.017349,4.091558,26.11,-0.047019,0.813862,0.697623,0.8831709999999999,-0.012365,0.798793,0.05076,-0.046901,0.554967,83.46514,-1.002835,0.838816,-0.5929260000000001,23.074861,3.307371,71.892802,-0.275225,0.248337,-1.514583,0.743715,4.313178,1.007136,0.358322,1.004043,164.400326,0.023197,0.95473,0.901264,-1.6e-05,1.131017,1.913403,0.852509,0.018498,0.8240049999999999,-0.057598,-0.051873,0.556376,1.468437,-0.047019,2.056027,0.2635429999999999,0.0563929999999999,-0.030238,0.634842,0.0259399999999999,1.441512,0.6945359999999999,0.967828,1.085795,0.750287,0.818617,0.027262,4.02037,-0.046901,0.8729030000000001,0.0003399999999999,0.028038,-0.0648519999999999,1.024566,-0.002868,-0.546099,-0.047019,-0.024158,0.006118
