Unnamed: 0,date,pchg,financial_liability,TVSTD20,single_day_VPT_6,operating_profit_ttm,OperateNetIncome,cash_and_equivalents_per_share,money_flow_20,total_operating_revenue_per_share_ttm,operating_assets,net_debt,arron_down_25,VROC12,Price1Y,PEG,total_operating_revenue_per_share,market_cap,VSTD10,CCI20,operating_revenue_ttm,VSTD20,single_day_VPT_12,cfo_to_ev,VOL240,cashflow_per_share_ttm,net_working_capital,account_receivable_turnover_rate,DAVOL20,VOL120,VOL20,sales_to_price_ratio,adjusted_profit_to_total_profit,surplus_reserve_fund_per_share,turnover_volatility,EBITDA,net_operate_cash_flow_ttm,asset_turnover_ttm,net_finance_cash_flow_ttm,VDEA,BIAS5,GMI,interest_free_current_liability,BIAS20,net_profit_ttm,debt_to_tangible_equity_ratio,TRIX10,net_operate_cash_flow_per_share,financing_cash_growth_rate,sale_expense_ttm,non_recurring_gain_loss,VOSC,operating_revenue_per_share_ttm,cash_to_current_liability,CCI88,debt_to_asset_ratio,VOL60,interest_carry_current_liability,net_asset_growth_rate,VEMA12,total_operating_revenue_ttm,VOL5,EBIT,ATR6,WVAD,equity_turnover_rate,administration_expense_ttm,operating_revenue_growth_rate,VEMA10,ROC60,net_invest_cash_flow_ttm,PLRC6,total_profit_ttm,fixed_asset_ratio,arron_up_25,operating_cost_ttm,ACCA,retained_earnings_per_share,cash_rate_of_sales,financial_expense_rate,CR20,single_day_VPT,accounts_payable_turnover_days,admin_expense_rate,bull_power,equity_to_asset_ratio,gross_profit_ttm,account_receivable_turnover_days,TVMA20,VROC6,CCI10,goods_sale_and_service_render_cash_ttm,current_ratio,ROC20,BR,fifty_two_week_close_rank,value_change_profit_ttm,ROC6,net_operate_cashflow_growth_rate,np_parent_company_owners_ttm,VMACD,VR,DEGM,PLRC24,operating_profit_per_share,Price3M,Rank1M,operating_profit_per_share_ttm,eps_ttm,accounts_payable_turnover_rate,total_asset_growth_rate,net_asset_per_share,TVMA6,PSY,ARBR,goods_service_cash_to_operating_revenue_ttm,circulating_market_cap,operating_revenue_per_share,DSRI,capital_reserve_fund_per_share,DAVOL10,intangible_asset_ratio,asset_impairment_loss_ttm,Price1M,bear_power,TVSTD6,equity_to_fixed_asset_ratio,np_parent_company_owners_growth_rate,ROC12,debt_to_equity_ratio,DAVOL5,total_profit_growth_rate,CCI15,ROC120,cash_flow_to_price_ratio,VEMA26,operating_liability,MAWVAD,gross_income_ratio,VEMA5,MASS,PLRC12,net_profit_growth_rate,financial_assets,net_interest_expense,retained_earnings,TRIX5,BBIC,Volume1M,DEGM_8y,VOL10,BIAS10,fixed_assets_turnover_rate,AR,financial_expense_ttm,non_operating_net_profit_ttm,ATR14,BIAS60,current_asset_turnover_rate,retained_profit_per_share,VDIFF,total_operating_cost_ttm,Skewness60,Kurtosis20,rnoa_ttm,earnings_yield,total_profit_to_cost_ratio,Kurtosis120,average_share_turnover_annual,Skewness120,size,margin_stability,price_no_fq,beta,natural_log_of_market_cap,Variance60,roic_ttm,long_debt_to_asset_ratio,inventory_turnover_days,net_operate_cash_flow_to_total_current_liability,average_share_turnover_quarterly,liquidity,sale_expense_to_operating_revenue,SGI,EMAC26,net_profit_ratio,roa_ttm_8y,EMAC20,non_linear_size,total_asset_turnover_rate,relative_strength,historical_sigma,MAC5,MLEV,roa_ttm,long_term_debt_to_asset_ratio,SGAI,Variance120,Kurtosis60,net_non_operating_income_to_total_profit,EMA5,OperatingCycle,boll_up,Skewness20,daily_standard_deviation,long_term_predicted_earnings_growth,residual_volatility,net_operate_cash_flow_to_operate_income,book_to_price_ratio,quick_ratio,roe_ttm,EMAC120,cube_of_size,long_debt_to_working_capital_ratio,momentum,earnings_to_price_ratio,sharpe_ratio_60,operating_profit_growth_rate,earnings_growth,book_leverage,operating_profit_to_operating_revenue,profit_margin_ttm,MAC20,MFI14,invest_income_associates_to_total_profit,predicted_earnings_to_price_ratio,operating_profit_ratio,inventory_turnover_rate,maximum_margin,LVGI,cash_earnings_to_price_ratio,cumulative_range,net_operate_cash_flow_to_asset,MACDC,MAC60,net_profit_to_total_operate_revenue_ttm,operating_profit_to_total_profit,operating_cost_to_operating_revenue_ratio,debt_to_assets,non_current_asset_ratio,operating_tax_to_operating_revenue_ratio_ttm,roe_ttm_8y,boll_down,EMAC12,sharpe_ratio_20,super_quick_ratio,sales_growth,Variance20,market_leverage,net_operating_cash_flow_coverage,MAC10,EMAC10,net_operate_cash_flow_to_total_liability,net_operate_cash_flow_to_net_debt,short_term_predicted_earnings_growth,sharpe_ratio_120,raw_beta,share_turnover_monthly,ROAEBITTTM,MAC120,growth,leverage
002001.XSHE,2025-12-22,0.015316404675534079,8960108629.88,85068066.9794,470.691646,8448835431.67,1895378904.58,2.41584,7749469534.43,7.311055,34744039517.1,5312470203.4,24.0,-5.779365,0.105645,0.1856539999999999,1.803029,75882780000.0,67132.168646,142.076503,22469954547.1,71655.89521,326.50838799999997,0.101053,0.7591060000000001,0.193669,11406466826.4,1.4642700000000002,0.608857,0.860038,0.52364,0.296112,0.821103,0.502845,0.001114,6737476648.82,8138522622.15,2.420405,-3148793844.44,-55287.50366,1.613302,0.789388,2682609117.57,1.546434,7242514700.53,0.427241,-0.057108,0.780713,0.0438319999999999,181556448.88,62989738.51,-14.132935,7.311055,1.009117,76.009885,0.282463,0.7518,5271682088.52,0.172668,337799.185705,22469954547.1,0.48786,2070642690.01,22.261667000000003,340984.957065,1.439994,607649780.37,0.129933,332855.892787,2.6184540000000003,-4394501803.78,0.0033729999999999,8414150456.11,0.472812,4.0,12101699171.9,0.0142099999999999,8.489286,0.362196,-0.003393,130.71161,2299.72798,54.888128,0.027043,0.022556,0.717537,10367932492.2,245.856215,387421636.858,21.4874,237.45519700000003,21352772234.5,2.434002,3.522013,136.71163700000002,15.0,9094668.87,1.898473,0.151013,7199748891.32,7546.564759000001,1.175209,0.218578,-0.000143,0.657528,0.020087,0.355749,2.7489999999999997,2.3564990000000003,6.558795,0.085761,10.477892,367567045.71,58.333333,-38.338189,0.950281,74980120000.0,1.803029,1.02923,1.019233,0.584056,0.056405,120951253.84,0.017224,0.0091849999999999,97483968.7073,1.517596,0.567702,1.898473,0.395534,0.567254,0.5250600000000001,153.428939,17.069701000000002,0.007667,385540.124605,3777257974.76,-2093.677193,0.4614279999999999,331666.848679,23.370420000000003,-0.000342,0.56942,10349923465.6,,26091154236.8,0.045351,0.986301,0.002252,0.005174,0.50231,1.76827,1.025485,98.373448,-76240763.88,-34684975.56,21.203571,1.962296,1.238348,7.986441,-47740.9389,14186403529.8,1.069246,-0.473213,0.910087,1.030193,0.6566029999999999,1.068445,-1.84456,0.711015,0.511915,5.176740000000001,24.69,-0.237761,25.052456,0.063986,0.180251,0.079277,134.293523,1.106106,-1.845447,-0.8483430000000001,0.00808,1.429533,0.987055,0.32232,0.11479,0.986958,-0.559317,0.498292,0.0008039999999999,0.012399,0.984123,0.059295,0.160609,0.106069,0.775265,0.05426,1.993518,-0.005907,0.98866,380.149738,1.003776,-0.314823,0.014685,0.343159,-1.036499,0.982492,-0.269282,1.86646,0.2235739999999999,0.956093,-7.384055,0.41933,-0.203709,0.0948799999999999,0.289761,0.528361,-0.021262,1.111094,0.376006,0.376006,0.984771,56.73629,0.01805,0.094145,0.376006,2.680695,0.7522840000000001,0.866506,0.107251,0.14939,0.180479,0.001477,0.980755,0.32232,1.002979,0.538572,0.276517,0.570657,0.012786,0.174428,0.965766,0.986306,2.993979,1.760126,0.064706,0.028058,1.047745,1.397149,0.982625,0.986348,0.18838,0.451666,0.124981,1.498052,0.77504,-2.16677,0.0479189999999999,0.952548,0.227035,-0.942187
002003.XSHE,2025-12-22,-0.0056285178236398226,1421383356.12,35274156.3712,-246.21504,809941494.81,242842502.377,1.102331,2187707639.26,3.975811,5606305776.38,969048685.66,84.0,40.321441,-0.076654,11.600679,1.089084,12566560000.0,125585.629062,-100.091324,4726800750.99,122394.541193,-430.119326,0.079465,0.873381,-0.135119,785988535.44,2.145645,1.127658,0.8842180000000001,0.997095,0.376138,0.826974,0.444922,0.003222,844387758.78,1074084441.43,3.910961,-326341550.09,-12733.600057,-1.122544,0.980505,690267309.61,-2.418759,665775040.28,0.5487989999999999,-0.144231,0.247932,-0.51576,438551194.97,3423567.04,-7.716602000000001,3.975811,0.661357,-10.429856,0.32861,0.936755,1421383356.12,0.0806289999999999,330259.583824,4726800750.99,0.72756,276255771.78,5.286667,-174332.231468,0.985336,537595349.39,0.031557,323032.055174,5.069583000000001,-908385033.42,0.001685,796660579.71,0.462727,4.0,2716998187.65,0.0115909999999999,1.467415,0.227233,0.009984,81.643357,-2198.608696,69.205318,0.1137329999999999,0.004213,0.6713899999999999,2009838578.51,167.781716,109346195.516,40.398337,-68.132816,5044356734.17,1.372215,-3.205128,71.731717,211.0,16827447.82,-1.2149530000000002,0.1360869999999999,660069692.23,-12751.218423,1.01568,0.01496,-0.001359,0.217359,-0.011414,0.7385510000000001,0.6812590000000001,0.5599970000000001,5.201912,0.053569,3.876074,78168824.4,50.0,8.628447,1.067182,10702280000.0,1.089084,0.921502,1.44474,1.013993,0.072608,2213880.93,-0.025778,-0.018502,17034955.54,1.450942,0.016411,-4.688909,0.494681,0.822829,-0.0009019999999999,-85.957722,-2.849265,-0.0122189999999999,355744.402305,858215742.59,-211204.778771,0.425193,302056.218598,24.016618,-0.002754,0.018941,1330781243.11,,1744594631.51,-0.178292,1.017364,-0.001529,0.000384,0.89659,-1.601192,1.53597,80.360163,47193746.82,-13280915.1,6.435714,-1.216492,1.706288,1.022493,-25484.81848,3979570275.0,0.803345,1.326702,0.670147,0.037187,0.212992,1.680296,-1.657411,0.615541,-1.284039,23.106705,10.57,-1.195939,23.254305,0.060326,0.116525,0.0,94.468684,0.542027,-1.624335,-0.98168,0.09278,1.1965709999999998,1.023472,0.140851,0.1019019999999999,1.022283,2.024408,0.681381,-0.000117,0.014763,1.0113530000000002,0.013188,0.095973,0.02421,1.016991,0.045341,1.309168,0.001549,1.011279,262.2504,1.056309,-0.966604,0.014454,0.237555,-0.451152,1.4374209999999998,-0.46908,1.034576,0.1432369999999999,1.028329,3.85999,0.213678,-1.009354,0.0525259999999999,0.77772,0.015705,0.020295,1.000585,0.171351,0.171351,1.024787,43.72268,0.01869,0.061854,0.171351,3.810787,0.954728,1.100184,0.085472,0.289308,0.154832,-0.006213,1.012315,0.140851,1.014969,0.574807,0.321898,0.5822970000000001,0.012628,0.150583,0.993265,1.017701,-1.983323,0.925881,0.021972,0.035654,1.00021,1.377557,1.0162719999999998,1.015972,0.129305,0.304178,-0.004354,-0.46062,0.35458,-1.581205,0.030032,1.013734,-0.069553,-0.998814
002004.XSHE,2025-12-22,-0.020491803278688492,9369079909.66,16711530.3555,1699.630503,149547972.94,396587079.693,1.199124,2048022457.19,5.980457,25013126041.9,10771509608.3,88.0,-14.728307,0.138192,,1.586406,9622410000.0,149505.072667,116.987179,11840821528.2,133448.963777,339.31807799999996,0.094456,1.436303,-0.310746,2899031864.35,1.188556,0.6612279999999999,1.716193,1.134795,1.230618,0.5162720000000001,0.295667,0.001742,1447946834.65,1871247423.87,1.202213,-1601391313.6,-185775.747188,1.461378,1.146116,3837285295.1,1.47197,-48275963.57,1.0510700000000002,-0.15525,0.300719,-4.9325410000000005,1092494588.18,18720339.46,-16.046985999999997,5.980457,0.2455,48.941661,0.449513,1.890522,4689482275.56,-0.021631,886045.0733370001,11840821528.2,1.13808,472394073.53,2.536667,1346620.96365,1.359586,1160992400.38,0.016261,877234.174225,3.846154,-885107905.39,0.009267,158387906.8,0.316849,4.0,7777504930.09,0.009159,1.212498,0.1580339999999999,0.018747,124.096386,-2520.329268,102.000229,0.09805,0.0293019999999999,0.550487,4063451896.41,302.88857,102432049.783,40.500205,136.61775,9977595855.6,1.339992,1.461378,86.50043000000001,28.0,-93442741.6,4.068522,0.2434909999999999,-139146996.71,43592.220521,0.789799,-0.056121,-0.001038,0.199198,0.008076,0.4543,0.075532,-0.024383,3.529404,-0.058539,4.898646,97009050.6933,41.666667,3.985519,0.8426440000000001,9144670000.0,1.586406,1.435648,2.744358,0.628618,0.124641,921431815.45,0.015477,0.012883,24290204.6998,1.73738,-1.558432,0.8298760000000001,1.355375,0.663142,-0.716966,98.824554,20.595533,-0.061369,1028228.6,3776598328.46,-151446.853657,0.3431619999999999,891925.212326,24.248495,0.000269,-1.124774,4231163370.97,,2400648219.55,0.1585369999999999,0.988597,0.000753,0.014171,1.07883,2.16523,1.263276,90.485948,221975828.28,8839933.86,2.21,0.742788,1.029593,0.916831,-142183.526667,10741038123.0,2.255725,0.334251,0.015184,0.556662,0.0154479999999999,14.86044,-1.211243,2.673094,-1.550657,10.20242,4.86,-1.052641,22.987361,0.092415,-0.007162,0.097474,93.042821,0.193495,-0.94103,-0.484434,0.092265,1.0060440000000002,0.991792,-0.004077,0.015142,0.989872,2.114459,0.404893,0.000595,0.015979,0.985597,0.324332,-0.001651,0.157942,0.876919,0.080019,12.021249,0.363579,0.991543,395.931391,1.014331,0.729815,0.0172189999999999,,-0.247252,1.701469,1.752468,1.10425,-0.014347,0.954257,4.251882,1.59326,-0.386273,-0.014461,0.42838,-0.747395,-0.482143,1.436012,0.0126299999999999,0.0126299999999999,0.985494,59.452833,-0.087734,,0.0126299999999999,3.869186,0.8071,1.031141,0.194468,0.312521,0.063987,0.0053219999999999,0.992627,-0.004077,0.99497,0.656838,0.446079,0.609298,0.011188,0.044938,0.956657,0.986905,0.953407,0.863614,0.006352,0.027779,1.445901,2.665589,0.978807,0.986829,0.045292,0.055275,,1.549086,0.4174609999999999,-1.42108,0.00134,0.951115,-0.8823120000000001,0.221019
002006.XSHE,2025-12-22,0.062385321100917324,878269780.01,189865430.283,-1529.404386,242623433.95,6330852.656769999,1.385468,8982992223.5,3.63702,2932171361.32,1054321782.23,36.0,-17.330942,0.1474619999999999,0.531596,0.542651,10858480000.0,667529.313743,-31.827775,1890499357.76,1061803.12014,-15.182586,0.0012289999999999,3.967775,1.073877,1406542015.01,0.435878,0.939315,4.2864580000000005,4.026335,0.174104,0.50358,0.296793,0.016268,234321859.21,14423430.77,2.129756,1037300506.38,-284256.086709,-0.210184,1.110814,1221750779.64,-1.957103,218653051.69,0.78164,-0.021963,-0.062691,7.0408800000000005,53317533.91,12062640.51,-17.486604,3.63702,0.433706,23.299697,0.424722,4.920048,368339547.3,0.830017,2354687.20794,1890499357.76,3.10872,40190641.01,7.011667,-1965713.52117,1.271356,173542915.64,0.18027,2259955.06944,2.0517830000000004,-493529805.4,-0.008686,246160011.6,0.1735,8.0,1273333937.64,-0.0154,1.594466,0.007629,0.0011359999999999,107.049892,-670.688751,335.17080899999996,0.091797,-0.007415,0.575278,617175043.6209999,825.9194349999999,448416826.333,-42.558749,-74.052249,1055487562.99,1.884567,4.45,112.804097,42.0,9602772.93,-3.954023,-1.223077,218653051.69,-127498.745746,0.626293,0.154121,0.001366,0.073811,-0.023214,0.323092,0.4667689999999999,0.420654,1.074079,0.442594,4.623947,382475792.893,41.666667,-23.360871,0.558312,10858480000.0,0.542651,1.138833,2.092336,0.780509,0.031905,12576938.85,-0.017501,-0.031878,149549761.014,3.315719,0.92312,-2.291862,0.73829,0.725242,1.1058940000000002,-106.849804,27.689487,0.0515129999999999,2766442.0404,896209383.8,-2297467.96412,0.3264559999999999,1974167.69959,24.383628,-0.007378,0.921086,1245805197.01,,828792836.79,-0.4807689999999999,1.017827,0.001948,0.00789,3.34562,-2.9906189999999997,3.033397,89.44322700000001,2148278.4,3536577.65,7.208571000000001,-2.35504,0.605378,1.297673,-411754.832455,1647550371.32,0.27846,1.005511,0.273329,-0.94425,0.163851,1.924746,-0.152307,0.279808,-1.429953,6.071793,20.89,1.228847,23.108212,0.286061,0.067163,0.019395,107.625901,0.008686,0.063874,1.064365,0.028203,1.122484,1.0242209999999998,0.115659,0.035885,1.024649,2.09095,0.452492,0.001067,0.02393,1.002106,0.0166979999999999,0.052335,0.044134,1.016225,0.182454,0.822651,0.0,1.009319,933.545336,1.112445,-0.1204119999999999,0.0298519999999999,,-0.336952,0.059368,-0.972647,1.645161,0.090973,0.951295,4.149575,0.131094,0.026853,0.020137,0.090589,1.438598,0.204819,1.060757,0.128338,0.128338,1.019962,38.489527,0.053401,0.036724,0.128338,3.3449199999999997,0.770034,0.940334,0.001328,0.313959,0.003452,-0.012248,1.024118,0.115659,1.004787,0.6735439999999999,0.424722,0.282755,0.008513,0.069094,0.927478,1.021533,1.441852,1.445555,0.068368,0.2247449999999999,1.014217,-1.041389,1.030828,1.019524,-0.018364,-0.030907,1.037477,1.462921,1.418607,-0.172967,0.014891,0.926767,0.409702,-0.755387
002007.XSHE,2025-12-22,-0.012402088772845876,478020750.47,46940162.8162,44.554202,1165784057.33,404358742.303,0.922726,3189975157.16,2.335177,12191074071.8,1331531126.82,84.0,-38.298447,-0.028145,,0.864966,28014910000.0,46513.405416,-25.04944,4267434736.51,65111.38084299999,-10.282078,0.0357899999999999,0.9378,0.463124,7122685826.9,0.5918720000000001,0.58439,1.123838,0.65676,0.152328,0.715839,0.491295,0.00188,1138653598.56,1050264549.92,6.091197,-1011834390.48,-55752.745052,0.22228,1.132486,2468499286.37,-0.506231,972011829.8,0.233381,-0.203588,0.1204529999999999,1.0923120000000002,766980141.74,10167000.95,-30.081453000000003,2.335177,0.739545,-104.561416,0.1855109999999999,0.982285,457529776.74,-0.0336589999999999,198131.857533,4267434736.51,0.45318,359731470.17,6.891667,31410.758864,3.1048150000000003,232560183.17,-0.132556,188394.709244,-2.542912,807909499.93,0.001531,1112266197.63,0.181611,4.0,1783702462.11,-0.0056689999999999,4.453149,0.246111,0.000332,83.039648,-236.381664,58.640551,0.054496,0.002551,0.814489,2483796449.11,608.2392110000001,159388918.45,-9.891026,119.139785,4438570284.28,3.43425,-0.519143,65.960585,198.0,146087015.84,0.327225,-0.056307,948617173.78,-3848.196863,0.606123,-0.090603,-0.001421,0.2041069999999999,-0.03238,0.567729,0.637927,0.5318930000000001,6.139096,0.010295,6.222785,111339575.125,41.666667,-11.620155,1.040103,24124870000.0,0.864966,0.955625,0.779458,0.4955779999999999,0.021319,61947612.02,-0.005321,-0.00266,10474236.021,4.484797,-0.290992,-0.519143,0.265372,0.4032429999999999,-0.355544,9.655751,0.8552629999999999,0.030216,257732.799448,2539751377.41,62808.497067,0.58202,165832.869665,23.963139,-0.000252,-0.3522349999999999,4076295535.72,,8137936335.08,-0.028849,1.000802,-0.000164,-0.007228,0.55695,0.4258109999999999,1.441161,54.340430000000005,1418212.23,-53517859.7,8.730714,-3.195251,0.43159,3.961853,-59600.941915,3180013271.83,-0.027144,-0.6484949999999999,1.664002,-0.418927,0.399426,0.5964510000000001,-1.628432,0.365124,-0.483321,14.240591,15.33,-1.112685,24.056003,0.0240669999999999,0.075559,0.0,461.84613499999995,0.460621,-1.551353,-0.8320690000000001,0.179729,0.819787,1.012859,0.2277739999999999,0.11771,1.008007,1.102359,0.262331,-0.000296,0.010484,0.997782,0.003264,0.059752,0.00564,0.8855540000000001,0.024798,-0.00938,0.0,0.999031,1070.085345,1.027015,-0.182443,0.0099849999999999,0.496938,-1.16217,0.96583,-0.333198,2.652193,0.0834179999999999,1.033315,-0.152651,0.01288,-1.166754,0.033861,-0.921336,-0.3352469999999999,-0.067284,1.000731,0.273181,0.273181,1.005088,44.265608,0.0,0.051625,0.273181,0.7794800000000001,0.8780110000000001,0.906053,0.037489,0.083352,0.064563,0.003094,1.033007,0.2277739999999999,1.033316,0.41798,0.183403,0.382278,0.009243,0.151619,0.983161,1.00126,-0.857459,2.068546,-0.00913,0.0144479999999999,1.000292,0.819627,0.99576,0.999972,0.0729419999999999,0.165315,0.157939,-0.141656,0.391113,-1.925403,0.017177,1.041417,0.066751,-1.251583
002008.XSHE,2025-12-22,-0.02853773584905661,9334942545.71,258764608.245,374.796424,1381025867.39,464387380.754,5.040303,14788013781.9,16.856087,30083294931.7,13827935476.8,20.0,-29.500009999999996,0.280956,,4.95334,39289670000.0,297087.181261,46.770553,17355084458.9,480208.299509,1787.25583,0.003434,3.4272980000000004,1.582478,10403244203.5,0.453222,0.4904739999999999,4.19568,2.05787,0.441716,0.7041569999999999,0.517968,0.006798,2053499903.5,178426014.49,1.846449,-589332145.06,-181796.17828,2.5420540000000003,1.097261,11984045137.2,2.067564,1224553456.62,1.143528,-0.027231,-0.135875,-0.713688,1198229356.03,67887897.08,-12.367521,16.856087,0.380119,-0.112449,0.507074,3.166842,2371920173.96,0.07241,1378818.47722,17355084458.9,1.71852,463669545.86,16.953332999999997,-264897.498674,1.065214,1224919541.2,0.1700569999999999,1358625.3633,-7.513330000000001,2040231303.36,0.00604,1393120684.26,0.1710839999999999,60.0,11986034731.1,-0.01473,12.520844,0.010281,-0.009672,139.567669,6891.161709,266.106244,0.0705799999999999,0.024761,0.492926,5368801190.87,794.312265,739584347.0660001,1.367504,12.802715,14604130379.5,1.724664,7.251264999999999,128.44339399999998,35.0,353444904.45,0.3682269999999999,-0.8562649999999999,1131187202.79,11270.516734,0.878102,-0.088769,0.002136,0.422461,-0.016485,0.2372949999999999,1.341318,1.189345,1.352843,0.122569,16.482014000000003,641906486.13,33.333333,7.030422,0.84149,36508590000.0,4.95334,1.104534,3.027933,0.4661649999999999,0.049524,308129207.13,0.024205,-0.010611,151422656.645,2.881189,-0.297516,4.2053519999999995,1.120655,0.409593,-0.1744359999999999,23.404094,58.471761,0.042488,1549344.13877,9682506224.24,-1533600.1341799998,0.309365,1299162.95308,24.682396,-0.004389,-0.265854,7421027778.01,,12891503271.8,-0.128463,0.980373,0.004099,-0.035571,1.95588,1.131635,2.760829,135.473815,-167862421.2,12094816.87,17.451429,-1.517074,0.714084,12.002876,-170525.66154600002,16325373367.4,0.625301,-0.779451,0.146931,-0.6170220000000001,0.097822,0.737642,-0.342989,0.842518,-0.145509,12.992427,38.16,1.889842,24.394226999999997,0.212146,0.043871,0.104974,168.494227,0.0130689999999999,-0.351508,0.902574,0.0690419999999999,1.048265,0.987861,0.070559,0.0490009999999999,0.985619,0.544304,0.4627489999999999,0.001469,0.021278,0.97521,0.1060609999999999,0.032651,0.124292,0.869924,0.255976,0.564081,0.309039,0.98326,962.806492,1.032849,0.506007,0.028885,0.498909,-0.573738,0.173278,-0.243184,1.33389,0.066658,0.920114,-2.581232,0.44808,0.378736,0.028791,-0.6899310000000001,-0.179611,0.020376,1.257011,0.079575,0.079575,0.979743,42.968078000000006,-0.052072,0.048376,0.079575,2.136572,0.8503569999999999,0.938073,0.004541,0.5058600000000001,0.004757,0.002916,1.0154040000000002,0.070559,0.996593,0.690635,0.501217,0.339831,0.008325,0.1055319999999999,0.926638,0.983461,3.883288,1.203683,0.024811,0.122471,1.115204,-0.37284,0.98881,0.983262,-0.007356,-0.010117,-0.256806,3.102205,1.708659,-0.84272,0.009642,0.911605,0.253355,-0.339451
002009.XSHE,2025-12-22,0.16838842975206614,2169162113.83,69299710.2864,-570.203792,-133445579.44,23266877.924,0.713403,4038338643.13,7.055874,4846456659.52,3215793671.78,92.0,4.746556,-0.004471,,1.784505,6391490000.0,1005494.10674,-56.293729000000006,2838106735.74,751497.20031,-156.404851,0.02073,7.253161,-0.735111,44890019.38,0.795323,0.559248,6.287913,3.5165,0.44405,0.2564639999999999,0.288623,0.011489,144601480.62,194267209.19,1.22498,-504733085.6,-429874.927307,2.542592,0.5982149999999999,1432381728.94,-1.371734,-133111208.55,2.4416029999999997,-0.348625,0.0415009999999999,1.794725,49237610.42,7046056.65,-21.429744,7.055874,0.084597,-110.967089,0.635713,4.996558,1790678420.76,-0.0558809999999999,2171072.03934,2838106735.74,2.9466,33277502.04,2.7616669999999996,-536758.226446,0.707233,186023329.59,-0.037818,2094338.90132,-9.09611,14779861.81,-0.0017699999999999,-139798151.9,0.170902,12.0,2434338479.48,0.00083,1.493771,0.06845,0.016469,93.576389,2401.846847,209.232121,0.065545,0.008254,0.3642869999999999,403744427.635,452.646029,201951999.463,-2.631601,-14.059663,2359037120.65,1.0139280000000002,-3.286671,106.626027,133.0,-33612246.77,-1.852996,0.904614,-129864765.19,-35380.248586,1.005763,0.1810369999999999,-0.003496,0.040547,-0.045952,0.742222,-0.331762,-0.33093,1.720577,-0.073873,4.978405,164565618.363,41.666667,33.10337,0.831201,5627010000.0,1.784505,1.358098,2.42313,0.569321,0.106116,146244214.37,-0.015365,-0.016272,39849163.0556,2.131549,0.007314,-0.438596,1.749205,0.468613,0.0462529999999999,-32.310676,4.333552,-0.045728,2636327.2152400003,1333585842.38,-1311572.87803,0.142267,1895109.8115,24.196721,-0.00606,-0.003895,663494361.81,,600844315.05,-0.5086510000000001,0.996434,-0.00129,-0.066187,3.5798400000000004,-0.018876,3.079227,139.729397,46740721.38,-6352572.46,2.752857,-4.443086,0.817059,1.205148,-465255.175892,2842077195.0,-0.195757,0.471537,-0.057598,-0.956422,-0.051466,2.1155779999999997,0.448216,0.561833,-1.959284,4.02037,15.89,1.164052,22.578232999999997,0.117568,-0.030238,0.028038,83.46514,0.057272,0.090991,1.124767,0.017349,0.818617,1.019788,-0.046901,0.0003399999999999,1.012288,1.94852,0.515087,0.0005139999999999,0.0270259999999999,0.975205,0.041925,-0.024158,0.05076,1.131017,0.130641,-0.184677,-1.6e-05,0.986637,536.111169,1.069379,-0.010447,0.023493,,-0.934965,-48.928146000000005,-0.6540779999999999,0.838816,-0.0648519999999999,1.036601,3.529735,6.230512,-0.45748,-0.020318,-1.073133,0.0563929999999999,-0.546099,1.111618,-0.047019,-0.047019,1.013908,53.594161,-0.291551,0.036649,-0.047019,4.313178,0.358385,1.007136,0.030395,0.367415,0.035258,-0.005825,1.046497,-0.046901,0.967828,0.857733,0.634842,0.4069,0.006118,-0.002868,0.958437,0.999348,-1.312001,0.5012979999999999,-0.051873,0.084388,1.03288,1.468437,1.000189,0.995575,0.0047659999999999,0.0051909999999999,1.441512,0.144733,1.390174,-0.286699,-0.006149,1.05751,-1.023072,-0.312863
