Unnamed: 0,date,pchg,ATR6,net_profit_ttm,total_operating_cost_ttm,WVAD,administration_expense_ttm,total_profit_growth_rate,ROC60,debt_to_equity_ratio,ROC120,net_operate_cash_flow_ttm,cash_and_equivalents_per_share,net_working_capital,VROC12,TRIX10,CR20,operating_liability,VOL10,debt_to_tangible_equity_ratio,cfo_to_ev,TVSTD6,VSTD20,cashflow_per_share_ttm,sale_expense_ttm,retained_earnings_per_share,cash_to_current_liability,BIAS60,interest_carry_current_liability,VOL60,EBITDA,operating_assets,np_parent_company_owners_growth_rate,ROC20,single_day_VPT_12,operating_revenue_per_share,goods_service_cash_to_operating_revenue_ttm,fixed_asset_ratio,CCI15,total_asset_growth_rate,bull_power,MASS,money_flow_20,goods_sale_and_service_render_cash_ttm,TVSTD20,PLRC24,DAVOL10,VEMA10,net_finance_cash_flow_ttm,arron_down_25,operating_profit_per_share_ttm,financial_assets,accounts_payable_turnover_rate,total_operating_revenue_per_share_ttm,equity_turnover_rate,operating_profit_ttm,CCI10,net_asset_growth_rate,operating_revenue_ttm,VOL240,non_operating_net_profit_ttm,CCI88,account_receivable_turnover_rate,np_parent_company_owners_ttm,total_profit_ttm,current_asset_turnover_rate,net_invest_cash_flow_ttm,TVMA20,PSY,VEMA5,TVMA6,VEMA12,value_change_profit_ttm,retained_profit_per_share,VDIFF,ROC12,MAWVAD,PLRC6,intangible_asset_ratio,eps_ttm,debt_to_asset_ratio,net_operate_cashflow_growth_rate,BIAS5,single_day_VPT_6,bear_power,ATR14,adjusted_profit_to_total_profit,EBIT,GMI,BR,Rank1M,net_profit_growth_rate,admin_expense_rate,VDEA,gross_income_ratio,operating_revenue_per_share_ttm,financial_expense_rate,VSTD10,PLRC12,fifty_two_week_close_rank,DEGM,Price3M,asset_impairment_loss_ttm,Price1M,PEG,VOL20,BIAS20,net_asset_per_share,VMACD,VOL120,DAVOL5,single_day_VPT,arron_up_25,equity_to_asset_ratio,Volume1M,surplus_reserve_fund_per_share,operating_profit_per_share,gross_profit_ttm,capital_reserve_fund_per_share,net_operate_cash_flow_per_share,DEGM_8y,fixed_assets_turnover_rate,equity_to_fixed_asset_ratio,BIAS10,VROC6,DAVOL20,net_debt,VEMA26,account_receivable_turnover_days,operating_revenue_growth_rate,cash_flow_to_price_ratio,asset_turnover_ttm,financial_liability,AR,circulating_market_cap,non_recurring_gain_loss,ARBR,financing_cash_growth_rate,turnover_volatility,total_operating_revenue_ttm,market_cap,CCI20,financial_expense_ttm,operating_cost_ttm,interest_free_current_liability,Price1Y,VOSC,net_interest_expense,current_ratio,total_operating_revenue_per_share,BBIC,ROC6,sales_to_price_ratio,accounts_payable_turnover_days,VR,TRIX5,cash_rate_of_sales,VOL5,OperateNetIncome,DSRI,retained_earnings,ACCA,earnings_growth,operating_tax_to_operating_revenue_ratio_ttm,Variance60,net_operate_cash_flow_to_total_current_liability,MAC120,sharpe_ratio_60,daily_standard_deviation,long_debt_to_asset_ratio,SGI,earnings_to_price_ratio,net_operate_cash_flow_to_asset,roe_ttm,Variance120,average_share_turnover_quarterly,operating_profit_to_total_profit,Kurtosis20,net_profit_ratio,cumulative_range,long_term_debt_to_asset_ratio,leverage,earnings_yield,operating_profit_ratio,MACDC,beta,roa_ttm_8y,long_debt_to_working_capital_ratio,liquidity,natural_log_of_market_cap,EMAC120,boll_down,margin_stability,historical_sigma,roe_ttm_8y,price_no_fq,non_current_asset_ratio,EMAC10,sales_growth,operating_cost_to_operating_revenue_ratio,share_turnover_monthly,cash_earnings_to_price_ratio,average_share_turnover_annual,net_operating_cash_flow_coverage,total_profit_to_cost_ratio,Skewness60,Variance20,net_non_operating_income_to_total_profit,roa_ttm,ROAEBITTTM,Skewness20,operating_profit_to_operating_revenue,sharpe_ratio_120,book_leverage,rnoa_ttm,invest_income_associates_to_total_profit,sharpe_ratio_20,super_quick_ratio,residual_volatility,predicted_earnings_to_price_ratio,long_term_predicted_earnings_growth,SGAI,MAC60,EMA5,MAC20,relative_strength,maximum_margin,book_to_price_ratio,EMAC20,MFI14,net_operate_cash_flow_to_total_liability,short_term_predicted_earnings_growth,MLEV,net_profit_to_total_operate_revenue_ttm,non_linear_size,operating_profit_growth_rate,net_operate_cash_flow_to_net_debt,boll_up,inventory_turnover_days,quick_ratio,sale_expense_to_operating_revenue,inventory_turnover_rate,market_leverage,EMAC26,roic_ttm,LVGI,profit_margin_ttm,Kurtosis60,total_asset_turnover_rate,MAC5,size,net_operate_cash_flow_to_operate_income,Skewness120,OperatingCycle,MAC10,debt_to_assets,Kurtosis120,cube_of_size,raw_beta,momentum,EMAC12,growth
002001.XSHE,2026-02-02,,51.438333,7242514700.53,14186403529.8,-157674.171298,607649780.37,0.5250600000000001,7.233347,0.395534,18.894427,8138522622.15,2.41584,11406466826.4,65.166262,0.5411600000000001,141.997167,3777257974.76,1.40537,0.427241,0.095409,244460164.868,232412.89655,0.193669,181556448.88,8.489286,1.009117,3.573496,5271682088.52,0.853823,6737476648.82,34744039517.1,0.567702,4.4585989999999995,2100.259882,1.803029,0.950281,0.472812,-22.786702,0.085761,0.017769,28.281464,19720179921.8,21352772234.5,317282226.416,0.005418,1.589835,855741.948413,-3148793844.44,8.0,2.7489999999999997,10349923465.6,6.558795,7.311055,1.439994,8448835431.67,-192.479286,0.172668,22469954547.1,0.798524,-34684975.56,125.748793,1.4642700000000002,7199748891.32,8414150456.11,1.238348,-4394501803.78,986488938.751,58.333333,868067.2024969999,1200336084.47,841614.452637,9094668.87,7.986441,109677.849015,2.180685,864074.5625649999,-0.008194,0.056405,2.3564990000000003,0.282463,0.151013,-4.851693,-4329.616774,-0.039016,45.539286,0.821103,2070642690.01,0.789388,119.221979,0.358727,0.56942,0.027043,117773.683211,0.4614279999999999,7.311055,-0.003393,203344.394181,0.0036049999999999,11.0,0.218578,0.036946,120951253.84,-0.013511,0.1973089999999999,1.21079,-1.558778,10.477892,-8095.834197,0.883973,1.569461,-26632.544149,80.0,0.717537,0.0030039999999999,0.502845,0.657528,10367932492.2,1.019233,0.780713,0.005174,1.025485,1.517596,-5.157769,-7.133281,1.369715,5312470203.4,731936.603623,245.856215,0.129933,0.007214,2.420405,8960108629.88,139.12749,79687260000.0,62989738.51,19.90551,0.0438319999999999,0.0036119999999999,22469954547.1,80646580000.0,0.296687,-76240763.88,12101699171.9,2682609117.57,0.145594,13.03184,,2.434002,1.803029,1.036859,-6.118068,0.278621,54.888128,1.530162,0.26707,0.362196,1.38736,1895378904.58,1.02923,26091154236.8,0.0142099999999999,-0.021262,0.012786,0.071545,1.106106,0.934978,1.113309,0.016635,0.079277,1.429533,0.089275,0.180479,0.2235739999999999,0.066219,-1.7230419999999995,1.002979,3.085285,0.32232,0.212627,0.106069,-0.902442,0.99242,0.376006,-0.002044,-0.215022,0.11479,0.41933,-0.696207,25.113342000000003,0.937843,0.928918,5.176740000000001,0.013056,0.174428,26.24,0.570657,1.039701,0.064706,0.538572,-1.387832,0.1009159999999999,-1.788556,1.397149,0.6566029999999999,0.13066,0.119748,-0.005907,0.160609,0.0479189999999999,-0.42018,0.376006,1.531969,1.111094,0.910087,0.01805,1.979848,1.760126,-0.9607,0.089965,0.344683,0.775265,0.965498,1.041461,1.015835,0.000899,0.751893,-0.268557,1.020093,68.733583,0.18838,0.125876,0.0559879999999999,0.32232,-0.5957899999999999,0.528361,0.451666,1.102751,134.293523,1.86646,0.00808,2.680695,1.0417809999999998,1.009761,0.180251,0.866506,0.376006,3.275923,0.498292,1.050991,0.533043,0.982492,0.327953,380.149738,1.054383,0.276517,2.07005,-7.011558,0.797668,-0.216522,1.036049,0.252447
002003.XSHE,2026-02-02,,6.216667,665775040.28,3979570275.0,-14597.340674,537595349.39,-0.0009019999999999,-4.596623,0.494681,-6.267281,1074084441.43,1.102331,785988535.44,177.16253400000002,-0.149728,77.038627,858215742.59,1.14715,0.5487989999999999,0.082362,40253478.6327,161116.66141300002,-0.135119,438551194.97,1.467415,0.661357,-5.129122,1421383356.12,0.964758,844387758.78,5606305776.38,0.016411,-5.3953489999999995,-381.513659,1.089084,1.067182,0.462727,-55.068226,0.053569,0.011108,24.362112,2107114379.21,5044356734.17,44029753.9687,-0.001702,1.272967,417881.523214,-326341550.09,80.0,0.6812590000000001,1330781243.11,5.201912,3.975811,0.985336,809941494.81,-26.386645,0.0806289999999999,4726800750.99,0.8624219999999999,-13280915.1,-82.47820899999999,2.145645,660069692.23,796660579.71,1.706288,-908385033.42,105420065.009,50.0,438914.173026,125756716.277,410136.870223,16827447.82,1.022493,33454.660982,-2.586207,-243438.90618,0.001919,0.072608,0.5599970000000001,0.32861,0.1360869999999999,-1.223776,-201.708146,-0.01641,5.253571,0.826974,276255771.78,0.980505,83.766234,0.8054,0.018941,0.1137329999999999,23260.809456,0.425193,3.975811,0.009984,135411.214571,-0.000584,240.0,0.01496,-0.0520179999999999,2213880.93,-0.019574,11.161713,1.00099,-1.682135,3.876074,10193.851526,0.901163,1.19337,-3736.780861,8.0,0.6713899999999999,-0.0036829999999999,0.444922,0.217359,2009838578.51,1.44474,0.247932,0.000384,1.53597,1.450942,-1.04116,-25.045057999999997,1.110776,969048685.66,376682.209241,167.781716,0.031557,-0.0127,3.910961,1421383356.12,107.44758799999998,10374580000.0,3423567.04,23.681355,-0.51576,0.004219,4726800750.99,12091010000.0,-72.969697,47193746.82,2716998187.65,690267309.61,-0.086194,8.15695,,1.372215,1.089084,1.0147700000000002,-0.196271,0.39093,69.205318,0.950491,-0.025054,0.227233,1.07542,242842502.377,0.921502,1744594631.51,0.0115909999999999,0.020295,0.012628,0.051673,0.542027,1.04664,-0.959107,0.0136,0.0,1.1965709999999998,0.0545919999999999,0.154832,0.1432369999999999,0.046142,-1.596191,1.014969,0.847519,0.140851,0.292194,0.02421,-0.948791,0.199733,0.171351,0.002018,-1.1549120000000002,0.1019019999999999,0.213678,-1.212546,23.215728,1.052036,0.992271,23.106705,0.0144,0.150583,10.17,0.5822970000000001,1.012702,0.021972,0.574807,-1.569357,0.088833,-1.7045990000000002,1.377557,0.212992,0.438733,0.039856,0.001549,0.095973,0.030032,-1.139017,0.171351,-0.771792,1.000585,0.670147,0.01869,-2.705136,0.925881,-0.553725,0.064343,0.2299119999999999,1.016991,1.054064,1.010966,1.017109,-0.00025,0.954485,-0.332941,1.019341,42.70559,0.129305,-0.017259,0.0137,0.140851,2.038506,0.015705,0.304178,1.041947,94.468684,1.034576,0.09278,3.810787,1.000217,1.023482,0.116525,1.100184,0.171351,2.148495,0.681381,1.012389,-1.349061,1.4374209999999998,0.4806899999999999,262.2504,1.010521,0.321898,1.786717,3.966755000000001,0.3740969999999999,-1.005845,1.0138280000000002,-0.054086
002004.XSHE,2026-02-02,,6.96,-48275963.57,10741038123.0,-3912732.22415,1160992400.38,-0.716966,8.888889,1.355375,25.934579,1871247423.87,1.199124,2899031864.35,-48.520229,0.761966,168.571429,3776598328.46,4.60393,1.0510700000000002,0.0897039999999999,237236453.073,1856759.2715900005,-0.310746,1092494588.18,1.212498,0.2455,6.894956,4689482275.56,2.29544,1447946834.65,25013126041.9,-1.558432,12.058212,3431.731233,1.586406,0.8426440000000001,0.316849,-31.427099,-0.058539,0.011448,29.632786,8595132888.93,9977595855.6,257657316.475,0.009145,2.057202,3165132.47733,-1601391313.6,16.0,0.075532,4231163370.97,3.529404,5.980457,1.359586,149547972.94,-94.399732,-0.021631,11840821528.2,1.655274,8839933.86,139.080641,1.188556,-139146996.71,158387906.8,1.029593,-885107905.39,429124298.291,58.333333,2822777.9940299997,482963944.522,3179562.43102,-93442741.6,0.916831,370739.248937,0.3724389999999999,-143341.078498,-0.016285,0.124641,-0.024383,0.449513,0.2434909999999999,-4.500354,1047.526125,-0.025637,6.894286,0.5162720000000001,472394073.53,1.146116,132.674679,0.165284,-1.124774,0.09805,636510.342408,0.3431619999999999,5.980457,0.018747,1273310.36505,0.001736,13.0,-0.056121,0.070539,921431815.45,0.0084549999999999,,4.164540000000001,0.29773,4.898646,-265771.09346999996,2.237957,1.644196,-22331.55,80.0,0.550487,0.004679,0.295667,0.199198,4063451896.41,2.744358,0.300719,0.014171,1.263276,1.73738,-4.262877,-62.432887,1.860867,10771509608.3,2808823.1820799997,302.88857,0.016261,-0.055334,1.202213,9369079909.66,138.55472,10141930000.0,18720339.46,5.880041,-4.9325410000000005,0.024239,11840821528.2,10671760000.0,18.687406,221975828.28,7777504930.09,3837285295.1,0.232762,11.660071,,1.339992,1.586406,1.025394,-4.60177,1.109508,102.000229,1.717642,0.257729,0.1580339999999999,3.67964,396587079.693,1.435648,2400648219.55,0.009159,-0.482143,0.011188,0.108919,0.193495,0.901685,1.169655,0.021404,0.097474,1.0060440000000002,-0.0130389999999999,0.063987,-0.014347,0.116363,-0.747869,0.99497,3.816969,-0.004077,0.3589719999999999,0.157942,0.16096,0.511758,0.0126299999999999,-0.002954,-0.931167,0.015142,1.59326,0.092815,23.090867000000003,0.903795,0.8666940000000001,10.20242,0.01773,0.044938,5.39,0.609298,1.031361,0.006352,0.656838,-0.169021,0.175346,-1.0490549999999998,2.665589,0.0154479999999999,1.485963,0.2418969999999999,0.363579,-0.001651,0.00134,1.210556,0.0126299999999999,1.695739,1.436012,0.015184,-0.087734,6.325848000000001,0.863614,0.178254,,,0.876919,0.935498,1.033844,0.997032,0.000539,0.8067380000000001,1.535283,1.004851,66.42181500000001,0.045292,,0.3020739999999999,-0.004077,2.0754,-0.747395,0.055275,1.127369,93.042821,1.10425,0.092265,3.869186,1.381405,0.991211,-0.007162,1.031141,0.0126299999999999,8.264386,0.404893,1.047124,-1.472902,1.701469,2.200911,395.931391,1.044527,0.446079,9.639312,4.1205099999999995,0.47493,-0.463784,1.0264719999999998,-0.8598020000000001
002006.XSHE,2026-02-02,,7.82,218653051.69,1647550371.32,-8971005.58065,173542915.64,1.1058940000000002,-9.22308,0.73829,17.529412,14423430.77,1.385468,1406542015.01,-46.968428,-0.234336,50.563674,896209383.8,4.23517,0.78164,0.001281,126237491.524,996027.979789,1.073877,53317533.91,1.594466,0.433706,-9.270486,368339547.3,5.10188,234321859.21,2932171361.32,0.92312,-17.403886,-1247.639666,0.542651,0.558312,0.1735,-178.834237,0.442594,-0.054345,24.979913,12065919720.6,1055487562.99,197611308.814,-0.004881,0.8567229999999999,2726515.58828,1037300506.38,100.0,0.4667689999999999,1245805197.01,1.074079,3.63702,1.271356,242623433.95,-130.98162299999998,0.830017,1890499357.76,4.209244,3536577.65,-105.715668,0.435878,218653051.69,246160011.6,0.605378,-493529805.4,603206135.49,33.333333,2390810.63025,451866899.438,2816996.44221,9602772.93,1.297673,-286310.69971,-8.725445,-2530755.93246,-0.026258,0.031905,0.420654,0.424722,-1.223077,-5.370844,-6051.739518,-0.094378,6.719286,0.50358,40190641.01,1.110814,91.100946,0.983992,0.921086,0.091797,-105794.785786,0.3264559999999999,3.63702,0.0011359999999999,670198.064104,-0.01187,84.0,0.154121,-0.094094,12576938.85,-0.121597,0.5084390000000001,5.094894999999999,-11.339886,4.623947,-180515.913923,4.943452,0.757066,-4189.06168,20.0,0.575278,-0.004946,0.296793,0.073811,617175043.6209999,2.092336,-0.062691,0.00789,3.033397,3.315719,-9.461664,-49.511187,1.030635,1054321782.23,3103307.14192,825.9194349999999,0.18027,0.053859,2.129756,878269780.01,93.149102,10385470000.0,12062640.51,2.048156,7.0408800000000005,0.015261,1890499357.76,10385470000.0,-198.38543,2148278.4,1273333937.64,1221750779.64,0.062344,-10.163687,,1.884567,0.542651,1.085158,-15.267176,0.182033,335.17080899999996,0.717159,-1.154686,0.007629,3.74252,6330852.656769999,1.138833,828792836.79,-0.0154,0.204819,0.008513,0.259719,0.008686,1.039681,-0.7296779999999999,0.028893,0.019395,1.122484,0.021054,0.003452,0.090973,0.2177869999999999,0.068449,1.004787,-0.410885,0.115659,0.335444,0.044134,-0.706071,-0.812317,0.128338,-0.036948,1.070302,0.035885,0.131094,0.967058,23.063674,1.042916,1.020665,6.071793,0.023959,0.069094,19.98,0.282755,1.082436,0.068368,0.6735439999999999,0.0948529999999999,0.001389,-0.132411,-1.041389,0.163851,0.118528,0.13118,0.0,0.052335,0.014891,0.102557,0.128338,0.771365,1.060757,0.273329,0.053401,-2.618503,1.445555,-0.516678,0.039716,,1.016225,1.102177,1.049368,1.127903,0.001673,0.7696529999999999,-0.8629049999999999,1.104471,40.871101,-0.018364,1.027927,0.017445,0.115659,2.079217,1.438598,-0.030907,1.23514,107.625901,1.645161,0.028203,3.3449199999999997,1.013644,1.10744,0.067163,0.940334,0.128338,0.323163,0.452492,1.056757,-1.499873,0.059368,0.287511,933.545336,1.1045049999999998,0.424722,0.938776,4.1364160000000005,1.3769129999999998,0.315126,1.08991,0.418652
002007.XSHE,2026-02-02,,27.341667,972011829.8,3180013271.83,-305684.136304,232560183.17,-0.355544,-6.253832,0.265372,-5.96556,1050264549.92,0.922726,7122685826.9,13.138682,0.142666,117.091454,2539751377.41,1.8626,0.233381,0.035879,444309816.871,413166.274951,0.463124,766980141.74,4.453149,0.739545,-2.194077,457529776.74,1.039498,1138653598.56,12191074071.8,-0.290992,-0.520494,2411.9395010000003,0.864966,1.040103,0.181611,-62.16915699999999,0.010295,0.0005769999999999,28.697372,7199360282.08,4438570284.28,308773050.103,0.001471,1.603324,608011.090244,-1011834390.48,16.0,0.637927,4076295535.72,6.139096,2.335177,3.1048150000000003,1165784057.33,-65.52896,-0.0336589999999999,4267434736.51,1.008868,-53517859.7,-59.379217,0.5918720000000001,948617173.78,1112266197.63,0.43159,807909499.93,359299031.302,33.333333,589039.2618420001,653529151.715,593481.397411,146087015.84,3.961853,104357.626246,-1.22739,598775.937363,-0.015726,0.021319,0.5318930000000001,0.1855109999999999,-0.056307,-2.846613,4698.286234,-0.024278,17.722857,0.715839,359731470.17,1.132486,104.771298,0.589585,-0.3522349999999999,0.054496,110340.672529,0.58202,2.335177,0.000332,548719.52396,0.002497,207.0,-0.090603,-0.023007,61947612.02,-0.020722,,1.44469,-2.04683,6.222785,-5983.046284,1.161712,1.72084,-4200.533589,80.0,0.814489,-5.9e-05,0.491295,0.2041069999999999,2483796449.11,0.779458,0.1204529999999999,-0.007228,1.441161,4.484797,-2.636271,-77.810491,1.243587,1331531126.82,489123.771165,608.2392110000001,-0.132556,0.030295,6.091197,478020750.47,121.497633,24061920000.0,10167000.95,16.726335,1.0923120000000002,0.011931,4267434736.51,27941810000.0,-63.442538,1418212.23,1783702462.11,2468499286.37,-0.0274529999999999,17.583976,,3.43425,0.864966,1.024424,-2.049968,0.152725,58.640551,0.710472,0.029497,0.246111,1.99912,404358742.303,0.955625,8137936335.08,-0.0056689999999999,-0.067284,0.009243,0.048776,0.460621,1.040015,-1.249479,0.013677,0.0,0.819787,0.03395,0.064563,0.0834179999999999,0.037826,-1.513367,1.033316,7.157033,0.2277739999999999,0.113994,0.00564,-1.201907,-0.313894,0.273181,-0.001011,-1.166421,0.11771,0.01288,-0.715554,24.05339,1.028415,0.976937,14.240591,0.011084,0.151619,15.29,0.382278,1.024529,-0.00913,0.41798,-1.2132459999999998,0.0375879999999999,-1.5743280000000002,0.819627,0.399426,1.958855,0.1035599999999999,0.0,0.059752,0.017177,2.013878,0.273181,-0.8234290000000001,1.000731,1.664002,0.0,-0.320769,2.068546,-0.749578,0.053061,,0.8855540000000001,1.022433,1.021878,1.0208959999999998,-0.00042,0.878179,-0.241401,1.021114,34.994667,0.0729419999999999,0.167346,0.003273,0.2277739999999999,1.15529,-0.3352469999999999,0.165315,1.064855,461.84613499999995,2.652193,0.179729,0.7794800000000001,1.000291,1.019848,0.075559,0.906053,0.273181,10.409669,0.262331,1.0293,-0.518246,0.96583,1.47133,1070.085345,1.027077,0.183403,7.967510000000001,0.285991,0.368911,-1.122462,1.023984,-0.394103
002008.XSHE,2026-02-02,,35.075,1224553456.62,16325373367.4,-4080942.02822,1224919541.2,-0.1744359999999999,14.230303,1.120655,74.389341,178426014.49,5.040303,10403244203.5,-45.441204,0.997785,141.846714,9682506224.24,4.27484,1.143528,0.002916,501947133.306,868992.428225,1.582478,1198229356.03,12.520844,0.380119,14.17264,2371920173.96,2.975905,2053499903.5,30083294931.7,-0.297516,10.325451,3361.628483,4.95334,0.84149,0.1710839999999999,-17.169539,0.122569,0.006391,28.032894,39869116474.2,14604130379.5,582551779.123,0.009786,0.944228,2983627.63003,-589332145.06,16.0,1.341318,7421027778.01,1.352843,16.856087,1.065214,1381025867.39,-87.90581999999999,0.07241,17355084458.9,3.603098,12094816.87,129.635904,0.453222,1131187202.79,1393120684.26,0.714084,2040231303.36,1994006928.69,41.666667,2860259.89566,1993316027.88,2991016.79019,353444904.45,12.002876,160702.523269,5.366726,1125226.90487,-0.021936,0.049524,1.189345,0.507074,-0.8562649999999999,-5.487805000000001,-6605.36763,-0.034995,36.275714,0.7041569999999999,463669545.86,1.097261,137.86002,0.19325,-0.265854,0.0705799999999999,275955.390628,0.309365,16.856087,-0.009672,749243.452974,0.00217,11.0,-0.088769,0.144431,308129207.13,0.005177,,4.420685,0.047773,16.482014000000003,-115252.867358,4.527339,0.935737,-6917.801451,84.0,0.492926,0.003915,0.517968,0.422461,5368801190.87,3.027933,-0.135875,-0.035571,2.760829,2.881189,-5.66,-17.060160999999997,0.976442,13827935476.8,2830314.26692,794.312265,0.1700569999999999,0.0344089999999999,1.846449,9334942545.71,134.817321,45080840000.0,67887897.08,-3.0426990000000003,-0.713688,0.012301,17355084458.9,48514910000.0,11.150732,-167862421.2,11986034731.1,11984045137.2,0.4691689999999999,5.372839,,1.724664,4.95334,1.02808,-8.415938,0.357731,266.106244,1.0616450000000002,0.168908,0.010281,4.2364,464387380.754,1.104534,12891503271.8,-0.01473,0.020376,0.008325,0.2200099999999999,0.0130689999999999,0.8379629999999999,1.493986,0.031771,0.104974,1.048265,0.023316,0.004757,0.066658,0.297979,-0.4827189999999999,0.996593,-0.647634,0.070559,0.570625,0.124292,-0.335857,-0.742163,0.079575,-0.011536,1.779691,0.0490009999999999,0.44808,0.998037,24.605137,0.831001,0.846748,12.992427,0.023403,0.1055319999999999,47.12,0.339831,1.037176,0.024811,0.690635,-0.084905,0.003678,-0.287724,-0.37284,0.097822,0.279277,0.357248,0.309039,0.032651,0.009642,-0.283618,0.079575,3.930328,1.257011,0.146931,-0.052072,3.973899,1.203683,-0.4046,0.041906,,0.869924,0.8758670000000001,1.036841,0.999522,0.0021379999999999,0.85029,-0.443897,1.00295,60.657275,-0.007356,-0.2614849999999999,0.087661,0.070559,0.240885,-0.179611,-0.010117,1.152297,168.494227,1.33389,0.0690419999999999,2.136572,1.087794,0.982849,0.043871,0.938073,0.079575,0.3455,0.4627489999999999,1.058065,0.028992,0.173278,0.5584560000000001,962.806492,1.059996,0.501217,0.139019,-3.52475,1.696606,0.634342,1.031494,-0.161865
002009.XSHE,2026-02-02,,14.536667,-133111208.55,2842077195.0,16702666.6557,186023329.59,0.0462529999999999,68.537415,1.749205,65.44240400000001,194267209.19,0.713403,44890019.38,100.276771,1.635613,152.810018,1333585842.38,22.76888,2.4416029999999997,0.013005,1245506382.68,5284236.92624,-0.735111,49237610.42,1.493771,0.084597,53.626209,1790678420.76,12.721012,144601480.62,4846456659.52,0.007314,33.858622,19460.854042,1.784505,0.831201,0.170902,150.16036100000002,-0.073873,0.187876,30.938025,38971130910.2,2359037120.65,833747780.923,0.011704,2.251859,16636041.1341,-504733085.6,4.0,-0.331762,663494361.81,1.720577,7.055874,0.707233,-133445579.44,128.530237,-0.0558809999999999,2838106735.74,8.639051,-6352572.46,276.003292,0.795323,-129864765.19,-139798151.9,0.817059,14779861.81,1950268403.22,58.333333,18628947.5114,2527645148.52,16167316.0151,-33612246.77,1.205148,2316653.27588,38.666045,12344229.6418,0.016982,0.106116,-0.33093,0.635713,0.904614,6.834842999999999,22151.483737,0.1165539999999999,11.56,0.2564639999999999,33277502.04,0.5982149999999999,530.5480200000001,0.042044,-0.003895,0.065545,1759856.25019,0.142267,7.055874,0.016469,6763208.825,0.029006,1.0,0.1810369999999999,0.5524220000000001,146244214.37,0.270839,,22.80672,25.073622,4.978405,556797.025697,10.111148,3.002423,57032.315011,100.0,0.3642869999999999,0.0237819999999999,0.288623,0.040547,403744427.635,2.42313,0.0415009999999999,-0.066187,3.079227,2.131549,15.771028,1650.046863,2.255601,3215793671.78,13850662.7392,452.646029,-0.037818,-0.024441,1.22498,2169162113.83,152.19183999999998,10528060000.0,7046056.65,-378.356179,1.794725,0.080789,2838106735.74,11958390000.0,186.187559,46740721.38,2434338479.48,1432381728.94,0.768597,14.329239,,1.0139280000000002,1.784505,0.8754549999999999,25.231676,0.237332,209.232121,1.437605,2.457539,0.06845,30.357940000000003,23266877.924,1.358098,600844315.05,0.00083,-0.546099,0.006118,0.455876,0.057272,0.617398,11.497976,0.040212,0.028038,0.818617,-0.01086,0.035258,-0.0648519999999999,0.299016,0.960921,0.967828,-0.8186140000000001,-0.046901,0.622356,0.05076,-0.28484,-1.342453,-0.047019,0.032749,-0.022546,0.0003399999999999,6.230512,2.444467,23.204699,0.636074,0.614985,4.02037,0.029938,-0.002868,29.73,0.4069,0.881339,-0.051873,0.857733,1.586156,0.016245,0.604146,1.468437,-0.051466,0.779234,0.7134159999999999,-1.6e-05,-0.024158,-0.006149,0.067571,-0.047019,3.318137,1.111618,-0.057598,-0.291551,44.083442,0.5012979999999999,1.878587,0.0205139999999999,,1.131017,0.650931,0.931748,0.799529,0.002252,0.358322,-1.089387,0.8150609999999999,60.33139499999999,0.0047659999999999,1.441512,0.022854,-0.046901,2.0430040000000003,0.0563929999999999,0.0051909999999999,0.984074,83.46514,0.838816,0.017349,4.313178,1.01958,0.786146,-0.030238,1.007136,-0.047019,0.394296,0.515087,0.936024,-1.36,-48.928146000000005,0.94944,536.111169,0.8637739999999999,0.634842,1.580171,3.985501,0.88441,0.712665,0.8655219999999999,-1.023207
