Unnamed: 0,date,pchg,ACCA,ATR14,total_profit_growth_rate,VOL10,intangible_asset_ratio,bull_power,arron_up_25,total_operating_revenue_per_share_ttm,market_cap,turnover_volatility,fifty_two_week_close_rank,MASS,ROC120,total_profit_ttm,CCI10,ROC12,asset_impairment_loss_ttm,VR,VOL20,ROC60,VDIFF,debt_to_asset_ratio,financial_assets,np_parent_company_owners_ttm,BBIC,interest_free_current_liability,VROC6,net_operate_cash_flow_per_share,adjusted_profit_to_total_profit,operating_revenue_per_share_ttm,Volume1M,PLRC12,total_operating_revenue_ttm,net_debt,CCI20,DSRI,admin_expense_rate,goods_sale_and_service_render_cash_ttm,PLRC24,Price3M,net_profit_growth_rate,VEMA10,TRIX10,ROC6,np_parent_company_owners_growth_rate,DAVOL10,financing_cash_growth_rate,debt_to_tangible_equity_ratio,surplus_reserve_fund_per_share,DAVOL20,VMACD,cash_rate_of_sales,cash_flow_to_price_ratio,cfo_to_ev,AR,net_invest_cash_flow_ttm,interest_carry_current_liability,VEMA12,sale_expense_ttm,CCI88,accounts_payable_turnover_days,TRIX5,operating_cost_ttm,cash_and_equivalents_per_share,cashflow_per_share_ttm,operating_revenue_growth_rate,debt_to_equity_ratio,BIAS20,goods_service_cash_to_operating_revenue_ttm,equity_to_asset_ratio,single_day_VPT,account_receivable_turnover_rate,BIAS5,equity_to_fixed_asset_ratio,bear_power,financial_liability,net_operate_cashflow_growth_rate,accounts_payable_turnover_rate,operating_profit_per_share_ttm,sales_to_price_ratio,financial_expense_rate,Price1M,EBITDA,TVSTD20,non_recurring_gain_loss,EBIT,VROC12,single_day_VPT_6,fixed_asset_ratio,retained_profit_per_share,operating_profit_ttm,total_operating_cost_ttm,financial_expense_ttm,circulating_market_cap,retained_earnings,net_profit_ttm,TVMA6,value_change_profit_ttm,WVAD,fixed_assets_turnover_rate,MAWVAD,VSTD20,BIAS10,CR20,Rank1M,Price1Y,cash_to_current_liability,PLRC6,administration_expense_ttm,single_day_VPT_12,PSY,current_asset_turnover_rate,VOSC,total_operating_revenue_per_share,operating_revenue_ttm,VOL5,VOL60,account_receivable_turnover_days,GMI,TVMA20,ARBR,operating_liability,net_working_capital,VSTD10,money_flow_20,net_operate_cash_flow_ttm,VDEA,arron_down_25,VOL120,ROC20,BIAS60,non_operating_net_profit_ttm,VEMA5,CCI15,eps_ttm,equity_turnover_rate,gross_profit_ttm,net_asset_growth_rate,OperateNetIncome,BR,asset_turnover_ttm,DEGM,VEMA26,capital_reserve_fund_per_share,TVSTD6,DEGM_8y,operating_profit_per_share,VOL240,net_asset_per_share,retained_earnings_per_share,PEG,DAVOL5,gross_income_ratio,current_ratio,operating_assets,net_finance_cash_flow_ttm,operating_revenue_per_share,total_asset_growth_rate,net_interest_expense,ATR6,margin_stability,maximum_margin,MAC120,sale_expense_to_operating_revenue,Kurtosis20,operating_tax_to_operating_revenue_ratio_ttm,Variance120,average_share_turnover_annual,OperatingCycle,roic_ttm,beta,operating_profit_to_operating_revenue,historical_sigma,operating_cost_to_operating_revenue_ratio,profit_margin_ttm,EMA5,roa_ttm,Skewness120,EMAC20,relative_strength,net_profit_ratio,long_debt_to_working_capital_ratio,long_debt_to_asset_ratio,cash_earnings_to_price_ratio,LVGI,Skewness20,earnings_yield,net_operate_cash_flow_to_total_current_liability,operating_profit_to_total_profit,net_operate_cash_flow_to_asset,earnings_to_price_ratio,Skewness60,quick_ratio,ROAEBITTTM,predicted_earnings_to_price_ratio,SGI,cumulative_range,earnings_growth,long_term_debt_to_asset_ratio,size,momentum,natural_log_of_market_cap,roe_ttm_8y,inventory_turnover_rate,book_to_price_ratio,short_term_predicted_earnings_growth,MACDC,EMAC26,Variance60,net_operate_cash_flow_to_operate_income,net_operating_cash_flow_coverage,market_leverage,sharpe_ratio_120,debt_to_assets,Kurtosis120,EMAC120,EMAC12,leverage,growth,share_turnover_monthly,EMAC10,average_share_turnover_quarterly,non_linear_size,Kurtosis60,price_no_fq,net_non_operating_income_to_total_profit,book_leverage,raw_beta,liquidity,invest_income_associates_to_total_profit,roa_ttm_8y,boll_up,MAC60,SGAI,total_profit_to_cost_ratio,MAC10,cube_of_size,MFI14,total_asset_turnover_rate,sharpe_ratio_20,super_quick_ratio,net_operate_cash_flow_to_net_debt,operating_profit_ratio,MLEV,net_profit_to_total_operate_revenue_ttm,long_term_predicted_earnings_growth,boll_down,MAC20,inventory_turnover_days,non_current_asset_ratio,Variance20,sharpe_ratio_60,operating_profit_growth_rate,daily_standard_deviation,MAC5,rnoa_ttm,sales_growth,residual_volatility,net_operate_cash_flow_to_total_liability,roe_ttm
002001.XSHE,2025-11-03,-0.008180755746007073,0.0142099999999999,22.916429,0.5250600000000001,0.87797,0.056405,0.031322,32.0,7.311055,75114430000.0,0.003415,9.0,23.555401,13.410673,8414150456.11,101.726506,3.253063,120951253.84,1.285246,0.86346,10.788758,15600.911498,0.282463,10349923465.6,7199748891.32,0.978856,2682609117.57,-8.482233,0.780713,0.821103,7.311055,0.00214,0.00549,22469954547.1,5312470203.4,109.676595,1.02923,0.027043,21352772234.5,0.000561,0.036388,0.56942,583560.586007,0.014578,5.208782,0.567702,1.069434,0.0438319999999999,0.427241,0.502845,1.05176,19760.977842,0.362196,0.007745,0.102026,121.558178,-4394501803.78,5271682088.52,575827.507519,181556448.88,92.392169,54.888128,0.429084,12101699171.9,2.41584,0.193669,0.129933,0.395534,2.859788,0.950281,0.717537,1484.52428,1.4642700000000002,1.251139,1.517596,0.008415,8960108629.88,0.151013,6.558795,2.7489999999999997,0.299141,-0.003393,0.0307449999999999,6737476648.82,256368438.23,62989738.51,2070642690.01,34.068754,4019.864584,0.472812,7.986441,8448835431.67,14186403529.8,-76240763.88,74220910000.0,26091154236.8,7242514700.53,743252593.798,9094668.87,1000547.28135,1.025485,677107.613592,220858.214825,3.165893,128.462998,0.417699,0.115574,1.009117,0.008869,607649780.37,1604.033002,58.333333,1.238348,2.709303,1.803029,22469954547.1,1.03834,0.908738,245.856215,0.789388,626673910.153,20.995865,3777257974.76,11406466826.4,211173.462277,12553022842.9,8138522622.15,-4160.066344,72.0,0.820967,4.132936,3.462874,-34684975.56,606505.915367,133.592471,2.3564990000000003,1.439994,10367932492.2,0.172668,1895378904.58,100.562313,2.420405,0.218578,560226.596021,1.019233,249982275.17,0.005174,0.657528,0.749272,10.477892,8.489286,0.183774,1.264777,0.4614279999999999,2.434002,34744039517.1,-3148793844.44,1.803029,0.085761,,26.976667,5.176740000000001,0.751827,0.927711,0.00808,2.476716,0.012786,0.041544,-1.822644,380.149738,0.180251,-0.394209,0.376006,0.012574,0.538572,0.376006,0.988395,0.160609,0.785148,0.974052,0.000802,0.32232,0.41933,0.079277,0.108348,0.866506,1.314625,1.162769,1.106106,1.002979,0.180479,0.09585,0.608104,1.86646,0.0479189999999999,0.094797,1.429533,0.170061,-0.021262,0.106069,0.501203,-0.410232,25.042279,0.174428,2.680695,-0.227207,0.12666,0.009257,0.972815,0.059887,0.982492,1.397149,1.047902,1.2717120000000002,0.276517,1.822594,0.935558,0.977116,-0.940181,0.225313,-1.730962,0.97892,-1.634952,-0.5386489999999999,0.942361,24.44,-0.005907,1.111094,0.707735,-0.821678,0.01805,0.11479,1.016632,0.96653,0.775265,0.6566029999999999,0.969313,-7.211306,55.588114,0.498292,2.1653439999999997,1.760126,0.451666,0.376006,0.0598649999999999,0.32232,0.347561,0.927762,0.972197,134.293523,0.570657,0.082333,2.013263,0.528361,0.014931,0.987643,0.910087,0.064706,-1.021097,0.18838,0.2235739999999999
002003.XSHE,2025-11-03,0.06890130353817514,0.0115909999999999,5.864286,-0.0009019999999999,0.78363,0.072608,0.03635,100.0,4.043838,12659070000.0,0.003246,176.0,26.50784,-1.545455,796660579.71,102.185399,4.134615,2213880.93,1.337192,0.795145,0.744186,-1165.0277,0.32861,1330781243.11,660069692.23,0.977503,690267309.61,-39.066571,0.2521739999999999,0.826974,4.043838,0.003753,0.005786,4726800750.99,969048685.66,142.522974,0.921502,0.1137329999999999,5044356734.17,0.0033159999999999,0.02411,0.018941,315745.92864299996,0.211223,2.556818,0.016411,1.03965,-0.51576,0.5487989999999999,0.452535,1.054927,7307.997549,0.227233,-0.01213,0.078925,107.700862,-908385033.42,1421383356.12,313999.011886,438551194.97,58.199341,69.205318,0.414941,2716998187.65,1.121193,-0.137431,0.031557,0.494681,3.760479,1.067182,0.6713899999999999,-310.859375,2.145645,0.988437,1.450942,0.016017,1421383356.12,0.1360869999999999,5.201912,0.692915,0.373399,0.009984,0.042088,844387758.78,35278114.2424,3423567.04,276255771.78,-2.148278,833.345793,0.462727,1.039988,809941494.81,3979570275.0,47193746.82,11009930000.0,1744594631.51,665775040.28,94895915.655,16827447.82,84032.717792,1.53597,382608.411138,124616.29818399998,2.382303,235.036496,0.213788,-0.072962,0.661357,0.001816,537595349.39,596.001013,50.0,1.706288,-0.371029,1.107719,4726800750.99,0.82234,0.81258,167.781716,0.980505,85200965.175,-4.032169000000001,858215742.59,785988535.44,111005.05735,1703284765.99,1074084441.43,-8473.025249,20.0,0.753744,9.173387,2.40005,-13280915.1,325003.114973,129.314657,0.569579,0.985336,2009838578.51,0.0806289999999999,242842502.377,111.733031,3.910961,0.01496,315164.039586,1.46946,31521701.4241,0.000384,0.221079,0.914323,3.942395,1.492523,11.686108,1.091007,0.425193,1.372215,5606305776.38,-326341550.09,1.107719,0.053569,,7.476667,23.106705,0.954748,0.995052,0.09278,0.54023,0.012628,0.03637,-1.6354030000000002,262.2504,0.116525,-1.017807,0.171351,0.015475,0.574807,0.171351,0.990497,0.095973,0.337406,0.97067,-0.0006889999999999,0.140851,0.213678,0.0,0.084847,1.100184,1.041045,0.060965,0.542027,1.014969,0.154832,0.0521419999999999,0.5079100000000001,1.034576,0.030032,0.059896,1.1965709999999998,0.353489,0.020295,0.02421,-1.292519,-1.557235,23.26164,0.150583,3.810787,-0.459206,-0.012924,0.0118409999999999,0.968765,0.040991,1.4374209999999998,1.377557,1.000212,-0.381061,0.321898,0.684034,0.999654,0.977817,-0.99855,-0.097082,-1.803278,0.980774,-1.7717330000000002,2.049004,1.415145,10.83,0.001549,1.000585,0.419051,-1.384856,0.01869,0.1019019999999999,1.009986,0.976562,1.016991,0.212992,0.976731,3.900273,65.450583,0.681381,8.321034,0.925881,0.304178,0.171351,0.013093,0.140851,0.225082,0.91753,0.963758,94.468684,0.5822970000000001,0.055962,-0.039829,0.015705,0.014098,0.990212,0.670147,0.021972,-0.534382,0.129305,0.1432369999999999
002004.XSHE,2025-11-03,0.027722772277227747,0.009159,3.632143,-0.716966,3.0285900000000003,0.124641,0.023612,68.0,5.980457,9860000000.0,0.026425,3.0,26.674161,26.395939,158387906.8,0.0,9.450549,921431815.45,0.8200139999999999,2.85108,17.730496,127731.719404,0.449513,4231163370.97,-139146996.71,0.981447,3837285295.1,9.158873,0.300719,0.5162720000000001,5.980457,0.005171,-0.000933,11840821528.2,10771509608.3,54.787418,1.435648,0.09805,9977595855.6,0.005587,0.075279,-1.124774,2152205.5249099997,0.37344,1.014199,-1.558432,1.958066,-4.9325410000000005,1.0510700000000002,0.295667,1.843301,-165512.454493,0.1580339999999999,-0.05989,0.093336,74.72872,-885107905.39,4689482275.56,2176355.3511900003,1092494588.18,116.279709,102.000229,0.219194,7777504930.09,1.199124,-0.310746,0.016261,1.355375,3.923205,0.8426440000000001,0.550487,8581.306748,1.188556,0.973236,1.73738,-0.004509,9369079909.66,0.2434909999999999,3.529404,0.075532,1.200913,0.018747,0.04506,1447946834.65,251033672.097,18720339.46,472394073.53,-70.154531,910.302834,0.316849,0.916831,149547972.94,10741038123.0,221975828.28,9370460000.0,2400648219.55,-48275963.57,217073254.952,-93442741.6,-1377629.7671,1.263276,-3358157.15577,2024221.1779,0.7077859999999999,172.195122,0.161696,0.180663,0.2455,0.002385,1160992400.38,12632.555391,41.666667,1.029593,5.869065,1.586406,11840821528.2,2.36188,2.167452,302.88857,1.146116,263385758.535,-63.469834,3776598328.46,2899031864.35,1043826.5951,5263320047.5,1871247423.87,293244.173897,20.0,1.546725,11.910112,7.21975,8839933.86,1942221.58895,40.496255,-0.024383,1.359586,4063451896.41,-0.021631,396587079.693,138.198554,1.202213,-0.056121,2048623.63178,2.744358,24272720.3264,0.014171,0.199198,1.384274,4.898646,1.212498,,1.52702,0.3431619999999999,1.339992,25013126041.9,-1601391313.6,1.586406,-0.058539,,2.416667,10.20242,0.806628,0.8749,0.092265,9.650701,0.011188,0.071837,-1.246633,395.931391,-0.007162,-1.333876,0.0126299999999999,0.016171,0.656838,0.0126299999999999,0.991488,-0.001651,3.2492810000000003,0.970553,0.000413,-0.004077,1.59326,0.097474,0.189782,1.031141,2.776773,0.627798,0.193495,0.99497,0.063987,-0.014112,2.854302,1.10425,0.00134,,1.0060440000000002,0.297161,-0.482143,0.157942,-1.544242,-0.709782,23.011752,0.044938,3.869186,1.762561,,0.003402,0.963599,0.123766,1.701469,2.665589,1.436783,2.191761,0.446079,18.2406,0.893993,0.982019,0.217659,-0.8773569999999999,-0.548389,0.985201,-0.811013,2.132097,11.514337,4.98,0.363579,1.436012,0.272733,-0.192044,-0.087734,0.015142,1.04325,0.932664,0.876919,0.0154479999999999,0.992972,4.257079,61.64475600000001,0.404893,7.392486,0.863614,0.055275,0.0126299999999999,0.31901,-0.004077,,0.8812479999999999,0.962249,93.042821,0.609298,0.169374,2.656721,-0.747395,0.019412,0.990361,0.015184,0.006352,0.2118219999999999,0.045292,-0.014347
002006.XSHE,2025-11-03,0.041608228143992454,-0.0154,6.535714,1.1058940000000002,3.80821,0.031905,0.0364009999999999,8.0,3.63702,11196350000.0,0.014135,10.0,24.877553,14.33121,246160011.6,104.719101,5.381605,12576938.85,0.878009,3.97155,31.985294,-57314.90156900001,0.424722,1245805197.01,218653051.69,0.96919,1221750779.64,106.913649,-0.062691,0.50358,3.63702,-0.001011,0.0079329999999999,1890499357.76,1054321782.23,43.661005,1.138833,0.091797,1055487562.99,-0.003707,0.12229,0.921086,2948626.7211599997,0.0158449999999999,6.213018,0.92312,1.024006,7.0408800000000005,0.78164,0.296793,1.067927,226247.363219,0.007629,0.0499579999999999,0.0011949999999999,128.252974,-493529805.4,368339547.3,2900245.51058,53317533.91,109.410375,335.17080899999996,0.419128,1273333937.64,1.385468,1.073877,0.18027,0.73829,3.527829,0.558312,0.575278,16550.730282,0.435878,2.26949,3.315719,-0.007204,878269780.01,-1.223077,1.074079,0.4667689999999999,0.16885,0.0011359999999999,0.03424,234321859.21,164868224.986,12062640.51,40190641.01,107.624684,3116.643874,0.1735,1.297673,242623433.95,1647550371.32,2148278.4,11196350000.0,828792836.79,218653051.69,523127012.397,9602772.93,4734902.31994,3.033397,2117222.47988,922585.305187,4.695246,88.17034699999999,0.722115,0.240004,0.433706,0.006312,173542915.64,1435.150693,50.0,0.605378,-1.976209,0.542651,1890499357.76,5.1299,4.641705,825.9194349999999,1.110814,433625009.738,18.80687,896209383.8,1406542015.01,1034013.0438,8672481852.18,14423430.77,-283562.26478800003,72.0,3.718933,-1.867882,11.724889,3536577.65,3349428.03482,129.918337,0.420654,1.271356,617175043.6209999,0.830017,6330852.656769999,109.446104,2.129756,0.154121,2957560.41215,2.092336,136269231.24,0.00789,0.073811,4.367077,4.623947,1.594466,0.548137,1.379401,0.3264559999999999,1.884567,2932171361.32,1037300506.38,0.542651,0.442594,,7.363333,6.071793,0.769572,0.8343430000000001,0.028203,-0.490414,0.008513,0.112328,-0.10094,933.545336,0.067163,1.126081,0.128338,0.026949,0.6735439999999999,0.128338,0.975523,0.052335,0.984783,0.958538,0.00197,0.115659,0.131094,0.019395,0.001288,0.940334,-0.1264,-0.958012,0.008686,1.004787,0.003452,0.0195289999999999,0.769572,1.645161,0.014891,0.034604,1.122484,0.312339,0.204819,0.044134,-1.416207,0.488418,23.138854,0.069094,3.3449199999999997,-0.994717,1.237332,-0.000331,0.951798,0.1653089999999999,0.059368,-1.041389,1.013677,0.8391430000000001,0.424722,3.529862,0.860297,0.964742,-0.755707,0.442028,-0.16789,0.966369,-0.056183,2.105518,2.3418490000000003,21.54,0.0,1.060757,1.411526,0.903354,0.053401,0.035885,1.043385,0.895056,1.016225,0.163851,0.955153,4.142947,58.601774,0.452492,-0.601427,1.445555,-0.030907,0.128338,0.016202,0.115659,,0.8884629999999999,0.965924,107.625901,0.282755,0.1731349999999999,5.258872,1.438598,0.026219,0.977809,0.273329,0.068368,-0.707019,-0.018364,0.090973
002007.XSHE,2025-11-03,0.022478736330498128,-0.0056689999999999,12.231429,-0.355544,1.16683,0.021319,0.010918,68.0,2.335177,29513430000.0,0.002757,73.0,24.852946,2.4746189999999997,1112266197.63,0.0,1.700252,61947612.02,0.767362,1.094055,0.061958,-15891.279972,0.1855109999999999,4076295535.72,948617173.78,0.992828,2468499286.37,-28.58949,0.1204529999999999,0.715839,2.335177,0.0014869999999999,-0.0003779999999999,4267434736.51,1331531126.82,60.040161,0.955625,0.054496,4438570284.28,0.001985,-0.001021,-0.3522349999999999,375866.403501,0.084547,-0.431566,-0.290992,1.081525,1.0923120000000002,0.233381,0.491295,1.01407,-3986.695543,0.246111,0.028682,0.034051,114.760883,807909499.93,457529776.74,378995.969474,766980141.74,24.991282,58.640551,-0.006504,1783702462.11,0.922726,0.463124,-0.132556,0.265372,1.149281,1.040103,0.814489,259.38833700000004,0.5918720000000001,0.560399,4.484797,0.000399,478020750.47,-0.056307,6.139096,0.637927,0.144592,0.000332,0.013267,1138653598.56,74194498.7277,10167000.95,359731470.17,-35.5887,-314.662064,0.181611,3.961853,1165784057.33,3180013271.83,1418212.23,25415300000.0,8137936335.08,972011829.8,261058775.163,146087015.84,-174286.492443,1.441161,-191461.057386,98697.002726,-0.068065,158.312655,0.4420989999999999,0.01989,0.739545,-0.00025,232560183.17,285.300173,50.0,0.43159,-4.1929940000000006,0.864966,4267434736.51,0.99244,1.296635,608.2392110000001,1.132486,280980216.138,21.692122,2539751377.41,7122685826.9,117664.317516,5622985283.47,1050264549.92,-11904.584429,28.0,1.078875,3.725112,-0.098973,-53517859.7,358545.990944,37.769784,0.5318930000000001,3.1048150000000003,2483796449.11,-0.0336589999999999,404358742.303,93.068761,6.091197,-0.090603,394887.249446,0.779458,60581972.2581,-0.007228,0.2041069999999999,0.917827,6.222785,4.453149,,0.919884,0.58202,3.43425,12191074071.8,-1011834390.48,0.864966,0.010295,,10.906667,14.240591,0.878065,0.981868,0.179729,-0.118403,0.009243,0.022911,-1.633503,1070.085345,0.075559,-1.079799,0.273181,0.010673,0.41798,0.273181,0.996407,0.059752,0.390686,0.993204,-0.00027,0.2277739999999999,0.01288,0.0,0.035586,0.906053,-0.068236,-0.377672,0.460621,1.033316,0.064563,0.032142,0.357481,2.652193,0.017177,0.051182,0.819787,0.117738,-0.067284,0.00564,-0.439828,-1.234842,24.108110999999997,0.151619,0.7794800000000001,-0.382864,0.232021,0.002189,0.992916,0.026441,0.96583,0.819627,1.000282,0.083475,0.183403,0.757754,0.986964,0.994939,-1.251196,0.0610309999999999,-1.493416,0.995578,-1.307236,1.048955,-0.445243,16.15,0.0,1.000731,0.390353,-0.749896,0.0,0.11771,1.021479,1.000991,0.8855540000000001,0.399426,1.000681,-0.394016,58.368486,0.262331,3.412552,2.068546,0.165315,0.273181,0.0030989999999999,0.2277739999999999,0.488874,0.955796,0.988638,461.84613499999995,0.382278,0.024985,-0.2341079999999999,-0.3352469999999999,0.01035,0.994427,1.664002,-0.00913,-1.177068,0.0729419999999999,0.0834179999999999
002008.XSHE,2025-11-03,-0.05142286570144783,-0.01473,23.884286,-0.1744359999999999,4.92079,0.049524,0.03877,8.0,16.856087,43428670000.0,0.0144389999999999,9.0,24.618581,75.676801,1393120684.26,28.312715,17.134129,308129207.13,1.007972,4.241815,58.810241000000005,-190297.731061,0.507074,7421027778.01,1131187202.79,0.972803,11984045137.2,-34.811267,-0.135875,0.7041569999999999,16.856087,0.001985,0.019685,17355084458.9,13827935476.8,62.959571,1.104534,0.0705799999999999,14604130379.5,0.0004669999999999,0.148508,-0.265854,3200775.56916,0.437226,2.428363,-0.297516,1.2166370000000002,-0.713688,1.143528,0.517968,1.048764,10374.358574,0.010281,0.038438,0.00318,90.544169,2040231303.36,2371920173.96,3223464.39769,1198229356.03,97.839969,266.106244,1.158266,11986034731.1,5.040303,1.582478,0.1700569999999999,1.120655,7.47866,0.84149,0.492926,8827.683341,0.453222,-0.799624,2.881189,-0.006274,9334942545.71,-0.8562649999999999,1.352843,1.341318,0.3996159999999999,-0.009672,0.07666,2053499903.5,584160253.471,67887897.08,463669545.86,30.558481,2522.8752010000003,0.1710839999999999,12.002876,1381025867.39,16325373367.4,-167862421.2,40354620000.0,12891503271.8,1224553456.62,1867188863.59,353444904.45,2480823.45775,2.760829,8222609.38363,1020010.62339,3.1144580000000004,96.164522,0.460689,0.4996109999999999,0.380119,-0.0049039999999999,1224919541.2,9372.459511,75.0,0.714084,-5.903516000000001,4.95334,17355084458.9,4.3374,6.097892,794.312265,1.097261,1605177053.55,-16.429253,9682506224.24,10403244203.5,1143445.37592,32139601358.9,178426014.49,-200672.089635,60.0,4.0445839999999995,3.35702,14.043151000000002,12094816.87,3060290.9265900003,58.329974,1.189345,1.065214,5368801190.87,0.07241,464387380.754,106.973422,1.846449,-0.088769,3413762.12876,3.027933,306537862.629,-0.035571,0.422461,3.809287,16.482014000000003,12.520844,,1.072397,0.309365,1.724664,30083294931.7,-589332145.06,4.95334,0.122569,,24.128333,12.992427,0.850424,0.72597,0.0690419999999999,-0.537199,0.008325,0.230571,-0.203285,962.806492,0.043871,1.496076,0.079575,0.022864,0.690635,0.079575,0.993794,0.032651,0.960918,0.949975,0.003083,0.070559,0.44808,0.104974,0.004108,0.938073,0.177614,-0.753695,0.0130689999999999,0.996593,0.004757,0.026047,0.568341,1.33389,0.009642,0.041406,1.048265,0.4944,0.020376,0.124292,-0.0507149999999999,1.344761,24.494386,0.1055319999999999,2.136572,-0.363376,-0.241731,0.016546,0.938682,0.371704,0.173278,-0.37284,1.102867,4.571682,0.501217,1.306702,0.782702,0.967788,-0.357432,0.244423,-0.1097099999999999,0.974139,0.233653,0.3919539999999999,-0.238756,42.18,0.309039,1.257011,1.582809,1.436451,-0.052072,0.0490009999999999,1.071163,0.8768610000000001,0.869924,0.097822,0.969796,-3.215227,69.697621,0.4627489999999999,0.862381,1.203683,-0.010117,0.079575,0.096932,0.070559,0.494656,0.789671,0.930417,168.494227,0.339831,0.298078,9.562571,-0.179611,0.033026,1.008061,0.146931,0.024811,0.0233,-0.007356,0.066658
002009.XSHE,2025-11-03,-0.007531865585168163,0.00083,3.507143,0.0462529999999999,6.79436,0.106116,0.106696,100.0,7.055874,7292490000.0,0.03725,16.0,23.536288,16.441875,-139798151.9,153.46863000000002,12.959502,146244214.37,1.725356,5.73171,14.457071,800278.38659,0.635713,663494361.81,-129864765.19,0.940677,1432381728.94,306.81530699999996,0.0415009999999999,0.2564639999999999,7.055874,0.01432,0.013588,2838106735.74,3215793671.78,169.766459,1.358098,0.065545,2359037120.65,-0.000101,0.0466269999999999,-0.003895,5717107.8673,-0.041651,11.295273,0.007314,1.0513629999999998,1.794725,2.4416029999999997,0.288623,0.886928,977495.793499,0.06845,-0.0400779999999999,0.018912,117.223593,14779861.81,1790678420.76,5344268.026459999,49237610.42,99.75959,209.232121,1.096993,2434338479.48,0.713403,-0.735111,-0.037818,1.749205,9.105133,0.831201,0.3642869999999999,2808.341274,0.795323,4.471592,2.131549,0.037218,2169162113.83,0.904614,1.720577,-0.331762,0.389181,0.016469,0.095982,144601480.62,245941791.813,7046056.65,33277502.04,328.656136,6425.826872,0.170902,1.205148,-133445579.44,2842077195.0,46740721.38,6420240000.0,600844315.05,-133111208.55,576016422.4480001,-33612246.77,10980517.1873,3.079227,8028688.98722,2436417.30007,8.40708,151.372213,0.221727,0.1651119999999999,0.084597,0.024702,186023329.59,3394.263329,75.0,0.817059,14.974518,1.784505,2838106735.74,10.2885,7.893862,452.646029,0.5982149999999999,344992478.76199996,12.44558,1333585842.38,44890019.38,3294597.20327,6893138550.89,194267209.19,-177217.40690899998,64.0,6.462433,8.954327000000001,4.430471,-6352572.46,7583835.15027,208.513215,-0.33093,0.707233,403744427.635,-0.0558809999999999,23266877.924,104.778013,1.22498,0.1810369999999999,4543989.63987,2.42313,346173281.419,-0.066187,0.040547,8.008408,4.978405,1.493771,,1.592048,0.142267,1.0139280000000002,4846456659.52,-504733085.6,1.784505,-0.073873,,4.53,4.02037,0.358894,0.903668,0.017349,-0.618866,0.006118,0.130263,0.511111,536.111169,-0.030238,1.010123,-0.047019,0.028568,0.857733,-0.047019,0.964611,-0.024158,0.839292,0.931915,0.0008869999999999,-0.046901,6.230512,0.028038,0.026639,1.007136,-0.354383,-1.088023,0.057272,0.967828,0.035258,-0.017808,0.753031,0.838816,-0.006149,0.029826,0.818617,0.252898,-0.546099,0.05076,-1.8481,-0.34515,22.710111,-0.002868,4.313178,-0.779834,1.441512,0.029293,0.933254,0.176482,-48.928146000000005,1.468437,1.030786,0.923101,0.634842,2.274483,0.908727,0.936103,-0.315536,-1.011149,0.172663,0.94035,0.483883,2.048218,1.671101,18.13,-1.6e-05,1.111618,1.357846,1.470391,-0.291551,0.0003399999999999,1.000657,0.957575,1.131017,-0.051466,0.922449,3.896895,82.57788000000001,0.515087,4.833279,0.5012979999999999,0.0051909999999999,-0.047019,0.036936,-0.046901,,0.8324370000000001,0.916547,83.46514,0.4069,0.151668,1.702916,0.0563929999999999,0.026238,0.957198,-0.057598,-0.051873,-0.697621,0.0047659999999999,-0.0648519999999999
