Unnamed: 0,date,pchg,net_operate_cashflow_growth_rate,VOL20,net_interest_expense,PLRC6,non_recurring_gain_loss,total_operating_revenue_per_share,BIAS10,TRIX5,circulating_market_cap,ROC6,asset_impairment_loss_ttm,debt_to_equity_ratio,asset_turnover_ttm,gross_profit_ttm,account_receivable_turnover_days,retained_earnings,VSTD20,sale_expense_ttm,VEMA12,WVAD,current_ratio,GMI,VDEA,DAVOL5,single_day_VPT_12,retained_profit_per_share,goods_service_cash_to_operating_revenue_ttm,operating_assets,VEMA5,TVSTD6,cash_flow_to_price_ratio,CCI15,interest_carry_current_liability,financing_cash_growth_rate,goods_sale_and_service_render_cash_ttm,single_day_VPT_6,AR,arron_down_25,OperateNetIncome,cash_and_equivalents_per_share,EBIT,value_change_profit_ttm,adjusted_profit_to_total_profit,DAVOL20,net_asset_growth_rate,ARBR,current_asset_turnover_rate,CCI20,TRIX10,Volume1M,TVMA6,operating_revenue_per_share_ttm,MAWVAD,equity_to_fixed_asset_ratio,single_day_VPT,VR,ROC12,net_working_capital,operating_revenue_ttm,ACCA,VOSC,PSY,account_receivable_turnover_rate,total_profit_growth_rate,administration_expense_ttm,net_debt,operating_profit_ttm,ATR14,BIAS60,net_asset_per_share,Rank1M,cfo_to_ev,VEMA10,operating_profit_per_share,TVMA20,financial_liability,np_parent_company_owners_ttm,Price3M,cashflow_per_share_ttm,accounts_payable_turnover_days,VEMA26,total_profit_ttm,total_operating_revenue_per_share_ttm,ATR6,total_asset_growth_rate,accounts_payable_turnover_rate,net_invest_cash_flow_ttm,net_finance_cash_flow_ttm,fixed_assets_turnover_rate,total_operating_revenue_ttm,fixed_asset_ratio,capital_reserve_fund_per_share,money_flow_20,MASS,sales_to_price_ratio,financial_assets,financial_expense_ttm,VOL10,CCI10,net_profit_ttm,VDIFF,debt_to_tangible_equity_ratio,gross_income_ratio,BR,bear_power,PEG,intangible_asset_ratio,VOL5,VROC12,equity_to_asset_ratio,operating_liability,net_operate_cash_flow_ttm,arron_up_25,EBITDA,interest_free_current_liability,VROC6,DEGM_8y,ROC60,np_parent_company_owners_growth_rate,fifty_two_week_close_rank,financial_expense_rate,admin_expense_rate,VSTD10,BIAS5,operating_revenue_per_share,BIAS20,eps_ttm,VOL60,CCI88,CR20,non_operating_net_profit_ttm,debt_to_asset_ratio,equity_turnover_rate,operating_revenue_growth_rate,cash_to_current_liability,bull_power,retained_earnings_per_share,market_cap,operating_cost_ttm,VOL240,DEGM,operating_profit_per_share_ttm,DSRI,surplus_reserve_fund_per_share,DAVOL10,net_operate_cash_flow_per_share,Price1Y,net_profit_growth_rate,VMACD,PLRC12,Price1M,total_operating_cost_ttm,PLRC24,ROC120,ROC20,turnover_volatility,BBIC,TVSTD20,VOL120,cash_rate_of_sales,natural_log_of_market_cap,long_term_debt_to_asset_ratio,net_profit_to_total_operate_revenue_ttm,boll_up,MAC120,operating_profit_ratio,Skewness60,long_debt_to_asset_ratio,sharpe_ratio_20,Variance20,rnoa_ttm,EMAC10,total_profit_to_cost_ratio,roa_ttm_8y,sale_expense_to_operating_revenue,total_asset_turnover_rate,roe_ttm,inventory_turnover_days,MAC10,roic_ttm,net_non_operating_income_to_total_profit,Skewness120,book_to_price_ratio,historical_sigma,SGAI,inventory_turnover_rate,long_debt_to_working_capital_ratio,leverage,profit_margin_ttm,net_operate_cash_flow_to_operate_income,EMAC26,net_operating_cash_flow_coverage,EMAC12,operating_cost_to_operating_revenue_ratio,EMA5,net_operate_cash_flow_to_total_liability,beta,invest_income_associates_to_total_profit,non_linear_size,size,net_operate_cash_flow_to_total_current_liability,earnings_growth,average_share_turnover_quarterly,raw_beta,sharpe_ratio_60,margin_stability,Variance120,price_no_fq,ROAEBITTTM,Variance60,non_current_asset_ratio,market_leverage,average_share_turnover_annual,net_operate_cash_flow_to_net_debt,debt_to_assets,growth,MAC5,LVGI,cumulative_range,maximum_margin,roa_ttm,EMAC20,net_operate_cash_flow_to_asset,sharpe_ratio_120,share_turnover_monthly,daily_standard_deviation,momentum,boll_down,earnings_to_price_ratio,operating_profit_to_operating_revenue,relative_strength,cash_earnings_to_price_ratio,Kurtosis20,residual_volatility,MLEV,SGI,Kurtosis120,net_profit_ratio,super_quick_ratio,roe_ttm_8y,operating_tax_to_operating_revenue_ratio_ttm,short_term_predicted_earnings_growth,book_leverage,MACDC,predicted_earnings_to_price_ratio,sales_growth,long_term_predicted_earnings_growth,operating_profit_to_total_profit,MAC60,OperatingCycle,Skewness20,Kurtosis60,cube_of_size,operating_profit_growth_rate,earnings_yield,quick_ratio,MFI14,MAC20,liquidity,EMAC120
002001.XSHE,2026-03-16,0.005839416058394331,0.151013,2.0937900000000003,,0.010023,62989738.51,1.803029,2.6078349999999997,1.785945,113274950000.0,2.7548209999999997,120951253.84,0.395534,2.420405,10367932492.2,245.856215,26091154236.8,469713.301599,181556448.88,1460897.79271,1357659.1194,2.434002,0.789388,184961.232063,2.064726,14700.616146,7.986441,0.950281,34744039517.1,1499128.77887,555114938.645,0.005075,85.734941,5271682088.52,0.0438319999999999,21352772234.5,3731.773592,189.042058,8.0,1895378904.58,2.41584,2070642690.01,9094668.87,0.821103,1.951475,0.172668,-20.039205,1.238348,105.167382,1.498105,0.015643,2600076146.81,7.311055,2977397.91605,1.517596,-29975.933023,3.118421,20.090148000000003,11406466826.4,22469954547.1,0.0142099999999999,11.108393,66.666667,1.4642700000000002,0.5250600000000001,607649780.37,5312470203.4,8448835431.67,91.553571,31.07342,10.477892,0.052591,0.068223,1478436.07961,0.657528,2157110596.73,8960108629.88,7199748891.32,0.320876,0.193669,54.888128,1298615.53022,8414150456.11,7.311055,102.878333,0.085761,6.558795,-4394501803.78,-3148793844.44,1.025485,22469954547.1,0.472812,1.019233,43138728192.2,27.959601,0.1960049999999999,10349923465.6,-76240763.88,2.47926,62.761194,7242514700.53,162282.26249300002,0.427241,0.4614279999999999,209.081263,0.028699,0.280474,0.056405,2.2153,46.680547999999995,0.717537,3777257974.76,8138522622.15,92.0,6737476648.82,2682609117.57,9.257059,0.005174,54.195949,0.567702,4.0,-0.003393,0.027043,460839.672967,-1.965938,1.803029,11.654917,2.3564990000000003,1.35404,240.877978,256.24370600000003,-34684975.56,0.282463,1.439994,0.129933,1.009117,0.1166329999999999,8.489286,114638630000.0,12101699171.9,0.936354,0.218578,2.7489999999999997,1.02923,0.502845,2.3107450000000003,0.780713,0.557601,0.56942,-22678.969569,0.018851,0.1293109999999999,14186403529.8,0.015415,52.556237,25.378151000000003,0.0072989999999999,0.967362,862758588.136,1.072927,0.362196,25.465051000000003,0.106069,0.32232,1.080207,0.705976,0.376006,0.697038,0.079277,34.887503,0.20656,0.910087,0.974387,0.6566029999999999,0.11479,0.00808,0.498292,0.2235739999999999,134.293523,0.974584,0.180251,-0.005907,0.944375,-0.6695770000000001,0.01593,0.775265,2.680695,0.41933,-0.909526,0.376006,0.982492,0.887922,1.397149,0.960676,0.538572,1.008954,0.18838,-0.463679,0.01805,-1.045275,0.8516959999999999,1.106106,-0.021262,-1.287695,0.65842,13.775579,5.176740000000001,0.1043119999999999,37.3,0.0479189999999999,0.133659,0.570657,1.036953,-1.641112,0.451666,0.276517,0.272337,1.020054,0.866506,0.425764,0.752088,0.160609,0.914625,0.180479,4.244719,-0.8056439999999999,0.02242,0.067411,0.7110270000000001,0.062804,0.376006,0.001367,0.070993,0.78125,-0.029572,0.040052,1.429533,2.51099,0.32232,1.760126,0.174428,0.012786,0.126344,1.111094,0.023015,0.064022,0.064706,0.345203,1.002979,0.762931,380.149738,0.75834,2.320694,-8.781288,0.528361,0.176192,1.86646,73.34034799999999,0.895617,0.006449,0.733425
002003.XSHE,2026-03-16,-0.0359281437125748,0.1360869999999999,0.94598,,0.002076,3423567.04,1.089084,0.099108,-0.198936,10303170000.0,-1.655307,2213880.93,0.494681,3.910961,2009838578.51,167.781716,1744594631.51,193970.535385,438551194.97,382777.938275,-210386.512585,1.372215,0.980505,15029.451735,0.993291,-499.020274,1.022493,1.067182,5606305776.38,330183.831178,33370292.1524,-0.0127879999999999,-50.875812,1421383356.12,-0.51576,5044356734.17,-389.763138,92.335437,88.0,242842502.377,1.102331,276255771.78,16827447.82,0.826974,0.999781,0.0806289999999999,-6.877371000000001,1.706288,-66.412125,-0.219117,-0.001507,102255687.667,3.975811,-334072.383801,1.450942,219.48707799999997,1.179669,-2.036857,785988535.44,4726800750.99,0.0115909999999999,-1.723402,58.333333,2.145645,-0.0009019999999999,537595349.39,969048685.66,809941494.81,6.037143,-3.165498,3.876074,0.709882,0.0828909999999999,376338.582691,0.217359,98635506.1965,1421383356.12,660069692.23,-0.033029,-0.135119,69.205318,389374.739055,796660579.71,3.975811,4.976667,0.053569,5.201912,-908385033.42,-326341550.09,1.53597,4726800750.99,0.462727,1.44474,1974347374.27,26.271363,0.398661,1330781243.11,47193746.82,1.20612,-8.032129,665775040.28,-6596.80078,0.5487989999999999,0.425193,99.212809,-0.016643,11.403315,0.072608,0.93984,17.846473,0.6713899999999999,858215742.59,1074084441.43,16.0,844387758.78,690267309.61,-58.14846,0.000384,-8.181818,0.016411,239.0,0.009984,0.1137329999999999,223044.255047,0.497512,1.089084,-1.965542,0.5599970000000001,0.944163,-126.48353600000002,53.419593000000006,-13280915.1,0.32861,0.985336,0.031557,0.661357,-0.001787,1.467415,12007790000.0,2716998187.65,0.868075,0.01496,0.6812590000000001,0.921502,0.444922,1.274716,0.247932,-0.07056,0.018941,-21626.252514,-0.001675,-0.022296,3979570275.0,-0.003155,-5.253283000000001,-5.253283000000001,0.005069,1.005136,50431410.2571,0.946188,0.227233,23.208821,0.02421,0.140851,1.072825,1.043828,0.171351,-0.204222,0.0,-3.016236,0.030926,0.670147,1.0025700000000002,0.212992,0.1019019999999999,0.09278,0.681381,0.1432369999999999,94.468684,0.99901,0.116525,0.001549,0.637953,-0.307235,0.014059,1.016991,3.810787,0.213678,-0.950783,0.171351,1.4374209999999998,1.016011,1.377557,1.004702,0.574807,0.998342,0.129305,-1.140219,0.01869,2.060722,-1.3765040000000002,0.542027,0.020295,-1.620777,0.344806,-1.610999,23.106705,0.049438,10.1,0.030032,0.0443519999999999,0.5822970000000001,1.000219,-1.697473,0.304178,0.321898,0.071837,0.99505,1.100184,0.162739,0.953826,0.095973,1.011909,0.154832,-0.657891,-1.614626,0.01356,-1.035373,0.967274,0.05497,0.171351,-7.8e-05,0.089449,-0.702468,-0.746732,0.0137939999999999,1.1965709999999998,1.470976,0.140851,0.925881,0.150583,0.012628,0.037625,1.000585,-0.003372,0.06348,0.021972,0.307222,1.014969,1.03269,262.2504,-0.1777119999999999,0.627164,3.991581,0.015705,0.205032,1.034576,23.196748,1.02005,-1.15185,1.047021
002004.XSHE,2026-03-16,0.02152641878669259,0.2434909999999999,2.079495,,0.005803,18720339.46,1.586406,0.949252,0.210657,10405360000.0,-0.539568,921431815.45,1.355375,1.202213,4063451896.41,302.88857,2400648219.55,524330.608245,1092494588.18,1871675.23623,-67534.048398,1.339992,1.146116,-122901.999104,1.201581,659.693173,0.916831,0.8426440000000001,25013126041.9,2052594.61043,95751025.375,-0.053933,62.313908999999995,4689482275.56,-4.9325410000000005,9977595855.6,1147.250489,120.751342,72.0,396587079.693,1.199124,472394073.53,-93442741.6,0.5162720000000001,0.939856,-0.021631,2.247579,1.029593,84.653144,0.030543,0.0005099999999999,274269695.665,5.980457,162848.298636,1.73738,-8480.53286,1.575418,-0.180505,2899031864.35,11840821528.2,0.009159,-0.249515,58.333333,1.188556,-0.716966,1160992400.38,10771509608.3,149547972.94,4.315,5.043214,4.898646,0.429204,0.088528,1902518.41524,0.199198,215566726.378,9369079909.66,-139146996.71,0.053108,-0.310746,102.000229,1876345.33886,158387906.8,5.980457,4.5,-0.058539,3.529404,-885107905.39,-1601391313.6,1.263276,11840821528.2,0.316849,2.744358,4311303808.58,23.836938,1.081432,4231163370.97,221975828.28,2.3332599999999997,77.160494,-48275963.57,-4670.102629,1.0510700000000002,0.3431619999999999,118.503763,-0.005347,,0.124641,2.6585799999999997,80.397163,0.550487,3776598328.46,1871247423.87,92.0,1447946834.65,3837285295.1,2.0059400000000003,0.014171,16.666667,-1.558432,15.0,0.018747,0.09805,626255.354652,-0.07228,1.586406,0.78367,-0.024383,2.480773,86.56219,108.681672,8839933.86,0.449513,1.359586,0.016261,0.2455,0.034405,1.212498,10948950000.0,7777504930.09,1.73975,-0.056121,0.075532,1.435648,0.295667,1.054548,0.300719,0.2178429999999999,-1.124774,118231.896474,0.0012109999999999,0.008153,10741038123.0,0.0004059999999999,15.448852,0.545455,0.006845,0.998794,73683119.4358,2.212568,0.1580339999999999,23.116509,0.157942,-0.004077,1.023492,0.911603,0.0126299999999999,1.407708,0.097474,0.110843,0.076542,0.015184,0.997703,0.0154479999999999,0.015142,0.092265,0.404893,-0.014347,93.042821,0.990597,-0.007162,0.363579,1.86015,1.546265,0.016855,0.876919,3.869186,1.59326,0.198194,0.0126299999999999,1.701469,0.98962,2.665589,0.99674,0.656838,1.002158,0.045292,-0.633208,-0.087734,2.085354,-1.467669,0.193495,-0.482143,-0.676215,0.579834,2.540723,10.20242,0.1007179999999999,5.53,0.00134,0.114874,0.609298,1.384149,-1.023313,0.055275,0.446079,-0.851144,1.000723,1.031141,0.311427,0.806628,-0.001651,0.993301,0.063987,0.980295,-0.8197540000000001,0.01998,-0.081969,0.960956,-0.012709,0.0126299999999999,0.001171,0.170907,0.5668310000000001,-0.267989,0.296695,1.0060440000000002,9.099928,-0.004077,0.863614,0.044938,0.011188,,1.436012,0.000171,,0.006352,,0.99497,0.951989,395.931391,0.219251,6.703303,4.092873,-0.747395,0.540261,1.10425,49.042637,0.992224,-0.060061,0.917704
002006.XSHE,2026-03-16,-0.019520356943669936,-1.223077,2.2835799999999997,,0.0046479999999999,12062640.51,0.542651,0.8399030000000001,-0.0637139999999999,10172360000.0,1.189245,12576938.85,0.73829,2.129756,617175043.6209999,825.9194349999999,828792836.79,592683.708674,53317533.91,1681740.95686,-596763.562162,1.884567,1.110814,-259157.107483,0.611352,-765.810059,1.297673,0.558312,2932171361.32,1786587.88398,163360300.054,0.054987,-36.756412,368339547.3,7.0408800000000005,1055487562.99,521.2838,88.252595,80.0,6330852.656769999,1.385468,40190641.01,9602772.93,0.50358,0.489517,0.830017,-2.00794,0.605378,-54.714355000000005,-0.381107,-0.0014,279356929.532,3.63702,-522262.281719,3.315719,-53.16905,0.906492,-5.913462,1406542015.01,1890499357.76,-0.0154,-7.816756,50.0,0.435878,1.1058940000000002,173542915.64,1054321782.23,242623433.95,5.340714,-8.40302,4.623947,0.616259,0.001306,1698193.51831,0.073811,238217807.446,878269780.01,218653051.69,-0.086015,1.073877,335.17080899999996,1813198.54086,246160011.6,3.63702,6.398333,0.442594,1.074079,-493529805.4,1037300506.38,3.033397,1890499357.76,0.1735,2.092336,4759393551.58,24.200271,0.185846,1245805197.01,2148278.4,2.48751,14.155251000000002,218653051.69,-131457.583993,0.78164,0.3264559999999999,90.260535,-0.031508,0.498006,0.031905,2.8519400000000004,8.725013,0.575278,896209383.8,14423430.77,92.0,234321859.21,1221750779.64,-0.5923229999999999,0.00789,-12.320789,0.92312,109.0,0.0011359999999999,0.091797,816069.4065619999,-0.659898,0.542651,-2.052052,0.420654,3.819492,-112.927874,78.98917,3536577.65,0.424722,1.271356,0.18027,0.433706,0.005771,1.594466,10172360000.0,1273333937.64,4.073138,0.154121,0.4667689999999999,1.138833,0.296793,0.5332319999999999,-0.062691,0.0288509999999999,0.921086,127699.52349,-0.001291,-0.022286,1647550371.32,-0.002886,10.878187,-3.500986,0.009081,1.008937,97249046.3767,4.664969,0.007629,23.04294,0.044134,0.115659,1.088206,1.08542,0.128338,-0.01533,0.019395,-1.289004,0.096182,0.273329,1.005861,0.163851,0.035885,0.028203,0.452492,0.090973,107.625901,0.991671,0.067163,0.0,0.259856,-0.8330549999999999,0.023331,1.016225,3.3449199999999997,0.131094,-0.7069770000000001,0.128338,0.059368,1.032678,-1.041389,1.008523,0.6735439999999999,1.003021,-0.018364,1.120416,0.053401,2.092294,-1.540325,0.008686,0.204819,-0.216369,1.392737,-1.202281,6.071793,0.2201,19.57,0.014891,0.147627,0.282755,1.013494,-0.174306,-0.030907,0.424722,0.42198,1.006643,0.940334,0.36023,0.769572,0.052335,1.022296,0.003452,0.426338,-0.74036,0.026061,-0.422342,0.953695,0.021495,0.128338,0.000725,0.001418,2.07916,-0.822781,0.017804,1.122484,0.972469,0.115659,1.445555,0.069094,0.008513,1.027926,1.060757,0.0063,0.041947,0.068368,,1.004787,1.091739,933.545336,-1.180648,0.959026,4.121414,1.438598,-0.76477,1.645161,50.35403,1.02095,0.5512229999999999,1.050755
002007.XSHE,2026-03-16,-0.0182309250506415,-0.056307,0.61915,,-0.000542,10167000.95,0.864966,0.564898,-0.001743,24093390000.0,0.1963349999999999,61947612.02,0.265372,6.091197,2483796449.11,608.2392110000001,8137936335.08,51144.538654,766980141.74,210206.752314,101230.460306,3.43425,1.132486,-46669.482852,0.522047,-195.338317,3.961853,1.040103,12191074071.8,186566.404468,19015626.352,0.030256,-4.201681,457529776.74,1.0923120000000002,4438570284.28,41.089377,94.834333,72.0,404358742.303,0.922726,359731470.17,146087015.84,0.715839,0.635694,-0.0336589999999999,9.508831,0.43159,-30.205540999999997,-0.092842,-0.000471,129588842.093,2.335177,26297.813938,4.484797,284.21362999999997,0.823716,-1.098191,7122685826.9,4267434736.51,-0.0056689999999999,-22.799686,50.0,0.5918720000000001,-0.355544,232560183.17,1331531126.82,1165784057.33,8.245,-0.713359,6.222785,0.49528,0.035835,202849.042079,0.2041069999999999,149440574.39,478020750.47,948617173.78,-0.007104,0.463124,58.640551,258133.232067,1112266197.63,2.335177,6.895,0.010295,6.139096,807909499.93,-1011834390.48,1.441161,4267434736.51,0.181611,0.779458,2987968836.21,22.854055,0.152527,4076295535.72,1418212.23,0.6222300000000001,52.631579,972011829.8,-47926.479753,0.233381,0.58202,85.325503,-0.007784,,0.021319,0.50846,10.885907,0.814489,2539751377.41,1050264549.92,16.0,1138653598.56,2468499286.37,-20.3373,-0.007228,0.1963349999999999,-0.290992,200.0,0.000332,0.054496,58041.05450599999,0.104616,0.864966,-0.192314,0.5318930000000001,0.877555,-64.382183,79.643766,-53517859.7,0.1855109999999999,3.1048150000000003,-0.132556,0.739545,0.003973,4.453149,27978360000.0,1783702462.11,1.016355,-0.090603,0.637927,0.955625,0.491295,0.638857,0.1204529999999999,-0.025488,-0.3522349999999999,-1256.9969,0.000193,-0.002479,3180013271.83,-0.001038,-6.532357,-1.098191,0.001477,0.99919,35322506.9618,0.973974,0.246111,24.054697,0.00564,0.2277739999999999,1.022976,1.024445,0.273181,2.34323,0.0,-1.511962,0.012494,1.664002,0.998394,0.399426,0.11771,0.179729,0.262331,0.0834179999999999,461.84613499999995,0.994383,0.075559,0.0,1.682712,-0.2096849999999999,0.010609,0.8855540000000001,0.7794800000000001,0.01288,-1.204122,0.273181,0.96583,1.003426,0.819627,0.998962,0.41798,0.998099,0.0729419999999999,-1.05401,0.0,1.197857,-0.541137,0.460621,-0.067284,-1.703868,0.384768,-0.155086,14.240591,0.03363,15.31,0.017177,0.042081,0.382278,1.000294,-1.568446,0.165315,0.183403,-0.374702,0.998955,0.906053,0.109346,0.877983,0.059752,1.001674,0.064563,-0.937008,-2.032031,0.011907,-1.114484,0.980878,0.033905,0.273181,-0.000182,0.037538,0.543768,-1.094861,0.003268,0.819787,10.515058,0.2277739999999999,2.068546,0.151619,0.009243,0.167514,1.000731,0.000758,0.053962,-0.00913,,1.033316,1.007185,1070.085345,0.442949,13.709744,0.443201,-0.3352469999999999,-0.284779,2.652193,53.357769999999995,1.001927,-1.115613,1.019179
002008.XSHE,2026-03-16,-0.026784331939928796,-0.8562649999999999,4.634695,,-0.006768,67887897.08,4.95334,-3.971716,0.291007,64444930000.0,-3.134886,308129207.13,1.120655,1.846449,5368801190.87,794.312265,12891503271.8,1332911.04421,1198229356.03,2921460.10598,372547.441103,1.724664,1.097261,103689.136163,0.898719,460.37726,12.002876,0.84149,30083294931.7,2472258.6830599997,677916715.852,0.0240699999999999,-34.509822,2371920173.96,-0.713688,14604130379.5,-268.742345,166.22773700000002,4.0,464387380.754,5.040303,463669545.86,353444904.45,0.7041569999999999,1.2037790000000002,0.07241,37.86339,0.714084,24.615991,1.5318,0.013238,2514325111.62,16.856087,1052350.22023,2.881189,-6372.216885,1.362688,-3.384968,10403244203.5,17355084458.9,-0.01473,-4.51997,33.333333,0.453222,-0.1744359999999999,1224919541.2,13827935476.8,1381025867.39,59.877143,31.683381,16.482014000000003,0.0256209999999999,0.002175,2839553.85523,0.422461,2912463637.39,9334942545.71,1131187202.79,0.329115,1.582478,266.106244,3053509.22745,1393120684.26,16.856087,53.628333,0.122569,1.352843,2040231303.36,-589332145.06,2.760829,17355084458.9,0.1710839999999999,3.027933,58236186204.9,26.936698,0.250238,7421027778.01,-167862421.2,4.3284199999999995,-114.638027,1224553456.62,-132049.121472,1.143528,0.309365,128.364347,-0.029016,,0.049524,3.4601800000000003,-60.802787,0.492926,9682506224.24,178426014.49,60.0,2053499903.5,11984045137.2,-36.84877,-0.035571,72.717949,-0.297516,13.0,-0.009672,0.0705799999999999,1041685.98187,-4.364369,4.95334,3.777655,1.189345,3.89646,152.496572,200.89643,12094816.87,0.507074,1.065214,0.1700569999999999,0.380119,0.012398,12.520844,69354090000.0,11986034731.1,3.628412,-0.088769,1.341318,1.104534,0.517968,1.124229,-0.135875,0.903041,-0.265854,-235738.257635,-0.00451,0.053446,16325373367.4,0.019231,95.757047,40.187305,0.018868,1.009342,1321934571.58,3.850123,0.010281,24.962491,0.124292,0.070559,1.22066,0.6691239999999999,0.079575,0.393248,0.104974,94.622478,0.503933,0.146931,1.021517,0.097822,0.0490009999999999,0.0690419999999999,0.4627489999999999,0.066658,168.494227,1.04136,0.043871,0.309039,0.594263,-0.8022630000000001,0.025837,0.869924,2.136572,0.44808,-0.38247,0.079575,0.173278,0.935702,-0.37284,1.012472,0.690635,1.028272,-0.007356,2.378152,-0.052072,-0.318021,0.355379,0.0130689999999999,0.020376,-0.212726,1.975768,14.35299,12.992427,0.319557,67.36,0.009642,0.368054,0.339831,1.05859,-0.272108,-0.010117,0.501217,-0.13798,1.045635,0.938073,0.8312620000000001,0.8501,0.032651,0.968029,0.004757,5.329319,-0.053945,0.0363589999999999,1.192132,0.706537,0.0163099999999999,0.079575,0.0028399999999999,0.002573,-1.062625,-0.166189,0.06298,1.048265,-0.018303,0.070559,1.203683,0.1055319999999999,0.008325,-0.26793,1.257011,-0.016682,0.034622,0.024811,,0.996593,0.759397,962.806492,0.321394,-0.451945,-5.790584,-0.179611,-0.971184,1.33389,57.496694999999995,0.963599,1.346689,0.699328
002009.XSHE,2026-03-16,0.00291423813488767,0.904614,19.240755,,-0.019082,7046056.65,1.784505,-5.937876999999999,-1.327966,9104490000.0,-6.61097,146244214.37,1.749205,1.22498,403744427.635,452.646029,600844315.05,6294206.62125,49237610.42,8729318.54185,-3792703.74507,1.0139280000000002,0.5982149999999999,-1577663.2153,0.8431290000000001,-7605.333706999999,1.205148,0.831201,4846456659.52,6158670.89993,386509683.005,-0.028262,-101.131021,1790678420.76,1.794725,2359037120.65,-2423.301215,168.612269,100.0,23266877.924,0.713403,33277502.04,-33612246.77,0.2564639999999999,1.5636,-0.0558809999999999,67.002971,0.817059,-104.072038,-0.517139,-0.0032359999999999,1023510902.68,7.055874,-1385098.27643,2.131549,-2160.397688,1.4780209999999998,-17.224726,44890019.38,2838106735.74,0.00083,-29.788058000000003,33.333333,0.795323,0.0462529999999999,186023329.59,3215793671.78,-133445579.44,8.406429,4.075024,4.978405,0.982277,0.014583,8065574.58325,0.040547,2146093307.73,2169162113.83,-129864765.19,0.047313,-0.735111,209.232121,11329613.0553,-139798151.9,7.055874,6.296667,-0.073873,1.720577,14779861.81,-504733085.6,3.079227,2838106735.74,0.170902,2.42313,42921666539.8,24.609051,0.274439,663494361.81,46740721.38,11.59373,-165.410302,-133111208.55,-2600294.5134099997,2.4416029999999997,0.142267,101.609298,-0.099072,,0.106116,10.37506,-61.333913,0.3642869999999999,1333585842.38,194267209.19,44.0,144601480.62,1432381728.94,-43.951259,-0.066187,56.196841000000006,0.007314,30.0,0.016469,0.065545,2129129.04438,-4.473508,1.784505,-14.292858,-0.33093,18.944108,45.717232,75.330119,-6352572.46,0.635713,0.707233,-0.037818,0.084597,-0.067965,1.493771,10341420000.0,2434338479.48,9.387433,0.1810369999999999,-0.331762,1.358098,0.288623,0.942164,0.0415009999999999,0.412917,-0.003895,-1022631.29811,-0.011431,-0.1513509999999999,2842077195.0,-0.009653,37.339744,-18.844697,0.09623,1.080214,1281789701.0,12.305423,0.06845,23.059423,0.05076,-0.046901,1.413931,0.810336,-0.047019,0.306012,0.028038,-1.370708,0.497134,-0.057598,1.071514,-0.051466,0.0003399999999999,0.017349,0.515087,-0.0648519999999999,83.46514,1.063127,-0.030238,-1.6e-05,0.590476,-0.989253,0.032191,1.131017,4.313178,6.230512,-0.288022,-0.047019,-48.928146000000005,1.092193,1.468437,1.082027,0.857733,1.03561,0.0047659999999999,-0.067073,-0.291551,2.09175,-1.524046,0.057272,-0.546099,1.344891,0.842269,6.558725,4.02037,0.398793,25.71,-0.006149,0.6706409999999999,0.4069,1.017686,0.699925,0.0051909999999999,0.634842,-1.032304,1.04683,1.007136,0.5433520000000001,0.358019,-0.024158,1.098403,0.035258,1.420327,1.402209,0.043463,1.619425,0.919597,-0.012558,-0.047019,0.0034,0.018785,0.7153430000000001,2.214309,0.026333,0.818617,0.954945,-0.046901,0.5012979999999999,-0.002868,0.006118,1.299597,1.111618,-0.064064,0.024821,-0.051873,,0.967828,0.960845,536.111169,0.328692,-0.4460119999999999,4.119179,0.0563929999999999,-1.253599,0.838816,14.616011,1.166764,2.6997709999999997,0.875869
