Unnamed: 0,date,pchg,VEMA12,adjusted_profit_to_total_profit,cash_flow_to_price_ratio,CCI88,net_operate_cashflow_growth_rate,EBITDA,PEG,DSRI,ROC12,VOL120,VOL240,financial_liability,total_operating_cost_ttm,operating_revenue_growth_rate,equity_to_asset_ratio,single_day_VPT_12,eps_ttm,DEGM,PLRC6,value_change_profit_ttm,equity_turnover_rate,arron_down_25,total_operating_revenue_ttm,capital_reserve_fund_per_share,cashflow_per_share_ttm,Price3M,PLRC12,account_receivable_turnover_rate,goods_service_cash_to_operating_revenue_ttm,equity_to_fixed_asset_ratio,total_operating_revenue_per_share_ttm,retained_earnings,VOL60,BIAS10,CCI15,fixed_asset_ratio,interest_carry_current_liability,money_flow_20,non_operating_net_profit_ttm,single_day_VPT,debt_to_asset_ratio,BR,sales_to_price_ratio,non_recurring_gain_loss,ROC6,VOL10,net_operate_cash_flow_ttm,net_profit_ttm,VOSC,operating_revenue_per_share,fixed_assets_turnover_rate,BIAS20,VROC12,net_profit_growth_rate,MASS,total_profit_ttm,TVMA20,cash_and_equivalents_per_share,financing_cash_growth_rate,TRIX10,cash_to_current_liability,total_asset_growth_rate,arron_up_25,PSY,ATR6,DAVOL10,intangible_asset_ratio,operating_revenue_ttm,circulating_market_cap,VDIFF,DAVOL20,GMI,gross_income_ratio,Price1Y,ROC120,retained_profit_per_share,admin_expense_rate,single_day_VPT_6,total_operating_revenue_per_share,VR,MAWVAD,net_debt,fifty_two_week_close_rank,bull_power,TVSTD20,ARBR,operating_profit_per_share_ttm,asset_impairment_loss_ttm,goods_sale_and_service_render_cash_ttm,net_invest_cash_flow_ttm,market_cap,CR20,administration_expense_ttm,BIAS5,DEGM_8y,np_parent_company_owners_growth_rate,VEMA5,WVAD,net_interest_expense,operating_revenue_per_share_ttm,financial_assets,operating_cost_ttm,accounts_payable_turnover_days,Volume1M,Price1M,interest_free_current_liability,net_finance_cash_flow_ttm,cash_rate_of_sales,ATR14,VOL5,operating_profit_per_share,ACCA,VDEA,VSTD10,cfo_to_ev,ROC60,EBIT,ROC20,Rank1M,surplus_reserve_fund_per_share,financial_expense_rate,OperateNetIncome,BIAS60,DAVOL5,gross_profit_ttm,operating_profit_ttm,np_parent_company_owners_ttm,operating_liability,net_working_capital,TVMA6,CCI10,CCI20,accounts_payable_turnover_rate,total_profit_growth_rate,debt_to_equity_ratio,turnover_volatility,net_asset_growth_rate,net_operate_cash_flow_per_share,retained_earnings_per_share,VROC6,sale_expense_ttm,account_receivable_turnover_days,current_asset_turnover_rate,AR,VOL20,current_ratio,VSTD20,VEMA26,VMACD,bear_power,financial_expense_ttm,BBIC,TVSTD6,TRIX5,asset_turnover_ttm,PLRC24,debt_to_tangible_equity_ratio,operating_assets,net_asset_per_share,VEMA10,raw_beta,net_operate_cash_flow_to_operate_income,maximum_margin,long_term_debt_to_asset_ratio,boll_up,natural_log_of_market_cap,EMAC20,total_asset_turnover_rate,EMAC26,relative_strength,sale_expense_to_operating_revenue,earnings_to_price_ratio,operating_cost_to_operating_revenue_ratio,net_operate_cash_flow_to_total_liability,SGAI,operating_profit_ratio,cube_of_size,roic_ttm,beta,total_profit_to_cost_ratio,debt_to_assets,daily_standard_deviation,earnings_growth,long_term_predicted_earnings_growth,boll_down,MFI14,book_leverage,operating_profit_to_operating_revenue,sharpe_ratio_120,net_non_operating_income_to_total_profit,roe_ttm_8y,Kurtosis20,operating_profit_growth_rate,growth,operating_profit_to_total_profit,long_debt_to_working_capital_ratio,non_current_asset_ratio,Variance120,EMA5,price_no_fq,MAC120,MAC60,quick_ratio,market_leverage,Skewness20,ROAEBITTTM,Variance20,operating_tax_to_operating_revenue_ratio_ttm,MLEV,non_linear_size,sharpe_ratio_20,net_operate_cash_flow_to_net_debt,share_turnover_monthly,OperatingCycle,book_to_price_ratio,sales_growth,LVGI,Variance60,liquidity,size,net_operate_cash_flow_to_asset,average_share_turnover_annual,net_profit_to_total_operate_revenue_ttm,cumulative_range,inventory_turnover_days,net_operating_cash_flow_coverage,roa_ttm,EMAC10,EMAC120,MAC20,earnings_yield,predicted_earnings_to_price_ratio,invest_income_associates_to_total_profit,sharpe_ratio_60,MAC10,SGI,Skewness120,momentum,residual_volatility,long_debt_to_asset_ratio,historical_sigma,inventory_turnover_rate,MAC5,MACDC,leverage,cash_earnings_to_price_ratio,net_operate_cash_flow_to_total_current_liability,Skewness60,net_profit_ratio,super_quick_ratio,short_term_predicted_earnings_growth,margin_stability,rnoa_ttm,profit_margin_ttm,average_share_turnover_quarterly,Kurtosis60,Kurtosis120,roe_ttm,roa_ttm_8y,EMAC12
002001.XSHE,2025-07-21,-0.010231316725978656,579961.5615010001,0.876923,0.008283,91.480565,0.571822,2285988498.82,0.073826,1.02923,0.723982,0.6948270000000001,0.8310360000000001,9450837649.43,14773262621.8,0.40913,0.702583,394.555459,2.248839,0.309001,0.004724,62564399.46,1.363933,44.0,22550405783.4,1.0192290000000002,0.175571,0.021263,0.000224,1.489025,0.917376,1.389899,7.337231,24186419998.7,0.67004,2.180399,158.11965800000002,0.505492,4472631133.04,12254564951.0,-28948396.63,9112.242091,0.297417,127.39511,0.3296199999999999,205085.73,2.016499,0.8313299999999999,8188151375.07,6911629198.97,7.414281,1.769877,0.998478,2.786692,39.280444,1.341766,24.594676,8014994657.72,612791549.111,1.671372,-0.033527,0.035345,0.781784,0.104973,100.0,50.0,15.518332999999998,1.196457,0.0564559999999999,22550405783.4,67603890000.0,42999.981394,1.338276,0.789388,0.443083,0.0554309999999999,4.9010370000000005,7.366697,0.026789,1572.900863,1.769877,1.174516,-187227.29099,7883338024.98,28.0,0.025107,232415527.188,-23.619076,2.61726,81659633.16,20687192122.3,-4783631160.14,68414370000.0,138.336347,604101560.89,2.23202,-0.005428,1.347161,635931.074488,557532.646504,,7.337231,9076526907.41,12558699704.3,58.525791000000005,0.002486,0.029456,2437570190.99,-2864916353.88,0.363104,15.24,0.89126,0.697554,-0.007043,36743.932538,187751.503684,0.110696,3.246753,2081071289.81,3.1032889999999997,0.793901,0.502845,0.003232,2106868606.18,2.072634,1.282708,9991397453.3,8043943054.35,6878833527.24,3569330612.14,11123821040.4,544740840.8180001,207.402812,144.148368,6.151134,1.244587,0.425162,0.003474,0.191958,0.519285,7.869542,207.373529,189440080.55,241.768888,1.416257,103.776035,0.92987,2.609768,225480.142304,536961.580107,6256.048856,-5.7999999999999994e-05,72881298.56,0.978928,252551297.845,0.097435,2.293258,0.000872,0.460308,34700892491.3,9.964138,587401.1091850001,0.616664,1.052848,0.667588,0.139569,0.998983,24.948849,0.977059,0.515115,0.976561,0.000574,0.008401,0.100547,0.556917,0.1225779999999999,0.775265,0.356709,-7.858484,0.180547,-0.671257,0.597015,0.290913,0.0138729999999999,-0.021262,0.324621,0.946794,67.828367,1.157393,0.356709,0.2756619999999999,0.0003689999999999,0.16241,2.188977,1.247802,0.23201,1.000165,0.549269,0.588052,0.054619,0.983939,22.26,0.967543,0.979695,1.988172,1.073732,1.117654,0.047597,0.032192,0.011441,0.081986,-0.651225,2.370157,0.20245,-1.650786,364.896768,-0.394438,0.064706,0.866506,0.018875,-0.370147,0.575649,0.187041,-1.743825,0.3064969999999999,0.172984,123.12788,0.848967,0.157881,0.979737,0.965591,0.972889,1.035758,0.099063,0.005086,0.738065,0.978661,1.429533,-1.924997,0.09265,-0.626448,0.11002,0.0149139999999999,2.9237889999999997,0.978167,0.0041909999999999,-0.907774,0.1196849999999999,1.24617,0.910021,0.3064969999999999,1.857572,0.102306,4.9881660000000005,0.8180270000000001,0.356709,-1.972205,2.63465,17.384422,0.224622,0.108383,0.978846
002003.XSHE,2025-07-21,-0.03211418376449604,356525.92199400003,0.713623,-0.028239,-66.520234,0.298546,160846336.33,0.728723,0.921502,-1.98556,0.842449,0.959134,1052951877.39,4024223601.74,0.210276,0.711669,-29.753262,0.624188,0.021905,0.005854,13925245.51,0.930366,84.0,4853064871.07,1.463111,-0.318177,-0.020198,0.000439,2.150911,1.045839,1.524769,4.151859,1612235753.3,0.6825979999999999,1.6949150000000002,64.65638100000001,0.466739,1052901877.39,1717335520.0,-4582927.52,884.6747210000001,0.288331,85.737492,0.382307,2801388.69,2.067669,0.95866,1028065577.67,729607340.3,12.185083,0.837691,1.709006,0.6021310000000001,-20.887225,0.251395,23.349218,880514700.42,85839304.403,0.964935,-1.940278,-0.18514,0.58449,0.01254,52.0,41.666667,3.958333,1.137944,0.062792,4853064871.07,11040430000.0,43442.979244,0.930478,0.980505,0.417777,-0.107807,-21.418234,0.926753,0.107181,602.475675,0.837691,1.018653,-210495.301877,701388670.67,229.0,0.017894,44159640.3134,0.84867,0.757212,2213880.93,5075523599.56,-695875103.13,12694140000.0,98.795181,520155196.12,1.287073,-0.003062,0.2410199999999999,375368.785506,387239.105642,,4.151859,1145013809.93,2825568240.39,67.25858199999999,8e-06,0.00598,633069002.12,-704104615.47,0.211838,4.317857,1.04506,0.117271,-0.010983,37687.745501,147526.07604,0.076842,0.369686,139426567.1,-0.091996,0.894134,0.452535,0.00157,120384708.957,-2.026824,1.240502,2027566863.74,885097627.94,722746727.44,776339410.29,961730193.3,112566734.703,191.011236,21.095008,5.3524769999999995,0.24381,0.409364,0.004047,0.009188,0.027773,1.3792879999999998,-5.591351,431656938.3,167.370909,1.666104,86.586162,0.78388,1.570431,155799.732348,313082.942751,5755.233742,-0.003271,7619721.05,0.989794,51338343.2774,0.0281569999999999,4.112575,-0.001522,0.444353,5199405486.39,3.822963,364659.468118,0.640939,1.240365,0.953215,0.02259,1.023393,23.264406,0.995274,0.764934,0.999716,-0.0002379999999999,0.088945,0.056935,0.5822229999999999,0.017746,1.016991,0.1823789999999999,3.499426,0.130883,-0.613997,0.232633,0.282001,0.015718,0.020295,0.404499,0.964637,56.02875,1.001574,0.1823789999999999,-1.577693,0.003707,0.148802,1.768891,0.23751,0.207206,1.002932,0.149024,0.5826720000000001,0.07582,0.990382,10.86,1.084669,1.0206879999999998,1.11543,1.000551,0.367978,0.033882,0.0273589999999999,0.01178,0.011164,1.950994,-0.309924,0.046284,-1.804559,265.10791,-0.727066,0.021972,1.100184,0.033589,-1.174791,-1.167528,0.162043,-1.6058709999999998,0.150339,0.238094,97.737001,0.323542,0.115,0.989002,1.061401,0.994015,-0.0208539999999999,0.065714,0.022666,-0.1237119999999999,0.983333,1.1965709999999998,-1.568519,-0.6506970000000001,-0.65549,0.0,0.016762,3.683354,0.987293,0.004742,-1.105911,0.080987,0.5327529999999999,0.101739,0.150339,0.999207,0.1140859999999999,24.616332,0.7500479999999999,0.1823789999999999,-1.956047,-0.311947,8.046717,0.161738,0.1054339999999999,0.989825
002004.XSHE,2025-07-21,-0.013422818791946178,753779.422749,0.550424,-0.007525,209.751422,-0.094633,442553994.34,,1.435648,4.929577,1.1531559999999998,1.054828,10427535563.4,10648923660.2,0.003088,0.5269560000000001,881.181222,-0.159716,-0.107797,0.002206,-163193105.28,1.358982,16.0,11570149447.4,2.679979,-0.049414,0.068949,0.00396,1.204934,0.8310649999999999,1.680635,5.843748000000001,2367738723.48,0.908565,1.775956,116.741896,0.313546,6360412606.65,1473901146.46,-31545669.51,3044.040816,0.4730439999999999,127.272727,1.30736,13904974.87,2.28833,0.99621,1551624968.24,-316223992.14,1.497924,1.42479,1.21381,4.013962,44.975047,-1.530116,24.599484,-134442091.19,73694591.653,1.534275,-2.6283,0.299331,0.285143,-0.052113,100.0,58.333333,1.846667,0.863899,0.121678,11570149447.4,8413560000.0,11291.046131,0.789794,1.146116,0.343252,0.060315,2.522936,0.9002100000000001,0.108376,764.1400150000001,1.42479,1.528043,1514354.20859,11077215102.1,58.0,0.028109,15969001.9301,19.143043,-0.05197,929677510.26,9615544763.19,-452805006.0,8850240000.0,279.72972999999996,1253922177.4,1.177003,0.010623,-1.963162,763309.882051,1463686.6483,,5.843748000000001,4533193194.66,7598676544.8,112.984618,0.0057,0.044675,4000851963.79,-1196655518.99,0.134106,1.615714,0.91092,0.15673,-0.006831,8925.297412,158021.149018,0.081333,9.558824,364942033.63,9.02439,0.455517,0.295667,0.021631,280041754.294,6.72503,0.789937,3971892981.49,-102896421.68,-270209402.69,3687420455.2,1399392770.88,78585927.4967,142.85714299999998,121.311475,3.186274,-1.1661860000000002,1.481222,0.001854,-0.062841,0.019117,1.195876,5.3514610000000005,1028444930.98,298.771455,0.993126,146.415771,0.910755,1.13506,148131.281989,742488.376618,2365.748718,0.010164,250276964.5,0.978188,18014996.7969,0.361066,1.121998,0.003978,1.161134,25305392421.5,4.812957,756191.479646,0.716359,1.684305,0.7853979999999999,0.1258,1.0088469999999998,22.90371,0.967491,0.387758,0.961604,-0.000245,0.088888,-0.030531,0.656748,0.002682,0.876919,-0.008893,4.246691,-0.013478,-0.436102,-0.0132699999999999,0.4695539999999999,0.013822,-0.482143,,0.913972,79.910253,1.355283,-0.008893,0.052373,0.125461,0.043262,-0.931205,-1.122608,-0.826616,1.00216,2.682372,0.605857,0.06601,0.989837,4.47,0.908147,0.936987,0.915138,1.4100629999999998,-0.353394,-0.001107,0.0191789999999999,0.011211,0.297819,2.1222,13.759978,0.003417,-1.665992,406.72706,1.794554,0.006352,1.031141,0.021315,-1.11857,-1.540801,0.052001,-1.526637,-0.027331,0.176524,107.955605,0.2053289999999999,-0.010598,0.981127,0.935901,0.961409,0.461138,,0.011331,2.896714,0.98255,1.0060440000000002,-3.3250029999999997,-0.6569510000000001,-1.204785,0.086613,0.012319,3.334704,0.988367,0.0062439999999999,-0.008781,0.17532,0.145646,-0.276549,-0.027331,0.7088180000000001,,9.821965,-0.009978,-0.008893,-1.6522580000000002,-0.0602,19.889363,-0.028356,0.01469,0.977907
002006.XSHE,2025-07-21,-0.029726516052318686,1812000.61531,0.797725,0.047898,35.746767999999996,-0.959498,84787654.41,,1.138833,8.005003,3.582148,3.511761,970117607.07,1417267502.96,-0.0697779999999999,0.570492,1404.64101,0.254418,0.075169,0.00913,2376824.17,1.49531,20.0,1587241117.65,2.077539,0.8253299999999999,0.036605,0.00658,0.441363,0.749297,4.126055,3.0536,805466825.83,3.498072,5.549444,230.302035,0.138266,556120872.07,4451632660.21,6163742.22,11112.51506,0.429508,131.993355,0.176816,6052034.17,7.534247,2.56209,-2700249.49,132244802.81,6.9094679999999995,0.777468,3.062073,6.457081,131.26327,-0.312709,23.376042,135844487.18,222505126.04400003,1.432739,-39.525843,0.095941,0.470103,0.508858,100.0,66.666667,2.816667,0.715238,0.024434,1587241117.65,8976830000.0,125199.609659,0.739193,1.110814,0.3200949999999999,0.117155,0.8761680000000001,1.252798,0.094208,2750.951913,0.777468,1.157882,3387340.38682,1042156559.45,69.0,0.0532799999999999,97910772.4574,-0.461525,0.2494849999999999,9326872.57,1189315700.12,-626604172.25,8976830000.0,190.253411,149530850.73,3.885948,-0.010508,-0.317098,2180689.7448,5308361.09535,,3.0536,1461863270.49,1079172633.3,363.471443,0.009894,0.069846,1144722665.72,1058305384.02,-0.001701,2.465,2.92374,0.084203,-0.066303,-26465.39277,724519.932626,-0.00028,7.267081,46681053.69,10.070108,0.396076,0.296793,-0.000584,51410861.7677,3.5382050000000005,0.8161970000000001,508093248.645,129680744.96,132211856.81,816767340.67,1497058027.67,261258202.47,214.736842,265.398168,0.990449,-0.342034,0.7528739999999999,0.010973,0.719352,-0.446636,1.54959,49.656739,48480071.64,815.655166,0.599642,131.53183,2.6479,1.880186,732070.605012,1686801.00565,151665.002429,0.022525,-927288.16,0.952597,111138548.326,0.51855,1.869884,0.001803,0.786562,2698439187.39,4.566078,1870164.87831,1.390687,-0.015886,0.6252770000000001,0.020682,0.978972,22.917913,0.946524,0.381521,0.946623,-5.7999999999999994e-05,0.0305439999999999,0.014728,0.679905,-0.129924,1.016225,0.081702,4.239584,0.0492089999999999,1.15447,0.10644,0.429508,0.027364,0.204819,,0.899719,70.911264,1.024104,0.081702,-0.048061,0.0,0.061733,0.2200929999999999,-0.319297,0.468291,0.933326,0.057474,0.23133,0.20154,0.967745,17.27,0.986195,0.965827,1.606195,1.006699,0.36869,0.009783,0.0631159999999999,0.008575,0.0094939999999999,2.120572,9.036407,-0.222768,-0.6105520000000001,971.112716,-1.031955,0.068368,0.940334,0.1322549999999999,0.472033,-1.526104,-0.000649,-0.342329,0.083317,0.542261,155.45755,-5.34174,0.031787,0.95429,0.956946,0.939346,-1.006767,0.040674,-0.005193,0.824997,0.947423,1.122484,0.402992,-0.4855779999999999,-0.1164569999999999,0.0,0.026056,2.315745,0.962594,0.016535,-0.819094,-0.000301,-0.001705,1.549026,0.083317,1.438353,1.334608,5.00439,0.152773,0.081702,-0.327419,5.434825,3.376271,0.055705,0.0323279999999999,0.951372
002007.XSHE,2025-07-21,-0.00952380952380949,291808.43838899996,0.779413,-0.0024059999999999,106.39805,-0.00337,381878626.86,,0.955625,2.644836,0.77785,0.777038,1096713969.24,3133997284.86,-0.150332,0.851772,338.387104,0.6593479999999999,-0.104067,0.003947,170631174.68,3.1780630000000003,20.0,4459499898.98,0.782623,-0.039284,0.022135,0.0029219999999999,0.572619,1.035411,4.7741370000000005,2.440277,8945868963.66,0.775465,1.6779990000000002,164.249685,0.178414,1096713969.24,3694322900.09,-51094997.34,388.464615,0.148228,125.575796,0.1497099999999999,13394416.24,2.258469,0.8431,1023337270.19,1204929296.31,-0.9084,0.4747649999999999,1.54566,2.564103,40.640976,-0.27137,24.254791,1394810904.01,184740143.102,0.600255,2.474731,0.1136119999999999,0.469105,0.022751,100.0,66.666667,7.861667,1.083885,0.020675,4459499898.98,25651360000.0,-2650.786641,0.948988,1.132486,0.614621,0.017844,4.621308999999999,4.403961,0.062258,530.390852,0.4747649999999999,1.761855,624518.9117729999,1369412108.92,64.0,0.020747,44901251.0072,0.924783,0.791212,73178596.75,4617414784.27,-202448417.22,29787540000.0,268.421053,277639490.77,0.8538549999999999,0.00075,-0.18141,292815.537794,679429.859776,,2.440277,3649184629.33,1718599371.62,62.042134,0.0026829999999999,0.0281639999999999,1271661777.05,-892679451.64,0.2294739999999999,7.777857000000001,0.82562,0.21749,-0.018848,-6029.240723,58718.712477999994,0.03285,0.991326,384945455.84,5.025773,0.695998,0.491295,-0.000793,314004114.245,2.198629,1.061413,2740756956.06,1445905901.35,1139213029.63,1369637277.15,8181448001.6,209013241.7,136.104319,185.930785,5.802508,-0.2858989999999999,0.202623,0.0017519999999999,0.033919,0.007759,4.895256,-1.572392,776007776.37,628.690478,0.463925,126.500578,0.73817,4.454455,62537.482844000006,294459.22503000003,3378.4540810000003,0.010922,-3537600.19,0.985148,27172019.0125,0.283812,4.621588,0.00188,0.177993,12989736322.0,6.660698,292348.04949,0.526898,0.772037,0.905047,0.005888,0.999057,24.117356,0.979923,0.268016,0.978497,-0.000546,0.174012,0.038245,0.3853789999999999,0.005749,0.8855540000000001,0.324231,-1.585966,0.089636,-0.8829899999999999,0.503777,0.145983,0.011195,-0.067284,,0.950943,66.93404699999999,1.000667,0.324231,0.34562,0.0,0.15027,-1.121429,-0.268664,-0.3587059999999999,1.033492,0.011975,0.365955,0.028637,0.992903,16.3,0.979003,0.978487,3.512108,1.000283,-0.1521839999999999,0.021562,0.007139,0.008603,0.003278,0.785876,9.538951,0.010354,-1.860775,1096.198711,-0.530122,-0.00913,0.906053,0.01564,-0.836166,-0.284837,0.0615029999999999,-1.816977,0.270194,0.1546799999999999,467.508234,0.045279,0.072416,0.986211,0.983094,0.975,-0.619743,0.049536,0.0,0.006709,0.983497,0.819787,0.476574,-0.931672,-0.986452,0.0,0.012858,0.77004,0.991534,0.0074659999999999,-1.352746,0.034355,0.437629,-0.50438,0.270194,2.338891,0.243445,16.928851,1.49846,0.324231,-1.824115,0.569657,2.2479400000000003,0.093592,0.1198369999999999,0.984347
002008.XSHE,2025-07-21,0.005299015897047621,1320784.79251,0.385069,0.089805,21.814964,-0.394811,345952122.72,,1.104534,2.3246330000000004,2.589485,2.981549,10619337019.8,14418967131.2,0.051495,0.48211,862.935044,0.918822,-0.096935,0.006176,234594254.82,1.1703,4.0,15059160187.9,3.415453,2.226074,0.057816,0.002333,0.43237,0.8858010000000001,2.824603,14.626176,12551957743.1,1.662608,2.09978,207.570715,0.170682,3952511791.5,8649306204.11,18003702.14,2556.425978,0.51789,143.559322,0.582954,91568432.31,2.241239,1.91531,779403005.99,946022422.6,5.346953,2.858946,2.565141,2.929111,61.708767,-0.460838,25.804746,982654660.36,432729514.237,7.313761,-1.496392,0.186724,0.572033,0.11312,100.0,58.333333,5.1683330000000005,0.739649,0.050102,15059160187.9,24004210000.0,70621.740505,0.710761,1.097261,0.316053,0.045073,0.844051,11.673093,0.077847,888.6582210000001,2.858946,1.907053,1103939.71478,11401452521.0,88.0,0.0255,112868182.63,19.715162,0.936915,320426940.13,13339422900.2,798961765.1,25832750000.0,191.93038,1172308546.09,1.892463,-0.024592,-0.478995,1416421.89596,2531378.32063,,14.626176,9779586813.62,10299665321.4,277.072813,0.004253,0.032876,9930636676.58,713608206.08,0.0517559999999999,6.22,2.0139400000000003,0.180569,-0.023372,37814.38842,380716.814727,0.021806,9.134406,159289650.11,7.222222,0.564491,0.517968,-0.010428,-12342521.1423,5.6257980000000005,0.777738,4759509877.66,964650958.22,868390101.67,8312388753.89,11201059225.4,439661186.9019999,219.527966,205.698925,1.299297,-0.433859,1.1677879999999998,0.0047659999999999,0.02504,-0.638096,12.191061,92.361033,1146865470.68,832.619922,0.637356,163.274484,1.840505,1.80681,339606.338167,1250163.052,32807.352085000006,0.0091659999999999,-157032194.41,0.978224,114546267.226,0.2228949999999999,1.667705,0.002216,1.196207,26775874292.5,15.745494,1339850.09094,1.163168,1.21745,0.811938,0.1381069999999999,0.9957,23.974909,0.970297,0.411954,0.966539,-1e-05,0.076157,0.033616,0.683947,-0.034703,0.869924,0.064057,-0.532404,0.034723,0.617809,0.0788529999999999,0.511008,0.018875,0.020376,0.282525,0.947384,65.641329,1.290293,0.064057,-0.072988,0.074357,0.119763,-0.413917,-0.443615,0.006356,0.995657,0.4507229999999999,0.3138039999999999,0.097049,0.986466,25.09,1.005208,0.946738,1.431417,1.183532,0.509698,0.007123,0.043358,0.008596,0.163483,1.027258,6.488839,-0.057623,-0.965308,1014.779985,0.231565,0.024811,0.938073,0.042518,0.472243,-0.432251,0.021321,-0.457373,0.06282,0.389959,182.160063,-4.018987,0.025879,0.97963,0.973783,0.971542,-0.442305,0.057585,-0.032541,1.934976,0.979434,1.048265,-1.012782,-0.441499,-0.8452700000000001,0.117104,0.016499,1.976284,0.981427,0.004051,-0.287357,0.0301709999999999,0.059207,0.410506,0.06282,1.301102,-0.238691,11.588204,0.106829,0.064057,-1.006133,-0.031852,6.023333999999999,0.0535659999999999,0.0560409999999999,0.977494
002009.XSHE,2025-07-21,-0.022825416409623767,3776079.47522,0.250944,0.00241,105.278829,0.470871,37899257.49,,1.358098,8.382449000000001,7.412913,7.073123,2320542040.77,3049103239.16,-0.166079,0.346392,2030.593556,-0.54081,0.1205069999999999,0.007406,19090718.46,0.6755979999999999,16.0,2932971573.33,2.432439,0.031399,0.097461,0.007427,0.786682,0.8277329999999999,2.203051,7.291719,575946288.02,5.4787669999999995,4.654104,181.852128,0.1572329999999999,1794951199.41,5026700642.63,-5880917.7,13117.819315,0.653608,196.761134,0.440587,30845760.68,5.414013,5.70705,250782183.67,-217531845.26,15.275425,1.546944,2.965153,6.619422999999999,346.392544,0.8654200000000001,25.597685,-225377457.24,251265597.563,1.226364,0.455553,0.357692,0.141891,-0.091736,100.0,66.666667,2.76,0.76988,0.102544,2932971573.33,5851830000.0,576812.186886,0.6122449999999999,0.5982149999999999,0.117394,0.190745,16.22191,1.143249,0.068349,3122.593265,1.546944,2.1491290000000003,4312336.30494,3245635306.21,23.0,0.068136,138513750.637,-27.699781,-0.5456949999999999,146560359.55,2427718342.83,146113980.98,6656960000.0,273.659674,200465617.64,3.025398,-0.079322,0.890616,4810220.8516,1406694.14659,,7.291719,843410211.46,2588658434.4,202.44962,0.0159139999999999,0.072585,1597122405.03,-384266590.73,0.085504,2.164286,6.694160000000001,0.116977,-0.005158,142432.100576,1684564.48957,0.025856,26.239512,55349882.35,12.661675,0.275447,0.288623,0.024926,4569647.9779,9.334743,0.90304,344350381.179,-219496539.54,-215136797.98,1418377786.73,133874819.2,383929522.075,177.26574499999998,213.927353,1.77822,0.256029,1.887785,0.023568,-0.092896,0.031891,1.431872,70.64518199999999,57471048.76,457.61801900000006,0.796408,169.061353,4.538515,1.039467,1539184.82916,3199267.28834,434380.08631,0.0300779999999999,73106855.52,0.956785,166215885.321,0.611441,1.200539,0.0044729999999999,2.636634,4877019932.21,4.923973,3976616.71242,1.484766,-2.159464,0.295921,0.060633,0.986499,22.618929,0.941883,0.5127189999999999,0.935395,0.000192,0.0195949999999999,-0.032318,0.882606,0.003431,1.131017,-0.074838,3.942168,-0.048113,1.376377,-0.077192,0.65287,0.02903,-0.546099,,0.889331,68.931831,1.150759,-0.074838,0.663872,-0.000441,-0.001459,-0.469526,0.406724,-1.262824,1.030694,2.590825,0.3836219999999999,0.243445,0.974722,16.55,0.928051,0.914622,0.859957,1.048235,0.536575,-0.0094849999999999,0.045701,0.006502,0.049523,2.0524310000000003,15.896234,0.003952,-0.059838,542.298155,-0.916703,-0.051873,1.007136,0.1302029999999999,1.098591,-1.835513,0.04384,0.356973,-0.074168,0.411942,84.680136,0.303245,-0.038027,0.959647,0.905764,0.937915,-0.966737,,0.015221,4.433232,0.955529,0.818617,-0.005562,-0.256371,-0.2478719999999999,0.051497,0.029164,4.251291999999999,0.970634,0.0125379999999999,-0.292598,0.037672,0.072137,1.69226,-0.074168,0.5492090000000001,,3.572186,-0.089845,-0.074838,0.136915,4.967632,2.121627,-0.108623,0.001176,0.955099
