Unnamed: 0,date,pchg,cash_rate_of_sales,DAVOL5,net_profit_ttm,PLRC24,operating_liability,np_parent_company_owners_ttm,financial_assets,operating_assets,administration_expense_ttm,VDEA,TRIX5,fifty_two_week_close_rank,PLRC12,VEMA26,ACCA,CCI10,market_cap,CCI15,cash_and_equivalents_per_share,eps_ttm,MASS,cfo_to_ev,value_change_profit_ttm,total_operating_revenue_per_share_ttm,debt_to_equity_ratio,asset_turnover_ttm,ATR14,asset_impairment_loss_ttm,DSRI,operating_profit_per_share,ROC6,net_working_capital,VSTD20,VSTD10,EBIT,cashflow_per_share_ttm,cash_flow_to_price_ratio,ARBR,turnover_volatility,goods_service_cash_to_operating_revenue_ttm,financial_expense_ttm,ROC12,retained_earnings_per_share,VROC6,VOL120,TRIX10,operating_revenue_per_share_ttm,capital_reserve_fund_per_share,net_profit_growth_rate,cash_to_current_liability,gross_profit_ttm,MAWVAD,fixed_assets_turnover_rate,accounts_payable_turnover_days,accounts_payable_turnover_rate,net_debt,BIAS5,CR20,CCI20,admin_expense_rate,equity_to_fixed_asset_ratio,VR,Price1Y,goods_sale_and_service_render_cash_ttm,operating_cost_ttm,account_receivable_turnover_days,net_finance_cash_flow_ttm,TVSTD6,ATR6,TVMA20,VEMA10,financial_expense_rate,fixed_asset_ratio,BBIC,money_flow_20,VOL5,financing_cash_growth_rate,intangible_asset_ratio,PLRC6,debt_to_tangible_equity_ratio,Price1M,GMI,ROC20,PSY,BR,net_operate_cashflow_growth_rate,net_operate_cash_flow_ttm,EBITDA,gross_income_ratio,equity_to_asset_ratio,non_recurring_gain_loss,total_asset_growth_rate,total_operating_revenue_ttm,ROC60,np_parent_company_owners_growth_rate,VDIFF,BIAS10,operating_profit_per_share_ttm,net_asset_per_share,arron_down_25,Volume1M,interest_free_current_liability,total_profit_ttm,VOSC,single_day_VPT,total_operating_revenue_per_share,ROC120,circulating_market_cap,interest_carry_current_liability,total_operating_cost_ttm,net_operate_cash_flow_per_share,AR,VEMA12,VOL60,operating_revenue_ttm,TVSTD20,retained_earnings,OperateNetIncome,account_receivable_turnover_rate,bull_power,TVMA6,BIAS20,DEGM,BIAS60,financial_liability,debt_to_asset_ratio,non_operating_net_profit_ttm,VEMA5,VROC12,current_asset_turnover_rate,DEGM_8y,net_asset_growth_rate,surplus_reserve_fund_per_share,retained_profit_per_share,operating_revenue_growth_rate,equity_turnover_rate,Price3M,single_day_VPT_6,current_ratio,sale_expense_ttm,PEG,VMACD,net_interest_expense,bear_power,Rank1M,single_day_VPT_12,WVAD,operating_profit_ttm,VOL240,adjusted_profit_to_total_profit,net_invest_cash_flow_ttm,VOL20,arron_up_25,DAVOL20,VOL10,total_profit_growth_rate,sales_to_price_ratio,DAVOL10,operating_revenue_per_share,CCI88,roe_ttm,MAC10,non_linear_size,short_term_predicted_earnings_growth,long_term_predicted_earnings_growth,relative_strength,historical_sigma,operating_cost_to_operating_revenue_ratio,earnings_growth,leverage,SGAI,Variance120,sharpe_ratio_20,Kurtosis120,OperatingCycle,average_share_turnover_annual,MAC20,EMAC120,net_non_operating_income_to_total_profit,operating_profit_to_total_profit,invest_income_associates_to_total_profit,book_to_price_ratio,operating_tax_to_operating_revenue_ratio_ttm,long_debt_to_asset_ratio,SGI,maximum_margin,net_operate_cash_flow_to_net_debt,net_operate_cash_flow_to_asset,debt_to_assets,boll_down,MAC60,non_current_asset_ratio,long_term_debt_to_asset_ratio,price_no_fq,book_leverage,size,LVGI,MAC5,roa_ttm_8y,ROAEBITTTM,operating_profit_to_operating_revenue,margin_stability,sales_growth,Variance20,average_share_turnover_quarterly,boll_up,daily_standard_deviation,natural_log_of_market_cap,net_profit_ratio,total_asset_turnover_rate,EMAC10,long_debt_to_working_capital_ratio,Skewness60,Skewness120,momentum,MAC120,market_leverage,rnoa_ttm,EMA5,profit_margin_ttm,earnings_yield,super_quick_ratio,Kurtosis60,share_turnover_monthly,EMAC26,inventory_turnover_rate,liquidity,cube_of_size,inventory_turnover_days,MACDC,net_operate_cash_flow_to_total_liability,residual_volatility,MFI14,roe_ttm_8y,roic_ttm,operating_profit_growth_rate,sharpe_ratio_120,EMAC12,cumulative_range,cash_earnings_to_price_ratio,net_operate_cash_flow_to_total_current_liability,roa_ttm,net_profit_to_total_operate_revenue_ttm,Skewness20,net_operating_cash_flow_coverage,total_profit_to_cost_ratio,raw_beta,MLEV,net_operate_cash_flow_to_operate_income,sharpe_ratio_60,predicted_earnings_to_price_ratio,growth,Variance60,sale_expense_to_operating_revenue,beta,EMAC20,quick_ratio,earnings_to_price_ratio,Kurtosis20,operating_profit_ratio
002001.XSHE,2026-03-30,0.018085698386199445,0.362196,1.329411,7242514700.53,0.0035369999999999,3777257974.76,7199748891.32,10349923465.6,34744039517.1,607649780.37,24561.448109,-0.299875,8.0,-0.006666,1206986.46494,0.0142099999999999,126.405012,110643180000.0,-8.475427,2.41584,2.3564990000000003,26.262234000000003,0.070587,9094668.87,7.311055,0.395534,2.420405,82.687857,120951253.84,1.02923,0.657528,5.109489,11406466826.4,469941.309955,386566.408848,2070642690.01,0.193669,0.005258,-1.73022,0.007303,0.950281,-76240763.88,-8.396947,8.489286,-21.782617,1.157054,0.270445,7.311055,1.019233,0.56942,1.009117,10367932492.2,-429698.199047,1.025485,54.888128,6.558795,5312470203.4,3.914098000000001,131.80011399999998,5.508982,0.027043,1.517596,1.414473,0.4695899999999999,21352772234.5,12101699171.9,245.856215,-3148793844.44,531030303.951,70.16,2314297947.43,1141442.20511,-0.003393,0.472812,0.9686,46303120095.4,1.5382,0.0438319999999999,0.056405,0.00518,0.427241,0.0187479999999999,0.789388,10.769231,25.0,159.75296200000005,0.151013,8138522622.15,6737476648.82,0.4614279999999999,0.717537,62989738.51,0.085761,22469954547.1,45.867099,0.567702,-41018.120325,3.827185,2.7489999999999997,10.477892,4.0,0.005215,2682609117.57,8414150456.11,-3.5179449999999997,27162.883889999997,1.803029,55.239327,109327030000.0,5271682088.52,14186403529.8,0.780713,158.022742,1165968.34462,1.571753,22469954547.1,805036702.617,26091154236.8,1895378904.58,1.4642700000000002,0.038834,1786936093.0,1.372756,0.218578,19.298129,8960108629.88,0.282463,-34684975.56,1074214.02556,31.787697,1.238348,0.005174,0.172668,0.502845,7.986441,0.129933,1.439994,0.200488,5637.289669,2.434002,181556448.88,0.270698,-65579.568434,,-0.011168,0.073767,-5766.846762,1914667.0358400005,8448835431.67,0.981753,0.821103,-4394501803.78,2.1424,52.0,1.851599,1.80554,0.5250600000000001,0.2030829999999999,1.560463,1.803029,128.887255,0.2235739999999999,0.963139,-1.046729,0.122627,0.356778,0.001982,0.016607,0.538572,-0.021262,-0.92089,0.775265,0.110766,4.963273,2.443993,380.149738,-1.592179,0.986458,0.7911130000000001,-0.005907,1.002979,0.01805,-0.6913590000000001,0.012786,0.079277,1.429533,0.75052,0.451666,0.180479,0.276517,0.887065,0.8382360000000001,0.570657,0.106069,36.0,1.111094,0.8526799999999999,0.866506,0.962333,0.11479,0.0479189999999999,0.376006,5.176740000000001,0.064706,0.264238,-1.140371,1.085851,0.022897,25.429576,0.32232,0.498292,0.971021,0.41933,0.4272729999999999,0.750347,0.43387,0.756039,1.036953,0.910087,0.970855,0.376006,0.147721,1.760126,1.563292,-0.781814,0.943321,2.680695,0.0967,-8.825694,134.293523,-0.0224389999999999,0.18838,0.091637,41.417072999999995,0.174428,0.180251,0.528361,4.386728,0.970298,0.412973,0.073556,1.106106,0.160609,0.32232,0.706637,1.397149,0.6566029999999999,0.550419,0.041438,0.982492,9.487635,0.066969,0.28036,0.158841,0.00808,-0.824486,0.957774,1.86646,0.065072,0.698002,0.376006
002003.XSHE,2026-03-30,0.010405827263267664,0.227233,0.909178,665775040.28,-0.002718,858215742.59,660069692.23,1330781243.11,5606305776.38,537595349.39,-11209.019436,-0.4085,245.0,-0.005079,351607.339369,0.0115909999999999,-40.468584,11663010000.0,-66.650966,1.102331,0.5599970000000001,24.458015,0.085157,16827447.82,3.975811,0.494681,3.910961,5.026429,2213880.93,0.921502,0.217359,-2.0958080000000003,785988535.44,196717.040675,144269.206347,276255771.78,-0.135119,-0.0131659999999999,7.31602,0.005141,1.067182,47193746.82,-3.063241,1.467415,-62.03180699999999,0.932997,-0.2889239999999999,3.975811,1.44474,0.018941,0.661357,2009838578.51,-502146.510652,1.53597,69.205318,5.201912,969048685.66,1.342975,63.016158,-91.641104,0.1137329999999999,1.450942,0.703221,-0.088214,5044356734.17,2716998187.65,167.781716,-326341550.09,43818562.0254,6.396667,103674100.905,318793.602678,0.009984,0.462727,1.002357,2076293280.63,0.84826,-0.51576,0.072608,0.001382,0.5487989999999999,-0.018285,0.980505,-3.539823,41.666667,70.92500600000001,0.1360869999999999,1074084441.43,844387758.78,0.425193,0.6713899999999999,3423567.04,0.053569,4726800750.99,-7.627119,0.016411,-25389.10063,-0.497008,0.6812590000000001,3.876074,88.0,-0.001014,690267309.61,796660579.71,-7.782857000000001,950.465839,1.089084,-1.9,10007340000.0,1421383356.12,3979570275.0,0.247932,78.241026,326218.238739,0.942635,4726800750.99,51745252.2173,1744594631.51,242842502.377,2.145645,-0.003165,95803878.7667,-1.649205,0.01496,-4.746492,1421383356.12,0.32861,-13280915.1,285337.016344,-28.052552,1.706288,0.000384,0.0806289999999999,0.444922,1.022493,0.031557,0.985336,-0.04873,-835.151833,1.372215,438551194.97,11.075857,-14180.081194,,-0.032725,0.31067,-500.100448,-201576.17983,809941494.81,0.857563,0.826974,-908385033.42,1.021165,4.0,1.0945,0.83621,-0.0009019999999999,0.410442,0.8962629999999999,1.089084,-158.94348100000002,0.1432369999999999,1.004995,2.066689,0.0376209999999999,0.307217,-0.000316,0.01408,0.574807,0.020295,-0.962077,1.016991,0.049506,-2.029401,1.461608,262.2504,-1.7036939999999998,1.016769,1.066641,0.001549,1.014969,0.01869,-0.341148,0.012628,0.0,1.1965709999999998,0.953452,0.304178,0.154832,0.321898,0.974521,1.0498299999999998,0.5822970000000001,0.02421,9.81,1.000585,-1.364087,1.100184,0.986748,0.1019019999999999,0.030032,0.171351,23.106705,0.021972,0.039395,-1.629748,1.059016,0.013268,23.179688,0.140851,0.681381,1.001505,0.213678,-0.074049,0.550469,-1.244811,1.071033,1.000219,0.670147,0.993746,0.171351,0.154927,0.925881,0.760828,-1.5464440000000002,1.022033,3.810787,-1.139278,3.98498,94.468684,-0.004799,0.129305,-0.679809,29.936995,0.150583,0.116525,0.015705,-0.352312,1.004681,0.157599,0.092093,0.542027,0.095973,0.140851,-0.526471,1.377557,0.212992,0.3099929999999999,0.014196,1.4374209999999998,-1.585357,0.065673,0.05902,0.041144,0.09278,-1.410062,1.015573,1.034576,0.056595,-0.422965,0.171351
002004.XSHE,2026-03-30,0.027079303675048294,0.1580339999999999,0.8250280000000001,-48275963.57,-0.00399,3776598328.46,-139146996.71,4231163370.97,25013126041.9,1160992400.38,-129020.941781,-0.326534,36.0,-0.007536,1624914.40642,0.009159,57.82976,10671760000.0,8.65344,1.199124,-0.024383,26.235590999999996,0.0897039999999999,-93442741.6,5.980457,1.355375,1.202213,4.876429,921431815.45,1.435648,0.199198,5.479451999999999,2899031864.35,517410.807388,282105.12314,472394073.53,-0.310746,-0.055334,-13.054832,0.006755,0.8426440000000001,221975828.28,-3.921569,1.212498,19.019044,2.240094,-0.396596,5.980457,2.744358,-1.124774,0.2455,4063451896.41,-2400836.35734,1.263276,102.000229,3.529404,10771509608.3,5.232330999999999,83.511777,-2.772643,0.09805,1.73738,1.523673,0.172458,9977595855.6,7777504930.09,302.88857,-1601391313.6,43456103.0632,5.281667,208512185.027,1518533.36972,0.018747,0.316849,0.968905,4167946124.11,1.84814,-4.9325410000000005,0.124641,0.021574,1.0510700000000002,0.01081,1.146116,-4.092527,50.0,122.462498,0.2434909999999999,1871247423.87,1447946834.65,0.3431619999999999,0.550487,18720339.46,-0.058539,11840821528.2,10.677618,-1.558432,-99682.93309,4.376452,0.075532,4.898646,84.0,-0.002223,3837285295.1,158387906.8,-6.535594000000001,15937.565134,1.586406,20.581655,10141930000.0,4689482275.56,10741038123.0,0.300719,109.407666,1525231.47333,2.6065270000000003,11840821528.2,74403968.6599,2400648219.55,396587079.693,1.188556,0.030926,182062528.927,1.296749,-0.056121,1.135191,9369079909.66,0.449513,8839933.86,1551806.53935,-6.099754,1.029593,0.014171,-0.021631,0.295667,0.916831,0.016261,1.359586,0.01303,2926.5605530000003,1.339992,1092494588.18,,29338.008691000003,,-0.009859,0.332242,-1226.8096460000002,1914927.66099,149547972.94,1.764906,0.5162720000000001,-885107905.39,2.06563,52.0,0.922117,1.798,-0.716966,1.109508,0.8026449999999999,1.586406,31.116371,-0.014347,0.958071,2.093395,,,0.001264,0.0172879999999999,0.656838,-0.482143,0.188995,0.876919,0.114657,-1.089042,6.818842999999999,395.931391,-1.008042,0.987199,0.944016,0.363579,0.99497,-0.087734,1.472221,0.011188,0.097474,1.0060440000000002,0.80333,0.055275,0.063987,0.446079,0.901962,0.988776,0.609298,0.157942,5.39,1.436012,-1.451601,1.031141,0.950278,0.015142,0.00134,0.0126299999999999,10.20242,0.006352,0.168379,-0.6321680000000001,1.072435,0.021632,23.090867000000003,-0.004077,0.404893,0.966528,1.59326,0.836874,1.360483,-0.090914,0.942965,1.384149,0.015184,0.96547,0.0126299999999999,0.4896899999999999,0.863614,4.172715,-0.817045,0.983892,3.869186,-0.027495,4.094868,93.042821,-0.004696,0.045292,-0.376453,49.542684,0.044938,-0.007162,-0.747395,1.290212,0.969422,0.332885,0.175346,0.193495,-0.001651,-0.004077,-0.1725529999999999,2.665589,0.0154479999999999,0.788154,0.3020739999999999,1.701469,1.28345,,-0.8364309999999999,0.1436579999999999,0.092265,-0.245464,0.979617,1.10425,-0.0130389999999999,-0.5374220000000001,0.0126299999999999
002006.XSHE,2026-03-30,0.06089552238805962,0.007629,0.354175,218653051.69,-0.006966,896209383.8,218653051.69,1245805197.01,2932171361.32,173542915.64,-190951.678685,-1.023524,163.0,-0.013797,1515383.08294,-0.0154,-76.014292,9039210000.0,-94.295693,1.385468,0.420654,26.195859,0.001455,9602772.93,3.63702,0.73829,2.129756,5.854286,12576938.85,1.138833,0.073811,-3.0117119999999997,1406542015.01,672470.2280979999,497195.172331,40190641.01,1.073877,0.06188,11.679457,0.010303,0.558312,2148278.4,-13.482587,1.594466,-44.245799,4.125243,-0.665528,3.63702,2.092336,0.921086,0.433706,617175043.6209999,-1951008.85293,3.033397,335.17080899999996,1.074079,1054321782.23,-1.125768,46.521336,-122.721341,0.091797,3.315719,0.848995,-0.086325,1055487562.99,1273333937.64,825.9194349999999,1037300506.38,37354956.8983,4.8333330000000005,226376930.441,1209067.9009399998,0.0011359999999999,0.1735,1.042272,4521958671.29,1.46106,7.0408800000000005,0.031905,-0.000742,0.78164,-0.081049,1.110814,-13.82557,33.333333,64.95702800000001,-1.223077,14423430.77,234321859.21,0.3264559999999999,0.575278,12062640.51,0.442594,1890499357.76,-17.387173,0.92312,-254059.052167,-4.245361,0.4667689999999999,4.623947,100.0,-0.004161,1221750779.64,246160011.6,-20.142251,-749.084187,0.542651,-21.347806,9039210000.0,368339547.3,1647550371.32,-0.062691,76.636485,1261324.03078,3.623688,1890499357.76,113366757.169,828792836.79,6330852.656769999,0.435878,-0.045514,147846813.133,-7.42121,0.154121,-16.617386,878269780.01,0.424722,3536577.65,1012990.99745,-56.525542,0.605378,0.00789,0.830017,0.296793,1.297673,0.18027,1.271356,-0.168619,-582.032743,1.884567,53317533.91,0.44253,-63107.373482,,-0.069704,0.76926,-1391.009164,-142750.89143,242623433.95,4.075017,0.50358,-493529805.4,2.278125,52.0,0.55224,2.06874,1.1058940000000002,0.209144,0.501483,0.542651,-179.822824,0.090973,1.0443360000000002,2.0990830000000003,1.027926,,0.0009119999999999,0.0235009999999999,0.6735439999999999,0.204819,-0.71785,1.016225,0.197555,-2.229294,0.429302,933.545336,-0.178235,1.080161,1.160947,0.0,1.004787,0.053401,-0.77947,0.008513,0.019395,1.122484,0.766649,-0.030907,0.003452,0.424722,0.970318,1.199291,0.282755,0.044134,17.39,1.060757,-1.615186,0.940334,1.011386,0.035885,0.014891,0.128338,6.071793,0.068368,0.157361,-0.282567,1.190004,0.0261089999999999,22.924838,0.115659,0.452492,1.03795,0.131094,0.163263,0.0355269999999999,-0.347972,1.213293,1.013494,0.273329,1.014093,0.128338,-0.676301,1.445555,0.354383,-0.730143,1.0939530000000002,3.3449199999999997,0.5156649999999999,4.1182739999999995,107.625901,-0.013682,-0.018364,-0.586389,39.880098,0.069094,0.067163,1.438598,-0.975645,1.046618,0.3351909999999999,0.001596,0.008686,0.052335,0.115659,-0.431093,-1.041389,0.163851,1.252644,0.019991,0.059368,-1.5154219999999998,0.04773,0.469714,0.15098,0.028203,0.885835,1.075931,1.645161,0.024189,-0.963409,0.128338
002007.XSHE,2026-03-30,0.02053388090349073,0.191067,0.5565720000000001,999992847.58,-0.003001,1405188992.3,940400665.87,3398260907.05,11864005806.7,224672887.88,-28789.422402999997,-0.423129,245.0,-0.0060609999999999,235762.630849,0.017099,-20.486111,26827060000.0,-53.16606899999999,0.423308,0.547205,25.522219,0.031441,77669218.17,2.5144330000000004,0.162711,7.805089,10.938571,58207765.52,0.95341,0.120628,-0.877785,7063992847.82,62449.920551,69671.080892,202174352.35,-0.320021,-0.021795,25.264247,0.001803,0.968762,457586.81,-3.737705000000001,4.538501,-35.415989,0.932171,-0.306552,2.5144330000000004,0.764551,-0.1345569999999999,0.36167,2643600646.07,-432110.288341,1.549338,49.745102,7.236892999999999,1097695993.27,1.423242,60.625,-74.226804,0.048895,4.504467,0.718292,-0.064088,4451476719.5,1951537637.59,564.933264,-1997063140.65,56593477.5512,14.693333,147971351.44799998,210473.782574,0.0001,0.1947829999999999,1.000589,2958343663.34,0.51882,1.558916,0.022412,0.005485,0.143098,-0.020063,1.068127,-4.114958000000001,50.0,72.259922,-0.171227,877956500.25,1782047083.7,0.575293,0.8773920000000001,-38377983.11,-0.064236,4595017702.01,-3.926702,-0.135543,-23444.229161000003,0.040889,0.672269,6.29323,84.0,-0.0022129999999999,1337711206.22,1173348364.31,-11.042015,1042.229711,0.665478,-5.473278,23094790000.0,457597975.16,3373662053.19,0.233837,97.524169,212318.401689,0.898695,4595017702.01,42062203.3964,8293913978.59,328848788.795,0.637243,-0.002943,138506376.345,-1.799451,-0.063699,-4.190054,466083446.81,0.122608,-55193728.9,207950.658829,42.25199,0.473788,-0.010136,-0.032913,0.500005,4.038496,0.049283,2.914242,-0.042529,-619.5299259999999,4.934694,818067517.05,,5345.193242,,-0.0227,0.332627,-594.424333,39050.207185,1228542093.21,1.017099,0.96726,534282802.2,0.6285149999999999,8.0,0.674249,0.6348,-0.1234589999999999,0.171283,0.680991,0.665478,-205.564631,0.08177,0.999591,1.207701,0.469117,0.360294,-0.00015,0.010867,0.4247069999999999,-0.060493,-1.328458,0.92698,0.037135,-2.2430950000000003,9.139213,987.094107,-1.561922,1.018324,1.053081,0.0,1.097089,-0.298686,-0.2093449999999999,0.0090239999999999,0.0,1.049283,0.868597,0.389295,0.057525,0.122076,0.965953,1.043733,0.419529,0.004977,14.68,1.000729,-0.543361,0.811833,0.985967,0.113016,0.018419,0.267364,13.78066,0.0033299999999999,0.039997,-1.691936,1.070696,0.01259,24.012677,0.217625,0.30107,0.999425,0.010754,1.508101,1.135665,-1.123619,1.060842,1.000297,2.086799,0.992064,0.267364,-0.408366,2.8980029999999997,10.148299,-2.006384,1.019605,0.852756,-1.115894,0.450531,422.16084400000005,-0.006083,0.2283619999999999,-1.212986,35.834567,0.146389,0.076126,-0.109483,-0.782634,1.00273,0.113892,0.032727,0.410471,0.065521,0.217625,-1.374575,2.739673,0.391804,0.486778,0.0028239999999999,0.718838,-0.8608959999999999,0.053226,0.020074,0.050648,0.178034,-0.979488,1.013632,3.659979,0.035054,3.962826,0.267364
002008.XSHE,2026-03-30,0.1987159411212025,0.010281,0.742267,1224553456.62,-0.006421,9682506224.24,1131187202.79,7421027778.01,30083294931.7,1224919541.2,-234206.73288000005,-0.573404,17.0,-0.006633,2527845.2464900003,-0.01473,0.691973,65740180000.0,-49.75892,5.040303,1.189345,26.548798,0.002275,353444904.45,16.856087,1.120655,1.846449,45.890714,308129207.13,1.104534,0.422461,-1.1456879999999998,10403244203.5,944059.44523,563325.663448,463669545.86,1.582478,0.025393,29.507638,0.013363,0.84149,-167862421.2,-9.75265,12.520844,-39.998663,3.518893,-0.115521,16.856087,3.027933,-0.265854,0.380119,5368801190.87,-1611418.14327,2.760829,266.106244,1.352843,13827935476.8,1.584625,61.713547,-66.365572,0.0705799999999999,2.881189,1.204864,0.734837,14604130379.5,11986034731.1,794.312265,-589332145.06,502116161.49,50.085,2367055871.96,2090614.8588900005,-0.009672,0.1710839999999999,1.003508,47362122490.0,2.61196,-0.713688,0.049524,0.009653,1.143528,-0.049043,1.097261,-14.433128,50.0,114.021901,-0.8562649999999999,178426014.49,2053499903.5,0.309365,0.492926,67887897.08,0.122569,17355084458.9,53.559404,-0.297516,-352968.786775,1.249564,1.341318,16.482014000000003,4.0,-0.004779,11984045137.2,1393120684.26,-16.229372,3712.547248,4.95334,46.109840000000005,61086830000.0,2371920173.96,16325373367.4,-0.135875,143.529539,2174876.4597099996,4.0258769999999995,17355084458.9,955224674.684,12891503271.8,464387380.754,0.453222,0.008714,1709947964.52,-4.134887,-0.088769,15.370369,9334942545.71,0.507074,12094816.87,1837151.26457,-9.378003,0.714084,-0.035571,0.07241,0.517968,12.002876,0.1700569999999999,1.065214,0.161487,-1187.119597,1.724664,1198229356.03,,-118762.053895,,-0.040934,0.790447,-2379.185339,-500785.646868,1381025867.39,3.633314,0.7041569999999999,2040231303.36,3.67116,20.0,1.0432709999999998,3.0139,-0.1744359999999999,0.263999,0.856491,4.95334,89.930384,0.066658,0.987659,-0.289856,-0.272854,,0.004967,0.0258009999999999,0.690635,0.020376,-0.392959,0.869924,0.298486,-1.544059,-0.003679,962.806492,-0.275334,1.043132,0.776095,0.309039,0.996593,-0.052072,-0.806633,0.008325,0.104974,1.048265,0.8492200000000001,-0.010117,0.004757,0.501217,0.917938,0.8667739999999999,0.339831,0.124292,63.85,1.257011,0.339744,0.938073,0.984401,0.0490009999999999,0.009642,0.079575,12.992427,0.024811,0.337869,-0.177164,1.168326,0.036704,24.908976000000003,0.070559,0.4627489999999999,0.998422,0.44808,0.1605,0.384397,2.6142540000000003,0.735703,1.05859,0.146931,0.989038,0.079575,-0.967193,1.203683,-0.394246,-0.2325719999999999,0.986885,2.136572,1.280489,-5.711415000000001,168.494227,-0.036604,-0.007356,-0.16152,40.0916,0.1055319999999999,0.043871,-0.179611,2.129275,1.001566,0.869991,0.002714,0.0130689999999999,0.032651,0.070559,0.32154,-0.37284,0.097822,1.91938,0.066213,0.173278,7.953308,0.036881,-0.154094,0.384579,0.0690419999999999,2.50972,0.999247,1.33389,0.017207,-0.016638,0.079575
002009.XSHE,2026-03-30,0.04794229953330498,0.06845,0.496102,-133111208.55,-0.012785,1333585842.38,-129864765.19,663494361.81,4846456659.52,186023329.59,-2520169.59909,-0.804013,35.0,-0.00765,7469128.09145,0.00083,-44.793485,9730020000.0,-68.164242,0.713403,-0.33093,21.445202,0.015285,-33612246.77,7.055874,1.749205,1.22498,5.090714,146244214.37,1.358098,0.040547,0.7077439999999999,44890019.38,2397595.84882,1162428.99981,33277502.04,-0.735111,-0.030038,30.286049,0.036656,0.831201,46740721.38,-10.074349,1.493771,-58.857053,12.212933,-1.039779,7.055874,2.42313,-0.003895,0.084597,403744427.635,-3435093.95298,3.079227,209.232121,1.720577,3215793671.78,0.4317859999999999,39.701493,-82.844741,0.065545,2.131549,0.509286,0.310743,2359037120.65,2434338479.48,452.646029,-504733085.6,198083526.025,4.96,846813300.859,4492811.51898,0.016469,0.170902,1.0269700000000002,16921779248.4,6.05886,1.794725,0.106116,0.005857,2.4416029999999997,-0.072043,0.5982149999999999,-15.152578,41.666667,53.356463,0.904614,194267209.19,144601480.62,0.142267,0.3642869999999999,7046056.65,-0.073873,2838106735.74,51.1875,0.007314,-2581700.97246,-0.7467590000000001,-0.331762,4.978405,84.0,-0.003505,1432381728.94,-139798151.9,-52.823314,590.166044,1.784505,42.294118,8566220000.0,1790678420.76,2842077195.0,0.0415009999999999,83.642512,4887427.118980001,19.541933,2838106735.74,393887552.484,600844315.05,23266877.924,0.795323,-0.030781,566376084.763,-6.430713,0.1810369999999999,-7.427959,2169162113.83,0.635713,-6352572.46,3608304.16575,-54.705052,0.817059,-0.066187,-0.0558809999999999,0.288623,1.205148,-0.037818,0.707233,-0.069399,260.265182,1.0139280000000002,49237610.42,,-61531.373377,,-0.056436,0.815678,-2129.888894,5045277.10287,-133445579.44,9.36756,0.2564639999999999,14779861.81,9.029475,4.0,0.739337,6.4652199999999995,0.0462529999999999,0.29169,0.529375,1.784505,13.91014,-0.0648519999999999,1.007524,2.103959,1.299598,,0.003734,0.031549,0.857733,-0.546099,-0.298097,1.131017,0.400911,-2.301761,0.895015,536.111169,0.6648149999999999,1.068727,0.942541,-1.6e-05,0.967828,-0.291551,-0.989914,0.006118,0.028038,0.818617,0.35412,0.0051909999999999,0.035258,0.634842,0.926121,1.08024,0.4069,0.05076,24.19,1.111618,-1.542626,1.007136,0.995701,0.0003399999999999,-0.006149,-0.047019,4.02037,-0.051873,0.156912,1.369703,1.211333,0.041197,22.998482,-0.046901,0.515087,1.01872,6.230512,0.313982,0.567337,1.7135,0.882927,1.017686,-0.057598,0.999286,-0.047019,-1.2435889999999998,0.5012979999999999,-0.534168,0.703543,1.076641,4.313178,2.3832869999999997,4.138336,83.46514,-0.02173,0.0047659999999999,2.212554,18.456204,-0.002868,-0.030238,0.0563929999999999,1.650795,1.028973,0.8260129999999999,0.019966,0.057272,-0.024158,-0.046901,0.445161,1.468437,-0.051466,0.937631,0.027942,-48.928146000000005,5.506113,0.0267139999999999,-0.982434,0.684871,0.017349,0.118598,1.063501,0.838816,-0.013347,-1.286064,-0.047019
