Unnamed: 0,date,pchg,single_day_VPT_12,net_profit_growth_rate,VOL120,Price3M,VSTD10,fixed_assets_turnover_rate,total_asset_growth_rate,accounts_payable_turnover_days,net_working_capital,WVAD,net_debt,VOL10,net_interest_expense,retained_profit_per_share,PLRC6,intangible_asset_ratio,VROC6,operating_profit_per_share,VR,ATR6,ROC12,Rank1M,equity_to_fixed_asset_ratio,BIAS60,CCI88,turnover_volatility,net_operate_cashflow_growth_rate,account_receivable_turnover_days,Volume1M,DEGM,arron_up_25,net_invest_cash_flow_ttm,operating_revenue_per_share,CCI20,equity_turnover_rate,PSY,single_day_VPT,total_operating_revenue_ttm,sales_to_price_ratio,asset_impairment_loss_ttm,DAVOL20,administration_expense_ttm,VOL20,CCI15,cash_and_equivalents_per_share,ROC6,net_profit_ttm,BIAS20,interest_free_current_liability,eps_ttm,cfo_to_ev,PLRC12,money_flow_20,VMACD,EBIT,ROC20,retained_earnings,financial_expense_ttm,VDEA,total_operating_revenue_per_share_ttm,OperateNetIncome,total_profit_growth_rate,bull_power,operating_cost_ttm,net_operate_cash_flow_ttm,ARBR,single_day_VPT_6,circulating_market_cap,sale_expense_ttm,ROC60,adjusted_profit_to_total_profit,non_recurring_gain_loss,operating_revenue_growth_rate,interest_carry_current_liability,DSRI,operating_profit_ttm,debt_to_equity_ratio,operating_assets,net_asset_growth_rate,value_change_profit_ttm,VROC12,CR20,DAVOL5,operating_profit_per_share_ttm,current_asset_turnover_rate,equity_to_asset_ratio,TVSTD6,AR,VSTD20,VEMA12,financial_expense_rate,TVMA20,operating_liability,cash_flow_to_price_ratio,VOSC,MAWVAD,admin_expense_rate,debt_to_tangible_equity_ratio,cashflow_per_share_ttm,Price1Y,TRIX10,EBITDA,net_finance_cash_flow_ttm,CCI10,financial_assets,net_operate_cash_flow_per_share,np_parent_company_owners_ttm,VDIFF,BR,accounts_payable_turnover_rate,GMI,BIAS5,financial_liability,total_operating_revenue_per_share,debt_to_asset_ratio,surplus_reserve_fund_per_share,MASS,VEMA26,bear_power,gross_profit_ttm,net_asset_per_share,non_operating_net_profit_ttm,ROC120,BIAS10,PEG,operating_revenue_ttm,BBIC,financing_cash_growth_rate,VEMA10,capital_reserve_fund_per_share,VOL5,TRIX5,TVSTD20,market_cap,cash_to_current_liability,Price1M,DEGM_8y,ATR14,VEMA5,np_parent_company_owners_growth_rate,operating_revenue_per_share_ttm,total_operating_cost_ttm,current_ratio,TVMA6,goods_service_cash_to_operating_revenue_ttm,goods_sale_and_service_render_cash_ttm,VOL60,DAVOL10,asset_turnover_ttm,account_receivable_turnover_rate,gross_income_ratio,fifty_two_week_close_rank,arron_down_25,retained_earnings_per_share,fixed_asset_ratio,PLRC24,cash_rate_of_sales,total_profit_ttm,VOL240,ACCA,average_share_turnover_annual,Kurtosis120,short_term_predicted_earnings_growth,market_leverage,MLEV,net_operate_cash_flow_to_total_current_liability,roe_ttm_8y,net_profit_to_total_operate_revenue_ttm,earnings_yield,operating_cost_to_operating_revenue_ratio,natural_log_of_market_cap,invest_income_associates_to_total_profit,profit_margin_ttm,roe_ttm,cumulative_range,sales_growth,beta,operating_profit_ratio,MAC60,net_operate_cash_flow_to_total_liability,leverage,SGAI,OperatingCycle,operating_tax_to_operating_revenue_ratio_ttm,average_share_turnover_quarterly,MAC10,EMAC120,long_term_debt_to_asset_ratio,price_no_fq,liquidity,non_current_asset_ratio,Kurtosis60,historical_sigma,EMAC10,debt_to_assets,sharpe_ratio_20,Kurtosis20,daily_standard_deviation,boll_down,earnings_growth,total_asset_turnover_rate,operating_profit_to_total_profit,operating_profit_growth_rate,earnings_to_price_ratio,total_profit_to_cost_ratio,predicted_earnings_to_price_ratio,sharpe_ratio_120,net_profit_ratio,MACDC,net_operate_cash_flow_to_operate_income,inventory_turnover_rate,MAC20,Variance120,Variance60,relative_strength,super_quick_ratio,non_linear_size,roic_ttm,SGI,EMA5,size,roa_ttm_8y,Skewness60,MAC5,Skewness120,sale_expense_to_operating_revenue,net_operating_cash_flow_coverage,ROAEBITTTM,cash_earnings_to_price_ratio,LVGI,EMAC12,quick_ratio,boll_up,long_debt_to_working_capital_ratio,long_term_predicted_earnings_growth,share_turnover_monthly,net_non_operating_income_to_total_profit,operating_profit_to_operating_revenue,growth,Skewness20,inventory_turnover_days,Variance20,net_operate_cash_flow_to_asset,residual_volatility,EMAC20,rnoa_ttm,book_to_price_ratio,raw_beta,EMAC26,MAC120,momentum,margin_stability,net_operate_cash_flow_to_net_debt,book_leverage,MFI14,maximum_margin,cube_of_size,long_debt_to_asset_ratio,sharpe_ratio_60,roa_ttm
002001.XSHE,2025-12-08,0.007428807263722748,-228.099047,0.56942,0.873898,0.016306,76901.024891,1.025485,0.085761,54.888128,11406466826.4,-287453.61688000005,5312470203.4,0.54497,,7.986441,0.000489,0.056405,-30.284026,0.657528,1.163199,24.931667,-0.886382,0.608704,1.517596,1.577339,65.900513,0.002087,0.151013,245.856215,-0.001989,0.218578,32.0,-4394501803.78,1.803029,-18.005041000000002,1.439994,50.0,-1020.006061,22469954547.1,0.297194,120951253.84,0.777717,607649780.37,0.6796449999999999,35.620486,2.41584,0.902379,7242514700.53,-0.344339,2682609117.57,2.3564990000000003,0.101401,0.002482,10252367635.0,-4045.319449,2070642690.01,-4.9459040000000005,26091154236.8,-76240763.88,-54851.65922,7.311055,1895378904.58,0.5250600000000001,0.016791,12101699171.9,8138522622.15,-26.746038,690.775167,74706800000.0,181556448.88,3.144654,0.821103,62989738.51,0.129933,5271682088.52,1.02923,8448835431.67,0.395534,34744039517.1,0.172668,9094668.87,-29.047052,70.480549,0.629204,2.7489999999999997,1.238348,0.717537,104748408.619,118.303432,134325.498954,399133.4458489999,-0.003393,512650363.522,3777257974.76,0.007695,-14.756212,-189899.233033,0.027043,0.427241,0.193669,0.1086599999999999,-0.054712,6737476648.82,-3148793844.44,69.44444399999999,10349923465.6,0.780713,7199748891.32,-58896.978669,145.04947,6.558795,0.789388,0.481987,8960108629.88,1.803029,0.282463,0.502845,25.02465,458030.424517,-0.006784,10367932492.2,10.477892,-34684975.56,12.947658,0.956211,0.184977,22469954547.1,0.996858,0.0438319999999999,389199.309677,1.019233,0.54986,0.053482,166163841.317,75606170000.0,1.009117,-0.006019,0.005174,22.988571,374309.566077,0.567702,7.311055,14186403529.8,2.434002,440460277.422,0.950281,21352772234.5,0.8094520000000001,0.623609,2.420405,1.4642700000000002,0.4614279999999999,18.0,64.0,8.489286,0.472812,-0.001808,0.362196,8414150456.11,0.7640819999999999,0.0142099999999999,-1.841843,1.266657,0.126189,1.047745,0.059499,1.106106,0.174428,0.32232,1.109927,0.538572,25.048804,0.01805,0.376006,0.2235739999999999,0.192542,0.064706,-0.258276,0.376006,0.984472,0.18838,-0.940798,0.775265,380.149738,0.012786,-1.762474,0.990528,0.954724,0.106069,24.6,-0.7657470000000001,0.570657,1.232036,0.012411,0.995558,0.276517,-2.2881240000000003,-0.28423,0.015352,0.95617,-0.021262,0.498292,1.002979,0.528361,0.0952269999999999,0.6566029999999999,0.094792,1.07746,0.32232,-0.001836,0.982492,2.680695,1.003455,0.053195,0.071005,0.001202,1.760126,-0.575619,0.180251,1.429533,0.996846,0.5292,0.11479,0.979872,0.995203,0.805714,0.00808,1.397149,0.0479189999999999,0.107644,0.866506,0.995721,1.86646,1.050741,0.41933,0.345676,-1.89336,-0.005907,0.376006,0.230784,0.458742,134.293523,0.049597,0.180479,-0.921138,0.995731,0.910087,-0.253565,0.767297,0.994638,0.946108,-0.1474,5.176740000000001,0.451666,1.111094,49.260939,0.7522840000000001,-7.383614,0.079277,0.363732,0.160609
002003.XSHE,2025-12-08,0.010280373831775824,-83.127126,0.018941,0.8521110000000001,0.020219,112316.063286,1.53597,0.053569,69.205318,785988535.44,462116.926556,969048685.66,1.0976,,1.022992,-0.000752,0.072608,-43.384564000000005,0.217466,0.937478,6.886667,-1.54265,0.418182,1.450942,1.967295,34.861235,0.003672,0.1360869999999999,167.781716,-0.00081,0.01496,28.0,-908385033.42,1.089616,-70.015221,0.985336,41.666667,-1001.327256,4726800750.99,0.366609,2213880.93,1.279927,537595349.39,1.09064,-67.343173,1.102869,0.277264,665775040.28,-2.190571,690267309.61,0.560271,0.0775899999999999,0.001194,2457933909.74,-16198.989099,276255771.78,-2.164112,1744594631.51,47193746.82,11512.443911,3.977752,242842502.377,-0.0009019999999999,0.0022199999999999,2716998187.65,1074084441.43,17.991775,229.93674,10985780000.0,438551194.97,3.530534,0.826974,3423567.04,0.031557,1421383356.12,0.921502,809941494.81,0.494681,5606305776.38,0.0806289999999999,16827447.82,-1.313358,97.54977,1.089506,0.681591,1.706288,0.6713899999999999,37167059.4043,111.7218,139475.416211,380948.114722,0.009984,122938894.209,858215742.59,-0.0119099999999999,-1.230232,460127.616067,0.1137329999999999,0.5487989999999999,-0.135185,-0.0576809999999999,-0.003181,844387758.78,-326341550.09,-39.548023,1330781243.11,0.248053,660069692.23,-4686.545188,93.730024,5.201912,0.980505,-1.363636,1421383356.12,1.089616,0.32861,0.445139,25.906747,385634.65991,-0.019908,2009838578.51,3.877966,-13280915.1,-3.211418,-0.65922,11.902179,4726800750.99,1.011703,-0.51576,375985.147443,1.445445,0.92838,0.008981,43657791.5309,12893160000.0,0.661357,-0.022956,0.000384,6.817143,348621.814434,0.016411,3.977752,3979570275.0,1.372215,115135425.792,1.067182,5044356734.17,0.954173,1.288095,3.910961,2.145645,0.425193,165.0,8.0,1.468131,0.462727,-0.000713,0.227233,796660579.71,0.906875,0.0115909999999999,-1.634932,1.972172,-0.003824,1.00021,0.012859,0.542027,0.150583,0.140851,0.013413,0.574807,23.279963,0.01869,0.171351,0.1432369999999999,0.325073,0.021972,-1.186586,0.171351,0.980707,0.129305,-0.997413,1.016991,262.2504,0.012628,-1.6242450000000002,1.006636,1.003989,0.02421,10.85,-1.017973,0.5822970000000001,1.850156,0.015247,1.010324,0.321898,-1.118096,5.106536,0.0144229999999999,0.969321,0.020295,0.681381,1.014969,0.015705,0.051195,0.212992,0.060035,-0.517293,0.140851,-0.005595,1.4374209999999998,3.810787,1.022396,0.042371,0.0541279999999999,-0.000167,0.925881,2.018313,0.116525,1.1965709999999998,1.009081,-1.26552,0.1019019999999999,1.223768,1.013825,0.8218979999999999,0.09278,1.377557,0.030032,0.083307,1.100184,1.0106190000000002,1.034576,1.075472,0.213678,0.236948,-1.462567,0.001549,0.171351,-0.0704559999999999,1.8650759999999995,94.468684,0.062422,0.154832,-0.393104,1.009452,0.670147,-0.496357,0.357175,1.007047,0.98871,-1.216486,23.106705,0.304178,1.000585,46.215334000000006,0.954728,3.845222,0.0,0.494166,0.095973
002004.XSHE,2025-12-08,0.05353319057815842,-1262.593324,-1.124774,1.6933220000000002,0.009208,105649.585416,1.263276,-0.058539,102.000229,2899031864.35,180096.887819,10771509608.3,1.19076,,0.916831,0.001182,0.124641,20.830186,0.199198,0.986597,2.046667,-2.21328,0.521663,1.73738,0.8612639999999999,51.381339,0.005064,0.2434909999999999,302.88857,-0.001632,-0.056121,36.0,-885107905.39,1.586406,-29.584463,1.359586,50.0,0.0,11840821528.2,1.230618,921431815.45,0.93114,1160992400.38,1.57672,9.313155,1.199124,1.461378,-48275963.57,-1.539708,3837285295.1,-0.024383,0.094456,0.001913,2954147493.98,2846.863168,472394073.53,-3.762376,2400648219.55,221975828.28,-220093.059256,5.980457,396587079.693,-0.716966,0.0137069999999999,7777504930.09,1871247423.87,6.344987000000001,572.592021,9144670000.0,1092494588.18,3.184713,0.5162720000000001,18720339.46,0.016261,4689482275.56,1.435648,149547972.94,1.355375,25013126041.9,-0.021631,-93442741.6,-42.255990999999995,75.46468399999999,0.699997,0.075532,1.029593,0.550487,14661026.143,117.203647,387905.781092,1032547.48361,0.018747,147697706.685,3776598328.46,-0.061369,-21.039826,400322.727328,0.09805,1.0510700000000002,-0.310746,0.139811,-0.182223,1447946834.65,-1601391313.6,162.189055,4231163370.97,0.300719,-139146996.71,-217246.196088,110.85866,3.529404,1.146116,0.247525,9369079909.66,1.586406,0.449513,0.295667,23.566831,1249793.6797,-0.0048049999999999,4063451896.41,4.898646,8839933.86,20.595533,0.7880550000000001,,11840821528.2,1.000386,-4.9325410000000005,1000990.65478,2.744358,1.1853200000000002,-0.055284,51359000.9869,9622410000.0,0.2455,-0.017271,0.014171,2.490714,965558.066071,-1.558432,5.980457,10741038123.0,1.339992,107785914.942,0.8426440000000001,9977595855.6,1.959537,0.70321,1.202213,1.188556,0.3431619999999999,27.0,76.0,1.212498,0.316849,-0.002894,0.1580339999999999,158387906.8,1.432851,0.009159,-1.212099,15.901916,,1.445901,0.324332,0.193495,0.044938,-0.004077,0.6130909999999999,0.656838,22.987361,-0.087734,0.0126299999999999,-0.014347,0.344955,0.006352,-1.022663,0.0126299999999999,0.991461,0.045292,0.222969,0.876919,395.931391,0.011188,-0.900736,0.992181,0.949727,0.157942,4.86,-0.418666,0.609298,14.064431,0.015895,0.99861,0.446079,-1.836276,3.988847,0.017731,0.947148,-0.482143,0.404893,0.99497,-0.747395,-0.014461,0.0154479999999999,,1.571873,-0.004077,-0.004915,1.701469,3.869186,1.0156379999999998,0.077716,0.086696,0.001009,0.863614,2.11766,-0.007162,1.0060440000000002,0.99718,-1.562403,0.015142,2.462586,0.997531,2.772505,0.092265,2.665589,0.00134,0.194468,1.031141,1.000017,1.10425,1.084128,1.59326,,-1.098685,0.363579,0.0126299999999999,-0.885287,-1.430413,93.042821,0.05241,0.063987,-0.153282,1.00398,0.015184,1.808806,0.429596,1.004353,0.937706,-0.297896,10.20242,0.055275,1.436012,45.626203,0.8071,4.27528,0.097474,0.340226,-0.001651
002006.XSHE,2025-12-08,-0.035402298850574665,1412.91195,0.921086,4.1921919999999995,0.088892,1223059.28991,3.033397,0.442594,335.17080899999996,1406542015.01,7160001.37621,1054321782.23,4.70705,,1.297673,0.0086629999999999,0.031905,-1.720041,0.073811,1.393952,9.69,6.26461,0.345841,3.315719,8.428275,103.945716,0.024653,-1.223077,825.9194349999999,0.000408,0.154121,48.0,-493529805.4,0.542651,60.591041,1.271356,50.0,11967.194508,1890499357.76,0.1600099999999999,12576938.85,1.343867,173542915.64,5.63375,71.724888,1.385468,15.030364000000002,218653051.69,5.319248,1221750779.64,0.420654,0.001137,0.012771,12906571465.6,-4223.139169,40190641.01,-0.655594,828792836.79,2148278.4,17706.077540000002,3.63702,6330852.656769999,1.1058940000000002,0.075233,1273333937.64,14423430.77,-24.744349,6297.496343,11814900000.0,53317533.91,30.632184,0.50358,12062640.51,0.18027,368339547.3,1.138833,242623433.95,0.73829,2932171361.32,0.830017,9602772.93,-1.399646,103.552532,1.406582,0.4667689999999999,0.605378,0.575278,151210982.053,137.283901,1609040.8087799998,3501065.4710199996,0.0011359999999999,645019530.242,896209383.8,0.047343,0.38511,5474857.10659,0.091797,0.78164,1.073877,0.254427,-0.044007,234321859.21,1037300506.38,104.417407,1245805197.01,-0.062691,218653051.69,13482.938371,162.02825,1.074079,1.110814,2.8786099999999997,878269780.01,0.542651,0.424722,0.296793,26.411096,3487582.53265,0.018499,617175043.6209999,4.623947,3536577.65,43.045941,7.827324000000001,0.5784189999999999,1890499357.76,0.951207,7.0408800000000005,3500329.3382699997,2.092336,5.89666,0.70504,310133588.458,11814900000.0,0.433706,0.052818,0.00789,9.527143,3544370.41215,0.92312,3.63702,1647550371.32,1.884567,666272335.883,0.558312,1055487562.99,5.488273,1.122814,2.129756,0.435878,0.3264559999999999,5.0,76.0,1.594466,0.1735,-0.002394,0.007629,246160011.6,4.04496,-0.0154,-0.0827,1.96983,1.037476,1.014217,0.0153669999999999,0.008686,0.069094,0.115659,-1.030048,0.6735439999999999,23.192627,0.053401,0.128338,0.090973,0.329292,0.068368,1.231583,0.128338,0.922269,-0.018364,-0.753838,1.016225,933.545336,0.008513,0.11872,0.927409,0.861238,0.044134,22.73,1.256457,0.282755,0.512463,0.026638,0.950505,0.424722,-0.1927829999999999,-0.083442,0.030917,0.8348049999999999,0.204819,0.452492,1.004787,1.438598,0.018507,0.163851,0.033421,2.5556810000000003,0.115659,0.011124,0.059368,3.3449199999999997,0.949494,0.174656,0.290928,0.001472,1.445555,2.0657959999999997,0.067163,1.122484,0.965949,-1.354133,0.035885,0.168598,0.972019,0.338761,0.028203,-1.041389,0.014891,0.001221,0.940334,0.948064,1.645161,1.064183,0.131094,,0.186809,0.0,0.128338,0.413081,-0.269142,107.625901,0.382771,0.003452,-0.10724,0.943429,0.273329,-1.041974,1.425507,0.940295,0.831607,0.063932,6.071793,-0.030907,1.060757,49.901232,0.770034,4.050767,0.019395,3.717053,0.052335
002007.XSHE,2025-12-08,0.00654450261780104,-304.301289,-0.3522349999999999,1.147912,-0.035768,64277.972288,1.441161,0.010295,58.640551,7122685826.9,-54820.940545000005,1331531126.82,0.75657,,3.961853,-0.003203,0.021319,-12.281886,0.2041069999999999,0.865174,8.936667,-2.217997,0.8216629999999999,4.484797,-3.483075,-133.390206,0.0036869999999999,-0.056307,608.2392110000001,-0.002371,-0.090603,40.0,807909499.93,0.864966,-70.132533,3.1048150000000003,41.666667,-178.69599,4267434736.51,0.151341,61947612.02,0.915998,232560183.17,1.051485,-81.571816,0.922726,-0.899165,972011829.8,-2.922395,2468499286.37,0.5318930000000001,0.0355689999999999,-0.000398,5309903189.9,-17810.357078,359731470.17,-8.263971000000002,8137936335.08,1418212.23,-37986.452479,2.335177,404358742.303,-0.355544,-0.00773,1783702462.11,1050264549.92,-18.336363,-127.714097,24282240000.0,766980141.74,-5.511329,0.715839,10167000.95,-0.132556,457529776.74,0.955625,1165784057.33,0.265372,12191074071.8,-0.0336589999999999,146087015.84,-51.105095,48.721072,0.584871,0.637927,0.43159,0.814489,18249222.6228,80.808195,127679.41386400002,285541.13052,0.000332,265461875.156,2539751377.41,0.030021,-19.540726,-45238.518426,0.054496,0.233381,0.463124,-0.024131,-0.262244,1138653598.56,-1011834390.48,-93.520962,4076295535.72,0.1204529999999999,948617173.78,-55796.80955700001,99.144557,6.139096,1.132486,-0.348747,478020750.47,0.864966,0.1855109999999999,0.491295,24.466187,341337.940077,-0.015502,2483796449.11,6.222785,-53517859.7,-0.0647669999999999,-0.778085,,4267434736.51,1.0122870000000002,1.0923120000000002,272469.242905,0.779458,0.67138,-0.226554,99615463.8137,28197660000.0,0.739545,-0.033457,-0.007228,11.035714,237975.08481,-0.290992,2.335177,3180013271.83,3.43425,163484261.73,1.040103,4438570284.28,1.091332,0.659084,6.091197,0.5918720000000001,0.58202,189.0,96.0,4.453149,0.181611,-0.0039829999999999,0.246111,1112266197.63,0.952429,-0.0056689999999999,-1.628519,0.581229,0.157603,1.000292,0.003243,0.460621,0.151619,0.2277739999999999,-0.419387,0.41798,24.062505,0.0,0.273181,0.0834179999999999,0.114998,-0.00913,-1.136924,0.273181,1.036088,0.0729419999999999,-1.25036,0.8855540000000001,1070.085345,0.009243,-1.462778,1.007842,1.03336,0.00564,15.43,-0.6732670000000001,0.382278,-0.161366,0.010501,1.009615,0.183403,-4.62932,-0.225198,0.010381,0.961734,-0.067284,0.262331,1.033316,-0.3352469999999999,0.033642,0.399426,0.05089,-0.262851,0.2277739999999999,-0.005335,0.96583,0.7794800000000001,1.030104,0.024944,0.024992,4.6e-05,2.068546,1.092449,0.075559,0.819787,1.003549,-0.471529,0.11771,0.113004,1.0035,0.373138,0.179729,0.819627,0.017177,0.037247,0.906053,1.012273,2.652193,1.098473,0.01288,0.486691,-1.47464,0.0,0.273181,0.0549669999999999,-0.422101,461.84613499999995,0.022852,0.064563,-1.076683,1.020956,1.664002,-0.333787,0.379116,1.025233,1.034197,-1.050094,14.240591,0.165315,1.000731,27.21514,0.8780110000000001,-0.162739,0.0,-1.579636,0.059752
002008.XSHE,2025-12-08,-0.02735402419779076,2190.633923,-0.265854,4.167046,0.0196259999999999,622115.571216,2.760829,0.122569,266.106244,10403244203.5,2909999.7321599997,13827935476.8,2.1598599999999997,,12.002876,0.0113,0.049524,120.40947,0.422461,1.115167,18.238332999999997,7.658763,0.317988,2.881189,1.721541,50.630415,0.006604,-0.8562649999999999,794.312265,0.000473,-0.088769,4.0,2040231303.36,4.95334,132.199343,1.065214,66.666667,16177.25,17355084458.9,0.42673,308129207.13,0.481837,1224919541.2,2.007835,263.44216800000004,5.040303,7.424531,1224553456.62,5.986208,11984045137.2,1.189345,0.003345,0.007198,14387279207.4,201789.56587,463669545.86,0.0,12891503271.8,-167862421.2,-345196.45476999995,16.856087,464387380.754,-0.1744359999999999,0.072269,11986034731.1,178426014.49,22.553467,4407.094204,37790600000.0,1198229356.03,16.176471,0.7041569999999999,67887897.08,0.1700569999999999,2371920173.96,1.104534,1381025867.39,1.120655,30083294931.7,0.07241,353444904.45,81.513509,88.614938,0.561573,1.341318,0.714084,0.492926,426955320.99,116.924735,466530.7948,1638104.08934,-0.009672,719738534.607,9682506224.24,0.041046,-8.754442999999998,1660957.94829,0.0705799999999999,1.143528,1.582478,0.347058,-0.281602,2053499903.5,-589332145.06,265.26266,7421027778.01,-0.135875,1131187202.79,-143406.8889,94.371268,1.352843,1.097261,5.372672000000001,9334942545.71,4.95334,0.507074,0.517968,23.393442,1781510.97824,0.012263,5368801190.87,16.482014000000003,12094816.87,71.515415,6.63859,,17355084458.9,0.949159,-0.713688,1671364.84544,3.027933,2.3401,0.382973,250238030.493,40669330000.0,0.380119,0.0598659999999999,-0.035571,17.614286,1944995.46811,-0.297516,16.856087,16325373367.4,1.724664,813597839.135,0.84149,14604130379.5,3.855518,0.518319,1.846449,0.453222,0.309365,25.0,60.0,12.520844,0.1710839999999999,-0.003874,0.010281,1393120684.26,3.435824,-0.01473,-0.324818,0.917892,-0.256806,1.115204,0.102833,0.0130689999999999,0.1055319999999999,0.070559,-0.665521,0.690635,24.42874,-0.052072,0.079575,0.066658,0.459604,0.024811,1.772761,0.079575,0.983076,-0.007356,-0.337709,0.869924,962.806492,0.008325,-0.210521,0.937747,0.876974,0.124292,39.5,0.926179,0.339831,0.790467,0.021204,0.947953,0.501217,-0.114174,0.306242,0.02973,0.8794860000000001,0.020376,0.4627489999999999,0.996593,-0.179611,0.027814,0.097822,0.0461149999999999,4.1036660000000005,0.070559,0.013605,0.173278,2.136572,0.943519,0.246407,0.269129,0.002337,1.203683,0.47534,0.043871,1.048265,0.958972,-0.099935,0.0490009999999999,0.78567,0.949013,0.8311629999999999,0.0690419999999999,-0.37284,0.009642,0.0043869999999999,0.938073,0.947531,1.33389,1.007552,0.44808,0.49891,-0.85257,0.309039,0.079575,0.253246,-0.274466,168.494227,0.12274,0.004757,-0.409713,0.952328,0.146931,-0.284296,1.664596,0.956237,0.8509180000000001,0.7390680000000001,12.992427,-0.010117,1.257011,60.593473,0.8503569999999999,-2.834134,0.104974,1.595792,0.032651
002009.XSHE,2025-12-08,-0.04014823965410763,-1264.1819460000002,-0.003895,6.277573,-0.041174,421202.934614,3.079227,-0.073873,209.232121,44890019.38,-2291141.96582,3215793671.78,3.45316,,1.205148,-0.002817,0.106116,-5.915628,0.040547,1.044945,2.425,-5.539527,0.5543520000000001,2.131549,-3.962923,-90.961248,0.022108,0.904614,452.646029,-0.00121,0.1810369999999999,52.0,14779861.81,1.784505,-64.065969,0.707233,50.0,704.527675,2838106735.74,0.431016,146244214.37,0.751462,186023329.59,4.71736,-47.639302,0.713403,-3.136095,-133111208.55,-1.973113,1432381728.94,-0.33093,0.020312,-0.001392,5630866759.17,-149142.291942,33277502.04,-4.2129900000000005,600844315.05,46740721.38,-414129.599114,7.055874,23266877.924,0.0462529999999999,-0.001385,2434338479.48,194267209.19,11.219529,-682.7619480000001,5796990000.0,49237610.42,-9.206877,0.2564639999999999,7046056.65,-0.037818,1790678420.76,1.358098,-133445579.44,1.749205,4846456659.52,-0.0558809999999999,-33612246.77,-66.518051,86.30824399999999,0.509738,-0.331762,0.817059,0.3642869999999999,13830063.7527,97.534376,1446021.6557200002,2571483.56589,0.016469,281673990.338,1333585842.38,-0.044387,-21.90455,-377136.007563,0.065545,2.4416029999999997,-0.735111,0.0286,-0.275292,144601480.62,-504733085.6,-16.48225,663494361.81,0.0415009999999999,-129864765.19,-563271.891056,86.314848,1.720577,0.5982149999999999,1.387341,2169162113.83,1.784505,0.635713,0.288623,25.118235,3134755.45695,-0.019099,403744427.635,4.978405,-6352572.46,13.522885,0.251087,,2838106735.74,1.001572,1.794725,2448626.71369,2.42313,3.19992,-0.34291,139509509.395,6584560000.0,0.084597,-0.02182,-0.066187,3.310714,2111100.22675,0.007314,7.055874,2842077195.0,1.0139280000000002,183332849.997,0.831201,2359037120.65,5.915862000000001,0.550079,1.22498,0.795323,0.142267,95.0,96.0,1.493771,0.170902,-0.003717,0.06845,-139798151.9,7.55823,0.00083,0.48521,2.069626,1.441512,1.03288,0.040746,0.057272,-0.002868,-0.046901,-0.998592,0.857733,22.607993,-0.291551,-0.047019,-0.0648519999999999,0.204629,-0.051873,1.179819,-0.047019,1.041265,0.0047659999999999,-0.311025,1.131017,536.111169,0.006118,0.27182,0.997495,1.012794,0.05076,16.37,1.285179,0.4069,-0.242007,0.027617,1.000125,0.634842,-1.3775540000000002,1.416039,0.024383,0.957876,-0.546099,0.515087,0.967828,0.0563929999999999,-0.0197229999999999,-0.051466,0.034848,0.728727,-0.046901,-0.006512,-48.928146000000005,4.313178,1.020128,0.129777,0.131774,0.000859,0.5012979999999999,1.956968,-0.030238,0.818617,0.993561,-1.947321,0.0003399999999999,-0.00026,0.986316,0.564806,0.017349,1.468437,-0.006149,0.0295029999999999,1.007136,1.003064,0.838816,1.082381,6.230512,,-0.015478,-1.6e-05,-0.047019,-1.015698,-0.589026,83.46514,0.109695,0.035258,-0.952515,1.012239,-0.057598,-0.685196,1.4026379999999998,1.016921,1.020948,-0.415301,4.02037,0.0051909999999999,1.111618,58.833298,0.358385,3.5796629999999996,0.028038,-1.023087,-0.024158
