file_path,file_name,file_type,scan_status,run_status,is_executable,in_scope,has_initialize,has_handle,missing_apis,error_message,scan_timestamp
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/28 韶华研究之十九，一致性用在微盘控制回撤.txt,28 韶华研究之十九，一致性用在微盘控制回撤.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.898931
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/82 低频，带基本面优化，带风控的，实盘模拟的小盘股策略.txt,82 低频，带基本面优化，带风控的，实盘模拟的小盘股策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.899039
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 修改成一创版本.txt,49 修改成一创版本.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.904560
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/90 配套资料说明.txt,90 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.909103
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/06 PEG+成长+小市值+RSRS择时.txt,06 PEG+成长+小市值+RSRS择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.909227
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/97 稳定高回报周期股策略2-RSRS择时.txt,97 稳定高回报周期股策略2-RSRS择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.912699
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/07 追首板涨停 过去两年年化304%.txt,07 追首板涨停 过去两年年化304%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.917864
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/18 20行代码8年高胜率躲过了牛年第一场大跌.txt,18 20行代码8年高胜率躲过了牛年第一场大跌.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.921303
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.txt,38 ETF动量轮动RSRS择时-魔改3-北向资金择时-再优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.922756
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 wywy1995 首板低开策略代码优化，提快速度.txt,68 wywy1995 首板低开策略代码优化，提快速度.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.929325
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/88 WY大神的“龙头打板”策略小改.txt,88 WY大神的“龙头打板”策略小改.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.932852
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/45 此消彼长.txt,45 此消彼长.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.938748
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/95 首席质量因子-Gross Profitabilit（简化版）.txt,95 首席质量因子-Gross Profitabilit（简化版）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.941652
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/94 布林线追龙头战法.txt,94 布林线追龙头战法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.943417
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/14 胜率65%之缩量分歧反包战法.txt,14 胜率65%之缩量分歧反包战法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.952728
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 配套资料.txt,61 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.956539
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/18 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,18 动量ETF轮动-RSRS择时-卡尔曼滤波.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.956728
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/21 行业ETF轮动+择时，15年至今年化收益35%，回撤16%.txt,21 行业ETF轮动+择时，15年至今年化收益35%，回撤16%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.958833
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/72 随机森林 - 多因子模型.txt,72 随机森林 - 多因子模型.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.962337
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 【7日趋势】短线交易策略.txt,50 【7日趋势】短线交易策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:52.966639
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/73 微盘400每日再平衡.txt,73 微盘400每日再平衡.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.971188
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/90 大师策略——柯林·麦克连成长价值优势投资法.txt,90 大师策略——柯林·麦克连成长价值优势投资法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.972162
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/31 蛇皮走位小市值策略V1.0.txt,31 蛇皮走位小市值策略V1.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.974684
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,75 最近2年年化100%以上回撤12%的打板策略-验证策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.976893
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 养花大哥 追市场热点策略.txt,54 养花大哥 追市场热点策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.980505
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/67 回答wywy1995策略的一些问题.txt,67 回答wywy1995策略的一些问题.txt,txt,not_strategy,non_executable,False,False,False,False,,无策略函数定义,2026-04-04T11:01:52.984162
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/99 韶华研究之二十，竞价异动.txt,99 韶华研究之二十，竞价异动.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.984459
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/24 宽基ETF动量轮动钝化RSRS择时-回撤小.txt,24 宽基ETF动量轮动钝化RSRS择时-回撤小.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.984559
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 发一个学习策略5年70倍，思路可以学习.txt,54 发一个学习策略5年70倍，思路可以学习.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.987937
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/validation_v3_etf_rotation.txt,validation_v3_etf_rotation.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.990593
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 研究 聚宽高手文章300篇列表.txt,48 研究 聚宽高手文章300篇列表.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.991957
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 多大规模的基金收益最好？偏股基金规模研究.txt,84 多大规模的基金收益最好？偏股基金规模研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:52.992062
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/56 一创PEG+EBIT+turnover_volatility.txt,56 一创PEG+EBIT+turnover_volatility.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.992163
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/27 人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.txt,27 人工智能强化学习DQN交易智能体（回馈社区公开训练代码）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.995893
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/52 机器学习滚动训练价投策略.txt,52 机器学习滚动训练价投策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:52.997265
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/68 说说对ETF轮动策略的看法.txt,68 说说对ETF轮动策略的看法.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:52.999758
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/36 快过年了。不想呆在小市值的，可以拿这个策略躲一躲.txt,36 快过年了。不想呆在小市值的，可以拿这个策略躲一躲.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.002227
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/30 挖掘特色估值体系因子，把握投资机会，年化150%+.txt,30 挖掘特色估值体系因子，把握投资机会，年化150%+.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.007155
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/79 实盘一周50%的妖股探测器.txt,79 实盘一周50%的妖股探测器.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.012045
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/04 首板低开策略.txt,04 首板低开策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.018024
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/88 【股指期货】收盘折溢价策略.txt,88 【股指期货】收盘折溢价策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.023267
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 【回顾3】ETF策略之核心资产轮动-增强版.txt,38 【回顾3】ETF策略之核心资产轮动-增强版.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.026801
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 根据北上资金买股票的最佳持股时间探讨.txt,49 根据北上资金买股票的最佳持股时间探讨.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.029843
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/31 跟着基金报团！！！174%  回撤  7.33%.txt,31 跟着基金报团！！！174%  回撤  7.33%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.032345
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/71 回踩均线搏反弹，21年来70%..txt,71 回踩均线搏反弹，21年来70%..txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.034340
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/85 易方达中小盘（魔改版）.txt,85 易方达中小盘（魔改版）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.039015
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 年化62%的动量策略.txt,59 年化62%的动量策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.040107
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/06 iAlpha 基金投资策略.txt,06 iAlpha 基金投资策略.txt,txt,no_initialize,non_executable,False,False,False,True,,no_initialize,2026-04-04T11:01:53.041590
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/21 以“网红”ETF轮动为例.txt,21 以“网红”ETF轮动为例.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.042231
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/87 穿越牛熊基业长青的价值精选策略.txt,87 穿越牛熊基业长青的价值精选策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.045142
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/09 大容量小市值持仓95只，媲美金元顺安元启.txt,09 大容量小市值持仓95只，媲美金元顺安元启.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.047958
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/08 ETF动量轮动RSRS择时-魔改3小优化.txt,08 ETF动量轮动RSRS择时-魔改3小优化.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.049125
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/17 科技与狠活.txt,17 科技与狠活.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.051473
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/61 简单ETF策略，年化97%.txt,61 简单ETF策略，年化97%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.056367
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/38 ETF动量轮动RSRS择时-魔改4-低通滤波.txt,38 ETF动量轮动RSRS择时-魔改4-低通滤波.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.058994
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 人工智能强化学习DQN交易智能体策略.txt,41 人工智能强化学习DQN交易智能体策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.062207
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/83 大小外择时小市值.txt,83 大小外择时小市值.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.063862
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/22 菜场大妈高质低价法策略.txt,22 菜场大妈高质低价法策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.069420
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/34 趋势交易5.0 无择时-2年5倍不是梦.txt,34 趋势交易5.0 无择时-2年5倍不是梦.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.074762
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/29 F_Score 选股，年化80%+.txt,29 F_Score 选股，年化80%+.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.076557
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/04 高股息低市盈率高增长的价投策略.txt,04 高股息低市盈率高增长的价投策略.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.079728
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 配套资料说明.txt,81 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.082089
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/87 山寨红利.txt,87 山寨红利.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.082276
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/01 首板低开策略.txt,01 首板低开策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.083643
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,47 多策略整合大E小十年百倍（年化64%回撤28%）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.087063
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,76 小市值止损策略【年化104.11% 最大回撤30.65%】.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.096821
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/08 14个月200%，超短线实盘交易策略！无未来函数.txt,08 14个月200%，超短线实盘交易策略！无未来函数.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.100294
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/76 日内交易策略R-breaker.txt,76 日内交易策略R-breaker.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.106325
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/98 配套资料说明.txt,98 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.108149
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/19 简单到发指的股指策略(2013到现在收益10949%).txt,19 简单到发指的股指策略(2013到现在收益10949%).txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.108469
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 价值投资改进版-6年9.5倍.txt,55 价值投资改进版-6年9.5倍.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.110486
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/20 小市值高频交易法有赚就好 2年3.86%低回撤.txt,20 小市值高频交易法有赚就好 2年3.86%低回撤.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.115381
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/22 “开弓”ETF轮动模型——改.txt,22 “开弓”ETF轮动模型——改.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.117324
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/48 配套资料.txt,48 配套资料.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.122230
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/84 配套资料说明.txt,84 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.122444
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/29 穿越牛熊2.0（非小市值）年化50%的cta策略.txt,29 穿越牛熊2.0（非小市值）年化50%的cta策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.122541
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/17 基金跟随策略，19年年化60%.txt,17 基金跟随策略，19年年化60%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.123947
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/69 宽基BBI动量追涨完美避开这波大跌.txt,69 宽基BBI动量追涨完美避开这波大跌.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.128943
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/06 高股息低杠杆稳定小市值轮动策略.txt,06 高股息低杠杆稳定小市值轮动策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.130869
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/23 低价小盘简单有效.txt,23 低价小盘简单有效.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.137082
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/24 低AH溢价选股.txt,24 低AH溢价选股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.139663
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 大资金强基本面优质股组合策略 收益1217% 无小市值因子.txt,39 大资金强基本面优质股组合策略 收益1217% 无小市值因子.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.140780
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/11 缠论交易策略.txt,11 缠论交易策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.143114
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/88 基于动量因子的ETF轮动加上RSRS择时.txt,88 基于动量因子的ETF轮动加上RSRS择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.151343
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,78 【基金增强思考2.0】优秀基金的持续性与周期的关系密不可分.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.154294
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/39 多因子策略（多元线性回归）.txt,39 多因子策略（多元线性回归）.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.155579
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/50 分享一种K线小碎步后突破的分钟级打法.txt,50 分享一种K线小碎步后突破的分钟级打法.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.158286
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/26 近几年一直有效的股票BOLL择时策略.txt,26 近几年一直有效的股票BOLL择时策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.166414
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/75 ETF轮动策略-入门2.0.txt,75 ETF轮动策略-入门2.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.169675
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/26 波动率过滤后相关性最小etf轮动.txt,26 波动率过滤后相关性最小etf轮动.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.174034
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/51 北上资金持股比选股策略（北向港资外资）.txt,51 北上资金持股比选股策略（北向港资外资）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.175276
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/62 北向资金交易能力一定强吗.txt,62 北向资金交易能力一定强吗.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.178434
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/81 低PB小市值低换手策略总结.txt,81 低PB小市值低换手策略总结.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.180505
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/95 配套资料说明.txt,95 配套资料说明.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.181823
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/54 价值投资策略-大盘择时.txt,54 价值投资策略-大盘择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.181929
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/18 微盘股400多角度深入研究.txt,18 微盘股400多角度深入研究.txt,txt,not_strategy,non_executable,False,False,False,False,,非策略文件（研究文档/配套资料）,2026-04-04T11:01:53.187950
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 均线黏合，突破前三十个交易日最高点选股法.txt,41 均线黏合，突破前三十个交易日最高点选股法.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.188187
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/96 集合竞价量比策略V1.txt,96 集合竞价量比策略V1.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.190957
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 SVR机器学习上证综指择时中小板财务选股策略.txt,41 SVR机器学习上证综指择时中小板财务选股策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.192742
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/87 北上净买入策略.txt,87 北上净买入策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.197334
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/49 动量策略年化62%.txt,49 动量策略年化62%.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.199065
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/46 高增股池小市值轮动.txt,46 高增股池小市值轮动.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.200847
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/86 北上詹姆斯.txt,86 北上詹姆斯.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.205366
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/59 北向RSRS与布林带择时.txt,59 北向RSRS与布林带择时.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.207230
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/65 多因子指数增强.txt,65 多因子指数增强.txt,txt,valid,executable,True,True,True,True,,,2026-04-04T11:01:53.209882
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/70 （股票交易模板）小市值-EPS-成长因子选股.txt,70 （股票交易模板）小市值-EPS-成长因子选股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.211074
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/21 北向资金股票轮动-优质策略可直接实盘.txt,21 北向资金股票轮动-优质策略可直接实盘.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.213182
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/95 冲天炮最高板策略迭代.txt,95 冲天炮最高板策略迭代.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.214746
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/41 再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,41 再改进可实盘-默默赚钱系列-风险控制-增强版本-V5.0.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.217075
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/01 wywy1995大侠的小市值AI因子选股 5组参数50股.txt,01 wywy1995大侠的小市值AI因子选股 5组参数50股.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.219542
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/32 北向资金A股择时策略（5年16倍）.txt,32 北向资金A股择时策略（5年16倍）.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.222555
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,55 怎么让龟速变奔跑？以“首版突破一进二”为例.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.223704
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/74 主观辅助_形态识别_单边上涨策略优化v3.txt,74 主观辅助_形态识别_单边上涨策略优化v3.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.226921
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/31 《趋势永存》持续16年跑赢大盘的真正靠谱策略.txt,31 《趋势永存》持续16年跑赢大盘的真正靠谱策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.230404
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/validation_v7_rsi_timing.txt,validation_v7_rsi_timing.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.232049
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/11 低风险中等收益策略.txt,11 低风险中等收益策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.233116
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/29 高增长业绩股池小市值成长型策略.txt,29 高增长业绩股池小市值成长型策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.234654
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/07 连板龙头策略.txt,07 连板龙头策略.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.237849
/Users/fengzhi/Downloads/git/testlixingren/jk2bt-main/strategies/27 基于RSRS的趋势交易与网格交易相结合的尝试.txt,27 基于RSRS的趋势交易与网格交易相结合的尝试.txt,txt,valid,executable,True,True,True,False,,,2026-04-04T11:01:53.241899
